,dates,mex0414-0000,mex0414-0001,mex0414-0002,mex0414-0003,mex0414-0004,mex0414-0005,mex0414-0006,mex0414-0007
0,1986-03-10 16:55:52+00:00,232.09999893810823,233.0265401304443,224.6229211712935,217.19492526284458,217.58365798195592,217.23306358534145,212.27499971024136,224.05721521019632
1,1986-04-02 17:01:36+00:00,250.45513887268396,244.64073828468034,232.52275489185536,234.54769728867967,227.5095334946665,227.50935360275932,218.84347435540056,233.63706588809552
2,1990-02-01 16:51:38+00:00,229.50370151232005,232.51263027956952,231.60859338158988,231.92511248567695,229.3572160048232,226.51326728887994,218.66500936195604,231.46816941708605
3,1990-03-05 16:50:35+00:00,245.05657352092464,240.66184755685248,241.4926347721074,241.76780481567943,245.44645500614024,240.60503112479563,239.89115334598284,245.12699450247243
4,1990-03-12 16:56:32+00:00,235.62883573909312,232.85115252324766,229.7849519686876,227.68732125532395,224.83655641695802,227.0349604120276,219.455888465067,218.67030177543998
5,1990-03-21 16:50:01+00:00,241.49283332522157,236.24578336294155,236.73834798501076,230.88097195186268,232.0493920634741,228.110628419065,232.32708989804246,
6,1990-04-06 16:49:47+00:00,234.5063188855598,232.65456589070797,239.40810115084165,235.355501133935,231.67492642839525,232.01319028039904,221.73526382416048,224.83388282025277
7,1990-04-22 16:49:57+00:00,241.9897079420947,242.5987235521626,244.62583231206938,238.47763036665486,234.42567604258898,231.43464853761446,225.69059353013733,
8,1991-02-27 16:56:55+00:00,234.4904572727864,229.76722034460084,233.0933732617645,228.18086844986456,230.43099902124243,226.19146061832276,219.78261849032015,218.8440900672161
9,1991-03-31 16:57:31+00:00,236.55132527988846,235.3487316756311,232.4812487721819,230.62048812777203,229.75919501756337,230.6550562789965,223.44320180070412,220.21035085832432
10,1993-01-08 16:51:16+00:00,229.4163284366918,219.78258421322863,221.86149408955004,222.4720317044513,221.35907031524437,216.3743990486364,217.99306910982503,220.73610398303938
11,1993-01-15 16:57:31+00:00,248.89817186898884,252.44450888522394,246.09910142796474,243.83556550995405,237.13517430150722,233.29121788116726,223.23497253422215,225.4772069520995
12,1993-01-24 16:51:27+00:00,225.92155294759635,217.28294674029632,215.80896158014775,216.17952003246745,215.74452143203337,212.4366063755238,210.93371276022302,211.95240754805195
13,1993-01-31 16:57:42+00:00,236.42663466533583,224.71406147477188,219.50865850285717,221.5249505640128,222.13220082502417,219.9948148086781,211.7341143727547,217.16362764813954
14,1993-02-16 16:57:50+00:00,246.32686098099663,240.54147006965377,237.21980294139706,231.61021769758563,234.90469913483543,235.0798383566314,228.06718952688504,229.5885709473815
15,1993-03-04 16:57:59+00:00,245.66039701883727,239.30182394950413,234.14907145692558,230.2980377719288,231.4806858691854,226.81538542041045,217.44849498800835,222.2529603588129
16,1993-03-13 16:51:53+00:00,236.9443050248813,229.2006168757064,226.98785861793382,221.4986659673172,223.23459482489227,217.81301896592498,212.07945098420498,212.64833168932358
17,1993-03-20 16:58:04+00:00,237.71646597214948,233.49471495302117,233.4678898216479,228.90298507964516,227.44216266677424,220.43060502959668,216.03637517969437,214.68890237588016
18,1993-03-29 16:51:55+00:00,239.42058716644243,233.72301090526014,233.40106098384604,230.1184167596872,229.2369328019204,228.34334466946518,218.7278188336622,225.63849401825877
19,1993-04-05 16:58:08+00:00,238.45308316916618,230.20548811032495,227.86621861991762,230.26143522214633,233.3263699664459,231.83150960000202,223.76306013940362,222.9787185632426
