dates,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,satname
2000-08-19 22:11:01+00:00,315.07,359.47,368.51,370.31,356.49,368.45,370.42,375.87,372.27,371.87,378.92,,371.23,360.95,358.74,357.27,364.83,362.91,367.95,360.49,355.29,356.71,356.96,358.15,362.38,362.90,364.71,359.88,355.32,350.74,348.69,347.25,342.27,340.62,340.75,338.13,339.49,342.43,337.49,342.17,350.43,356.43,357.04,361.01,359.98,360.82,366.68,366.22,364.42,362.12,360.75,352.64,353.15,357.65,362.74,365.95,364.27,361.71,359.87,361.00,365.27,366.22,369.47,370.33,367.89,365.94,366.88,369.53,372.20,373.50,381.58,387.94,397.51,406.57,409.88,402.04,393.93,399.22,406.25,419.94,426.35,422.10,429.82,425.45,402.05,391.04,393.14,367.19,,361.42,386.04,387.26,273.76,412.26,344.94,331.45,330.25,342.26,346.44,342.34,346.56,351.83,358.29,362.83,370.42,377.05,383.26,,358.09,363.14,369.69,383.72,375.19,376.49,381.96,382.17,376.16,371.80,363.56,360.37,361.32,357.93,347.22,349.17,356.58,349.68,351.80,355.02,358.64,357.89,358.11,357.01,352.50,349.56,350.79,352.30,310.69,L7
2000-09-04 22:10:46+00:00,315.07,359.47,368.51,370.31,356.49,368.45,370.42,375.87,372.27,371.87,378.92,,371.23,360.95,352.17,356.23,361.45,360.48,364.91,357.03,351.26,353.31,353.43,354.94,358.66,358.77,357.58,354.76,348.69,344.19,340.78,339.59,334.37,333.45,335.27,334.93,333.98,337.44,333.56,340.44,347.15,350.16,352.51,361.21,363.13,362.01,367.29,365.33,361.86,360.34,357.29,348.63,349.50,352.73,357.42,361.76,360.33,358.65,358.03,356.88,361.64,363.64,364.36,365.12,367.89,365.94,366.88,369.53,372.20,373.50,381.58,387.94,397.51,406.57,409.88,402.04,393.93,399.22,406.25,419.94,426.35,422.10,429.82,425.45,402.05,391.04,393.14,367.19,,361.42,386.04,387.26,273.76,412.26,344.94,331.45,330.25,342.26,346.44,342.34,346.56,351.83,358.29,362.83,370.42,377.05,383.26,,358.09,363.14,369.69,383.72,375.19,376.49,381.96,382.17,372.72,368.27,360.25,355.82,354.11,349.52,342.81,346.00,352.81,347.88,348.74,351.39,356.07,358.69,358.34,357.01,352.50,349.56,350.79,352.30,310.69,L7
2000-09-20 22:10:27+00:00,335.21,356.95,354.94,363.88,358.50,368.46,369.33,373.36,372.23,371.17,376.00,361.23,367.47,360.90,353.95,356.00,355.76,353.13,356.33,350.75,349.08,351.54,352.15,353.20,356.10,353.50,349.84,347.79,341.64,340.18,339.48,339.18,333.92,333.50,333.77,332.30,331.97,338.02,333.76,339.60,346.74,349.08,353.30,360.74,362.75,361.64,364.50,362.47,359.31,356.44,354.72,346.96,346.18,349.40,352.83,356.67,357.52,355.27,355.43,354.28,358.71,360.01,359.90,360.95,364.26,362.30,362.09,364.32,368.59,372.41,381.62,387.28,396.82,402.23,403.29,399.57,396.37,402.17,411.22,422.41,425.20,420.65,423.11,421.27,399.87,387.78,384.84,372.04,389.72,377.26,382.20,384.50,308.04,412.26,328.35,323.99,325.05,335.44,339.44,337.99,342.58,347.49,351.47,359.59,366.20,372.46,372.50,359.47,359.36,364.38,369.44,374.08,374.80,377.67,380.17,378.77,373.16,367.41,357.45,352.91,351.21,345.76,341.81,346.56,352.23,347.48,346.63,349.37,354.32,356.75,359.37,353.35,345.35,346.80,349.70,348.62,313.07,L7
2000-11-07 22:10:17+00:00,355.85,357.17,350.40,361.36,358.94,367.06,368.23,370.37,369.25,368.84,374.90,364.62,369.48,363.35,352.26,351.35,349.33,347.29,348.91,344.28,344.73,349.36,349.71,346.97,353.19,352.56,343.94,341.66,334.48,334.67,339.10,338.93,335.61,334.04,330.82,330.07,329.31,335.77,332.36,337.97,346.16,348.06,353.52,359.93,362.00,362.44,362.08,358.53,355.58,353.12,351.16,341.78,338.26,343.11,345.59,349.72,350.53,350.45,352.38,352.55,356.87,356.96,354.03,353.74,355.26,358.75,361.05,360.38,360.45,365.74,376.47,380.12,393.71,397.12,396.08,398.79,399.29,407.00,418.50,429.55,428.60,418.33,410.07,403.15,385.90,383.38,382.90,391.23,400.33,410.71,403.35,388.59,359.12,,323.40,324.68,322.45,327.54,330.61,333.19,333.35,334.38,340.55,350.60,359.40,369.90,368.40,363.17,364.85,368.00,374.87,373.92,381.28,384.26,383.00,382.35,374.66,366.91,356.52,348.63,346.16,343.85,342.65,347.73,349.70,349.44,344.96,347.55,350.83,357.16,362.20,354.48,344.93,343.43,349.78,348.11,321.51,L7
2000-11-14 22:16:30+00:00,353.88,358.93,358.46,366.12,367.05,371.15,372.15,370.42,368.73,368.36,372.08,365.54,372.78,369.22,355.03,351.74,346.21,344.43,345.40,342.66,343.83,346.73,346.16,348.32,354.61,353.80,342.70,340.28,330.63,329.55,336.60,337.64,335.22,334.16,330.53,329.28,329.62,336.04,331.22,339.12,347.93,347.24,354.05,359.83,363.50,361.96,359.19,355.21,354.38,351.91,346.65,337.12,332.89,340.55,343.04,347.01,348.12,347.07,351.31,352.42,354.74,354.89,350.05,350.21,350.83,358.31,361.91,360.23,358.96,364.38,374.06,378.06,393.70,398.71,398.11,399.13,399.93,407.13,418.13,429.46,431.00,416.79,408.41,397.42,379.81,379.89,385.27,393.78,402.10,417.46,413.81,401.26,355.59,,321.76,322.19,322.41,323.47,323.84,324.68,325.92,330.28,336.63,348.93,356.63,367.51,367.90,364.97,366.37,368.64,374.08,373.09,379.69,382.50,382.39,383.79,374.61,365.28,356.07,348.92,346.11,344.29,343.58,346.22,348.73,346.83,343.41,346.94,350.75,355.82,359.38,354.74,345.28,343.12,348.46,345.94,324.69,L7
2000-12-16 22:16:35+00:00,356.60,366.66,365.70,365.61,368.31,372.06,372.16,370.94,370.88,371.98,371.63,367.01,372.85,371.09,360.74,357.53,349.14,345.20,348.17,346.47,348.68,352.73,349.36,350.52,357.82,357.27,346.85,343.38,335.40,333.75,339.62,340.18,341.03,341.29,334.98,334.99,333.45,338.01,335.38,341.27,349.86,348.22,356.31,361.00,364.09,363.15,360.99,355.62,354.62,352.96,350.11,340.98,336.98,342.50,344.28,347.98,351.57,348.45,349.88,355.12,355.98,355.94,352.41,350.27,350.04,363.20,365.51,365.30,364.37,366.50,378.23,384.66,399.51,403.41,402.45,404.58,403.54,411.09,423.35,434.18,435.37,419.53,412.01,402.64,389.16,385.77,387.20,394.98,404.02,419.07,416.12,402.07,355.59,408.69,321.76,327.37,323.75,325.08,329.31,330.62,327.29,329.20,334.86,347.10,356.47,368.93,368.44,368.44,370.47,371.49,376.43,375.63,382.64,386.54,387.60,388.75,378.29,368.96,362.39,354.38,349.57,347.18,348.97,351.56,351.46,347.86,344.89,346.56,350.60,356.47,360.31,356.53,349.75,346.90,350.74,349.68,334.68,L7
2001-01-01 22:16:33+00:00,356.53,365.84,365.70,365.43,368.16,371.88,371.08,369.66,370.30,371.97,372.71,369.00,372.45,369.01,359.57,358.28,351.74,347.84,349.73,347.25,349.20,352.47,351.54,352.61,358.37,357.21,349.12,345.30,338.01,337.30,341.30,341.21,343.05,342.33,336.34,336.52,335.68,341.18,337.30,342.33,350.36,348.97,356.03,361.20,363.70,363.06,362.06,357.47,355.70,353.34,349.41,340.73,338.46,342.07,344.25,348.00,351.55,348.51,350.63,354.61,355.67,357.65,352.80,350.55,349.55,361.94,365.23,366.31,365.74,367.22,377.32,383.55,400.07,405.22,404.10,404.73,404.65,411.10,421.98,432.46,431.22,417.78,410.40,404.44,391.81,387.42,388.75,396.35,407.96,421.35,418.42,399.76,344.69,411.44,321.76,326.07,322.82,323.89,328.97,330.37,327.25,328.07,333.27,344.39,354.23,367.18,366.10,368.30,371.57,371.29,376.21,374.92,380.68,385.38,386.85,388.58,378.62,370.58,363.96,356.92,351.70,347.73,348.81,351.72,351.41,347.71,344.19,346.02,348.65,355.48,359.58,354.71,349.47,346.58,348.99,350.44,338.35,L7
2001-01-10 22:10:27+00:00,354.43,363.01,361.99,363.11,368.07,370.79,371.09,369.20,369.34,371.99,374.46,370.76,372.13,367.90,360.95,359.29,353.51,350.16,351.47,348.81,350.10,353.45,353.90,354.46,359.85,359.72,351.27,347.46,339.88,339.74,342.13,342.76,343.98,343.50,338.19,337.83,336.90,341.75,337.98,342.56,349.68,349.35,355.96,360.88,362.95,362.92,362.24,358.06,356.34,353.63,349.76,341.67,339.07,342.06,344.46,349.33,352.10,349.07,350.42,355.20,356.53,359.50,354.99,352.30,352.21,362.67,366.76,366.96,365.74,367.22,377.32,383.55,400.07,405.22,404.10,404.73,404.65,411.10,421.98,432.46,431.22,417.78,410.40,407.78,394.24,389.30,390.05,396.82,412.30,425.50,422.05,398.62,344.69,411.44,323.57,325.46,322.32,324.65,327.94,328.79,327.02,327.83,334.30,343.85,355.47,369.28,369.96,370.18,371.81,372.69,376.34,376.12,380.90,385.06,387.64,389.79,379.33,372.34,364.44,357.01,352.30,349.27,348.54,351.02,350.74,347.45,343.20,346.51,349.52,355.03,358.73,353.88,350.31,346.05,348.99,350.71,338.40,L7
2001-01-26 22:10:30+00:00,352.02,359.46,359.97,360.66,365.29,368.61,369.10,367.63,368.13,370.54,373.50,368.92,369.53,365.03,358.27,356.73,352.35,348.93,350.19,346.99,348.35,351.42,352.52,353.54,359.32,358.64,350.40,346.10,338.66,338.35,341.46,341.47,342.09,341.94,336.60,336.11,335.32,340.66,337.25,341.72,348.42,348.65,355.12,359.25,361.09,361.37,361.00,357.21,355.57,352.67,348.53,341.30,338.57,341.18,343.49,347.75,350.44,348.06,349.52,353.96,355.15,358.10,353.84,351.44,351.90,360.50,363.73,364.14,363.73,364.82,373.55,381.10,397.63,404.35,402.49,402.34,402.92,408.58,417.85,428.52,427.76,414.22,406.28,405.32,393.68,390.65,391.87,399.05,416.21,431.22,429.00,394.64,341.65,396.49,331.46,327.19,321.37,322.07,324.26,324.32,323.60,325.40,333.13,342.14,353.69,366.85,368.62,368.54,370.13,371.17,375.12,375.28,379.29,382.42,385.77,388.24,379.37,372.20,363.99,356.67,351.49,348.94,347.74,350.00,348.99,345.81,341.33,345.00,348.15,353.32,356.53,351.13,347.75,343.67,348.15,350.26,337.30,L7
2001-02-18 22:16:35+00:00,352.81,359.10,359.03,359.83,364.81,367.00,368.70,367.34,367.75,369.49,371.81,369.49,368.10,365.67,358.78,356.78,350.74,346.97,346.96,346.26,348.58,350.47,351.28,352.15,358.63,357.22,350.78,347.23,339.67,339.93,341.82,340.81,342.02,342.69,336.82,336.29,333.92,339.98,338.17,342.75,346.96,347.25,354.29,358.06,359.88,360.39,358.80,355.05,354.54,352.10,347.01,341.96,339.42,340.87,343.33,344.86,348.50,346.95,348.87,352.81,354.83,357.67,352.88,351.15,352.08,361.84,363.48,363.20,363.32,365.54,374.40,381.94,397.15,402.61,400.45,401.95,406.02,408.52,416.62,426.78,427.54,414.23,406.88,406.69,395.02,395.04,397.28,403.73,420.92,437.32,435.53,399.72,337.10,392.00,336.13,328.50,322.90,321.56,322.89,322.71,322.32,324.17,332.73,341.70,354.11,366.94,369.55,369.07,369.65,371.49,374.12,374.93,378.55,382.40,386.23,388.27,380.15,374.02,365.34,357.88,353.34,350.70,350.30,349.85,349.51,343.92,339.02,344.29,347.95,352.83,354.30,347.92,344.69,342.09,348.09,350.85,341.75,L7
2001-03-15 22:10:15+00:00,355.42,361.22,361.43,361.05,365.52,368.14,369.32,367.71,369.51,371.05,373.05,370.14,368.66,366.25,362.86,357.60,351.26,346.93,346.68,346.55,350.49,351.37,352.57,353.90,360.05,357.88,353.09,349.19,344.25,344.83,346.98,346.00,348.00,347.87,341.35,340.43,338.39,343.86,342.77,345.80,349.50,349.78,356.91,358.43,359.58,359.76,358.76,356.19,356.19,353.62,349.21,344.21,342.78,343.31,346.18,346.06,350.09,350.06,349.75,354.59,355.43,357.74,354.86,353.89,354.00,362.35,364.39,363.98,364.94,366.75,375.51,382.80,397.65,403.41,402.12,402.90,405.30,408.63,417.41,426.33,425.84,413.77,407.09,407.04,396.20,397.32,401.10,408.56,426.64,443.39,441.26,404.69,337.10,391.79,339.77,330.37,324.14,321.11,322.52,322.69,321.99,324.17,332.07,341.17,353.26,366.17,368.54,368.83,369.83,371.18,374.00,374.23,379.01,383.41,386.01,388.82,383.34,376.71,367.24,359.20,356.80,354.56,354.00,353.82,351.89,345.45,339.73,344.96,348.56,352.73,354.46,348.39,343.35,341.15,347.37,350.23,343.24,L7
