dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2008-12-22 22:15:43+00:00,L7,370.27,374.80,367.51,371.26,374.08,364.10,366.07,,,,,,,,370.63,366.29,359.68,351.24,352.33,360.57,362.97,366.08,,,,,,,356.97,357.60,353.98,338.95,340.81,334.39,350.71,357.38,357.60,,,,,,351.05,371.92,369.73,367.61,369.52,366.54,364.96,369.20,,,,,,,363.90,356.37,359.61,371.87,365.61,360.67,364.46,373.44,374.97,,,,,,388.39,400.05,404.52,421.10,422.54,415.73,417.36,417.50,,,,,,,,,,261.83,245.40,254.11,267.61,264.41,259.95,253.31,266.25,,,,,,,315.91,309.65,331.05,343.21,361.27,364.81,364.84,363.98,362.95,147.98,,,,,393.95,385.88,384.08,375.39,369.21,357.40,360.43,359.24,,,,,,,375.73,373.57,376.10,371.79,365.41,354.88,360.54,362.57
2008-12-23 22:04:28+00:00,L5,354.31,355.67,354.97,353.86,356.15,351.75,349.70,346.17,356.82,365.36,368.73,,275.75,318.14,352.44,345.78,338.62,334.30,331.74,337.07,338.36,347.80,360.83,362.01,362.71,354.60,347.96,347.99,346.25,337.73,330.76,327.15,318.86,322.18,329.73,328.72,333.31,337.82,338.17,335.17,336.84,336.03,341.10,345.35,343.85,347.10,345.30,344.28,341.13,344.92,347.45,344.51,337.71,337.95,341.45,346.19,345.41,338.81,336.62,339.47,342.99,341.05,338.87,346.71,351.22,364.57,360.21,361.87,361.66,366.03,373.90,377.41,386.21,392.89,397.42,396.81,398.17,399.30,390.71,385.34,375.02,337.42,315.85,89.13,55.16,52.63,,,,228.92,242.84,240.90,243.33,244.62,254.96,255.39,274.48,283.28,280.10,290.96,306.63,306.55,292.21,294.86,322.71,339.35,346.87,341.01,341.65,343.68,348.32,355.41,353.56,354.80,372.17,380.16,369.02,355.94,353.94,342.31,325.41,324.57,324.38,329.36,342.46,338.84,332.22,341.14,342.85,349.28,351.53,353.82,352.39,346.62,343.00,337.64,326.85
2009-01-23 22:15:54+00:00,L7,,347.09,347.86,346.16,344.94,346.64,345.27,349.80,357.62,360.19,357.41,,,,,,319.83,319.43,322.58,338.16,341.78,339.75,340.29,347.99,344.68,,,,,,,325.02,332.43,341.74,353.17,348.87,334.20,335.82,346.67,347.65,,,,,,353.51,355.28,343.86,340.60,351.67,350.01,353.36,345.11,344.28,,,,,,355.98,352.28,350.20,353.71,358.14,362.94,366.06,364.71,358.63,,,,,,383.88,389.97,401.21,401.12,399.00,383.16,355.77,334.62,330.41,,,,,,,,248.10,246.51,232.60,232.25,236.81,242.61,260.77,268.35,274.37,180.96,,,,,,310.01,319.37,324.07,333.47,337.94,336.01,342.93,345.10,352.05,,,,,,343.74,337.71,344.60,339.76,341.95,328.92,331.81,329.30,320.81,,,,,,336.52,332.50,332.39,333.42,334.37
2009-02-17 22:09:55+00:00,L7,374.60,378.54,373.38,377.21,375.31,,,,369.70,378.98,382.71,379.86,373.50,377.66,376.46,375.85,369.89,363.91,362.76,354.65,,,,359.74,341.53,349.41,348.11,353.52,362.76,377.82,368.95,358.07,362.31,377.08,386.94,,,,362.42,389.37,394.07,395.07,382.89,386.28,397.77,402.69,407.51,406.32,399.46,,,,378.30,377.30,373.45,379.70,380.84,386.61,392.14,391.54,385.83,387.40,,,,,391.06,390.97,386.86,392.73,391.45,411.31,422.01,418.27,418.79,424.88,,,,390.22,367.75,347.50,344.10,333.74,251.98,388.67,386.98,330.11,298.80,299.37,289.69,270.27,171.62,,,280.33,293.01,303.44,299.50,327.52,343.16,324.82,293.53,305.18,321.46,338.27,354.06,272.48,,,359.19,363.38,369.41,378.63,383.52,384.97,383.02,380.42,373.41,362.51,372.46,,,,352.27,351.21,343.59,357.75,353.69,357.15,354.62,356.94,355.21,356.15,357.17,,
2009-02-24 22:16:10+00:00,L7,364.36,360.82,357.11,365.41,364.65,366.69,361.67,364.45,363.01,251.49,,,,,,345.57,335.32,331.16,328.84,328.48,339.93,349.55,347.87,,,,,,,349.53,337.49,327.70,327.19,345.31,356.77,352.99,346.74,339.07,,,,,,352.39,357.64,359.09,366.60,376.33,363.54,367.33,369.87,373.86,,,,,,358.58,360.51,358.14,363.93,368.01,361.29,363.49,364.78,363.75,,,,,,391.44,399.25,399.70,409.74,419.76,421.84,411.49,403.08,373.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.31,379.69,370.21,368.05,375.03,372.53,366.58,339.68,374.34,,,,,,370.67,364.27,361.89,367.48,377.90,384.49,384.23
2009-03-21 22:10:11+00:00,L7,374.17,371.54,373.16,373.66,372.83,366.18,367.20,364.89,378.11,,,,373.07,343.75,349.58,363.87,366.51,362.67,359.74,352.76,352.38,356.34,359.85,354.64,,,,359.90,361.75,357.06,353.43,348.48,354.66,362.48,366.37,363.75,360.31,369.22,,,,378.19,376.95,378.61,375.69,386.29,382.43,375.18,378.86,383.53,382.03,378.59,,,,372.81,369.58,375.89,372.20,379.17,378.44,373.43,387.07,381.62,382.22,375.00,,,,383.58,385.39,391.96,404.86,412.76,412.24,413.01,413.35,409.55,407.37,396.27,,,,303.82,,,265.43,277.44,273.03,282.94,279.68,270.60,269.77,267.05,271.91,286.25,175.92,58.86,,307.74,311.22,313.46,317.26,324.93,328.77,348.81,354.38,359.30,354.36,352.86,352.59,159.22,,,380.00,385.72,381.08,378.67,368.11,362.43,372.48,361.61,369.27,360.42,371.58,,,363.38,365.05,360.03,362.82,358.52,360.84,363.85,360.42,368.39,352.16
2009-04-22 22:10:22+00:00,L7,363.09,,,,362.58,356.65,356.29,363.30,359.39,360.38,370.40,359.85,,285.81,326.84,346.62,,,,347.85,350.26,349.55,341.82,353.35,365.31,369.60,363.20,361.88,363.12,358.08,356.27,,,,335.71,341.11,342.50,337.66,346.71,350.98,350.28,351.09,349.24,352.17,357.25,,,,366.61,363.74,359.52,348.54,350.83,355.45,359.77,367.06,363.88,358.19,361.63,,,,370.61,365.86,362.20,367.63,363.23,367.09,369.20,367.84,366.57,377.87,387.02,,,,399.94,398.85,400.04,394.78,383.70,373.21,356.60,87.60,51.13,58.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.35,352.28,327.30,343.37,353.81,343.41,355.58,359.57,361.40,358.87,353.32,349.78,,,354.60,358.39,301.89
2009-05-24 22:10:26+00:00,L7,364.31,363.55,364.27,368.21,363.17,357.18,370.12,372.80,370.10,368.82,359.30,352.71,,,,,334.98,337.61,330.10,340.32,346.12,348.11,352.39,362.18,362.58,354.11,350.29,,,,338.92,344.52,342.10,333.56,333.20,338.29,338.25,347.10,347.10,361.40,356.25,,,,364.89,365.31,362.76,361.77,365.89,356.25,365.71,360.19,365.59,361.36,365.13,,,,357.65,358.22,363.77,360.46,365.01,373.38,375.84,375.66,362.82,359.04,357.22,,,,382.20,383.97,387.85,388.26,384.95,401.37,401.08,412.31,426.95,417.06,312.26,,,,,237.16,222.88,,,259.68,256.73,260.00,270.17,279.82,283.42,285.57,291.46,296.28,,,,,,,,,,,,,,,,,,362.01,347.40,351.47,345.47,334.14,,355.52,362.94,354.22,355.34,363.39,,,,356.51,349.28,343.35,344.62,330.87,285.38
2009-05-31 22:16:36+00:00,L7,393.82,394.06,394.08,397.26,398.47,397.93,396.26,394.55,,,,,,,,,,,,,,,,,,,,,,378.54,376.74,378.59,383.63,384.74,372.08,374.25,377.14,,,,,,,405.22,399.19,402.96,409.22,400.19,404.24,395.99,391.95,,,,,,,399.70,399.02,403.34,399.10,392.64,390.86,395.67,403.96,,,,,,,404.01,423.36,431.99,433.31,416.02,419.71,437.24,438.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.41,391.49,384.07,,370.71,375.03,376.98,385.93,,,,,,,,374.03,370.90,370.94,376.19,366.37,292.94
2009-06-25 22:10:23+00:00,L7,,,,,,,,,,,,,363.37,367.59,361.02,348.87,347.19,352.30,352.25,347.16,356.00,368.18,363.49,372.56,,,,366.86,363.19,355.97,368.68,358.40,356.26,359.47,365.32,360.69,360.03,370.24,,,,377.05,378.04,371.80,,381.49,394.69,385.55,,,375.40,371.60,,,,385.08,379.43,384.45,371.07,371.18,377.92,369.02,369.99,374.10,378.77,380.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.74,364.28,361.45,,,343.12,306.05,304.14,350.97,,,,361.58,357.51,359.48,360.56,354.57,346.25,345.12,342.32,238.93,278.13
2009-07-11 22:10:19+00:00,L7,,,,,,,,,,,,382.69,386.54,392.02,391.01,383.43,371.59,370.15,369.81,373.96,379.38,382.96,,,,,384.71,376.05,378.03,388.08,378.94,,378.83,371.52,367.51,367.60,365.96,,,,389.06,386.36,387.86,389.75,392.15,397.48,395.82,398.81,,,387.02,,,,393.74,397.00,400.62,394.46,390.01,383.25,393.18,392.20,381.54,385.71,385.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.58,377.45,377.16,368.83,307.64,336.36,352.47,297.13,317.51,335.69,,,,373.19,369.92,373.14,375.70,368.13,362.55,354.42,357.18,252.55,280.01
2009-07-18 22:16:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-28 22:10:09+00:00,L7,355.92,357.13,,,,,,,,,,,355.42,350.21,308.95,339.51,341.94,346.47,,,,,,,,,,,,331.06,335.36,332.80,,,,,335.44,339.14,343.34,350.61,348.34,355.03,354.33,353.03,362.17,357.11,,,,357.52,357.45,347.18,350.37,347.42,355.44,361.41,358.83,363.38,358.03,360.51,,,,361.78,349.92,346.33,357.38,360.66,364.35,365.20,360.04,371.02,378.08,380.82,,,,409.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.27,327.10,,,,,338.93,345.14,329.41,328.28,335.66,337.81,349.58,351.00,348.72,336.84,,,,286.03
2009-09-04 22:16:20+00:00,L7,,,,362.15,367.58,374.15,370.65,373.69,368.56,373.56,377.85,367.34,354.75,,,,,,340.20,335.75,349.71,343.96,348.99,346.37,354.48,355.72,351.65,,,,,,,337.73,334.33,337.80,341.32,341.06,335.35,342.14,344.69,345.98,,,,,,360.28,361.43,356.59,355.81,362.24,358.89,358.32,362.27,,,,,,,367.76,369.88,363.40,365.76,367.52,360.14,360.22,366.54,,,,,,,395.09,408.07,411.32,417.79,436.35,436.24,417.68,296.75,95.21,,,,,,,273.68,272.28,272.68,262.04,271.98,288.65,299.21,305.63,317.86,325.92,180.76,,,,,,358.54,349.11,,,,,,,,,,,,,359.27,361.67,341.62,375.01,368.02,357.19,356.24,349.82,,,,,,,347.90,357.77,303.75
2009-09-29 22:10:06+00:00,L7,352.66,351.30,354.12,,,,365.77,359.02,355.48,361.95,361.17,344.59,332.39,330.82,311.59,338.59,331.69,336.45,,,,339.38,338.16,340.53,347.26,347.68,344.91,333.65,339.89,340.59,330.75,321.69,316.06,,,,332.08,329.26,332.62,331.63,340.70,340.90,337.07,341.28,352.67,355.51,355.57,,,,338.73,343.39,345.33,346.11,345.63,351.23,349.24,348.99,344.97,343.73,352.53,,,,346.15,347.70,348.39,352.84,347.63,350.84,359.65,374.31,370.59,365.27,369.04,,,,413.70,436.86,428.68,402.19,266.07,205.37,227.88,246.01,262.20,256.75,255.72,263.81,253.01,,,253.99,261.04,272.10,288.06,302.99,309.94,315.00,313.15,316.96,321.31,330.63,341.89,245.45,,,339.19,337.92,337.60,331.61,339.03,340.37,348.91,348.74,336.00,336.68,320.85,334.27,,,342.10,321.77,340.48,339.78,331.81,341.21,342.29,347.37,352.17,355.49,349.90,338.49,,,
2009-11-07 22:16:41+00:00,L7,367.67,362.82,364.79,372.07,385.45,397.32,399.83,247.99,,,,,,374.12,380.02,382.26,377.87,377.74,378.20,363.00,353.33,367.48,,,,,,360.36,361.42,379.13,370.38,367.73,379.04,358.63,351.64,370.41,,,,,,,373.71,381.26,386.01,387.15,384.41,383.15,386.82,380.69,,,,,,,397.59,388.30,380.40,373.47,369.65,380.08,381.80,371.98,,,,,,,393.01,409.84,408.57,421.32,421.11,432.17,436.62,448.28,,,,,,470.86,452.41,362.94,360.57,283.00,285.41,298.46,289.25,290.39,302.51,305.71,172.57,75.54,,,,,319.48,316.82,322.51,332.26,344.13,360.76,365.40,369.42,367.34,256.11,,,,,,387.33,375.14,372.75,364.60,365.79,358.02,354.09,364.21,,,,,,,364.83,360.11,353.19,355.36,357.07,351.74,365.94,361.04
2009-11-23 22:16:53+00:00,L7,,,,,,,,,,372.19,366.58,369.68,373.61,375.59,395.82,400.23,383.06,389.51,,,,,,,379.08,360.88,362.72,361.54,357.89,363.06,360.65,371.05,373.75,,,,,,377.45,370.29,367.26,378.26,377.76,375.90,379.49,388.44,394.91,,,,,,374.97,364.37,371.61,374.55,382.13,383.27,388.63,384.72,371.97,,,,,,397.39,391.00,391.40,381.08,374.53,396.79,420.93,421.57,421.86,,,,,,464.57,461.80,453.98,448.01,427.26,324.90,329.92,312.39,318.99,298.99,305.13,,,,,,,307.79,310.91,311.89,309.19,311.18,318.75,329.24,338.59,353.68,,,,,,365.75,365.07,362.30,376.90,383.57,366.60,362.01,359.46,360.89,,,,,,,337.80,343.53,349.14,353.50,356.87,352.35,343.88,349.99,,,
2009-12-02 22:10:48+00:00,L7,348.17,340.42,347.80,355.45,367.60,364.56,360.68,355.20,351.68,349.72,347.43,353.07,,,,330.45,332.66,331.42,326.29,339.34,341.52,346.48,345.94,343.57,341.68,336.86,,,,337.22,342.23,347.05,349.98,352.05,353.84,350.69,344.50,349.43,336.68,334.69,,,,340.69,343.48,343.51,354.27,354.51,356.06,355.38,362.95,359.22,355.58,350.74,,,,349.22,346.88,344.61,349.05,348.40,347.62,349.07,358.05,362.56,362.32,365.52,,,,363.66,377.61,381.90,381.99,385.49,397.03,402.24,425.18,451.73,456.10,449.87,,,,,259.47,253.64,255.52,249.27,248.91,253.91,255.91,250.54,269.40,273.13,285.90,288.98,294.08,,,,317.04,329.42,343.81,355.03,361.85,360.19,356.95,356.52,357.58,353.67,361.06,,,,357.59,358.49,344.52,348.23,345.30,351.60,349.69,344.11,340.30,345.48,332.24,,,,341.71,336.86,336.34,336.33,349.74,351.68,342.58
2010-01-27 22:10:50+00:00,L5,338.95,355.78,348.83,359.35,359.77,361.01,360.69,359.47,362.91,365.64,363.73,358.72,336.54,292.89,282.74,298.43,343.84,352.48,352.64,346.70,344.31,338.49,337.64,343.26,349.47,353.75,351.31,356.50,353.13,353.99,352.60,348.01,328.51,330.79,342.05,352.20,352.44,354.98,353.30,355.09,358.96,361.54,346.75,351.26,351.24,347.69,354.38,361.47,363.73,359.74,374.43,366.18,367.28,364.57,370.45,370.95,372.90,364.12,365.50,359.60,357.01,354.17,349.14,347.03,355.39,364.44,367.67,368.23,369.74,365.69,372.22,378.68,382.18,379.72,383.93,394.72,403.28,404.27,399.78,396.43,395.53,394.51,391.47,384.79,367.84,368.41,380.10,370.22,329.58,255.07,,,,,,,,,,,,,,,,,,,,,,,,,,,365.09,362.39,334.79,337.19,340.50,334.15,341.11,330.99,336.19,336.45,321.75,344.38,350.06,345.41,344.87,341.02,335.82,336.90,341.28,343.04,336.12
2010-02-19 22:17:05+00:00,L5,400.66,409.08,409.87,388.26,383.83,390.98,399.24,389.91,392.07,391.70,397.67,382.99,372.49,367.52,381.04,383.48,384.60,381.63,381.45,377.21,377.49,374.85,371.59,366.65,371.11,375.86,376.21,362.01,358.56,382.55,373.52,364.97,365.16,376.33,381.22,376.99,379.86,381.56,370.78,371.12,364.87,356.13,380.21,398.66,401.44,392.40,398.68,393.37,399.24,395.57,379.36,384.94,381.06,390.64,396.21,396.62,406.41,408.54,402.22,394.29,385.82,391.19,393.41,392.23,384.27,376.17,386.90,392.89,378.27,377.88,404.36,420.53,429.20,429.17,422.23,427.77,443.67,443.31,423.95,418.91,416.55,408.01,403.92,395.26,372.35,368.77,372.21,373.44,370.81,370.10,368.08,345.20,340.19,337.66,283.79,273.00,285.87,326.08,413.18,408.72,412.37,415.26,364.11,320.60,329.69,344.43,355.42,355.87,349.28,344.69,344.12,351.27,355.57,365.01,362.52,371.35,379.24,380.40,374.71,378.58,358.06,378.87,382.14,358.83,350.40,334.88,330.62,334.36,346.00,357.16,362.97,364.07,348.26,348.98,355.35,354.25,344.17
2010-02-20 22:11:57+00:00,L7,398.79,,,,395.61,396.09,404.57,402.42,408.08,407.85,408.21,404.85,398.62,385.18,384.76,394.25,,,,392.42,395.43,393.85,401.55,389.16,380.11,387.39,382.85,376.92,369.78,380.94,,,,391.98,384.38,383.25,392.87,400.78,390.33,381.29,375.80,371.50,390.67,398.51,,,,400.85,408.58,411.48,408.85,409.59,408.19,399.11,405.97,416.34,420.86,409.17,,,,403.52,398.78,409.40,405.79,403.01,404.89,402.85,386.89,394.46,408.21,424.93,,,,436.57,449.63,451.14,431.79,436.96,434.14,422.69,409.27,401.38,377.98,376.62,384.44,115.24,117.11,385.64,374.99,356.52,341.84,346.59,295.69,288.01,297.38,383.02,417.78,418.25,429.65,429.55,402.96,249.26,63.53,,358.28,361.75,359.73,363.35,364.44,368.74,366.05,369.31,373.63,382.22,383.25,379.92,,,372.72,384.73,382.28,382.12,367.98,357.57,343.79,351.98,357.96,367.39,365.95,,,,358.06,366.31,366.53
2010-04-09 22:12:12+00:00,L7,,,374.97,371.69,373.36,370.81,372.96,368.39,377.06,378.84,384.29,377.96,371.22,365.89,,,,367.06,366.39,372.82,375.02,373.89,369.87,371.94,369.67,366.19,355.44,357.69,,,,347.18,341.14,345.95,360.53,360.57,359.38,359.59,358.24,351.89,340.48,351.41,,,,376.62,380.47,387.12,382.45,382.16,376.51,377.90,379.84,382.31,389.55,390.08,398.32,,,381.00,380.84,371.73,372.29,374.80,376.81,374.65,378.89,379.89,374.51,362.93,,,,392.77,396.34,401.11,396.91,400.23,397.39,394.26,388.49,372.15,359.56,332.89,295.27,134.31,123.35,,335.96,356.81,374.95,373.13,350.53,296.69,291.04,286.34,289.94,315.95,311.74,301.84,296.05,127.20,,,325.15,334.65,333.08,330.37,335.47,335.14,337.27,342.79,346.80,353.77,357.09,,,,351.24,345.19,348.50,342.50,318.99,315.54,345.16,343.40,331.86,322.34,340.17,343.73,,,335.50,335.87,336.28,338.10,301.11
2010-06-03 22:18:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,389.74,383.75,383.33,372.09,368.20,375.58,379.70,387.19,397.02,,,,,,398.81,394.79,406.06,394.91,,,398.48,402.99,402.67,,,,,,403.39,406.86,409.03,410.45,410.38,393.64,397.26,390.23,397.82,,,,,,398.61,398.01,402.64,412.20,415.17,421.57,415.36,414.77,412.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.63,391.76,397.64,390.91,389.99,374.22,,373.96,371.59,,,,,,388.72,377.58,385.13,387.27,384.84,369.83,360.69,360.76,354.13,
2010-06-12 22:12:07+00:00,L7,,,337.88,358.61,353.20,347.75,349.11,346.92,347.44,337.39,192.04,,342.39,345.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.45,,,,,,,,,,,,,,336.48,,,,342.16,,347.65,353.42,360.90,,,,,,347.48,,,,,,,,,363.37,356.26,,,,228.14,225.59,273.60,297.75,333.86,340.63,333.53,334.90,324.21,327.21,334.59,295.87,315.90,199.40,,,281.50,251.25,,261.61,305.73,303.73,327.64,338.01,332.53,331.96,329.92,338.20,204.91,,,344.51,,,,,,328.64,328.58,,343.82,,,,,,351.06,,,,328.75,539.30,536.34,539.73
2010-07-05 22:18:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,372.64,378.24,375.53,387.37,378.34,360.64,367.50,370.75,360.81,,,,,,,,,,,,,,,,,,,,388.58,379.18,381.05,385.24,385.93,383.46,385.87,386.32,386.55,,,,,,,398.30,399.54,391.09,390.24,385.18,386.59,374.21,381.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.04,347.99,,360.62,372.16,358.98,374.12,373.24,,,,,,,281.61
2010-08-22 22:18:25+00:00,L7,118.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-07 22:18:27+00:00,L7,359.95,352.94,330.12,362.63,361.22,354.63,265.52,,,,,341.49,334.34,333.35,336.56,337.06,335.01,337.64,341.05,329.80,,,,,,,337.68,349.58,329.67,337.75,335.88,333.38,321.59,338.78,322.55,,,,,,343.33,345.25,345.79,355.22,358.92,365.52,361.99,356.23,356.56,,,,,,,347.46,353.75,351.26,356.28,355.78,367.44,356.37,357.74,,,,,,349.65,350.49,362.11,366.09,381.99,382.82,367.05,374.18,369.54,,,,,,,334.24,319.87,309.60,315.43,340.13,336.67,340.54,345.46,338.57,172.32,,,,,,348.87,347.33,337.28,344.84,340.22,344.24,347.09,352.80,352.41,353.12,267.32,,,,,359.55,357.89,377.36,365.39,360.25,339.22,356.80,,335.75,,,,,,353.58,368.16,356.31,356.57,360.91,342.37,351.50,348.17,354.17,
2010-10-02 22:12:13+00:00,L7,365.45,379.89,381.88,381.49,392.59,383.29,387.42,,,,,375.29,364.40,367.56,379.36,368.88,370.09,363.20,363.64,371.36,372.91,357.86,,,,369.57,359.99,361.71,353.30,354.47,363.25,352.25,354.82,341.85,348.35,353.91,366.01,,,,373.68,375.40,374.96,372.32,375.93,395.69,395.29,396.23,386.71,384.00,375.15,,,,351.55,356.24,365.40,370.26,375.42,379.62,377.42,390.67,386.30,379.58,369.56,,,,370.94,365.37,379.78,382.97,396.36,388.93,378.13,390.58,393.88,398.10,,,,,365.63,373.43,352.63,343.60,340.46,352.69,366.98,378.27,392.61,388.51,378.52,356.81,165.86,166.08,,343.99,343.18,343.69,342.62,344.47,340.99,350.32,352.12,360.33,357.83,347.27,348.60,240.84,131.13,,352.62,348.58,362.90,363.73,360.83,356.92,349.04,343.99,344.40,339.13,343.05,,,,340.90,342.29,349.03,350.42,348.62,344.22,344.94,348.33,343.99,349.38,331.03
2010-10-25 22:18:39+00:00,L7,,361.53,,,647.86,471.74,434.57,621.33,531.05,491.77,,,,,,536.94,,,,339.48,,,,,343.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.61,340.14,,,,,,348.98,345.61,363.82,371.95,370.76,368.41,342.83,292.32,,,,,,,,318.53,335.08,349.92,352.30,337.04,326.04,326.19,326.88,319.92,321.30,,,,,,,334.41,332.63,329.51,326.13,323.09,320.31,327.13,324.56,332.14,49.68,,,,,322.22,321.04,325.84,341.31,355.49,343.39,338.26,349.67,,,,,,,345.24,342.98,346.99,347.23,351.38
2010-12-29 22:09:53+00:00,L5,376.68,385.76,380.63,385.74,391.84,372.60,392.15,384.47,377.46,383.52,386.42,386.02,381.47,372.79,366.97,357.60,359.98,374.21,372.89,361.99,355.54,349.41,354.59,360.56,377.33,360.02,342.31,351.72,350.97,357.25,358.91,353.18,346.43,342.07,340.25,335.61,336.54,334.81,344.98,353.85,358.32,355.26,356.87,367.78,368.32,385.02,386.58,365.08,357.09,352.69,355.14,354.91,355.00,354.08,359.81,361.04,362.56,365.68,376.45,368.38,379.83,377.81,379.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.78,371.77,363.07,356.42,350.37,346.49,340.31,335.74,343.66,331.55,339.61,341.10,342.03,350.30,344.97,348.09,347.78,346.38,340.47,337.87,343.15,335.08,317.79
2011-01-13 22:19:27+00:00,L7,,,,,399.16,411.83,406.64,393.42,390.21,394.04,395.17,383.21,375.28,372.19,,,,,,378.82,366.88,365.29,372.93,369.23,364.50,365.33,374.52,377.54,,,,,,,374.47,368.83,359.46,372.09,373.70,373.71,383.69,378.12,382.39,,,,,,387.31,384.49,383.96,377.26,368.84,375.81,383.24,377.84,380.24,,,,,,383.76,379.56,380.60,377.33,369.97,375.58,374.15,380.70,,,,,,,425.62,443.58,430.06,393.07,306.64,411.55,411.89,383.32,368.73,137.26,142.03,,,,,372.73,390.60,399.73,357.61,322.78,281.52,418.49,363.56,342.00,344.05,262.55,143.50,,,,,364.32,354.61,360.72,360.20,356.27,363.75,363.98,372.46,376.37,,,,,,368.54,369.01,363.42,354.72,356.67,357.36,367.18,362.29,355.22,,,,,,367.86,341.68
