,dates,chi0245-0000,chi0245-0001,chi0245-0002,chi0245-0003,chi0245-0004,chi0245-0005,chi0245-0006,chi0245-0007,chi0245-0008,chi0245-0009,chi0245-0010,chi0245-0011,chi0245-0012
0,1985-07-27 14:08:29+00:00,222.3421635072549,221.0989477738677,223.9953421025209,236.10232692650132,227.55972261727885,215.48564067126463,208.8976516289834,221.49099939384163,212.20473701152332,194.0944979806535,205.26065320335027,203.4364759589931,197.18999759813804
1,1986-02-04 14:05:35+00:00,231.28557464450486,245.67729473639596,259.18744485321776,265.9585923629387,251.14374034921372,242.18394259078434,231.91579652392815,224.10112495131483,213.50233931658707,220.00350657136462,207.60704757035597,211.9116205632352,214.28594073250534
2,1986-07-30 14:00:52+00:00,204.8891498098653,220.43602149678787,235.06798398665768,244.68758495648888,222.83771062971425,221.79699683336435,208.61385036020397,209.03512406615044,216.12083760974718,208.94162266512186,200.4851366486091,193.29081200159325,191.57563805160635
3,1986-08-15 14:00:17+00:00,219.66145029048056,223.25444303904004,242.59353159101065,244.49723713902046,229.27704425292356,217.59196027070053,206.01528038949357,209.57877077193623,210.0506193317134,207.25114556797038,200.19081937998982,198.94387892519558,191.72972634773225
4,1986-08-31 13:59:41+00:00,208.62865159869156,213.70954721523844,234.78472146592003,235.21386388302332,227.28958371451208,207.82367867614312,204.61278424136992,207.34347338507118,204.501545562361,203.27568472057894,193.50233921328643,181.84131632297985,176.42446255504942
5,1986-09-16 13:59:10+00:00,215.82902179988568,225.5566596946747,249.9847480566888,239.6461212024243,232.462116713776,211.75023879853305,207.9269610307058,201.6756499040449,204.66054803414204,218.77719209692367,211.27218506035214,190.48514304686748,196.28927537531806
6,1986-11-03 13:57:34+00:00,211.42148379843192,224.212208661266,230.4901980647447,241.1779261347325,241.10725196860633,215.7292154619585,209.88900127522095,206.80599291894623,217.6911807387051,198.78059006860684,210.3537922704547,197.31576373753373,204.77455896004275
7,1987-01-06 13:58:06+00:00,226.31141098857603,228.33040191110905,245.5197087455354,251.47148266209345,242.79762697526587,235.7585426751843,221.71690429130527,219.1336316117022,217.04876059981615,220.47705435982027,212.66446591399992,209.5988838618013,197.9163604772947
8,1987-02-07 13:59:09+00:00,241.4292524145329,249.12997357139585,263.6978778724595,265.50631606607215,250.17713734265956,232.02069559756617,223.28657795755836,228.15940200292135,223.10433088430275,219.88246610122505,211.34458065667957,206.51535745211743,200.85715250732954
9,1987-03-27 14:00:57+00:00,282.65282411262586,283.1642618666916,297.94450821834636,293.83363940539357,286.1653893171841,268.98985550061076,263.39426044481337,251.41608581574005,250.83238491372398,238.80375107924326,233.45264342502253,223.81244634674903,216.6858530863787
10,1987-11-06 14:06:32+00:00,221.7364605061011,225.40464353163165,238.46379206590268,247.67782735956544,233.31733756074797,219.40088663737967,206.74588779223612,215.54987032067888,219.3196736406383,209.20799903039565,191.98037609589258,196.52097783546506,192.91778473386466
