,dates,mex0281-0000,mex0281-0001,mex0281-0002,mex0281-0003,mex0281-0004,mex0281-0005,mex0281-0006,mex0281-0007,mex0281-0008,mex0281-0009,mex0281-0010,mex0281-0011,mex0281-0012,mex0281-0013,mex0281-0014,mex0281-0015,mex0281-0016,mex0281-0017,mex0281-0018,mex0281-0019,mex0281-0020,mex0281-0021,mex0281-0022,mex0281-0023,mex0281-0024,mex0281-0025,mex0281-0026,mex0281-0027,mex0281-0028,mex0281-0029,mex0281-0030
0,1985-09-24 16:53:54+00:00,,173.7308934459274,171.71620718125507,174.20696310274593,178.9611231424972,173.35493768525424,174.02593493926796,174.30826465726625,172.22272210604172,171.8708484451181,176.13387301227678,167.8069282891492,160.53592087844768,,,,176.36635389679202,,,,141.14631561256414,143.36745058511792,149.9329285799155,157.9678435225636,164.45483579964636,169.29217885983397,173.7611817616391,181.20040415900777,175.59657806689452,170.46897165853574,186.35156660970364
1,1986-03-19 16:50:43+00:00,224.20808020062086,205.88687124367092,191.36237802084406,203.51700499461623,193.1047036435525,177.71575235197903,165.21575663702777,162.12008771740227,169.6652794613214,185.15671031760132,169.30137156788535,152.4840486946751,122.85944410348654,105.20568686589297,102.40422408620456,108.56940262205973,,229.83741596417173,202.1213130994813,187.77302658921064,173.73248983034495,173.569030260216,165.8950925610711,154.93030973899914,152.3716386591868,150.14133257807418,143.91088129698025,147.74740094043514,139.50797598956868,142.74243815017635,177.63191997790813
2,1986-04-04 16:50:23+00:00,226.4610997475091,216.20245126229312,212.59380720449272,214.92287264335127,206.55105008961024,202.96174085833366,194.92834555962716,189.0957878362047,195.8924898573309,181.1249127476331,178.2988202608917,162.07403086296523,139.21654079842054,140.04882590155685,134.9029368461985,141.0159751286744,,214.45120247235357,203.5507059796109,198.30143344559926,193.93878513510597,187.07584811322053,188.5262135483459,177.13599415075774,175.94206810367535,171.1967569530625,172.45870291105777,176.09519363482957,165.75378311434392,161.92593681874885,162.20286816398203
3,1986-04-20 16:50:02+00:00,189.78459980735818,188.6624331727283,181.70543304786528,181.7703714937102,184.41277914951092,175.4548992503932,169.39817950959574,161.94666161466836,168.0738999834309,155.55861618853586,149.67571008801846,136.06054849906477,127.87001959275287,110.37428888565958,105.33621456166368,112.98799136562869,147.34906286592974,,163.95217386816475,159.65343565639327,161.25639767634854,156.46015441988285,151.64783827267047,150.94499989162534,150.61667959272188,156.68331208525802,156.54610484739467,157.62551896389505,150.88218816889108,148.195501026775,155.719559520319
4,1987-09-14 16:51:34+00:00,,168.063559223083,168.5378757517059,175.30082111912236,172.73797322598503,164.6966743291729,164.28010874602822,164.3518668621398,171.36294533102713,155.45662888067247,157.6094319660597,157.22613760116124,150.15531856161584,148.79650965661045,148.9188745051328,153.48382654275323,181.65514201273416,,130.810306080768,130.64469539774666,137.03718664889226,137.8521300604589,142.32553863756237,145.5767781323388,157.69209012005308,159.25865648032348,173.3945596712341,175.00387772534427,166.43987646907493,163.67505174967735,170.05575821684985
5,1990-02-10 16:46:22+00:00,213.08687435879327,188.87427477967967,180.61103827986238,193.77280595785362,199.799763675567,187.4790742790584,179.00989101057763,185.36527192752217,192.2619591941792,192.97615231231407,193.37839414120987,180.3743429815174,164.24810873136605,150.74375910098954,143.56821756673008,146.98802734416967,184.98437073363698,186.84507068762593,172.1116820167902,164.12382817710974,168.76946200749342,176.57095348659684,168.81852977072285,175.54495122519933,177.5087009676652,181.54013359753404,182.38641171952858,192.57167281354387,194.73859679424515,,215.0778354040229
6,1990-03-14 16:45:18+00:00,196.8499970885451,196.5620950064483,197.07462918112702,202.18854536025506,192.65603185935268,192.76368199353922,188.87196443439774,183.5144317552223,185.26851322605626,189.74608716814055,178.76480462856392,169.98893108715055,154.94465810986728,149.65940086517944,148.67191750492628,135.48273116095586,178.58537072540062,173.25871258080258,170.4287846445207,168.0338880547196,168.49158975033387,163.74961412230954,167.67121647944313,163.78998144705403,156.36336284182858,153.4933236297502,159.2203715336108,161.09009430589657,161.27191147457066,,
7,1990-04-15 16:44:57+00:00,193.77859175770251,185.7590339608679,191.23334930353613,191.44693100975854,189.12931997571948,183.37451371378432,179.63834397002074,183.24267750310156,187.99500917225734,186.34127266399926,183.21314792297662,173.63284757089343,153.96165478766468,145.91192376554292,142.98625385035947,141.21508777249346,163.38145479421254,179.2352953050469,174.25080837535845,171.77973924855112,173.14199904429063,177.61516367805086,177.30365120001787,174.49391430833825,171.54257158258287,170.74120102567724,175.91954907364357,182.21649574070852,175.51521444487446,175.4461258509202,207.89070486689334
8,1992-06-07 16:48:12+00:00,,182.93945850292076,194.85830593087135,197.19837248332288,197.2727447544428,193.86100805095882,182.9757398676044,192.46718034381266,189.80957676008285,170.41270054825043,170.1504574719599,158.43180489569946,143.87244286695855,128.74503474239782,120.28326838421445,134.70979968368667,168.3642105306568,181.4131461242272,178.65839828391077,174.2396811853277,181.6114877964055,193.79509213401144,192.54392839964285,191.40466353492647,188.9127970391261,187.75251237904723,181.89319785350176,187.3417994573597,181.35799857679353,,182.334363139414
9,1992-08-26 16:47:07+00:00,,159.74379034927207,167.6197273782941,170.75062197312164,172.29815392997887,170.34576187348492,169.23779148377616,163.57798876512294,159.58967190805507,145.24783938689092,147.20176805406808,155.4423591831924,144.5735843151042,141.2073648621644,142.4444922871926,143.86348719010854,172.4876069333839,146.85974389549736,149.0912477546497,142.11208579509585,154.17557065879294,157.83257640709218,165.52917123710316,163.04526888120694,163.8546923728657,175.18008330757152,180.97643561424107,187.4450899700407,176.15630628463649,,198.4439478793133
10,1993-01-17 16:46:23+00:00,208.10844523484178,195.786452949279,189.51969686745977,197.42501683311846,194.18303517989506,182.11331404491966,188.42249997116278,178.83554205239207,182.11739246427985,189.13521313729785,187.87081432076982,181.20622388027883,157.46308798116905,153.52516755270526,146.14325637962983,150.26217827526878,182.10017852821886,190.12140487455392,178.20847522325832,184.07451364272427,172.9358400519786,174.07184257545194,179.98626993735084,178.98879486803528,192.52832943314382,190.75094638615093,201.17216486799862,213.69051646175902,198.88412077988235,192.5525843931374,194.96871646634372
11,1993-02-02 16:46:34+00:00,214.66831927573335,207.1068563947176,195.82915295999692,202.65105577121085,201.63197645984872,190.2470478681902,184.98398757766887,185.49821966737372,186.81943050217083,198.11040843255424,190.40158092444165,178.5605012247029,165.51186274440806,149.54437799458924,139.97274141946085,147.3716736504711,179.92268751790377,206.6010594964399,194.6939473609545,178.51222937066672,180.33336914287503,194.82661752157378,187.89790716141806,197.366653804872,199.9898150292542,200.5237551657617,205.721550233308,211.86988632166774,210.3264588565614,203.23181919980158,200.07468403597343
12,1993-02-18 16:46:41+00:00,202.49723004815604,200.2032058333349,190.4553583452584,183.68463226254858,181.74038939983126,179.03739843022797,168.72161332436986,166.56971473513482,183.11718249220021,172.32096089822699,164.45605003163806,151.4169497592967,143.6904543575247,127.48171201808734,116.93260689985362,119.3135943084751,156.54562663297483,197.51103180741973,188.97469257831776,181.42120539142977,170.0993243207639,177.91648682660062,175.2728775323097,177.07369013656995,171.65503176306993,174.0929001668619,174.95245846811878,179.98889268034443,169.99150976833312,169.37473108199444,196.85183689622613
13,1993-03-06 16:46:51+00:00,,175.85339660272004,179.06643741393674,173.11771087818096,170.73229873008918,163.09719800006098,165.6527060501478,161.02076023356605,164.65847224677609,169.43991038573006,165.74816256204903,138.91980631990313,126.85981534786156,110.75590754216631,111.0873605698491,114.37781186413619,141.91499885514753,180.45699390981292,182.76435299138447,175.9945317980098,162.67645280788673,172.1515519477452,164.04555809153607,159.71538807841017,160.8574244150393,160.0559212802049,163.54081361294817,171.4256793506954,161.90892761845902,,166.32511532117167
14,1993-04-07 16:46:58+00:00,204.48161479642897,181.80391701110634,187.23343905042822,195.86178313162415,185.32596979783835,179.3476582900255,164.6570915620901,161.8654810239341,171.95647834719614,171.20781300361514,164.90764200965896,152.23667998601854,123.7830903761739,108.25638282778417,114.3395824037174,121.48171360154933,,204.30341616071087,196.20140839319512,183.71399226975018,175.38752213090052,176.96597022824662,172.94127406743476,168.0300261123096,168.0659451404643,179.49903106030604,180.3636171577739,181.27081570818723,167.91737060108443,162.89170057258085,185.39570438711868
