dates,satname,nzd0227-0000,nzd0227-0001,nzd0227-0002,nzd0227-0003,nzd0227-0004,nzd0227-0005,nzd0227-0006,nzd0227-0007,nzd0227-0008,nzd0227-0009,nzd0227-0010,nzd0227-0011,nzd0227-0012,nzd0227-0013,nzd0227-0014,nzd0227-0015,nzd0227-0016,nzd0227-0017,nzd0227-0018,nzd0227-0019,nzd0227-0020,nzd0227-0021,nzd0227-0022,nzd0227-0023,nzd0227-0024,nzd0227-0025,nzd0227-0026,nzd0227-0027,nzd0227-0028,nzd0227-0029,nzd0227-0030,nzd0227-0031,nzd0227-0032,nzd0227-0033,nzd0227-0034,nzd0227-0035,nzd0227-0036,nzd0227-0037,nzd0227-0038,nzd0227-0039,nzd0227-0040,nzd0227-0041,nzd0227-0042
2001-03-03 21:44:00+00:00,L7,387.38,375.54,369.67,373.34,382.95,398.83,398.93,399.72,399.29,400.38,401.04,394.89,382.15,376.33,379.96,383.87,374.72,362.69,359.73,355.06,353.86,355.81,360.17,367.41,368.59,364.96,361.29,340.83,338.88,337.59,357.61,337.35,378.73,370.74,361.91,354.26,350.71,346.46,345.61,360.57,353.84,345.05,347.46
2001-03-10 21:50:10+00:00,L7,,,,,,,398.61,397.04,401.16,400.95,401.14,395.64,384.44,378.27,377.13,378.71,371.84,362.37,358.70,357.92,357.96,357.49,362.61,364.40,361.69,369.30,466.29,478.48,,339.72,356.91,337.89,364.59,367.85,358.39,352.29,347.25,346.35,343.27,359.73,342.98,336.25,341.19
2001-04-04 21:43:43+00:00,L7,408.73,390.73,385.71,389.87,394.36,409.49,411.45,416.45,415.75,418.98,412.98,407.14,395.27,383.50,384.74,390.35,376.23,374.10,365.74,364.60,364.23,364.62,368.98,374.82,377.83,375.40,364.07,351.58,341.03,341.53,353.52,386.80,381.88,373.54,360.82,355.10,349.10,349.48,352.49,366.74,360.81,357.16,355.86
2001-04-20 21:43:46+00:00,L7,403.03,390.47,387.21,383.23,400.58,411.53,408.06,408.21,408.24,408.06,405.25,398.83,382.87,376.40,375.61,379.72,376.11,366.17,363.37,359.02,357.50,359.57,360.00,361.38,368.58,366.18,355.90,344.67,335.06,338.41,344.42,360.05,370.22,360.35,355.98,349.24,346.34,341.35,343.09,355.54,344.28,340.07,336.36
2001-05-06 21:43:42+00:00,L7,392.94,381.98,381.38,387.36,390.01,402.43,407.70,402.60,407.80,408.03,403.30,399.21,374.61,368.77,364.91,365.40,364.11,354.80,342.41,343.98,337.35,342.43,337.84,351.04,347.12,352.22,351.64,342.30,339.91,338.33,348.58,348.11,359.11,362.81,354.78,349.10,344.68,341.63,343.58,357.94,351.57,338.37,336.79
2001-06-30 21:49:12+00:00,L7,418.20,404.97,401.40,403.76,412.15,425.35,427.91,425.56,421.79,423.41,422.36,415.57,402.14,386.59,386.92,390.42,,,,,,,,,,,,,,,,,,,,,,,,359.21,,341.58,331.70
2001-07-25 21:42:54+00:00,L7,411.02,396.17,388.70,379.81,390.30,405.68,404.25,406.75,405.40,402.61,403.43,392.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.25,321.91
2001-08-26 21:42:25+00:00,L7,406.58,387.18,383.30,382.76,392.99,410.03,408.09,406.05,407.04,402.06,404.71,398.63,390.16,375.89,377.01,378.97,375.15,362.55,355.00,352.42,355.24,354.26,354.55,357.19,365.50,364.25,360.55,344.91,337.87,335.46,345.69,348.13,386.02,363.18,353.66,347.81,343.16,344.90,346.66,358.17,344.99,338.41,335.31
2001-09-02 21:48:29+00:00,L7,402.81,388.76,379.28,382.22,392.09,409.97,409.77,408.91,405.86,401.94,399.40,396.29,386.01,377.62,379.49,376.21,373.24,360.85,356.24,351.73,352.88,354.55,354.90,358.21,362.67,356.93,354.54,337.22,331.46,327.68,340.17,334.35,383.86,369.00,354.00,346.71,342.08,339.49,342.28,352.80,344.83,338.78,333.35
2001-09-11 21:42:14+00:00,L7,410.77,391.75,388.98,388.00,395.62,416.06,413.75,411.98,413.30,416.25,410.25,405.66,390.12,383.91,386.18,385.22,376.70,369.10,364.91,362.84,362.15,363.62,367.73,369.04,372.69,371.85,367.57,356.71,344.46,343.54,346.93,379.08,387.05,373.86,357.67,351.53,346.67,345.54,348.13,361.81,355.44,344.96,340.99
2001-09-18 21:48:17+00:00,L7,395.31,383.98,371.34,374.48,384.89,397.69,397.56,395.89,393.22,395.91,394.73,391.51,374.34,365.91,368.62,365.67,362.92,358.21,350.26,348.98,346.70,346.27,348.44,349.07,355.16,355.96,352.56,331.31,321.27,328.98,337.72,255.67,372.55,359.60,347.83,337.00,332.09,336.38,338.32,347.02,336.66,332.77,332.33
2001-09-27 21:42:05+00:00,L7,409.07,391.92,382.57,385.72,394.66,408.57,412.02,410.62,406.78,408.32,405.67,398.79,387.53,378.38,379.55,388.17,377.59,368.09,363.73,360.50,360.10,357.91,362.41,369.38,372.83,370.21,363.40,346.44,339.94,341.51,355.80,385.77,392.91,372.86,360.04,350.09,348.17,345.22,348.55,363.28,360.16,355.08,349.56
2001-10-13 21:41:51+00:00,L7,413.62,392.27,389.23,389.51,406.87,417.71,414.72,416.80,415.92,410.82,408.37,407.44,393.30,382.51,384.77,393.76,380.48,380.02,369.36,367.66,366.33,365.04,367.00,373.45,372.59,373.49,365.39,353.38,340.62,338.71,360.43,408.27,393.19,377.13,363.38,353.51,349.35,349.48,361.36,366.45,360.88,355.24,357.71
2001-10-20 21:48:09+00:00,L7,384.07,364.53,358.73,362.58,378.83,389.89,382.38,379.75,382.71,381.41,385.35,378.18,370.16,362.58,364.39,355.02,354.77,349.19,347.13,343.02,337.08,337.96,342.92,347.48,350.55,351.80,347.28,330.21,326.70,325.12,,220.86,361.39,357.51,343.05,333.59,333.17,339.65,339.36,354.13,335.92,331.16,331.13
2002-02-25 21:48:47+00:00,L7,400.39,389.60,382.45,384.14,398.00,405.16,410.19,403.63,405.75,408.19,404.16,394.58,383.79,377.96,377.25,383.58,376.23,368.23,362.83,358.25,354.88,355.93,362.60,364.76,370.08,364.78,364.00,345.58,342.36,346.83,362.21,411.94,405.41,382.54,363.59,352.95,348.27,346.29,351.03,363.57,360.75,356.33,358.43
2002-03-22 21:42:28+00:00,L7,402.25,391.01,386.52,382.22,395.89,408.01,408.95,406.76,406.03,405.11,406.82,399.75,387.97,380.84,378.94,380.65,374.69,364.51,361.13,359.38,356.44,357.98,362.24,362.54,361.00,363.44,356.35,340.79,334.32,337.71,345.43,405.02,394.23,374.08,358.08,349.22,344.01,340.75,346.28,357.57,343.54,339.27,342.27
2002-04-07 21:42:28+00:00,L7,403.16,389.74,379.50,381.08,390.10,406.64,406.54,406.63,404.21,407.08,404.13,394.13,381.69,377.49,377.10,377.93,375.04,362.92,356.64,352.85,352.45,350.73,351.10,359.95,368.40,364.51,362.78,338.93,332.99,335.13,349.89,409.49,387.35,369.17,359.75,348.97,345.04,341.59,347.18,358.51,356.10,343.14,344.67
2002-04-14 21:48:38+00:00,L7,388.57,380.75,370.12,373.72,381.48,397.35,399.54,399.81,396.46,399.04,399.39,394.71,384.61,380.52,377.08,374.12,375.27,359.76,357.36,350.83,349.56,352.37,353.86,362.17,359.82,364.16,358.06,339.63,331.49,336.38,347.28,395.42,390.68,373.79,358.52,349.37,345.68,343.88,341.43,356.92,340.27,335.60,332.33
2002-05-16 21:48:34+00:00,L7,410.90,394.73,395.26,388.28,396.75,411.70,412.15,410.97,411.37,409.99,408.36,406.52,395.55,385.45,388.04,387.35,382.80,369.63,364.14,363.57,360.45,361.84,367.70,370.09,366.29,365.88,362.31,345.66,339.86,344.37,343.12,219.00,251.18,366.61,361.71,350.44,346.81,344.33,339.98,356.65,339.55,334.82,331.83
2002-06-01 21:48:28+00:00,L7,392.61,386.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.50,325.02
2002-08-20 21:47:58+00:00,L7,398.52,388.11,379.88,381.22,395.68,415.04,415.03,417.59,419.62,419.37,413.77,410.71,404.14,395.68,389.55,391.78,382.34,374.36,365.89,365.31,360.97,361.25,363.42,364.52,372.51,372.35,364.77,353.03,352.15,363.09,367.45,363.39,370.05,367.42,358.62,350.78,347.43,343.23,348.19,359.09,344.99,339.86,341.33
2002-08-29 21:41:39+00:00,L7,390.08,374.38,367.22,370.66,385.72,404.80,410.82,410.98,413.07,414.09,410.62,406.04,400.71,388.87,386.96,387.61,374.42,371.05,364.77,360.60,357.84,357.89,361.74,363.42,370.55,366.26,362.97,350.43,352.39,356.35,365.27,359.79,367.57,361.58,356.28,348.66,345.87,343.00,345.76,360.28,345.15,336.25,334.75
2002-10-16 21:41:24+00:00,L7,373.21,358.23,354.64,359.45,367.37,383.20,380.18,384.26,389.35,386.03,391.58,389.52,376.96,378.64,375.70,377.40,367.37,361.15,356.21,350.18,348.41,352.12,349.06,358.72,365.66,363.39,359.58,349.59,345.44,351.80,,336.76,363.89,356.46,352.98,348.92,343.51,345.42,349.60,361.51,352.06,344.96,342.97
2002-10-23 21:47:39+00:00,L7,355.66,349.04,341.17,349.32,364.36,385.93,390.15,389.31,389.82,392.49,394.87,391.51,379.79,376.36,379.47,380.21,371.60,362.11,357.30,354.62,350.96,352.57,355.84,356.17,360.36,361.60,357.82,349.75,354.18,350.72,,223.19,220.72,343.49,348.74,338.33,341.42,342.75,341.79,359.41,346.73,338.61,341.11
2002-11-01 21:41:30+00:00,L7,371.12,361.47,359.45,363.65,375.92,389.18,392.83,392.53,394.36,394.99,397.71,392.09,383.14,376.53,380.08,379.11,362.48,356.13,355.32,357.41,353.27,354.66,354.55,367.24,369.03,371.40,362.87,357.92,354.91,348.22,,356.18,361.54,359.64,349.62,349.50,341.87,343.19,347.97,361.25,352.92,345.57,345.42
2002-11-08 21:47:44+00:00,L7,367.85,356.38,344.27,349.87,361.72,381.65,385.58,384.92,385.01,387.33,387.20,389.20,376.56,370.43,369.81,370.07,362.27,356.23,350.72,346.72,347.39,351.51,348.35,351.58,355.87,353.06,348.35,339.09,340.79,337.76,,217.20,225.74,215.42,333.30,330.92,325.20,330.81,334.74,345.40,332.61,328.56,330.67
2003-02-21 21:42:20+00:00,L7,376.86,360.69,355.18,355.24,374.06,391.00,392.94,392.57,391.58,396.04,399.82,392.91,381.29,379.63,375.77,378.43,375.16,360.24,357.82,354.65,355.09,357.92,361.02,365.17,362.94,363.30,355.62,346.98,344.03,343.94,,333.90,350.34,345.09,345.15,336.10,340.48,341.14,342.33,356.57,345.01,334.57,335.63
2003-04-10 21:42:26+00:00,L7,381.90,374.76,364.85,367.74,381.75,397.04,393.44,393.25,400.51,408.71,401.42,392.86,384.63,378.19,380.25,379.14,373.33,362.82,361.57,360.65,358.85,362.36,359.52,367.08,372.76,370.36,362.89,358.95,348.11,351.73,354.35,350.11,364.71,361.36,351.85,347.30,344.66,343.45,341.89,359.41,350.44,346.81,341.22
2003-04-26 21:42:25+00:00,L7,405.76,389.64,384.03,383.48,396.48,416.63,414.40,415.26,414.05,411.04,411.29,406.49,390.40,386.41,388.55,386.74,385.09,372.88,370.86,366.21,366.56,370.92,372.47,372.63,376.85,373.74,363.20,354.61,346.20,350.67,351.92,341.18,363.02,360.18,350.47,347.14,344.11,343.65,342.44,358.26,345.16,343.79,338.13
2003-05-03 21:48:37+00:00,L7,395.72,381.72,364.16,366.44,381.31,397.23,398.43,397.96,394.84,393.23,394.63,391.27,380.59,375.56,378.89,378.34,377.90,370.26,366.07,362.35,361.96,360.94,359.79,363.81,364.22,366.28,360.96,349.00,341.73,343.19,,242.46,335.95,350.48,339.31,343.04,335.76,338.49,337.98,349.76,335.71,330.40,331.95
2003-05-28 21:42:22+00:00,L7,,,,,,,,,,,,,,,,,386.53,385.16,375.49,374.70,375.72,376.28,380.60,377.44,384.24,,,,,,,,,,,,,,,360.08,,345.97,339.13
2003-07-23 21:30:14+00:00,L5,416.31,399.88,394.54,396.35,410.48,422.33,431.36,421.67,423.24,429.43,426.73,422.33,404.38,394.95,393.27,399.68,389.92,387.92,,,,,,,,,,,,,,,,,,,,,,359.79,,347.75,344.85
2003-07-30 21:36:33+00:00,L5,395.18,382.05,375.91,373.24,387.32,396.38,394.41,400.33,403.85,403.41,396.51,389.45,383.32,375.19,379.20,376.39,375.80,368.81,364.04,353.75,353.62,351.93,350.78,353.56,355.32,,,,,,,,,,,,,,338.58,348.34,337.36,330.66,326.87
2003-08-23 21:48:14+00:00,L7,,,,391.33,403.32,416.02,415.45,416.67,413.48,415.89,414.81,407.39,398.94,386.27,388.15,394.48,,,,,,,,369.00,378.53,376.07,365.07,349.42,347.63,346.08,,,,,,,343.80,342.81,349.59,362.65,353.69,349.31,343.76
2003-08-31 21:37:06+00:00,L5,394.10,388.22,377.84,381.78,,,,,,,,,,,,,,,,350.68,352.29,350.48,354.26,353.27,363.50,,,,,,,,,,,,,,,,335.65,324.24,318.26
2003-11-04 21:42:03+00:00,L7,387.12,385.49,368.99,375.32,,,,,,,410.16,402.50,393.31,383.38,384.82,385.73,377.41,368.99,366.32,366.25,364.34,364.85,367.22,,,,367.77,354.01,346.86,345.38,382.44,395.34,388.04,371.54,361.96,350.53,,,,363.82,359.11,350.28,351.02
2003-11-19 21:38:14+00:00,L5,385.30,374.76,369.62,372.96,386.11,403.56,407.24,408.96,409.05,405.52,407.74,394.13,378.57,368.47,371.11,378.35,367.51,364.49,355.08,354.13,365.72,365.07,372.49,381.30,379.55,373.93,372.37,337.45,332.29,341.61,362.25,374.80,374.14,367.06,362.96,356.30,354.10,354.23,360.57,370.69,346.95,344.21,345.27
2003-11-20 21:42:19+00:00,L7,386.03,373.57,371.62,375.12,387.39,402.62,401.63,,,,,,379.92,377.67,379.29,381.64,376.46,363.60,362.51,358.84,352.70,354.41,359.28,363.41,365.56,,,,336.89,341.34,,381.57,380.13,363.03,353.17,345.03,342.86,,,,,354.10,354.02
2003-11-28 21:32:10+00:00,L5,375.46,357.21,349.31,356.92,367.29,385.50,382.75,384.71,390.91,389.91,391.44,388.06,380.48,363.72,359.73,358.37,358.74,351.25,347.66,341.85,343.84,342.18,353.87,353.50,360.08,355.02,354.39,337.07,330.23,330.51,,212.44,361.67,357.17,342.21,343.57,344.63,345.20,345.73,359.70,351.90,333.85,334.30
2003-12-05 21:38:22+00:00,L5,361.89,354.16,349.69,350.92,365.16,376.51,379.30,379.60,379.70,381.12,383.90,386.30,374.75,366.06,366.14,371.85,366.57,360.19,357.06,356.40,337.84,330.86,336.22,342.75,353.22,342.16,342.54,331.75,337.12,342.97,362.64,358.08,363.50,357.26,335.52,328.31,328.15,333.48,335.68,353.93,356.93,354.83,358.01
2003-12-30 21:32:24+00:00,L5,383.88,373.44,366.56,370.78,383.85,392.96,395.35,399.07,397.51,397.36,394.52,395.98,384.05,376.90,378.41,381.94,371.31,367.16,360.30,361.85,357.40,362.67,366.50,364.61,361.17,358.93,352.79,341.61,336.84,344.76,360.75,370.13,377.16,368.55,359.00,351.50,341.78,339.47,344.27,354.41,346.41,338.13,343.42
2004-01-15 21:32:26+00:00,L5,384.68,378.60,367.47,371.16,378.87,394.39,396.94,396.36,400.77,401.89,398.95,392.68,382.93,379.02,379.52,383.51,372.47,366.89,,,,,,,,,,,,,,,,,,,345.37,349.90,350.41,357.62,351.13,346.02,346.42
2004-01-22 21:38:40+00:00,L5,373.04,354.56,350.36,357.23,366.69,385.14,376.61,377.51,378.80,384.18,387.37,380.26,368.18,366.90,367.89,367.74,364.72,353.75,346.88,350.10,347.61,348.39,347.87,352.55,348.00,345.41,345.42,330.65,330.95,333.52,,217.08,345.15,356.80,348.74,341.40,338.13,334.56,337.64,346.61,335.57,329.01,328.63
2004-01-23 21:42:42+00:00,L7,356.78,353.06,345.69,346.98,358.66,382.15,381.46,383.99,381.13,380.71,,,,,,,360.45,352.23,343.86,341.73,338.43,340.17,340.29,348.45,349.54,349.63,343.62,,,,,223.13,336.67,352.43,336.98,331.47,326.63,333.66,336.64,348.06,,,
2004-02-23 21:38:50+00:00,L5,353.71,345.29,325.95,335.32,341.83,362.79,368.58,370.17,370.87,369.25,365.33,368.98,362.41,354.36,351.66,352.97,350.00,346.97,340.28,337.96,340.55,325.13,325.68,319.36,329.04,322.90,320.01,304.45,318.50,325.48,,228.82,237.15,309.86,318.71,320.48,315.67,323.83,321.70,332.93,329.20,329.50,329.02
2004-02-24 21:42:45+00:00,L7,359.13,351.72,,,,,,,383.92,387.42,387.34,383.88,376.45,369.20,368.74,364.18,361.88,354.52,346.93,344.29,344.21,,,,,353.29,348.48,331.70,332.72,332.74,,216.91,236.15,337.14,,,,,338.75,350.38,336.39,332.33,334.10
2004-03-18 21:49:07+00:00,L7,387.28,372.76,369.16,384.78,386.23,402.49,406.23,,,,,,,,,382.00,375.66,373.77,367.20,364.69,359.90,358.58,356.45,364.35,365.13,,,,,,361.14,364.12,361.84,353.93,348.93,344.24,341.50,,,,,,
2004-03-27 21:42:57+00:00,L7,,,369.10,373.86,381.36,394.25,392.58,397.72,398.71,397.24,392.78,391.68,376.41,364.12,367.95,373.69,374.38,,,,,,352.20,353.46,351.00,357.60,348.31,340.59,332.16,335.90,,,,,,331.54,334.12,335.95,339.62,348.98,339.61,333.86,336.87
2004-05-21 21:49:02+00:00,L7,397.43,386.65,378.21,378.94,386.53,406.25,406.51,405.17,,,,,,,,,384.13,377.17,372.90,366.05,366.70,362.62,365.65,365.79,366.84,366.67,,,,,,223.69,355.74,351.78,344.87,340.34,341.23,336.49,,,,,
2004-05-22 21:34:26+00:00,L5,,,,,,,,,,,,,,,,,,503.87,473.72,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-06 21:48:56+00:00,L7,381.90,373.55,369.13,367.27,388.58,,,,,,,,,362.28,367.97,367.19,373.92,365.20,360.72,361.97,354.00,355.41,355.55,,,,,,,333.90,,208.55,345.00,341.40,334.29,332.70,,,,,,327.55,316.66
2004-06-07 21:34:54+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.64,329.21,259.58
2004-06-22 21:48:52+00:00,L7,,,374.28,375.69,386.53,397.09,400.53,394.78,395.88,401.30,398.05,392.99,387.42,374.62,375.21,,,,,,,,359.75,355.69,360.51,360.32,359.07,344.87,334.49,336.54,,,,,,332.89,329.89,335.10,337.72,344.83,,331.83,249.56
2004-06-23 21:35:22+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.46,,327.86,252.96
2004-06-30 21:41:46+00:00,L5,385.13,375.77,375.85,373.34,377.12,396.79,386.89,392.14,382.15,382.91,378.08,375.69,351.96,357.09,357.00,365.39,364.68,362.00,353.11,349.38,344.39,338.96,349.57,355.01,355.32,,,,,,,,,,,,,,,,,330.26,262.74
2004-07-25 21:36:14+00:00,L5,,,,,,,,,,,,,,,,,,,,,,373.09,372.18,369.56,369.95,,,,,,,,,,,,,,,353.28,346.17,347.48,345.44
2004-08-02 21:42:28+00:00,L7,,,,392.11,403.03,415.25,416.95,415.56,414.88,411.35,409.30,407.80,398.01,387.59,385.91,385.40,383.88,,,,,,370.89,367.53,372.80,373.07,366.88,353.09,345.39,349.36,,232.98,,,,,342.60,342.19,342.73,354.63,339.18,333.68,332.26
2004-08-25 21:48:37+00:00,L7,,390.93,388.46,391.77,399.07,425.20,426.58,423.81,419.55,417.30,417.34,414.32,400.99,390.96,,,,,,,,373.66,376.10,376.95,375.86,380.67,373.65,364.48,358.30,369.34,,,,,,350.46,345.87,347.37,353.40,361.53,355.83,347.37,346.43
2004-08-26 21:36:59+00:00,L5,404.51,390.50,384.00,394.18,401.84,412.89,419.24,418.99,420.28,415.71,415.72,411.16,405.97,389.94,389.32,396.01,393.30,385.88,378.57,380.10,365.24,367.53,368.62,370.33,,,,,,,,,,,,,,,351.03,356.86,356.14,347.10,342.99
2004-09-03 21:42:23+00:00,L7,381.26,,,,,,,,393.55,393.38,399.39,391.33,376.19,372.98,373.55,378.61,375.35,369.45,360.23,358.92,360.32,,,,,356.69,354.40,337.77,342.46,346.55,,227.15,364.96,355.88,341.16,,,,337.90,350.64,337.78,333.23,332.13
2004-09-18 21:43:46+00:00,L5,376.88,366.36,361.54,361.49,365.61,386.92,380.08,383.49,383.19,378.00,381.32,378.11,370.10,360.01,362.65,363.31,362.73,351.00,352.20,351.52,343.65,341.93,338.36,336.72,347.46,348.53,345.13,327.18,332.18,335.01,,203.16,237.53,322.52,326.27,328.45,328.20,333.56,333.77,349.92,332.67,327.76,323.57
2004-09-19 21:42:17+00:00,L7,391.27,386.13,371.07,376.33,387.66,401.96,405.61,403.33,401.38,398.99,403.73,393.94,386.02,377.72,376.14,387.29,,,,,,358.22,361.46,359.53,361.48,362.79,359.52,349.75,345.43,356.94,,,,,339.09,331.60,330.47,338.43,340.31,352.80,341.66,334.92,335.76
