,dates,usa_CA_0287-0000,usa_CA_0287-0001,usa_CA_0287-0002,usa_CA_0287-0003,usa_CA_0287-0004,usa_CA_0287-0005,usa_CA_0287-0006,usa_CA_0287-0007,usa_CA_0287-0008,usa_CA_0287-0009,usa_CA_0287-0010,usa_CA_0287-0011,usa_CA_0287-0012,usa_CA_0287-0013,usa_CA_0287-0014,usa_CA_0287-0015,usa_CA_0287-0016,usa_CA_0287-0017,usa_CA_0287-0018,usa_CA_0287-0019,usa_CA_0287-0020,usa_CA_0287-0021,usa_CA_0287-0022,usa_CA_0287-0023,usa_CA_0287-0024,usa_CA_0287-0025,usa_CA_0287-0026,usa_CA_0287-0027,usa_CA_0287-0028,usa_CA_0287-0029,usa_CA_0287-0030,usa_CA_0287-0031,usa_CA_0287-0032,usa_CA_0287-0033,usa_CA_0287-0034,usa_CA_0287-0035,usa_CA_0287-0036,usa_CA_0287-0037,usa_CA_0287-0038,usa_CA_0287-0039,usa_CA_0287-0040,usa_CA_0287-0041,usa_CA_0287-0042,usa_CA_0287-0043,usa_CA_0287-0044,usa_CA_0287-0045,usa_CA_0287-0046,usa_CA_0287-0047,usa_CA_0287-0048,usa_CA_0287-0049,usa_CA_0287-0050,usa_CA_0287-0051,usa_CA_0287-0052,usa_CA_0287-0053,usa_CA_0287-0054,usa_CA_0287-0055,usa_CA_0287-0056,usa_CA_0287-0057,usa_CA_0287-0058,usa_CA_0287-0059,usa_CA_0287-0060,usa_CA_0287-0061,usa_CA_0287-0062,usa_CA_0287-0063,usa_CA_0287-0064,usa_CA_0287-0065,usa_CA_0287-0066,usa_CA_0287-0067,usa_CA_0287-0068,usa_CA_0287-0069,usa_CA_0287-0070,usa_CA_0287-0071,usa_CA_0287-0072,usa_CA_0287-0073,usa_CA_0287-0074,usa_CA_0287-0075,usa_CA_0287-0076,usa_CA_0287-0077,usa_CA_0287-0078,usa_CA_0287-0079,usa_CA_0287-0080,usa_CA_0287-0081,usa_CA_0287-0082,usa_CA_0287-0083,usa_CA_0287-0084,usa_CA_0287-0085,usa_CA_0287-0086,usa_CA_0287-0087,usa_CA_0287-0088,usa_CA_0287-0089,usa_CA_0287-0090,usa_CA_0287-0091,usa_CA_0287-0092,usa_CA_0287-0093,usa_CA_0287-0094,usa_CA_0287-0095,usa_CA_0287-0096,usa_CA_0287-0097,usa_CA_0287-0098,usa_CA_0287-0099,usa_CA_0287-0100,usa_CA_0287-0101,usa_CA_0287-0102,usa_CA_0287-0103,usa_CA_0287-0104,usa_CA_0287-0105,usa_CA_0287-0106,usa_CA_0287-0107,usa_CA_0287-0108,usa_CA_0287-0109,usa_CA_0287-0110,usa_CA_0287-0111,usa_CA_0287-0112,usa_CA_0287-0113,usa_CA_0287-0114,usa_CA_0287-0115,usa_CA_0287-0116,usa_CA_0287-0117,usa_CA_0287-0118,usa_CA_0287-0119,usa_CA_0287-0120,usa_CA_0287-0121,usa_CA_0287-0122,usa_CA_0287-0123,usa_CA_0287-0124,usa_CA_0287-0125,usa_CA_0287-0126,usa_CA_0287-0127,usa_CA_0287-0128,usa_CA_0287-0129,usa_CA_0287-0130,usa_CA_0287-0131,usa_CA_0287-0132,usa_CA_0287-0133,usa_CA_0287-0134,usa_CA_0287-0135,usa_CA_0287-0136,usa_CA_0287-0137,usa_CA_0287-0138,usa_CA_0287-0139,usa_CA_0287-0140,usa_CA_0287-0141,usa_CA_0287-0142,usa_CA_0287-0143,usa_CA_0287-0144
0,1984-04-14 18:24:49+00:00,,,,,153.61684882034055,228.18464476805187,,379.82330698531564,380.77759743413174,388.6089916906493,,350.2739390807832,372.41681934652183,375.13565166303886,334.28139868117574,329.5466695435576,313.43202911116805,312.67104070296034,329.56721072448596,338.8447573006807,316.3768588318018,299.06538372433386,277.27847831172386,288.31368982396606,,261.4877508124901,263.2442662870214,253.24579180020956,253.38119777712387,228.73539346633544,223.0523230824273,227.87298935228384,229.7683563172196,,190.3385834758837,183.82014944228635,201.5371758483995,199.24856015577603,172.8290602467147,164.5014736287721,168.86871681222775,193.4152696531873,214.37587089523643,207.71135613719235,176.1645943804517,180.3659207556301,191.89566738474858,224.0240799595643,236.38406055767751,232.6683813365027,240.17625336427952,217.76867524626954,204.5854087026092,200.73939410797422,198.61826169954145,186.9008715303264,190.07192475386807,197.71648557139167,203.51534559444025,221.61475329539735,228.16272413769065,215.8830171139653,216.60893910665953,,237.96417933106864,222.84956136102318,219.7546109334147,208.04967638954872,206.84383074888692,215.8034047562149,230.5910944602511,238.37667599538372,239.2696283013707,231.99666177691108,228.91703519370378,234.56181583129734,,,241.47509735634395,245.92164400512718,240.26966104221958,232.6945112194064,217.1776174044949,201.95131113750674,,,232.23019372931824,225.97989543747008,223.54399506924787,,224.52789972659141,222.72461824056845,201.35689213783974,196.18246381544634,217.84530030437344,232.8891196262138,223.7350031887835,212.81488388397284,198.22390106468774,201.19196062315646,,,225.42428657119797,243.66353291769053,245.81535660799642,240.5238727386471,232.60011713364682,232.2063669620537,231.65431313704312,204.69107737132381,190.52209310663036,191.6207623458334,191.34650078012973,211.8903610259393,219.1770471139034,238.82441384004548,257.2498038366529,266.9464107352425,266.13189924046947,267.91345415502843,282.1111139250253,283.67953716993054,272.8517698646101,258.12531252624933,255.5033406499152,265.7958325686963,260.1831794750613,263.6626999876222,,285.7931729597075,296.6261017894856,294.38606074805506,287.21067905960155,,,,300.08002698496875,305.8737922933405,299.0609925931809,278.69615483571937,269.0986697299437,271.2474263197244,271.9240700803554,,
1,1984-05-16 18:25:17+00:00,,,,145.41308850177606,179.15002112894155,207.67392092411933,384.0544696083239,,,,388.9677382051615,361.93023350280714,361.6577341698704,369.0547335313628,351.9602033774824,323.81834176083646,310.4722288036292,311.9641342784712,320.7306425282717,319.27712031918475,324.5618112249156,326.49779747293064,298.0387989416048,317.1057609755388,316.2127008623537,284.95965100308723,261.7463490931786,240.53764594567627,250.82896217627732,226.54957332622777,227.3686982740996,227.86667900249392,229.47003531657128,248.8884626911585,206.03059772015015,199.7041156544441,203.78571750941532,192.54881475166212,181.31047810365055,168.43563607141616,188.44391097643611,212.67400242369192,200.04612286155975,197.30667581053788,180.3296468651207,180.21478331982004,208.55991307658505,238.4375662397689,238.45836338241472,229.00165050056552,218.25784391717235,235.28049205973744,224.46230135628966,224.87517194037704,202.87143528319086,195.3172394562717,186.31983491609262,190.0179149710343,214.7572343059761,222.75814027710518,223.886672462951,215.45673912830154,219.7498604456721,253.65311747713602,240.09528213404886,229.22586552332723,230.42512647856108,221.6349010137873,209.27022262275077,212.13350860182544,243.34744668407527,245.97732826729973,244.63654951643875,237.33797632664547,249.16994040064102,250.67077225029175,243.86522744284477,248.33220071390534,246.67693700051174,251.4865553354638,239.02023953206694,218.16797653369915,201.1293066499326,208.30735337769377,230.62801314108495,248.7522062049397,238.44467728202278,232.46101388072847,243.83400394682468,253.04950108772024,226.87566055656123,215.13089810039418,207.26518912130635,210.87032108425632,236.47050913657324,235.755023059636,225.4532554529928,204.69798406893293,197.4936631344021,217.14182785177823,253.62519283584183,246.89179890571845,221.77342235934165,242.8019534738403,260.4114851173546,253.01708464145588,234.02222968411476,234.490370479323,227.5090428305206,201.39371459211114,185.59628432406407,186.24301154822334,205.0896944747591,222.28650924593703,226.8145557246502,245.53805271314548,277.12268047351114,264.0792307758824,266.48935639630173,282.0652695684569,291.39842847949325,293.7988385904198,277.03798208918334,271.5769212864135,277.13276682509604,265.2493475538167,275.51613061817216,275.41891171140185,303.8706944657472,302.4993118706146,287.15534071337214,297.9403882599484,305.97779731399316,304.3892124276654,309.55076163383956,329.16819248476975,321.24523284399925,316.2632554506967,298.4029894792751,277.0627263640907,271.67531440430906,290.16374651032294,289.7112827292379,279.2484857841198,262.6410758647321
2,1984-06-17 18:25:59+00:00,180.62458396138678,208.3614819633277,,122.73637719639399,174.10739491861042,,,,,,,,378.6893350101277,353.9119201816468,336.20532120702154,328.9924677133014,315.86221110411753,314.02549236846573,323.62605970081285,311.05914845935445,312.3357271162836,304.5388938292849,313.7600320144499,317.3544284898667,310.9826490654922,282.70331537072894,250.74950201715373,248.47216934846153,246.65932266239392,215.93695373119854,206.07515937271762,229.48471700765077,233.67289883571328,225.42851297584548,210.88622212989148,215.4279401666345,204.1036818668936,176.40677592094568,165.81960602562853,,208.17899796869207,190.33357251401566,213.52974568085804,212.439119186773,189.6085040082432,193.33991961866454,198.31387456422917,205.13163134251525,210.68603373671343,228.6151395734588,224.9715558089912,230.2929348948459,224.33527309454885,234.88728676524173,233.3013447424948,198.51661676018324,183.40099344876012,203.070770180236,204.3576511903246,199.74311799592593,197.9874298637257,220.0695822982472,237.8390704707187,243.41991574847347,235.5382912071867,235.73153364031742,226.70259672509582,198.5266001099948,190.1566746075197,216.3832518618299,232.68076278435123,226.6825778067669,226.93736257361687,244.88249540191842,237.9143258386272,254.28738358152364,238.83038859256797,235.42759638939583,227.61843951812972,236.24741474882558,215.21021016466014,198.85454781729072,191.86102229718134,231.961224064484,235.87023403041965,232.54391739848612,228.2377979055925,215.35315243411637,240.77537352258778,260.1067727784312,234.98514835462302,188.81003292557756,210.51141796476492,225.30025662195416,223.3249089631819,223.2271452336099,200.4818847568095,183.88768976105115,195.30374088508196,,246.5871095367429,230.62365321664248,208.25054345668133,239.7472660633925,259.95372655707655,239.88883534557328,221.96572891524073,217.7295087459584,203.90929010553117,195.67289434724495,183.6459030349459,186.67828291077893,182.42326202360994,191.8967198443553,220.6463566488574,259.9542967095918,265.31943577665317,258.24226829113707,259.6995488163875,267.4185324959227,272.5129837017067,267.2659793356761,268.4721153831829,268.15100097096,271.001213659357,280.762019828517,301.3823046944479,284.9214427365653,266.54985237768733,261.49215661163186,282.58925646642376,305.56274376010236,318.48983321970724,324.5247859011595,306.86214159963913,312.41638223940856,315.9208416061721,304.5241200714255,287.3402493801293,273.8551093545623,293.5832899802507,292.1622102519954,287.2082172020151,271.5596915308082,245.4357683477572
3,1984-07-03 18:26:10+00:00,153.98115250170136,174.54698798451335,,98.99113181808983,154.43677621942254,,,,,,,399.72652169295725,370.48171119762657,370.7437051752423,338.3368330883554,333.8961077825468,314.5381464146888,321.32316375830123,320.63982040263977,301.29107885892563,312.2240326529681,328.6436678994402,319.1104370481781,315.2984219154721,304.5977891187583,277.09666258666005,262.0219030066723,269.37208179794084,262.9537112869191,218.02291832065876,225.43379759927421,232.43490687702905,227.40826004520838,213.37167499966046,215.48820332701646,216.14443496425537,198.28773606401145,178.7579042142608,199.66842252029085,,200.62505287585324,203.49812635516906,209.55294033945813,190.30688506473473,177.83297609666124,177.81957394403187,199.51899963276773,214.9496368347401,237.43949819644317,245.63385252305784,221.99166559431137,215.8821248947257,225.4765557537544,233.06734702419095,217.53863094207057,202.23562335645568,206.21936053803785,206.44225374524575,209.43926952156613,199.44303381318082,208.17757988943643,227.2324466480958,229.3690309697019,234.11001258096806,226.32277117173163,238.6729155778841,233.1017514711515,211.63565803343192,207.4853241701751,211.05513470869192,231.2307948508926,225.71726275539834,225.78872747206307,235.18609627990858,232.99901168361455,245.00865671948995,245.63930458645004,238.77596702826767,227.45032107719783,225.84938102751022,213.6821187422694,199.75780571797753,221.61044902817116,229.01421787669165,227.3424323329164,222.69482663601502,207.6497048563986,227.35938489939497,250.8472670776974,237.34527161192685,225.5617940789716,208.51749761207134,212.17979022971298,216.18877538073338,224.2022419587053,204.85955110147,208.1091119999843,209.10991057302778,221.94279238837547,,256.447928953904,223.2679468660512,212.65655771999218,249.59924728926262,250.68576758868872,244.0651336384754,222.16180142461332,216.5739776691962,206.66243553780106,205.91547131578335,207.48985481315265,194.1375692022221,190.73278855367255,190.32121320640192,223.48129456796985,257.7395517407695,260.98446920132415,264.1967469649158,270.1703919028946,274.1449439557233,269.1377874984445,267.56683055321383,261.6302067968228,260.44366303532223,276.73819209202185,299.4304483883514,296.63017336162267,287.2826668883884,282.309247484067,287.4324352496318,286.0419138087306,289.0959281181831,296.90808403963086,312.5269278994267,299.47967996669377,317.4093983927001,312.39627793205216,308.33396044088227,284.8604969837425,298.3219537128256,309.3584481384303,282.6989536692681,268.23410040489085,257.88480623613106,221.6770960203552
4,1984-09-21 18:27:45+00:00,345.7341097027235,,,,,,403.7804830926651,401.1018271199367,396.0480726199472,395.0934662282515,389.2311608309192,399.28811827192294,388.13065138492294,363.24559594063373,325.08389187128375,321.3503294464499,316.2204442418885,319.6417193417145,317.36634250017744,308.3633813713762,300.2884106302606,295.0319958700837,279.0262619983592,286.518469903634,290.6717490094997,284.8636462223496,279.4325791635287,278.2124941411107,286.0157068459895,259.18004231949385,236.67357569375892,224.87510135958243,218.73804749800237,204.0431167619257,202.13264494363023,198.17305315686693,218.5101417228954,218.40870467021213,201.1172753801862,188.84698753823184,185.867100858806,182.07064841299507,173.12697889526973,173.0960502998092,173.21411843256172,194.37111964047295,208.05682523604762,214.4089806140752,235.5702078467759,246.07721141545238,254.53467118494825,240.61771941217694,210.07286421453557,206.24388925707333,208.6823832341731,216.38110367756886,206.31506703910085,204.41029736132333,210.58143889639845,206.32538652353017,208.90676461569697,205.1093674863391,211.56131194506494,,203.84984739117738,221.1320887425516,228.40944284763648,223.74393734366174,217.14976330741888,219.37297207296518,,213.0953042227139,223.00683307544725,216.5357489930968,220.5789209264054,242.2489724007141,243.30055412410817,239.30494344831067,233.82539984388015,242.4104192579684,254.15962320892817,243.13087401397445,232.321166604739,225.93322378399745,225.28267888101146,215.4279715254734,207.07304519067,198.36603877134314,203.0917185166914,209.58455347672938,204.2877932319011,238.28164698285286,234.2269440183777,210.0680019526836,194.1456718497838,207.09967228770228,228.1699904325633,235.23799693928956,220.5625080112649,231.7464015596769,233.94481342393843,229.54835289425856,235.32794354252252,242.96924508933066,234.53734050308898,222.31068733811782,221.00168331874445,214.4440416523669,222.34179513581452,232.59618080973829,227.6726427213333,216.12417149518612,224.79694111776763,230.47193486505418,221.84647719035968,245.56392399784278,254.9246121775656,280.1075320456398,287.48212424495745,281.3436271822983,274.4430992549633,260.4415409240916,256.38740025246466,269.25155485962125,295.2448220231041,304.0370393799448,308.001737803427,313.84116394104893,315.3552573043362,303.88858453660384,307.6101941209922,305.851290812954,303.81327251385284,305.85630619199486,306.3162264188235,307.2709191988265,312.38326412153594,315.27968084209465,311.98211662656075,283.69774384488437,,263.4570510023539,265.04872637616506,255.94868686113836,238.47776078539894
5,1984-10-23 18:27:40+00:00,339.12755615676764,,,,,,421.3184887582826,417.2215705612222,372.73423088277895,379.952338008581,384.6794186354286,388.40997622473196,394.3065900834671,381.4824796911717,327.79696885647377,309.78077646256185,300.6903725205867,311.9048024237999,319.7487661683451,325.5114123350028,305.3373126937172,301.55383630614705,278.5384239367273,302.4893906717726,307.23473735423585,286.1961224255413,272.1963595028739,263.1173219081343,271.085904168377,249.81540429186092,256.4695896584176,248.97331454150142,235.96767879111223,206.22787667893382,188.5566030581114,191.24867910956795,199.10014062554467,222.68643367780936,222.3275993372132,208.7308542567082,192.01799823845258,181.83486095829872,174.97619096385856,168.78929362343408,165.96485474492806,173.5561390710634,198.30688365427707,229.44231391096818,250.96764193527343,247.63084125117805,241.8967295390602,242.40370266089502,217.25231619445643,213.74721199265107,212.73958505824342,211.25297426994703,202.84268125997104,203.796009939555,207.93857145608823,203.63579660640534,211.25857395283373,211.90109610737906,213.03420600063959,,217.7075798883651,215.62196758267538,236.73395352521882,236.78353824293805,204.09271747292942,198.87467341650023,,222.50164339543082,224.2384238111877,224.6207035306245,222.25863266053295,230.21324840391594,223.90253988009835,229.34607564054397,249.10475698899072,254.97812250833638,252.0885324594908,254.99764376636637,218.75955940825472,,197.11991046933005,213.18754457069238,196.50444982223917,194.62698267714876,204.00696201815458,207.71847077204217,216.16238678451515,238.4378166976973,232.51482202872603,227.81593136807902,197.86778960045,194.71366636923352,211.7932393065149,230.7187651815154,225.30810338008425,234.48071499799232,230.24863154005484,227.75754116878605,226.23684774770314,229.69827155017353,227.10847730628603,219.47019358318508,213.80003111006673,216.94307902579462,236.25615347017057,231.51536454056344,243.68207770358086,233.69904093554536,223.6167036895499,216.89830706930817,226.6540494291868,240.92742518674896,253.45299191915007,271.463885814919,288.97783104083715,276.7172128671479,263.45568325822103,257.5864029979469,268.74936332232613,298.33366725164154,304.6879592342046,296.6078332845947,303.5154121353355,317.50597952233124,309.28779792213896,307.3596022881823,309.7747996411148,311.30046470443216,300.59435768480313,294.8146521714541,300.01054002228955,298.5899280282078,308.66788390769267,307.3577624768846,300.8183310060764,280.3616021828615,,268.2892879177538,269.47587949890476,256.26430949569954,229.98521017493496
6,1984-12-26 18:27:50+00:00,,,,,172.07857124707144,237.99292736223057,,,350.38262868112923,325.1716801205422,,,,,,,,,256.05392498877586,,258.93496144779124,,,,253.77610444953925,252.44954425260036,,,,,,,,188.70018022202328,187.25488479944562,173.2107634100948,172.69665600385287,179.6080212029962,177.26552675683178,161.25234730026926,,135.81990968935375,150.40605177759798,188.38285784680338,,128.7217104177328,,,,,189.3034330249684,195.6485722584443,190.8490800844099,201.41148962719816,205.21938965552673,208.77731062788465,213.451585023077,,,,,,219.9579636703758,261.7816371989635,201.89684172371008,,,,,,280.8692388930514,,227.89709075054586,216.2118887210286,204.32796285636883,208.9644092563462,214.8426434525592,200.1960289530298,212.73464401533985,210.23599487385647,204.19276398108505,202.58034804724733,216.23192401639548,228.4422486093865,218.19531441373496,211.8207400920723,208.79688998227923,184.39587528055606,177.31641751360283,173.28740918471723,165.60103432769634,,186.898181308376,204.98709494536038,221.79069212061037,212.89632160962717,195.00821185480746,,,,181.6420154541375,195.37846995575092,204.2065106812785,208.6746270019061,200.27202659955563,205.41001275221245,193.21165023122163,188.55967202944214,181.20787970002758,182.23786642400282,,177.73365682674768,191.31396327116852,215.93759156678314,236.0069989659802,247.22362417731645,265.62453948219695,275.1636029567631,242.20105290968772,,220.57945001388217,251.56589755883246,264.31849687963,265.99579393399426,268.98989634595546,268.2448509373653,270.48676179740755,278.0744601305598,276.3231659513001,287.9562714376934,310.25787705849837,291.0716469810808,260.72262488464617,244.6815321277859,246.55338908972524,256.1323149868354,280.4033866466682,282.9568786476409,251.72321295759625,233.47314142001383,,225.18108066398648,252.99312636584074,235.7805055782268,211.14521578391503
7,1985-05-03 18:27:48+00:00,,,,,,,,,377.2324340338896,397.177720923823,382.909643858397,374.0909860182552,365.7385108968408,338.5286338556795,301.61712834291484,283.85996428078334,282.50044761496116,296.96643905857394,297.3908551306552,296.8117425183541,277.23959887313305,268.57619418174767,261.3952825631039,304.34290110764135,320.6093693157705,310.8998693620611,294.96386579486995,279.8320988890761,282.1124948983275,278.91388290962135,278.1399366541443,254.09518085749832,247.88620234434387,264.54952607086676,238.62868585854855,216.90133045708467,212.8906586331712,187.27440771706526,176.42165274885662,169.04059175692947,172.1144216466924,185.07713240299455,205.30749654858033,206.3350087002161,183.03679345885953,195.31173574678834,205.9683436017641,237.39003312386163,248.0712228931412,239.0449556209119,222.2261260095585,228.53868585065376,231.9448195929181,219.80673418834738,201.22789514481119,193.95998844815375,214.03927822049562,,222.9684232032313,195.90196010860245,183.9367203400976,189.18359302393227,215.82757198395018,224.78690962058866,222.00715583360736,201.30729689688022,195.24118479132213,223.74882510643712,215.9643728615669,226.27406770331143,241.24008676191428,231.27755592833546,224.00539620842764,229.78831100732845,234.58360151477115,222.60436483172583,217.68755296587338,221.75128886201335,251.78697021753942,228.21795659586016,214.40080080360346,225.03287659319787,250.24548523305157,238.59873851875307,216.96195453164913,201.39755684669888,207.6357053015667,229.6358357151772,231.49252390966285,193.2511836945568,194.0116251510439,198.89812242790333,217.0905894673591,209.75901059218938,205.5812167879093,214.41324857300611,237.97741990960253,233.5552255196369,230.28153892754102,235.2713061633371,213.75475136489075,203.26912498147937,211.05276958811638,221.40127585913604,220.85884749077408,224.6313602284143,233.4969238204721,239.4382200254629,,242.72279113846946,241.62484798976521,216.95819426256207,206.90507368004367,208.70065931597006,239.7137776990651,264.13742793061596,271.2562006008796,280.27333136019325,279.48728236787304,281.35535312973946,296.13668669531774,310.4215820629727,304.1138964330084,289.46354632093005,287.0497798638385,303.8204482190038,309.6491205757695,310.3896136590378,309.66554869095614,281.24595144057315,,272.34508993207476,301.76959184153577,278.80060670432124,280.16081612869283,289.64396619445415,296.6072329541207,308.2158595068089,292.86041997329266,304.14109537980545,312.57847005591117,314.52899109039447,300.57869215026034,269.5570366080859,267.04677210545873
8,1985-08-07 18:27:22+00:00,,,250.317624920125,133.55126721582306,,,379.9763859049604,379.50143555978417,380.671028357252,370.25715801214295,362.0003291875991,360.47929744516216,361.84590080058774,361.4227117186999,331.77422681942215,322.19440851834156,296.0056749906867,299.30210661748345,313.0263681105922,312.36190662854455,311.22896134464884,301.214321354286,303.6056505145719,322.31455615887626,315.27398382889317,312.89045551440296,323.4515746488284,327.77098194672334,329.8643909917423,306.2394809923731,299.15524442965904,283.2878793891891,263.9517671294473,251.23331206149095,252.659093175469,241.99685250800803,239.35348303131772,236.58897321428623,226.08379449692896,215.2820063236388,220.93510429006977,216.54482691519465,210.71809284848257,208.90723209076285,202.03916430332637,214.9078433756699,235.76831768455025,249.11901543170566,251.99067463871677,242.85969497852903,238.32532188755928,240.2598714087133,238.2493212485181,235.61750862365102,228.00633824514688,222.53305139486184,222.1603884731681,,223.39146952419443,,219.67795961218542,221.32884916122174,219.22749760127917,219.70766315323297,211.1732526496675,227.90762117440636,230.35115736159958,230.3545118470824,225.45939624940166,235.14881517382992,224.13113760294064,229.3187732702058,248.32789349804395,251.85160348325638,,255.4308764256004,259.215647553919,253.18537565458234,235.16232176790737,230.08438204569384,243.55926458774172,265.9600691622169,,253.86050509778732,233.89502435629916,226.7291778125729,224.71527281242658,237.64155890274836,239.16480776473026,,227.1966374124347,227.0704379770084,231.450506135131,227.0161764725935,234.84973979136177,227.40657173773147,230.21283661920273,235.9706347657414,228.44584390040202,227.51043601587406,234.96307705971572,,243.68211634226174,246.67833786684105,265.8821314244661,270.27484679950373,247.44793772692213,247.07284407876048,,232.77094036700055,240.43852376629758,243.89035305684993,237.53006674734615,233.75451091303034,249.0141957500683,252.62406094450733,294.13106160229387,302.92889069139557,305.7625365718627,323.0692350822903,325.37364412839725,317.07304109168507,314.5386763948279,303.1249428683408,311.17498738884024,312.6187099313614,318.2337877897624,298.7643311954752,286.84553749059125,280.70028624225137,288.1188067414002,,327.19197266553124,307.05560525327786,318.47941117855623,361.2230919697792,343.9998092519809,321.5337575629146,319.60260085503836,317.8147633157185,319.902069101139,298.3623212517655,271.453602610937,272.3310627448259,278.582359388499
9,1985-10-10 18:26:39+00:00,,,259.390717231219,,312.12745977614327,229.40674046280782,402.7220003683259,379.2859239975727,358.16243194743055,372.2348987045173,355.5456734738744,339.3919022342638,339.8531556418212,342.5578018041439,313.4880992099401,319.13450436092967,306.8799086673415,300.0091099425781,297.4156549677173,312.4574497470604,309.358694039158,299.90964570878657,296.976804168148,312.20817692041345,311.62078067832635,323.24325185691634,322.34151103092165,313.31090688140495,315.224438473594,290.61321411147793,272.78476626361913,259.29266148882124,252.75278766771424,246.3661173309075,225.96276657505092,221.5306400960245,226.74926355415687,238.3002970721489,226.20131508373953,214.43974980312896,206.73691412420413,197.83872881058622,196.03782334934291,189.56995289806264,188.2956039780228,199.23211926727038,221.5756114265531,243.31986757567768,247.3230133537507,251.9541058005164,238.81478556171487,223.80132372264023,223.03262977592283,217.7887855002901,208.34017293055678,200.78695703639445,198.99879420240146,197.18060605184348,196.98788321852874,195.59391298396372,203.21948275140176,206.0871900824023,201.45460234444926,189.0756862738567,206.74981786948683,219.5094588671758,223.60721807643174,228.5139652394289,225.35558992102835,226.43997839025263,238.60778074885147,237.81877263210075,238.16268835981032,238.720135262094,230.56143186892896,238.9131455729388,252.36124412962567,248.7474017441981,234.5365805086987,222.50948965056125,228.7821480862942,250.49169451510193,250.16539434302575,237.31315844777714,215.49931769020094,214.02659725414458,216.48847673230483,224.1349829061021,223.63558274118066,211.3858356972786,220.80488936516946,227.0168044681523,222.2563386522142,217.3135480832222,213.68579648388618,209.92522984770608,198.45487288827985,200.80909901994113,197.47240740176952,221.67988299521937,226.92574710638456,231.41572431746062,229.6940367476892,234.8360109518727,259.22520245256896,264.8788519050016,249.3771833257341,231.6451125510502,225.99765874265228,226.34710606043473,224.9985142649001,233.79712702350434,235.4155751327741,250.0445251502975,255.11708185552956,262.85875047683317,278.7910240359292,293.3424344335375,310.12851442951427,322.0237084452092,331.5096900288347,329.52289015521035,324.43318426671135,324.45190209118334,319.73079621029007,307.59783746050897,297.4363526403474,282.44156084142105,282.66116567719246,293.1389187450182,284.9069942651729,295.7556546822635,310.1403735320783,316.3254102389387,319.7582875360635,338.9280831305686,322.6852446877823,316.15896984911035,314.60022026089416,305.4787758934265,285.64135136260074,278.7748730927975,281.81474550109834,282.4495012961761,271.6525952026275
