,dates,usa_HI_0017-0000,usa_HI_0017-0001,usa_HI_0017-0002,usa_HI_0017-0003
0,1991-12-03 20:24:42+00:00,195.8513222369066,194.65084866262077,201.4104910629439,206.78546725256695
1,1991-12-12 20:18:31+00:00,196.48376174387067,200.79721685204615,208.24996539927977,206.4888105283045
2,1999-07-10 20:53:01+00:00,304.8530371091362,166.10829338213557,189.44506985118736,209.85095644526695
3,1999-07-26 20:53:05+00:00,304.86893501502175,164.6594634904023,186.2072396365475,214.34761853204984
4,1999-10-14 20:53:13+00:00,289.8471085663837,171.8094476839529,185.2507536948239,212.68755970853732
5,1999-11-15 20:53:07+00:00,304.7790501476971,189.25355543428793,198.81345201396397,214.57163992156276
6,1999-12-17 20:53:11+00:00,,199.94228138523454,205.3925816531028,207.28979093272972
7,2000-01-02 20:53:03+00:00,,207.56238846858463,207.36463030493377,206.16576976908263
8,2000-01-18 20:53:00+00:00,,215.65655157106053,203.00345937567823,215.83041296244744
9,2000-02-19 20:52:54+00:00,304.788830898768,211.70043793504672,194.49923098274516,197.6514401062255
10,2000-04-07 20:52:39+00:00,304.79475609577,192.49797665215473,198.8458503294164,207.3792407807569
11,2000-04-23 20:52:33+00:00,304.77363087187683,191.40882312854146,199.32816538755355,210.7276697372113
12,2000-05-25 20:52:12+00:00,289.8434916812339,176.92096164852765,195.1392232982665,208.09989483117883
13,2000-06-10 20:52:06+00:00,289.81151954642814,164.14482280521824,192.83845536138756,210.76342105514377
14,2000-06-26 20:51:56+00:00,290.8517854230413,160.25936435170615,189.41790908461542,211.50873140251866
15,2000-07-28 20:51:26+00:00,304.7807542203333,161.9171209616402,186.72010281669517,223.49190755078556
16,2000-09-30 20:50:41+00:00,304.7949223582351,188.2117450660224,198.5974293617615,216.04630958856097
17,2000-11-17 20:50:34+00:00,304.912917265391,202.88400072847003,202.46302641466974,201.78299609939108
18,2000-12-03 20:50:34+00:00,289.8103852180531,197.56231287975544,207.15102593561494,212.1531488947291
19,2000-12-19 20:50:39+00:00,,198.41302499855013,203.66594364452638,206.17692718090711
20,2001-02-21 20:50:38+00:00,289.88883357439033,190.67657793638443,194.97164734020532,206.78961946607194
21,2001-03-25 20:50:25+00:00,304.9209649350745,209.48643585282136,202.81319295749995,210.34126555640958
22,2001-05-12 20:50:10+00:00,304.7416503579787,170.27400020975676,194.69963402021824,218.32512011908818
23,2001-05-28 20:50:01+00:00,289.9670603742392,,188.1908031976545,209.55951634081651
24,2001-07-15 20:49:35+00:00,319.7974681460758,137.1874951256799,,205.52204949696034
25,2001-09-01 20:48:54+00:00,304.98742345571634,161.10173324693687,185.284966706427,221.93583895033555
26,2001-09-17 20:48:42+00:00,,129.14740869910275,,203.053536980339
27,2001-10-03 20:48:30+00:00,274.7216718118302,160.89815159208922,190.19414116643517,206.37024333899555
28,2001-11-04 20:48:37+00:00,289.8703465102488,190.48946773745516,201.9922699100282,223.14348318782658
29,2001-11-20 20:48:45+00:00,192.9827557725185,187.69271092581272,194.3483509515726,187.64476557352089
30,2001-12-06 20:48:46+00:00,186.04001501163145,180.87394817705368,190.7874380279441,197.465845403841
31,2001-12-22 20:48:56+00:00,186.23210372294398,194.5013192458031,200.78633912587622,209.74563003718066
32,2002-01-07 20:48:58+00:00,199.0648003671093,189.1665011903683,189.1117943945782,193.12669787280868
33,2002-01-23 20:49:06+00:00,216.55560604771892,204.28458291216026,207.03046081218622,207.97693899662863
34,2002-02-24 20:49:10+00:00,,,,
35,2002-03-12 20:49:08+00:00,304.84651756786747,189.0356753849743,199.4647568155042,213.19261208209497
36,2002-03-28 20:49:03+00:00,304.88837382049906,188.04757518709403,202.41161559588144,220.0693527361819
37,2002-06-16 20:48:45+00:00,304.86811036650033,172.67649745151488,195.0224480181279,220.60960353342597
38,2002-09-20 20:48:01+00:00,304.826432472606,172.77878531190618,195.19842422936216,213.1815704050007
39,2002-10-06 20:47:56+00:00,304.7826150543719,174.55462863664403,190.5677689217689,222.75834938423043
40,2002-11-07 20:48:07+00:00,289.8479208643419,200.1009006135344,203.18346962398425,203.99274739035687
41,2002-11-23 20:48:24+00:00,206.87822444980463,194.60447605542709,196.83574371313392,201.80816666274552
42,2002-12-25 20:48:35+00:00,200.7616963328175,189.03273860233142,192.9297930300669,203.9074546653373
43,2003-01-10 20:48:36+00:00,195.56558877621427,189.08595472382726,192.8939566887676,198.86625813364532
44,2003-01-26 20:48:44+00:00,206.36904627149755,191.89722968214707,198.2172481276445,196.44821822932795
45,2003-03-15 20:48:58+00:00,,212.11613007307966,206.6151956146764,201.61220052131006
46,2003-08-06 20:48:37+00:00,,159.8567389665604,184.26478637799715,220.45469806130362
47,2003-09-23 20:48:25+00:00,,,193.32967496977292,216.90484554929475
48,2003-10-25 20:48:36+00:00,,184.86849323784918,198.95967778827432,207.8923732775465
49,2003-11-10 20:48:45+00:00,,,,
50,2003-12-12 20:49:00+00:00,204.37170497319596,196.05464662736833,204.58363207556744,207.99256521729626
51,2004-01-13 20:49:09+00:00,185.24861803480923,174.40939779158728,187.3257851406445,194.79011170444886
52,2004-01-29 20:49:18+00:00,,,201.79500533838208,204.69123198222428
53,2004-02-14 20:49:21+00:00,,189.33427129567033,203.0312213407995,204.65621448135443
54,2004-03-17 20:49:30+00:00,,,208.7647270401461,196.76351684474452
55,2004-05-04 20:49:25+00:00,,189.00693783352142,193.66432287461677,205.726290078455
56,2004-05-20 20:49:25+00:00,,183.8114178171847,196.41662575928927,213.714732116614
57,2004-06-05 20:49:20+00:00,,177.04493096902303,192.4113900833981,211.18828836384841
58,2004-07-07 20:49:14+00:00,,158.85518332022582,190.07172157077443,205.92532627958218
59,2004-07-23 20:49:09+00:00,,162.62401651679497,195.64452802233103,214.2140088431459
60,2004-08-08 20:49:02+00:00,205.01467346736518,154.41782093372464,182.1372955135131,211.3935669632158
61,2004-10-11 20:48:47+00:00,280.7404680674542,179.10869110275735,196.0733503780844,208.25396921522403
62,2004-11-12 20:49:10+00:00,289.8440594079681,190.79326373560062,200.98695038710423,
63,2004-12-14 20:49:25+00:00,,,206.43419230227602,203.5192538579805
64,2005-02-16 20:49:51+00:00,304.811075153828,203.49224393318323,202.44508164556683,204.9407274800664
65,2005-03-04 20:49:56+00:00,289.79614653529114,197.3067590294653,196.2177398714636,202.4852235861329
66,2005-03-20 20:49:56+00:00,,198.46091229200536,193.67601701569998,193.69646495939713
67,2005-05-07 20:49:51+00:00,,,203.701222595617,215.73856596505956
68,2005-07-10 20:49:40+00:00,289.8070196138179,,,
69,2005-09-28 20:49:18+00:00,,171.16725974316407,197.87840948793627,221.72719003170667
70,2005-10-14 20:49:21+00:00,289.875436866663,165.8007932441689,194.91402896789987,215.90734455496334
71,2005-11-15 20:49:44+00:00,289.76997244641365,191.08964384959543,205.4419903693493,223.67726904592493
72,2005-12-01 20:49:50+00:00,,204.77340698989906,205.67839168210102,219.06027430108927
73,2006-02-03 20:50:15+00:00,,193.63613832457784,200.95683150474557,197.73679241522987
74,2006-03-07 20:50:20+00:00,304.95160693228866,203.20294612650733,204.16699468737445,
75,2006-05-10 20:50:18+00:00,,,,
76,2006-06-27 20:50:10+00:00,,,,221.60601668213582
77,2006-07-13 20:50:02+00:00,304.76849357594386,166.05159636478845,192.46213423949897,214.3872140477741
78,2006-07-29 20:49:56+00:00,289.93099367381666,162.1328569749849,195.4099484683119,219.8916236334656
79,2006-08-14 20:49:54+00:00,289.8061359639828,154.2168948176689,183.29705841252206,213.63976237108298
80,2006-11-18 20:50:12+00:00,,182.25306157516493,200.6239579689581,220.8456274210345
81,2007-01-21 20:50:30+00:00,,185.1110344770512,197.7584988525362,207.73062051661805
82,2007-02-22 20:50:42+00:00,,211.63250687408095,206.17289803812577,212.7441914788227
83,2007-03-26 20:50:46+00:00,304.80665846375206,214.15145534109698,210.4364126175078,213.4925038972694
84,2007-05-29 20:50:29+00:00,289.8677831351992,177.9135286480268,,
85,2007-06-30 20:50:29+00:00,289.9567671886252,170.57988901903258,189.31230765693607,212.16122473051792
86,2007-08-17 20:50:15+00:00,319.76075398041314,157.83327861199066,180.36387643956,213.79210917143712
87,2007-11-21 20:50:24+00:00,,,,
88,2007-12-16 20:44:22+00:00,,,,
89,2007-12-23 20:50:34+00:00,,203.2587914887146,202.53543323440474,217.83726221512214
90,2008-01-01 20:44:24+00:00,,,,
91,2008-01-08 20:50:35+00:00,,197.99704069000688,203.3127680434479,209.75751742590955
92,2008-01-24 20:50:35+00:00,,,208.71019429625963,217.97827671415234
93,2008-03-12 20:50:22+00:00,277.63027700593733,193.80877807048802,200.30997157869493,194.31887222246704
94,2008-04-29 20:50:19+00:00,289.78844064879587,181.4788746630599,191.08000357492529,
95,2008-05-08 20:44:05+00:00,,,,
96,2008-05-15 20:50:13+00:00,289.9090584492666,195.12298878387836,206.16783342614923,215.00325883650416
97,2008-07-02 20:49:47+00:00,,,195.56940210994242,
98,2008-08-03 20:49:28+00:00,289.90127583820544,161.3546211116008,193.24238634183018,220.24962404927015
99,2008-09-04 20:49:14+00:00,289.8476040367526,160.43331179949934,184.17828822256286,220.892696925772
100,2008-09-20 20:49:05+00:00,304.7874076564836,,,
101,2008-10-22 20:49:02+00:00,304.8456907429027,,,
102,2008-11-07 20:49:17+00:00,279.9857771676219,185.97417804462287,199.08423455640374,213.73502415766538
103,2008-12-09 20:49:41+00:00,,195.10631543824982,203.09017342661588,200.0632592280059
104,2008-12-25 20:49:49+00:00,,200.99665262403863,213.67094889254244,
105,2009-02-11 20:50:06+00:00,,218.9148591321976,213.79888040235434,211.1257662941612
106,2009-03-31 20:50:30+00:00,290.01228911324563,196.43159712305538,201.05499427376054,
107,2009-04-25 20:44:27+00:00,,,,
108,2009-05-02 20:50:39+00:00,289.85734791766026,206.94881092397478,196.07287707509815,199.12530993786928
109,2009-05-11 20:44:29+00:00,,,,223.55273649412766
