,dates,usa_HI_0017-0000,usa_HI_0017-0001,usa_HI_0017-0002,usa_HI_0017-0003
0,1991-12-03 20:24:42+00:00,190.71072836382152,192.36614027458296,199.12578267490608,205.31672614597122
1,1991-12-12 20:18:31+00:00,200.95638090283657,202.78504758936432,210.23779613659795,207.76670171658046
2,1999-07-10 20:53:01+00:00,308.5979677506999,167.77270700060834,191.10948346966012,210.92093662857087
3,1999-07-26 20:53:05+00:00,303.15763709506336,163.89888663708743,185.44666278323265,213.85867626920458
4,1999-10-14 20:53:13+00:00,292.6764896889163,173.0669504050785,186.50825641594952,213.49595431497522
5,1999-11-15 20:53:07+00:00,313.1514931551172,192.97464121536353,202.53453779503957,216.96376649511134
6,1999-12-17 20:53:11+00:00,,202.37271177711085,207.82301204497912,208.8522104703645
7,2000-01-02 20:53:03+00:00,,206.48293101097818,206.28517284732732,205.4718328320499
8,2000-01-18 20:53:00+00:00,,213.50894248798545,200.85585029260315,214.44980712332773
9,2000-02-19 20:52:54+00:00,295.6659885726842,207.64584134567613,190.44463439337457,195.0449137273444
10,2000-04-07 20:52:39+00:00,293.93248777899214,187.6703018446979,194.01817552195956,204.2757355473918
11,2000-04-23 20:52:33+00:00,296.8165781934629,187.8723552714686,195.7916975304807,208.4542261148073
12,2000-05-25 20:52:12+00:00,286.8809394996037,175.60427179002534,193.8225334397642,207.25345135071305
13,2000-06-10 20:52:06+00:00,294.0366879449563,166.02267542678632,194.71630798295564,211.97061202615183
14,2000-06-26 20:51:56+00:00,297.5215498593958,163.22370410119706,192.38224883410632,213.41437838433424
15,2000-07-28 20:51:26+00:00,309.1125285351875,163.8423539904643,188.64533584551927,224.7295573550296
16,2000-09-30 20:50:41+00:00,301.06837060407406,186.55549984195082,196.94118413768993,214.98158051594353
17,2000-11-17 20:50:34+00:00,315.5065948620222,207.59230188252835,207.17132756872806,204.809761127
18,2000-12-03 20:50:34+00:00,297.20460114918995,200.8486310713718,210.4373441272313,214.26578201791105
19,2000-12-19 20:50:39+00:00,,200.77539009411498,206.02830874009123,207.69559045662737
20,2001-02-21 20:50:38+00:00,282.85171939637905,187.5489716350461,191.84404103886698,204.77901541521157
21,2001-03-25 20:50:25+00:00,295.91027371274555,205.48168419845294,198.80844130313153,207.76678235002987
22,2001-05-12 20:50:10+00:00,296.85293018830555,166.7679023565687,191.19353616703017,216.07120007061013
23,2001-05-28 20:50:01+00:00,285.03363776215855,,185.99817092561867,208.1499670230792
24,2001-07-15 20:49:35+00:00,328.13128399651566,140.89141328143094,,207.90313973994316
25,2001-09-01 20:48:54+00:00,301.0400014398534,159.34732346210893,183.53055692159907,220.80800408866043
26,2001-09-17 20:48:42+00:00,,125.82180220201572,,200.91564708935448
27,2001-10-03 20:48:30+00:00,268.41560198031436,158.0954538891933,187.39144346353925,204.5685091014196
28,2001-11-04 20:48:37+00:00,289.90876035155964,190.50654055581555,202.0093427283886,223.15445857105826
29,2001-11-20 20:48:45+00:00,199.02247711780024,190.37703152371571,197.0326715494756,189.37040024360138
30,2001-12-06 20:48:46+00:00,195.14508214166892,184.92064467929254,194.83413453018295,200.06729315528028
31,2001-12-22 20:48:56+00:00,191.51761231152838,196.85043417406283,203.13545405413595,211.25577534820476
32,2002-01-07 20:48:58+00:00,201.3778848770143,190.19453875032607,190.13983195453596,193.78757916135297
33,2002-01-23 20:49:06+00:00,214.9975367568013,203.59210767175242,206.33798557177838,207.53177634208075
