dates,nzd0374-0000,nzd0374-0001,nzd0374-0002,nzd0374-0003,nzd0374-0004,nzd0374-0005,nzd0374-0006,nzd0374-0007,nzd0374-0008,nzd0374-0009,nzd0374-0010,nzd0374-0011,nzd0374-0012,nzd0374-0013,nzd0374-0014,nzd0374-0015,nzd0374-0016,nzd0374-0017,nzd0374-0018,nzd0374-0019,nzd0374-0020,nzd0374-0021,nzd0374-0022,nzd0374-0023,nzd0374-0024,nzd0374-0025,nzd0374-0026,nzd0374-0027,nzd0374-0028,nzd0374-0029,nzd0374-0030,nzd0374-0031,nzd0374-0032,nzd0374-0033,nzd0374-0034,nzd0374-0035,nzd0374-0036,nzd0374-0037,satname
2004-07-31 21:56:03+00:00,344.58,345.66,346.34,317.07,301.12,291.80,306.09,332.75,319.77,310.55,313.03,318.96,319.44,320.21,326.94,326.33,327.28,326.23,322.27,324.22,323.95,323.67,321.58,331.18,339.48,353.65,358.90,360.14,353.02,348.50,349.98,348.28,342.73,340.29,340.77,341.35,348.67,345.81,L7
2004-08-24 21:50:29+00:00,342.85,344.50,344.10,314.87,299.08,289.71,304.46,331.12,316.94,307.96,311.72,316.28,317.89,318.88,325.67,323.73,325.79,322.79,320.08,322.48,322.43,321.72,321.27,329.98,338.71,352.44,358.56,359.69,352.86,347.77,348.48,347.37,341.66,339.32,340.84,340.13,347.91,345.37,L5
2004-09-25 21:51:19+00:00,342.93,345.15,345.06,315.41,298.39,288.74,304.73,329.70,315.61,305.78,311.25,315.95,316.83,318.80,324.62,323.83,326.83,324.03,321.10,323.24,321.80,320.62,320.77,329.22,339.08,352.90,359.06,360.28,352.43,347.19,347.87,345.05,340.83,339.74,341.29,339.51,347.62,345.21,L5
2004-10-19 21:55:55+00:00,341.83,344.14,343.42,314.33,296.30,287.71,303.48,329.64,313.89,303.04,308.97,313.90,315.84,317.20,323.47,324.73,324.58,322.88,322.14,321.35,319.89,319.47,319.11,327.69,337.61,352.29,358.22,360.78,353.01,346.78,348.00,344.45,340.34,339.56,340.86,338.07,346.98,344.16,L7
2004-11-04 21:56:07+00:00,342.47,342.99,342.39,313.97,297.30,289.10,302.69,331.13,314.60,305.02,310.33,313.64,316.37,317.51,326.36,326.74,325.15,322.82,322.31,318.42,316.73,315.43,318.91,327.58,337.96,352.50,360.19,362.49,354.44,347.28,348.01,345.25,340.69,337.65,338.70,336.07,345.96,343.05,L7
2004-11-12 21:52:15+00:00,342.16,341.12,338.96,314.10,297.15,288.99,302.12,330.36,315.44,306.05,311.06,314.92,317.25,319.19,324.88,326.21,326.40,325.25,323.12,318.59,317.33,316.93,321.45,330.12,341.01,354.56,362.81,364.99,356.77,348.17,346.29,343.54,340.99,337.78,339.50,336.59,345.38,345.45,L5
2004-11-20 21:56:13+00:00,342.16,341.12,338.96,314.10,297.15,288.99,302.12,330.36,315.86,305.78,310.98,314.23,316.17,319.92,323.02,325.43,325.10,323.55,323.85,318.35,317.37,317.97,323.06,330.12,341.01,353.32,361.47,364.02,356.79,348.98,346.84,344.78,341.94,338.30,339.32,336.78,345.21,345.45,L7
2005-01-15 21:53:21+00:00,343.17,343.74,340.12,316.37,300.31,291.41,304.39,332.76,320.42,309.63,313.56,316.84,321.02,330.00,325.88,329.70,327.39,324.43,326.21,322.07,319.53,318.70,328.04,333.28,341.14,351.14,358.04,363.95,356.29,346.29,345.53,342.98,341.08,337.86,338.12,332.23,340.66,341.71,L5
2005-02-08 21:56:46+00:00,343.28,343.70,339.13,317.33,300.44,289.99,304.12,332.58,322.95,311.22,314.56,317.65,320.34,330.16,326.90,330.94,330.14,325.57,326.62,322.08,319.51,320.45,329.84,334.82,341.54,350.11,357.37,363.77,356.90,347.40,343.18,341.79,340.57,336.56,336.42,331.58,339.90,341.63,L7
2005-02-24 21:56:53+00:00,343.45,343.90,339.88,319.59,303.98,293.81,306.52,332.82,324.88,313.05,315.69,319.64,321.65,332.71,327.83,333.21,330.53,326.65,327.92,322.87,320.58,321.25,331.69,337.23,342.91,348.86,354.51,362.86,355.57,345.71,342.48,340.86,340.15,335.72,334.18,331.18,338.78,341.67,L7
2005-03-04 21:54:04+00:00,344.22,344.80,340.14,321.08,305.84,297.02,309.53,334.35,327.25,315.66,317.35,321.14,323.13,333.48,330.58,335.59,332.57,328.77,329.31,323.64,321.68,321.70,331.97,338.07,344.14,349.81,355.12,362.73,355.11,345.35,342.59,341.48,340.09,335.77,333.87,331.16,339.20,340.92,L5
2005-03-12 21:56:56+00:00,344.22,344.80,340.89,322.58,307.69,298.80,310.71,335.37,328.05,317.07,318.55,322.34,324.23,334.26,331.93,336.48,333.16,329.43,329.31,323.64,321.98,322.06,331.83,337.95,343.90,350.06,354.85,361.55,353.77,343.73,341.71,341.07,339.56,335.77,333.87,331.31,339.20,340.32,L7
2005-03-13 21:47:59+00:00,344.22,344.80,340.89,322.58,307.69,298.80,310.71,335.37,328.05,317.07,318.55,322.34,326.43,335.81,334.27,338.14,334.51,331.37,330.86,324.84,321.98,322.06,331.83,337.95,343.90,350.06,354.85,361.55,353.77,343.73,341.71,341.07,339.56,335.77,333.87,331.31,339.20,340.32,L5
2005-04-05 21:54:19+00:00,345.65,346.15,342.54,324.27,309.91,300.91,312.34,335.70,328.81,316.79,318.88,322.99,327.56,336.38,335.07,338.21,334.13,331.27,331.10,324.45,322.17,322.67,332.81,338.31,342.96,348.97,353.34,360.33,352.96,344.75,343.10,343.45,341.03,337.93,335.29,333.03,340.58,341.96,L5
2005-04-21 21:54:22+00:00,346.65,346.74,343.05,324.70,311.64,301.19,313.88,334.19,327.93,317.00,319.40,324.18,327.58,336.07,334.88,337.80,335.56,331.99,331.56,324.34,321.78,322.52,332.80,338.51,343.07,349.14,355.00,361.87,353.92,346.55,345.36,346.75,342.96,340.39,336.83,334.92,341.87,343.80,L5
2005-05-31 21:56:47+00:00,345.19,345.77,341.77,323.40,310.54,305.02,316.71,334.42,329.25,318.10,318.75,327.43,327.97,335.84,337.09,337.71,338.13,333.27,332.01,326.68,324.06,323.03,328.52,336.14,339.40,345.11,350.67,357.88,350.68,343.51,344.12,346.64,342.42,340.18,337.57,336.21,343.40,343.54,L7
