,dates,nzd0468-0001,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,nzd0468-0000
65,2006-06-26 22:04:08+00:00,176.34808905740093,176.93654210710702,192.97686612655542,164.82608326224,165.0416162557278,176.6733827309676,,,177.18098484237706,171.0254535006725,181.51816359310607,,184.86405373324635,,180.51751827503156,188.44606406547055,174.00778525133416,,,175.62593705893016,,,176.45785031404264,174.61905452681043,,179.2656951094363,196.27668046627699,,,185.19628356973985,176.9124803240199,176.6574168648011,,187.5374866272223,,193.7512935015064,,197.87312650856228,,210.99717929601883,194.9914303394488,,,,190.0841045483959,179.73351760223474,,196.46738104956884,190.87701854038042,200.63133569592242,190.7141627862383,191.80420622189104,,,188.85744431219507,,,,185.27984036952932,,173.17244722936914,173.62246882766036,,,,,,,,,,,,,,,,,,,,,,174.43498648743955,193.17895770908567,,,,201.3929977308237,177.26898007842578,,154.0501293894352,162.69588404048523,,151.4594219191595,150.3534532706439,,,159.4817160790016,,,,151.23431842160937,,,136.29610196748217,,141.07456278059266,138.21465320548637,155.51160054765165,,,157.3387750393347,143.65209417062712,,125.85454973108078,124.18379379608037,,132.9797965866614,,,,,,125.56743540553673,,134.17324735363664,114.09298226949028
66,2006-07-04 22:07:05+00:00,145.95356528733214,152.0726572550153,,,133.0172549351591,150.37293811182988,158.81143692714235,,165.15382753186856,170.0731285966065,,,172.54764789267415,,,,164.33352086531107,,,169.18862360657477,,157.13387960583574,166.75971490523992,168.20789485233647,169.64609216826585,,166.90514373617935,177.57986149899807,,,159.10992461238945,,,160.51195925162565,155.8559584609937,,,146.1125742331121,,,,,,,168.79087233132358,,,171.83070725457466,171.67094457574944,,,156.53092683492144,,,,164.33487008518006,,,160.46290083764922,161.91828267580559,,149.62487503847007,160.971775582836,160.44875477393725,,167.63821274177923,161.81542242853044,,,,161.76945092715712,,155.44557288442758,,,164.2459941551323,,163.0889020424124,156.07912186596445,149.20442776369504,152.12079687021236,154.53152662214754,,,139.40399285664407,150.06189799314762,,,151.07176457724,,,143.72950641602918,149.72248151622,,138.81048913959495,131.61232127758382,,,,,,140.43839631080903,145.83612540866048,,149.42367997937347,142.2407371309367,,145.02185018883972,145.74496118839002,145.81631379795857,,139.17113892083032,141.4966632362338,,,141.93815372265925,,,144.91084628207534,,,139.6893789447514,141.2360894290142,,128.14817108609574,,,146.90666624363334
67,2006-07-12 22:04:01+00:00,,182.56883239744343,191.0584245727289,164.54976455009302,177.54967648241401,170.7022428878712,,,,,,,188.52232807119105,,181.42611513688846,179.8921601554185,176.34988363535746,,,172.01947361756433,,,180.5813540246467,,,,190.94795103594134,,,187.37196556011028,186.64437362931017,,,184.08701818893257,187.9815725896424,193.26227299514164,,,,,188.53910584457287,,,,192.9717130828283,,,198.8078549720927,,183.87119489188936,181.09072203133147,185.4094087064144,,,188.54893462388628,,,,188.2284928422285,,,177.50758468893312,180.8753240066621,171.90441094322813,178.78212122171084,,182.39223051737412,184.93451872171633,,,184.0737250435472,179.43716162138884,181.77468190798638,184.65292863520014,,178.19292429536821,181.14133125807192,174.59903223706905,175.67409924838248,,,178.60830079134504,,,163.80715606686013,169.7267590926354,,,162.12513403011013,156.10851750428728,,161.1008091512291,155.9948501882407,,,157.357360255872,,,156.73161859274347,,,,157.71211623335114,,,159.59783624723048,,,162.93924672184966,162.54226510957372,,,159.277449366762,,,160.47839309762844,,,,157.00652945021486,157.80954221885113,,152.35721501233684,,151.62022776072908,153.72896172220916,155.95793677195957,
68,2006-07-28 22:03:54+00:00,146.47517140893893,161.49460124590786,173.10703612394624,,161.60877611430328,159.40313396051698,,,159.5301022113283,165.11810402600926,,,170.4439020734809,,,,168.525220612,160.0398958126505,,162.95119655573797,,,177.11250820031626,177.75671254340207,,,168.2883826587325,,,,178.08957277946593,,,169.0378263330586,171.02006341307575,,,170.40947927882402,,,172.87051626320172,,,,175.3662246246835,,,179.77106795469916,170.84427962283456,,,159.1664504795675,,157.0215249476077,147.96212017845625,,,,162.59676205854836,,,157.46340661767954,159.31696144678975,162.79890080680485,,,171.0304525145909,,,,172.3310899816609,165.5906975649453,172.82295140583682,,,,,165.9736284913291,167.83198318539579,162.74693505765254,167.83886181054112,162.79013118611732,,,155.8564146913096,158.90170996409486,,,,,,147.13329962320674,149.04491730420978,,153.16238210245095,149.06114897841118,,141.94691790847563,145.12720198799516,,,,,158.4867356102612,,154.6773911692512,,,156.742739616477,,,,158.7262491844217,,,157.15772949646492,,,154.3908364126987,149.0760843305555,,143.55770145210775,148.4760631311402,,,147.46681108945353,156.49875363270587,
69,2006-08-21 22:07:43+00:00,164.6786384014392,171.3871988132673,173.22092619964346,173.58525571383203,182.6756098543469,179.2594274653042,,,186.9316092530013,185.76516418999523,,177.81443937835107,174.1179518952093,,,,165.2125115104593,183.75167354650262,179.57917473817074,185.16033868733584,,,187.64386446142157,189.52858672047893,186.47584765780522,,176.07207757866448,,,,169.14760265377043,179.09137172110604,,194.35717677495916,,188.62601864485177,,185.74115792698882,176.61316236821395,,173.72560717240947,,181.9090635717167,,183.04629352096637,,,201.16365327079956,190.53416075159183,185.0330054834478,,189.61791417370213,163.537841713121,,164.63890212122885,,,,176.82053167584797,178.80995278046407,,182.2800788686773,176.25239308951126,176.40576518565044,,,170.52109543679595,,,165.67557213660714,168.3933298664287,187.7275403162584,185.93436940304585,,187.00955489060192,182.99525942498093,,163.80343519300527,166.92001133101795,,167.508885286385,166.5755592398838,173.5942740261067,176.59169390570958,174.61709106546436,166.4801410976846,,,167.17136984132716,158.08569574483258,,147.03933660403465,148.89273621883657,,,142.15041653678662,,,155.87698409102615,,,,162.47453089790392,158.40141762363803,,147.82602937508912,,144.03106875402963,145.77242137240705,,166.4614011288524,,162.45480067238975,,,162.82623804304248,,,141.5326622397029,,136.7239500958339,135.84027734035328,138.14038646886408,,,153.81659481653094,,
70,2006-08-29 22:03:50+00:00,188.35621852091955,193.20195560548885,197.7242571055974,178.19809106255016,181.49631684738353,181.60191584030997,,,,191.9861870565934,,,195.99151808753558,191.7881456681369,,185.56155544933065,192.3084829423317,,,185.04756400607974,,,195.55007158017912,201.6258193388259,,,193.75564872055207,,,193.53531147894674,185.9129161401684,,,194.01361948621494,,,,199.4260873812285,,,190.51665136907005,185.8535329076137,,,196.65169345835815,,,203.3955873521062,,193.42769363460127,189.4524912058012,194.12717051591085,,,185.23336802382508,,,,188.64929753336156,,,181.82754823777918,181.8707705954485,179.5429597087116,185.62220264210018,,181.5595777570533,190.79500902328488,,190.52886094513607,189.6248529872297,193.60896621666836,188.78277299574594,191.66563920548646,,184.22760583858252,186.18940825909075,179.652788216576,178.072578493776,,,181.8891358876879,,,,181.68370973620668,,,167.68470795754448,,,166.92262856757455,168.25137393918214,,,165.26287046497305,,,160.21291761139375,,,,166.77131045861597,,168.7422589337053,171.26754139756503,164.04391385792349,,167.89297691025195,168.57417909728846,165.9745817207676,,165.30241047360767,,,167.36305954213782,,,161.30654776234525,159.5783174575832,162.23247039794828,,158.38023667778398,,157.5335730767431,160.82626856156608,,
71,2006-09-14 22:03:45+00:00,173.18717243053229,172.63009828156632,169.46763058550897,181.38197846406288,176.11588108058703,177.58398155159472,181.43114710068465,,175.29648446410673,175.54417392446413,,187.81047167152315,180.27101741126745,,,,173.57412415422755,,165.25049613845178,164.4086592237025,,179.63628603829693,178.2240683903176,183.2467103844609,,,178.51623725221927,180.20789349393777,,,174.14962140043002,,,179.39162858160236,179.368721407273,,,180.3019526669723,,,172.09611878769795,166.51741707684303,,,175.26970743712326,,187.85683547108624,192.1418271547195,187.7895174604846,181.95997228462448,174.23514749670852,172.98685297932875,,,167.9196405991681,,,,170.35860909602187,,,169.46362579604806,166.78319649158644,171.64221794699068,,,176.7368671210776,,,,187.5866182766102,189.8498745992027,186.7898822951389,,,180.31052766766982,,168.3705109224506,163.91644795413274,,176.02850955734468,170.76540684317223,,,174.1238319463726,176.4204429482662,,,172.67196429349417,,,157.07751960061387,161.0189760044831,,160.10546772953342,162.40981705492817,,150.97928619268825,161.01015198756141,,,,162.15221817084915,,,161.89812697193435,165.0040979786643,,169.72209181347117,166.1163173737781,,,163.5541221650371,,,168.75246693975856,158.15000671598193,,155.11232082897732,159.35693071692964,,149.2203742994585,149.8216825316411,,,,,
72,2006-10-08 22:08:17+00:00,180.2283411531561,180.090603965402,,171.87601480021857,173.24110014117412,166.67840170777566,,167.79643550413857,172.53118844725554,178.77854323738566,,,192.10200643648463,,,186.07284621961793,186.89750462301257,,,172.8671642163636,172.84355697476659,,164.0825053018033,171.8162875711916,182.7867489197038,,187.4689376763387,,,,183.1570278737019,174.95426566555946,,172.14802520489502,,,,168.58258037321622,172.56568931305532,,186.51425715808762,,,,190.59031241662683,,,191.14471921400036,179.5662730394577,,,165.84285091341002,,175.65607265759598,175.15652080924158,,,,187.7356164486258,177.79914343290665,,172.6952315326362,169.31251264546634,161.40952578004706,,,178.76149578486292,,,183.17482383709034,184.10768740188297,171.08047925617512,168.65034304203982,,,167.43154916477437,,174.49322193811682,173.9732238870733,,,179.48659730275972,176.77219831500707,,162.94915268592212,172.296353618876,,,147.1081250750282,154.6526192591915,,165.47508404688003,161.73333267372823,,,160.70779663805925,160.15986926944498,,144.91232274021982,,,,150.73435975546872,155.08730516824482,,165.94457746013725,,,168.03135917841286,163.39607141722473,,,149.79543498704618,,151.42092185504657,150.8858370455179,146.0033894721222,,,161.18492225505557,,,154.73114826512602,,144.23690332649673,137.13080208682558,,
73,2006-11-09 22:08:35+00:00,186.35977536559693,186.6854875000863,180.53872932412713,166.517242816305,170.51575338148507,187.56050754140037,,,192.79751498763667,193.2769289918392,,,186.6464089053046,,,,173.04421132191845,,,190.91762478724536,,,184.8543885830414,198.30863901430973,188.41409214281518,,188.7684448822662,196.70649239872566,192.2305952776904,191.21646035054152,179.46028637636547,,,195.38663039712813,,,,199.40050781606104,,,186.5300613894458,,,,190.9175822472714,,,210.3254738618592,,,,178.13202958264495,,,177.24454651787863,,179.03848616724653,,186.52364579076976,,,181.4755433187446,188.50876954271234,179.24691272619128,,185.88863179911127,181.63343910964971,,,,184.87736032546067,194.47548580930138,196.21841810571385,190.02792818093954,188.73157223177876,186.05627271971213,,174.16116908009784,168.0840634370365,,,176.9295465860766,,,179.46771110154845,184.3888551587407,179.773285176063,,168.84184210693283,,,161.3818950752792,154.94181807867398,,156.4418972857754,158.85481705809102,,,169.45930278302913,,164.4922177722828,,170.26418264858165,,,159.35370796917323,158.49941843698028,,147.72016660397315,161.44071113008582,,154.6616898216849,177.68881743391896,,,170.0455267930391,,,,155.2746692391108,,,152.2305051587306,,,155.3289732778367,,170.7537884192992
74,2006-12-03 22:04:19+00:00,181.11799811773653,181.0613990548235,,178.14997036709275,163.56048063255102,168.40771088631558,,,187.09047368783723,186.31141877095573,182.8971735666846,,187.14673514505907,187.13821138654257,,190.31719584327803,188.13769848354568,,,182.37541456008594,,,184.38137465469103,181.50510287461992,186.9468845719838,181.26038077700073,179.7586234969522,172.98504970318686,,186.62329689498372,189.3739050995807,,,182.7271245293817,,,,176.6976721526566,,,183.35709780833963,,,,191.6037665064484,,,208.9554474469616,,195.87159742183727,191.55234845217464,175.6106777854138,,,181.30330245704633,,,,186.15182468955075,,,185.87642599185742,180.02010728202052,172.60723863235535,,,168.6676039277517,,,,180.5090478786999,179.59924076290667,181.2107547520478,,,177.77926784635474,160.22661921657073,162.41517418545192,160.70103255917516,163.78502153288585,165.63529315350408,162.4844855097925,,,174.90480587887532,160.1158764753936,,157.24536963742955,154.8251034189461,,,155.0542139443066,153.48956958122065,,,152.84926385393558,,,142.2802011857768,,,,156.51156906184175,,,147.17452346908337,,163.80308086280306,165.47534809938543,166.8254774419669,,,166.41046664610678,,,165.25436536115186,,,,156.3585744072649,159.26056751215847,146.82235274690925,145.30551005655883,,,145.52421643749014,155.36806016605004,163.5833703189634
75,2007-01-04 22:04:25+00:00,,192.50157612221702,210.08312771885304,186.1163706006152,177.55504186091704,181.4040006200137,,190.00066750801062,193.3500633920248,189.18062947639532,,,205.46483946688588,187.078686402465,182.62558998541073,194.9307360236847,190.9961416441728,,,189.5751779653488,,,187.02833927492745,195.03301092192325,,,197.33641453641098,,,188.34499394873447,187.69826088477183,,,199.3172535659729,,,209.30756122639553,210.24279871092486,,,191.49756302374365,,,,220.88020922133356,,237.96997293429533,215.3693601477966,,221.38921428768583,221.9983309815714,203.97252918808474,,,180.07152232773407,,,,195.67037472830683,,193.31257724274678,194.94461382724086,,182.79273367266836,179.40706155489605,,175.6566154535184,180.83460407094037,184.76984014464486,,180.84543565015653,180.3849181319342,181.8635082860653,185.5723597384451,,179.75960804599484,,169.3673729051958,167.61795589108522,,,175.69431141970477,,,176.1691163405424,173.80457876507356,,,168.62566869963123,,,152.0527052203698,150.94501925645164,,151.20148523407593,151.3882288408408,,,153.32216595510852,,,,154.83185623046091,,,158.08478273038062,158.24944322832854,,157.46043738419283,159.62118110976064,,172.01360605518005,156.4345060961583,,,162.0916173483566,,,152.44642525013418,150.24684575634473,,142.82455112212094,142.79093054822545,,,163.82113545953834,,162.32336675295423
76,2007-02-13 22:09:11+00:00,154.63589038264973,164.51675694299468,184.3512288972067,178.28495127865614,169.01015573572974,165.93855828010126,178.25207027603042,,185.8582776767139,182.90776429127962,,,189.93427881121843,,,,173.3395906928302,,,169.23375887290698,176.67088018735768,,180.13078286103462,181.83844379565468,,,182.56104314494937,176.83470261549266,,,171.12800452052915,,,178.11853874510734,,,,180.6055722749488,,,186.11986345728144,,,185.26894935824973,187.19736187233434,180.8627866118241,,191.68849852278572,184.88130808217534,,,180.60929857262585,,,173.78568327502396,183.14449135960038,,,179.75358030876288,,177.51309173879034,175.36467131508422,171.15395743851715,174.40836540603684,,,179.05806368996062,,,,165.98722912462094,169.70998444871643,171.63691398366902,,,176.8731305945904,,175.12895081079094,170.76579087704872,,,162.63687452748928,,,158.18692123329103,160.93678043969865,,,162.33506800421472,163.30399025734204,,160.19360362538748,151.22988179537842,,,144.6551112445529,,,141.169575255202,,,,157.35868170209034,,,154.31990739103844,,,151.09964929655587,,,,155.54673492509417,,,162.99344709791652,,,160.3009225399544,152.81348784416778,141.24672918337052,134.12471631971417,139.58237026981405,,,138.6142772236981,,
77,2007-05-12 22:04:35+00:00,167.2532407988222,176.43584296635635,181.35476983485145,152.30670149363428,157.5363869776305,179.08369432294168,,,176.21379041468276,181.544966786016,,184.91949671854326,177.34125839125664,,,,168.32182536761076,,,176.8070583367219,,,176.5457122616856,178.12827198779067,,,169.4441097454914,,,,168.7207519893661,,,184.94519141098397,,,,184.84615564234758,,,165.61515705933078,,166.25886328742453,,174.49368411554164,,,192.44626593825942,185.74333728009617,179.50752826942045,168.91309453175606,170.08885498561287,,,160.13057636339178,,,,169.28673408284132,,,175.74411779577562,179.25390310596865,169.01642237196523,,,164.57965485900706,,,,167.78103196062108,177.83675884269138,178.66586900216063,,,175.0798360968825,,165.91955579141583,161.48935648737333,,,161.14281142653437,,,158.9797037503176,168.83427787826108,,,164.52270775542306,,,149.69809555104453,,,,136.96336158190812,,,154.84611763764477,,,,160.8499350436522,,,149.78088221896098,,,149.10445678949105,,,158.27365797754172,164.40428641926786,,,157.73098456450157,,,156.68514340110735,,,144.4933725352555,148.27712230620767,,,144.61109991669898,,
78,2007-05-28 22:04:28+00:00,187.29107197958828,184.40225471263483,,193.36375854963637,181.80314035057145,181.18562415883343,178.31740741023668,173.50646755316365,179.73710833707324,181.82993853953914,,,190.013312149975,,,185.1515016130814,188.19268318808167,,,183.14613141786123,,,178.81470731555027,181.07489893248737,186.09484419804892,181.81899939357777,182.12632515459052,,,185.77061546323057,189.1036352008117,,,184.52149089562207,,,,179.69472000209865,,,179.955984623068,182.61943856312828,,,192.7657641515681,,,201.90703010569658,190.7976648188178,184.3250856302879,174.52582721232537,170.44279026129897,,,173.9473303977838,179.39257651876235,,,188.59148345794063,,,188.54872182035518,182.18121931035782,175.33634030822776,,,185.7975386796585,194.45654983543838,,,194.14699651369665,203.2865152254126,189.46254046308638,,,180.32549395908927,,178.49820293914297,184.3596465168604,,,186.38760925212117,,,180.1092459832558,172.41566167708064,,,166.58232320036316,,,165.82570720642744,173.6370301863989,172.62061354973486,,162.6627289521007,162.0676596299249,,159.92210924497587,157.03104090526634,,,159.7405003659042,159.62430520253292,,167.61383097010972,,,174.77102353276956,173.3594146179021,,177.2313525701702,171.1720679549292,,,165.3216363509392,,157.18581579320747,158.28299542262081,158.46901951050793,,,165.57443148696493,166.50260389059383,,163.31533676787834,,164.580804084598
79,2007-07-15 22:04:24+00:00,178.6511782885229,182.21181630828423,187.928454999822,186.51806411011574,194.25613112057613,188.51070081905686,,,190.38166793426942,192.10105751496872,,,194.99651870943907,,,182.12429791079353,187.0480200760398,,,182.16383510188732,,190.07606649892037,195.5555350824135,192.36136028276064,,,190.8864853529991,,,191.92709264685567,188.5869697880989,,194.3351007964923,191.08690770923275,,,,196.4964988737515,193.47777069050278,,193.21451587880395,,,,194.02352042374875,,199.7419441336169,206.19271457283727,,202.1081968281335,196.10056777004277,192.88287680272546,,,187.1077186400048,,,,197.40055834211606,,193.00396879031507,186.989128161452,185.77857117418927,184.39133754519094,,,200.069853320016,197.38817896704828,,,195.01912521615645,192.23041882783195,192.7502610125721,,,185.37742846287327,,180.9075939432498,181.1522966313998,,,187.12319563301202,,,,180.62778370200704,,,174.6600725588114,,,168.3377399510554,165.2881016954015,164.514768922317,,164.28444000566782,,,164.7448369118003,165.09918706914104,,,175.14661651690065,,,170.96174893494023,,,168.04994759108925,166.45332181299116,,169.20108979969876,165.3623581289475,,171.4731791402699,169.3872285968585,165.30864143192363,,,161.18355297630646,,,154.55071793849632,,,161.316489005371,,165.0545826990835
80,2007-09-01 22:04:07+00:00,185.81810269262812,182.23945085230855,178.9410855231583,174.976221135638,173.51199733814772,179.4842133964613,,,179.27753427202902,190.17715753587137,,,186.97423450960733,,,,174.81483684200268,,,174.05933777306225,174.0991000550003,,184.11020525774052,190.05549030427446,,,186.0359105337309,,,,177.05537343359626,,177.80644010670986,179.61562049215883,,,,191.07204395316376,,191.5834753013984,191.9133909417109,,,,195.94212259145897,,,195.94262582116832,194.91025917138398,189.4518808491916,183.7182709328788,172.9779724746242,,180.5482719607947,178.6351651291981,,,,181.92997939699788,,,178.4202824656112,177.24315702405528,181.72682409145818,,,183.3851474955524,186.96797601676553,,,187.99166688384008,176.22925600470495,181.90677884077914,,,182.41245977919456,,179.23986191932656,179.20942015330795,,,165.82186399981097,,178.3877700242754,172.15856682692802,165.92893100696392,,,171.63880833404846,,,162.54368434281017,159.80467600950914,,155.57376649673682,152.64803710109757,,145.36121862889823,146.74213217224442,,,,166.71391119189227,,,166.70360467906912,,,163.63068026986346,156.19232357897232,,155.64782447700725,158.03380840166795,,,168.91419132546892,,159.6797593801506,157.87742293538915,159.12348590630154,,,141.1797596344857,,,142.40099285649472,,
81,2007-09-09 22:07:21+00:00,179.65279910624594,178.791100457214,182.81163438248282,176.54174487121918,171.43211511132137,169.75973030886277,,,174.2925617340244,177.052793624059,,,176.89415800115458,,,,171.14449510174256,,,177.464696019673,153.49409761983895,,172.6786630546652,165.44003594162257,,,166.52640677086194,172.96000567715555,205.3191970119957,209.88848169144947,,,,190.57398959851125,,,,177.20634504719763,,204.30690981326617,,,,,,,,196.72603559163554,193.03983412315398,,202.46852002626147,209.96225393488655,210.80668316320057,,,200.20706670943045,200.49347057405257,,189.75233401313204,,195.7889863741219,,,164.57880484986984,,161.58123083602035,164.37682035556563,,166.57712140546926,,183.2882585183501,,,,,,,,,,,127.40513003995996,,155.938079652351,164.06365752533355,158.42236740726375,,,151.14136427852654,,,179.53956905543197,,,,,,,,,,,176.6053790173245,,142.85863248778196,147.14909486082556,,,154.35103564498772,,165.34779333100653,,,,,,,167.8028799892157,152.69383935315406,146.29545190128954,,,159.2875067960738,,,147.09523571986085,,145.53125557724275
82,2007-11-04 22:04:13+00:00,168.87897087569598,180.55946764169133,181.39957735804583,164.4413999616548,174.9035505671128,173.86303967102992,,178.00497242519364,177.7047579140008,178.26379909981597,,,178.12634452805295,,,189.36838059915482,189.94363807615153,,,177.3891930916298,180.2469529165875,177.53780097297846,181.29731587176826,183.96951763235063,,,168.61772018026684,,173.68331031694117,169.8458596296655,176.7251042352215,,,186.59607299544373,,,168.22141665520897,169.63615620440893,,,176.4857038338142,,,186.19454960529077,186.74480229893345,,,197.70255324323006,192.9105592209916,183.10672600723288,172.5573409285492,168.2929718452915,,,178.49119271786026,,,,184.17171181873576,,,182.5523991035644,177.66908361499074,164.10348521255693,,,174.68906061933902,,,,175.46808046566014,178.67999777661328,184.22618378784347,,,170.72128830696187,,171.56637831247556,171.20347845146773,,173.0158992331674,172.93446695651988,,,165.83472042264412,166.7422921772799,,,157.32749615271896,,,161.3997155981462,160.39878303341246,,,152.43038598785952,,,154.28456209576987,158.53176127298653,,152.89485967119901,145.30271831708907,143.54999356850155,,149.54091433565833,,148.90299260818287,156.027142190052,,,,156.3638149494275,,,153.0575162595637,153.1807894348989,,144.88885873374082,,142.9190816620651,149.80006798053984,148.29565035971905,150.9265667110767,,151.89173796381021,,
83,2007-11-20 22:04:22+00:00,,183.51083664945207,,181.18687879394844,182.9238045712628,182.2927130348514,,,179.22318087707578,175.76654331819344,,,173.54418795047494,174.45195512346888,,181.61559545845333,183.44442510350913,,,178.2780162550369,180.6739598425802,,181.37772092400533,177.18234749385482,,,173.87196934508347,,173.99841551747906,,188.39778371438393,,,190.20965855130842,,,,180.11478135763468,,179.16037042543442,184.28069178857422,,,187.10406384669577,192.7368235200386,,,195.7374146198295,192.5891753465658,188.08937956635438,178.9876101041268,166.93427034632336,,165.5549803505975,166.64859383922877,,,,186.86219765934365,,,182.4735694755793,178.5688997856721,162.93892649308182,,167.2439669038902,170.7178657497189,,,,183.65903788416614,176.23534707709183,184.73880227554247,,,174.43285109288232,,169.02271236221688,169.29341529639996,168.41654164534904,,179.3598165827753,,,179.81645114544622,179.43287707523922,,,158.75800752298454,,,159.50022951861612,155.51996029444413,,,154.85850978341279,,,153.17435357410594,,,,156.62683281516158,,,155.06622225357452,,,166.58815648806925,171.42379398987717,,,167.79158408468734,,,160.7685069494683,153.5902176451013,,150.73637442653933,,142.88771229670402,143.8388707905529,151.245906232431,,,151.37201729131985,,
84,2007-12-22 22:04:32+00:00,178.20888208468605,187.36637350947512,,190.551221511438,175.30339982959956,177.0109670620762,,,181.90336273265638,186.93514172059074,181.13945985481925,,183.31464866708754,,,180.66543440005876,167.46564815362422,,,178.214377367131,,,181.71589622625433,190.30390882033475,185.1099758910634,179.09925720349682,190.51329227067438,,,,184.00790494932272,,,186.03283429615942,,,184.28829869602632,180.5895966796337,,,184.0484698135177,,,,193.76255992891575,,,200.5647390285637,189.9841952897134,188.16579033909412,172.6606576031778,175.12568356363735,,,175.02547869553658,,,179.54823947648651,188.21692227630263,,,185.92679816698165,178.77478199725613,173.6664956391791,,,170.10045468680906,,,,186.2273968489827,184.14646619874847,179.68781402289116,,,175.66174192245694,,172.71795867474788,166.33014599584658,,,175.53655675203152,,,178.71480297020088,174.2108548762942,,,157.68495576220698,,,154.1048292815893,152.0676026748416,,,160.90987603770952,,,157.28702448083533,,,,161.99483298802713,158.0465232537547,,153.428952580969,157.04971057245166,,168.37115595816792,166.9911993208544,,,168.25112034905703,,,161.1722798120641,,153.53402881671198,155.1760805416104,154.63079563411375,,146.32965932968017,158.569572925219,,155.85581027582566,149.84894938474966,157.08354321380833,
85,2008-01-07 22:04:34+00:00,,189.79031712981342,,187.29655157306257,187.78683941823732,185.91049073722138,,191.916967099817,188.48555268993073,193.22230439635644,,,197.52622360428535,,,194.23616333237018,189.93099460827483,,177.99520309974045,184.36422995315516,,,189.62407854829928,191.29122235884125,,,195.1933057965514,,,196.16801573390137,192.2906968938263,,,190.69835691389542,191.08794965143593,,,198.16368129816286,,,196.44618214635076,,,201.89117784120566,204.77230652070253,,201.74811063370117,204.8037531621255,,193.59505478040688,185.80756968158306,183.57834597025328,179.64719022861067,,180.98376638247294,,,,190.99818415251667,,,192.01378354005135,,179.95175734407803,,,188.2063389860488,186.76181193945587,,,189.9582274121069,186.60555934652916,185.5235114854036,186.68630510680228,185.53513133199436,181.339047682669,,176.4480945186101,179.151687961103,,,182.30724451573442,,,177.11314974653027,177.57189554950256,,,169.2095325910117,,,166.3421851331248,165.73074334260903,,,159.38715326987378,161.3782754775155,,158.26624524576408,155.89679063679748,,,161.23188681927672,,,172.39173082920126,,,,174.78906985122813,,,167.3784798398684,166.85086839337157,,169.46662480035397,167.4948917498336,,164.6666239681616,160.8087626770696,,,158.25773018886883,,,162.26319659811116,,168.07189269544585
