,dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055
10,2001-09-09 21:54:36+00:00,,,179.21671347809644,,166.008891411068,160.5467451502134,150.75526543390637,146.00736698948612,149.2029690849868,150.65265480538062,141.26571409657404,131.08078603612438,132.9829538372316,132.27502556294485,133.20171557664696,140.7579862966255,143.71732187954956,148.569472706032,,151.38657607412605,124.3940435357874,,,,,,166.79183476586059,176.46787435083044,161.82841243688162,160.9419392068984,166.0118246553313,174.87312925293014,181.10350353833232,179.44820211115817,173.7107894164579,172.82685996160663,181.02874098885334,,182.51993163259252,176.70144136864204,175.55619540564902,173.42396686573773,175.35021406212644,179.3317578482609,177.4272526304152,171.19847009482373,168.2528915294613,168.3397562408711,165.07865767840565,162.00756684086122,159.74245645795432,158.22111734488263,183.6334111492168,176.42782301078205,196.2807619110942,202.57760366073256
11,2001-09-25 21:54:28+00:00,,,174.68817101086208,,166.96941774831862,163.74277538141448,161.60535256830266,161.29925040453685,158.27095238707025,144.81508145783442,138.32001235346345,129.58724816038225,133.581322348103,130.361320336156,135.2203179955258,127.991606781701,139.44887636300288,141.7040908037142,,150.3648932014241,152.28142616574743,,132.12166384777336,135.44270801783955,,,170.76986517381835,184.21646334059807,179.39015756683102,169.56188983541784,168.68402888151562,168.428415949583,167.25880079132725,175.38006289911988,184.94095410760147,196.20321173514023,202.4423174552455,200.15605321080236,192.00402705357516,184.0656228685448,179.34360800290952,179.7631183519706,175.05196337084382,171.18902754407554,169.48481502708688,172.15278915603747,179.01748643172644,177.5006272780877,171.95222234564974,174.12655961262746,166.1471350850059,171.80582189248045,179.37808527174957,179.43208540510716,197.83226413996624,210.22919714731333
12,2001-12-30 21:54:37+00:00,142.02137134774074,137.5174981043911,,136.03051006719073,,,,,,,,,,,,,,,93.19180138863172,,,89.14784300380049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2002-02-16 21:54:54+00:00,185.25384929304803,,176.15244959315623,,182.70994607711208,184.21485270580945,177.80007026171754,171.32264264020483,152.26903825091097,129.19359434122512,132.00873297390797,135.7541114492296,136.81022143023867,135.2767165638954,139.95738325926897,149.17207876340598,151.42680478687552,152.0305778391894,,150.36608364132775,143.88106169869144,,132.35973657234112,156.50638473536094,150.02598770323354,159.02896396273272,167.78242206692607,174.29685561369422,175.03046132044702,175.5869053536726,176.5639951449865,177.9529284193921,188.9594800116013,191.4488642990781,201.67132199098586,201.34680263422814,194.9191436304228,195.2157531662904,194.8069199332126,195.95394327146573,190.91884628666412,186.51659661080498,194.59072714423428,195.93812781182666,190.86332600011104,178.34196372354236,178.7816517061324,172.89453382138947,166.6476537825081,175.0945485783106,178.63830021308416,178.94081157911387,175.66310454388213,186.6302604421967,201.54507679204633,208.57826898035148
14,2002-03-20 21:54:48+00:00,146.83545877815692,,152.00435417338088,,164.4877384674523,162.6056100098205,151.17656957633739,134.37303290627185,126.21521974132571,108.02882710198443,104.26900916329414,108.67058312035957,101.50152758341137,107.05416592674231,104.12483994550968,103.56946480829593,101.25921994236788,,70.64781766992745,,,,,,,,,,,,,120.22840405530835,151.14683993565376,161.92303022625185,,,168.48168712669656,,,,,,,,,,,,,,,,,,,
15,2002-10-14 21:53:43+00:00,,,175.3501030291706,,151.15696286283776,139.8146177736051,140.85215276571637,146.9729650246556,136.77669705850127,126.33771253088074,121.00444969399692,116.10652609220291,123.17662733520442,139.54345624787982,140.66748095602685,129.86338644037926,136.24672773959634,137.3141444023268,,166.914633220853,,,,135.71899334776646,140.14345507788545,154.35892970345157,152.74363371632217,161.1568214429538,160.2685970932876,153.01295723747958,156.31087143204974,160.13490049485847,160.74901954293912,157.51183273674903,164.7190960957728,169.17419954081942,176.74558251674404,177.00801672720013,187.69093168899337,187.23729536135102,177.37739545549465,166.59140479023375,162.70176228075695,163.40584960017887,170.56093155662617,176.9998039251364,183.34147384587058,168.04646268269414,168.7019542604537,173.82911517313815,188.82659334331694,186.5247442693609,190.94606051895656,182.3154276037037,166.11559041523358,166.83169103133181
16,2002-12-01 21:54:16+00:00,141.93799689622384,137.54705055494813,,,134.4225880610074,132.49767036251842,,114.1700570193045,,98.29959689325564,97.68918415804386,106.22722364910983,104.07846038377619,101.98103713639466,,,,,102.6350456306991,,112.45178710476169,115.22680274165222,,,,,,,,,,,,,,144.04894888728631,,,,158.93373727460164,142.09452302348498,147.92220772717255,146.1151639098176,146.80900507261924,153.98876084703397,152.67456382106732,143.61124117975305,133.34567124935268,136.21759613244268,,145.25016378811486,147.36475996341113,,130.36202394078128,144.92871266783007,158.61166846666714
17,2003-01-18 21:54:30+00:00,151.8108417552741,142.20851813162545,,143.83233464077477,147.77089047839638,143.79981264099692,,132.42115785950503,,112.97942229010326,116.13403718742519,112.24814360453132,110.21156311232052,108.34939193308979,,,,,96.69088479618637,,115.47146046852461,119.70882753069912,116.32943966231228,113.51530759749852,,,,,,146.3996878321782,157.14533813948762,155.11163058492752,155.92350632053834,156.67605997243834,163.11431060981658,162.9502121074857,,,,170.088597408895,165.00371720522946,160.06641715819617,154.9845777324556,158.42082593132608,160.26401219645297,145.4818528735649,148.85411285638574,145.67178041917145,148.48602098158202,,151.7206663060442,155.90030468369613,,156.4408630616273,160.63087939724284,163.68943709189102
18,2003-03-23 21:54:40+00:00,,,,,,,,,,,,,,108.68998821594843,152.34867504509037,158.78319773151009,139.41195614475228,149.9930074913453,,175.01532121216576,,,,,,,,,,,,,,,,,,,208.94115387906203,,,,,181.6732772472794,,,,,,,,,,,,
19,2003-04-08 21:54:47+00:00,,,149.5584040779019,,138.97144270467774,130.64539834423172,132.18772731827883,126.39953768697782,124.00058949501442,113.53180520615669,101.10063664994917,96.97892869326587,96.93315914031356,104.76438161843896,108.17430833706604,104.88876563500006,106.99365920659623,105.87572624702528,113.29716843905972,121.29876877352012,112.712543578398,96.31437187087526,97.14107601754836,96.35312984735803,,,,,,143.27093563470638,,,135.00807510985206,146.06978061688923,,,167.28896354166184,,,148.81658391656572,139.62957099206258,119.49647449041007,,156.04540040019455,155.03820514633762,,,137.012020442246,147.3629318968183,155.3680658332215,158.11488752274363,155.54640212070197,163.37224990114308,157.5114112801935,152.8228142519361,163.39474754092137
20,2003-04-24 21:54:46+00:00,,,,,132.92219428034392,132.55339404173978,129.95154072241988,126.44979281164552,125.83069775979828,118.51944655010749,104.1788692006123,98.61103626692001,97.23841382865024,102.29924064474532,98.28786358970362,98.52729759598502,101.93485388827538,98.87688989965375,109.5365016280838,117.74740484720047,109.72564953125267,102.51003928424463,96.43028571113865,88.58814022905639,,,,,,,,,143.01756308020424,,,,170.1380209018378,,,,,,,154.52333618535022,,,,,146.73392573910024,,,,,,,
21,2003-07-21 21:42:33+00:00,,,,,135.31124446305108,133.2232057574938,135.85265022177458,124.49131368284823,106.02838920563133,113.10947449391786,103.02163415455377,106.56753116693903,103.8495339321891,107.61942080326806,107.51676474713555,94.8138406420046,95.2813075641693,90.33804511543165,97.71862750228398,117.96309841099337,110.93146933562821,86.20628714328245,,68.46015755025365,,,,,,,,,129.23148075200274,,,,171.51534728588373,,,,,,,,,,,,92.68163679530853,,,,,,,
22,2003-07-29 21:54:29+00:00,126.79556115084935,,,,,,,117.38188214351739,108.40775700001926,,104.01140005278371,103.67494172705752,103.49269423097266,111.95575245601053,108.13733004227181,,,,,,,92.10343263576598,,,,,,,,,,,144.23302412256845,,,,,,,,,,139.56368242388095,,,,,,115.00779773204972,,,,,,,
23,2003-10-17 21:54:15+00:00,,,,,,,131.25572354851167,,,121.94707447916628,,96.50652714521864,101.6907828816841,104.96094280090475,107.00741878088552,95.58885737936987,89.27232699728125,97.36692629105866,122.43113715266395,143.43812358072964,123.8775827692047,,,63.89729176405726,,,,,,141.7081304951596,143.52794492223933,150.80035841237668,,159.42676665673295,155.03544383304487,,,166.56622542731043,,158.5456818485021,151.02301656476112,132.3296781386343,146.71656250166245,159.08842700813133,149.786380212704,,134.97902622840897,119.32811472392756,,,,150.39200109699695,143.78849158019386,145.00548551072112,170.8966054450935,178.75626418318396
24,2003-10-25 21:44:04+00:00,138.1579293798678,152.71168002421322,,144.32673990207158,,,,125.58178068219,117.11312019787988,,116.9270722066698,113.47278265999978,106.7778515353142,111.1550508833572,115.24016448878754,107.28076651419654,94.23829803233266,,,,,98.99886812949597,,,,,,,,145.86546182651045,150.87225771387176,151.6649550251546,150.01686564832667,,161.0839885253817,161.1934682146407,,,,169.36915170524122,160.27496963344382,151.353334043928,153.64120546828485,,,126.62374139783302,,134.06349521198456,132.07254664339106,114.5625410135062,,147.2680753237421,151.2091459683486,150.67974764737173,,
25,2003-11-18 21:54:39+00:00,,160.24450010198024,160.66031106101912,155.62114676546042,147.15406053196517,139.71673550870895,,,131.43190180683303,121.7862747262289,113.9219232425122,107.27997467601243,113.10915688627927,119.0123040940706,114.84403992455316,105.02770056787415,100.0854673857367,106.16143773688663,116.5204139988227,122.37972702951765,,,117.40367177375097,81.14867821220427,124.642011022968,134.72010485728208,146.8012299492145,165.95200067153712,156.28704230523851,148.84854173478254,155.32638678154044,170.29919456793522,169.84158052495508,160.38270092111017,,,166.8618789358304,181.0685180935837,185.07753076818227,166.4402826222884,151.7388420412549,143.92358403213964,148.89278316894942,149.96947247232572,159.04415592859328,151.07768589177314,145.73373564535657,,,,144.44947289859869,147.7972118975331,162.9472894015174,178.339995940618,183.89124947649503,191.76385698383055
26,2003-12-04 21:54:43+00:00,133.4337259352662,155.0516814763817,159.8367676952847,150.4732125667848,140.80644703589596,139.03183869501885,137.55196903530629,130.71971533497566,,,99.47869212480424,100.08341917759893,106.3289127280933,116.37189870235211,107.71739121382902,97.02787142291842,95.70459168390313,102.29879255626649,104.33911725267973,120.41153149574002,120.94179620630732,,,,96.03389283713544,120.98075659205145,134.34648147155585,143.14693615309423,149.09687696112576,148.14503777165743,152.57996520342897,165.24985030775352,167.3646638757334,160.5919261684125,147.96620293649246,,,,179.71500625303426,170.35523608136307,158.0463371403344,145.96533787160612,142.48317949487057,147.19896017129273,154.81222396259838,147.65479624998568,131.7707282992701,123.26831275686159,131.5641854337585,,,,146.9651944825541,167.39556745796654,171.47062334669963,180.53292310068053
27,2004-03-01 21:45:02+00:00,131.9866284911299,150.6270644473536,152.92979280708425,146.6232854248737,139.37705485874477,132.9776345485693,131.11430930022124,127.0637268472934,122.60425956659651,100.19115464160194,86.16027529488497,88.37585696257204,96.53684360758331,115.40265114190507,124.2167351351727,114.86036840053156,100.35351940307986,101.06651576291775,97.77850311194474,111.99727134535682,,,,137.47934613517236,,141.88384272286822,145.50581747297716,142.70401615313844,144.0373074837054,151.31305818478776,159.86310987146396,155.64529490418383,146.32563411249075,148.68447339687023,150.25244067158482,146.8183831745717,146.42171830852544,151.1774507675772,152.3978731473942,155.46105503905557,162.59304542988932,159.84907278527044,161.69606521743384,151.40450270575454,137.87454206180067,127.8107722565631,119.5909948930522,122.97307744024504,137.656052723582,,,,,,,
28,2004-03-09 21:55:15+00:00,148.65178416657133,148.6421438279571,,,,139.47658319174232,144.75790056405467,142.53951880110048,128.14078100428702,108.29251424143177,99.77573064999564,97.40190080788443,97.66772825631645,109.17045137293852,119.74544398932258,109.78054950400752,,,103.20280925770805,113.25538172879607,116.95724027935044,110.7430872135801,108.90187128499056,,115.07155218342473,129.0672323524951,149.8608799185715,144.57944643691806,146.6134319335445,149.67211558717995,,,155.17538162214635,151.7818207281791,159.32978471425665,157.6248359617866,154.62125203254053,159.2758015672218,157.69556923780107,154.61070652106284,155.99690908865853,167.6989342022155,161.2084353709363,,,,137.59178227196122,133.16991132477975,137.64544303173736,123.91177250687406,143.06283464225388,154.43207539266487,149.22782668327753,145.62747742440277,152.664342100631,148.47811725207575
29,2004-03-17 21:45:08+00:00,119.99524486453703,140.9755562099458,147.76276253068346,130.6025943979957,128.16893577869666,131.2138732517227,133.34267776496307,124.57143080498344,115.45951854198074,102.67254922622342,87.73375658756532,79.96209224775944,80.8353904299737,94.59561619028688,110.18218341221831,98.03587080417354,88.29349352633164,86.12171486161964,87.0043630611816,102.04846191534729,107.24889415882724,104.42188105993054,,,87.64962780858971,101.36142186273395,117.73262602422025,124.41909363026613,130.5975484397381,138.75579182146498,144.4939055764538,148.71660807029969,151.246828269514,146.23274482777927,147.3642134923706,148.61017121837588,138.96947424678058,145.26950118105952,143.73964328394376,139.52978739640153,144.7571059049361,150.52316326184678,147.9003978495283,139.73202735944798,127.48659928784907,118.73958222506923,130.56433517215012,123.26010727797546,121.861234160289,109.6457373180624,131.951334102225,148.0902141312607,141.38934318620332,144.40913098778745,143.53963030154225,137.2880160199311
30,2004-03-25 21:55:18+00:00,,,132.47172809226709,127.41796750233446,126.74965454770089,125.9698955446182,124.72344718526787,125.40042046973556,118.35535733133034,110.52768195932278,106.61237255676768,82.728671205054,73.11565722422657,,,,97.08300355365866,86.6947004879647,86.20467876598943,93.31046047157263,100.66776853948905,102.53647376843787,94.99385039055328,115.79653222108983,112.35218575906883,118.49478078424511,121.2120016413623,,,,127.46969362248757,131.15536785854883,131.4857145556916,127.82012826985891,126.3541142598002,134.0997974594829,131.73046407561853,137.08631917086967,145.13755037555626,148.0778558212001,151.8183828253519,,,,147.9107209781424,133.2124680712396,128.26204932644904,116.44150830040697,121.21517681690337,102.67352519100973,115.32445103579418,124.47915397907649,111.84612417843118,141.0598167695375,143.8077125838819,
31,2004-04-18 21:45:49+00:00,131.18552946621986,138.64402635441513,141.40175215603367,137.22261548496044,143.01768057708748,136.9881498085618,129.8973755544701,128.02986300234514,116.62766309326771,111.21409394608791,104.64025601196721,91.27666083748777,90.21533901028758,90.21052489129713,102.88110408305269,104.61942674607391,108.29478284834966,103.11189334913088,103.86679440136592,106.40470801528188,108.60548750236418,105.6595230972867,99.31582859788197,,104.09221313730477,116.8499270970674,,,,,,,149.4498465914691,,,,151.68177239784671,,,146.3501389844044,141.04504078309617,140.91830466293945,152.12944421105925,155.62119486949285,157.36157062061386,150.49373748051585,154.01921873783533,154.1432818014816,145.86003390139783,116.28181768557745,138.61561846369202,144.97997345809657,,,,
32,2004-05-04 21:46:16+00:00,115.8291297492218,112.92651166537283,128.04965428833393,127.00125953467355,122.88626677613826,115.79520785274258,115.08301534176502,114.66423265366575,105.41386773695496,100.93145116092046,100.74539236507874,91.19095822632232,82.45379896433947,84.30881330002249,85.51525170763544,81.75931831400462,80.57132330098885,68.85763622738308,,,,,,,,,,,,,,,140.50007600236455,,,,151.72841136586067,,,144.49825861603492,140.47966688143578,140.44555871147494,136.86182563965426,135.5039085147904,,,,,132.03354180268386,,,,,,,
33,2004-05-12 21:55:13+00:00,,,,113.99251287333973,,,,,,,94.16367060685181,,85.07589716920606,72.31203986452533,80.18634512925925,76.95831917925057,,87.35127921763524,95.64900657949138,91.07109453188434,,,,87.16708102727499,,,,,,,,,122.98076289460296,,,,145.85540234940476,,,,,,,,,,,,,,,,,,,
34,2004-07-23 21:48:33+00:00,,,,,77.48609402278616,69.80826085124093,,96.85190801539629,,,128.20976797549395,,105.4143579437023,88.69364211293455,66.91921891632961,66.49519404625582,,75.2917781622481,96.21582795099589,104.63397255479941,96.07877506309956,,,,,,,,,,,,128.31986992159554,,,,138.79879270521425,,,,,,,,,,,,90.3856969066682,,,,,,,
35,2004-07-31 21:54:51+00:00,,,,,127.22471106135995,117.45968979522883,108.96460178756746,115.99197130083554,113.2539393317196,108.38079239717369,107.0700116593595,96.87158914428346,,,,84.01216514951373,79.25701070979481,85.60183561426098,,,,108.09566092355249,,,,,,,,,,,147.95375239439406,,,,151.8577818324122,,,,,,,142.80064164352817,,,,,135.01045677452214,,,,,,,
36,2004-08-24 21:49:18+00:00,115.59592152599848,120.28757282921705,100.40973839383527,86.89573735808692,89.00292683330466,106.32812355980286,122.5792194526189,120.2981330568475,115.23600359277022,93.60055975678678,92.56439076105944,78.18618936391677,80.67053333055036,74.63378176397384,63.666828914850115,76.49572446074173,87.600645636244,96.92360958452765,106.39181042130413,121.84211584223932,109.80303120532955,103.87179883097332,,80.62677298935102,,,,,,,,,151.7236865631615,,,,128.0784474433716,,,118.95918303686746,126.1892612528995,149.2974422056202,151.81274370754022,139.41819160808325,127.7888017570392,123.9770087714246,148.64011988642824,143.31396489468375,135.66187272821742,,,,134.78871620274458,120.32120764782532,,
37,2004-09-09 21:49:43+00:00,,,,,,116.25278377307038,137.92813294461587,142.51151346367698,130.68633028071298,116.66732156969071,95.14303215075368,88.07552731543673,83.72005167778242,81.8227697353942,76.31263576030244,79.4418250714963,98.9557441933609,116.38914110412561,131.80337047247565,131.8076696430948,127.85091265254931,129.29495538320631,127.38557714501964,121.44976272108565,,,,61.977807636798644,88.31133332706561,119.02584350191754,145.85038416540826,140.93138150716007,149.60873335862922,142.08479449830784,139.60910647121565,135.83559639793555,138.09447403935994,145.42969884008198,128.87390901981956,133.3697510212339,149.74231022570052,173.0442479327491,170.53415098380705,151.03074462589635,142.67805364154412,,148.762957383446,160.73993614340316,156.46076546015274,,168.57711588393371,159.54026722284092,125.47826863059312,139.9196808797276,142.86990269609026,142.15147446321632
38,2004-09-25 21:50:07+00:00,134.31410684955492,136.82142828069675,128.38499131132932,123.8691012672597,115.65690352788624,117.18850866084166,123.85279182170726,120.97435649350345,116.06378754651381,108.11956502856368,99.64574072957988,91.40849153922467,81.06978298255181,77.93731866115623,78.55554462156165,81.59754714471794,94.13361009994703,104.90383612153114,106.56202019071335,115.51261893103852,127.24367088422184,125.83742227760615,121.91765246284511,109.91455670898657,104.30327690529967,98.56346471183524,,108.51241087372328,122.17808141797263,127.18451641969905,143.58532026881034,145.28303903993458,146.0654833542515,139.27371118747703,142.05672565561343,138.9292917386564,130.66805401020144,129.8496706315334,134.8048115546103,141.52063986229643,151.6098440658025,158.46040757821842,163.56429274618884,150.99742462640148,136.74794806529974,125.3292932386045,135.6723956316622,141.2298383619845,156.27664023103912,,155.15199595862236,150.53618459968445,145.93025286639502,149.65797880564034,143.85357469504996,139.34081246330982
39,2004-10-27 21:50:47+00:00,123.25043079116627,134.59255019882585,135.42429815558805,127.93325606110727,125.30461530577134,119.4977794412296,109.49564027727504,106.1031048426657,101.79716849977255,98.00220447662116,97.43393256564471,89.85010762125704,78.69270709389086,73.36040400940696,74.12479529375176,75.12925441591243,82.63227796806605,,,,,,,,,74.2554399930621,,107.13015189646893,117.27362682522612,129.56624734608334,142.33556015001514,133.3716141605656,134.0212855711526,134.63839139613123,143.67196603394896,141.73619315519667,135.14378212008876,138.82523986901376,141.51490611251938,148.84278907509756,145.67461510255293,148.00268903745402,146.7694962497766,145.7229474114925,128.351481558545,114.15030755164491,132.52419709192105,129.0195005137435,140.73323952128064,116.43609276072789,129.58207200257317,141.09243599186755,148.310842316958,149.85828124097984,153.51123667512053,141.41291233059022
40,2005-01-15 21:52:09+00:00,,,,,,,,,111.135058640392,,108.971888352452,103.84279060034766,82.14591100720133,69.80473503039119,70.031064474132,74.36215319347325,85.23835342542947,87.00021518588004,80.93699700011696,91.85040138530803,83.26855047829444,90.53124494182701,105.12615378153379,89.20058549386138,120.65542523671729,,117.6949909927289,,101.58078651849019,117.60785789241079,127.0532737424484,131.56031403387811,137.24180580502326,143.33716094207617,135.01126828315313,137.69699059262675,134.59175282513357,136.9734111219844,145.00193023094243,152.4320093016698,130.7711027937043,125.45959811099027,132.50888931360143,132.7621992910686,,,135.16430380910825,,139.55885135921216,,145.24169727649385,157.3243313309166,144.3660803231598,141.8433462693481,133.88421259154103,147.00369569223008
