dates,satname,nzd0205-0000,nzd0205-0001,nzd0205-0002,nzd0205-0003,nzd0205-0004,nzd0205-0005,nzd0205-0006,nzd0205-0007,nzd0205-0008,nzd0205-0009,nzd0205-0010,nzd0205-0011,nzd0205-0012,nzd0205-0013,nzd0205-0014,nzd0205-0015,nzd0205-0016,nzd0205-0017,nzd0205-0018,nzd0205-0019,nzd0205-0020,nzd0205-0021,nzd0205-0022,nzd0205-0023,nzd0205-0024,nzd0205-0025,nzd0205-0026,nzd0205-0027,nzd0205-0028,nzd0205-0029,nzd0205-0030,nzd0205-0031,nzd0205-0032,nzd0205-0033
2001-11-19 22:00:44+00:00,L7,,,,,275.22,289.07,299.18,312.87,312.00,319.27,314.25,309.87,319.22,305.75,306.21,307.63,301.10,304.83,307.65,298.32,305.55,304.72,327.27,337.34,338.49,331.53,321.62,320.99,326.38,332.05,335.60,323.88,339.42,347.94
2001-12-30 21:54:37+00:00,L7,293.69,295.30,288.03,275.85,272.64,277.23,287.93,297.61,298.79,302.17,300.21,297.59,297.35,290.89,288.80,287.19,290.53,288.23,282.88,282.34,285.32,285.65,303.52,304.69,300.12,296.01,298.88,296.55,304.36,313.82,312.93,305.18,308.18,307.97
2002-01-06 22:00:55+00:00,L7,422.00,419.14,429.66,416.72,408.15,386.96,383.61,,,437.13,,325.61,329.34,,375.20,409.91,413.07,389.22,,,380.34,,425.38,,,,,391.65,389.10,396.45,405.64,418.24,421.28,416.32
2002-01-22 22:01:04+00:00,L7,,,,,355.45,358.48,,,,,,,,,363.33,387.10,377.68,337.76,339.53,360.83,379.26,385.33,380.89,389.45,387.05,379.49,372.66,373.39,378.22,368.85,385.11,379.67,383.10,387.06
2002-02-16 21:54:54+00:00,L7,342.72,353.84,352.67,341.58,330.24,337.29,341.27,355.75,363.43,358.98,348.94,330.08,330.57,330.75,343.21,344.78,333.26,309.85,311.90,,360.35,364.12,355.69,358.63,356.68,347.82,341.76,347.52,349.64,340.72,357.16,363.37,366.45,369.46
2002-03-11 22:01:07+00:00,L7,324.02,325.72,320.46,310.83,302.83,313.21,320.24,320.20,311.22,312.42,309.09,305.69,316.14,308.48,307.97,306.01,295.34,294.25,291.45,279.60,281.11,,327.43,329.30,331.23,332.38,315.52,297.00,315.22,313.42,333.50,339.78,342.50,336.54
2002-03-20 21:54:48+00:00,L7,343.47,344.16,341.31,349.78,331.92,340.10,346.00,350.45,324.78,336.93,331.11,314.32,337.12,345.16,345.21,337.24,334.12,332.68,330.20,343.75,361.04,362.12,359.93,355.72,348.73,357.66,354.02,352.94,344.84,338.10,348.33,361.13,,
2002-05-30 22:00:49+00:00,L7,332.95,,,,,295.22,296.11,313.43,303.22,305.51,299.88,294.94,311.67,287.81,288.08,281.28,274.13,300.28,257.89,274.26,256.78,246.77,217.14,256.50,266.66,280.06,268.50,268.76,351.72,309.74,323.20,296.48,236.08,244.26
2002-06-24 21:54:28+00:00,L7,276.24,,231.98,247.90,251.61,264.91,278.99,293.86,291.99,292.74,293.81,288.06,296.08,283.84,282.88,278.12,274.44,271.80,248.31,269.10,247.20,235.95,214.26,195.14,,280.33,279.55,268.00,285.34,297.41,312.83,300.68,249.25,237.22
2002-07-01 22:00:39+00:00,L7,,317.14,,,,281.85,306.36,310.67,304.65,304.26,294.16,,,,,,,,,,,,,309.71,,,,,,,,109.96,138.59,
2002-07-10 21:54:25+00:00,L7,265.67,256.79,234.69,237.80,270.87,279.70,292.16,300.41,296.89,298.93,303.04,293.34,293.08,288.46,286.52,284.36,289.11,284.87,263.84,278.88,273.74,246.45,227.60,245.47,,285.60,269.03,281.30,290.38,311.53,313.11,305.28,256.46,249.62
2002-07-17 22:00:32+00:00,L7,,,,,,,,,,,,294.99,314.64,290.11,286.68,281.40,283.57,284.32,257.29,274.08,,,370.49,381.00,,281.35,403.42,392.47,390.64,373.85,401.72,356.63,396.71,
2002-08-02 22:00:25+00:00,L7,,,,,,,,,,,324.86,297.31,324.96,296.71,284.00,291.26,,340.95,357.48,,,,361.64,377.31,,365.37,369.03,378.72,374.55,362.09,378.43,374.43,401.41,
2002-08-27 21:54:00+00:00,L7,322.02,311.80,289.26,,283.23,284.23,299.71,311.45,310.87,312.13,306.94,301.26,311.83,291.98,290.35,288.96,290.83,290.60,293.34,284.68,274.49,268.27,306.86,297.68,286.76,290.89,292.19,279.52,338.39,313.61,330.00,354.25,354.71,
2002-10-05 21:59:55+00:00,L7,,,,,272.25,275.44,289.47,294.54,297.37,300.97,296.05,300.66,305.60,291.39,290.29,288.00,283.15,286.89,286.05,285.59,285.00,276.48,299.02,296.20,289.12,287.21,290.57,288.83,301.55,310.67,318.47,309.77,290.49,291.83
2002-10-14 21:53:43+00:00,L7,,,,338.78,333.71,351.31,,311.89,321.45,319.50,308.83,306.48,315.94,299.39,295.42,298.18,312.67,306.25,334.13,323.98,339.30,,332.29,343.49,363.50,360.98,357.79,366.03,371.67,384.87,382.25,364.57,364.68,370.04
2002-10-21 22:00:00+00:00,L7,246.80,248.57,231.12,235.87,242.20,245.84,260.92,268.66,269.92,275.16,271.72,274.03,275.98,261.64,262.02,260.52,246.33,273.33,259.20,259.62,,,217.17,256.36,,257.74,252.05,254.85,259.42,287.23,292.62,263.59,246.65,
2002-10-30 21:53:49+00:00,L7,,,,,,,,,,,,,,,306.94,299.63,311.84,309.85,313.13,,324.91,372.11,351.34,352.82,360.97,369.69,370.77,376.28,399.52,396.31,374.57,356.95,363.06,372.97
2002-11-06 22:00:05+00:00,L7,278.22,275.30,271.90,272.70,273.27,264.22,281.47,289.38,294.01,296.14,297.62,296.68,306.01,289.36,289.26,293.69,288.36,295.92,288.18,276.03,280.14,272.55,303.31,303.04,289.36,291.90,292.34,296.60,301.95,310.15,314.01,304.50,294.02,285.34
2003-01-18 21:54:30+00:00,L7,,,,278.21,278.61,284.80,298.28,302.83,299.38,297.54,296.16,301.11,309.81,301.86,289.25,286.81,285.33,290.34,295.56,291.15,299.52,291.49,298.26,289.11,290.45,290.07,296.26,310.41,325.77,328.43,334.39,318.09,291.03,292.89
2003-01-25 22:00:42+00:00,L7,,,,349.98,341.63,356.91,356.67,,,337.29,313.33,314.51,329.16,333.51,345.61,,301.28,309.08,308.47,306.19,,372.67,355.00,367.91,372.27,374.30,361.46,383.56,383.88,387.10,380.14,373.09,361.99,364.66
2003-03-23 21:54:40+00:00,L7,383.50,409.26,400.08,386.43,371.30,363.86,374.60,392.41,,386.23,389.97,310.26,330.64,364.48,378.23,390.99,372.03,338.59,347.07,,,,351.46,371.86,369.07,374.93,381.80,391.74,380.94,391.38,401.68,396.04,388.66,386.97
2003-04-08 21:54:47+00:00,L7,340.83,359.62,358.52,350.74,342.64,348.68,350.77,323.79,,332.76,354.99,319.99,338.48,318.35,,,,329.03,330.14,,,,334.20,353.62,347.35,347.73,332.73,360.17,353.03,355.31,352.74,353.77,,
2003-04-24 21:54:46+00:00,L7,,,,354.54,349.70,,,,289.55,,353.86,,336.55,340.10,347.59,342.46,285.27,277.72,148.64,,263.05,254.82,266.06,348.14,,349.86,295.60,361.17,368.38,363.93,351.23,353.77,363.29,
2003-05-10 21:54:46+00:00,L7,337.20,341.84,339.08,343.43,348.73,358.16,358.93,350.11,,308.08,323.20,328.43,326.96,324.34,329.51,,,336.05,335.30,274.35,264.08,252.42,333.38,353.56,266.57,284.08,278.19,270.77,291.73,312.48,323.64,355.22,359.55,
2003-07-21 21:42:33+00:00,L5,,,,,,,,,,,,,,282.80,272.87,273.15,274.76,340.88,255.29,271.42,250.64,227.66,207.03,179.91,,275.65,272.30,263.41,286.41,320.64,318.03,298.70,249.82,237.84
2003-07-29 21:54:29+00:00,L7,268.37,291.45,,,,,,,310.83,300.94,298.09,290.17,294.90,289.35,286.45,284.61,281.75,285.22,265.38,,,,221.00,247.27,266.63,283.47,271.88,272.71,284.06,305.54,308.24,298.71,266.42,
2003-08-05 22:00:35+00:00,L7,,,385.72,376.25,369.47,370.41,377.22,401.96,409.40,395.79,,,,,,,,349.93,311.49,,,,377.36,402.79,371.03,,,,,,89.03,364.26,368.70,
2003-08-06 21:42:51+00:00,L5,,,,,,,,,,,,,,,,274.01,283.06,339.60,256.98,270.95,266.05,253.21,225.89,238.65,265.17,273.25,268.38,257.98,276.28,304.23,312.76,336.76,371.34,
2003-08-13 21:49:09+00:00,L5,285.37,313.29,308.74,296.83,288.90,293.69,307.16,327.86,326.87,330.42,323.75,300.04,303.84,295.96,288.42,294.50,281.15,297.49,291.56,274.49,259.43,251.25,310.83,307.46,282.34,285.64,285.84,273.39,285.45,310.05,319.22,302.64,261.32,249.87
2003-08-30 21:54:22+00:00,L7,290.97,310.35,314.22,306.91,303.00,298.97,322.52,,,,,,,,,,,,,,,,,,,,,,,,,80.71,182.26,
2003-09-07 21:43:24+00:00,L5,295.27,295.76,287.49,283.11,279.16,291.25,304.89,318.03,315.59,316.57,314.16,316.23,307.91,294.92,288.39,288.32,288.02,292.63,293.24,281.83,279.36,270.63,315.56,304.81,302.38,290.91,328.71,304.48,300.47,311.42,314.57,310.05,272.53,266.80
2003-09-22 22:00:24+00:00,L7,318.11,315.84,303.47,292.97,294.93,,,,,,,,331.74,326.81,315.79,321.04,,292.13,300.24,281.47,,,,,,,281.80,333.42,335.61,340.57,340.29,335.49,333.82,327.83
2003-10-25 21:44:04+00:00,L5,289.53,278.53,273.05,281.69,283.58,288.95,302.25,312.26,312.15,311.22,298.86,294.78,295.28,285.34,282.88,280.15,281.58,287.74,296.03,294.35,298.11,295.82,306.80,302.71,303.09,295.19,299.33,293.16,302.12,309.03,311.74,303.00,297.37,305.20
2003-11-17 21:50:33+00:00,L5,,,,,358.56,374.25,395.56,403.73,374.67,370.17,358.94,305.65,318.50,307.94,320.96,350.95,348.36,343.92,366.43,389.81,389.95,390.01,354.56,346.86,347.24,352.83,356.77,361.00,356.03,343.76,378.19,397.34,389.79,370.67
2003-11-18 21:54:39+00:00,L7,339.78,341.27,342.64,354.57,359.10,370.06,401.73,396.46,,,,,328.29,311.65,304.11,,,,,,,,,,,,,,356.56,345.66,359.79,,,
2003-12-04 21:54:43+00:00,L7,311.12,310.66,314.10,307.82,296.24,308.90,310.43,330.64,,309.86,308.45,,,,292.65,295.03,297.33,299.74,318.35,335.29,333.31,326.62,324.51,315.42,330.10,329.15,,,,330.83,345.88,346.67,341.36,329.46
2003-12-11 22:00:57+00:00,L7,,,,,,276.15,290.07,299.25,300.25,302.74,293.23,290.02,301.57,,,,,,,290.96,297.06,288.97,301.95,299.27,299.89,293.09,299.40,294.40,,,,,,
2003-12-19 21:50:51+00:00,L5,,,,336.50,296.31,273.90,296.26,305.76,352.10,309.00,298.64,295.53,321.50,312.53,307.62,303.11,299.11,306.14,317.23,323.79,341.80,347.25,337.81,324.43,326.79,339.98,324.03,334.35,341.59,350.46,359.08,366.02,369.32,364.13
2004-01-04 21:50:58+00:00,L5,,,,279.07,285.00,305.27,313.74,322.48,312.14,318.62,312.29,305.45,301.54,294.63,290.54,287.87,286.58,293.40,303.19,321.17,324.85,320.40,327.69,317.45,321.66,320.92,301.30,305.06,311.31,325.71,334.96,331.62,323.07,325.58
2004-01-05 21:54:57+00:00,L7,,,,,,286.90,310.88,,,,,,,,,,,285.20,285.71,295.00,311.99,295.48,297.99,282.41,304.75,311.23,,,,,,,,
2004-02-21 21:51:11+00:00,L5,270.09,271.51,267.34,268.18,276.60,282.37,302.47,305.53,304.88,307.08,299.09,290.66,295.24,283.75,284.66,285.21,278.69,283.88,290.62,287.56,292.44,282.52,308.39,303.07,296.47,291.99,287.49,274.04,273.73,298.98,293.75,283.29,277.59,289.74
2004-03-01 21:45:02+00:00,L5,,,,,,,,329.82,329.73,324.90,323.74,311.01,312.12,299.79,293.72,294.47,293.60,306.26,322.08,332.11,353.65,347.68,350.62,347.30,333.15,333.37,323.02,334.95,333.54,335.52,340.27,346.42,,
2004-03-09 21:55:15+00:00,L7,303.91,311.73,302.44,287.26,285.34,,,,,312.48,306.53,297.96,299.85,294.27,293.45,290.06,283.73,291.05,297.33,284.23,,,,,302.56,293.80,294.00,289.70,300.13,316.34,323.00,320.11,319.97,313.61
2004-03-17 21:45:08+00:00,L5,297.63,301.25,295.60,287.48,284.13,290.88,302.41,311.00,305.78,310.74,300.61,296.87,305.38,300.19,296.37,295.84,286.88,294.61,301.79,288.32,285.87,274.50,314.87,319.00,295.63,287.41,288.31,284.55,303.05,317.82,330.52,317.40,308.83,280.78
2004-03-25 21:55:18+00:00,L7,,,,,,,313.16,318.80,318.41,312.93,307.26,299.97,305.22,290.99,287.38,288.67,285.28,,,,273.16,269.32,309.72,305.15,284.44,286.31,296.27,287.45,310.41,320.85,327.63,314.17,,
2004-04-10 21:55:14+00:00,L7,344.76,344.94,311.01,282.72,,,311.82,315.66,,,,,316.92,294.48,289.67,291.70,286.26,297.95,310.50,279.59,277.67,268.32,312.47,,,,,348.19,353.69,355.90,350.31,348.07,356.13,
2004-04-18 21:45:49+00:00,L5,291.98,291.37,279.66,273.14,281.80,288.26,304.26,307.32,310.00,312.82,307.90,301.76,302.82,285.78,282.75,287.21,289.45,290.48,287.00,273.28,265.51,259.32,289.24,289.16,289.17,290.95,288.52,285.15,299.31,312.19,319.38,310.55,274.26,263.00
2004-04-25 21:52:11+00:00,L5,337.89,339.99,333.07,332.04,343.94,366.19,376.61,377.47,378.74,356.47,357.23,297.64,331.19,295.85,281.13,284.54,293.31,322.45,329.69,282.47,268.56,258.85,355.96,356.23,,347.76,339.95,271.05,345.58,,,,,
2004-05-12 21:55:13+00:00,L7,326.34,346.36,315.96,,340.89,354.30,366.33,381.69,,316.86,,,,,290.36,286.98,285.62,298.72,313.26,277.71,266.77,261.60,339.19,351.28,,,,,,361.00,380.53,366.46,357.81,
2004-05-19 22:01:23+00:00,L7,308.59,308.90,286.56,,286.45,303.35,,,,,,,311.60,289.61,283.71,285.78,289.28,301.66,291.91,274.76,,,,,,150.13,282.82,270.33,292.19,306.51,330.92,321.27,263.05,261.31
2004-05-28 21:55:11+00:00,L7,,325.02,,,322.57,,,,,324.28,310.73,288.69,300.37,283.54,282.21,278.99,284.17,287.84,277.59,260.33,,,,259.19,267.49,280.23,269.52,268.74,290.09,343.01,376.88,359.26,332.83,249.58
2004-06-04 22:01:19+00:00,L7,257.81,259.27,,244.32,253.38,,,,,,,270.64,247.90,245.75,,,,161.31,,,,,,,,,,,,,,,,
2004-06-12 21:53:35+00:00,L5,,,,,,,,,,,,,,,,,280.27,291.77,250.33,265.52,248.15,232.30,203.06,187.43,250.56,279.82,270.52,268.18,295.19,353.52,371.92,360.53,355.69,240.47
2004-07-06 22:01:12+00:00,L7,,,,,,,,,,262.73,284.38,278.37,272.14,273.95,263.27,265.82,273.78,281.96,,,,,,,,,,,,,,,,
2004-07-07 21:48:09+00:00,L5,270.55,238.70,221.33,227.41,247.77,,309.95,297.98,302.60,294.58,295.74,288.09,301.97,281.81,277.31,279.00,275.18,263.03,162.86,266.19,250.21,237.38,212.69,187.90,,287.15,274.56,265.32,289.55,316.78,321.65,297.46,250.21,233.15
2004-07-14 21:54:31+00:00,L5,259.02,,222.20,235.80,,284.07,300.60,315.68,,294.96,294.86,283.83,294.01,286.31,285.04,280.77,279.54,282.66,233.57,265.34,245.31,238.77,210.90,237.32,253.12,266.72,267.47,265.02,275.97,303.86,308.81,310.90,256.22,239.60
2004-07-23 21:48:33+00:00,L5,,,,,,,,,,,301.05,287.24,300.34,283.52,281.69,279.76,275.33,286.62,253.71,270.15,258.68,242.75,210.07,234.27,265.77,269.95,269.17,269.13,288.26,316.30,316.88,295.60,255.94,248.16
2004-07-30 21:54:52+00:00,L5,261.69,258.37,224.45,242.26,260.32,274.62,288.17,304.11,300.16,298.26,292.51,285.47,289.82,276.67,274.36,284.84,277.39,276.10,275.62,278.54,260.19,253.65,215.67,255.96,259.21,262.95,262.63,259.12,275.57,299.10,307.46,282.73,257.23,242.99
2004-07-31 21:54:51+00:00,L7,259.68,,,,,273.26,287.56,305.01,302.00,303.92,298.59,289.64,296.35,284.72,284.29,268.37,,,,,265.90,246.84,216.54,259.97,266.43,284.05,286.71,267.78,284.72,309.37,313.21,,,
2004-08-07 22:01:01+00:00,L7,,,,,,261.34,236.69,,,,,,,,263.08,296.00,292.82,309.37,337.19,,294.47,291.81,,,,,,,297.00,339.69,327.71,295.90,316.08,
2004-08-08 21:48:50+00:00,L5,259.55,256.93,229.09,246.79,,289.57,307.89,306.11,297.23,303.46,295.26,286.52,298.33,288.41,281.68,275.23,282.81,287.87,269.62,277.38,265.30,249.06,227.47,257.38,270.60,277.74,272.15,264.04,277.16,296.32,316.67,303.76,263.06,237.93
2004-08-15 21:55:13+00:00,L5,270.93,262.22,247.31,250.01,258.65,269.23,280.91,287.10,296.62,287.55,286.15,295.88,297.14,288.31,294.05,294.39,284.68,280.83,277.50,280.91,277.01,274.72,291.17,299.47,292.31,301.59,312.70,326.21,337.46,342.20,377.01,411.20,329.56,
2004-08-23 22:00:59+00:00,L7,,,,,,280.81,294.13,,,311.16,293.55,293.19,311.14,,,,,,,274.89,257.44,250.20,298.75,273.64,272.96,282.21,272.67,,,,,,,
2004-08-24 21:49:18+00:00,L5,341.94,352.19,,256.75,297.27,300.22,312.21,,,322.54,310.16,298.60,308.60,296.96,291.31,295.10,289.35,294.56,283.09,,,,363.10,354.52,,369.59,359.87,358.12,358.51,353.86,370.00,363.01,367.27,254.35
2004-09-09 21:49:43+00:00,L5,340.18,348.43,348.36,339.66,314.82,319.16,343.97,373.64,390.99,375.35,366.16,303.63,319.40,305.27,328.61,354.21,336.99,327.13,322.51,315.42,336.03,361.82,370.75,363.86,349.57,350.28,344.63,353.51,356.54,,,,,
2004-09-25 21:50:07+00:00,L5,305.64,291.56,284.89,274.72,278.53,280.16,304.96,317.65,317.48,322.77,313.46,304.86,304.07,294.76,286.01,292.96,288.44,288.15,284.31,287.17,288.42,276.09,319.54,324.79,315.41,298.49,300.55,293.00,310.15,314.04,318.75,310.02,288.08,283.99
2004-10-02 21:56:26+00:00,L5,321.45,302.91,295.21,290.87,286.47,284.04,299.42,309.02,327.65,326.78,309.73,304.23,315.30,301.72,301.98,301.02,296.25,,,,,,,,,,303.18,324.85,332.74,327.88,330.48,322.92,313.86,316.36
2004-10-27 21:50:47+00:00,L5,,,,260.91,265.98,276.69,292.59,303.53,304.86,307.54,305.14,304.26,301.09,287.25,282.92,280.49,278.14,276.07,281.75,289.35,297.68,303.44,313.92,307.56,303.95,300.27,288.73,287.11,291.18,305.69,311.87,301.04,284.47,287.31
2004-11-03 21:57:06+00:00,L5,358.76,374.00,373.03,,301.30,289.85,301.89,,,,380.37,320.75,347.62,355.46,336.54,334.02,317.58,,,,,,,,,,,,,,,371.95,366.51,352.78
2005-01-23 21:55:25+00:00,L7,301.62,296.05,283.97,269.88,269.13,270.26,290.04,303.64,302.52,,,,,305.10,293.82,298.66,292.43,285.43,288.11,281.63,290.74,296.02,314.64,315.64,,,,,326.19,328.55,327.29,308.64,300.33,306.74
2005-02-08 21:55:35+00:00,L7,,,270.88,261.88,259.57,264.93,282.03,293.63,293.25,300.27,294.30,297.15,295.81,,,,,272.95,273.66,277.05,278.05,280.93,301.60,297.82,295.08,288.19,292.51,289.14,,,,,282.43,278.20
2005-02-24 21:55:41+00:00,L7,,290.69,279.10,274.52,270.63,268.74,285.33,303.04,308.99,305.60,300.74,295.80,,,,,286.21,284.11,279.76,276.79,277.20,283.69,308.70,299.94,299.55,292.11,295.30,,,,,303.25,288.31,279.31
2005-03-04 21:52:52+00:00,L5,341.60,343.28,343.15,335.49,315.76,317.56,315.73,344.74,354.82,353.38,334.96,315.55,336.11,334.08,340.73,340.60,344.93,327.25,313.96,301.36,315.82,347.10,356.39,357.42,355.13,350.59,336.84,356.62,347.53,361.42,379.44,357.23,343.03,342.19
2005-03-11 21:59:07+00:00,L5,282.10,278.21,274.10,268.64,268.07,276.51,284.31,299.19,299.18,298.86,297.85,291.49,299.80,286.62,280.56,279.66,274.57,275.20,269.73,273.29,273.23,272.03,300.50,298.31,290.39,284.80,285.75,284.02,295.60,305.26,319.52,305.06,283.44,274.88
2005-03-19 22:01:54+00:00,L7,333.38,318.15,330.66,319.48,309.13,,,,,,,301.89,320.80,300.13,294.78,,,307.54,306.14,,,,,,,,349.09,345.50,347.35,341.65,357.76,353.62,339.76,335.31
2005-04-05 21:53:07+00:00,L5,267.71,270.35,261.14,259.10,266.88,261.13,289.28,292.40,294.62,294.05,292.24,295.03,299.71,285.80,286.58,285.13,285.64,281.06,273.28,277.72,274.01,269.61,301.15,288.61,288.06,290.87,282.61,293.51,321.13,332.73,319.63,303.36,282.89,270.40
2005-04-12 21:59:19+00:00,L5,,,,,272.53,287.60,305.76,317.19,316.89,325.22,319.20,305.80,315.89,299.72,289.17,288.99,279.84,288.51,277.22,272.35,277.35,268.66,307.67,305.94,295.53,293.68,291.84,283.03,308.74,311.99,319.98,313.83,328.70,
