dates,nzd0401-0000,nzd0401-0001,nzd0401-0002,nzd0401-0003,nzd0401-0004,nzd0401-0005,nzd0401-0006,nzd0401-0007,nzd0401-0008,nzd0401-0009,satname
2005-06-08 21:55:08+00:00,,305.95,340.21,327.18,329.85,301.12,314.37,320.64,322.69,324.64,L5
2005-06-16 21:57:04+00:00,315.33,316.86,327.48,327.62,335.47,301.72,323.93,320.18,,320.69,L7
2005-07-10 21:55:19+00:00,314.56,319.05,331.49,333.02,326.57,309.95,319.76,332.82,321.76,335.93,L5
2005-08-27 21:55:43+00:00,315.54,312.82,331.73,334.76,321.30,304.03,302.45,310.68,315.08,317.50,L5
2005-09-20 21:56:42+00:00,306.39,304.49,318.31,314.63,318.77,,,314.81,325.15,326.31,L7
2005-09-28 21:55:44+00:00,319.23,317.00,328.22,321.50,327.97,315.37,319.78,319.08,320.61,325.02,L5
2005-10-06 21:56:37+00:00,319.94,320.95,327.61,333.18,341.31,,,332.46,330.73,339.27,L7
2005-10-22 21:56:51+00:00,322.65,320.77,329.80,333.51,328.04,322.01,323.63,328.57,320.33,329.37,L7
2005-12-25 21:57:19+00:00,324.93,326.48,331.42,332.88,334.62,321.80,328.93,,,331.90,L7
2006-01-10 21:57:28+00:00,312.41,312.18,322.88,321.44,329.34,313.41,319.84,320.08,322.43,324.10,L7
2006-01-26 21:57:35+00:00,315.04,314.52,331.48,330.12,326.23,312.75,318.44,333.92,,332.89,L7
2006-02-03 21:57:54+00:00,317.83,324.68,329.64,331.05,327.84,315.28,317.09,314.83,324.50,327.36,L5
2006-02-11 21:57:40+00:00,307.87,307.61,321.79,318.77,317.02,305.19,310.89,315.09,,,L7
2006-02-19 21:58:15+00:00,311.50,323.99,332.71,331.96,330.97,315.64,320.18,323.69,322.02,329.01,L5
2006-03-07 21:58:35+00:00,320.94,326.64,330.40,332.06,339.08,323.93,326.41,324.49,322.59,331.40,L5
2006-03-15 21:57:43+00:00,313.18,311.25,327.96,326.74,331.41,319.35,327.02,328.16,325.67,,L7
2006-03-31 21:57:42+00:00,314.06,316.98,325.74,323.94,327.32,316.92,324.96,322.37,322.48,331.66,L7
2006-04-16 21:57:37+00:00,316.11,318.14,326.09,327.34,326.29,311.87,314.31,322.89,325.76,,L7
2006-06-19 21:57:36+00:00,,,331.95,332.60,337.34,303.51,324.09,325.61,,329.73,L7
2006-06-27 22:00:24+00:00,,315.69,330.84,318.61,319.01,294.80,314.76,319.41,318.22,324.26,L5
2006-07-21 21:57:21+00:00,,310.67,323.53,322.17,324.86,288.86,308.48,312.07,321.36,317.04,L7
2006-08-22 21:57:16+00:00,298.95,,,320.43,326.17,308.04,318.79,318.87,320.76,319.12,L7
2006-09-07 21:57:12+00:00,,,320.66,324.87,329.18,315.40,336.64,324.45,323.77,330.82,L7
2006-10-09 21:57:00+00:00,323.42,319.76,332.76,334.51,,,330.89,330.04,328.69,335.26,L7
2006-10-25 21:57:17+00:00,317.50,318.45,327.73,336.55,333.43,323.63,332.69,334.37,330.69,334.68,L7
2006-11-02 22:01:56+00:00,310.64,313.48,322.20,327.63,336.55,327.43,331.03,326.40,333.25,333.84,L5
2006-11-10 21:57:30+00:00,324.18,327.83,333.84,334.97,343.17,326.41,329.18,335.76,331.31,334.77,L7
2007-01-05 22:02:28+00:00,319.67,323.36,325.81,327.69,328.93,321.43,321.41,317.71,318.81,331.88,L5
2007-01-21 22:02:33+00:00,326.43,329.72,331.59,332.62,345.27,332.82,331.73,324.11,321.26,331.04,L5
2007-01-29 21:57:57+00:00,312.17,322.13,330.32,328.92,338.51,328.15,325.97,335.24,328.60,,L7
2007-02-06 22:02:35+00:00,317.98,323.23,330.74,326.36,331.43,326.35,329.91,326.11,319.72,326.10,L5
2007-03-02 21:58:07+00:00,311.36,316.57,327.34,326.41,333.62,,,325.05,328.46,329.64,L7
2007-03-18 21:58:09+00:00,316.49,315.38,,327.28,339.95,325.32,330.72,327.53,330.04,328.26,L7
2007-04-19 21:58:07+00:00,313.18,321.83,330.47,328.68,326.94,322.87,333.16,334.83,329.75,337.27,L7
2007-06-06 21:57:53+00:00,,336.93,342.75,341.45,345.78,327.54,341.26,341.09,328.89,327.93,L7
2007-08-25 21:57:35+00:00,327.00,327.01,334.28,325.69,329.20,315.33,322.14,322.24,,324.01,L7
2007-09-10 21:57:27+00:00,326.65,332.65,333.30,323.38,323.66,305.21,319.25,317.55,,323.32,L7
2007-10-12 21:57:23+00:00,320.42,316.55,328.18,320.01,315.49,305.62,323.33,316.21,310.44,317.62,L7
2007-10-28 21:57:34+00:00,324.37,327.17,327.56,326.74,324.86,315.54,326.39,323.33,319.70,326.36,L7
2008-01-16 21:57:59+00:00,327.75,332.56,330.50,318.31,323.57,314.46,320.42,320.46,322.18,330.58,L7
2008-02-25 21:58:00+00:00,327.76,327.18,342.45,333.90,327.02,316.97,319.14,324.46,323.73,330.83,L5
2008-03-04 21:57:48+00:00,318.00,316.99,330.78,,324.11,309.07,313.26,318.74,319.94,328.34,L7
2008-04-05 21:57:46+00:00,323.91,326.65,336.99,329.38,328.49,314.53,326.16,330.12,321.37,,L7
2008-06-08 21:57:25+00:00,318.77,313.25,325.66,330.04,337.31,307.55,314.32,324.71,324.97,329.88,L7
2008-07-10 21:57:04+00:00,324.29,326.62,336.86,334.90,337.28,,334.05,334.07,,322.76,L7
2008-08-27 21:56:41+00:00,321.40,320.48,335.28,328.42,324.78,304.73,,322.99,326.84,327.94,L7
2008-10-14 21:56:17+00:00,330.51,329.53,337.99,329.29,331.62,319.94,321.43,331.80,329.36,331.76,L7
2008-10-30 21:56:33+00:00,330.70,328.68,337.26,326.89,323.36,313.25,317.54,320.00,329.07,331.89,L7
2008-11-15 21:56:47+00:00,329.82,331.33,332.09,327.89,329.05,320.04,327.53,325.46,323.81,334.55,L7
2008-12-01 21:56:59+00:00,326.02,324.25,333.97,334.27,325.64,320.35,327.31,325.79,325.08,327.85,L7
2009-03-23 21:57:50+00:00,315.72,312.14,320.44,321.67,323.05,312.93,323.29,324.11,321.85,325.43,L7
2009-04-24 21:58:01+00:00,312.92,313.08,321.60,324.66,325.30,309.99,321.49,325.81,318.90,325.80,L7
2009-05-10 21:58:03+00:00,310.79,315.21,324.21,317.97,311.87,305.88,324.69,315.94,325.74,324.47,L7
2009-07-13 21:57:57+00:00,309.07,315.37,329.70,329.88,295.89,307.23,331.59,335.47,,324.24,L7
2009-07-29 21:57:52+00:00,316.88,312.38,331.01,330.21,322.02,314.34,331.00,331.58,333.11,,L7
2009-10-01 21:57:44+00:00,317.82,316.60,325.53,320.85,326.05,310.06,311.95,316.99,325.16,327.88,L7
2009-11-18 21:58:17+00:00,317.67,315.17,324.69,325.55,322.03,311.06,317.54,321.51,319.38,327.49,L7
2009-12-04 21:58:28+00:00,325.98,319.41,330.19,331.48,332.88,319.99,329.17,331.59,324.99,333.27,L7
2010-01-13 21:58:24+00:00,313.40,316.76,326.62,323.96,326.66,316.76,319.53,320.59,317.49,329.04,L5
2010-01-29 21:58:29+00:00,318.86,322.75,337.85,329.98,331.01,311.44,326.62,322.94,322.06,328.49,L5
2010-02-22 21:59:36+00:00,334.39,328.50,339.23,336.31,337.35,326.91,334.30,332.45,328.32,333.12,L7
2010-06-30 21:59:49+00:00,314.88,308.02,341.82,337.87,344.87,,337.77,345.03,331.05,330.05,L7
2010-08-01 21:59:50+00:00,,303.19,319.83,322.05,320.57,302.34,325.19,323.76,331.84,333.65,L7
2010-09-02 21:59:54+00:00,311.19,321.23,332.59,329.57,324.13,314.77,325.01,,324.25,325.09,L7
2010-09-18 21:59:55+00:00,333.12,329.93,341.10,338.62,338.80,323.44,335.60,334.33,328.57,335.13,L7
2010-10-04 21:59:53+00:00,322.62,317.73,325.47,330.29,335.23,325.03,328.79,328.31,327.62,335.31,L7
2011-02-09 22:01:03+00:00,334.36,331.88,336.71,337.16,,325.44,332.46,331.26,328.73,334.35,L7
2011-03-13 22:01:11+00:00,,321.51,330.48,332.33,334.57,320.27,321.85,325.81,328.98,334.25,L7
2011-03-29 22:01:13+00:00,318.49,321.70,326.19,326.15,327.92,321.06,,324.29,321.17,324.58,L7
2011-05-16 22:01:11+00:00,300.93,307.82,331.78,327.01,321.65,300.93,314.98,317.58,,326.32,L7
2011-07-03 22:01:09+00:00,,,331.09,332.52,335.45,301.40,324.84,333.63,,312.24,L7
2011-08-04 22:01:04+00:00,323.60,319.15,334.10,336.36,328.87,,,,,,L7
2011-08-20 22:01:01+00:00,321.24,319.67,331.54,332.92,,325.29,336.28,329.28,331.19,332.59,L7
2011-09-05 22:00:57+00:00,321.86,323.56,329.60,334.91,339.74,325.02,337.11,337.06,328.98,331.28,L7
2011-09-13 21:56:09+00:00,312.18,310.17,323.44,321.15,315.81,294.43,305.15,307.52,313.74,317.10,L5
2011-09-21 22:00:53+00:00,325.95,332.21,329.60,333.62,,326.08,338.83,336.96,333.09,332.77,L7
2011-11-24 22:01:19+00:00,311.67,316.11,330.61,328.24,334.13,318.76,325.40,326.51,327.67,323.53,L7
2012-01-27 22:01:38+00:00,336.47,321.84,328.70,334.39,330.99,324.65,327.30,330.66,321.99,331.37,L7
2012-03-15 22:01:44+00:00,320.82,321.63,,,339.42,318.60,323.11,331.53,332.38,337.42,L7
2012-05-02 22:02:07+00:00,308.66,309.19,317.61,311.54,314.13,300.71,309.83,314.49,319.38,316.14,L7
2012-08-22 22:02:50+00:00,326.06,326.33,331.25,326.90,338.88,311.98,325.73,329.96,,,L7
2012-09-23 22:03:09+00:00,326.43,322.60,331.86,328.12,321.50,311.02,319.16,328.53,324.13,,L7
2012-10-09 22:03:16+00:00,322.36,326.08,328.92,330.76,,320.14,324.77,333.23,331.25,334.25,L7
2012-10-25 22:03:27+00:00,331.38,325.88,328.12,327.74,326.60,320.12,322.29,,324.93,334.77,L7
2012-12-12 22:03:41+00:00,318.06,320.98,340.05,326.80,330.36,320.70,323.95,329.77,,338.71,L7
2013-01-29 22:03:50+00:00,321.05,324.33,,,328.47,316.43,319.17,324.36,324.04,326.46,L7
2013-02-14 22:03:49+00:00,342.09,331.39,339.96,335.41,333.68,317.67,322.90,324.37,,334.91,L7
2013-04-03 22:03:40+00:00,329.64,331.54,340.09,333.41,334.69,315.20,320.71,320.80,324.31,,L7
2013-05-29 22:09:41+00:00,,336.39,334.44,327.12,321.59,305.09,315.62,322.67,325.82,327.11,L8
2013-06-06 22:03:19+00:00,,328.91,333.89,322.91,323.62,288.08,315.20,,,323.97,L7
2013-06-22 22:03:14+00:00,315.13,325.71,334.77,323.80,322.83,,325.03,323.02,322.79,322.84,L7
2013-06-30 22:09:35+00:00,350.76,351.31,344.62,340.62,339.23,322.46,336.92,337.30,,327.86,L8
2013-07-16 22:09:36+00:00,340.54,339.54,348.37,329.63,323.68,316.46,325.75,327.99,329.00,331.43,L8
2013-07-24 22:02:56+00:00,327.28,330.83,337.87,328.80,321.60,306.04,323.99,325.80,,,L7
2013-08-25 22:03:01+00:00,330.65,,,340.87,326.30,317.87,332.73,330.74,324.72,332.50,L7
2013-09-02 22:09:40+00:00,322.88,343.44,356.39,334.26,320.65,314.04,321.69,316.12,325.39,324.16,L8
2013-09-26 22:03:23+00:00,329.42,330.23,337.07,323.49,319.76,312.89,317.69,,321.27,330.07,L7
2013-10-12 22:03:36+00:00,333.71,336.51,333.89,324.73,322.38,308.41,313.38,315.06,318.00,331.43,L7
2013-10-28 22:03:42+00:00,353.06,351.44,353.85,339.92,333.24,328.52,332.73,334.07,331.76,333.54,L7
2013-11-13 22:03:48+00:00,325.79,332.60,343.31,330.41,320.68,308.12,315.22,315.35,316.81,319.12,L7
2014-02-01 22:04:30+00:00,328.50,329.01,339.57,328.73,320.17,310.39,316.39,321.35,318.89,323.05,L7
2014-02-17 22:04:20+00:00,335.77,343.37,345.10,332.39,332.95,317.29,321.13,326.19,328.00,331.54,L7
2014-03-05 22:04:25+00:00,,317.61,317.12,312.98,316.45,317.26,314.76,313.23,311.92,324.09,L7
2014-03-13 22:08:09+00:00,343.07,344.81,338.95,332.07,336.73,323.55,328.97,320.42,321.74,329.16,L8
2014-03-21 22:04:32+00:00,341.83,342.26,343.62,337.27,334.98,324.14,328.52,331.05,326.34,331.85,L7
2014-04-22 22:04:48+00:00,320.85,336.89,342.74,336.30,332.79,306.34,324.58,334.88,,331.02,L7
2014-04-30 22:07:22+00:00,339.29,340.52,343.54,328.16,328.22,319.41,320.82,321.41,323.81,326.06,L8
2014-05-08 22:04:52+00:00,323.19,331.96,340.45,331.40,325.33,311.60,326.87,332.09,326.21,326.48,L7
2014-05-24 22:04:59+00:00,323.50,327.61,327.24,325.56,323.47,305.16,321.31,326.21,,330.88,L7
2014-07-03 22:07:25+00:00,328.04,334.18,343.25,331.86,324.51,,327.24,328.91,,324.77,L8
2014-07-27 22:05:14+00:00,321.90,315.66,325.97,322.92,333.85,311.03,321.36,326.35,323.55,326.91,L7
2014-08-04 22:07:38+00:00,342.66,343.68,347.97,337.74,335.64,322.54,328.31,332.06,331.23,328.27,L8
2014-08-12 22:05:17+00:00,325.45,320.46,,323.78,323.51,298.81,318.19,315.03,319.92,324.35,L7
2014-09-05 22:07:45+00:00,336.33,336.24,341.65,331.30,327.56,316.01,326.41,322.72,325.84,325.09,L8
2014-09-13 22:05:16+00:00,328.00,333.56,,,331.54,322.27,336.31,333.02,334.02,338.38,L7
2014-10-15 22:05:37+00:00,330.90,334.67,343.30,336.30,332.34,322.94,318.80,,321.82,334.28,L7
2014-11-08 22:07:51+00:00,332.48,335.20,332.34,324.33,324.53,317.85,321.00,317.29,323.94,321.09,L8
2014-12-02 22:06:00+00:00,331.05,,331.48,328.41,329.72,314.36,312.98,323.82,314.47,320.77,L7
2014-12-26 22:07:42+00:00,337.62,341.67,340.45,334.83,331.31,323.14,328.27,331.63,322.22,329.92,L8
2015-01-19 22:06:10+00:00,328.18,329.44,338.25,332.19,327.29,310.16,317.59,325.58,321.60,329.18,L7
2015-02-20 22:06:24+00:00,327.05,326.23,334.76,327.42,323.41,314.18,319.92,322.13,324.88,328.86,L7
2015-02-28 22:07:24+00:00,335.08,332.41,334.82,330.92,329.98,317.40,325.27,323.01,324.83,328.98,L8
2015-03-08 22:06:31+00:00,331.57,329.30,335.02,332.56,323.93,310.18,306.78,317.90,323.49,330.30,L7
2015-04-01 22:07:01+00:00,326.57,332.06,339.26,329.66,325.94,310.41,312.85,322.08,325.12,327.95,L8
2015-05-19 22:06:40+00:00,324.08,322.12,332.32,322.78,313.93,305.64,305.23,314.19,321.14,323.23,L8
2015-05-27 22:07:06+00:00,324.29,324.24,331.62,323.12,,309.78,321.43,326.59,324.90,321.30,L7
2015-06-20 22:06:56+00:00,345.33,337.09,340.35,333.97,337.68,320.91,330.84,334.28,333.17,332.96,L8
2015-07-22 22:07:13+00:00,339.56,335.45,340.48,331.78,329.72,324.59,334.30,333.66,332.79,333.44,L8
2015-07-30 22:07:24+00:00,319.65,324.70,339.34,,320.02,313.02,325.12,325.35,334.70,337.40,L7
2015-08-23 22:07:24+00:00,331.18,339.10,339.30,330.99,324.11,323.36,330.73,328.00,332.80,334.75,L8
2015-09-08 22:07:30+00:00,328.68,340.01,346.45,327.18,326.40,317.73,321.55,325.18,326.42,322.29,L8
2015-10-02 22:07:34+00:00,344.88,344.54,350.37,338.00,335.36,329.77,329.81,334.94,338.73,339.48,L7
2015-10-10 22:07:38+00:00,334.50,340.24,347.51,333.38,326.07,318.38,324.46,335.97,338.02,326.54,L8
2015-11-27 22:07:47+00:00,340.98,345.15,347.25,328.50,322.51,327.61,335.44,328.50,326.55,331.03,L8
2015-12-13 22:07:45+00:00,340.63,348.33,352.50,338.56,333.53,331.95,334.73,330.96,331.99,332.15,L8
2016-01-06 22:09:08+00:00,342.44,341.32,347.69,333.37,330.77,328.11,332.85,334.73,331.98,340.25,L7
2016-02-15 22:07:33+00:00,336.86,341.85,345.53,334.38,322.97,320.10,327.95,326.15,328.79,326.33,L8
2016-02-23 22:09:30+00:00,338.36,342.50,351.34,341.76,333.22,326.45,330.74,327.55,327.13,332.44,L7
2016-03-18 22:07:25+00:00,340.34,338.48,350.37,334.38,325.32,322.71,325.62,320.95,327.91,328.62,L8
2016-03-26 22:09:46+00:00,,333.44,341.44,329.47,323.59,313.32,317.96,325.40,326.94,326.86,L7
2016-04-19 22:07:10+00:00,337.51,337.28,346.10,329.24,328.30,311.79,323.26,325.86,332.35,334.25,L8
2016-04-27 22:09:59+00:00,337.62,342.83,345.52,334.48,328.48,319.53,332.39,333.25,,326.26,L7
2016-05-13 22:10:01+00:00,344.74,350.37,351.63,338.50,326.47,327.54,340.78,346.79,333.89,334.27,L7
2016-05-29 22:10:07+00:00,320.63,332.85,338.24,326.80,323.65,298.71,316.58,331.06,324.64,,L7
2016-06-06 22:07:18+00:00,341.39,346.72,356.13,338.54,334.84,,332.65,328.91,328.75,326.08,L8
2016-06-30 22:10:11+00:00,329.25,339.56,,334.85,323.84,309.87,332.33,332.78,326.79,327.67,L7
2016-07-08 22:07:32+00:00,337.75,345.94,348.62,332.43,320.49,322.82,333.13,328.53,,327.61,L8
2016-07-24 22:07:37+00:00,342.17,350.00,351.34,339.74,332.09,323.13,336.98,337.27,335.31,335.34,L8
2016-08-01 22:10:14+00:00,,,344.85,326.34,327.93,315.30,323.01,330.72,327.77,327.68,L7
2016-08-09 22:07:39+00:00,341.04,342.71,348.43,330.73,322.21,318.61,330.63,327.97,328.52,329.70,L8
2016-08-17 22:10:15+00:00,326.07,335.69,343.72,330.87,327.48,314.48,322.09,330.24,,331.36,L7
2016-09-02 22:10:19+00:00,337.88,340.34,,334.74,331.35,318.87,326.81,330.35,332.33,333.23,L7
2016-09-10 22:07:51+00:00,335.58,338.55,348.62,332.26,325.10,316.75,330.55,329.96,328.95,328.99,L8
2016-10-12 22:07:57+00:00,339.96,346.83,352.81,339.95,336.47,326.13,328.11,334.26,333.52,333.01,L8
2016-12-15 22:07:53+00:00,333.60,335.56,347.21,332.68,331.28,320.14,327.17,325.70,329.52,330.85,L8
2016-12-31 22:07:51+00:00,336.55,339.00,337.60,328.96,322.34,319.28,326.97,324.76,317.51,324.62,L8
2017-01-16 22:07:46+00:00,343.63,346.75,350.94,339.12,336.71,329.30,335.59,330.97,331.00,330.50,L8
2017-01-24 22:09:39+00:00,333.76,,,332.44,326.72,316.52,322.89,323.04,320.98,335.36,L7
2017-02-17 22:07:33+00:00,330.88,335.58,341.44,333.16,321.74,310.04,323.49,324.61,322.70,321.35,L8
2017-03-05 22:07:26+00:00,336.11,341.30,344.89,334.69,327.16,321.27,325.43,330.11,325.72,333.80,L8
2017-04-06 22:07:09+00:00,321.71,320.97,324.81,316.58,313.58,310.95,307.99,310.29,316.91,315.72,L8
2017-04-14 22:09:58+00:00,334.48,330.42,326.23,321.63,,305.70,311.52,312.48,313.54,316.73,L7
2017-04-22 22:07:00+00:00,337.64,329.93,335.04,329.33,321.24,317.54,326.46,318.85,324.30,326.01,L8
2017-05-24 22:07:10+00:00,330.21,338.23,343.25,330.86,330.44,318.45,323.90,326.24,324.89,328.34,L8
2017-06-01 22:10:11+00:00,,343.69,355.42,346.99,335.53,328.77,341.89,340.77,,337.57,L7
2017-06-17 22:10:15+00:00,329.56,339.06,347.48,339.64,329.89,,329.88,335.10,336.57,332.18,L7
2017-06-25 22:07:23+00:00,333.60,336.54,341.51,327.95,319.87,,324.24,321.74,,322.19,L8
2017-08-04 22:10:15+00:00,333.77,340.18,345.44,333.26,323.24,322.70,322.55,326.71,328.34,330.20,L7
2017-08-12 22:07:40+00:00,334.15,337.39,342.49,334.66,321.00,323.16,336.74,328.16,326.95,333.15,L8
2017-08-28 22:07:43+00:00,334.81,331.45,334.61,328.10,321.85,314.26,333.65,323.72,326.29,328.55,L8
2017-09-05 22:10:14+00:00,338.63,342.04,353.80,336.44,332.49,318.87,332.70,,,332.26,L7
2017-10-31 22:07:55+00:00,342.56,344.81,344.70,334.48,328.25,322.60,334.64,329.74,327.41,330.36,L8
2017-11-08 22:10:14+00:00,346.90,348.64,352.08,342.48,337.59,332.70,339.96,334.99,327.28,332.13,L7
2017-12-02 22:07:46+00:00,346.72,345.43,346.74,331.48,332.97,331.00,339.54,338.54,335.90,338.91,L8
2017-12-10 22:10:02+00:00,333.28,340.00,345.24,333.22,329.92,319.69,328.26,333.45,331.29,329.10,L7
2018-01-19 22:07:38+00:00,330.57,333.51,344.76,331.92,327.70,317.75,321.97,324.67,325.85,326.39,L8
2018-02-12 22:09:10+00:00,321.99,327.61,338.38,326.39,,314.31,309.85,325.16,322.26,328.36,L7
2018-04-17 22:08:19+00:00,330.63,338.50,341.89,330.75,326.87,315.17,329.41,324.42,325.32,328.03,L7
2018-04-25 22:06:50+00:00,329.25,333.12,331.08,321.65,321.44,320.04,319.06,315.85,315.62,327.40,L8
2018-05-27 22:06:28+00:00,321.87,324.47,328.11,317.58,320.15,,325.64,316.90,,315.09,L8
2018-06-28 22:06:40+00:00,337.03,330.70,337.74,330.56,335.97,,330.85,332.41,,322.40,L8
2018-07-06 22:06:54+00:00,333.86,350.01,339.95,331.33,329.70,304.78,323.18,326.05,329.63,326.64,L7
2018-08-31 22:07:11+00:00,330.12,334.73,332.82,322.70,319.98,314.16,323.41,324.80,321.37,324.70,L8
2018-11-11 22:04:13+00:00,354.32,349.89,352.17,341.84,341.23,335.39,336.21,335.88,338.58,342.93,L7
2018-12-21 22:07:30+00:00,330.20,328.24,336.03,322.01,325.79,312.39,324.24,325.31,322.27,326.56,L8
2019-01-22 22:07:26+00:00,330.24,328.85,331.97,324.47,318.42,313.71,327.65,327.12,326.33,321.10,L8
