,dates,jap0174-0000,jap0174-0001,jap0174-0002,jap0174-0003,jap0174-0004,jap0174-0005,jap0174-0006,jap0174-0007,jap0174-0008,jap0174-0009,jap0174-0010,jap0174-0011,jap0174-0012,jap0174-0013,jap0174-0014
0,1984-07-31 00:45:05+00:00,123.11722698641043,139.22806900782632,162.4988099061965,179.42584750791022,186.10544098412558,207.31282167948055,212.16021151467694,214.2508498540105,205.3963826964378,207.36896407669005,216.40631001122946,209.4325601855678,206.02638270366302,208.2132906428931,205.06901819290758
1,1984-08-16 00:45:37+00:00,,154.53171226346157,170.41567183923922,182.34950035940648,195.69865288146636,218.23511905190725,225.56781488140845,225.1450850960394,219.64882288114416,227.135383763442,238.1093745457584,228.29773185509626,220.32685483105962,216.37616068052213,213.1722896026945
2,1984-11-04 00:45:46+00:00,147.93902183271527,165.6258201185604,177.00485232738117,194.1622145911316,207.390106522413,,221.17005243069772,225.8435995775806,218.77269538549956,217.08909146587072,225.79969909189032,213.59653501365693,226.11837156366693,223.93057389414213,216.42342006400332
3,1985-01-07 00:46:06+00:00,,165.83022012086874,182.8235394113735,194.13503501703744,214.99633218936432,223.8268387876928,228.27981187532495,225.35550270848233,219.32317012111756,219.3915942266342,227.46404884298985,214.94323757661329,218.54146146063562,225.83435157699853,235.77061998770517
4,1985-09-04 00:45:15+00:00,,159.0756996249034,163.78517341930635,167.85715938262825,,191.03666255191308,,185.4304920604293,184.4924263057002,181.88936454644931,186.62135107056966,182.8274446947552,180.22633073129663,189.48074105330602,212.7104927593915
5,1986-01-10 00:43:19+00:00,,177.09344737914478,,195.64444260234873,211.74590861439225,,232.26196773460356,227.1041269689943,226.008888784513,,223.54040745989897,222.22038265303277,233.75503928578195,234.55271890415042,246.90975006997178
6,1986-11-10 00:34:29+00:00,141.10923646864046,148.42905122194418,157.49738557924354,,181.91329338784277,191.21382288938034,190.09438737807244,196.10036226121989,189.4998115514298,180.37658703279558,184.7407360735013,188.19055375103008,192.87815175942836,198.4337523538003,214.3554751416144
7,1987-01-13 00:35:28+00:00,111.84662486686156,,157.81863213462333,165.7160835468185,185.0146713981353,199.89352641311913,190.1456175488485,190.42951812466615,192.95352214030467,185.31112007107822,192.43986949637952,192.51706456377488,202.63635680008966,213.4266478442521,226.78430157251603
8,1987-02-14 00:36:34+00:00,,154.17834743472872,162.0561352622639,178.52532795961935,191.05876335664036,203.15788248460137,209.25655492622022,203.63996266718263,206.96608963133727,205.23459750546843,200.64850305367958,207.7039994414011,212.6847947120415,218.80622961814532,223.02417369609904
9,1987-03-02 00:37:11+00:00,147.95654412801426,162.88303760170476,179.32429781589488,193.25608103171484,202.33645709618906,214.65206876988069,220.41675351885405,222.10587676247837,215.38373633626423,214.7941301451884,220.58927783034613,224.36876577097235,219.2105146383788,228.77767629837112,242.27636050856285
10,1987-03-18 00:37:47+00:00,,136.8038593969498,156.90588652313173,,183.7623138601809,181.9010121546201,217.88344041568493,230.35211424428957,241.9858250468966,227.20305462028932,218.8986069120716,,210.70171050782946,214.93124487979244,214.0183545394516
11,1987-04-19 00:38:53+00:00,131.4481041947255,,150.50967759287852,157.78438741752123,167.14396992404002,190.7362741538196,198.92054655747017,195.56637254961126,201.91425082619946,201.66634252405137,201.70682711240653,191.76744151136643,199.7154532073719,199.59201593587494,201.93226243763655
12,1987-05-21 00:39:47+00:00,146.6591439798154,154.29309529200572,161.19799512374615,182.43808793270637,198.67409467732423,213.15215817315436,216.73500024567107,222.12086298295822,218.8935160758088,215.40897772974776,202.30664407579692,200.33463521770588,199.74698699409265,195.1402344375927,204.92894017199515
13,1987-06-06 00:40:10+00:00,,156.51354987507077,165.33060636749954,183.28205037064086,189.83303446285137,202.0699475401878,209.2346054400987,208.8611541503175,206.0252491445482,197.87259597789586,194.9403257737226,189.28964610209687,185.69276048835007,187.39412095635313,194.77717005553953
14,1987-07-24 00:41:10+00:00,,161.1279786022626,170.26525610297296,184.2926524006255,190.53896893069546,,218.9158213624923,223.26776020176655,222.400905924591,219.4371953852213,217.37856745999562,210.34580500379406,205.74225338986798,207.21961308996964,209.82872721213369
15,1987-08-09 00:41:41+00:00,148.63685933246407,160.36588781955285,182.73271525151623,196.69518664845407,201.7070735207549,218.26363955057414,220.39656487262712,216.22014012566368,,218.18265396118423,218.89911710152134,207.71247489125477,196.60225433571097,209.327888712714,211.86184484063367
16,1988-02-01 00:45:12+00:00,,153.74287784589868,165.22170821373868,179.27913735932452,190.70965500302694,201.4915247375005,200.5359260879441,198.04027179750665,199.8912731691631,198.91869189187338,195.17670396808487,199.66012076678336,193.90552026660583,203.84275984996503,210.68312287687118
17,1988-12-01 00:46:24+00:00,134.93981412514793,144.67683262770973,150.61966832731383,160.05164510610925,173.25170233152252,197.56839298340225,194.70476602015285,194.62695551691576,181.67272443353855,172.875894921942,,,,,
18,1989-01-18 00:45:52+00:00,145.87684093336856,144.32304522281208,163.6211147911513,169.20487668452108,183.13434274792843,193.98613237765173,191.57128282769062,191.71568799794872,191.13354039688707,190.63402660611771,195.01352432746253,199.445919166576,194.6393987069591,198.89380642412854,213.23290476533202
19,1989-03-23 00:44:46+00:00,118.43971073593738,,135.09966530026992,146.48517865579117,,175.74251672964678,177.32038846981476,182.9783507281992,179.90053477095307,178.7820066177357,181.49442703547743,178.96435068183908,174.53580697235276,175.3612088357356,176.88199482261317
20,1989-08-30 00:42:13+00:00,,148.95179401071462,156.57940072159371,,173.4524230795156,184.4924894330644,194.11985926864278,183.73325552191974,184.00118169474135,175.7228160485645,167.01261949372477,164.92695230123363,163.99027271019662,162.85880148858337,168.5501892056968
21,1989-11-02 00:40:32+00:00,125.71809966766762,,153.13804282374187,156.73920038227755,172.7388510329414,185.20092317206144,184.69474031621687,173.1943483371648,167.17486742016976,165.71160106322864,159.8081127340253,161.14436297654086,164.30112429915874,190.53277599435606,211.86443479221876
22,1989-11-18 00:39:55+00:00,110.96616102771387,117.45317428521362,,135.52710973668027,149.95130197821993,166.1198866391965,158.3849840475783,150.11740745189255,153.0347367088554,145.89021024362012,144.38253360478336,148.4145018646115,151.32682271391616,175.1645610876439,190.15822344731401
23,1989-12-20 00:39:08+00:00,142.09755519609553,145.42113530465622,153.06706661795283,170.12241333001734,183.17087056283663,190.85775531271014,184.3561269640423,182.89589113822757,183.30035713789135,170.37397580772398,172.25147089720792,179.16101370216072,190.15180950021036,198.35762148845637,204.35837151318188
24,1990-01-05 00:38:33+00:00,141.43433031614285,156.77954891086694,165.28700379487952,166.865443336606,186.35319542869146,194.98280037834638,200.19826815596153,201.21506037871046,196.16439877563997,191.42827207895925,191.41075973541933,202.66985836859078,203.32356913507778,211.65883641502666,222.81273501031345
25,1990-02-22 00:37:07+00:00,144.14976045321734,155.20767147190634,166.185349600194,,183.21339815417684,189.59606298163175,191.84075824951017,206.62407112065262,207.08757408524977,205.63116615229913,199.53683876428263,202.298714770488,197.55784621167422,207.2218483416196,220.47798072682224
26,1990-03-26 00:36:02+00:00,128.6670175343244,158.52143003752832,167.23937359276866,174.60172255075406,180.4156293224524,197.1976906049703,205.07989414747163,202.12957162506376,195.07837365813612,193.5798478823164,187.2910728075368,189.30918363973296,191.28335191933954,200.96412790721521,205.38953308573957
27,1990-04-11 00:36:00+00:00,,158.49877479155157,159.1297139014243,,181.5003015651499,199.44687469755038,199.1830495138372,196.01602140039327,206.05530216426803,194.37185702817027,191.63782274862834,195.25976605845824,200.34141259070682,202.50038647539122,207.23524831151173
28,1990-05-29 00:36:00+00:00,136.08689226675392,149.06104765239775,160.2580446016673,,187.61213771427063,210.04067038001298,212.3865713952965,211.24968011335935,211.08072666126262,211.37771617922667,208.11488225407436,207.20005303694663,208.75760684376732,207.17581625991448,215.13417971488923
29,1990-11-05 00:35:16+00:00,113.33690907096236,124.0097048869506,133.19712219955022,150.1557469028423,157.97445919759068,179.01375086720768,178.91173574263607,174.83401180503702,166.9201039892886,156.25224408108045,156.321343840612,156.78702917673377,159.60669661956007,174.06484630856207,185.4344128261445
30,1990-11-14 00:29:08+00:00,129.48428854419353,,146.128693523911,157.56238719477048,,175.60438139641252,182.82490852784375,181.39417121123506,181.72144859817115,175.2545091857597,179.2765919212478,,,,
31,1990-12-07 00:35:04+00:00,134.91689830938998,,161.34571728445363,,,198.58449227697312,199.02119459691934,196.23828350054853,183.2857767411533,179.58254474157266,183.37754929494147,184.6469415530887,181.67514406928407,183.43398578983104,202.37274900224384
32,1991-01-24 00:36:18+00:00,121.53461739627198,127.13693781897082,136.7143806589139,152.89839978685904,163.4501186064078,174.71331320409607,172.1603316772164,172.8281211055237,177.25742709213083,181.4628494718741,181.49579707035633,184.76698617526154,188.96929913154926,188.8310519250962,192.9117707473348
33,1991-02-25 00:36:50+00:00,131.58006389437034,152.62788240076588,161.07765308527243,163.33865257343618,177.9456440759429,192.25181552607205,197.4629658044088,201.8574328317108,200.60178053392744,198.58699453340046,200.23574855341602,209.2221824204162,201.54898689563046,208.56688446606228,221.05805102704764
34,1991-10-23 00:39:57+00:00,,,149.6950999803339,135.4947839583925,,174.4188583296188,176.29499916168493,163.96917189263982,,,,,,182.9113527495737,182.59582121773394
