,dates,chi0525-0000,chi0525-0001,chi0525-0002,chi0525-0003,chi0525-0004,chi0525-0005,chi0525-0006,chi0525-0007,chi0525-0008,chi0525-0009,chi0525-0010,chi0525-0011,chi0525-0012,chi0525-0013,chi0525-0014,chi0525-0015,chi0525-0016,chi0525-0017,chi0525-0018,chi0525-0019,chi0525-0020,chi0525-0021,chi0525-0022,chi0525-0023,chi0525-0024,chi0525-0025,chi0525-0026,chi0525-0027,chi0525-0028,chi0525-0029,chi0525-0030,chi0525-0031,chi0525-0032,chi0525-0033,chi0525-0034,chi0525-0035,chi0525-0036,chi0525-0037,chi0525-0038,chi0525-0039,chi0525-0040,chi0525-0041,chi0525-0042
0,1986-09-09 13:58:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-12-23 13:50:55+00:00,154.50351080137472,,,,159.74403036939663,132.024020479247,142.52208113038083,,101.74750040163802,105.16608639873029,101.39796904679511,90.56876245798065,100.51495334503502,128.73353961243174,,,,,,,,,,,,,,,108.17694513579984,128.13888247133482,,124.86402043934063,109.63952107394783,85.21062522490095,87.31106925570037,114.81379353059532,104.43155345740982,,,,,106.3813206046963,101.92315332542718
2,1987-01-08 13:51:23+00:00,187.9659741063668,,,,188.31163637015214,158.512818332484,166.14701892016313,144.10046755224994,129.67832585634133,123.60832776188273,120.69699393826299,111.64081622060094,121.1152511252156,154.60584939553434,280.0449370380526,,,,,,,,,128.34124265221737,117.45638619455605,127.57558778960536,116.70790624222373,142.7794451205824,155.978897468472,158.4987515877981,136.45595152580944,142.82541312060312,137.95453080136346,131.57570972198394,132.8961671166401,134.0440059519354,133.3881128294572,136.5278707084595,139.97060612514935,140.08364388941246,128.9325523973139,119.6766015894888,118.9108452127662
3,1998-02-14 14:14:11+00:00,,259.0826000414182,272.96734523011116,,,,,170.16316735501368,,,,,,193.53365578825444,306.7161522813857,,,174.44040355251744,,,,,184.21616733381788,,,,,,,,,,,,,,,,,,,,
4,1998-04-28 14:09:02+00:00,194.9607635770362,,,208.4905540606016,190.2931862194161,158.07065757625878,160.00191940665587,137.4335890696961,125.46838746990682,129.78884283551665,132.39340404113858,,,161.22001586218443,,150.00060811401445,149.06590578335164,143.05996412958115,139.12304248975505,129.21775738626178,128.34530065527002,136.62840548118396,,,,,,,,156.70706642616693,164.40895869010598,,,,,,,,,,,,
5,1998-05-05 14:15:21+00:00,217.04385096195637,,,,,,,,,,,,,,,163.3804587397144,156.5998296955871,149.73574124139472,137.80310613416498,134.35253329240993,162.75111382139582,170.05577437126658,164.9958187026711,155.1176565584679,150.01867382552712,154.09591359912383,150.90981593553778,164.21564932538053,171.0973035788075,179.09630446724503,167.33482850462295,167.56358052525607,172.3879213718261,,,,,,,,,,
6,1998-09-10 14:16:46+00:00,185.20531695371562,224.18130407259906,239.4899415087023,222.4319793352302,204.74717217455958,163.47882986934127,180.46339505184764,141.0706058895241,130.5844113541883,129.71468288233194,115.07153030214704,115.40569925764905,125.8488124500846,122.03928590422177,297.67805006832674,138.55794967070258,139.41834401696173,131.22040298150227,120.80354097986049,107.8346733361406,115.39077988262144,110.66148379120855,116.58143949701545,100.06602397810165,123.95944429259346,138.74096817900787,100.95736319521424,88.3151262604854,113.61896221926122,121.19243808141695,108.62735484344412,105.66722319937966,101.12717748314176,105.8636337832104,96.58239531927757,106.80444496674272,,,,,,,
7,1999-03-05 14:17:13+00:00,,,,,,,,,,,132.56121709055878,120.68420231225595,133.36476679735483,136.76493194566214,288.5087612564311,143.82390854853105,138.83067945468284,136.713047819205,121.78684389527032,126.88863131250467,127.16420620169794,133.698595569818,127.71150473056491,112.15680308229622,129.78630201942065,135.90071951561467,116.92054219032947,116.47215341565993,137.30375066047642,,,,,,,,,,,,,,
8,1999-07-12 14:24:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1999-08-12 14:15:42+00:00,,,259.71106597550255,239.10474066010363,221.6451487000421,191.84976930216362,186.53518112757936,157.9354394950684,136.37545323511117,137.26243863099486,155.64548146226207,159.119792938838,162.21076870877556,159.17824408939558,302.47023852366675,,175.00514076765165,157.59828943571276,138.76253320103115,143.32508034763137,141.53242209264096,148.97433489863548,141.26411005443742,151.8380336752861,152.00050115251994,169.05792206628428,139.5625911149384,148.07584368991886,169.0852657592893,173.2088855960675,161.35049785040655,150.87681989624258,157.68053833024197,158.14078322235662,156.57494253725946,164.96691014986123,155.4337817780443,150.3657815269862,149.1723466041002,145.0970799614019,138.7116044670414,131.6691002153932,127.0863712907294
10,1999-08-20 14:30:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1999-10-08 14:08:30+00:00,215.76196287281311,238.20827456985626,239.15686496857052,221.6070482659879,209.90684247281763,178.42580296201427,189.98952067703934,146.4045564357085,135.9827420458734,136.14394212120612,143.1831097467136,136.61968692412185,149.4547417989748,155.55977200515542,271.367606897034,181.25296620122032,158.64124036232676,152.40878477358854,137.03236681516773,129.42909790397664,139.34323295018774,149.84560799257343,142.8511884885566,141.59073622720973,141.78599916144816,152.2914590327634,147.32867089747265,140.9791672047225,160.77861582548698,162.30145543765647,162.48482166176234,154.7141139569922,148.84340750157432,146.10726415452308,150.4856071398503,153.90554540812133,154.0716583418674,151.621535170204,148.9833420500063,143.9253385241485,130.43078270037802,123.9254936460859,126.18844237214083
12,1999-10-31 14:14:18+00:00,208.42597884108804,238.96124040296212,245.13629464509359,224.7455308888205,209.11620403475862,178.73964999721983,187.4719200597729,152.44763276574383,141.9016661533731,143.7299289628189,141.30354740098906,140.89509210091924,143.4100101363534,155.18997795819672,292.8139514192804,193.11609844518938,152.10357250670313,153.29195812641146,159.03396458175396,144.9927274140936,144.06384056649043,157.67692769732207,147.05001695581146,141.87100199413032,141.83445119364782,155.0402209590448,155.24286660957392,150.66690954395224,156.82378471631935,153.94349599856804,150.72142369806772,146.9828286536994,140.2117343809657,136.23890056246833,139.404986840354,149.5275970104128,159.44943133397936,159.92940040575456,148.0156606633193,138.65463819583113,143.49380902087364,132.48765095805317,129.64410500595233
13,1999-12-26 14:30:53+00:00,178.34076099390902,208.85969555386458,231.61236420068846,212.35517845632856,,143.4899167698107,159.1800008219263,123.62472875847523,117.45219155593675,113.87865957040064,112.6674903476613,99.83347953504783,106.99641480519246,127.27467366738864,287.00128488819456,,125.54823804067489,118.9957965478759,128.41987668471035,117.81259402763631,110.03392203791931,108.69936577540284,113.9380971038583,96.30753977811317,114.26747721452301,121.93473870387051,107.92945026407095,97.49847196003263,113.27131735708387,124.19830822964367,141.9923122652049,134.93300241041675,125.52881736513164,120.19634769832217,124.63191266631397,115.06334363293355,103.99864202797578,108.78365237551974,114.60496294672588,110.62124461524338,93.8188537391509,90.67883451750878,98.30710272738945
14,2000-05-02 14:30:20+00:00,230.24458261294055,242.57210397569452,255.04309280427552,233.53818465588063,223.99988715265542,196.14258782961866,197.88557965496346,166.1399504385312,146.90730198426826,144.11822369513175,152.06519042403028,136.32526605345151,143.28484161150453,171.336742268069,301.9760681014264,188.14140734187654,167.68791287568467,160.8872644204803,161.81630291681665,150.90175200016859,156.48262117682893,167.36707976187466,157.65102509501904,154.07001640743442,152.95807220650156,164.85920800550335,163.2996708093307,170.7722377986966,177.80664061046446,165.86065662782215,176.0287117476368,159.54031832764363,159.34655855590395,151.95877203110288,157.06183034989803,167.9798733429807,161.47674862827805,159.493163840956,159.60352082576716,162.35162485382907,149.78874422346598,146.3592746840239,148.11497447347077
15,2000-06-12 14:23:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2000-07-14 14:23:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2000-08-22 14:29:04+00:00,,,267.47852380220246,243.13617401425816,230.55082817048674,195.71702511946182,,165.87313835311502,159.22855799862128,155.68664368239666,164.33285655255048,152.92596341061312,159.19829652150042,169.33555881545723,314.81470501198544,,177.79548149429854,173.61907443016844,157.27647865450518,158.9081191050855,160.91004750939925,160.6561091695997,155.71610545905213,156.3702447731526,163.6007353830548,167.73214477507375,165.28823618431048,171.9241027584224,182.78391720682848,185.51560987608113,181.91196506528092,174.90752597615582,179.75231035758299,166.26879803903756,171.96336652469714,164.91093582472618,157.6930153247868,164.44671525424363,171.7373666461459,176.3040424118157,163.19360359217885,154.22265632206555,152.3699928975042
18,2000-08-23 14:09:37+00:00,185.0747193047118,200.77686074952607,239.7436888772203,219.86837326076142,,168.93702373139467,172.34684987369317,144.93089010557233,132.06644072934134,133.47961448430905,139.99262536325767,135.85659674344393,145.2410679928457,144.3059561536747,291.2321109800023,167.1655079144344,158.7047284872767,155.85838031546805,126.79186749227021,131.0912048981739,135.72513442633075,141.20184897016645,141.59607291270788,135.1021935095235,148.3101966163501,146.16071131458608,,153.84399401127385,161.85145630665673,167.63187856913018,162.19682805862786,165.63304868076423,159.16414738456,144.3343428537752,152.40910174476707,155.9016311685124,142.6194718750745,147.2350655957965,149.83105089767525,159.3022192087189,144.30257152953521,139.112874820398,137.13644159825247
19,2000-09-16 14:22:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2000-10-01 14:16:31+00:00,206.41320336110294,,256.2277007621506,239.1982807089905,218.01745762469608,,,160.1825484133992,155.39653820047906,160.5140612464982,143.0181576399981,139.40039508238038,147.92488559847624,,302.1771369828588,,159.56106441936024,157.39970289892366,148.66716399420812,141.55194261863866,151.136399650441,157.8010285867046,145.02461445567957,139.87697418973227,150.4916626063741,156.78160550082393,158.80439306302762,152.29611998929465,165.62245054237698,167.2689391308805,165.76545166300383,151.14162826717907,157.2073798719205,151.30555171630402,153.61554924301674,153.87445328154624,153.35916468813144,151.58547785307175,154.1080655192031,147.04830408968328,151.25580383484422,,145.50289776732467
21,2000-11-11 14:10:47+00:00,197.07746493930904,215.1685914347013,,208.15246424611868,198.34750094613815,169.5355387227651,179.61517587119883,141.1067113582185,131.9982504171821,132.84862609594873,129.88496575143319,120.7969710805402,123.58765720093386,138.66630157680083,275.33189598392386,157.68210101689058,142.96303836447964,139.36719713979087,129.6379010974566,130.62135620398902,131.87682161336647,149.23094320539076,119.86174329760429,,125.69694594291539,134.67749894837144,140.24542390818746,146.92202489264304,156.37470964750074,146.30511975512215,148.1704874213588,141.5024250386027,134.3019995143358,131.7846427005533,148.6345685762982,157.01538957957763,150.90690821130758,127.2900990094286,,146.91114405397303,146.80162030825906,128.65844026267868,122.26782306136555
