,dates,chi0433-0000,chi0433-0001,chi0433-0002,chi0433-0003,chi0433-0004,chi0433-0005,chi0433-0006,chi0433-0007,chi0433-0008,chi0433-0009,chi0433-0010,chi0433-0011,chi0433-0012
0,1986-02-04 14:07:59+00:00,214.62002433497327,178.68039036358306,157.9079271713624,151.37450887389883,164.67228984818564,164.54996760915972,178.35566495415338,,192.03962498993621,183.3444559702972,182.13547823631478,184.6602204996168,176.00584557889746
1,1986-08-15 14:02:41+00:00,185.69609698101095,162.72951963275915,145.4424814626511,151.68361268617736,173.91084378340784,180.33182756216138,151.18790108632706,161.8005028053401,166.46978829842698,163.76490051007653,153.6470716160853,183.7622201904718,177.26385285923516
2,1986-10-18 14:00:32+00:00,168.97630595486825,164.49607572722206,159.96948313639803,155.07183933887552,164.67127703712066,163.8913667614073,180.89137420391296,182.09026640426953,174.49711359398236,173.0294267335509,175.98813635538147,181.60335349056564,164.6633474748617
3,1986-12-21 14:00:01+00:00,212.67963492288916,182.4986580147998,174.5464951942807,148.3044249609545,163.6161521252593,206.9925814596008,208.02372710389488,202.88255621918086,185.55230757645847,185.9030525730117,185.37223614205732,182.88954631536507,181.9258289723425
4,1987-01-06 14:00:30+00:00,205.15575849732187,178.42330559287558,159.70648195483903,153.59448210853566,174.46519994118648,201.1816677315457,187.21567163320944,192.99747195762626,181.40490048599406,163.10777404442882,174.2649221963973,193.2842744176244,180.6322657901129
5,1987-01-22 14:00:58+00:00,210.17703549205862,182.5215074845066,172.05674545640693,165.1940944554022,179.80278270741962,207.5940790135637,188.54506632789693,175.6032359751567,167.02814022799328,178.07581319208916,176.845818302966,196.51832323502532,185.93967418141165
6,1987-02-07 14:01:33+00:00,223.87625822100958,194.3463529997977,171.07399349235592,165.00355967957992,181.22597094657604,213.13037598157854,218.5197088668586,186.93713849649677,157.86652665957826,166.34109159406253,172.96365149939152,184.1657765534389,185.4337220508272
7,1998-03-09 14:17:33+00:00,217.53108416827394,185.48757584602046,167.19170097746968,153.24774703568124,151.99495210040163,162.502315254273,170.15636612168316,180.34282554550032,182.99107500476174,174.18449678712392,186.8712088358496,195.96478673289812,176.12471305407314
8,1998-03-25 14:17:47+00:00,210.94840657709045,194.50718531683071,178.96407722979706,167.6489963226317,159.30960422312563,172.28569332338824,186.36374496455008,194.71428462412354,187.96764707581593,175.2766137001803,197.38661490308783,213.39303448573634,187.58962837534665
9,1998-09-17 14:19:50+00:00,163.41881262447572,142.6480187709639,145.8146346586321,160.37667233952408,158.16494942938687,143.81997998426473,142.29070644782146,142.1180570260168,156.88897573348825,163.6985230001574,170.1114216432615,157.34622628522,
10,1998-12-22 14:20:06+00:00,,,159.79740069127342,156.4673712412649,152.06166087344036,149.0418432586458,151.3747631796662,166.0832673872082,171.23725006135578,168.26541173805575,177.37345962986595,188.85769726640285,186.25134522339349
11,1999-07-10 14:33:50+00:00,163.1767130349499,150.78537324209768,151.61599073887447,154.75105633348863,174.4198400095185,169.90793611747588,159.636142906602,162.14880955379067,150.38334975646063,145.09154203623058,163.90685588580044,164.14231936307795,
12,1999-10-06 14:17:39+00:00,178.6286653284893,167.00191916784084,154.2562474827559,171.83961903058554,159.92496757297357,151.30798726545194,165.33799584291705,196.22827098821324,191.31300159997096,174.84603954805084,169.7080092159221,183.3720480132498,177.0204834670256
13,1999-10-30 14:33:56+00:00,221.40664601853427,185.3075081415211,176.48791728747668,173.67716984545808,170.10521558146698,180.93878815043223,187.8820344750912,201.30929379746004,196.66835449162676,190.52056435313057,186.06170839945145,193.00646034630506,181.30415087327552
14,1999-12-01 14:33:50+00:00,220.64969854117274,176.03801989815312,169.30749619360878,176.4592495658463,155.67574970931213,160.98750732668063,174.6965341230225,198.455726642432,200.01620945254004,190.09123641635094,178.42852297303202,186.04724799390704,180.5718401070753
15,1999-12-25 14:16:08+00:00,200.67817918357096,179.90671159118608,181.4310917924085,181.53074617012805,161.54956762206763,172.8579802828453,186.14664008434949,203.04136391304718,202.84876403433987,189.6967388855721,189.6293826813012,193.833876829433,191.11491274371267
16,2000-01-18 14:33:49+00:00,222.33929543109835,165.32118169762464,166.1123879830417,186.49960658186066,184.17453147759375,174.9067004101076,191.48284917621154,193.6942616325913,181.1612197122205,182.51280750615263,187.3407953704996,192.18617094985862,181.66947610488376
17,2000-02-03 14:33:49+00:00,189.916305713947,164.33466528142304,164.6812210618842,174.7385752736019,183.412626723798,180.19332369893812,192.0380141971017,184.10008989551835,171.894909288908,170.9423471099543,179.67920027456404,187.83862462875726,178.6062750206539
18,2000-02-19 14:33:42+00:00,190.36844207449707,151.237159673608,150.75019133479506,163.86690729203474,169.2324373535714,170.2886440515569,168.77992307713671,178.0828332884962,157.90096935017993,155.55721155076196,175.09208996992072,183.68843197804196,158.95132651435344
19,2000-03-06 14:33:38+00:00,193.80252998019705,152.68537455171565,150.7241643916656,160.94305048826482,178.96742794494514,176.87563135742562,157.20167235299772,162.23413535491534,162.19880818369523,161.50651043015355,180.0518099105382,183.72118552898402,170.32279883502437
20,2000-03-22 14:33:39+00:00,187.8650328445659,171.89136985377417,169.46272180916563,166.97822741790512,176.9776040370671,181.73343606618636,163.70737218445848,161.93572882250137,157.51085786166624,172.9712486796186,181.3720897516387,185.72668854096702,175.70943212143294
21,2000-04-23 14:33:21+00:00,210.30238442022772,189.413030837598,179.49463919382816,162.9643473038491,166.4240239049832,177.4157391415007,172.24680947958876,166.53119378157197,166.3117810989957,174.9826998347733,184.47839520667242,188.52815965165644,173.59950872583028
22,2000-07-12 14:32:32+00:00,,186.8241805321966,200.68148987129092,175.53890131087343,148.07068870655905,146.4828459999793,145.23816477778166,155.44643809444955,188.78961306173665,189.2200613808896,173.60703860576956,196.21232956424632,177.06133952131592
23,2000-07-28 14:32:14+00:00,,154.7585394044878,186.96636241295187,164.19874319661898,128.2610422337128,110.16023573162866,112.87244720042035,149.54794684538444,167.79485137614193,164.04464688811873,171.314737881932,175.17392748627458,
24,2000-09-30 14:31:29+00:00,187.28652767989342,186.35335836099028,181.26740654106607,176.1574238501993,165.6940888645973,152.62212835146482,157.03750295869077,169.4118998744535,167.6587283433615,189.99977751006503,186.15359329777925,189.285672483372,174.76320296794037
25,2000-10-16 14:31:11+00:00,189.35749653013755,192.12677747273023,190.3892936880178,185.6497712759849,166.97583436023834,161.86611181484108,153.34549065083803,157.70726805842156,170.6405738721823,189.11056159431712,191.17261818176718,198.7135352240767,181.99879618457064
26,2000-11-01 14:31:25+00:00,210.56171752286383,187.86555985395907,193.30989695767036,194.31232199290935,176.90343584828096,166.68278814276994,173.54268848545692,181.23588972794434,199.87448329282591,197.0534584757977,196.34247058332411,197.6824535395129,196.16410227070068
27,2000-11-17 14:31:23+00:00,224.4486059379409,196.3900533580676,188.22020373988937,196.27498041683273,195.11862078024944,171.8002000556429,179.6341420745953,204.37884258795276,200.87741452753573,190.34891318793555,193.39185042528993,203.29582995184683,
28,2000-12-03 14:31:23+00:00,205.71502074714942,189.33170909807376,182.89024137745986,174.53933177760456,195.62576955346415,180.93033752224446,178.72200665064247,209.83260165543754,195.9582251034422,188.56712010203614,183.63479321135486,192.20648591780878,185.55876164130262
29,2000-12-19 14:31:28+00:00,,189.15233150338082,185.26301011536984,177.0446298708287,163.0708324880777,172.7480750551996,,,,,,,
30,2001-01-20 14:31:33+00:00,219.48120883497174,187.65842718223064,170.8737604924723,181.81952555530424,160.18924662483732,173.7911598450811,186.76496796561818,192.9907179234571,194.45321092689537,165.92910962260504,170.51213714776532,194.1329925558203,184.87456775139987
31,2001-01-28 14:20:59+00:00,224.00841046577108,190.92262003538494,173.7747554205107,183.75033881311342,174.03084446046734,176.365779590283,185.73268601515935,200.8870429243574,200.7066113427013,175.76054910689868,165.46614693007083,196.16138477901373,180.85534840383457
32,2001-02-13 14:21:03+00:00,214.14829701458106,187.65036990308087,178.10200095960164,171.18132068419163,173.7399217560398,175.73423803073626,184.1017101167967,190.24171866004133,186.57751553388692,175.867481214441,170.06068587505314,179.25736837508555,179.6100246657698
33,2001-02-21 14:31:26+00:00,181.0200820840465,172.91796988723087,161.7425602860587,156.2523405078133,161.54339719473583,163.51254426264472,179.08250954797148,174.39781026312278,169.8803063814977,156.9810630161178,151.75437286086526,172.02743275525012,167.15707120407347
34,2001-03-01 14:21:11+00:00,185.46234573947783,169.98920073041847,169.40705925907108,176.07771103409362,167.93413049277234,175.50053927914678,170.59686959012387,175.49849138974798,177.4286073378875,166.96186474955914,163.79353697262826,182.45979564778267,174.35644383513113
35,2001-04-18 14:21:02+00:00,,,,,,,,,,,151.77345974614045,164.3544712121206,162.71727836761704
36,2001-05-20 14:21:14+00:00,,,,,175.02499391924948,192.39217728856005,,,,,,,
37,2001-06-21 14:21:22+00:00,160.27751642546974,143.0382090872901,147.62195616726083,135.84859161566612,146.22971348823435,164.53633737027317,178.72308427499962,177.9339134501884,162.69239388580712,120.37518164920982,116.03728591572002,128.35937968962207,136.18175682668925
38,2001-08-16 14:29:52+00:00,153.86510817138603,152.01163506054758,155.88280746635348,168.4154612691316,180.05796114272778,181.6374605545832,184.7642306754728,184.0859279647894,153.41471761920457,131.0436117897038,148.55070696355853,143.71385716484383,132.3740490201087
39,2001-09-01 14:29:42+00:00,155.94264165025436,151.61337895120073,143.84992153878872,158.42769576013572,159.89593736795757,170.39970595296887,179.721332229495,182.3191561207286,162.00397968451458,143.76821677819396,148.78160100042925,161.1225016717476,134.77227590197245
40,2001-11-28 14:20:36+00:00,197.91424468683607,150.44354167764322,135.53543638298734,150.1334690954534,168.98873689095728,192.28258230198855,195.7514660880404,195.684344739117,182.76203309957742,166.54791258787853,162.20110550341974,178.32739211879976,169.73248041224315
41,2001-12-22 14:29:44+00:00,192.43874415774764,167.32160673462676,159.67406832790277,178.40643059747345,185.1174548817836,188.15110380029597,205.78252037825393,201.30017304858853,187.4072361148609,175.96270449477055,174.33127349560482,193.5093766231543,182.5014947477876
42,2002-01-15 14:20:06+00:00,,162.56971172975247,152.97531940781545,164.5148403069171,163.28401022261306,176.01984136463054,192.02605469031806,191.3855227798419,181.20958159176183,180.08791614505935,175.22683250469896,179.58097466005165,171.92964604659693
43,2002-03-20 14:19:06+00:00,216.26363233978537,179.9823798141178,162.31609752235454,171.5319091675089,177.78128636698483,181.00811454757587,181.22289860791852,203.48723087881916,201.07844686493874,186.3381002067542,176.30183507283306,205.78016871545825,195.1569842332645
44,2002-04-13 14:29:51+00:00,181.13398725645217,164.01877096551385,158.33300888839494,151.91225710564112,165.49762156027376,169.5776236591995,177.37562027067682,182.1529026904226,174.35615577738534,167.30081003041562,167.58573731798322,187.29340286323333,169.48773984325757
45,2002-04-29 14:29:53+00:00,172.27458561823624,152.6353538469506,146.47061545924993,170.25664903478,167.75684977702363,170.9444709930606,177.11339870307688,197.81381296059385,172.73905288758993,155.85962562387363,167.47591488302942,185.2193930890963,167.35983958918973
46,2002-08-03 14:29:15+00:00,181.91023253887596,188.17762102392237,172.96813888351403,166.70592819945907,167.08906794756945,174.67707102074806,185.99019049557828,198.68891235532817,180.46690309437042,170.5074626853091,160.25934588610778,171.66400772525384,167.7993942334707
47,2002-08-11 14:15:51+00:00,150.57018245428054,153.9189105742238,148.47998605924937,144.1455477271112,136.6318935516577,148.64959005547257,162.35649267463396,172.81962846222854,157.69033027985245,140.50516924741208,146.05534810160492,154.237103439653,
48,2002-10-22 14:28:50+00:00,151.3986412362351,153.91247179875307,154.30737122043035,170.8316903224602,177.36935932986881,180.94028435545752,173.53202400630323,170.5388749580452,155.83838728218285,157.53481219286496,176.33024802816573,173.60693059647946,161.10263569964476
49,2002-11-07 14:28:56+00:00,182.73075139157672,172.9496381710218,173.80138149313095,185.3728748345996,203.43886364419822,199.793893974699,193.5940686640824,191.69800368076542,167.89000733822843,170.7085818164931,192.6642180264132,198.29883454911288,175.12667015865776
