dates,sar2466-0000,sar2466-0001,sar2466-0002,sar2466-0003,sar2466-0004,satname
1984-07-18 09:28:22+00:00,249.36,212.12,169.6,229.97,261.29,L5
1984-08-03 09:29:20+00:00,256.66,203.68,161.1,230.69,259.5,L5
1984-09-04 09:29:37+00:00,250.72,194.93,158.19,236.22,260.51,L5
1984-09-11 09:35:50+00:00,252.38,201.81,158.71,229.63,258.56,L5
1984-09-20 09:30:04+00:00,259.53,204.0,159.38,229.85,266.39,L5
1984-10-22 09:29:36+00:00,252.9,206.3,159.46,236.89,259.81,L5
1984-11-07 09:29:29+00:00,252.53,202.87,158.78,230.19,255.2,L5
1985-01-17 09:36:05+00:00,253.04,201.38,158.53,229.8,258.34,L5
1985-08-22 09:29:32+00:00,259.77,208.18,158.42,227.58,264.6,L5
1985-11-10 09:28:33+00:00,255.11,202.57,161.72,228.31,256.84,L5
1985-12-03 09:33:55+00:00,253.49,203.52,158.81,226.58,259.73,L5
1986-01-13 09:27:22+00:00,248.7,206.36,168.2,226.77,257.82,L5
1986-09-10 09:20:39+00:00,249.12,201.16,,,256.59,L5
1987-01-16 09:19:18+00:00,,204.06,128.83,,220.66,L5
1987-03-21 09:21:38+00:00,253.85,202.73,157.85,234.46,266.51,L5
1987-04-06 09:22:12+00:00,256.0,202.46,160.03,228.34,265.07,L5
1987-06-25 09:24:20+00:00,253.31,206.33,161.52,228.58,260.59,L5
1987-10-06 09:33:02+00:00,256.37,199.47,160.11,227.23,262.73,L5
1987-11-16 09:27:39+00:00,253.05,206.56,157.7,223.29,256.88,L5
1987-12-02 09:28:18+00:00,247.51,204.8,160.73,228.5,253.22,L5
1988-01-19 09:28:41+00:00,220.34,,184.67,,,L5
1988-02-11 09:35:17+00:00,247.31,193.64,156.26,237.78,261.68,L5
1988-04-15 09:35:50+00:00,260.81,211.67,158.69,222.38,261.93,L5
1988-07-13 09:30:39+00:00,253.55,204.77,157.04,227.92,262.91,L5
1988-08-14 09:30:16+00:00,245.96,206.13,174.56,222.59,248.62,L5
1988-09-06 09:36:31+00:00,246.31,,208.76,234.66,259.17,L5
1988-09-15 09:30:17+00:00,246.71,196.36,167.55,229.02,259.77,L5
1988-12-04 09:30:05+00:00,258.98,208.7,162.2,226.35,263.6,L5
1988-12-11 09:36:09+00:00,256.8,201.23,153.11,231.21,265.79,L5
1989-01-12 09:35:56+00:00,244.08,196.49,168.71,239.55,253.87,L5
1989-02-06 09:29:35+00:00,252.37,204.88,167.48,229.16,257.31,L5
1989-03-26 09:28:29+00:00,248.73,197.68,159.96,231.86,260.91,L5
1989-05-29 09:28:17+00:00,250.14,207.66,161.13,226.27,257.58,L5
1989-06-14 09:27:46+00:00,266.48,207.24,156.72,219.6,268.99,L5
1989-07-16 09:27:19+00:00,266.81,198.26,156.42,236.3,269.44,L5
1989-09-25 09:31:28+00:00,248.58,195.75,173.61,231.84,255.88,L5
1989-10-04 09:25:12+00:00,256.49,201.41,160.64,226.67,263.32,L5
1989-10-11 09:31:06+00:00,254.55,198.0,156.39,230.47,265.89,L5
1989-10-27 09:30:27+00:00,250.58,195.24,153.22,236.57,263.57,L5
1989-12-14 09:29:14+00:00,246.16,204.46,168.62,221.51,251.89,L5
1989-12-23 09:22:46+00:00,217.27,,136.53,270.7,247.15,L5
1990-01-31 09:27:43+00:00,,202.32,170.25,235.94,277.16,L5
1990-03-04 09:26:38+00:00,247.38,194.2,149.65,,259.43,L5
1990-05-16 09:19:49+00:00,257.67,216.31,162.72,217.58,255.58,L5
1990-06-01 09:19:44+00:00,245.25,204.53,167.3,235.85,260.62,L5
1990-06-17 09:19:42+00:00,248.17,212.08,171.25,219.22,254.95,L5
1990-07-19 09:19:37+00:00,254.18,204.8,155.88,230.09,264.48,L5
