,dates,per0097-0000,per0097-0001,per0097-0002,per0097-0003,per0097-0004,per0097-0005,per0097-0006,per0097-0007,per0097-0008,per0097-0009,per0097-0010,per0097-0011,per0097-0012,per0097-0013,per0097-0014,per0097-0015,per0097-0016,per0097-0017,per0097-0018,per0097-0019,per0097-0020,per0097-0021,per0097-0022,per0097-0023,per0097-0024,per0097-0025,per0097-0026,per0097-0027,per0097-0028,per0097-0029,per0097-0030,per0097-0031,per0097-0032,per0097-0033,per0097-0034
0,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-12-16 14:46:50+00:00,162.27659081744844,142.96815910234778,127.41615121122993,136.65002388348137,157.2527149150572,169.77639321425636,173.23283469414275,176.2931503606806,183.2590182653371,139.80882726334715,138.9745539872544,137.22036555518292,128.2641559072723,145.09857858489593,141.25536911470272,135.2414386368146,153.1135356200482,136.617718937625,124.09771120348921,132.80433769777278,142.54717813763537,158.1054219841438,160.7749738109558,169.51480450480489,168.00706216800106,140.53372295605527,,130.38447050485428,121.38071104121255,136.78127924841672,134.63717849846608,129.43013757844298,126.81605378229924,131.1879235256508,141.11692712500638
2,1986-01-20 14:44:00+00:00,188.08977508145023,149.97486618921096,130.17238893750252,127.21597600211325,139.47266918036252,155.87334566288328,177.7598937717301,189.29802499819993,171.98707850690909,151.27794167736994,138.43915949169275,165.25974408239415,127.66895386969463,124.79990360986909,144.46831924482527,126.89816632533783,157.76165099230263,153.2854379228765,128.70658292652354,128.6739171790063,149.63343660014954,139.17008307958463,169.96561062316266,153.30991892119286,132.09715802055197,165.86029213761017,171.2502962924058,151.98613553299236,132.79105580213775,139.47212713860915,145.37101471724594,129.71119153544424,117.66888250149137,108.46299323463066,106.7160363431041
3,1986-04-10 14:42:16+00:00,217.00696787266364,179.43219330301383,157.9839534766579,146.6358140626781,143.3863064489564,169.53009744669038,202.94848439407195,206.84939589593404,199.1505688802143,180.07532310165254,182.2055172564643,175.60400258729305,162.19884757673105,154.45922757431333,162.09279320639712,162.11282741206014,147.0300951006577,140.5763582711048,155.61373943022164,148.43344246536202,175.94794837732047,168.59527031293118,162.70235698297148,187.66134618224123,179.2123014872734,151.85050901823126,164.10052060294348,165.9471848603061,149.46523380585185,133.5455187950694,118.7050797368104,117.87618649855148,111.1583215431993,106.75793266183375,111.58549431692128
4,1986-04-26 14:41:53+00:00,205.12434175491066,174.20053612019836,148.90238820692906,135.3320725749216,153.35694186626142,181.8898151875805,204.44106529227528,202.0161413401391,192.98077303769975,179.92880047806847,195.26945118160626,173.38248414131397,150.34850870617763,143.41287726452856,148.51248354092783,153.96248510944122,150.45592507397805,149.85073369916938,139.7328166901924,147.11608463836916,156.60221607581713,173.59623120772912,171.3125264813097,162.99325456287747,173.93053277767265,164.11805639745018,144.8335733486064,120.15595718662773,123.47609968866249,119.20302065165023,119.92683012131155,110.73113868806138,87.76542645030946,95.58318941665303,98.09107536415148
5,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-12-06 14:35:14+00:00,212.63689237381698,175.15866462095426,166.07640484417243,163.77763007435578,178.90711619417058,209.2878636796501,228.9733237144638,220.47101884959886,200.24264692675814,193.85513970985835,196.709465869848,185.74459253787614,182.96019846165115,162.59579710436165,184.60645490837427,161.2260082529466,158.51043967691731,173.2395943896612,157.67859528220168,162.66146055842296,190.0948331523125,177.91803283236408,161.49028827900153,167.62636920898558,151.5136399047737,164.83815047625083,155.0931276117778,126.18860968406263,114.96498368945778,112.08858309346996,122.95624530567409,127.47875083816672,119.35370257951124,115.75782136692062,120.27661414803367
8,1986-12-22 14:35:44+00:00,,,176.73943822474274,165.54222512608726,169.74593486835116,,,,,,,,168.52583102088295,166.65543320436677,185.3809511168318,152.80568944887713,168.54333432402223,173.53750126165824,163.62564017515155,171.93293293021213,180.08612125135073,189.35846155812533,162.82464048662888,156.750198443531,159.58945818178066,160.10424108282697,157.04947537083854,142.42506295851373,118.16943007603064,107.79404041277778,131.4967836883187,128.85285258075123,122.16491956242791,121.76779790052615,125.90046532710258
9,1987-01-07 14:36:13+00:00,,,,,,,,,,,229.18938681130427,205.54406775399895,,,,142.86269016894164,149.76248916863534,142.40212698794636,148.96129387216905,148.47617587342796,168.116148002974,,,118.78205758546879,124.82828109700927,124.62143002017854,,95.62635017061211,,109.94307486431299,110.78764610856524,101.84761696465279,118.40665436696352,111.795557872177,101.11717970325692
