,dates,nzd0517-0000,nzd0517-0001,nzd0517-0002,nzd0517-0003,nzd0517-0004,nzd0517-0005,nzd0517-0006,nzd0517-0007,nzd0517-0008,nzd0517-0009,nzd0517-0010,nzd0517-0011,nzd0517-0012,nzd0517-0013,nzd0517-0014,nzd0517-0015,nzd0517-0016,nzd0517-0017,nzd0517-0018,nzd0517-0019,nzd0517-0020,nzd0517-0021,nzd0517-0022,nzd0517-0023,nzd0517-0024,nzd0517-0025,nzd0517-0026,nzd0517-0027,nzd0517-0028,nzd0517-0029,nzd0517-0030,nzd0517-0031,nzd0517-0032,nzd0517-0033,nzd0517-0034,nzd0517-0035,nzd0517-0036,nzd0517-0037,nzd0517-0038,nzd0517-0039,nzd0517-0040,nzd0517-0041,nzd0517-0042,nzd0517-0043,nzd0517-0044,nzd0517-0045,nzd0517-0046,nzd0517-0047
0,1999-08-08 22:19:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.86434116195005,,,,,,131.67744293758358,,,,,,,,,,,,,
1,1999-09-16 22:25:58+00:00,198.4683455941888,217.1221056093518,209.76601680846323,185.32890046865322,158.05457028161936,171.05906380751162,182.77137672029392,179.84072341572556,169.56920115331476,170.76954287896257,172.76981954231238,175.22963499042515,181.11201409099246,195.83673234514973,,,,,198.43876480665222,190.2942638076909,193.4122783168266,192.67572986622815,198.92843182381245,197.34463702771632,194.16834927013633,190.9098517253151,186.44758438117202,179.10902776219422,172.40276705248976,172.0524721570859,172.1420812890084,173.00981490509375,172.3484567094195,170.695194205093,169.47321454360275,180.69096868069573,179.03060746303464,165.59509533539602,177.71875478063117,164.4244185085425,168.5543821338341,166.65170043601233,167.69357698344294,173.07972558536562,184.46544365658306,180.97039514589275,181.83278592958925,172.12447049069462
2,1999-10-02 22:26:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.9145181792372,171.1876370240282,161.5249226987636,161.61452650560022,158.95093838249474,157.28262500194867,158.95489384197106,157.39491238830166,162.58714545972768,159.39018056495888,158.9514908483904,161.89984937592897,155.266190195695
3,1999-12-30 22:19:45+00:00,167.67293446054146,186.02150864268032,170.65058984619463,147.49569259038506,137.5010766883486,149.52395502693906,162.22260945729238,156.810405032612,153.84444028779407,145.391649767986,142.3564763641087,146.2629941041726,149.026873346225,156.25112389262205,162.58993815440974,174.33856204468321,173.3203357886729,172.29863952297333,166.56623074604659,162.98337692846124,159.57743325771742,161.5067012451543,164.05783988736337,164.4207718731101,164.45656744562615,164.98194353904267,164.39704550459544,158.2514201235205,153.8113407235706,148.71666127281264,151.4736579126896,144.73787117414844,146.96474908177623,149.59878039757925,156.15192637542395,156.44090788113164,156.3805331594558,151.68519356343177,146.92149253106004,147.58009188640509,148.01852863736102,145.88594484637758,147.3089317920469,143.3392320301732,144.9076610074536,146.44905940119142,146.24875858189853,149.94039703311375
4,2000-04-27 22:25:27+00:00,177.1353468574244,187.5438998272099,166.0181667523275,140.14931659443337,121.27213715560485,144.73479722714708,137.81925183096095,147.14039036928435,150.76178285230407,134.1960444995356,133.1594550455143,142.5786004848423,138.41799337027064,149.51385248841171,145.45163897074875,166.18732316629374,159.3640244006486,160.4226908783063,154.08681024129154,150.25646340447392,150.94677191250665,157.12867400479578,150.13255039733144,152.2392498519966,155.0832188257929,160.46464714909018,157.82908734712208,151.58368401820627,145.15720144947826,136.7281539807105,139.74734510281797,139.43466817322627,141.6386607917083,137.69132007328196,137.5502520201525,143.74716893108638,142.36106179452773,137.02715306517257,144.1819027372378,138.51637648862027,148.9196259251135,152.45801750185646,149.22914421999036,151.37257781350135,155.42816555177194,153.5897884112736,150.1647987017517,139.2370142380016
5,2000-08-01 22:24:18+00:00,182.59457956443018,194.13026208937035,184.03261770976655,,118.42920486483607,169.0473162648436,175.94200591010457,165.05989736559928,165.38989097220866,153.0148382398636,141.56806609477823,118.27783963919997,138.52029090689018,168.19797005814115,,164.63851800917033,181.19801256184041,183.731844926389,179.4203338366811,168.25280638962383,152.61948245291583,,,,156.865402401577,165.60111717075458,167.71910896907,168.59653203762068,,153.23098698619407,145.57797531911731,141.38408000678018,,151.93335836406635,146.60540898787144,147.92163969542548,157.1219420548639,,,,,,124.36834633601148,145.64502479596675,147.83399545313975,,,
6,2000-08-10 22:18:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-09-02 22:23:58+00:00,215.29184702430325,224.7920798013106,,,,173.71986612888307,189.42861720691002,195.70717800188208,191.945311412635,190.81791067746045,,,,,,,,,,,,,,,,,207.53606549211506,200.63987985745402,,183.36739730984687,184.63830525481524,,,188.98715928459438,,,,,,,,,,,,,,
8,2000-09-27 22:17:24+00:00,141.450202760492,164.1449190118426,157.7232925188884,128.59878856880195,119.1902051879388,141.88691766775696,136.6874632416942,128.96232357928344,130.85685489786036,127.14778771845762,127.0927446295189,127.86983638811677,139.90918338625133,147.03211869058265,154.3083056597712,153.55471285243362,157.7166635594484,150.54066549004955,149.02414044823433,143.71519172737572,144.36973321900598,140.30741710811577,138.43282485326623,137.82008495085216,137.01591506569122,138.42812517321937,139.47373929681441,133.11678806964383,131.6517364211223,134.45608471493125,141.49577759424568,138.91733888058073,134.60442209454465,135.0435726663275,137.32859122806957,142.48512370669795,136.93310494257992,136.73733057271278,135.38972467599612,140.94804295328208,140.28724127283448,140.3003217805161,141.56597702418327,137.47656184396521,144.04449049706625,141.848598089671,143.70383844603447,149.81974261003114
9,2000-10-29 22:17:19+00:00,172.98551438267083,191.68044517862742,178.55576432502647,148.59113252235596,143.3012070447519,156.65137828925845,162.6031368042748,153.1761528795794,148.66963766202764,141.82562059627793,141.20583202204537,144.70177353608833,148.47562896879072,164.1317755079748,168.15636398028246,179.6976811701167,179.62560899044405,177.66417061569226,175.7299022498566,169.87851201760753,163.55663035732803,163.53055140648436,163.51414281906648,158.69193856629767,161.5070131458903,162.20423386534867,167.80992776576164,157.59295436268107,153.17843113151343,150.61551721625383,155.4355290610586,154.44661874309156,158.7941955165613,159.09984401081815,158.3347716604883,161.2290935884577,163.35604622080749,160.13478307973816,156.5231763569416,156.297016038256,151.07239844466153,154.55604034279165,152.12168408479957,159.31696289112423,152.80275530308546,153.83936598497678,156.30066112238737,153.31697767194834
10,2001-02-18 22:17:22+00:00,137.98091214511498,170.97848810404312,166.87129107921263,,134.59427254003793,139.93020942768595,146.30916662763497,134.5463329679136,131.97127266221594,137.41984314123403,137.10324590943958,144.41331025227342,149.00245604136234,154.39587548427585,161.18214841692358,167.9041181080031,171.9343115785569,165.662297932639,163.23604998372656,150.18811814521638,150.06482561813698,150.34597516075434,148.19474014691218,149.39051525395237,153.17225930889663,156.63000515412477,142.5084780738083,143.25005036554256,141.7063376873461,145.58439657703647,149.7003458239971,142.5527459106329,141.67650775019098,137.95965642523558,141.2638025469164,151.55570632502793,152.4475874590376,149.36817437469574,,177.06712962440892,141.76276138787821,135.55466299213018,,,,,,137.85439637219724
11,2001-03-06 22:17:18+00:00,142.9724678226506,161.41053434211872,167.60021458280755,153.6217664582365,124.71534806240888,141.3799840626297,144.39461179225552,136.1077506304,130.45285879636367,132.21227943650396,129.58831138120314,125.93737268536249,132.27596226941517,135.27260569893,151.63318137650927,164.54032872126228,165.48867676583728,163.717068848885,156.6302793789776,150.26258597217515,148.598443857012,150.7532398104771,147.35134631749952,143.7233617064084,147.03151555243238,151.99881418980937,155.81312568701748,148.87661691387933,140.6752049005222,147.92135507017616,149.5769689501172,146.88019371191228,144.5709314965598,143.39482380584116,141.9883018466653,143.68220029353873,144.0553800435824,142.44625855579096,144.24420742551678,143.38028786929226,141.81444425681727,140.49478957623168,138.04763801260685,143.78347693928208,151.37741760800483,134.76559254491258,130.06787609000793,134.92342519529925
12,2001-03-22 22:17:09+00:00,146.52469114446797,167.70852265776819,166.3830988415734,147.66838737021394,140.67354016707037,156.42133388712767,157.74819749760803,156.6680990578177,150.52141539439572,149.18302807156124,142.69680230413587,146.62197829973405,153.6037490481578,160.463043318769,164.79263716967085,174.2097730453502,173.42732294034022,170.57067634058467,167.32271929866073,159.9091410075945,157.00365132670876,161.93762600232583,160.69077246504455,163.56842686949295,164.79148467806334,163.50207623928895,164.1512922792609,159.7630288245534,149.72911657309962,155.89695599208716,148.6524284570085,144.5141688472557,143.9571309620952,147.85412194615577,155.44719771976708,157.59239872761106,153.4939299398633,158.42159384371092,152.88389533489874,152.6808265879172,150.5000016886446,151.17702426181359,148.90209577835623,150.16582927607493,153.86386964309816,137.79975000004967,141.4508903768042,143.87776598688492
13,2001-04-07 22:17:01+00:00,151.57871465641378,167.14099063620088,157.41616492449083,140.12244582012934,142.8954795864518,150.0836508361772,150.80396762622064,148.4983492611515,145.14975978708662,140.1935647547065,136.0721272213739,140.3593325631901,146.13384696897043,153.555599317249,159.74813540611132,170.9588942548186,170.69073939559595,164.74185456508275,168.02676757017457,150.28040673264877,149.5872151396099,158.9402180347037,150.2751772323618,153.48859244916736,150.71634761857166,151.89129797098792,156.30335599716116,149.76939158712688,150.05845225773734,149.77484828115388,144.03345356105825,139.7156071420843,138.7457035212173,140.80392956899144,141.06586791617485,152.34012130232554,148.60229844517244,155.3598989022382,151.84430848813108,150.9249254913364,154.72783548678214,152.2758219288899,150.17611486161525,148.95077350185232,151.1521051329157,144.91290958945166,139.14575644185152,143.15482263040317
14,2001-06-10 22:16:35+00:00,211.7740095893949,228.62263386856552,221.31799606350359,199.0625723506414,166.99160537781677,173.687454083953,168.45798552905603,154.23879103984734,161.18794059151494,166.01133037441954,171.12400542303254,172.6638528432489,159.90373821311402,196.9567906268673,189.15107306866437,206.86365092210823,213.32266067476132,216.20282339582533,184.470869700275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2001-07-28 22:16:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2001-09-05 22:21:44+00:00,182.07903436560122,196.72902578148336,196.39332119716266,169.8263168645338,149.9279463894383,157.84246319830999,176.0876413430696,159.65272551045982,162.38865931570467,161.31688275052107,160.7181930763851,166.60137984690448,173.78684312125264,181.646458740109,186.75173437238166,194.87437274915456,196.31187949049226,191.93888283275234,184.4803535642407,171.33302033544607,176.23361595083523,173.40296106506824,175.42345563143863,172.40990357230498,181.65837955597067,182.78342468303356,177.09093049114384,167.66739105358488,158.46504877776687,156.383656025129,153.50007290713924,149.79012718677777,158.2039706754974,157.03818602761658,157.58756630418898,165.28640787221508,170.1417104581746,165.86523776446256,168.20681226543857,159.07746106120064,158.0869839772935,161.67148170689492,157.76851425914919,163.72862021008103,162.83287155048413,160.20656765177762,161.0927512674566,158.21492326962178
17,2002-02-28 22:22:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.86011316817246,158.62233962882516,161.3679482143056,158.2418550744717,150.8743619787872,148.3829008157881,150.38147392547745,158.3956555014857,159.62290252112237,162.44914849729997,160.57242960845196,162.7982302071795,165.20654154768516,160.3995632050629
18,2002-03-25 22:15:47+00:00,156.44042338511792,164.0420175182176,159.1271549412703,132.32155549214525,127.26041685574162,130.91936862364264,129.10554696590756,127.71869202002382,125.03869122771168,124.55165985096824,,,,144.1811158151025,155.68878197283294,166.83262525894781,167.02714143847606,162.26645256615765,157.3276362206389,149.90550648208176,154.65955794538485,152.02152529829885,157.6256950856405,147.4410773005269,145.04588104396717,145.91063352490391,147.2842127632477,142.83816252006991,140.6166571869544,134.03022113628128,140.84023332486782,135.94839847635018,138.3409908563404,138.23650233375875,140.02328296978382,148.2824280839862,144.25781603973292,140.21827556672423,144.19331305291968,139.842818027139,140.4839729649711,139.64820427966623,146.298644107926,142.50709600835805,137.81623413371108,130.5769918379851,136.49937376889528,140.1334834438249
19,2002-07-31 22:15:11+00:00,,202.35473507622174,200.09485074531577,,153.20281007265461,161.64019266275142,164.17901113729044,158.74057936860933,160.00872025512697,166.1651898414065,166.35013269807368,171.74900577238722,173.9411197593943,184.25683347872925,182.94983727314863,190.02064042412172,190.31701581125645,188.71366991465624,185.54440982166454,,,,,,181.53562584807284,179.23963855451535,175.52500733816984,164.23630992316203,,157.67848507763867,156.1702584641776,162.86447376343529,165.65398895388105,164.86558960780133,178.207450931681,177.56880627679175,176.3656263858522,179.69361101024424,178.29232297423002,175.86824516841787,176.7129907824923,163.6902459256754,159.26476997411325,180.9802959924916,,,,172.43118160907304
20,2002-10-03 22:14:41+00:00,144.0564638053606,166.4559892970775,165.23652804432055,133.07823252813208,130.28764283227116,144.79981965526594,145.95540333837462,137.99740994041133,140.81628884633201,137.42649803657383,135.05105784671665,137.95028116861096,139.64822470484702,154.9780819978537,162.88956932387677,170.1214785776935,169.70785794474608,168.55272721851009,163.6821924425508,159.78857540460803,163.66481964943077,161.05850078372873,162.28948251523278,154.91526838559926,148.88667613041767,150.75918996676367,150.56620003505319,149.903600566019,136.2468234221036,136.01946749704345,135.99750468164999,143.64938317120811,142.30805103282987,140.3320646809334,140.98355665023195,151.55486329000098,149.24271168669006,149.85920012262585,148.83345058123678,150.7397345359037,146.2910210998611,143.19423051030344,146.72248820169267,143.8367796741303,145.69304629403257,137.2515166378434,140.30184445550523,144.23345525854944
21,2003-02-24 22:15:37+00:00,175.9848204934263,192.07706298469404,177.85008326596028,153.50115214380529,149.39246572306166,170.3715988778111,166.0739257862278,156.58989479769315,156.17547002295458,154.71392998422323,158.38214471693732,161.1145027344696,165.89942291980466,168.2454854858506,181.03276464859687,188.57516253501512,189.121012024634,186.99702978176276,182.0583772621548,177.10377547362944,177.58344424830958,174.8097363442106,169.30945917651948,172.82205895458983,170.21971161051806,174.49228035381552,172.08176850608362,167.43761917657915,160.73747728972964,159.3845752243541,155.38041238593442,153.76970675512155,162.21144832665806,163.13946626086909,163.98056594159598,169.25094538036183,169.67486027679848,159.54670512741006,160.55310147028607,160.23741784664122,159.88603508843426,158.5899452590462,155.5782692857071,163.92663902067105,168.2367450778993,162.98808821939926,166.6804628841314,158.5687161339868
22,2003-03-19 22:21:50+00:00,175.89439225048486,188.91813616846622,182.97660734142715,150.18466494261773,158.46942246010678,176.04690556425086,171.3445693716586,161.35671331391285,163.74752859281736,163.66997099071224,166.57689175372775,165.871622133135,170.615501808988,180.8433748206772,194.0078148972684,197.18537031917634,190.25995256420111,187.29732742243374,186.54076814641323,181.1027432731185,184.22691127489884,169.85573581022658,170.8733621080721,169.57347835544894,172.7981247661041,172.85309070252868,173.61670143241076,164.584107986429,163.53171648788077,161.79577016322764,158.92712738384088,154.92107718378693,166.79002686497944,165.94024123028436,171.88189275208168,174.9040852668828,175.2036651911792,166.46773625406584,167.40748510939144,163.66723998033743,162.00381063103598,158.6595071507713,155.02997356243432,162.26467505930333,161.23925759001588,158.9077505130929,159.30316955969897,155.40620066615065
23,2003-04-13 22:15:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2003-05-15 22:15:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2003-08-03 22:15:22+00:00,204.3059958604694,211.56480816519257,207.17212846505387,187.20715368889248,167.94718922685954,148.4736340657816,177.94504005402572,185.35187102453216,192.18531686112385,184.95496317360065,165.26675679448402,177.15733853467904,170.8135352977698,162.79562215603636,154.07869479249317,,,,,,,,,,177.01825534770242,174.4566052581529,169.77424273260624,163.42007197046797,157.69323304745924,159.2388533507586,152.00143848382854,,,181.54626015223698,179.14296191911635,196.26424465046833,192.20543585924568,185.13759783071848,170.63269961392865,145.2568295659701,,,156.19795933842823,183.9956318961544,183.208587447569,187.20211047740128,181.22649487680383,175.1525900508029
26,2003-08-11 22:03:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
