,dates,mex0529-0000,mex0529-0001,mex0529-0002,mex0529-0003,mex0529-0004,mex0529-0005,mex0529-0006,mex0529-0007,mex0529-0008,mex0529-0009,mex0529-0010,mex0529-0011,mex0529-0012,mex0529-0013,mex0529-0014,mex0529-0015,mex0529-0016,mex0529-0017,mex0529-0018,mex0529-0019,mex0529-0020,mex0529-0021,mex0529-0022,mex0529-0023
0,1986-05-14 17:36:04+00:00,180.34522916609308,181.41335953686973,181.64763695814065,182.24720260055682,184.68310048342803,190.08349346067507,195.80173291235369,199.67091917809643,203.80624884272606,200.287409664065,198.85384728900226,190.15142765037652,188.81694355026283,193.22814748252085,190.8479579649696,195.19914196204545,190.62843664655898,199.8464829976182,193.62221353899633,192.9646381331346,197.1396987857767,194.65301449296064,193.08196408302993,201.31512292734195
1,1987-07-20 17:36:38+00:00,183.31671044514022,190.56402565842552,192.50381996961468,189.18101601192575,191.6493639069347,196.14546004124907,197.8664882668895,202.5036174289409,201.87240189952644,201.86860700043113,198.95433359565067,199.96661353128087,194.57252087526928,196.28794062480907,195.08841678669722,200.490925701155,199.61838791557045,196.17714886704596,196.37281148100178,190.66588525738197,196.5110854592747,194.26576126795376,197.81677488487654,202.96918495553376
2,1987-09-22 17:38:24+00:00,180.60462278887456,188.21520318950678,185.57983891646887,192.278061610208,194.5308594975903,196.54403438410185,198.3665100145904,201.50097207399534,203.23636751901566,199.24431176028904,199.4203109491639,193.38984443367067,189.99097860581713,198.50942555116816,199.60840714738984,202.29510750785056,196.77906826005267,192.84235100863083,193.6491991589554,194.9226034052699,196.14169929865594,195.66019521076842,192.23940878211215,200.93257790227955
3,1989-09-11 17:37:23+00:00,177.4120983964864,178.97651900439743,183.80793050260013,182.24976454030138,187.00128902592039,190.92218149134396,192.41817625435075,196.26747659116228,198.49985941821606,203.72247948650661,200.5666074755479,195.64866619164272,191.0217394344536,194.4322846990531,191.98741284443116,198.13757559601416,193.74647110638176,196.1549182942306,194.8693496718426,190.6996690805098,197.006199463093,196.1345483148688,191.21707723185088,200.60153492863483
4,1990-04-23 17:31:37+00:00,181.63541379049823,182.02656552098898,186.9586042541093,183.16805246085818,186.92229243003692,192.67074708410718,193.34883830372925,192.80815094973732,205.63911695809338,202.80823886288186,198.59721520749264,196.24716776636066,188.22438498139152,194.17743622988147,193.31012630214286,197.24246908872954,190.41803335742816,192.5596370484743,192.74556308019342,190.22402785346856,192.60322780351044,192.58167005143096,190.99938796782345,198.32792849645958
5,1990-05-09 17:31:36+00:00,186.49986479220223,185.60342857117237,185.23654904675888,185.82425592935638,189.23808087657258,196.68903998205715,201.68310042231153,206.0141922558138,206.65073115007365,207.46061332172226,200.28775290555055,196.41186891690947,195.52487138340453,197.50789462894025,194.64697040858186,200.02607352026013,193.88355370207762,202.55291492473972,199.86623514734723,204.46445183616513,209.05151079294905,212.4687712670375,,
6,1992-01-23 17:35:38+00:00,187.59687008626426,186.3158791661763,187.67210409924212,194.01299991563266,194.7336515875124,197.7140932720756,197.66082291344426,196.47769432497896,207.88776067159213,204.55751813001524,201.16753612082582,188.88038236988467,192.80799883004582,201.2479028851082,197.52594020696685,205.54530174626748,202.60830036612938,203.07033811556914,194.09679167932435,194.9740095707866,194.05832354516684,191.02730996474043,184.7854493540648,188.27580150415585
7,1992-02-08 17:35:34+00:00,174.52479167150497,178.7777979074221,178.50265880584672,175.60359522256113,181.859006980039,183.18749539499714,192.20873103458152,191.7245533606848,198.4589290855506,195.2807012126836,193.39695613378842,188.1132464888799,182.38387608924737,184.12369671037266,185.07464525585146,191.32407079215366,188.4250721541568,194.45147206520616,189.74627530510634,184.8275491192396,185.62372048328683,184.36024233507135,178.20660543423907,192.74617108282854
8,1992-02-24 17:35:34+00:00,173.36003670648174,174.95063386645202,176.8118588608462,174.13312839379347,181.42942496604437,186.6556795248445,189.4051392342493,187.7022462298309,202.004096923238,201.380053910458,198.30814433553857,192.29424717660464,185.74837061230554,195.92132752855537,192.56494070780164,203.6870823226691,193.36043969997982,189.5187923815964,185.52697170454573,186.76772051773034,186.734823056573,190.7956335502104,186.9200140579236,198.49449915334486
9,1992-03-11 17:35:33+00:00,170.28506642925845,174.22749661725229,172.90102844049002,172.39105469776055,173.2182043542722,188.70690928378974,188.86619048807586,189.31809362459433,198.60919659258846,197.42187703894692,196.4954538267222,182.841284532345,180.96561119026546,190.85484448198915,188.8461105339911,195.40801583349264,193.94864686912229,191.3481805864895,184.4436789948277,181.26744078727378,183.2777724401702,186.70763667384887,184.75479610090022,200.99825612060658
