,dates,mex0134-0000,mex0134-0001,mex0134-0002,mex0134-0003,mex0134-0004,mex0134-0005,mex0134-0006,mex0134-0007,mex0134-0008,mex0134-0009,mex0134-0010,mex0134-0011,mex0134-0012,mex0134-0013,mex0134-0014,mex0134-0015,mex0134-0016
0,1984-12-30 16:30:38+00:00,122.68834469229063,138.95837537117333,138.35583025519003,114.63679246606564,92.69026005915737,83.54474908644143,80.59702054879422,64.74872535390105,53.90009623553927,56.19649863370767,56.787567068964066,70.98864638627356,95.66171979568607,97.91502300681557,,124.35438100116951,135.40849509852148
1,1985-01-31 16:30:48+00:00,150.00023064631267,163.183994335049,146.35478010558847,135.85732271224768,119.3278680236399,103.34159222370364,95.66638922013253,78.17862321655042,74.22165997092601,74.24708088735082,75.8066296059837,85.4591866326083,107.18700786391632,96.37219916703432,129.8565638778869,143.802253019613,150.63758416322
2,1985-10-30 16:29:10+00:00,147.16193656148764,,149.5712488088366,138.49686664549913,130.12090218918536,138.6201168803825,133.63645355923737,119.05913009405076,105.92879048042501,93.31108436306728,99.68379803938815,101.91263207047376,106.9491810373179,118.76290831316338,128.8393112981876,138.35932255583774,146.4591930934088
3,1986-03-23 16:26:19+00:00,,,159.7572968985017,174.70055961615103,165.5556344307333,159.02067535368252,157.72861125521297,140.22699026073118,132.35189850836448,122.17819595081637,115.98846629574065,119.49616136193876,126.93262688323199,131.61057060700244,141.56572953509163,145.84152714648303,161.0588759739215
4,1986-04-24 16:25:36+00:00,160.08537336667686,169.72498771206443,155.1262899333908,132.91529435485924,182.55668883652652,171.48496944134982,156.96319873535504,143.74449582396744,129.48641386150348,115.00588946139457,110.59158837603302,114.81940001025747,115.16289105825763,129.4042489842721,132.91529600471273,145.94497391475008,148.72880605517457
5,1986-05-10 16:25:12+00:00,147.14012552234723,161.3138172152432,147.8546385618004,117.2937699188711,158.30359904390346,154.119393584872,143.47419155995624,138.88890757786226,124.9706070669864,112.81300234958185,103.08200833254097,103.25699804213215,110.47848932721968,116.76586377538051,126.92535089384957,140.5484298996316,145.00278270154533
6,1987-06-30 16:25:17+00:00,116.79289588003189,116.0905200521187,130.34081226056236,134.05256127949374,145.29206723968434,145.89993936751202,133.89774892088036,142.24467467043522,119.60481574641,110.74133769376368,81.55983282397159,80.11550335550224,107.50050519751235,102.98692455934506,117.09886182612786,135.840416640667,148.08928271103244
7,1987-07-16 16:25:35+00:00,104.69986765741328,120.69184293521795,122.4441848720609,132.13755730901397,129.98953154374547,131.66590876582376,132.57298533734732,128.3201065843606,111.6827600409971,97.19061054754803,92.38226009365151,79.24300148252476,92.06575866889793,102.21256239427044,113.1605191381654,118.1562139988032,129.8211508818142
8,1987-08-17 16:26:31+00:00,113.29518937472714,112.73342764102793,120.38779991360289,125.41759681702091,123.64836349474058,126.19393597110661,,102.72547026642059,112.49135772085964,109.03171882284089,96.4769903837848,95.67758276888841,111.33032517391769,113.29016397011974,113.1615885849712,127.04666594564634,147.9161111215429
9,1990-03-18 16:20:51+00:00,,,206.99829422513116,,169.32269377844668,173.3343337859582,167.18225057767043,156.5086672636211,131.1014063050927,113.35112762501632,106.44352600644177,104.89853302591908,115.17712519774892,127.31405721564538,136.31474972415745,152.97358331561108,157.69560916186845
