dates,sar2298-0000,sar2298-0001,sar2298-0002,sar2298-0003,sar2298-0004,sar2298-0005,sar2298-0006,satname
1984-06-14 09:40:12+00:00,223.77,206.74,209.72,296.52,209.14,218.93,221.26,L5
1984-06-30 09:40:25+00:00,212.33,194.18,207.66,289.62,188.67,216.39,214.05,L5
1984-09-11 09:36:14+00:00,219.39,202.03,207.58,297.74,198.9,226.73,227.43,L5
1984-10-04 09:42:01+00:00,,199.27,193.55,304.44,196.59,219.4,244.63,L5
1984-10-13 09:36:13+00:00,215.62,203.81,208.36,293.48,193.38,216.84,215.44,L5
1984-10-29 09:36:08+00:00,213.79,199.62,209.16,295.15,200.81,218.1,219.13,L5
1985-01-17 09:36:29+00:00,219.25,199.4,202.65,297.37,198.15,224.18,220.91,L5
1985-03-13 09:42:20+00:00,215.82,201.73,202.65,288.59,202.36,228.03,215.67,L5
1985-05-25 09:36:15+00:00,200.57,188.31,198.98,292.33,192.32,218.69,214.03,L5
1985-06-17 09:42:00+00:00,205.18,195.25,201.36,,190.59,215.63,211.71,L5
1985-08-04 09:41:41+00:00,207.77,196.56,202.9,281.26,183.45,215.92,218.37,L5
1985-08-13 09:35:48+00:00,215.2,201.11,210.04,289.07,193.79,220.75,218.11,L5
1985-08-20 09:41:31+00:00,218.76,194.34,203.39,289.91,200.16,223.48,222.92,L5
1985-09-05 09:41:19+00:00,220.83,194.86,198.57,297.59,202.21,232.07,231.84,L5
1985-09-14 09:35:25+00:00,215.38,195.9,209.41,289.78,194.12,223.99,218.11,L5
1985-09-21 09:41:07+00:00,217.54,197.93,209.04,295.82,200.76,222.43,222.96,L5
1985-10-23 09:40:46+00:00,218.58,203.78,218.56,295.54,203.88,217.0,215.02,L5
1985-12-03 09:34:19+00:00,217.33,201.83,208.55,290.14,188.09,220.58,214.72,L5
1986-01-04 09:33:44+00:00,217.06,206.01,209.95,296.93,199.33,215.52,208.85,L5
1986-01-20 09:33:24+00:00,216.33,198.48,201.31,297.22,187.88,221.68,215.47,L5
1986-03-16 09:37:58+00:00,218.16,204.71,210.27,296.45,207.52,217.47,216.6,L5
1986-03-25 09:32:01+00:00,219.28,202.76,207.92,296.34,192.5,228.34,218.44,L5
1986-05-12 09:30:53+00:00,221.31,205.79,210.72,298.67,199.34,226.76,220.79,L5
1986-05-28 09:30:02+00:00,219.51,206.63,209.27,287.71,189.42,213.02,216.39,L5
1986-07-22 09:34:25+00:00,,,,277.66,188.35,217.72,222.33,L5
1986-07-31 09:28:19+00:00,218.8,204.02,205.98,293.63,199.01,217.97,224.03,L5
1986-08-23 09:33:15+00:00,209.81,193.47,197.83,,184.48,217.66,216.71,L5
1986-09-17 09:26:37+00:00,217.26,203.03,209.75,292.73,188.64,220.78,215.63,L5
1986-09-24 09:32:11+00:00,216.9,199.86,201.12,286.22,187.03,217.74,216.12,L5
1987-01-23 09:26:04+00:00,228.19,207.43,210.09,296.13,188.98,222.58,218.0,L5
1987-02-08 09:26:31+00:00,223.38,202.45,207.18,297.99,202.84,226.14,219.32,L5
1987-03-03 09:33:20+00:00,213.8,195.19,195.02,,183.1,215.08,217.96,L5
1987-04-20 09:35:01+00:00,221.61,202.46,208.32,296.44,199.03,220.38,220.93,L5
1987-05-22 09:35:55+00:00,208.0,195.46,205.07,274.74,184.47,213.31,210.21,L5
1987-06-07 09:36:18+00:00,213.98,197.86,207.88,289.96,189.04,215.03,215.73,L5
1987-06-16 09:30:43+00:00,218.9,203.18,208.92,293.63,200.09,216.65,215.55,L5
1987-06-23 09:36:39+00:00,223.69,203.61,211.6,296.19,207.47,229.93,225.65,L5
1987-07-18 09:31:20+00:00,220.4,205.49,213.26,295.91,197.99,218.73,224.47,L5
1987-08-03 09:31:49+00:00,223.23,205.45,209.15,298.29,193.74,220.9,229.56,L5
1987-08-10 09:37:49+00:00,206.03,196.39,194.29,,184.88,217.93,220.65,L5
1987-08-19 09:32:18+00:00,224.86,199.55,203.46,298.39,191.39,227.18,225.51,L5
1987-08-26 09:38:16+00:00,216.61,201.61,207.45,295.39,186.44,223.34,231.01,L5
1987-09-11 09:38:40+00:00,219.42,203.54,210.67,291.36,203.38,228.61,223.9,L5
1987-09-20 09:33:05+00:00,216.69,203.82,210.22,300.54,199.12,220.6,229.87,L5
1987-10-06 09:33:26+00:00,220.21,193.12,197.95,,195.97,226.54,226.71,L5
1988-01-10 09:35:05+00:00,224.52,204.31,208.21,275.78,193.83,217.54,215.42,L5
1988-02-11 09:35:41+00:00,225.5,197.75,204.34,292.29,202.38,233.02,230.13,L5
1988-03-14 09:36:03+00:00,218.59,196.13,210.17,293.07,199.65,222.77,215.31,L5
1988-04-15 09:36:14+00:00,221.73,193.59,199.21,300.25,207.75,231.92,230.15,L5
1988-05-17 09:36:32+00:00,217.9,202.9,207.08,297.78,203.24,228.78,223.44,L5
