dates,sar2298-0000,sar2298-0001,sar2298-0002,sar2298-0003,sar2298-0004,sar2298-0005,sar2298-0006,satname
1984-06-14 09:40:12+00:00,223.77,206.74,209.72,296.52,209.14,218.93,221.26,L5
1984-06-30 09:40:25+00:00,218.05,200.46,208.69,293.07,198.90,217.66,217.66,L5
1984-09-11 09:36:14+00:00,218.50,200.98,208.32,294.63,198.90,220.68,220.91,L5
1984-10-04 09:42:01+00:00,218.50,200.56,204.63,297.08,198.32,220.36,226.84,L5
1984-10-13 09:36:13+00:00,217.78,201.21,205.37,296.36,197.34,219.66,224.56,L5
1984-10-29 09:36:08+00:00,216.98,200.94,206.00,296.16,197.91,219.40,223.66,L5
1985-01-17 09:36:29+00:00,217.01,200.83,204.26,297.64,197.57,221.05,225.51,L5
1985-03-13 09:42:20+00:00,216.12,200.77,203.27,295.81,198.26,221.31,223.16,L5
1985-05-25 09:36:15+00:00,211.88,196.48,201.43,292.76,197.61,223.63,216.87,L5
1985-06-17 09:42:00+00:00,210.21,196.17,201.41,292.76,195.85,221.63,215.58,L5
1985-08-04 09:41:41+00:00,207.34,195.46,201.47,287.39,192.18,219.57,214.94,L5
1985-08-13 09:35:48+00:00,208.91,196.59,203.19,287.81,192.50,219.80,215.58,L5
1985-08-20 09:41:31+00:00,210.55,196.22,203.22,288.23,193.78,220.42,216.80,L5
1985-09-05 09:41:19+00:00,212.02,196.02,202.56,289.79,194.98,222.08,218.95,L5
1985-09-14 09:35:25+00:00,211.96,195.19,203.52,289.99,193.81,221.50,219.30,L5
1985-09-21 09:41:07+00:00,212.65,195.53,204.21,290.82,194.67,221.62,219.76,L5
1985-10-23 09:40:46+00:00,213.31,196.45,205.81,291.41,195.70,221.11,219.23,L5
1985-12-03 09:34:19+00:00,215.17,197.95,206.87,291.14,195.23,221.32,219.31,L5
1986-01-04 09:33:44+00:00,216.49,199.15,207.82,291.78,196.20,221.30,218.99,L5
1986-01-20 09:33:24+00:00,216.48,199.08,207.17,292.33,195.37,221.34,218.64,L5
1986-03-16 09:37:58+00:00,217.50,202.12,209.61,295.35,197.91,219.11,215.60,L5
1986-03-25 09:32:01+00:00,217.79,202.93,209.43,295.44,196.53,220.10,214.85,L5
1986-05-12 09:30:53+00:00,218.25,203.26,208.12,295.96,195.78,221.72,215.81,L5
1986-05-28 09:30:02+00:00,218.43,203.74,208.28,294.78,194.87,220.48,215.89,L5
1986-07-22 09:34:25+00:00,219.57,204.97,209.55,291.37,195.43,220.66,218.91,L5
1986-07-31 09:28:19+00:00,219.41,204.78,208.83,291.74,196.02,220.21,219.76,L5
1986-08-23 09:33:15+00:00,217.81,202.90,207.00,291.74,194.37,219.85,219.33,L5
1986-09-17 09:26:37+00:00,217.66,202.62,206.91,291.12,191.68,220.32,219.19,L5
1986-09-24 09:32:11+00:00,217.26,202.13,205.78,289.44,190.90,218.81,218.86,L5
1987-01-23 09:26:04+00:00,218.19,201.56,204.95,292.18,189.63,219.35,218.10,L5
1987-02-08 09:26:31+00:00,219.11,201.25,205.19,293.27,190.39,220.98,217.16,L5
1987-03-03 09:33:20+00:00,219.91,201.59,204.63,293.27,190.12,220.46,217.41,L5
1987-04-20 09:35:01+00:00,221.75,201.88,205.15,296.85,193.49,221.05,219.05,L5
1987-05-22 09:35:55+00:00,219.00,200.60,205.14,291.32,191.68,219.50,217.28,L5
1987-06-07 09:36:18+00:00,218.16,200.14,205.59,291.05,191.24,218.75,217.03,L5
1987-06-16 09:30:43+00:00,218.27,200.58,206.07,291.48,192.51,218.45,216.81,L5
1987-06-23 09:36:39+00:00,218.94,200.95,206.76,292.15,194.38,219.89,217.92,L5
1987-07-18 09:31:20+00:00,219.11,201.46,207.48,292.62,194.78,219.76,218.65,L5
1987-08-03 09:31:49+00:00,218.55,201.24,207.38,292.89,195.31,219.57,219.93,L5
1987-08-10 09:37:49+00:00,216.63,200.57,205.95,292.17,193.31,218.66,220.08,L5
1987-08-19 09:32:18+00:00,217.45,200.46,205.70,292.94,193.12,219.51,220.62,L5
1987-08-26 09:38:16+00:00,217.37,200.57,205.86,293.22,192.51,219.86,221.57,L5
1987-09-11 09:38:40+00:00,217.88,201.33,207.28,293.03,194.36,221.09,222.11,L5
1987-09-20 09:33:05+00:00,217.78,201.53,207.52,293.71,194.75,221.05,222.75,L5
1987-10-06 09:33:26+00:00,217.97,200.89,206.79,293.71,194.85,221.47,223.06,L5
1988-01-10 09:35:05+00:00,219.11,201.48,206.07,293.67,194.08,222.37,225.23,L5
