,dates,jap0012-0000,jap0012-0001,jap0012-0002,jap0012-0003,jap0012-0004,jap0012-0005,jap0012-0006,jap0012-0007,jap0012-0008,jap0012-0009,jap0012-0010,jap0012-0011,jap0012-0012,jap0012-0013,jap0012-0014,jap0012-0015,jap0012-0016,jap0012-0017,jap0012-0018,jap0012-0019,jap0012-0020,jap0012-0021,jap0012-0022,jap0012-0023,jap0012-0024,jap0012-0025,jap0012-0026,jap0012-0027,jap0012-0028,jap0012-0029,jap0012-0030,jap0012-0031,jap0012-0032,jap0012-0033,jap0012-0034,jap0012-0035,jap0012-0036,jap0012-0037,jap0012-0038,jap0012-0039,jap0012-0040
0,1984-09-28 00:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.92288472480618,122.94203571975322,,135.10456642588198,,
1,1985-07-29 00:24:43+00:00,103.98747879462562,,,,,94.08992834437339,91.01594017339119,84.99857592957193,,,81.00674438098014,,,32.792078178908,,,,76.47398163665919,,67.082295992546,,,,,,,,,,,,,,,,79.65308912184378,,,,,
2,1985-08-14 00:24:34+00:00,,149.6376089373947,,150.52349231611032,134.77888887290214,130.4931383753983,123.06658542600636,120.70867292970206,112.42986380731625,119.84227876557692,110.92586223330963,109.56268885972847,92.95822665878347,56.976356332819186,93.83945933361619,109.26440391334168,109.57031579676945,111.76768351285617,108.15662944538013,104.29584205968607,102.9573866303483,106.9923922358737,105.28444672594951,107.73516876319324,101.14167028883261,107.89136865007424,109.99949619775896,108.78931131531314,107.33631761207552,106.75186382684049,110.15992485250226,113.4869812365366,,119.97355433247635,126.93889514335794,123.90993290871981,127.60553732957305,140.8505693988207,122.84174578657544,124.34904658097778,97.7086764486662
3,1986-05-13 00:19:38+00:00,109.66524090315544,,109.81236227200273,,109.15534997024527,,,,104.63921868835139,99.8246203302026,101.04466455083276,90.62433062677837,75.75029494426808,73.76628739603413,79.186080440221,84.78639457006336,88.57918138740473,92.65928234937304,89.58383688441286,88.79781486832749,86.13808347071426,79.63944734586173,91.60335774610081,91.98664851794466,92.82486203522582,87.5770166098364,81.04206147483366,93.44047737272446,85.79734107858698,96.51959280190201,94.3697599468853,95.28538402469809,,102.74047466891416,110.66943745298165,109.801836482717,116.98874032143546,134.38349220603715,84.53446542386727,105.86705060964894,92.10438177340795
4,1986-08-01 00:17:04+00:00,125.34485753664363,127.36858282124508,134.55021188932898,140.27375671809693,140.8893641189529,132.41678624545753,123.84975938407504,126.81729425254626,123.28018634414967,120.22210252085465,116.3182057727986,113.09316333982295,107.0603961177102,97.71284509424653,104.1236858561101,108.49383623928591,108.30194900112312,110.05082763491339,110.98548730030501,101.4987085484375,108.51609393000645,107.86157620013996,111.24776634319588,112.26440560086051,109.2228428778384,105.25244741339783,111.84470599859098,108.64057632783702,113.78864688445563,108.82788860726413,116.90404792663104,122.96252154979017,132.82733027974533,123.12498086415953,134.39445279149143,133.59267000071776,141.58079713151702,148.62533922482908,133.90972681974944,136.0145476039918,117.89416401650553
5,1986-10-20 00:14:19+00:00,125.85962994069571,125.04308851086107,129.68636111711314,134.6367843876904,126.47873072314623,126.91956306793585,119.5314873678172,119.78160027919431,114.32631338874218,112.20443827609164,115.46727532321324,105.402868007253,107.08675087912543,80.5442983944853,89.47792032945888,101.34212539252675,109.10224751286923,109.84732438300593,105.35609259466405,99.93879869967742,97.41793330164337,,106.88357102941359,105.09587021025132,102.60827493081152,101.52988676730077,99.57079451012291,90.9285528526023,94.94898299674492,103.56349645406664,112.80785238146981,111.81481946244382,123.56413506676185,113.0666246809628,128.61071232584993,122.58742056613777,131.7732295686627,141.51562179975372,128.63029499824398,120.90511227369392,95.42115514857151
6,1987-06-01 00:19:08+00:00,121.29012173048618,124.45112131137121,121.99787849002472,122.38003594831993,125.00988054290117,122.54909630541242,118.86366117799291,118.25619596816227,111.01581998069437,109.0202875953389,105.52951278735841,101.05770082409815,92.77233821412263,75.96530344580025,85.27809097228887,99.46478214151453,99.05862855382654,100.91977650365553,104.24904441923739,96.77537440305242,91.6538809426567,,98.06006155221664,100.88030501259901,99.25021723878733,96.23410072670957,96.63535451446522,95.8501692234863,97.82403712445661,102.55922669093727,105.58558536502034,114.53941636565852,120.02819818689584,117.5444492846519,119.47196873444302,135.34488923739372,134.41453121966026,146.77232275204977,138.78054037867247,144.13314367063396,108.53476767038013
7,1987-07-03 00:19:49+00:00,91.26191283160296,,92.60298695050568,93.47360967011065,98.22819184422653,104.31828598174303,107.10909702248331,105.14895426646046,102.92960080802628,,,,,,,,,,,,,,,,,,,,,,,,92.51173149618299,90.68316427841921,97.40545814162964,,100.9121332173517,124.19820405126518,118.51083861206368,96.1231901802469,66.82537184313276
8,1987-11-24 00:23:08+00:00,,,,,,,,,,,,93.76061812174332,128.08994345055157,,,,,,,,90.81937068526818,,,,,,,,91.94626219688645,115.93396492494925,115.10200295185419,93.18227390304241,75.20952333931206,,,,124.00328139536525,150.03483509571615,124.0756649178508,,71.84734739241733
9,1988-09-07 00:25:41+00:00,122.46501805011765,122.80953748926896,129.82574057299541,127.04558408746838,122.52661151006761,123.69908372499037,119.28876645695489,118.89105985009323,113.15624628648912,111.21905300788272,112.11695005851136,106.40076375535754,93.79194940993453,83.8065579804981,87.63575830176894,96.24937109656176,98.70751600648484,106.34998940004444,97.5086769006849,98.17615333646812,100.58806123930378,,104.93224179475699,104.87337535317427,105.56054072755967,104.92524820802376,94.81050351320116,91.19981757806919,98.99118158908021,97.752082169998,109.29243656945162,112.61956876430189,,114.55627144655031,121.1202334835166,121.77188966197511,124.68652434320909,140.11737324944175,123.84664496493407,125.99205644444994,104.15306697136076
