,dates,per0034-0000,per0034-0001,per0034-0002,per0034-0003,per0034-0004,per0034-0005,per0034-0006,per0034-0007,per0034-0008,per0034-0009,per0034-0010,per0034-0011,per0034-0012,per0034-0013,per0034-0014,per0034-0015,per0034-0016,per0034-0017,per0034-0018,per0034-0019,per0034-0020,per0034-0021
0,1985-09-03 15:03:06+00:00,121.93103858185253,119.30120041080801,106.63991118585781,111.53740914023828,126.53889023323067,140.42689585478578,160.61249875865064,163.33662594196693,163.2376406130254,159.6230671261128,161.12166111709675,157.66856697783248,160.61838645499586,159.0882365420092,163.04316958924974,163.25602702463704,173.1773841167259,164.41243923147036,152.65888337370947,137.963299091149,147.42684059059567,154.52506482656958
1,1985-10-05 15:03:08+00:00,123.72156409090557,106.93645382946761,105.03578215207385,114.66321742088748,130.5234926784541,144.00850226118772,157.8339715614802,155.69390028471045,156.99073099458369,155.2139567574996,151.6476128054658,150.9110185669514,150.68012511877083,154.09690098286208,155.81592687497715,149.97720672200865,163.56448411463316,156.79504476897023,143.18717319740693,140.22111152134235,138.21740190126818,151.26059320494377
2,1985-12-08 15:02:09+00:00,124.62544578065959,98.77410851247211,101.50930419033573,109.69616555334579,123.54040612505834,135.21666095803172,151.80138259692552,153.50872303857372,149.48051792384052,146.82080076782026,151.74284422195288,149.73901637153543,150.29684092724642,156.71337353455723,160.39012385017497,161.54318637961146,176.33291696668437,161.36913932662688,153.2094672426724,146.85813861090375,147.33797507832065,156.3864073872317
3,1986-01-09 15:01:10+00:00,145.1677133639164,147.4146487862404,145.50715372445129,129.52237436894,152.51589569090254,172.27092539720672,167.28533155427914,173.72072706997835,167.99641899805977,163.1646834404882,163.7327492268414,173.3471857365182,169.56972525828385,178.8846393250759,185.7042634010899,190.05312940003364,198.01740248146606,190.8473815455958,180.1213128329569,171.2432989153062,163.06530793627016,156.70021277124349
4,1986-03-14 14:59:46+00:00,147.06138413413612,139.5423515092007,127.37415823868292,135.795697288988,145.4063956633884,155.89652511778985,163.96841353595838,164.0194979493956,160.7233423894546,159.3025400189847,165.44957323304212,162.40160319645997,166.35816787280442,165.46007301544202,167.7887538115916,176.75472400368994,181.76834190641262,171.78183380495332,163.99795580191864,151.14557215346153,151.9379338693246,159.1534410961778
5,1986-08-05 14:55:41+00:00,118.45481849387168,109.9811570920971,110.96614794479316,112.45284965912776,122.25301078738902,141.5021443320285,155.61070133274023,151.92662144607175,153.75144108438687,148.35775135938337,150.91913543486046,143.75836027020034,145.88388426657008,152.95148717657483,149.2241435620787,153.66447991151412,155.82345696785023,150.11610581735678,137.45938554225654,129.8243436203539,135.7527771561211,149.11804095079287
6,1986-11-09 14:52:45+00:00,129.2047644431501,113.2179400075407,110.97055160102879,116.73468795551476,128.11030190872557,147.10345831735867,151.2762709572079,153.84602214774304,162.5537944717126,158.16287245190532,161.9181240538836,152.7426038623325,157.18021069958453,158.6347215484751,161.30310133010417,157.4785075500182,165.57937250847422,158.878956360052,140.64055300853346,147.91533401934333,151.3427542863103,154.90175028089337
7,1986-12-11 14:52:20+00:00,,,,109.86214283918105,113.47916246233244,135.27705262580554,144.67446801632565,150.2208297277847,151.60541897751102,161.47359530896628,168.189629937604,169.4967535068967,177.5572311564286,178.07403340845633,173.9906375021412,164.02526401706152,151.44087639474822,150.71843578243238,143.03513038207723,145.39899999875337,139.6812873580197,163.7813113720534
8,1990-01-20 14:56:00+00:00,146.50693592007258,135.8324471116371,137.2859604344147,135.7155401495977,145.45925919221833,157.976405584047,166.8513449475884,164.2650463866093,170.1736721136423,169.187713336672,171.93625102644236,174.66501796097447,176.60615192193728,178.56117372806213,181.2332838752407,187.71766502805022,190.783816146863,186.23246266487052,173.83632736514477,166.58778386194166,166.85244644269153,173.26707285770362
9,1990-02-05 14:55:29+00:00,141.6715915192351,132.14749716822257,128.67090414851023,134.1999482790133,142.25913132104205,157.87912783631663,166.6093884903753,168.11052429690665,167.85914973165296,165.50583891693668,165.86156137042835,166.61903429928518,165.63445286052092,169.94210887315649,172.4598526343363,176.87198490948276,182.7943042219693,173.62018014933795,167.47678696627617,160.4216376656834,159.88552722292732,161.9150992740064
