,dates,chi0197-0000,chi0197-0001,chi0197-0002,chi0197-0003,chi0197-0004,chi0197-0005,chi0197-0006,chi0197-0007,chi0197-0008,chi0197-0009,chi0197-0010,chi0197-0011,chi0197-0012,chi0197-0013,chi0197-0014
0,1985-07-27 14:08:05+00:00,218.27810796027006,213.11972692790138,221.19144748741863,235.3892438997776,236.73386826441148,239.23841767477822,234.52562046289785,237.3000565624744,237.48470667835113,243.50995705336592,241.1529008107804,258.38529521263007,249.82903874921848,235.62339181026647,250.82231194220424
1,1986-02-04 14:05:11+00:00,244.61596644776287,242.8576430965756,254.69808337208153,265.89102220089893,264.1884410208476,263.34954744371004,266.5345627685462,235.53810266691445,246.23577490138547,249.4216816268059,253.2561714273994,260.29721659295853,263.31628265313185,239.32442070872307,259.70590062620545
2,1986-07-30 14:00:28+00:00,219.8238106226103,221.41888037782095,225.5943782443281,234.84869318487557,231.21846722530654,238.60066588208682,239.49898193743698,250.2772444964628,242.92162513141594,248.27884016103425,242.22498660071983,265.1502396702893,248.31916663870442,235.63081772010744,246.76952761094398
3,1986-08-15 13:59:53+00:00,222.38332727332443,217.5202715938599,234.3299144683104,242.39909450899108,230.95409341613583,244.0362167620956,246.60455477241982,248.22989775717087,241.9543096866402,237.96714536154974,244.40182522617366,264.53870145562695,,239.91565479996422,255.4052371765289
4,1986-08-31 13:59:17+00:00,222.86471083056642,215.84465603383538,225.6020299366,241.66348817879907,231.97782515788575,238.27505549825835,245.0289245623579,241.83737250774183,238.668229482591,242.39458945051942,244.8037027932088,262.7932084110719,253.53244069798868,239.8746778570124,245.13376519677033
5,1986-09-16 13:58:46+00:00,228.19500001839867,222.02343442489857,232.03251782988656,241.9019827670336,244.00932170394833,246.04070346601458,253.44977221964155,244.55188735484745,241.44620786849256,242.31481204140988,245.58043102476415,264.4101835609132,257.8111075196706,249.26951307059724,255.51252358777336
6,1986-10-18 13:57:44+00:00,212.34281263765513,210.144778548473,222.27960839959667,234.4048422539664,230.4494888152859,239.01703853146927,242.60850679384436,239.64899624309263,230.92172126472508,249.18006972150457,243.26944681406638,255.45042508475396,241.7344894156035,233.74727009852685,240.98510959142743
7,1986-12-21 13:57:14+00:00,229.34117529911964,228.10328002391702,236.63601566988808,244.82102899966415,251.96870753181713,248.59523452278046,253.19998016461852,249.46541079160224,243.54649666473122,249.73802239996306,252.29000857323118,263.65859104507416,246.81494425095468,233.323703056325,249.57864986023168
8,1987-11-06 14:06:08+00:00,224.97676455551542,212.0233694279733,217.79747572015793,242.25222523544332,236.62148210914606,236.626264651715,239.89720449330744,233.4342312234511,227.93511128702235,230.9793844353228,237.41975791219176,245.18793546385135,248.06548879102513,228.90994563324125,240.6958844816681
9,1988-06-01 14:08:45+00:00,225.09450934221206,194.7057168008395,202.87438737644197,236.85627860399393,218.0337730642837,241.18989803819346,248.2392105796246,242.55188754240334,247.37927502592777,255.86081386850387,250.62403124967076,250.34001596281382,246.20046712073506,228.15177782927745,244.7046799675897
10,1988-06-17 14:08:51+00:00,228.19504566148098,218.34650099033516,224.69720760074975,241.28163564226446,239.18494656804242,244.78309520818496,249.7373176811616,236.86223975412977,245.461505667954,249.37263896341074,248.68004039818993,254.77636011549012,250.40516248068639,234.3911247408203,243.5121460412714
11,1988-08-20 14:09:00+00:00,,,,,,,,,,,246.45839957195093,262.6468277706648,247.92819054302535,228.74505027016892,250.85098499119678
