,dates,aus0044-0000,aus0044-0001,aus0044-0002,aus0044-0003,aus0044-0004,aus0044-0005,aus0044-0006,aus0044-0007,aus0044-0008,aus0044-0009,aus0044-0010,aus0044-0011,aus0044-0012
0,1987-09-11 23:08:53+00:00,155.99692310816832,129.53691907432236,87.88783244253753,72.85161231875257,74.32911034254688,127.16389982261582,148.34118626293082,177.7531977119438,191.9649018068426,183.7604688231819,160.93659370639568,212.4042401343491,180.77816898186438
1,1987-09-27 23:09:15+00:00,167.29097916030153,144.49156839711415,105.75332515991234,90.04151990847606,89.16909691567609,136.45126731205022,161.53155803316508,181.04282449090974,192.69671118188327,188.1318846522388,161.18759562264498,228.985998564304,192.45922532855988
2,1987-12-16 23:10:41+00:00,155.4820153015202,133.1823992744917,107.38223911786078,84.9107281119382,77.7646604460282,105.68560470162099,151.3351692968779,178.93192251309316,189.6945634338761,169.50483307958655,156.35585259074418,216.8932955036645,179.61622765612734
3,1988-01-01 23:10:57+00:00,153.37986530459742,133.9415544638241,103.1819787012458,81.50485794369891,79.54194424259937,,155.07171267414253,173.17463161955726,172.83690444115564,170.63066696392124,156.27971075424537,209.901125982328,183.84652976310207
4,1988-01-17 23:11:14+00:00,114.23264238711884,94.24513113822906,77.34523879139829,,,103.2475021848704,151.94128194407725,179.25636869599907,157.31794813386014,169.72388967773873,154.7756209749598,207.89071423181687,
5,1988-02-18 23:11:47+00:00,125.26284089480735,112.28387836216648,87.66366942744536,,,,160.82940055518011,174.63283168868747,172.7402486026427,165.4019896412253,144.55299130776848,207.71406672625517,
6,1988-04-06 23:12:36+00:00,,,,,,66.22732384973207,121.2775439070664,150.9317302068881,158.7020793584099,159.5077362982696,122.8106984019961,186.29192249749065,156.93186690796267
7,1988-04-22 23:12:40+00:00,105.57188677266213,84.63257647559098,57.912324069489046,50.929024026022454,60.5537670472648,85.01343577785018,143.47093550950606,175.94586737476374,170.72080863078634,176.43046379938875,149.19506277126507,208.43146440374744,167.89365434656204
8,1988-05-08 23:12:50+00:00,100.79284402789627,71.4426319186969,66.87606388234352,54.10104110395168,51.802628637397746,80.36922942127299,142.3078381155658,173.85479312156608,164.59770169074667,169.6540215164614,152.58733969987594,206.87819558807735,166.3307855540013
9,1988-05-24 23:12:34+00:00,116.46611541906412,97.38794827461128,77.67685284601252,59.17015413507488,60.92436729381162,81.90428433469879,141.04774224414518,180.5013637072691,182.5626740933281,179.4664162537814,159.3385673912183,210.48811433968692,167.7346539767895
10,1988-06-09 23:12:39+00:00,101.90728464232595,75.78626160051381,65.36524502274895,51.840813311910594,60.03933745199875,77.72094288372132,135.60602697141874,173.79860032258844,174.84946067664023,177.53567975826434,153.94084034974773,204.21252635550223,172.06779707469568
11,1988-06-25 23:13:08+00:00,101.97315474122772,71.56334315009143,58.61830098435297,50.12278323239923,55.84288329581359,62.67388126835983,130.37235253580877,167.07964739229874,183.11869391865775,167.04150860282252,140.90318583416678,204.13368937579077,158.58232800573725
12,1988-08-28 23:12:54+00:00,,,,,,118.06161532036363,168.3657765301482,188.12640159571754,194.7266016867211,187.59040689224992,155.74986782696004,218.6043717710453,175.35634337136958
13,1988-09-29 23:13:09+00:00,,,,,77.88877125015165,128.97439080003255,161.46801486673104,175.00356836024048,170.08486807845225,171.60695255682026,145.9835215020232,212.89598086959592,168.08605765242277
14,1988-12-02 23:13:03+00:00,94.12172378653054,73.41611818291221,58.20591611921528,54.572243008366215,94.67059133014642,123.9431290225033,155.048625718257,178.45744050224764,191.54446227813756,159.81774833461984,,214.9467574945358,183.94079438221556
15,1989-01-03 23:12:50+00:00,,,,,73.43370352366207,97.47884338444307,132.99679856393917,160.4203814186992,153.70408480956502,155.69707514095484,134.83982387360322,195.40470134873465,
16,1989-03-08 23:11:39+00:00,,,,,78.3353447207837,116.59557977374085,166.87744163292516,179.2521725854463,176.49511991740727,175.28388836879915,141.11867171301358,195.63958442595734,
17,1989-04-09 23:11:39+00:00,,,57.256133636876974,56.174036028868194,81.56225796997084,107.69089712763993,137.18375743821406,171.58351309751353,184.48529795819798,178.8708454757184,153.24690368829982,210.17349817342506,181.30030598027608
18,1989-05-27 23:10:52+00:00,,,,,,,107.11458003337628,159.84930290053404,176.218895130742,164.05215055848274,134.50536641871636,178.6500583625923,146.04606822707999
19,1989-06-12 23:10:29+00:00,72.88695211632148,73.730767743502,72.42747444526498,76.96532430674347,92.41369881127103,83.41712780639726,139.19391724366727,164.30267321797783,188.61015427900955,177.04527254571468,146.86728232083615,204.29554804791718,158.87079975306946
