dates,nzd0505-0000,nzd0505-0001,nzd0505-0002,nzd0505-0003,nzd0505-0004,nzd0505-0005,nzd0505-0006,satname
1999-08-26 22:07:32+00:00,,350.86,350.90,342.41,348.83,358.34,359.33,L7
2000-03-21 22:07:12+00:00,,367.72,354.81,335.21,343.14,355.34,372.30,L7
2000-05-08 22:06:44+00:00,179.76,367.72,341.98,335.87,344.38,355.34,372.30,L7
2000-06-25 22:06:19+00:00,175.11,367.72,341.98,324.84,335.19,352.38,372.30,L7
2000-07-11 22:06:05+00:00,174.42,367.72,341.98,321.71,333.83,348.42,355.74,L7
2000-12-18 22:05:01+00:00,171.75,337.31,327.06,313.93,327.11,340.94,343.65,L7
2001-04-09 22:04:41+00:00,,344.78,334.06,324.28,335.12,342.77,352.13,L7
2001-06-28 22:03:56+00:00,184.73,352.25,341.06,312.32,325.88,342.06,350.03,L7
2001-07-14 22:03:57+00:00,178.86,352.25,341.06,311.04,328.66,341.93,349.43,L7
2001-08-15 22:03:26+00:00,179.45,332.87,333.22,313.50,328.31,340.88,348.54,L7
2001-11-03 22:02:58+00:00,179.45,333.03,332.55,313.88,327.74,337.39,343.45,L7
2002-03-11 22:03:31+00:00,,347.63,339.36,323.32,335.44,339.20,347.31,L7
2002-04-12 22:03:25+00:00,,346.29,338.77,323.93,335.58,340.67,349.62,L7
2002-05-30 22:03:13+00:00,178.76,343.15,325.41,316.78,330.05,337.90,350.82,L7
2002-06-15 22:03:07+00:00,171.44,343.15,325.41,310.31,325.47,337.09,350.82,L7
2002-08-18 22:02:45+00:00,175.88,332.89,321.80,309.58,323.62,335.17,347.00,L7
2002-12-08 22:02:51+00:00,174.44,324.11,320.60,307.42,319.44,331.07,335.56,L7
2003-03-14 22:03:20+00:00,,345.00,338.81,331.96,337.94,352.70,349.69,L7
2003-08-29 21:51:49+00:00,304.48,347.64,347.39,339.19,345.48,348.70,347.49,L5
2003-09-30 21:52:18+00:00,311.66,334.33,320.90,318.48,326.78,337.97,338.88,L5
2003-10-24 22:02:58+00:00,327.91,342.46,336.22,328.69,334.43,343.15,344.96,L7
2003-11-17 21:52:57+00:00,329.41,339.75,333.77,328.15,333.46,341.00,345.04,L5
2003-12-11 22:03:21+00:00,336.17,343.51,337.05,330.71,335.74,342.94,348.11,L7
2004-01-12 22:03:31+00:00,339.16,344.15,338.36,330.79,336.12,342.95,348.11,L7
2004-05-03 22:03:47+00:00,350.42,345.84,339.79,329.33,337.22,344.46,353.09,L7
2004-06-12 21:55:59+00:00,354.15,347.39,343.62,311.63,337.41,349.80,353.61,L5
2004-07-06 22:03:36+00:00,354.15,347.39,343.62,307.73,337.41,349.80,353.61,L7
2004-07-14 21:56:54+00:00,,,295.00,299.15,336.02,352.00,354.88,L5
2004-07-30 21:57:15+00:00,,,299.08,303.69,337.82,352.99,356.77,L5
2004-08-15 21:57:37+00:00,,303.08,312.69,308.27,337.82,352.99,355.06,L5
2004-09-08 22:03:17+00:00,316.27,316.51,312.69,308.27,339.00,354.32,355.20,L7
2004-09-24 22:03:12+00:00,319.49,322.23,318.22,311.47,339.48,352.70,353.80,L7
2004-10-10 22:03:07+00:00,319.49,326.83,322.15,314.27,339.43,351.91,352.98,L7
2004-10-18 21:59:11+00:00,326.16,331.28,325.81,316.58,339.60,351.33,353.80,L5
2004-12-29 22:03:56+00:00,333.21,331.28,325.81,321.14,338.97,348.81,352.04,L7
2005-01-14 22:04:00+00:00,336.03,333.34,333.01,329.35,339.65,348.36,351.25,L7
2005-01-22 22:00:50+00:00,341.57,337.63,336.83,331.94,342.17,350.47,353.69,L5
2005-02-07 22:01:03+00:00,343.90,338.30,342.04,333.01,341.97,350.60,354.14,L5
2005-03-03 22:04:17+00:00,343.16,343.33,341.49,333.14,341.70,350.32,354.19,L7
2005-03-11 22:01:31+00:00,347.84,348.32,342.18,332.57,341.24,348.85,354.66,L5
2005-04-04 22:04:14+00:00,349.42,349.73,342.88,332.83,341.21,349.38,355.44,L7
2005-04-20 22:04:08+00:00,338.15,349.92,342.67,332.20,341.23,350.18,355.33,L7
2005-05-14 22:01:54+00:00,319.37,349.92,339.32,330.86,341.00,349.50,354.77,L5
2005-06-07 22:04:06+00:00,304.54,349.92,339.32,326.42,341.00,350.47,354.77,L7
2005-06-23 22:04:01+00:00,292.64,349.92,339.32,326.42,341.00,350.04,354.77,L7
2005-07-09 22:04:02+00:00,275.46,349.92,339.32,323.10,343.39,352.04,356.67,L7
2005-07-25 22:04:01+00:00,264.51,344.99,336.10,318.98,340.65,350.29,354.03,L7
2005-08-26 22:03:51+00:00,254.14,343.15,334.46,318.97,338.91,348.17,350.65,L7
2005-10-05 22:02:41+00:00,229.68,336.47,329.06,312.59,337.91,347.24,346.03,L5
2006-01-01 22:04:22+00:00,281.52,334.93,331.35,319.46,337.28,344.53,342.86,L7
2006-02-26 22:05:22+00:00,363.02,351.26,344.07,331.22,339.48,350.98,355.23,L5
2006-03-14 22:05:42+00:00,363.64,354.59,346.14,331.51,339.64,353.83,359.18,L5
2006-03-22 22:04:42+00:00,357.28,353.02,344.85,332.76,341.52,353.99,359.18,L7
2006-04-15 22:06:18+00:00,360.53,359.57,350.88,337.24,344.16,359.21,367.81,L5
2006-06-26 22:04:32+00:00,360.53,359.57,350.88,337.24,344.16,358.97,369.19,L7
2006-07-12 22:04:25+00:00,360.53,359.57,350.88,336.55,344.16,356.17,365.52,L7
2006-08-21 22:08:07+00:00,360.53,359.57,347.01,336.08,344.16,356.17,365.52,L5
2006-12-11 22:09:16+00:00,354.13,339.56,331.81,334.40,335.43,348.89,360.75,L5
2007-02-13 22:09:34+00:00,353.24,347.39,335.68,338.52,341.87,352.35,361.31,L5
2007-05-12 22:04:59+00:00,353.24,347.39,334.90,337.13,341.14,350.76,358.95,L7
2007-07-15 22:04:48+00:00,352.35,355.23,336.31,324.40,345.60,354.61,359.41,L7
2007-09-01 22:04:31+00:00,,338.43,331.64,318.07,343.55,354.66,356.43,L7
2007-11-04 22:04:37+00:00,340.48,339.92,329.66,313.56,338.65,354.66,356.43,L7
2008-04-12 22:04:44+00:00,340.48,343.09,333.07,320.82,337.42,354.94,362.29,L7
2008-05-14 22:04:36+00:00,,344.76,328.03,340.06,349.44,357.19,361.88,L7
2008-06-15 22:04:20+00:00,322.52,350.29,341.62,340.06,349.44,357.19,361.88,L7
2008-08-18 22:03:44+00:00,322.52,350.29,340.94,335.58,350.79,358.94,363.07,L7
2008-10-05 22:03:18+00:00,331.02,349.00,342.65,335.58,353.97,361.21,365.64,L7
2008-11-22 22:03:51+00:00,342.15,355.25,353.60,343.19,359.78,367.61,372.09,L7
2009-01-17 21:59:44+00:00,350.39,351.43,346.34,343.53,356.10,364.64,368.63,L5
2009-03-14 22:04:45+00:00,357.65,357.00,352.76,352.17,356.98,365.37,369.70,L7
2009-03-30 22:04:52+00:00,355.72,358.37,353.12,351.73,356.84,365.65,369.43,L7
2009-05-01 22:05:01+00:00,359.77,361.36,351.17,349.13,353.04,362.45,369.51,L7
2009-08-05 22:04:48+00:00,363.71,368.78,352.97,347.22,350.23,358.69,370.43,L7
2009-10-24 22:04:54+00:00,350.70,355.31,342.57,344.66,348.59,357.67,371.34,L7
2009-11-25 22:05:21+00:00,340.60,343.12,338.19,339.90,345.08,353.28,370.17,L7
2010-03-01 22:06:39+00:00,340.60,343.12,345.12,338.22,347.09,352.57,370.34,L7
2010-05-04 22:06:46+00:00,330.49,322.56,341.72,334.05,346.36,352.72,369.51,L7
2010-07-23 22:06:50+00:00,,314.19,332.96,334.35,352.21,358.71,367.16,L7
2010-08-24 22:06:52+00:00,368.70,338.31,337.85,334.35,352.21,358.71,367.16,L7
2010-09-25 22:06:53+00:00,349.17,338.31,335.30,335.66,350.63,358.34,361.60,L7
2011-01-31 22:08:00+00:00,351.38,357.86,350.65,338.97,344.55,353.88,355.89,L7
2011-02-08 22:04:35+00:00,352.79,357.04,348.48,339.99,345.66,354.71,355.48,L5
2011-03-12 22:04:31+00:00,349.86,355.96,346.53,340.68,346.56,356.26,358.36,L5
2011-05-23 22:08:11+00:00,356.60,355.96,335.36,338.07,344.68,354.76,358.46,L7
2011-06-08 22:08:12+00:00,356.60,355.96,335.36,332.33,342.39,356.76,360.43,L7
2011-07-10 22:08:07+00:00,356.60,355.96,335.36,328.27,339.11,353.96,358.17,L7
2011-07-26 22:08:05+00:00,356.60,355.96,329.37,328.35,339.61,354.15,358.17,L7
2011-08-27 22:07:59+00:00,356.98,359.18,331.60,326.14,339.51,353.93,360.30,L7
2011-09-12 22:07:53+00:00,331.91,338.43,328.24,322.72,336.99,352.53,358.63,L7
2011-09-28 22:07:51+00:00,342.33,347.15,331.79,323.66,337.72,351.56,359.59,L7
2011-11-15 22:08:10+00:00,342.33,349.72,333.54,325.31,338.88,351.97,359.19,L7
2012-04-07 22:08:40+00:00,,354.85,342.27,336.91,346.96,354.43,347.21,L7
2012-04-23 22:08:52+00:00,,357.02,351.45,341.20,351.95,358.55,353.80,L7
2012-12-03 22:10:34+00:00,360.34,359.20,353.31,339.76,347.40,360.56,367.24,L7
2013-01-20 22:10:47+00:00,356.77,355.51,349.30,339.55,347.27,361.38,371.26,L7
2013-05-28 22:10:23+00:00,356.77,355.51,349.30,343.24,347.76,358.44,371.26,L7
2013-06-05 22:16:38+00:00,261.25,249.52,345.29,339.50,349.43,359.31,375.29,L8
2013-06-13 22:10:16+00:00,229.21,208.83,345.29,328.82,349.43,359.73,371.38,L7
2013-07-06 22:16:14+00:00,229.21,208.83,345.29,328.82,349.43,359.73,363.89,L7
2013-07-07 22:16:35+00:00,206.64,181.98,345.29,322.74,347.83,359.63,363.89,L8
2013-07-22 22:16:07+00:00,157.78,125.37,,314.37,348.06,359.00,358.19,L7
2013-07-23 22:16:34+00:00,160.95,123.66,306.30,316.95,347.20,357.91,358.54,L8
2013-08-08 22:16:37+00:00,164.01,162.53,324.35,320.27,347.21,358.67,360.97,L8
2013-09-17 22:10:16+00:00,164.01,198.48,339.02,324.48,347.21,358.67,360.97,L7
2013-10-11 22:16:29+00:00,164.01,218.80,338.49,325.99,346.78,356.43,357.85,L8
2013-11-04 22:10:43+00:00,164.01,238.17,338.49,325.99,348.91,357.37,360.09,L7
2013-12-30 22:16:01+00:00,161.87,286.00,343.95,329.82,350.69,357.56,360.16,L8
2014-02-23 22:21:32+00:00,,361.17,352.37,344.33,354.78,356.88,362.04,L8
2014-02-24 22:11:19+00:00,,357.76,349.64,343.81,353.79,356.31,361.84,L7
2014-03-11 22:21:19+00:00,,358.31,351.48,345.26,355.49,358.36,364.31,L8
2014-04-21 22:14:29+00:00,,356.33,350.51,345.31,356.64,361.79,365.52,L8
2014-04-28 22:20:34+00:00,,356.33,350.51,345.31,358.37,362.04,362.13,L8
2014-05-14 22:20:20+00:00,183.44,342.93,348.15,343.89,356.00,360.22,359.79,L8
2014-05-15 22:11:56+00:00,178.87,330.75,345.95,342.88,355.75,359.22,360.68,L7
2014-06-24 22:14:19+00:00,178.87,330.75,345.95,342.88,353.30,354.48,357.79,L8
2014-08-03 22:12:15+00:00,179.93,319.83,339.21,340.59,350.94,353.29,356.53,L7
2014-08-11 22:14:39+00:00,179.11,319.57,339.65,339.11,349.57,352.48,357.12,L8
2014-08-19 22:12:14+00:00,179.11,321.94,339.50,339.06,349.15,352.58,356.29,L7
2014-11-15 22:14:49+00:00,179.35,323.64,332.95,330.63,337.25,340.00,347.75,L8
2015-03-14 22:20:23+00:00,,341.08,332.21,320.38,328.75,332.27,327.48,L8
2015-03-31 22:13:40+00:00,,345.31,336.56,320.38,328.75,345.90,340.75,L7
2015-05-02 22:13:55+00:00,176.55,338.43,339.33,329.60,337.73,345.90,348.31,L7
2015-06-19 22:14:13+00:00,171.56,337.10,342.89,317.24,346.70,358.93,351.13,L7
2015-06-27 22:13:58+00:00,171.06,337.10,342.89,312.42,338.32,358.42,351.13,L8
2015-07-05 22:14:17+00:00,171.78,337.10,342.89,309.35,337.15,357.78,351.13,L7
2015-07-21 22:14:21+00:00,172.33,337.10,329.13,311.36,339.62,357.56,351.43,L7
2015-07-29 22:14:13+00:00,173.04,337.10,330.82,315.75,343.52,358.32,351.43,L8
2015-08-22 22:14:27+00:00,173.04,337.30,331.35,319.92,344.30,359.24,351.43,L7
2015-09-07 22:14:29+00:00,173.27,329.12,331.35,316.28,344.30,359.24,351.43,L7
2015-10-09 22:14:42+00:00,173.27,325.21,330.02,317.45,344.36,358.19,358.59,L7
2015-10-17 22:14:38+00:00,173.27,328.22,330.73,316.62,340.31,356.17,357.50,L8
2015-10-25 22:14:59+00:00,173.27,329.98,331.84,317.56,340.09,354.78,356.59,L7
2015-12-04 22:14:44+00:00,172.72,331.04,329.67,315.43,338.52,353.18,353.71,L8
2015-12-12 22:15:44+00:00,172.72,336.72,333.06,316.85,339.07,353.61,354.74,L7
2016-04-18 22:16:54+00:00,,353.56,348.64,333.07,341.08,346.80,355.98,L7
2016-04-26 22:14:08+00:00,180.62,355.80,353.37,340.12,343.57,352.86,360.88,L8
2016-05-04 22:16:59+00:00,182.03,349.18,353.59,341.08,345.21,353.97,362.94,L7
2016-05-12 22:14:08+00:00,181.55,349.18,348.99,338.09,342.82,353.92,362.94,L8
2016-06-05 22:17:08+00:00,176.97,349.18,348.99,333.95,347.15,359.21,362.94,L7
2016-07-14 22:23:21+00:00,176.97,343.87,347.89,332.54,346.01,355.53,364.46,L7
2016-08-08 22:17:13+00:00,177.76,343.87,347.89,334.66,346.67,356.71,363.53,L7
2016-08-16 22:14:41+00:00,178.16,345.27,350.90,336.40,348.31,357.83,364.39,L8
2016-09-09 22:17:18+00:00,178.16,347.50,350.46,338.07,348.98,359.03,364.39,L7
