dates,nzd0505-0000,nzd0505-0001,nzd0505-0002,nzd0505-0003,nzd0505-0004,nzd0505-0005,nzd0505-0006,satname
1999-08-26 22:07:32+00:00,,350.86,350.90,342.41,348.83,358.34,359.33,L7
2000-03-21 22:07:12+00:00,,367.72,354.81,335.21,343.14,355.34,372.30,L7
2000-05-08 22:06:44+00:00,179.76,,329.15,336.53,345.62,355.34,,L7
2000-06-25 22:06:19+00:00,170.46,,,302.77,316.82,346.47,,L7
2000-07-11 22:06:05+00:00,173.05,,,312.34,329.74,336.52,339.17,L7
2000-12-18 22:05:01+00:00,,337.31,327.06,326.69,334.78,339.84,348.13,L7
2001-04-09 22:04:41+00:00,,352.25,341.06,321.88,335.46,345.71,356.14,L7
2001-06-28 22:03:56+00:00,184.73,,,302.76,316.29,338.41,343.92,L7
2001-07-14 22:03:57+00:00,172.99,,,308.48,334.23,341.66,348.24,L7
2001-08-15 22:03:26+00:00,180.64,313.48,325.37,320.88,327.26,337.76,345.86,L7
2001-11-03 22:02:58+00:00,,352.58,339.72,323.41,333.17,331.73,335.80,L7
2002-03-11 22:03:31+00:00,,342.69,339.00,323.22,337.70,346.67,358.83,L7
2002-04-12 22:03:25+00:00,,343.61,337.60,325.15,335.87,343.60,354.23,L7
2002-05-30 22:03:13+00:00,178.76,,299.62,301.97,316.58,323.44,339.40,L7
2002-06-15 22:03:07+00:00,164.13,,,290.89,311.72,334.66,,L7
2002-08-18 22:02:45+00:00,184.74,312.36,310.98,306.66,316.21,327.48,335.56,L7
2002-12-08 22:02:51+00:00,,335.85,330.22,324.72,330.39,,,L7
2003-03-14 22:03:20+00:00,,354.14,347.39,339.19,345.48,352.70,349.69,L7
2003-08-29 21:51:49+00:00,304.48,341.14,,,,344.70,345.28,L5
2003-09-30 21:52:18+00:00,318.84,327.53,320.90,318.48,326.78,331.23,332.48,L5
2003-10-24 22:02:58+00:00,360.41,358.72,351.54,338.90,342.09,353.52,357.13,L7
2003-11-17 21:52:57+00:00,333.91,331.62,328.86,327.08,331.50,334.55,345.27,L5
2003-12-11 22:03:21+00:00,363.19,358.52,346.88,338.39,342.57,350.68,360.38,L7
2004-01-12 22:03:31+00:00,354.15,347.39,343.62,331.11,337.67,343.00,,L7
2004-05-03 22:03:47+00:00,,,,320.75,337.14,349.60,353.61,L7
2004-06-12 21:55:59+00:00,,,,283.03,,356.81,,L5
2004-07-06 22:03:36+00:00,,,,296.04,,,,L7
2004-07-14 21:56:54+00:00,,,295.00,296.78,334.91,349.58,356.15,L5
2004-07-30 21:57:15+00:00,,,303.16,321.83,341.41,355.98,360.56,L5
2004-08-15 21:57:37+00:00,,303.08,339.90,331.17,,,349.93,L5
2004-09-08 22:03:17+00:00,316.27,329.94,,,342.52,359.64,355.76,L7
2004-09-24 22:03:12+00:00,322.71,333.68,334.83,330.66,341.42,344.59,346.78,L7
2004-10-10 22:03:07+00:00,,340.64,337.86,333.91,339.17,347.15,348.08,L7
2004-10-18 21:59:11+00:00,339.49,349.05,344.12,335.03,340.63,347.33,359.50,L5
2004-12-29 22:03:56+00:00,354.37,,,323.73,332.73,337.37,339.60,L7
2005-01-14 22:04:00+00:00,347.32,343.63,338.19,329.14,,346.46,349.76,L7
2005-01-22 22:00:50+00:00,369.26,363.36,359.74,350.07,357.33,365.20,373.27,L5
2005-02-07 22:01:03+00:00,357.89,343.04,339.61,330.36,340.02,357.08,364.56,L5
2005-03-03 22:04:17+00:00,338.01,,336.09,332.19,339.80,348.03,350.39,L7
2005-03-11 22:01:31+00:00,353.65,364.86,347.03,328.01,338.80,346.41,360.02,L5
2005-04-04 22:04:14+00:00,335.34,343.51,340.37,333.01,,,353.82,L7
2005-04-20 22:04:08+00:00,249.37,341.10,337.66,331.11,338.70,350.69,351.20,L7
2005-05-14 22:01:54+00:00,169.16,,315.86,320.14,339.64,344.77,350.35,L5
2005-06-07 22:04:06+00:00,171.05,,,286.48,,358.22,,L7
2005-06-23 22:04:01+00:00,173.65,,,,,346.15,,L7
2005-07-09 22:04:02+00:00,165.37,,,290.51,349.47,357.36,,L7
2005-07-25 22:04:01+00:00,331.65,332.43,,,338.09,343.86,347.89,L7
2005-08-26 22:03:51+00:00,,333.86,329.75,330.34,327.84,338.05,340.89,L7
2005-10-05 22:02:41+00:00,347.53,338.49,332.95,316.99,333.72,338.84,339.80,L5
2006-01-01 22:04:22+00:00,,,,339.99,,,,L7
2006-02-26 22:05:22+00:00,378.52,364.04,355.19,336.69,345.23,363.12,370.66,L5
2006-03-14 22:05:42+00:00,364.88,361.25,350.28,332.38,339.96,359.52,367.08,L5
2006-03-22 22:04:42+00:00,338.18,348.30,340.97,337.74,347.18,354.46,,L7
2006-04-15 22:06:18+00:00,,364.70,357.06,339.38,344.27,359.75,365.68,L5
2006-06-26 22:04:32+00:00,,,,,,357.99,373.33,L7
2006-07-12 22:04:25+00:00,,,,,,342.16,350.86,L7
2006-08-21 22:08:07+00:00,,,331.54,334.20,,,,L5
2006-12-11 22:09:16+00:00,354.13,339.56,332.07,334.61,335.43,346.53,358.05,L5
2007-02-13 22:09:34+00:00,352.35,355.23,343.43,346.74,348.30,358.17,364.56,L5
2007-05-12 22:04:59+00:00,,,329.19,330.04,339.70,347.57,354.25,L7
2007-07-15 22:04:48+00:00,,,,296.43,348.80,358.08,,L7
2007-09-01 22:04:31+00:00,,338.43,334.10,327.74,342.16,358.34,358.60,L7
2007-11-04 22:04:37+00:00,340.48,341.41,325.69,300.04,323.96,,,L7
2008-04-12 22:04:44+00:00,,344.76,340.46,341.60,350.88,354.94,362.29,L7
2008-05-14 22:04:36+00:00,,,315.60,338.51,348.01,359.44,361.47,L7
2008-06-15 22:04:20+00:00,322.52,355.82,368.80,,,,,L7
2008-08-18 22:03:44+00:00,,,338.92,326.63,353.47,362.45,365.45,L7
2008-10-05 22:03:18+00:00,339.52,346.42,349.49,,363.53,368.03,373.37,L7
2008-11-22 22:03:51+00:00,364.40,363.51,357.20,359.74,362.33,372.36,377.45,L7
2009-01-17 21:59:44+00:00,347.26,344.36,339.75,344.23,345.08,355.71,358.27,L5
2009-03-14 22:04:45+00:00,379.41,373.70,364.61,352.54,,,,L7
2009-03-30 22:04:52+00:00,348.02,363.86,354.54,350.40,356.41,366.52,368.64,L7
2009-05-01 22:05:01+00:00,,,339.77,338.73,348.34,355.21,373.70,L7
2009-08-05 22:04:48+00:00,,,,,345.94,354.33,368.95,L7
2009-10-24 22:04:54+00:00,350.70,355.31,345.37,350.59,351.48,363.46,371.38,L7
2009-11-25 22:05:21+00:00,330.49,330.93,331.00,329.22,337.81,342.04,,L7
2010-03-01 22:06:39+00:00,,,358.98,334.86,351.97,352.22,369.30,L7
2010-05-04 22:06:46+00:00,,314.19,335.17,338.07,349.29,363.89,369.72,L7
2010-07-23 22:06:50+00:00,,,304.72,330.13,355.37,360.01,362.46,L7
2010-08-24 22:06:52+00:00,368.70,362.42,352.52,,,,,L7
2010-09-25 22:06:53+00:00,329.64,,348.79,338.79,347.23,351.11,352.63,L7
2011-01-31 22:08:00+00:00,355.79,353.29,,339.14,341.86,356.66,359.15,L7
2011-02-08 22:04:35+00:00,357.04,355.40,344.14,342.04,347.88,356.37,354.67,L5
2011-03-12 22:04:31+00:00,356.98,359.18,346.65,342.75,349.25,360.91,367.00,L5
2011-05-23 22:08:11+00:00,,,315.28,328.36,339.72,345.11,353.00,L7
2011-06-08 22:08:12+00:00,,,,309.36,333.24,364.73,368.32,L7
2011-07-10 22:08:07+00:00,,,,307.96,322.73,339.99,346.85,L7
2011-07-26 22:08:05+00:00,,,311.40,328.81,342.58,355.30,,L7
2011-08-27 22:07:59+00:00,,,353.07,339.62,349.56,357.54,366.35,L7
2011-09-12 22:07:53+00:00,331.91,338.43,333.21,322.24,334.13,,,L7
2011-09-28 22:07:51+00:00,352.74,355.88,346.01,329.26,342.08,346.70,363.44,L7
2011-11-15 22:08:10+00:00,,354.85,342.27,336.91,346.96,354.43,357.15,L7
2012-04-07 22:08:40+00:00,,,,,,,337.27,L7
2012-04-23 22:08:52+00:00,,359.19,360.64,345.49,356.95,362.66,366.99,L7
2012-12-03 22:10:34+00:00,360.34,359.20,353.31,339.76,347.40,360.56,367.24,L7
2013-01-20 22:10:47+00:00,353.20,351.82,345.29,339.34,347.15,362.19,375.29,L7
2013-05-28 22:10:23+00:00,,,,350.61,348.72,352.57,,L7
2013-06-05 22:16:38+00:00,169.29,147.22,,328.54,352.41,363.18,,L8
2013-06-13 22:10:16+00:00,165.15,127.46,,296.79,,360.96,367.47,L7
2013-07-06 22:16:14+00:00,,,,,,,348.90,L7
2013-07-07 22:16:35+00:00,138.91,101.44,,298.43,343.04,359.27,,L8
2013-07-22 22:16:07+00:00,,,,297.46,,,,L7
2013-07-23 22:16:34+00:00,170.45,118.53,306.30,329.88,344.63,353.55,359.25,L8
2013-08-08 22:16:37+00:00,176.26,318.02,342.40,340.21,347.23,362.51,368.26,L8
2013-09-17 22:10:16+00:00,,378.20,368.37,353.94,,,,L7
2013-10-11 22:16:29+00:00,,340.72,336.89,338.09,344.63,342.94,345.35,L8
2013-11-04 22:10:43+00:00,,373.76,,,361.68,364.01,371.32,L7
2013-12-30 22:16:01+00:00,,371.30,365.78,350.76,362.90,363.06,367.86,L8
2014-02-23 22:21:32+00:00,,341.86,338.44,334.52,349.92,357.52,363.63,L8
2014-02-24 22:11:19+00:00,,340.72,338.72,341.76,349.84,354.04,361.04,L7
2014-03-11 22:21:19+00:00,,361.59,360.68,352.48,363.96,368.60,376.65,L8
2014-04-21 22:14:29+00:00,,348.77,348.91,347.02,351.57,363.48,352.63,L8
2014-04-28 22:20:34+00:00,,,,,368.71,363.59,341.76,L8
2014-05-14 22:20:20+00:00,183.44,293.32,336.39,336.82,345.13,351.22,354.96,L8
2014-05-15 22:11:56+00:00,174.30,257.67,332.73,336.79,354.00,352.24,366.91,L7
2014-06-24 22:14:19+00:00,,,,,333.71,316.59,334.68,L8
2014-08-03 22:12:15+00:00,182.05,294.91,318.61,334.76,341.60,352.37,,L7
2014-08-11 22:14:39+00:00,176.64,317.70,342.69,328.69,337.23,345.11,361.81,L8
2014-08-19 22:12:14+00:00,,340.89,338.30,338.69,344.96,353.64,348.80,L7
2014-11-15 22:14:49+00:00,,341.08,332.21,320.38,328.75,332.27,345.71,L8
2015-03-14 22:20:23+00:00,,,,,,,309.24,L8
2015-03-31 22:13:40+00:00,,349.54,340.91,,,359.53,367.29,L7
2015-05-02 22:13:55+00:00,176.55,324.66,344.88,338.82,346.70,,371.00,L7
2015-06-19 22:14:13+00:00,166.58,,,295.66,,358.33,357.00,L7
2015-06-27 22:13:58+00:00,170.06,,,302.77,329.95,357.39,,L8
2015-07-05 22:14:17+00:00,173.92,,,300.16,334.81,355.87,,L7
2015-07-21 22:14:21+00:00,174.55,,301.60,319.41,347.04,356.68,352.64,L7
2015-07-29 22:14:13+00:00,176.60,,335.89,337.68,359.12,362.12,,L8
2015-08-22 22:14:27+00:00,,337.71,333.47,344.96,348.15,364.73,,L7
2015-09-07 22:14:29+00:00,174.61,304.59,,290.80,,,,L7
2015-10-09 22:14:42+00:00,,333.89,334.28,326.78,344.75,352.22,353.73,L7
2015-10-17 22:14:38+00:00,,340.26,334.27,309.12,311.93,341.99,353.14,L8
2015-10-25 22:14:59+00:00,,338.75,338.50,326.98,338.34,343.66,352.05,L7
2015-12-04 22:14:44+00:00,,,,,332.59,338.76,,L8
2015-12-12 22:15:44+00:00,,365.11,353.40,331.04,344.04,357.98,359.90,L7
2016-04-18 22:16:54+00:00,,356.83,354.01,341.18,349.36,,,L7
2016-04-26 22:14:08+00:00,180.62,345.46,352.70,348.14,348.30,361.84,361.86,L8
2016-05-04 22:16:59+00:00,183.44,329.32,354.27,343.95,351.78,357.31,367.06,L7
2016-05-12 22:14:08+00:00,180.58,,330.57,326.12,330.83,353.73,,L8
2016-06-05 22:17:08+00:00,163.22,,,313.30,358.58,365.21,,L7
2016-07-14 22:23:21+00:00,,,,322.56,337.21,339.55,,L7
2016-08-08 22:17:13+00:00,180.94,,,347.35,350.63,362.60,361.67,L7
2016-08-16 22:14:41+00:00,180.13,349.48,362.97,348.63,359.76,364.54,366.99,L8
2016-09-09 22:17:18+00:00,,356.39,348.22,351.37,354.34,367.42,,L7
2016-11-20 22:14:57+00:00,,342.14,340.61,337.30,350.69,350.60,361.36,L8
2017-02-08 22:14:34+00:00,,378.40,370.85,357.63,370.85,380.51,376.46,L8
2017-02-15 22:20:43+00:00,176.74,,,,,,,L8
2017-04-04 22:20:20+00:00,,365.57,360.55,361.11,364.55,370.28,383.28,L8
2017-04-20 22:20:11+00:00,184.38,346.93,354.41,350.04,355.46,366.66,361.85,L8
2017-05-23 22:17:07+00:00,,,,,,367.05,368.49,L7
2017-06-08 22:17:12+00:00,161.68,,,320.46,359.24,364.30,,L7
2017-06-16 22:14:19+00:00,171.48,,318.80,326.46,340.70,360.71,341.23,L8
2017-06-24 22:17:15+00:00,163.67,,,,330.34,351.69,381.91,L7
2017-07-02 22:14:23+00:00,181.94,,,327.84,340.37,343.12,345.05,L8
2017-08-03 22:14:35+00:00,179.32,,337.23,351.17,356.88,364.98,,L8
2017-09-28 22:17:12+00:00,,342.42,342.64,348.23,357.26,362.47,365.51,L7
2018-02-02 22:20:39+00:00,,,,374.93,,,367.72,L8
2018-02-18 22:20:34+00:00,250.84,,,,,,,L8
2018-03-06 22:20:26+00:00,365.73,365.65,360.04,349.25,358.18,365.59,371.90,L8
2018-03-15 22:14:10+00:00,354.93,358.84,350.01,343.58,351.42,362.02,364.95,L8
2018-03-22 22:20:18+00:00,,357.18,353.19,346.70,371.65,,,L8
2018-04-08 22:15:27+00:00,336.30,,,338.70,350.01,361.08,367.35,L7
