dates,sar2409-0000,sar2409-0001,satname
2007-03-04 09:50:03+00:00,254.17,262.24,L7
2007-07-01 09:55:58+00:00,248.94,252.36,L7
2007-08-27 09:49:54+00:00,253.43,257.56,L7
2008-01-25 09:56:04+00:00,250.0,255.43,L7
2008-02-10 09:56:02+00:00,252.07,264.83,L7
2008-02-19 09:50:13+00:00,251.62,258.13,L7
2008-02-26 09:55:57+00:00,250.67,253.98,L7
2008-03-13 09:55:52+00:00,250.95,256.64,L7
2008-03-29 09:55:53+00:00,,264.73,L7
2008-07-19 09:55:05+00:00,249.37,252.73,L7
2008-08-13 09:48:43+00:00,252.84,264.82,L7
2008-08-29 09:48:36+00:00,258.52,264.86,L7
2008-10-16 09:48:15+00:00,248.51,252.35,L7
2008-11-01 09:48:54+00:00,242.28,,L7
2008-11-08 09:54:48+00:00,253.1,258.0,L7
2009-02-12 09:55:37+00:00,219.99,,L7
2009-04-10 09:49:52+00:00,252.88,258.41,L7
2009-05-19 09:56:10+00:00,248.91,256.88,L7
2009-10-03 09:50:04+00:00,254.01,264.83,L7
2009-10-19 09:50:10+00:00,,268.17,L7
2009-11-04 09:50:25+00:00,249.84,253.99,L7
2010-03-28 09:52:08+00:00,250.25,252.95,L7
2010-04-20 09:57:56+00:00,252.77,263.09,L7
2010-04-29 09:51:44+00:00,255.18,264.83,L7
2010-05-22 09:57:50+00:00,250.04,261.85,L7
2010-06-23 09:57:54+00:00,248.29,251.66,L7
2010-11-07 09:52:34+00:00,251.71,,L7
2011-04-07 09:59:21+00:00,254.35,263.41,L7
2011-05-18 09:53:30+00:00,253.06,262.05,L7
2011-08-29 09:59:06+00:00,252.39,264.83,L7
2011-09-14 09:59:00+00:00,255.13,264.77,L7
2011-09-30 09:58:59+00:00,252.26,258.56,L7
2011-10-09 09:53:10+00:00,252.08,259.07,L7
2011-11-10 09:53:28+00:00,250.98,254.13,L7
2011-11-26 09:53:39+00:00,224.31,,L7
2011-12-03 09:59:29+00:00,246.84,249.85,L7
2011-12-19 09:59:36+00:00,249.63,260.67,L7
2012-02-14 09:53:41+00:00,254.92,264.9,L7
2012-05-27 10:00:16+00:00,251.68,262.32,L7
2012-08-15 10:00:52+00:00,251.14,258.0,L7
2012-08-24 09:54:46+00:00,255.31,264.84,L7
2012-09-09 09:55:21+00:00,252.42,258.29,L7
2012-09-16 10:01:10+00:00,256.22,264.86,L7
2012-10-02 10:01:21+00:00,251.02,253.89,L7
2012-12-30 09:55:43+00:00,240.04,245.58,L7
2013-01-06 10:01:54+00:00,249.91,256.75,L7
2013-01-22 10:01:55+00:00,240.91,254.79,L7
2013-02-16 09:56:09+00:00,250.2,254.75,L7
2013-04-28 10:01:39+00:00,250.63,255.73,L7
2013-05-07 09:55:50+00:00,251.17,259.95,L7
2013-05-30 10:01:30+00:00,248.52,251.23,L7
2013-06-15 10:01:24+00:00,248.37,251.98,L7
2013-07-01 10:01:15+00:00,249.99,254.4,L7
2013-08-02 10:00:59+00:00,251.98,264.84,L7
2013-08-11 09:54:46+00:00,251.7,,L7
2013-08-18 10:01:03+00:00,252.84,257.82,L7
2013-11-06 10:01:52+00:00,240.6,248.44,L7
2013-12-17 09:56:16+00:00,241.7,252.81,L7
2013-12-24 10:02:07+00:00,231.06,,L7
2014-01-25 10:02:30+00:00,256.08,275.71,L7
2014-03-07 09:56:45+00:00,252.22,261.23,L7
2014-04-08 09:56:55+00:00,252.16,258.25,L7
2014-05-17 10:03:04+00:00,250.06,252.82,L7
2014-05-26 09:57:19+00:00,250.01,253.44,L7
2014-06-02 10:03:08+00:00,251.03,256.67,L7
2014-06-11 09:57:22+00:00,252.88,264.78,L7
2014-06-18 10:03:08+00:00,,264.83,L7
2014-08-14 09:57:36+00:00,250.32,254.01,L7
2014-08-21 10:03:22+00:00,250.22,253.5,L7
2014-08-30 09:57:11+00:00,252.13,264.83,L7
2014-09-06 10:03:23+00:00,251.29,255.77,L7
2014-10-08 10:03:40+00:00,252.51,263.05,L7
2014-10-24 10:03:49+00:00,252.22,264.83,L7
2014-11-02 09:57:44+00:00,250.8,,L7
2014-12-20 09:58:05+00:00,243.62,252.28,L7
2015-01-05 09:58:30+00:00,241.59,258.3,L7
2015-01-12 10:04:18+00:00,250.52,254.27,L7
2015-01-21 09:58:06+00:00,245.26,249.85,L7
2015-02-06 09:58:39+00:00,224.62,246.09,L7
2015-04-02 10:04:49+00:00,250.78,254.1,L7
2015-04-11 09:58:45+00:00,249.06,252.5,L7
2015-04-18 10:04:57+00:00,242.97,260.24,L7
2015-05-04 10:05:03+00:00,251.33,253.48,L7
2015-05-13 09:59:23+00:00,252.81,261.88,L7
2015-05-29 09:59:02+00:00,254.35,258.02,L7
2015-06-05 10:05:17+00:00,249.65,253.36,L7
2015-06-14 09:59:10+00:00,,264.82,L7
2015-06-21 10:05:21+00:00,250.3,252.74,L7
2015-06-30 09:59:36+00:00,255.18,264.85,L7
2015-07-16 09:59:18+00:00,250.18,258.11,L7
2015-08-08 10:05:33+00:00,251.92,254.67,L7
2015-09-25 10:05:42+00:00,253.24,264.26,L7
2015-10-04 09:59:55+00:00,254.16,264.84,L7
2015-12-14 10:06:54+00:00,247.85,267.85,L7
2016-03-03 10:07:43+00:00,239.36,237.57,L7
2016-03-19 10:07:51+00:00,253.19,263.54,L7
2016-05-22 10:08:10+00:00,250.87,253.83,L7
2016-06-07 10:08:16+00:00,242.35,250.96,L7
2016-07-02 10:02:31+00:00,252.62,264.83,L7
2016-07-09 10:08:17+00:00,242.61,251.94,L7
2016-07-18 10:02:31+00:00,254.67,264.85,L7
2016-07-25 10:08:20+00:00,247.19,251.34,L7
2016-08-03 10:02:34+00:00,255.12,264.83,L7
2016-08-10 10:08:21+00:00,250.0,251.39,L7
2016-08-11 09:59:35+00:00,,264.8,L8
2016-08-19 10:02:11+00:00,251.59,257.59,L7
2016-08-26 10:08:24+00:00,252.81,259.41,L7
2016-09-11 10:08:26+00:00,250.44,260.76,L7
2016-09-20 10:02:41+00:00,243.53,244.41,L7
2016-11-30 10:08:15+00:00,250.77,258.82,L7
2016-12-09 10:02:02+00:00,240.52,249.81,L7
2017-01-01 10:08:01+00:00,234.81,,L7
2017-02-11 10:01:52+00:00,250.06,252.58,L7
2017-02-27 10:02:01+00:00,250.91,258.96,L7
2017-04-07 10:08:01+00:00,252.8,261.55,L7
2017-04-16 10:01:54+00:00,250.73,255.64,L7
2017-05-02 10:02:00+00:00,249.51,250.66,L7
2017-05-09 10:08:12+00:00,248.35,252.75,L7
2017-06-19 10:02:35+00:00,253.62,259.91,L7
2017-07-12 10:08:24+00:00,247.21,249.85,L7
2017-07-28 10:08:23+00:00,245.16,253.38,L7
2017-08-13 10:08:20+00:00,250.42,257.72,L7
2017-08-22 10:02:10+00:00,259.78,284.6,L7
2017-08-29 10:08:21+00:00,250.03,254.77,L7
2017-09-07 10:02:09+00:00,248.12,254.21,L7
2017-09-14 10:08:19+00:00,254.83,256.35,L7
2017-09-30 10:08:20+00:00,251.18,261.42,L7
2017-10-09 10:02:10+00:00,236.5,249.83,L7
2017-10-16 10:08:22+00:00,251.24,258.23,L7
2017-11-01 10:08:22+00:00,251.13,264.82,L7
2017-11-17 10:08:19+00:00,250.66,,L7
2018-01-20 10:07:37+00:00,241.05,250.76,L7
2018-02-21 10:07:11+00:00,250.06,,L7
2018-03-02 10:01:19+00:00,250.01,250.52,L7
2018-03-18 10:00:43+00:00,244.11,250.51,L7
2018-03-25 10:06:48+00:00,250.7,253.56,L7
2018-04-26 10:06:17+00:00,251.46,263.09,L7
2018-05-12 10:05:59+00:00,248.21,252.25,L7
2018-06-29 10:05:10+00:00,257.53,264.81,L7
2018-07-08 09:59:12+00:00,250.0,264.83,L7
2018-07-15 10:04:51+00:00,241.81,253.11,L7
2018-08-16 10:04:17+00:00,254.23,258.1,L7
2018-09-26 09:57:13+00:00,252.23,264.82,L7
2018-10-19 10:02:50+00:00,,277.21,L7
2018-11-13 09:56:06+00:00,255.13,262.7,L7
2018-12-31 09:55:12+00:00,246.25,260.51,L7
2019-01-07 10:00:46+00:00,240.85,252.34,L7
2019-01-16 09:54:42+00:00,250.0,260.84,L7
2019-02-24 09:59:17+00:00,250.56,261.96,L7
2019-03-12 09:58:46+00:00,254.92,254.83,L7
2019-03-21 09:52:18+00:00,252.69,252.79,L7
2019-03-28 09:58:14+00:00,255.44,,L7
2019-06-25 09:48:47+00:00,250.35,261.25,L7
2019-07-02 09:54:42+00:00,249.51,252.77,L7
2019-07-11 09:48:34+00:00,250.46,264.83,L7
2019-07-18 09:54:05+00:00,249.87,251.62,L7
2019-08-03 09:53:26+00:00,253.38,,L7
2019-08-28 09:46:12+00:00,251.08,258.91,L7
2019-09-04 09:52:05+00:00,256.54,262.57,L7
2019-09-29 09:45:13+00:00,253.88,264.84,L7
2019-10-22 09:50:02+00:00,250.89,,L7
2019-11-07 09:49:19+00:00,250.36,253.84,L7
2019-12-25 09:46:59+00:00,241.14,247.75,L7
2020-02-11 09:44:33+00:00,239.97,251.07,L7
2020-02-20 09:37:54+00:00,251.31,254.02,L7
2020-03-07 09:37:03+00:00,252.91,258.82,L7
2020-04-08 09:35:39+00:00,253.75,264.82,L7
2020-04-15 09:41:02+00:00,250.94,258.9,L7
2020-04-24 09:34:19+00:00,255.07,264.83,L7
2020-05-01 09:40:05+00:00,241.43,249.83,L7
2020-06-02 09:38:09+00:00,248.25,256.13,L7
2020-06-18 09:37:13+00:00,250.4,252.12,L7
2020-07-04 09:36:16+00:00,240.89,252.1,L7
2020-07-13 09:29:32+00:00,252.69,259.34,L7
2020-07-20 09:35:17+00:00,247.53,260.29,L7
2020-07-29 09:28:57+00:00,251.38,256.79,L7
2020-08-05 09:34:17+00:00,250.87,253.4,L7
2020-08-14 09:27:56+00:00,250.58,259.5,L7
2020-08-21 09:33:16+00:00,246.18,255.19,L7
2020-09-06 09:32:13+00:00,251.96,259.04,L7
2020-09-15 09:25:51+00:00,251.15,257.07,L7
2020-10-01 09:24:25+00:00,250.36,263.42,L7
2020-10-08 09:30:09+00:00,251.72,258.73,L7
2020-11-09 09:28:02+00:00,250.84,253.77,L7
2020-11-18 09:21:37+00:00,249.9,251.59,L7
2021-01-12 09:23:26+00:00,235.93,247.29,L7
2021-03-01 09:19:52+00:00,250.8,251.89,L7
2021-04-02 09:17:19+00:00,251.73,257.21,L7
2021-05-20 09:13:17+00:00,249.58,255.26,L7
2021-05-29 09:06:44+00:00,253.9,261.5,L7
2021-07-07 09:09:17+00:00,249.71,255.62,L7
2021-07-23 09:07:54+00:00,253.12,264.83,L7
2021-08-08 09:06:30+00:00,250.89,256.11,L7
2021-08-17 08:59:55+00:00,250.01,254.26,L7
2021-09-02 08:58:08+00:00,247.81,257.55,L7
2021-12-14 08:54:51+00:00,255.62,230.14,L7
2022-01-08 08:46:12+00:00,270.46,269.72,L7
2022-01-15 08:51:44+00:00,246.74,251.3,L7
2022-01-24 08:44:41+00:00,248.95,,L7
2022-02-09 08:43:28+00:00,249.1,258.48,L7
2022-02-16 08:48:31+00:00,253.45,264.85,L7
2022-02-17 09:59:36+00:00,,238.98,L8
2022-04-05 08:43:52+00:00,250.76,252.18,L7
2022-05-13 08:40:20+00:00,255.81,267.1,L7
2022-05-30 08:39:35+00:00,250.77,257.83,L7
2022-06-11 08:33:32+00:00,253.83,263.62,L7
2022-06-16 08:38:39+00:00,249.85,256.95,L7
2022-07-15 08:30:54+00:00,254.01,260.48,L7
2022-08-01 08:29:33+00:00,253.67,260.93,L7
2022-09-04 08:26:29+00:00,252.81,260.69,L7
2022-10-08 08:22:49+00:00,250.43,257.49,L7
2022-10-25 08:20:41+00:00,242.32,251.62,L7
2023-02-14 08:13:24+00:00,239.52,250.99,L7
2023-03-03 08:09:16+00:00,254.59,253.74,L7
2023-05-25 07:58:56+00:00,247.6,,L7
2023-06-11 07:52:29+00:00,254.59,260.11,L7
2023-06-16 07:55:49+00:00,257.2,268.74,L7
2023-07-30 07:47:59+00:00,255.86,264.77,L7
2023-08-26 07:46:57+00:00,254.75,264.82,L7
2023-08-31 07:49:52+00:00,244.34,249.82,L7
2023-09-17 07:41:33+00:00,235.57,249.78,L7
2023-09-27 07:47:28+00:00,250.46,253.82,L7
2023-10-19 07:40:58+00:00,235.41,231.44,L7
2024-10-20 10:00:02+00:00,223.79,,L8
