dates,sar2409-0000,sar2409-0001,satname
2000-12-20 09:56:09+00:00,249.36,254.73,L7
2000-12-28 09:45:26+00:00,249.45,254.13,L5
2001-01-21 09:56:15+00:00,249.60,254.38,L7
2001-02-06 09:56:08+00:00,249.41,254.38,L7
2001-03-03 09:49:53+00:00,249.11,254.27,L7
2001-03-10 09:56:04+00:00,248.78,253.98,L7
2001-03-19 09:50:10+00:00,248.87,254.13,L7
2001-04-04 09:50:00+00:00,248.95,254.85,L7
2001-04-11 09:55:50+00:00,248.69,254.55,L7
2001-05-13 09:55:39+00:00,248.51,254.98,L7
2001-05-29 09:55:31+00:00,248.47,255.04,L7
2001-06-07 09:49:12+00:00,248.67,255.12,L7
2001-06-23 09:48:58+00:00,250.09,256.05,L7
2001-06-30 09:55:05+00:00,250.06,256.86,L7
2001-07-09 09:49:19+00:00,250.21,256.97,L7
2001-07-25 09:49:12+00:00,250.25,256.44,L7
2001-08-01 09:54:52+00:00,250.39,256.31,L7
2001-08-10 09:48:30+00:00,250.40,256.31,L7
2001-08-26 09:48:43+00:00,250.65,256.61,L7
2001-09-11 09:48:07+00:00,250.84,256.68,L7
2001-09-18 09:54:11+00:00,250.86,256.69,L7
2001-10-04 09:53:59+00:00,250.82,256.31,L7
2001-10-13 09:48:08+00:00,251.32,257.29,L7
2001-11-14 09:48:26+00:00,251.54,256.35,L7
2001-12-07 09:54:17+00:00,251.73,257.11,L7
2001-12-23 09:54:25+00:00,251.04,256.91,L7
2002-01-08 09:54:28+00:00,249.82,256.11,L7
2002-01-17 09:48:21+00:00,249.84,254.65,L7
2002-02-02 09:48:23+00:00,249.18,254.79,L7
2002-02-09 09:54:38+00:00,248.01,253.82,L7
2002-03-06 09:48:28+00:00,247.96,253.73,L7
2002-03-13 09:54:38+00:00,247.80,253.38,L7
2002-04-23 09:48:18+00:00,246.63,252.56,L7
2002-04-30 09:54:34+00:00,247.08,252.80,L7
2002-05-09 09:48:46+00:00,247.45,253.80,L7
2002-05-16 09:54:27+00:00,247.79,255.40,L7
2002-05-25 09:48:37+00:00,248.20,255.58,L7
2002-06-01 09:54:21+00:00,248.41,255.68,L7
2002-06-17 09:54:14+00:00,247.95,254.91,L7
2002-06-26 09:48:22+00:00,249.38,255.73,L7
2002-07-03 09:54:10+00:00,249.36,255.56,L7
2002-07-12 09:47:56+00:00,250.51,256.60,L7
2002-07-19 09:54:03+00:00,250.53,257.61,L7
2002-07-28 09:48:12+00:00,250.69,258.06,L7
2002-08-04 09:53:55+00:00,250.88,257.76,L7
2002-08-13 09:47:44+00:00,251.54,258.26,L7
2002-08-20 09:53:52+00:00,251.57,258.50,L7
2002-08-29 09:47:32+00:00,251.70,258.47,L7
2002-09-05 09:53:43+00:00,251.58,258.43,L7
2002-09-21 09:53:30+00:00,251.57,258.42,L7
2002-09-30 09:47:41+00:00,251.69,258.54,L7
2002-10-07 09:53:26+00:00,251.69,258.86,L7
2002-10-16 09:47:17+00:00,251.80,259.14,L7
2002-12-19 09:48:14+00:00,252.21,259.55,L7
2002-12-26 09:54:05+00:00,251.36,258.53,L7
2003-01-20 09:48:02+00:00,251.50,257.41,L7
2003-01-27 09:54:14+00:00,251.33,256.84,L7
2003-03-16 09:54:27+00:00,250.95,256.46,L7
2003-03-25 09:48:35+00:00,251.49,257.80,L7
2003-04-01 09:54:27+00:00,251.22,258.25,L7
2003-04-26 09:48:18+00:00,250.97,257.43,L7
2003-05-28 09:48:39+00:00,250.95,257.33,L7
2003-11-04 09:47:57+00:00,250.44,253.32,L7
2003-12-13 09:54:30+00:00,250.04,253.70,L7
2003-12-22 09:48:48+00:00,245.31,253.70,L7
2004-01-30 09:54:48+00:00,246.95,254.90,L7
2004-02-08 09:48:40+00:00,247.64,254.66,L7
2004-05-14 09:49:08+00:00,248.18,256.57,L7
2004-06-06 09:54:50+00:00,248.49,255.85,L7
2004-06-15 09:48:34+00:00,248.88,257.36,L7
2004-08-25 09:54:30+00:00,251.29,257.61,L7
2004-10-05 09:48:06+00:00,251.46,258.04,L7
2004-11-22 09:48:58+00:00,250.91,258.96,L7
2005-03-14 09:49:39+00:00,252.11,260.77,L7
2005-04-06 09:55:22+00:00,252.50,262.46,L7
2005-05-01 09:49:32+00:00,253.36,262.92,L7
2005-06-02 09:49:30+00:00,253.79,260.85,L7
2005-10-24 09:48:48+00:00,255.46,263.93,L7
2005-10-31 09:55:04+00:00,253.48,263.74,L7
2005-11-09 09:49:23+00:00,253.07,264.11,L7
2005-12-18 09:55:21+00:00,253.85,267.67,L7
2006-01-12 09:49:48+00:00,253.41,266.94,L7
2006-07-14 09:55:32+00:00,253.74,261.95,L7
2006-07-30 09:55:25+00:00,253.65,257.11,L7
2006-08-15 09:55:24+00:00,250.92,255.19,L7
2006-10-11 09:48:58+00:00,251.85,257.60,L7
2006-10-27 09:49:38+00:00,252.45,259.04,L7
2006-11-03 09:55:31+00:00,252.58,260.00,L7
2006-11-19 09:55:43+00:00,252.29,259.48,L7
2007-01-06 09:55:57+00:00,251.34,258.28,L7
2007-03-04 09:50:03+00:00,252.02,260.48,L7
2007-07-01 09:55:58+00:00,249.26,254.82,L7
2007-08-27 09:49:54+00:00,252.18,257.39,L7
2008-01-25 09:56:04+00:00,251.72,256.50,L7
2008-02-10 09:56:02+00:00,251.83,259.27,L7
2008-02-19 09:50:13+00:00,251.78,258.99,L7
2008-02-26 09:55:57+00:00,251.09,258.09,L7
2008-03-13 09:55:52+00:00,251.06,257.80,L7
2008-03-29 09:55:53+00:00,251.06,258.96,L7
2008-07-19 09:55:05+00:00,250.78,258.07,L7
2008-08-13 09:48:43+00:00,251.09,258.50,L7
2008-08-29 09:48:36+00:00,252.92,260.76,L7
2008-10-16 09:48:15+00:00,252.31,258.69,L7
2008-11-01 09:48:54+00:00,250.30,258.69,L7
2008-11-08 09:54:48+00:00,250.77,258.55,L7
2009-02-12 09:55:37+00:00,244.48,258.40,L7
2009-04-10 09:49:52+00:00,243.35,256.25,L7
2009-05-19 09:56:10+00:00,240.59,257.64,L7
2009-10-03 09:50:04+00:00,251.93,260.04,L7
2009-10-19 09:50:10+00:00,251.46,263.29,L7
2009-11-04 09:50:25+00:00,250.92,260.97,L7
2010-03-28 09:52:08+00:00,251.37,259.99,L7
2010-04-20 09:57:56+00:00,250.95,256.68,L7
2010-04-29 09:51:44+00:00,252.01,258.71,L7
2010-05-22 09:57:50+00:00,252.06,260.68,L7
2010-06-23 09:57:54+00:00,251.31,258.88,L7
2010-11-07 09:52:34+00:00,250.01,256.75,L7
2011-04-07 09:59:21+00:00,253.03,263.41,L7
2011-05-18 09:53:30+00:00,253.70,262.73,L7
2011-08-29 09:59:06+00:00,253.27,263.43,L7
2011-09-14 09:59:00+00:00,253.73,263.76,L7
2011-09-30 09:58:59+00:00,253.44,262.72,L7
2011-10-09 09:53:10+00:00,252.98,261.86,L7
2011-11-10 09:53:28+00:00,252.65,260.57,L7
2011-11-26 09:53:39+00:00,247.86,260.27,L7
2011-12-03 09:59:29+00:00,247.71,258.53,L7
2011-12-19 09:59:36+00:00,247.95,258.84,L7
2012-02-14 09:53:41+00:00,248.73,259.60,L7
2012-05-27 10:00:16+00:00,250.77,259.44,L7
2012-08-15 10:00:52+00:00,251.41,260.16,L7
2012-08-24 09:54:46+00:00,252.71,261.72,L7
2012-09-09 09:55:21+00:00,252.64,260.86,L7
2012-09-16 10:01:10+00:00,253.35,261.66,L7
2012-10-02 10:01:21+00:00,252.97,260.37,L7
2012-12-30 09:55:43+00:00,251.02,257.58,L7
2013-01-06 10:01:54+00:00,250.87,257.46,L7
2013-01-22 10:01:55+00:00,249.62,257.12,L7
2013-02-16 09:56:09+00:00,249.50,256.72,L7
2013-04-28 10:01:39+00:00,246.34,253.52,L7
2013-05-07 09:55:50+00:00,247.14,254.59,L7
2013-05-30 10:01:30+00:00,247.34,254.11,L7
2013-06-15 10:01:24+00:00,247.47,253.84,L7
2013-07-01 10:01:15+00:00,248.71,254.95,L7
2013-08-02 10:00:59+00:00,250.12,256.13,L7
2013-08-11 09:54:46+00:00,250.32,256.13,L7
2013-08-18 10:01:03+00:00,250.65,256.56,L7
2013-11-06 10:01:52+00:00,249.14,254.78,L7
2013-12-17 09:56:16+00:00,248.13,255.66,L7
2013-12-24 10:02:07+00:00,245.70,255.66,L7
2014-01-25 10:02:30+00:00,246.57,259.92,L7
2014-03-07 09:56:45+00:00,244.33,259.55,L7
2014-04-08 09:56:55+00:00,245.64,259.29,L7
2014-05-17 10:03:04+00:00,247.21,260.16,L7
2014-05-26 09:57:19+00:00,247.61,259.04,L7
2014-06-02 10:03:08+00:00,248.04,258.70,L7
2014-06-11 09:57:22+00:00,248.58,259.46,L7
2014-06-18 10:03:08+00:00,249.44,260.97,L7
2014-08-14 09:57:36+00:00,251.24,258.25,L7
2014-08-21 10:03:22+00:00,251.11,257.73,L7
2014-08-30 09:57:11+00:00,251.23,258.44,L7
2014-09-06 10:03:23+00:00,251.12,257.89,L7
2014-10-08 10:03:40+00:00,251.16,258.37,L7
2014-10-24 10:03:49+00:00,251.27,258.96,L7
2014-11-02 09:57:44+00:00,251.22,258.96,L7
2014-12-20 09:58:05+00:00,250.39,258.32,L7
2015-01-05 09:58:30+00:00,249.41,258.32,L7
2015-01-12 10:04:18+00:00,249.52,257.87,L7
2015-01-21 09:58:06+00:00,249.13,257.07,L7
2015-02-06 09:58:39+00:00,247.09,256.07,L7
2015-04-02 10:04:49+00:00,245.77,255.35,L7
2015-04-11 09:58:45+00:00,245.39,254.03,L7
2015-04-18 10:04:57+00:00,245.14,254.72,L7
2015-05-04 10:05:03+00:00,244.42,253.46,L7
2015-05-13 09:59:23+00:00,245.26,254.30,L7
2015-05-29 09:59:02+00:00,246.08,254.64,L7
2015-06-05 10:05:17+00:00,246.38,254.53,L7
2015-06-14 09:59:10+00:00,246.38,255.32,L7
2015-06-21 10:05:21+00:00,246.94,255.36,L7
2015-06-30 09:59:36+00:00,247.57,256.04,L7
2015-07-16 09:59:18+00:00,248.04,256.16,L7
2015-08-08 10:05:33+00:00,250.78,257.40,L7
2015-09-25 10:05:42+00:00,250.98,257.93,L7
2015-10-04 09:59:55+00:00,251.26,258.75,L7
2015-12-14 10:06:54+00:00,251.83,261.05,L7
2016-03-03 10:07:43+00:00,248.65,258.63,L7
2016-03-19 10:07:51+00:00,249.56,259.61,L7
2016-05-22 10:08:10+00:00,247.82,255.70,L7
2016-06-07 10:08:16+00:00,246.72,254.75,L7
2016-07-02 10:02:31+00:00,247.68,254.15,L7
2016-07-09 10:08:17+00:00,246.83,253.78,L7
2016-07-18 10:02:31+00:00,247.95,255.36,L7
2016-07-25 10:08:20+00:00,247.86,254.86,L7
2016-08-03 10:02:34+00:00,248.66,255.97,L7
2016-08-10 10:08:21+00:00,248.80,255.51,L7
2016-08-11 09:59:35+00:00,248.80,256.35,L8
2016-08-19 10:02:11+00:00,249.05,256.46,L7
2016-08-26 10:08:24+00:00,249.37,256.68,L7
2016-09-11 10:08:26+00:00,250.29,258.47,L7
2016-09-20 10:02:41+00:00,249.48,257.00,L7
2016-11-30 10:08:15+00:00,249.47,257.38,L7
2016-12-09 10:02:02+00:00,249.32,257.29,L7
2017-01-01 10:08:01+00:00,247.84,256.66,L7
2017-02-11 10:01:52+00:00,246.82,254.77,L7
2017-02-27 10:02:01+00:00,245.86,254.22,L7
2017-04-07 10:08:01+00:00,246.65,256.34,L7
2017-04-16 10:01:54+00:00,247.23,256.23,L7
2017-05-02 10:02:00+00:00,247.51,255.43,L7
2017-05-09 10:08:12+00:00,247.61,255.10,L7
2017-06-19 10:02:35+00:00,248.85,256.01,L7
2017-07-12 10:08:24+00:00,250.40,255.24,L7
2017-07-28 10:08:23+00:00,249.82,255.03,L7
2017-08-13 10:08:20+00:00,249.86,255.60,L7
2017-08-22 10:02:10+00:00,250.85,258.50,L7
2017-08-29 10:08:21+00:00,250.76,258.08,L7
2017-09-07 10:02:09+00:00,250.52,257.73,L7
2017-09-14 10:08:19+00:00,250.88,257.62,L7
2017-09-30 10:08:20+00:00,250.90,257.91,L7
2017-10-09 10:02:10+00:00,249.65,257.01,L7
2017-10-16 10:08:22+00:00,249.69,257.21,L7
2017-11-01 10:08:22+00:00,249.81,258.30,L7
2017-11-17 10:08:19+00:00,249.99,258.76,L7
2018-01-20 10:07:37+00:00,249.17,258.74,L7
2018-02-21 10:07:11+00:00,248.48,256.30,L7
2018-03-02 10:01:19+00:00,248.48,255.77,L7
2018-03-18 10:00:43+00:00,247.33,255.16,L7
2018-03-25 10:06:48+00:00,247.66,254.96,L7
2018-04-26 10:06:17+00:00,248.65,255.54,L7
2018-05-12 10:05:59+00:00,248.28,253.45,L7
2018-06-29 10:05:10+00:00,249.14,255.07,L7
2018-07-08 09:59:12+00:00,249.24,256.29,L7
2018-07-15 10:04:51+00:00,248.49,255.94,L7
2018-08-09 09:58:38+00:00,250.15,257.70,L7
2018-08-16 10:04:17+00:00,250.53,257.74,L7
2018-09-26 09:57:13+00:00,251.64,260.95,L7
2018-10-19 10:02:50+00:00,251.64,262.76,L7
2018-11-13 09:56:06+00:00,252.66,264.02,L7
2018-12-31 09:55:12+00:00,251.04,263.49,L7
2019-01-07 10:00:46+00:00,249.74,261.93,L7
2019-01-16 09:54:42+00:00,250.91,262.89,L7
2019-02-24 09:59:17+00:00,249.17,262.91,L7
2019-03-12 09:58:46+00:00,249.99,261.90,L7
2019-03-21 09:52:18+00:00,250.33,260.89,L7
2019-03-28 09:58:14+00:00,250.73,260.40,L7
2019-06-25 09:48:47+00:00,250.13,257.79,L7
2019-07-02 09:54:42+00:00,250.54,256.68,L7
2019-07-11 09:48:34+00:00,251.74,258.47,L7
2019-07-18 09:54:05+00:00,251.72,257.15,L7
2019-08-03 09:53:26+00:00,251.91,257.15,L7
2019-08-28 09:46:12+00:00,251.97,256.71,L7
2019-09-04 09:52:05+00:00,252.42,257.45,L7
2019-09-29 09:45:13+00:00,251.88,259.54,L7
2019-10-22 09:50:02+00:00,251.77,259.54,L7
2019-11-07 09:49:19+00:00,251.63,258.83,L7
2019-12-25 09:46:59+00:00,250.71,257.14,L7
2020-02-11 09:44:33+00:00,249.12,256.50,L7
2020-02-20 09:37:54+00:00,249.40,256.14,L7
2020-03-07 09:37:03+00:00,248.64,255.06,L7
2020-04-08 09:35:39+00:00,248.62,255.05,L7
2020-04-15 09:41:02+00:00,248.91,255.60,L7
2020-04-24 09:34:19+00:00,249.43,256.76,L7
2020-05-01 09:40:05+00:00,248.54,255.99,L7
2020-06-02 09:38:09+00:00,248.31,256.24,L7
2020-06-18 09:37:13+00:00,248.52,255.83,L7
2020-07-04 09:36:16+00:00,248.49,256.26,L7
2020-07-13 09:29:32+00:00,248.87,256.54,L7
2020-07-20 09:35:17+00:00,248.76,256.86,L7
2020-07-29 09:28:57+00:00,248.96,256.85,L7
2020-08-05 09:34:17+00:00,249.10,256.60,L7
2020-08-14 09:27:56+00:00,249.86,257.21,L7
2020-08-21 09:33:16+00:00,249.49,257.29,L7
2020-09-06 09:32:13+00:00,249.42,257.31,L7
2020-09-15 09:25:51+00:00,249.54,257.29,L7
2020-10-01 09:24:25+00:00,249.59,257.67,L7
2020-10-08 09:30:09+00:00,249.46,257.29,L7
2020-11-09 09:28:02+00:00,249.63,256.92,L7
2020-11-18 09:21:37+00:00,249.65,256.57,L7
2021-01-12 09:23:26+00:00,249.03,256.34,L7
2021-03-01 09:19:52+00:00,249.08,255.35,L7
2021-04-02 09:17:19+00:00,248.49,253.41,L7
2021-05-20 09:13:17+00:00,247.01,252.91,L7
2021-05-29 09:06:44+00:00,248.39,254.63,L7
2021-07-07 09:09:17+00:00,248.61,254.79,L7
2021-07-23 09:07:54+00:00,251.47,257.72,L7
2021-08-08 09:06:30+00:00,251.39,257.49,L7
2021-08-17 08:59:55+00:00,251.22,257.08,L7
2021-09-02 08:58:08+00:00,250.84,257.79,L7
2021-12-14 08:54:51+00:00,251.19,253.09,L7
2022-01-08 08:46:12+00:00,254.65,255.43,L7
2022-01-15 08:51:44+00:00,253.52,254.84,L7
2022-01-24 08:44:41+00:00,252.93,253.18,L7
2022-02-09 08:43:28+00:00,252.67,253.57,L7
2022-02-16 08:48:31+00:00,253.16,255.34,L7
2022-02-17 09:59:36+00:00,253.16,253.00,L8
2022-04-05 08:43:52+00:00,253.58,252.24,L7
2022-05-13 08:40:20+00:00,253.86,254.09,L7
2022-05-30 08:39:35+00:00,253.52,254.51,L7
2022-06-11 08:33:32+00:00,253.55,255.42,L7
2022-06-16 08:38:39+00:00,252.97,258.10,L7
2022-07-15 08:30:54+00:00,251.84,257.83,L7
2022-08-01 08:29:33+00:00,252.36,258.14,L7
2022-09-04 08:26:29+00:00,252.69,259.97,L7
2022-10-08 08:22:49+00:00,252.65,260.64,L7
2022-10-25 08:20:41+00:00,251.50,259.63,L7
2023-02-14 08:13:24+00:00,246.27,255.20,L7
2023-03-03 08:09:16+00:00,247.93,254.91,L7
2023-05-25 07:58:56+00:00,247.24,252.36,L7
2023-06-11 07:52:29+00:00,249.08,254.95,L7
2023-06-16 07:55:49+00:00,250.70,258.39,L7
2023-07-30 07:47:59+00:00,251.56,259.67,L7
2023-08-26 07:46:57+00:00,254.10,262.44,L7
2023-08-31 07:49:52+00:00,252.39,261.65,L7
2023-09-17 07:41:33+00:00,249.99,259.67,L7
2023-09-27 07:47:28+00:00,250.05,258.84,L7
2023-10-19 07:40:58+00:00,248.42,255.41,L7
2024-10-20 10:00:02+00:00,223.79,,L8
