,dates,per0193-0000,per0193-0001,per0193-0002,per0193-0003,per0193-0004,per0193-0005,per0193-0006,per0193-0007,per0193-0008,per0193-0009,per0193-0010,per0193-0011,per0193-0012,per0193-0013,per0193-0014,per0193-0015,per0193-0016,per0193-0017,per0193-0018,per0193-0019,per0193-0020,per0193-0021,per0193-0022,per0193-0023,per0193-0024,per0193-0025,per0193-0026,per0193-0027,per0193-0028,per0193-0029,per0193-0030,per0193-0031,per0193-0032,per0193-0033,per0193-0034,per0193-0035,per0193-0036,per0193-0037,per0193-0038,per0193-0039,per0193-0040,per0193-0041,per0193-0042,per0193-0043,per0193-0044,per0193-0045,per0193-0046,per0193-0047,per0193-0048,per0193-0049,per0193-0050,per0193-0051,per0193-0052,per0193-0053,per0193-0054
10,1987-10-31 14:39:29+00:00,,,,,,,,,,146.28811437797398,152.35845863582782,163.87719848373354,174.3187734159063,182.10560320208793,184.4869535136955,179.1322973725465,170.7378786501118,166.440340062249,161.84121162364275,159.47706964143097,160.36573339609777,161.6582202741788,162.80595205949106,171.22331080314225,181.46231797589164,190.68048904714016,190.2411110032344,185.97976222013256,185.03717589455343,182.0230858743914,187.47850617857722,196.09610028471704,200.37396570838067,213.3508990872755,229.0213951147692,241.70338228118734,242.54658267330868,240.05898035494678,237.07554408694986,238.49674340310168,237.6863755019759,235.35038211562875,227.86504946147303,227.052850282937,224.14141838678626,230.68535217318328,235.92132931034075,222.34549595310034,212.46748265957564,199.8746925267782,197.999638068825,205.3167927732725,205.63513312623232,203.59627554743324,215.97459132293537
11,1987-11-09 14:33:31+00:00,187.32166806962792,159.56448937567228,151.3037472971914,148.62690451644,151.77518042083878,155.1792498996068,150.40903013187827,146.37632767866378,139.4998850059652,145.7779514318727,156.50438307654824,165.09856864955435,173.9455362237168,185.89159158164668,191.07025095400067,185.0864889073666,177.92426366411607,167.91279114057278,163.65108623355192,162.35392579912633,162.95757175204503,160.68508165850096,162.7459076820234,175.28927883681672,181.88094254655397,189.51520293479294,189.596135884919,185.97723041267164,184.26222338440544,186.90805767930323,188.82900244019498,192.72009898632302,197.84245780447569,209.41500183113553,220.64260055870432,236.3553692899988,238.34702559847548,234.73331836086308,236.03419412440726,236.58101871521671,238.21743401478267,234.54338943015009,228.63337067395057,224.29804354016608,221.7993747900207,232.8116865446214,234.73380359631008,225.25329966335389,211.3136260857072,204.0675802368376,203.3190172369905,205.9117069615974,207.1877720979224,205.8228855857656,221.14782394450464
12,1987-11-16 14:39:51+00:00,197.02613637433873,162.00109139607065,154.90560964653386,151.05706792827255,147.80637471225492,158.45519774793598,155.45578111826205,148.0246023713374,143.5186040824336,145.11406962405894,149.4602005094264,161.01611557718414,171.6981517212084,180.68414608414966,183.18049925900146,183.48425615768934,170.06996009820685,165.55822851911347,165.6414495416732,163.55595397340838,160.79447612787058,159.639645414947,163.40790368698399,166.2372257951293,180.1385243555329,189.47451028586826,187.15081537089125,186.0545162308105,184.07234164967912,179.31183115584713,183.0576497389113,187.53631266635156,200.01628962584206,210.53881774851394,225.81304507007732,235.68720709775343,235.59344224093488,233.75794538776896,232.2513608939258,231.0221732345583,236.32505924004957,234.38687928098935,232.70248345915363,226.3273223042344,225.25783461410762,234.36701096920459,236.85956888380443,223.72063079615526,212.13755520941118,198.4050882700543,199.21952094079018,198.43248026937624,203.514380007402,199.3606583967728,214.55972018299948
13,1987-12-11 14:34:02+00:00,201.27262723230348,175.69375390544647,163.69788581738703,162.61380394363573,161.57171433613257,167.3747966528433,162.9304951487181,154.65801804776402,152.44921449686706,152.50842588378896,161.90741092697507,165.29684457876579,173.8770370803636,188.95963370520712,195.85410245756862,186.66537143907922,179.33988979770015,175.59831736871934,172.92601397119506,171.5811804561757,167.9564225060471,167.27758366358862,170.8759988365202,178.73843257563883,180.44569977606724,191.9600676774601,200.73389192648622,195.926161085549,194.01273335922176,195.84695102067025,195.13173774200166,203.65761842662062,209.7239247876559,223.24124479241362,234.3457542055282,246.23943153548854,245.61954918311835,242.83875788514143,246.18083030014242,243.65749200014872,241.9632762090118,237.76841993021426,231.3064786746317,235.22702449655347,232.052069045613,240.3759105369018,244.40147701727477,232.52646489047154,222.15670050645883,207.83882358634716,206.6972507619212,204.56005246833348,208.32792973519713,203.16849486369873,219.13030655090856
14,1987-12-18 14:40:20+00:00,202.5817175416793,172.15720639624735,162.88377296129494,158.27845649237972,161.79450052082856,165.4082428360758,159.75578904264182,156.11834926747082,156.937451979342,156.6953066008854,159.3591366256693,164.21988751464843,175.73294367857164,181.60789674693842,188.2686684697133,184.16033691406548,176.98942128857848,172.5544605606465,169.94046965694946,172.64068910311482,175.3823267058432,173.24578906224835,173.86307330319136,180.96050737730474,188.81569396789683,201.8429175074029,201.88595475329373,198.11075411566873,196.77591343854638,199.4567225271154,197.22234927584458,205.12595669289027,208.41443742722126,224.46318180942146,237.5042975000278,246.6798886291393,246.47356904997687,245.22175859877083,243.00946190050328,242.6567258677409,242.73647448135142,247.54008720542765,239.58379882949288,234.08737048865018,232.70486167009608,238.131419179948,243.45469324874955,230.7675185713081,225.10467626802534,212.1233283673937,204.94900765219765,208.4795721553153,206.11990719665224,200.36352584161295,216.26286710112043
15,1987-12-27 14:34:18+00:00,194.65223542393625,168.17985644355267,155.49200871770395,153.05849224012806,159.0006917341909,166.93294472939752,161.40096962791367,153.95076088774883,156.70296933716392,151.08046025871863,159.4187295730436,166.0890853701267,177.46925680990014,186.1627879367399,187.4752846865722,181.9528268918668,179.66405789013294,172.3891025327009,168.347663919266,167.11789330470617,167.37534557266997,165.1022331094988,165.43490651327022,175.62974094783348,185.18610434213446,196.4476838495097,197.17692440419472,190.2106378881225,191.9586982206445,192.2595106691666,196.9083164679298,203.42091492876241,207.9566669287453,222.05475411300375,230.27050860293627,245.52195534262182,244.90062675144895,243.63796008761142,242.18294921878558,242.45981570343898,248.00200519809687,240.83254128056623,235.0706823610377,231.64259491491703,231.149873771309,236.4342601599573,237.8389507314721,229.97114699155506,218.84879224353995,211.5891968971404,203.81658352852412,210.23062284098404,210.36974607405367,210.7968842028538,219.14441768972836
16,1988-01-12 14:34:35+00:00,190.84871981879192,171.41221912793986,161.5868646890905,162.57845888785715,167.05306300550947,175.14479778940589,167.68399402904535,161.27454603529728,163.26089314551584,158.03981906051644,164.2253757920341,177.34716078909943,183.12393692442518,195.8209190840707,196.2902674533518,189.8060083897556,186.9989467686106,178.74986343568446,173.13148967220906,173.78796689450758,171.38569894995476,170.52476681515608,175.05312398223526,186.0020878663647,194.95253333680995,206.2460292816105,205.63596708173247,198.7830899854539,198.23025465798233,199.7897855317152,205.02203746545877,210.53111996565312,218.86359538503413,229.52992990461865,240.38153494820764,256.96649926570103,255.2965980203643,253.051939196996,254.60420837689983,253.32525586747897,258.2760210457737,254.2801275254834,248.4273689123353,244.94269342662366,238.56302667963138,244.16323507005805,250.9908067831832,242.40798318443254,226.7765734515808,220.27698933176458,213.8981959616711,220.99405523807076,219.168538896473,215.32500258825445,226.9336265311736
17,1988-03-07 14:41:36+00:00,,,165.07937158950196,162.43428511433143,167.32276196234625,183.9012491427639,175.11748277268623,168.2030115887963,166.7060840895339,166.05620713938805,175.64954395394233,181.79682557986956,189.60245982733977,197.76105219460672,205.20547455813323,195.04390504081974,190.77857796310104,185.65163263692057,184.15214649813785,179.63244650089038,177.099210076923,178.247463063691,181.78664189693956,194.57433781683363,201.1518353148087,208.0944052082761,209.43316765828433,206.94526818678474,201.4732664277997,202.9671045418979,205.8089878658453,215.32741743894442,223.43665579862022,236.17580238290407,249.72110921827084,259.4341621646657,258.73642142983897,260.4768107432188,259.3711545234062,264.7567507191976,263.3406760773744,261.2855406379246,253.62108710815545,245.80860710470483,247.74449508621086,246.13128977571282,249.55291152188204,239.1111360466769,219.52133574731545,215.25523385078856,213.53983045032172,213.60309458093178,213.16447980140344,209.73454299035228,219.88404736930895
18,1988-03-16 14:35:30+00:00,181.98497702091842,151.38844323511674,143.54832710325147,141.27837256145432,146.54276811404165,159.12122971470876,154.7561760877257,155.68820189754894,158.52570974152368,160.05097268926258,163.18876760142112,168.90024313245578,175.80281894382148,188.20120141811745,193.37792607056457,186.91611535044242,178.2006672377976,169.44328942303977,165.86779484242126,166.8980477145011,171.3798200548178,173.72664668302042,174.18447823785874,180.11774254350286,189.1330426088112,197.6655076011487,200.46592313424202,194.4841873983811,192.9726229325633,194.6903248735131,191.4181624524419,198.71280305636793,208.0204195398158,218.36902291834204,237.3042591307292,254.28415570783338,252.02796462219342,251.39296075384257,253.94939356953833,249.14013408865827,253.33034894929102,248.49684946951908,238.32211977071796,239.7919409803753,239.80690831830614,245.76912265742547,252.36277475383454,240.44039467799396,225.27254204773197,216.85256737377648,208.4013026928652,214.56547420327502,210.35813163043986,211.35062428394167,218.0892596964194
19,1988-03-23 14:41:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.05643339709184,217.59607374597877,211.36718680240313,204.19250508018558,204.91788930144006,202.19687001734107,201.3977993176888,211.09696928167784
20,1988-04-01 14:35:37+00:00,,,,,,,149.31378994459405,147.5992152753622,152.1160488062126,158.305473711282,161.84893883602533,167.38540706455984,173.95903125027536,180.44574945799468,187.9890371848078,182.19108855556124,173.63886130202616,168.5736635224055,166.13761311194995,159.53254867380056,161.0946307810878,164.60283001866895,167.2207376352505,173.052562844686,175.6494372554927,190.18426130430706,190.62987518568042,188.6209812321064,185.9708670862949,185.45625970346057,186.85246550393396,189.30003954503817,196.6858750635123,205.8932031796807,218.72567610326482,235.5561491355839,233.6598687308055,237.18061118455546,240.28585535463128,236.27262585686,235.51559236997426,231.4376991838869,229.23529489857842,223.05952368113415,217.20136345477675,224.11883652752283,232.03719625174048,221.15046537324554,208.15705688861993,202.25113965954682,195.38621819473857,201.52190990595344,194.67250986942594,196.12251297512688,204.70540717521502
21,1988-04-08 14:41:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1988-04-17 14:35:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,181.16751274526976,191.10638640549126,196.32828602220093,189.89568241519825,192.6987256299682,190.58809405712424,191.787811724294,199.5221419098733,205.44002672524329,217.75143878211784,234.6999348944439,247.56690082919155,246.85496662066637,244.19770499509428,244.49167464389632,242.03938601547867,244.08508700208264,238.25956904540635,238.14452933933546,231.7678647729216,231.78940741313014,242.25576904243084,244.3791027894275,234.19583192712156,212.24687453994895,209.88681889364844,198.3633072983624,200.3393814743171,199.4304109439129,192.24541307565977,207.84957581886988
23,1988-05-03 14:35:49+00:00,188.81264746273735,161.27228540222947,150.1693667123135,150.8459163215823,156.7087965362241,164.25260261976544,159.09852055993056,157.3228771354975,159.0219060762184,161.52919157529817,168.20020379643475,173.09987778990936,179.94234821615683,188.87567311109123,193.0844035028225,190.5040582578098,179.13654350018533,174.43258691492423,172.33164944722736,168.36290668971333,168.14218867579237,169.79218674001345,171.24651785431888,172.36765935060996,182.75886940167047,189.19905476747508,191.36069421036999,188.86661854368324,190.6335715933024,191.77789248282784,192.58040149180508,196.62850928915552,206.1205815548704,215.57853219292002,232.9084234635577,240.33558402625786,245.8474615059133,241.76427744297212,246.38728916065406,244.737310247803,241.2903688977337,238.04652472540405,232.09388864798285,226.88144526443597,224.5785264098147,232.63435865803856,241.65225765358107,229.8951671635293,215.1555289197594,204.70235015134122,202.30891598336618,197.19871762878068,202.50015290378997,196.26415890156952,207.9053094738621
24,1988-05-19 14:35:59+00:00,200.72884215664143,167.4582329270228,157.5580674678786,150.7254332172931,161.754715611488,171.095935952429,167.44507991857893,161.76203131414195,162.16549686674315,167.1276619226205,171.8834733277546,179.28912469025852,187.13133199127705,196.40524177619952,200.16853018160592,191.29216890075637,184.56542951292286,177.93629943391426,173.2634971928579,167.91405183511117,166.82583543547608,167.97407054742402,173.30271738274314,178.19385466343027,184.0302603130868,193.09964382674568,195.17142155614735,189.05526305850907,186.11354032503954,189.7322406672086,195.04204171322735,199.38886770820534,211.0826156067857,221.11498888161455,233.90574234945166,249.58046131455941,243.58551143614338,248.06902700084626,243.20570028503474,250.10899789149767,247.6952424583552,243.3764778000374,238.80546938974905,234.46450381148568,234.8177362582027,235.9549427019229,243.67417460743187,231.07801626610626,213.50139384022052,205.54952749749324,207.2588212356342,205.69743792064662,207.63052052464485,200.22624513551426,219.3775498471161
25,1988-06-27 14:42:23+00:00,200.39904582410722,165.44077462937202,155.4962667682927,155.77264383260066,155.34448516085254,155.03412450328793,148.0068068654377,143.37760790051806,140.11528422321877,145.84325257813467,153.9973169681313,163.10538393578597,174.11966238243699,185.9148420401898,196.3314371004788,189.06534656658528,184.13452743846378,171.27119824526332,166.0613240245172,166.10790137657753,163.37058074609018,159.94241007696854,164.91398526805935,171.41077333339302,174.21809593222392,,,,,,,,,,,,237.42655405049808,239.20238548324235,237.89454775032462,232.56904870788316,235.6190607965987,230.47343025321803,228.11032764518293,220.67504756891458,223.21727581510513,228.7722571815659,234.8938266541227,225.76494180857222,205.9586815893558,195.3069823201144,187.7155802025684,192.28535252923118,195.5499254194473,189.58282391030937,208.0879880344518
26,1988-07-06 14:36:14+00:00,193.3610838820882,167.15668019017568,148.10566239387308,151.18962286525604,153.48068068912374,158.24728968692497,150.90976280527443,147.70013938070713,141.7920700521661,141.72001610616303,147.7557433714135,158.98962404981705,174.33234906436624,187.70157524306765,191.21471161043567,189.6589922897951,178.04675932434947,170.69922305252769,166.65643968646103,163.91210425531594,161.70631459361343,163.6172152469434,162.97258370147154,164.34037538298,172.4248020072259,182.84821898898437,185.35967534739203,180.26354048792658,176.5722849919469,177.7366958112018,182.96180324160957,181.5727376546551,192.33700986221172,202.50758906172882,224.13457670805846,236.6050480625561,231.66622876151698,235.92584454464492,232.79891628660422,232.37946636579798,231.70824836114863,228.26700789660345,225.76610376171945,219.65120444104056,222.51649324256934,225.09700544053442,232.82085035180336,217.28517349173976,201.4195716967215,189.31539381779552,185.425088122882,186.99151451040842,190.94365672558504,190.38738921129752,199.18355957650968
27,1988-07-22 14:36:16+00:00,191.69557617669307,159.1339697052778,143.3304721359332,141.37430603291085,148.24490984871966,151.5010703337361,147.45062577682643,145.04611442621962,140.06752227398002,139.9057655077945,149.47720069545642,156.99971790473637,170.02158366386942,184.6185295983032,188.27464770005005,181.14833824322315,171.46823174298385,165.7965277135102,160.85150925682328,159.58670016571338,156.7937539185251,159.0214756724538,161.00028835365904,164.69955214470758,168.02178170806081,177.44488729840415,180.08634671999476,177.44091991249192,175.21238964122918,173.81897491659888,174.41516865299567,177.91570533602544,185.16512234797312,197.03839017450804,221.30190719947342,233.02330611553327,229.9922436448802,232.56231309366717,229.67669928169613,229.75316309726347,225.1761445489267,219.1789046769775,219.50737906999467,214.2211653217943,216.75005178890498,221.38827115762612,230.70949357645966,215.4896660124975,200.87091621280265,190.13893174400096,187.57345876208635,189.6813373988102,189.53495195817388,193.36193539182887,201.9395085430996
28,1988-08-14 14:42:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.73233239253713,205.04799060898864
29,1988-08-23 14:36:20+00:00,183.75474498880905,151.55838349647732,134.6726542202822,135.9746522414798,135.76487476034174,145.7241194188657,143.83086897977626,136.8363863465354,135.72737132522872,137.86469487943714,143.83600450685643,152.42830692684475,166.70200476440544,173.5658014751402,179.23293586474108,180.5781189342094,180.77841927489297,170.3977060918218,175.57850363812767,169.2596345971119,190.3482751373872,175.827628600052,160.33457677091505,160.73855157773403,,,,,,,,,,,,,,,,,,,,,,,,220.2410452233744,204.42021112868284,194.18162530155132,187.1277171874867,196.15101859045612,195.56873503569912,193.1841078279189,213.497927039049
30,1988-09-24 14:36:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.33808268419517,219.47598320534559,223.08960421835545,228.50382964446806,214.5961643012632,204.9245074875444,197.16584305220024,199.12979723380957,203.24356983309082,201.68089874934327,207.8931716063463,218.25342083041156
31,1988-10-10 14:36:09+00:00,180.01996197368607,152.80224354064822,134.74291694342324,131.22553054076025,135.96263543914955,145.36837339207844,143.4765758212235,134.58737188719732,134.65838263882011,139.95899179448762,144.21699445516435,154.84010575841725,168.11480295856467,180.31150931432703,185.25123763530232,180.97717228022776,175.21963793108108,169.79296381784414,167.6059853239775,167.88931227943903,165.76474070175846,165.457655840973,168.8282596449141,168.05266200965644,175.15130793918598,186.56265573009892,187.98447518903794,183.41366140191093,182.08396547396467,179.04938620494875,181.00598803273678,188.78922983466467,194.16032122636696,205.18084616599054,217.48367114741438,231.8177621118097,225.32580655494266,228.5662258261151,228.76614748913727,225.94085006085197,229.06499335654212,224.1076145520649,227.50696789637897,223.6658456464655,221.66364407568406,230.95335451362547,235.27049345828283,224.1184754512932,206.77111087578794,201.90956278767067,198.5413718274537,197.47059085729202,200.4123950575946,198.6719658471374,212.778314640998
32,1988-10-26 14:36:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.104516040479,221.95676148086403,229.79618012877395,231.09179606707016,228.91749608331725,237.37830436869416,237.7019849310033,237.39227838705486,236.82872413709256,226.36077869288513,225.77179728604767,224.19397044285924,231.50196389826286,234.20635752110906,222.4808989089865,208.4020536193798,206.12952229628107,203.9895835612259,201.13963546230812,206.58638917851977,202.26750174492233,217.09316463141096
33,1988-11-02 14:42:21+00:00,197.2482232846766,157.63549422894897,,,,,,,,,,,173.2848942859583,181.26842886660003,189.08306232208926,182.24855904336206,180.3578695990043,177.11836896158945,173.22333940837734,170.36193801509117,167.43616589805876,167.92186274464038,171.4948448778884,180.21487669705687,187.64451297163993,195.67016315520326,196.22424735959035,193.145150265939,187.28015146059028,184.9913555185525,188.70383583096063,195.00251036322948,200.0472288222166,210.83359173158473,221.6630015007494,234.04134170953262,234.84332125089657,234.16435649646237,235.1319425696102,245.37219305857712,238.91418422838385,240.58350391096786,233.62315392405,230.26873926361714,231.55659902429872,233.8327512766347,241.69816024487335,225.97959001738238,211.7767957296523,207.15023409807998,208.60129140581282,207.0076989657119,206.0386478622901,207.58211840980852,216.89609779704955
34,1988-12-04 14:42:16+00:00,196.79214123744154,159.31510124790316,154.82650305170898,149.47565276594256,150.80649885329547,160.42386590933887,156.95519539526177,148.2867022453704,149.4579566391481,150.06586953696888,160.89180358395413,163.933534373179,176.56621931301555,190.15225662436032,200.10972826343715,192.28009280639935,184.71719042839683,173.70944249320996,168.48624607858287,170.0206453774958,172.2236410161788,170.81280716678938,172.90625711780586,183.10086885859647,184.91857242517708,196.64559396487292,200.4753047988814,196.56562290974327,193.86378019360342,189.54748630929194,191.73231422217032,200.87641895655645,206.05077920373049,224.30413375439744,241.79466292508198,255.03366831854007,253.432434890299,250.9074915697923,251.17530576683865,248.75876585390762,251.6111359779441,245.3509359365971,237.52749951092832,237.48696862259038,238.6590210799482,242.97629148992615,247.73328857462252,245.7187256777333,224.24279121783152,213.3424970166514,207.71229770185823,207.32212749417397,214.89824565397913,204.16973307047368,214.74135056736603
35,1988-12-20 14:42:04+00:00,,,,,,,,,,152.13890504509374,160.76417014523057,170.49148505329939,179.10580218578434,193.6901806189592,203.45543286949948,199.1176462823232,188.28805082319593,181.26860876727662,178.9041784838341,176.1514336329976,178.579192162462,176.8774782914208,180.64535351407082,183.98378372101513,,,,,,,,,,233.14329935092374,247.20586086970943,257.0671972589202,256.5384974445722,254.87019320131222,253.41843803159796,,,,,,,,,,,,,,,,219.37841465831968
36,1988-12-29 14:35:52+00:00,195.93218938504168,166.52649649151667,155.3143988782828,151.22217290269893,156.36899090078828,168.42957114998103,164.7041239265719,158.91844382701913,158.76737805178348,158.9455004527754,168.8233829353557,178.84421169733156,190.8579554779726,204.0057663883748,207.93466906818495,205.2549288680079,196.80040251222704,189.77484276058235,185.37431723057634,184.15808014419028,183.05384304203784,183.23215388161006,184.1748803615129,188.45821951930398,196.79779304528378,210.14142973467483,206.42743303404737,205.24656540548128,200.5401162895716,200.97802758900897,205.2207541354965,210.6839347067041,220.624497214485,232.94197550214435,244.22035342770204,260.85470056363414,258.1432235707257,260.84099041271037,256.20184292306226,255.11835969889998,253.03721846410403,247.49349841191207,250.76421658207065,242.94330436086113,245.77087699840644,249.74393547262127,256.2362518605183,249.9341302576601,234.2416678733504,222.30567071339834,217.14871738699057,220.2209856007975,217.86363616229227,215.82476272799863,228.5129724504749
