,dates,per0193-0000,per0193-0001,per0193-0002,per0193-0003,per0193-0004,per0193-0005,per0193-0006,per0193-0007,per0193-0008,per0193-0009,per0193-0010,per0193-0011,per0193-0012,per0193-0013,per0193-0014,per0193-0015,per0193-0016,per0193-0017,per0193-0018,per0193-0019,per0193-0020,per0193-0021,per0193-0022,per0193-0023,per0193-0024,per0193-0025,per0193-0026,per0193-0027,per0193-0028,per0193-0029,per0193-0030,per0193-0031,per0193-0032,per0193-0033,per0193-0034,per0193-0035,per0193-0036,per0193-0037,per0193-0038,per0193-0039,per0193-0040,per0193-0041,per0193-0042,per0193-0043,per0193-0044,per0193-0045,per0193-0046,per0193-0047,per0193-0048,per0193-0049,per0193-0050,per0193-0051,per0193-0052,per0193-0053,per0193-0054
0,1984-05-08 14:32:57+00:00,176.43910062835891,151.96412279852478,134.04424476739297,130.37702215925208,142.6209533037933,151.40391253642156,149.74494687282973,149.54254368395067,152.4732219338157,154.26476110040176,154.61616238371926,164.30358469580537,166.56731173777771,173.63378849730464,176.71824092603293,175.27433365864806,173.6403439465545,168.56101621075126,166.76575779151057,161.74420023755226,162.3245210308778,168.45523234359922,165.80755557311255,173.08893553868964,177.8618716660655,186.63878540438304,186.95025175660123,182.23711382824735,178.24188018684106,187.8816795688225,187.83125825632033,186.7250093867174,194.7621101722587,201.58379447464108,213.71887651997338,227.44788128295022,223.82194953506243,227.24797397159972,228.8224342483157,231.87648880242003,227.02219774248732,228.51899775334425,219.4035680701126,221.340506856391,218.58446673574358,224.0399015152297,232.6537589718937,216.44691258848292,206.12588354291634,197.3825700056288,199.90240218510573,197.56682877540032,202.9453961867868,197.1666218125172,216.68978464663365
1,1984-12-02 14:35:30+00:00,193.64867448542688,172.28528279118166,161.7163618302704,150.77876895609285,151.65760088603378,159.01338416650785,151.2743232212094,147.4059829799927,158.9475805219143,165.03928093948414,168.02338401647665,176.34456788715204,187.75569912597524,196.76426194037674,205.39226652333684,189.57366124460043,185.10000391758757,178.29855236603626,179.2905229460945,173.74793764703207,174.23618969438164,185.84248058064588,187.62423683070378,190.42052099234667,197.50950591809294,209.15413648511088,204.82588526588984,204.73858878407853,194.25821890433434,193.3944659875465,195.9156205073265,200.25278214023854,210.60405663796396,218.2595664527581,227.3408705905458,252.73325353291904,255.39611653756032,252.05853957894448,254.46530260360072,249.3114547256779,248.34146005918979,242.57333531187743,237.86329717557888,237.40226284108553,233.95537779676673,239.95228894847796,244.59738247799714,237.6526575959153,219.9716437250457,217.09074058585253,210.78466923277853,215.97640726987424,212.55911781747722,213.1864039910092,225.63328855108983
2,1985-01-03 14:35:49+00:00,203.6611312753888,183.37564243316027,166.81351795324605,168.32815933931963,175.70278212899245,178.35005997789983,173.30489961456877,167.89960515498137,167.7645584741371,167.95383021625676,180.0191406586758,193.07937703256778,203.83471519632047,215.29324269897424,218.9430738498486,217.20507984694885,210.50641534695814,199.2198886532984,193.03319022309554,191.5813435440322,192.69099835197096,189.1058729868294,191.39562780298166,201.84348711031652,208.50980681622661,216.95659476726112,214.83704234717516,208.3206144745078,209.1085599054873,208.97013281881382,213.72742329914496,216.3202187533828,226.28600957059845,236.58756340983746,248.54651318133853,262.3494086480349,259.08768010530014,260.52299452367174,262.3927136749761,261.35583590181875,268.6725249763217,264.618997363687,261.2451400864375,254.44624051989916,254.82599328607932,260.69240165265717,265.7341125362949,254.10703999241096,241.1110773084182,237.69451963679873,234.8204012276872,235.53470083447849,233.5766241162411,227.80183228667738,240.82195881013394
3,1985-01-26 14:42:08+00:00,,,,,,,,,,,173.3312574142547,178.44877788156032,183.23344569851395,193.26513246203638,199.10424969515844,204.01682183834953,194.88440536997032,190.41393452054544,183.27694050571543,184.04706493726027,187.96998785770444,181.5648214687451,184.26308194246928,187.89029069814944,197.1649041591073,201.91553636135228,198.9862203363752,,,,,,,,,,258.92875304077234,259.7589147396291,259.42874223222555,262.55806167905314,261.1742117317007,255.98678156000634,248.87541178543844,241.42996548395038,241.47380995150823,242.88391404370014,255.79660026295448,252.0385464987122,239.17371842970593,230.92623251727724,221.11855939028914,226.25675666987024,221.4747797824209,220.0740027277066,230.32056076439193
4,1985-03-24 14:35:57+00:00,191.4997435789928,160.2005648581004,146.1394527638647,137.62399903730977,145.89893680209883,150.33339625837783,153.05216266053304,157.22529990438994,156.88297991442315,159.71955287313114,160.092113558017,166.43168545928822,172.82654437452226,172.71915218330778,175.65725594740482,172.02217088819557,171.71422769595165,164.05259631427737,161.65001536878788,171.75732812928558,167.6143806784672,170.80659133631758,173.17481710377422,175.81798841812335,182.21148581888312,193.92232923186606,191.82416101883388,187.8191410946734,182.9096421947099,181.86211024162628,184.7986686105756,183.83051444956612,196.20074371887813,210.32902909350753,227.11808399112715,240.1951750828036,231.7098984206935,235.39339476867497,236.5133137092933,235.7056002909275,240.1274335707678,237.08916983525145,234.60516661077486,228.1856270391828,232.05518224490953,236.0343553489305,241.29723111687076,228.38115772840655,215.62684664988484,214.26278082054728,203.78143478311526,205.18445614324173,202.83737538945113,204.17511804661262,215.25880899637713
5,1986-04-19 14:37:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7955483395924
6,1986-05-05 14:36:40+00:00,197.35464215783483,169.4914767748088,149.24905817278778,148.6149796907374,150.59042121410295,161.54665045589138,157.34315129476585,150.20425321302054,148.57873462012958,150.9798144930855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.39021365213972,209.27902771346072,215.41607853104446
7,1986-12-15 14:30:32+00:00,,,,,,,,,,,,,,,,,,,,,,,184.5518756221416,191.04687444330244,195.02529274232563,204.99400698333454,209.3301461202696,207.11244245269066,205.1286952554986,206.16419560839304,210.97370107945312,213.8996005799382,221.6458001103851,232.85901807107996,252.46572202461573,266.3589595252735,261.6551774253263,260.7250996381231,261.9322925125469,262.99657018161633,260.8736315193532,255.40013338505472,252.05684004327534,242.8957148206557,247.9588125622721,249.84767357285926,252.62282274224583,242.08046241376738,228.4447736803483,223.99237717947597,213.06215982888168,214.5760972161129,212.49871783436498,210.78888261091637,217.65633275936167
8,1987-04-06 14:34:23+00:00,,,,,,,,,170.654947539534,178.05326165719595,175.8045601114192,185.48356747805252,194.8902247474072,200.0886605456485,205.11609693365375,194.06274795774294,187.54668596157506,182.8754139740626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.9570258216777
9,1987-05-24 14:35:48+00:00,193.5727580440639,167.8735861170213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.17188380402388,207.46423351411082,207.28571699511414,218.3116058705465
