dates,nzd0326-0000,nzd0326-0001,nzd0326-0002,nzd0326-0003,nzd0326-0004,nzd0326-0005,nzd0326-0006,nzd0326-0007,nzd0326-0008,nzd0326-0009,nzd0326-0010,nzd0326-0011,nzd0326-0012,satname
2003-11-12 21:32:41+00:00,345.44,308.81,293.65,313.16,313.17,319.20,326.10,330.02,337.44,341.19,342.93,340.29,343.97,L5
2003-11-20 21:43:07+00:00,345.44,307.87,292.43,311.91,311.86,318.62,326.23,331.20,339.88,343.66,345.58,343.01,345.16,L7
2003-11-28 21:33:21+00:00,352.55,308.89,293.97,312.57,313.04,318.61,327.11,331.89,340.24,344.41,346.47,343.29,345.81,L5
2003-12-06 21:43:10+00:00,352.55,308.89,293.97,312.57,313.04,318.61,327.11,331.89,340.24,346.63,348.38,344.72,347.77,L7
2003-12-14 21:33:02+00:00,352.55,310.87,296.15,314.01,315.44,319.90,328.73,332.77,340.86,347.26,349.06,344.97,348.19,L5
2003-12-30 21:33:36+00:00,351.10,311.24,297.06,314.40,316.10,320.21,327.75,332.31,340.60,346.62,348.86,344.52,348.08,L5
2004-01-22 21:39:28+00:00,346.04,310.68,300.41,313.86,315.05,318.92,326.10,332.42,340.01,346.23,348.04,344.47,346.92,L5
2004-02-23 21:39:37+00:00,347.06,313.40,302.57,313.45,315.08,319.32,327.34,334.27,340.39,347.30,350.09,346.32,347.72,L5
2004-02-24 21:43:33+00:00,347.92,312.91,302.13,313.45,315.08,319.32,327.34,334.27,340.39,347.30,350.09,345.06,347.06,L7
2004-03-19 21:33:59+00:00,347.92,312.94,301.63,313.16,315.36,320.48,329.05,334.72,340.50,347.19,349.83,344.82,346.85,L5
2004-03-27 21:43:45+00:00,347.92,312.32,301.02,312.68,315.31,320.68,329.23,334.14,340.50,347.19,349.83,344.82,346.85,L7
2004-04-03 21:49:54+00:00,346.40,312.39,301.01,312.98,316.34,321.58,330.13,334.86,341.00,347.34,350.31,344.53,347.56,L7
2004-04-20 21:34:19+00:00,346.40,311.67,300.36,312.97,317.70,322.83,330.47,335.39,341.03,346.51,349.55,343.30,347.12,L5
2004-06-22 21:49:40+00:00,343.29,294.13,293.43,304.42,312.96,319.42,327.54,333.08,339.23,341.97,345.35,338.38,341.25,L7
2004-06-23 21:36:34+00:00,343.29,279.87,288.59,299.36,309.63,318.78,327.40,332.80,339.74,340.85,345.04,337.91,341.25,L5
2004-07-01 21:43:29+00:00,342.62,266.51,280.64,296.71,307.87,318.19,328.33,333.43,340.02,341.18,343.33,336.93,340.47,L7
2004-07-08 21:49:38+00:00,342.62,263.62,280.64,297.46,308.37,318.83,328.57,334.58,341.01,340.03,343.33,336.93,340.47,L7
2004-08-02 21:43:16+00:00,353.56,258.95,277.97,294.93,303.28,318.07,329.00,333.87,340.84,340.40,344.50,337.30,342.46,L7
2004-08-26 21:38:11+00:00,,250.67,272.68,294.21,302.16,317.55,328.12,331.96,340.29,337.94,344.51,331.29,336.34,L5
2004-09-03 21:43:11+00:00,349.99,257.79,275.84,295.68,303.27,317.20,327.38,330.88,340.29,337.94,344.51,331.29,336.34,L7
2004-09-18 21:44:34+00:00,350.18,257.83,276.53,295.83,303.36,315.67,325.70,329.63,339.33,336.70,343.75,330.13,335.54,L5
2004-09-19 21:43:05+00:00,350.18,257.83,276.53,295.83,303.36,315.13,324.78,328.62,338.28,336.31,342.37,330.59,337.32,L7
2004-10-12 21:49:12+00:00,350.18,257.63,277.18,295.95,304.14,316.33,325.03,328.40,337.16,334.41,340.94,329.38,336.55,L7
2004-10-20 21:45:16+00:00,350.18,258.53,278.45,296.40,304.14,316.55,325.07,327.62,335.59,333.08,339.95,329.18,338.02,L5
2004-11-13 21:49:35+00:00,350.18,263.42,280.87,298.03,306.20,317.89,326.75,328.58,335.28,333.08,339.95,329.18,338.02,L7
2004-12-16 21:40:34+00:00,359.43,268.65,283.56,299.54,307.91,318.93,327.89,329.45,335.44,333.53,340.57,330.88,340.36,L5
2005-01-17 21:41:01+00:00,359.43,311.40,301.30,313.07,316.20,323.44,330.37,330.67,333.81,335.55,343.10,332.69,343.99,L5
2005-02-09 21:47:07+00:00,359.43,310.79,301.37,313.33,321.86,326.28,333.17,331.86,333.33,334.44,342.14,332.16,343.12,L5
2005-02-17 21:50:16+00:00,359.43,310.78,301.89,313.73,322.07,326.84,333.69,332.62,333.70,335.53,343.65,333.82,344.06,L7
2005-02-18 21:41:30+00:00,359.43,310.78,301.92,313.92,322.05,327.09,334.35,333.45,334.32,336.50,344.75,334.89,344.55,L5
2005-02-26 21:44:08+00:00,359.43,312.06,303.48,314.80,323.52,328.36,335.81,335.01,335.58,339.10,346.22,340.00,349.80,L7
2005-03-05 21:50:20+00:00,364.14,311.67,304.17,315.76,323.99,329.82,337.93,336.85,336.09,339.59,346.38,340.04,349.80,L7
2005-03-13 21:47:35+00:00,363.47,311.96,304.56,316.55,324.65,330.57,338.28,337.73,336.11,339.51,346.27,339.62,348.86,L5
2005-04-06 21:50:16+00:00,370.02,312.15,305.25,316.86,324.70,333.35,341.38,340.76,337.16,340.25,347.87,341.52,350.11,L7
2005-04-22 21:50:11+00:00,370.02,312.16,305.69,317.19,323.99,332.16,340.90,341.43,338.31,341.25,349.24,343.06,349.93,L7
2005-04-30 21:47:51+00:00,370.02,312.16,302.91,317.13,323.44,331.03,339.97,340.64,338.30,341.12,347.99,341.92,349.33,L5
2005-05-01 21:44:03+00:00,370.02,312.16,302.91,317.13,323.44,331.03,339.97,340.62,338.68,341.38,347.50,341.13,349.44,L7
2005-05-08 21:50:15+00:00,370.02,310.53,301.48,316.23,322.41,329.29,338.31,339.82,338.50,340.56,346.46,341.13,349.44,L7
2005-05-09 21:41:44+00:00,370.02,309.36,301.35,315.93,321.86,328.28,337.65,339.59,338.62,340.46,346.16,340.79,348.12,L5
2005-05-24 21:50:14+00:00,370.02,307.91,299.93,315.95,321.23,328.04,337.16,339.70,339.04,340.68,345.82,340.11,348.12,L7
2005-05-25 21:42:16+00:00,370.02,307.13,299.93,315.68,321.53,328.30,337.14,340.12,339.56,341.11,346.01,340.00,348.19,L5
2005-06-01 21:48:06+00:00,370.02,304.99,299.93,313.01,319.73,327.17,336.41,339.55,338.93,340.36,344.83,338.60,346.18,L5
2005-06-10 21:42:00+00:00,370.02,304.99,297.11,310.08,319.22,326.75,336.23,339.49,339.20,340.48,344.36,338.17,346.49,L5
2005-06-26 21:42:04+00:00,362.12,303.66,293.39,306.16,317.14,325.71,335.04,338.00,338.81,338.81,342.98,337.05,345.83,L5
2005-07-12 21:42:35+00:00,362.12,300.17,291.90,304.05,316.54,325.42,334.31,336.86,338.47,338.06,341.82,336.49,345.16,L5
2005-07-28 21:42:45+00:00,362.12,299.34,290.53,302.64,315.38,324.62,333.62,335.82,338.41,337.55,341.38,336.12,345.61,L5
2005-08-05 21:43:51+00:00,362.12,299.08,291.63,303.38,315.61,324.79,333.64,335.58,338.41,337.55,341.38,336.12,345.61,L7
2005-08-12 21:49:59+00:00,353.45,299.76,291.89,303.46,315.64,324.15,332.76,334.97,338.88,338.24,342.38,337.44,346.32,L7
2005-08-13 21:42:53+00:00,350.30,300.86,293.43,304.46,316.32,324.87,333.18,335.58,339.70,338.72,343.07,338.17,347.48,L5
2005-08-20 21:48:42+00:00,350.30,300.88,292.97,304.03,315.62,323.79,331.57,334.51,340.06,338.17,342.10,337.57,347.06,L5
2005-08-21 21:43:45+00:00,350.30,300.88,292.97,304.03,315.90,323.76,331.19,334.50,340.29,338.72,342.87,338.09,347.90,L7
2005-08-28 21:49:52+00:00,350.30,300.88,292.97,304.03,315.90,323.41,330.66,334.38,340.08,338.33,342.12,337.61,346.78,L7
2005-08-29 21:42:34+00:00,345.04,301.41,293.87,305.05,316.58,323.69,330.65,334.84,340.59,339.07,343.27,338.14,347.23,L5
2005-09-06 21:43:36+00:00,345.04,300.76,293.18,304.46,316.56,323.33,329.95,334.74,340.79,339.13,343.74,338.76,348.32,L7
2005-09-22 21:43:32+00:00,339.35,299.77,292.17,303.28,315.75,322.46,328.92,333.81,340.54,339.17,343.68,339.06,349.38,L7
2005-09-29 21:49:43+00:00,339.35,300.03,292.72,303.59,315.71,322.22,328.71,333.91,340.45,339.21,343.67,338.78,349.31,L7
2005-09-30 21:42:34+00:00,339.35,300.27,293.29,304.11,315.98,322.40,328.93,334.08,340.34,339.14,343.63,338.64,349.25,L5
2005-10-31 21:49:59+00:00,339.35,299.72,293.92,303.25,315.76,322.30,328.22,333.41,340.42,339.20,343.88,338.61,349.96,L7
2005-11-08 21:48:52+00:00,345.92,301.25,295.07,303.73,317.08,324.05,329.26,334.28,340.67,339.20,343.80,338.15,350.58,L5
2005-11-09 21:43:54+00:00,345.92,301.25,295.07,303.73,317.08,324.05,329.26,334.28,339.93,338.82,343.09,337.44,350.13,L7
2005-11-17 21:43:19+00:00,345.92,302.59,296.64,305.70,318.64,325.20,331.24,334.28,339.93,338.82,343.09,337.44,350.13,L5
2006-01-03 21:50:25+00:00,345.92,305.79,304.32,315.10,323.08,325.54,330.86,334.45,339.87,339.76,344.88,339.45,351.76,L7
2006-01-12 21:44:20+00:00,345.92,310.11,307.33,319.18,324.56,325.40,331.19,336.03,340.05,340.09,345.65,339.77,352.51,L7
2006-01-19 21:50:34+00:00,345.92,310.11,307.33,319.18,324.56,325.40,331.19,336.35,339.74,339.76,345.40,339.45,352.43,L7
2006-01-20 21:44:49+00:00,345.92,311.02,308.39,320.27,325.56,326.12,332.29,337.21,340.13,340.08,345.58,339.62,352.75,L5
2006-01-27 21:50:46+00:00,345.92,311.86,310.63,321.41,326.14,326.24,333.25,338.48,340.49,340.23,346.19,339.77,352.06,L5
2006-02-12 21:51:08+00:00,347.45,313.31,311.49,322.70,326.51,325.99,333.42,339.15,339.04,339.38,345.12,338.73,351.48,L5
2006-02-13 21:44:31+00:00,347.45,313.51,312.41,322.90,326.51,325.99,333.42,339.15,339.04,339.38,345.12,338.78,351.17,L7
2006-02-20 21:50:43+00:00,347.45,313.75,312.85,323.08,328.41,326.71,335.09,340.00,337.80,338.41,344.05,338.07,350.52,L7
2006-02-21 21:45:32+00:00,347.45,314.22,313.14,323.20,327.89,326.51,334.88,339.80,337.83,338.53,344.37,338.51,350.95,L5
2006-02-28 21:51:28+00:00,338.34,314.11,312.90,322.52,326.16,326.32,336.33,340.07,336.61,336.81,342.58,337.35,350.74,L5
2006-04-25 21:50:40+00:00,323.07,315.57,313.91,322.75,326.08,326.56,338.24,341.03,336.06,335.23,340.73,336.35,349.71,L7
2006-04-26 21:46:20+00:00,316.34,314.84,313.08,322.00,324.87,325.76,337.38,340.55,336.19,335.28,340.41,336.57,349.47,L5
2006-05-27 21:50:42+00:00,299.92,311.87,310.49,318.41,321.14,323.87,333.88,339.17,336.84,336.57,341.80,338.64,349.02,L7
2006-06-05 21:44:30+00:00,299.92,311.87,310.49,318.41,318.26,323.88,333.56,338.57,336.84,336.57,341.80,338.64,349.02,L7
2006-06-13 21:47:25+00:00,299.92,311.87,304.76,318.41,314.68,322.92,332.31,337.34,336.19,334.22,340.77,337.80,348.83,L5
2006-06-29 21:47:16+00:00,299.92,311.87,304.76,318.41,314.68,322.92,332.31,337.34,336.19,334.22,340.77,337.31,346.78,L5
2006-07-07 21:44:19+00:00,299.92,311.87,299.61,314.14,314.19,323.72,332.68,337.85,336.75,334.65,341.58,337.97,346.73,L7
2006-07-22 21:53:46+00:00,299.92,310.71,295.31,308.93,310.44,321.49,330.32,335.49,336.49,333.30,340.12,338.08,344.18,L5
2006-07-23 21:44:10+00:00,299.92,307.95,292.85,308.93,310.44,321.49,330.32,335.49,336.49,333.30,340.12,337.36,344.18,L7
2006-07-30 21:50:20+00:00,299.92,307.26,290.77,306.74,310.42,320.64,329.71,335.11,336.53,332.78,338.76,336.88,343.55,L7
2006-08-15 21:50:19+00:00,297.55,304.75,285.58,301.57,308.85,318.86,328.32,333.23,335.57,331.38,337.38,335.56,343.21,L7
2006-08-23 21:54:11+00:00,298.07,301.82,283.56,299.42,308.37,318.46,328.13,331.83,334.98,329.02,334.69,332.98,340.75,L5
2006-08-24 21:44:07+00:00,300.91,301.80,284.82,300.14,309.13,318.46,328.13,331.83,334.98,329.02,334.69,332.98,341.47,L7
2006-08-31 21:50:16+00:00,305.45,301.34,283.90,298.40,308.70,318.57,327.37,330.42,334.83,329.13,334.48,332.52,340.86,L7
2006-09-01 21:48:31+00:00,310.73,302.27,285.46,300.29,310.13,319.67,328.49,331.65,335.41,330.30,335.50,333.10,343.11,L5
2006-09-16 21:50:10+00:00,312.59,302.50,286.32,300.86,310.10,319.30,328.27,331.68,335.25,330.44,335.09,332.23,343.11,L7
2006-09-17 21:48:42+00:00,311.29,301.79,286.30,300.41,309.81,318.88,327.92,331.69,335.50,330.90,335.13,332.04,343.27,L5
2006-10-02 21:50:03+00:00,311.29,302.70,287.23,301.83,310.73,319.54,328.67,332.45,335.72,331.41,335.77,332.04,343.27,L7
2006-10-10 21:54:44+00:00,311.29,303.18,288.02,302.24,310.87,319.57,328.80,332.39,335.72,331.87,335.74,331.74,342.74,L5
2006-11-19 21:50:38+00:00,316.13,302.49,286.39,301.58,311.46,320.26,329.53,333.08,336.14,332.19,335.90,331.31,342.98,L7
2006-11-20 21:49:20+00:00,315.48,302.39,286.64,301.24,311.52,320.18,329.53,333.58,336.48,332.63,335.81,331.42,343.56,L5
2006-12-13 21:55:43+00:00,315.48,302.77,288.86,301.52,314.28,319.79,330.03,334.41,336.12,331.81,334.34,329.45,341.61,L5
2006-12-29 21:55:50+00:00,315.48,302.79,289.43,301.97,314.44,320.19,329.98,334.69,336.90,330.28,333.23,328.44,342.53,L5
2007-01-22 21:50:55+00:00,320.05,304.00,294.74,306.13,316.63,321.93,331.67,334.98,336.36,330.24,334.18,328.26,344.29,L7
2007-01-30 21:55:36+00:00,336.31,303.85,295.09,306.35,315.44,322.48,331.93,334.37,335.50,329.74,334.14,328.44,345.22,L5
2007-03-04 21:44:58+00:00,379.36,304.88,295.07,306.93,315.22,322.99,332.49,337.01,337.35,330.94,334.30,327.40,343.92,L7
2007-04-05 21:45:00+00:00,430.49,307.16,297.48,309.31,318.71,326.27,334.61,338.42,337.59,329.39,333.40,327.75,343.80,L7
2007-05-30 21:50:54+00:00,460.38,306.31,299.14,314.83,321.90,328.39,336.51,340.04,337.93,325.99,333.27,324.99,342.53,L7
2007-06-08 21:44:44+00:00,460.38,306.31,299.14,314.83,320.38,326.71,334.22,337.35,336.93,325.99,333.27,323.30,342.20,L7
2007-07-01 21:50:53+00:00,460.38,308.84,301.60,317.83,322.10,327.70,336.26,337.66,336.60,333.59,339.94,331.78,351.34,L7
2007-09-12 21:44:17+00:00,488.81,310.54,309.09,322.03,323.19,325.25,334.14,338.15,337.96,333.99,338.84,326.53,340.86,L7
2007-09-20 21:47:31+00:00,448.10,315.07,311.64,321.93,323.64,326.68,336.31,341.63,342.39,340.15,344.50,333.67,351.47,L5
2007-10-05 21:50:18+00:00,420.77,313.11,309.28,319.80,319.47,323.86,335.15,342.81,343.72,341.19,345.65,334.87,351.51,L7
2007-11-15 21:44:35+00:00,403.95,314.74,309.70,320.82,321.16,325.25,335.70,343.23,344.27,342.30,346.18,336.44,351.51,L7
2007-11-22 21:50:49+00:00,403.95,314.74,309.70,320.82,321.16,325.25,335.38,344.03,344.98,342.75,347.53,338.21,353.52,L7
2007-12-08 21:50:55+00:00,386.25,316.50,307.78,316.62,321.85,327.06,337.38,347.24,347.13,341.69,347.62,341.73,354.51,L7
2008-02-10 21:50:56+00:00,380.46,315.05,307.22,316.47,320.38,324.26,335.58,346.46,350.25,343.89,349.71,342.35,351.80,L7
2008-02-19 21:44:43+00:00,380.46,315.05,307.22,316.47,320.38,324.26,335.58,346.46,345.24,341.45,347.86,341.47,350.80,L7
2008-03-06 21:44:38+00:00,380.46,315.05,307.22,316.47,320.38,323.46,334.40,344.85,344.49,341.74,347.93,342.43,350.73,L7
2008-05-16 21:50:38+00:00,345.21,305.42,303.51,314.65,317.53,312.31,323.21,333.17,338.06,337.73,344.66,341.82,346.03,L7
2008-05-25 21:44:23+00:00,345.21,305.42,303.51,314.65,317.53,312.31,319.80,327.68,335.22,336.91,341.86,341.19,344.11,L7
2008-06-01 21:50:30+00:00,345.21,284.75,303.51,299.34,310.07,312.31,319.80,327.68,335.22,336.48,340.46,339.06,344.11,L7
2008-06-10 21:44:15+00:00,357.27,276.33,304.98,292.29,305.40,312.31,317.12,324.86,335.27,336.06,337.30,336.99,343.97,L7
2008-07-03 21:50:11+00:00,357.27,261.02,304.98,291.11,303.78,310.55,317.43,326.74,335.39,334.93,337.19,336.92,343.97,L7
2008-07-12 21:43:53+00:00,357.27,259.14,304.98,296.13,306.18,312.66,322.20,332.20,338.25,336.33,337.19,336.92,343.97,L7
2008-08-20 21:49:46+00:00,320.74,255.62,286.35,292.22,304.50,311.59,322.13,332.71,340.39,336.96,337.08,336.24,342.81,L7
2008-09-14 21:43:23+00:00,320.74,267.13,296.43,297.02,307.20,309.42,320.86,332.22,340.33,336.03,335.20,334.10,344.02,L7
2008-09-30 21:43:13+00:00,320.74,274.24,297.39,298.71,307.05,309.96,321.93,331.87,338.95,336.03,335.20,334.10,344.02,L7
2008-11-17 21:43:39+00:00,320.74,282.35,302.45,304.06,310.87,317.86,328.71,337.78,339.26,335.37,334.04,332.79,347.12,L7
2008-12-03 21:43:51+00:00,320.74,294.53,306.69,313.69,319.92,322.71,331.55,339.81,340.74,334.25,332.17,331.46,346.65,L7
2008-12-10 21:50:06+00:00,320.74,294.53,303.63,312.82,319.67,321.20,333.05,342.09,339.80,334.35,337.43,335.98,345.99,L7
2008-12-26 21:50:14+00:00,320.74,296.26,304.25,313.06,320.46,321.93,332.98,342.74,339.77,335.33,341.59,339.23,347.49,L7
2009-01-20 21:44:12+00:00,320.74,314.36,304.25,316.80,324.20,324.85,333.18,341.35,333.45,332.39,342.18,340.52,346.90,L7
2009-02-21 21:44:26+00:00,308.72,316.24,307.40,319.56,327.22,328.20,335.22,343.53,332.10,331.74,343.61,342.94,349.97,L7
2009-03-25 21:44:42+00:00,308.72,315.45,307.90,319.34,326.84,327.92,335.62,342.88,332.39,333.97,346.00,342.94,348.68,L7
2009-04-10 21:44:47+00:00,308.27,314.57,306.94,318.46,326.61,327.17,335.48,341.53,330.69,333.97,346.00,342.94,348.68,L7
2009-04-17 21:51:00+00:00,308.27,314.57,306.94,318.46,326.61,327.55,335.38,340.93,330.54,334.87,345.99,342.04,347.13,L7
2009-05-28 21:44:55+00:00,308.27,311.28,305.16,314.93,323.78,325.01,333.24,338.43,329.90,334.41,343.38,340.07,347.13,L7
2009-06-04 21:51:05+00:00,308.27,306.94,301.46,299.20,308.74,320.63,330.17,335.71,327.45,332.97,341.13,337.70,347.13,L7
2009-07-06 21:51:00+00:00,308.27,306.46,303.67,287.39,297.11,321.31,325.32,333.04,326.03,332.54,339.19,335.65,345.60,L7
2009-08-07 21:50:50+00:00,308.27,306.41,304.07,292.63,303.72,323.91,327.29,335.64,328.09,333.89,339.26,335.63,348.78,L7
