dates,nzd0326-0000,nzd0326-0001,nzd0326-0002,nzd0326-0003,nzd0326-0004,nzd0326-0005,nzd0326-0006,nzd0326-0007,nzd0326-0008,nzd0326-0009,nzd0326-0010,nzd0326-0011,nzd0326-0012,satname
1999-08-21 21:47:44+00:00,459.13,322.23,310.02,315.31,317.73,321.64,330.81,346.24,346.40,341.90,339.04,332.92,334.65,L7
1999-09-22 21:47:48+00:00,482.50,317.41,308.37,313.75,303.57,326.96,337.87,346.01,346.87,344.29,349.93,341.02,350.25,L7
1999-09-29 21:53:40+00:00,,314.11,298.61,308.57,312.80,319.92,333.25,336.53,333.73,335.97,337.08,333.05,343.64,L7
1999-10-24 21:47:44+00:00,489.47,306.19,298.77,307.88,311.39,323.82,333.40,339.51,339.72,335.32,343.06,332.34,340.80,L7
1999-11-25 21:47:14+00:00,,293.89,297.57,311.62,314.00,324.34,324.85,326.16,335.48,,,,,L7
2000-01-19 21:53:25+00:00,457.83,298.87,299.39,295.12,309.34,321.03,330.81,329.00,329.68,332.71,335.01,329.58,344.46,L7
2000-04-17 21:46:44+00:00,,306.90,308.51,312.49,322.23,323.24,333.77,342.52,339.65,339.83,352.55,346.44,352.78,L7
2000-05-03 21:47:07+00:00,,305.71,302.73,314.22,316.14,321.67,335.92,341.58,342.56,335.15,338.58,333.09,339.63,L7
2000-05-19 21:46:55+00:00,,303.41,299.04,324.61,333.25,330.25,334.70,336.50,344.80,344.31,346.37,333.21,338.19,L7
2000-05-26 21:52:36+00:00,,306.55,,331.19,338.20,342.87,338.85,342.60,349.14,353.85,350.59,340.47,,L7
2000-06-20 21:46:16+00:00,,261.26,,273.99,308.86,321.73,327.46,339.10,339.98,342.41,341.09,331.78,344.20,L7
2000-07-06 21:46:03+00:00,,297.22,,299.75,304.58,317.09,329.67,337.87,340.88,340.24,348.92,348.11,354.42,L7
2000-07-13 21:52:07+00:00,,293.11,,308.20,309.02,313.94,332.31,341.49,333.84,330.73,344.12,347.45,,L7
2000-07-29 21:51:50+00:00,,288.03,290.85,304.27,303.12,315.89,328.58,327.78,337.50,343.82,345.74,347.95,347.65,L7
2000-08-07 21:45:32+00:00,,309.76,295.92,312.50,318.60,329.40,334.55,336.44,333.94,340.94,347.33,340.49,341.58,L7
2000-08-14 21:51:44+00:00,,305.20,297.99,309.60,302.50,316.96,328.64,332.70,330.69,330.15,332.49,326.46,330.81,L7
2000-10-01 21:51:05+00:00,,321.23,314.70,319.98,323.18,328.28,339.40,336.18,335.29,346.71,349.45,346.94,352.57,L7
2000-10-17 21:50:49+00:00,,299.67,295.75,308.63,306.82,319.53,332.29,329.09,316.96,333.20,340.70,331.06,333.94,L7
