,dates,usa_HI_0043-0000,usa_HI_0043-0001,usa_HI_0043-0002,usa_HI_0043-0003,usa_HI_0043-0004,usa_HI_0043-0005,usa_HI_0043-0006,usa_HI_0043-0007
0,1999-07-01 20:59:08+00:00,206.4060605143017,193.3856270087716,176.1712819301033,173.8003932442744,178.12155496193938,181.45466123833296,195.67904521860373,179.97402993623675
1,1999-08-02 20:59:19+00:00,201.42919213448155,199.25405833435235,175.58698431198843,168.96569738260055,188.79068262911846,179.73865228753883,178.7211206271491,172.94178235683705
2,1999-08-18 20:59:15+00:00,198.4225544360388,185.1517163886647,162.64119540325697,167.29149162692886,164.99070803470613,172.34118516184873,183.27868507127403,169.03585044877372
3,1999-09-03 20:59:21+00:00,186.8293678257529,193.27003976967205,168.8829535458671,158.44164251368403,178.7783855000999,169.5498621137131,168.18603536354243,164.70386114332024
4,1999-09-19 20:59:18+00:00,196.7969927917593,191.91254189581267,173.11591825140516,175.0291521857186,184.34117249812448,190.70283292891492,181.0707675004237,173.0060093926553
5,1999-10-05 20:59:27+00:00,208.86046791316699,187.0257261914824,175.42005908797253,169.67742387786666,184.48606458368388,184.0765052547233,183.47051683631378,170.85951252653462
6,2000-01-09 20:59:15+00:00,200.51724244465876,191.67039367301254,173.5414692990698,170.76161956437232,168.00229559151393,166.17250422832495,174.19961727691899,172.10277883530205
7,2000-01-25 20:59:13+00:00,203.5720926288973,204.18717381993156,180.21156887353362,184.98613809431106,188.3834939048959,191.74829813682263,193.81250827149023,191.12198400346213
8,2000-02-26 20:59:03+00:00,208.70919447788478,199.32952066880574,177.74715323180652,186.1419503760174,177.84220032907848,191.34702301895874,181.93624653247008,172.29931026754633
9,2000-04-30 20:58:42+00:00,208.11024425860566,194.8757267713924,177.61509854378494,174.32497472492906,184.8272193350414,177.91163507064937,178.3727443348063,179.40557446136285
10,2000-05-16 20:58:31+00:00,203.43046089471358,203.99308449629638,167.81113738419043,168.6580349624472,166.3965943064283,170.68637844916606,178.59716801785157,171.86548508183446
11,2000-06-01 20:58:19+00:00,208.2749778253717,178.8951671713044,168.65234113849476,174.49409475700452,183.22220454178682,185.68360488921402,175.31363662832698,168.85769596015345
12,2000-07-19 20:57:48+00:00,206.56627544990852,196.4913416910366,167.65677073024543,167.67137621710037,166.6327763589003,171.37355726795764,167.6092561825298,167.0330670083532
13,2000-08-04 20:57:33+00:00,203.74602993969748,200.1986125707107,165.14070850233185,168.24403289106,165.52007991474505,170.0614678357729,166.24983098451509,189.2147572877855
14,2000-10-23 20:56:40+00:00,205.9390437825258,199.24114763803732,180.8548806632279,171.0494605967153,170.36379989896153,171.64888395655444,181.0551885825475,168.42506382602494
15,2000-11-08 20:56:43+00:00,212.0690060557779,205.6895539449713,177.9010766667285,186.42320701027273,190.41465109438275,184.62096672419807,189.13988227736968,189.07356868213682
