,dates,mex0493-0000,mex0493-0001,mex0493-0002,mex0493-0003,mex0493-0004,mex0493-0005,mex0493-0006,mex0493-0007,mex0493-0008,mex0493-0009,mex0493-0010,mex0493-0011,mex0493-0012,mex0493-0013,mex0493-0014,mex0493-0015,mex0493-0016,mex0493-0017,mex0493-0018,mex0493-0019,mex0493-0020,mex0493-0021,mex0493-0022,mex0493-0023,mex0493-0024,mex0493-0025,mex0493-0026,mex0493-0027,mex0493-0028,mex0493-0029,mex0493-0030,mex0493-0031,mex0493-0032,mex0493-0033,mex0493-0034,mex0493-0035,mex0493-0036,mex0493-0037,mex0493-0038,mex0493-0039
0,1986-04-21 17:30:52+00:00,272.26218238020715,270.7317681041696,263.65339042885785,246.88751790164218,239.2823489526277,223.5195450711639,217.34452773352754,216.2062177888339,217.67620075700478,232.074917241754,237.9054617627371,236.280920958921,233.54678489005877,230.55369614401326,237.2147817953674,235.27926075393353,239.77728232060738,250.26148732718877,245.89792896731828,246.32579519080343,242.5354826458929,238.4876471407395,233.45251164016784,227.06124286970746,235.46126027133894,239.72181248734583,244.30416456548403,239.79873341596087,236.7127414300178,229.98347205290221,232.60938319247404,234.2730484178693,234.92586558981122,227.6176861817487,221.55176058379263,228.22830076306303,218.27525812753663,218.78361280202836,213.81274888224064,217.93088766206867
1,1987-06-27 17:30:26+00:00,254.08988386725136,256.1878688839941,257.7476244899096,260.19524348379133,254.99974311172207,239.12698491127156,233.3962049135748,224.26569516317764,230.15870236042895,237.33075626482335,242.50802535934073,238.6865019709009,233.22055122666973,229.82065304176547,239.21639623976412,235.64633080284648,242.84504823195596,246.9291340833953,245.24513285620225,243.24210267342784,240.64606250388593,245.07301023871833,231.75114140494915,225.98390420306202,225.51717720748945,237.579051976065,243.7174062306771,242.1815147162738,232.8671097439338,229.38761996528078,229.24627379240323,236.28900741127248,239.13191023198144,231.62674869842803,229.87349185639124,233.39633189312784,229.10562343616934,223.17632447802833,221.5986877173835,223.38486556025995
2,1987-07-13 17:30:44+00:00,242.40972136707464,250.59544591633764,262.5160516988481,258.30286714030615,248.35775221650127,243.82747841456154,235.49911276179984,230.1547387751232,234.2450318749475,238.911793791399,246.44007017686795,241.56595132380454,238.6173506131987,235.7253188228602,234.5683676885806,238.13595947070294,239.68146890305897,245.49178642609783,241.1456270107349,242.06649857214404,240.0302854796948,240.07883222484426,227.86416932892237,223.68131814784692,243.58242079314311,248.90105360088702,249.57110867933122,242.3927238374221,236.9647416593531,239.08336687935014,229.8588402169959,243.31158248783984,236.87973376530894,234.55511257998313,232.14373373025396,237.2807675826654,231.17181249671557,224.5527916468079,224.51563075997095,228.74409653912357
3,1990-05-02 17:25:42+00:00,244.02315159735784,247.84466526880308,245.51542159924708,240.84188215727553,237.3794698287832,233.70115378109773,233.82642487358996,239.73498667964992,248.26872660066502,262.1653126810819,263.4038936911972,249.4252350907189,242.5888627637467,235.51604904897732,233.31103056982383,229.36633848340028,232.25471431728502,235.1451186939277,239.32766306056226,244.65192952952793,244.2165552042466,242.2198933282192,236.08586965557797,228.76372208982107,233.7431700840893,234.75519141979302,240.58608406364428,240.95404750419462,231.36430544282706,228.98482739020758,228.9836024942805,230.54440955320328,233.8825143420798,228.393148182565,221.79814140777313,234.55989781016638,222.7968424068104,221.48893549839588,221.33277560661855,224.16202694923007
4,1991-04-03 17:27:15+00:00,259.92325915132494,258.0021186476563,251.9438153287769,242.5940127550427,233.6309882582031,223.78844275967634,222.96949807241174,232.60958982002904,245.0295754695632,252.54297222564765,255.80394080663422,252.46487983020268,247.99303492952555,241.11021490065826,237.75125984547526,234.56457990459455,245.92938573153327,252.096154691818,250.85805612083357,252.51020787880196,242.17038700688107,243.20757561171146,233.80861706912944,234.27547693409335,235.8752436803021,235.24509062920316,241.42580217612124,232.84993574975894,228.70559877986094,231.4570546027264,236.2685858111833,239.05187851175066,241.19229504642306,237.33228132562363,241.2699152764572,241.81455156121945,231.4871904334382,226.72261386202504,220.16658672849488,225.0349914191894
5,1992-08-27 17:27:58+00:00,219.3224873504903,223.60551585180738,225.50565241553255,231.05416612423704,229.83793121696777,223.76015888343318,222.5174267920729,222.61451759923062,232.13919710436872,242.50403253857937,249.7783444621427,242.38068445368924,230.50404715180366,228.48159400044295,224.66692130029736,226.96024948774823,229.8176990907696,246.60007340884968,240.07783262958523,240.33358249524477,240.2845093544676,238.15913022700852,230.92159063701595,226.95527071151702,224.18772219493508,224.48870937001786,224.80308566831,225.9031618669851,220.10597815235815,218.98971801769588,216.67905317131934,219.2380062669843,224.28626998669992,222.5825003260295,224.49818872344858,231.48928228269833,214.50796460780205,211.15584242476083,209.22000927699926,219.35267987793372
6,1993-02-03 17:27:27+00:00,238.7101447842314,231.30949717959834,229.83112143555223,227.4434233588245,219.57205955027442,218.22918550143046,224.74653273483946,230.70838532355927,240.9884455189884,246.7212264221613,248.54304739159596,242.9042061272882,231.37948531259013,233.09245762117507,230.90880203943146,239.4104020510441,244.7742614809009,254.45499629793053,254.00431294064876,252.54149376380263,251.2895142730611,239.94612585900572,237.0859573049768,237.22228696595835,236.47318204973092,235.81484391923217,232.03224062365342,234.02517711582246,236.7064894537776,238.8653563259096,238.76417002827688,241.22448900206572,245.4459169286531,246.45111762744293,239.8570710067319,246.30805559510333,235.7666225561041,234.13294662317378,233.4155589857667,235.329290584716
7,1993-03-07 17:27:44+00:00,242.75888533617507,242.6867853322028,234.19007959103513,230.94064358617885,225.03359761947746,216.27721811812216,215.68075121032305,217.81347114430295,224.41283383919586,239.57893643749554,251.64542830286877,245.74256406677975,235.5512088847769,229.9006373616115,235.64105381544962,232.37372182250814,241.1371772101243,246.41158047666582,246.65914534265337,246.55204235610577,249.99944520606545,243.28872161355082,238.6247991960452,231.93704662548208,233.935728852279,237.1295075136795,230.4045974873217,231.7072760409916,222.69676995125428,225.5581032714663,225.41410938184953,227.50118231985422,231.1646563296293,229.63627712655304,222.1884970622498,221.36520438402775,215.99387209680268,208.50825496600962,210.8717315713227,216.7497236581823
8,1993-04-08 17:27:52+00:00,247.53317556512982,249.4076621901204,237.9074068427338,235.22299333621464,227.94741018204277,221.5953628834375,217.74751702599528,225.33265843788308,235.84979363605777,242.24982375581226,249.4104915490032,243.65599957212345,235.4233182876381,239.37274449421375,240.46787422888298,240.34395787817266,240.57549492964534,251.4006544343093,250.78761925810284,249.65373413006927,246.49146510290933,242.54004699931102,236.25382516387018,228.96790572430183,245.60974917741888,239.54512127916433,241.46796844798476,240.93770974512054,235.04937522840615,232.78676529578968,234.01943867269287,239.11455231197746,236.29371659214416,232.42958785785817,230.80766725521818,238.8538781133986,229.6139551433009,230.6834076622356,223.4279008481115,229.92361422505363
9,1993-05-10 17:28:04+00:00,247.02719168306155,250.3482692844792,243.98059791419962,236.3727286141266,218.34985815197265,213.17540368348477,213.20072127654637,214.17103063136142,229.43068684536806,239.57810655041945,243.94265671010103,237.85373899541125,231.90446681488933,230.39012436163347,228.37034545515297,229.18407584475167,229.8242312333892,249.6700903430236,248.95762085818805,244.43429060949288,244.81757240892318,239.33511480999323,233.88520102652564,229.80091365904087,233.13283090694495,235.99886973561672,231.63537935950438,234.20558953227766,225.63281448275507,225.90837459025323,219.35374411211336,225.53656549957387,222.64079351320612,224.33852576499902,216.63999065017413,227.30075412070104,209.4122626410919,205.0028109394586,210.34078640837473,213.64264045927857
