,dates,mex0453-0000,mex0453-0001,mex0453-0002,mex0453-0003,mex0453-0004,mex0453-0005,mex0453-0006,mex0453-0007,mex0453-0008,mex0453-0009,mex0453-0010,mex0453-0011,mex0453-0012,mex0453-0013,mex0453-0014,mex0453-0015,mex0453-0016,mex0453-0017,mex0453-0018,mex0453-0019,mex0453-0020,mex0453-0021,mex0453-0022,mex0453-0023,mex0453-0024,mex0453-0025,mex0453-0026,mex0453-0027,mex0453-0028,mex0453-0029,mex0453-0030,mex0453-0031,mex0453-0032,mex0453-0033,mex0453-0034,mex0453-0035,mex0453-0036,mex0453-0037,mex0453-0038,mex0453-0039,mex0453-0040,mex0453-0041,mex0453-0042,mex0453-0043,mex0453-0044,mex0453-0045,mex0453-0046,mex0453-0047,mex0453-0048,mex0453-0049,mex0453-0050,mex0453-0051,mex0453-0052,mex0453-0053,mex0453-0054,mex0453-0055,mex0453-0056,mex0453-0057,mex0453-0058,mex0453-0059,mex0453-0060,mex0453-0061,mex0453-0062,mex0453-0063,mex0453-0064,mex0453-0065,mex0453-0066,mex0453-0067,mex0453-0068,mex0453-0069,mex0453-0070,mex0453-0071,mex0453-0072,mex0453-0073,mex0453-0074,mex0453-0075,mex0453-0076,mex0453-0077,mex0453-0078,mex0453-0079,mex0453-0080,mex0453-0081,mex0453-0082,mex0453-0083,mex0453-0084,mex0453-0085,mex0453-0086,mex0453-0087,mex0453-0088,mex0453-0089,mex0453-0090,mex0453-0091,mex0453-0092,mex0453-0093,mex0453-0094,mex0453-0095,mex0453-0096,mex0453-0097,mex0453-0098,mex0453-0099,mex0453-0100,mex0453-0101,mex0453-0102,mex0453-0103,mex0453-0104,mex0453-0105,mex0453-0106,mex0453-0107,mex0453-0108,mex0453-0109,mex0453-0110,mex0453-0111,mex0453-0112,mex0453-0113,mex0453-0114,mex0453-0115,mex0453-0116,mex0453-0117,mex0453-0118,mex0453-0119,mex0453-0120,mex0453-0121,mex0453-0122,mex0453-0123,mex0453-0124,mex0453-0125,mex0453-0126,mex0453-0127,mex0453-0128,mex0453-0129,mex0453-0130,mex0453-0131,mex0453-0132,mex0453-0133,mex0453-0134,mex0453-0135,mex0453-0136,mex0453-0137,mex0453-0138,mex0453-0139,mex0453-0140,mex0453-0141,mex0453-0142,mex0453-0143,mex0453-0144,mex0453-0145,mex0453-0146,mex0453-0147,mex0453-0148,mex0453-0149,mex0453-0150,mex0453-0151,mex0453-0152,mex0453-0153,mex0453-0154,mex0453-0155,mex0453-0156,mex0453-0157,mex0453-0158,mex0453-0159,mex0453-0160,mex0453-0161,mex0453-0162,mex0453-0163,mex0453-0164,mex0453-0165,mex0453-0166,mex0453-0167,mex0453-0168,mex0453-0169,mex0453-0170,mex0453-0171,mex0453-0172,mex0453-0173,mex0453-0174,mex0453-0175,mex0453-0176,mex0453-0177,mex0453-0178,mex0453-0179,mex0453-0180,mex0453-0181,mex0453-0182,mex0453-0183,mex0453-0184,mex0453-0185,mex0453-0186,mex0453-0187,mex0453-0188
0,1985-01-16 17:12:01+00:00,359.7328148368687,362.4341299774964,360.0570880449894,360.4106541200349,363.9995863783931,350.92926802866543,350.4337049418142,344.6138210043592,349.0052372328139,339.008898388166,333.5798770235824,333.32628010858576,325.2118046534655,328.0763467704645,326.336687271399,326.97638955897816,335.1479101206281,340.1825690245854,349.8069037150338,353.6284148950208,353.37274606072947,349.99916999616903,353.2024883252578,351.80622525417107,355.6042410332718,349.4337013552713,337.93829334824363,331.0713876836046,320.4513960727294,305.0817296509027,310.3396046703057,317.55502546231094,324.75369238126154,327.3998226679588,336.7431410442667,,,336.9761476437734,343.61791680185723,337.8427754116418,339.0596658208742,342.9946684993403,345.00019641123487,344.2986598244736,335.1240675307682,326.5785509387914,311.8479317158665,299.58038495630126,289.2685021192858,287.28195028711303,290.64618611009865,292.94719903650747,272.09934152148026,255.50654388447725,246.50186574814938,240.08527710746182,225.12541507684983,170.74041794047866,142.1444596547118,145.65747630781817,159.8971772405262,151.96642189380972,117.461583522383,92.78243990204416,77.51534027126722,57.260821335560095,35.33440200414671,11.079475387495677,-17.10362091099408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0213508562208835,19.05472408339601,30.131070943222817,39.28876571257387,54.397784968097795,58.71972387797145,60.94426623140595,69.2781375039785,65.3594195382533,69.14541130284177,72.68512813333253,69.18193898323487,76.39332839087474,81.55228964239288,90.07905406323852,98.49448363054853,102.90907918096839,110.74478085684082,113.89790165790339,121.89206299395131,124.59657863288221,128.93823963401627,137.53017164440774,145.0042747421576,154.45535266396269,161.91980630781077,165.85526116104225,170.44895407697544,171.27236249345162,175.81120165324708,182.45241013325068,188.38985861567687,197.08277616724473,201.62489517850614,210.26761646849639,217.5506637558377,228.20688038846302,241.54555937213343,248.22186045115515,256.40285244377543,263.6888261165965,269.22208248018586,277.66819820661243,281.40449409144065,296.1640967621812,302.010328589621,310.62562328648187,314.2205389269991,321.6746699770266,331.1662719737678,331.98217108264396,337.300572644824,353.6952744631529,326.27714307658414,309.0797273572508,333.6875967564785,318.0023294272591,242.4548371336926,,,
1,1986-04-09 17:07:14+00:00,363.5970364704162,366.25559869220183,365.3595418331152,363.85713149448094,356.2447302169718,367.0448776614225,358.9652563450769,352.0706830733333,348.70795081459505,345.8599241656475,339.7823378049035,335.98794416041045,333.97380257591556,334.095413616667,337.952558390521,335.2854447112026,340.9220993746326,341.4469904276955,345.3220837713982,358.62522962799017,358.1701156482603,358.80521379209665,350.8551893566173,343.9587829204294,343.5824986956106,339.5204146051086,331.35419953579753,324.13805631125524,310.26067238260794,294.8707289994185,304.26891739325936,311.9917205238529,312.45778267463027,321.8124856227699,326.04704896892895,,,325.08712721157815,329.134597637553,331.1625149847589,336.51253409866575,334.96912319041877,341.77575625809055,342.28382094737145,346.1128694363721,,,,,,,,,,,271.96494163516024,239.29295183512608,217.99161971965248,198.3786409725589,196.57237781387812,188.35009451931435,179.27438496223235,159.87457127110656,130.0540306055162,107.73099014631313,91.78317722447191,67.94595960617856,34.87683753141053,19.47649662824037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.031223582794187,39.90684755202923,45.33534631821226,52.43743653927792,70.52552926229887,71.55096550072815,67.31342611959677,66.83903457829251,75.48778003694679,79.09325402133763,77.922814297504,83.21488052082401,87.65769726684854,87.02016394497541,95.69024807062368,104.72718728692726,109.71133565037024,120.13643938158421,121.34208428547652,128.21927874023734,134.54504698927948,132.82754197051503,140.76274045088843,147.24951166355518,158.10934769300582,166.51206649404173,168.6943995421661,174.4637481547507,173.6780278537149,172.8474653724204,179.77086899047967,181.11092675636664,188.09697947129882,197.41216528402376,201.8817881584779,214.09288753183765,222.1402127218676,234.29219836422507,245.84306848896892,248.5583167729935,254.82809341333945,260.8680869389028,265.7974011200196,274.58483065100245,282.07849029156534,286.0646295433553,292.3477805857747,298.12342076109064,303.10724752440336,309.7332887676439,324.3578484581432,345.81961662274455,350.5172272026624,341.45009256901767,299.7860113461769,307.7030083167124,307.51512341034027,,,,
2,1990-03-12 16:56:08+00:00,354.0906311862951,363.0884737157532,370.47841022450797,378.79369439297,375.8286731621182,389.0053888799429,379.372834683381,369.3626711915136,364.1083117904777,359.2188895833473,356.42577433301335,354.61488983065607,356.5550505088951,361.2748540599997,365.3496217706644,372.3736131856307,384.0984324453942,378.6503871723729,384.31713488229224,,,,,403.30295995086465,,,399.67657819914047,393.90812642876386,383.1195553231132,372.4674778000797,382.80367953426156,388.51069192347177,386.47966780577605,396.1138392802542,395.6504978522129,395.8083694977697,399.0049688621161,394.9904625913207,393.4370715734323,387.8413168521498,388.9974955070826,383.52654222946217,382.6977864642853,382.21494588921917,374.54126367588276,369.57218891092015,365.3095258882371,356.7607324238227,341.8582392728666,323.1091520625525,320.84696159700144,316.5818342786011,308.81599439217774,303.84286559876097,287.0901483577537,272.95018507149547,259.4349460531967,223.6022017367313,199.96989849914652,192.51760435391978,177.10674892122896,159.66630561050937,146.07821410257068,129.98854773214728,107.57543149769987,91.62864757891596,78.59437097755772,50.265747914615204,28.417028236578922,8.597675322470597,4.129679747975862,-3.037542135915567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.91586822892534,21.13496705620205,26.8239159139763,34.73299153800005,45.11646148209973,55.13067935502327,65.25774767214216,77.13277769651806,81.69661743919858,90.50860287514327,108.09164605286163,123.60431014914725,124.42369846065996,119.98790878783478,120.0366712715693,121.4034548550547,123.77809567118923,131.34325136169142,138.551824781586,140.05016941809035,137.07368007538975,144.67822874490793,146.69682661198095,152.56848191503056,152.4657775633211,164.00058434711684,164.5263551645398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1990-04-04 17:01:42+00:00,353.70402642916014,358.75773980275943,366.3026609186343,371.3379159817284,371.63761903570577,364.3405168637579,361.97850657114793,357.56933056443654,353.29714822645093,348.2464767485382,340.59976649233573,341.53940184673786,338.9750157466489,336.84033172093706,339.78174009068044,348.88627866343376,367.7994926188546,377.2271367784182,384.0292578001258,,,,,,,,384.0729524723626,375.0234428187487,366.3151789269678,353.07952817719735,360.368004452403,370.1842852553189,369.19905492964483,367.9528680087741,374.0504403416397,380.20150430553946,380.47789754600547,385.6341699375437,382.3141531619999,377.3194975189121,377.8285384941127,375.1980449426503,367.20291435082913,365.1369957875883,362.3923560367395,357.04684301068505,344.80068360513445,329.7566045445528,317.05011423475696,314.9993577541046,310.9411164901802,302.84865174823705,297.5267995557321,286.9295710505517,274.6574626355362,265.88482208436045,249.15317159482325,213.68916447075586,188.94866635889258,187.92936763264967,176.39990712840623,159.5334316236428,147.80988803123824,134.83044860597386,117.43091722998142,100.28768456686123,76.16195232858797,55.03261449687727,39.22036383202317,23.104313225208536,-0.6795256042010549,-15.767525723185187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.103532433235255,3.089608109569495,8.940870785107094,12.641165136907812,11.689641348902473,17.919614038626662,15.111262137718985,21.778864716881316,27.385322228978858,36.151012288951506,36.17315916663639,47.701501797790534,54.45539982176154,70.30975811988742,84.18585292622188,96.58127280399773,111.26378906594431,121.09782676815243,122.7657501738172,125.82902733291078,124.14731093222339,127.17330686338445,123.32607023447312,125.32447368288169,123.42503476903454,125.24624541171062,131.41142433714333,136.45323408762002,141.53650786934955,148.15013252543403,151.36734069873137,158.37136691890728,163.1204841183363,164.39622413772187,171.83273327178134,171.0353938929038,176.3725759152445,180.35102796135368,185.00658247492208,189.69917321461455,190.32120998384556,194.1883387623968,197.8631037146315,194.9283607191407,201.0723747901684,203.96047808008993,215.1047641376037,220.10388035527828,231.13487389021498,240.6056066355112,252.57692943625426,263.04440859716254,267.13393598879253,270.2433333723056,273.162752126469,283.28153359148524,299.7078834078168,311.862965896196,324.2755667691653,337.15601843014645,354.5560336667826,356.65479433313544,340.89859612199433,327.59803244642785,353.39445095888317,380.71457616568244,370.3282093507981,355.2275363548864,331.9602424442565,294.00442474953536,253.96038893106999,220.38882846686042,179.75463586878288,144.5954217004112
4,1990-04-20 17:01:55+00:00,355.6650976520208,357.77184256734085,356.1652670286797,369.405080198383,381.1792635696125,373.7620910305289,368.7428656518036,367.0046763023895,361.42344190210844,354.7310014255205,352.2627559615288,349.89445641573485,339.74725631669685,341.1043886497777,342.25212225410866,348.494193165215,356.4448217995528,373.701292735333,380.90837031133594,,,,,,,,377.9472689696074,373.0797468897007,365.66706410905675,350.32457199684626,359.3915584948564,363.26023612543617,363.7685642802028,363.4123477781413,366.48290776283596,372.75042830130434,378.80579254199677,379.037089587736,374.48899699205896,373.23744826054326,369.1640343480075,366.4454097180216,365.98601684235064,361.54454746614647,362.39038683421927,356.32541162372934,341.25853246610916,328.94660130135395,311.00890091834077,302.8447232392917,294.39260776464675,289.3051812142681,286.96395379823065,273.8417300911328,266.7687469111971,252.12905119360107,238.93775518137215,209.75538722225028,180.7592587147709,172.1864980639126,157.35911415026678,142.90216319687917,131.3475851558333,122.33135559892489,113.14125425202408,100.07993034443555,87.1073589915957,73.90739162572815,53.18989183475795,34.58769625030024,10.68812893577666,-11.244030771882832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21967311742061701,2.9527847002092944,10.41634738416644,16.222939475982134,14.121678164374288,16.32811256793298,22.80646435125919,32.19532883503438,37.733478170752804,46.12813957130873,57.34032950568329,70.30675021430217,78.9796582818043,89.53166200347572,100.74502588963374,112.38696462165976,123.62650753160779,125.86514834492971,124.01670197220497,122.70948722147712,117.37959397801792,121.851674704276,122.75239009794066,130.77975151670907,135.77446604745433,139.2508156200404,146.44089831840773,150.63161345635652,153.36375237486462,154.60976937943508,159.2455211675311,166.6017401667655,171.4232139270872,175.86396973001166,177.2086584132332,181.5791962158998,184.8273737311141,192.65652847965438,193.6140847534599,193.63367688212256,203.5859276697531,202.76137907538433,204.4789357135131,209.08913503071304,215.67673499996138,224.95784032800478,233.53262544561946,242.8703783320361,253.6949945542993,262.8514940025036,273.2469060284374,274.9021094777369,281.88134698316986,285.3312904355222,297.1863450234755,307.7988024027526,312.235656907524,336.9197163421626,347.2518926529415,356.3856731708901,333.12198287735407,327.89079777877316,354.01423328792066,380.65674302197914,369.3957996494603,343.095787287519,318.88495357598913,284.41868312792616,251.85535840042206,220.60786109714496,172.9107881932819,126.9958817615052
5,1990-05-06 17:01:51+00:00,357.8772399141219,365.7184846648492,368.4006261216117,371.69513776586933,374.5264277452269,372.29890870434696,374.62732551845704,370.50632059041374,369.60862950623863,361.11938542512763,358.2179265577344,357.52091999761547,357.81300126749386,355.5913563338233,359.0490900363179,361.66124895857587,372.21739916763977,375.6407953557598,388.34761990812984,,,,,,,,395.88041009696127,383.5052341057379,372.3175761940668,359.7014514279413,365.32812538054736,373.0087151287433,374.7890306920498,375.99136648674005,377.79765779367233,380.33263296036387,381.0380533057537,381.6871633055797,383.32718103386566,380.6946492059194,377.0736550541753,376.37623723641553,369.7377793420544,367.2000938760132,368.3789091935562,362.60151081080096,353.8802897854801,333.8364029109917,318.2321961768013,308.1097824547642,306.038356328395,298.4916557387301,290.70117282595663,281.4750389124549,271.3675314330007,261.7032268289086,245.67518816039205,223.45675178273095,191.9807209686266,184.24563483122827,173.2281109552434,151.96535990175042,137.19734055295746,121.90836208033734,103.25292737223883,96.11488461526261,87.68332606277427,80.63500509136567,61.556192770452284,44.79766302009204,18.662047001805274,-9.462550390842214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.314230140548123,7.592120036269783,7.694639209944121,10.230010133783203,16.974305116606722,23.10081019403493,28.756944990246172,36.09782198700419,43.26236077563645,52.31793707577843,60.94650737605663,70.51363911640324,84.9746050144435,97.60281377215658,107.8189504594019,122.71417772809626,122.32029882985806,123.25127166195051,124.1973290471861,124.57075473924031,123.78640086508933,123.61513073961372,125.10525376991181,131.92144546603433,133.12300461388693,139.26719417303684,144.44695041663735,154.48578879967494,156.33501864957537,159.21090651470297,163.22113322063996,165.02087562015745,168.8983979632527,173.56522792972513,177.82685779404792,187.4631698704831,191.37298826151945,197.67126211016492,199.5190496706571,201.2365135425503,203.94581316385413,202.09188140702375,208.56412040310764,211.08577975737322,222.86394445333062,229.615981361508,240.17002225684323,248.92498459046098,259.98407539481485,270.2337799900423,270.47227552013817,277.917406688985,281.5645605304487,287.5528543543314,295.0139598161788,314.56889235704006,324.18885334997816,339.92019658273125,361.6821603536665,363.46883572858474,335.944544842945,335.4065574687973,353.9934914824886,376.5150785983566,370.4099828251178,342.5395571402461,325.2412020736326,288.998919309646,252.28072431645182,214.5823663320258,175.38973208529362,
6,1991-03-22 17:03:14+00:00,,,,,,,,,,,,,,,,,,,,,,,382.8875515821355,371.0021994699064,,,356.04181530747655,345.31184179367716,338.3039503939799,325.0246946478199,332.0274483261942,333.33250147113347,344.91971366844075,338.2956359335373,340.69478431021656,345.73290454479104,342.5975073420005,344.5474986224916,340.3393066666569,339.8079582838353,337.0574897175436,339.16949475298844,335.3127902279508,326.4304213063642,322.2522138640895,318.22135019484443,310.20819820925914,296.6651376903964,290.84734374278,287.4409028644145,286.91448167783847,288.6759917466471,283.19412716295665,269.8454004976519,250.53827565898067,240.21098433611087,231.12194253591878,211.0032007781725,198.5656072867367,210.22879267406284,210.40079033722594,212.14268525909313,196.8287488394432,199.60232572707994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35959662443189266,2.8976617743755364,3.52096484699845,4.913701404837397,6.840646473592713,9.457659456232745,7.034250786093931,16.39225413444104,17.291462470012945,30.217123285190777,34.643207447586256,44.86534938916985,53.679273733087086,65.07072529972258,73.38845197254707,89.88374752242682,99.84215408413787,110.00268262985865,117.14080356095383,120.78148180579838,123.07944308652948,120.69031921011165,119.00615406671854,121.24922987496534,120.74193396088413,126.24407169525549,134.84163844857036,139.00867069634486,144.62445625242572,143.14329972758975,147.67505562851497,146.26268664469387,148.96805365533928,152.53343713458204,162.35799555339494,171.83712934115383,173.38871169894998,176.29490851325647,181.55676165157792,187.7236773863724,189.25524015510192,187.37445440171203,189.6484966730913,199.63126278164194,203.2578100377045,215.44047438721358,213.99347134713454,225.71604886020424,239.02764818850858,247.57808650047792,269.7765234159994,283.95941608063674,295.7195451985058,300.3665169419507,309.14261627331626,,,,,,,,,,,,,,,,,,,
7,1992-09-09 16:57:41+00:00,,,306.3820870635958,317.252117624012,317.461496309084,325.0968903729961,322.9797877313068,,305.9867496577432,297.14600346697966,289.81562903876005,,289.3803150201783,291.78962950024015,290.83335276232475,291.94294137778616,,,,323.6076146036873,323.8009636883033,329.42306469792425,,,314.66835342168645,311.0573009071512,304.2538906819402,299.7116143560081,288.24376238206816,275.1595255087687,278.8254479175459,290.7725427353431,290.18870652421157,301.6410521258922,305.41660176040887,305.27142858695197,305.0864516009263,304.13003733192653,300.5670691429839,298.4060523449976,,,,,291.80727743029047,292.03654504007596,298.64135787430223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1993-01-22 17:03:23+00:00,345.0465141825812,351.3801380311456,346.55939707464285,346.95060873100726,343.0117203120522,356.5465280888954,363.2972512999821,368.18974956822444,347.93386542532767,331.8250066986981,323.1038922680733,332.5084389198789,334.8442086646081,331.981070907118,334.7744408195761,335.998252785127,342.06356412758777,344.83804732856083,351.666012213303,364.1256950612199,365.8269362467324,369.8426805777333,371.73975331066043,369.0099720975896,363.96017694030246,357.6482629782463,346.11725849595484,343.2189861833965,328.27584817098807,318.8174741194373,322.35179185443945,323.8804236707323,332.5214904238271,337.8006685303132,341.4870975174893,339.12516373314634,347.25942930970405,342.8867436816396,334.6177365495808,333.675597706787,345.2510685989641,346.1338138714313,343.12947925095216,341.48602336852673,336.0740567968093,332.10288568609315,330.1548433357731,323.61856785328047,316.7738892534623,312.6895040481553,313.100428863718,312.2950715650734,314.83801486221915,316.0636308673875,304.2312379773788,295.18118057162536,287.7619868024788,272.66140957877957,243.4936487474098,242.40386139158676,242.06721965987398,239.13171960036348,229.1472264376626,220.9703402004555,204.32839923690292,186.70597098511934,171.60509759077746,157.8488400546294,115.99363990310904,89.34879132230527,67.71884615917642,37.03140614743402,8.722184339277156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.069294399812122,30.255881605442358,37.91339945340431,48.580242638780874,56.113988726280844,64.92364221640754,76.16215217105875,87.27127932575682,102.8444701454252,105.95993371991695,102.66481619806152,102.7792089953681,104.72847996485798,108.27839246032161,109.92774483330936,115.35947294720489,122.64716235187751,124.13778786468765,129.59303036763606,133.58080127543096,134.14252005380212,139.2247816652774,142.80137695942065,147.88199762531153,153.75584047343668,156.55953154129108,163.79225177140268,170.83762060263118,174.043717279786,180.14931147049649,189.66458303827244,193.58836976609086,197.42588588421197,200.34876190000685,206.69404574226027,215.18678714891334,219.8407210610813,229.08413948048354,237.75561012524238,250.8665192413388,263.7754149334172,275.5418557209771,293.2789089302486,309.33475850964044,320.6483491198585,330.134217128224,340.938601439431,349.1427581669954,363.42661067140506,376.00394571663804,386.06227522039893,399.36036019522464,401.68137527428155,404.61649700544496,,,,,400.96549456408496,387.8586702459661,382.8354506440864,355.0258377862625,,,
9,1993-02-16 16:57:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
