dates,sar1398-0000,sar1398-0001,sar1398-0002,satname
1997-12-20 09:41:00+00:00,,,228.30,L5
1999-08-12 09:59:01+00:00,224.19,300.06,208.02,L7
1999-08-28 09:59:04+00:00,226.03,300.04,207.29,L7
1999-09-13 09:58:59+00:00,226.80,298.46,208.35,L7
1999-11-16 09:59:01+00:00,224.43,278.40,208.88,L7
1999-12-18 09:59:04+00:00,221.80,266.66,209.45,L7
2000-01-03 09:58:57+00:00,221.25,258.72,208.87,L7
2000-01-19 09:58:54+00:00,220.05,252.28,208.26,L7
2000-02-04 09:58:54+00:00,219.74,257.91,208.07,L7
2000-02-20 09:58:47+00:00,218.41,257.83,208.06,L7
2000-03-07 09:58:42+00:00,216.42,257.78,208.81,L7
2000-06-27 09:57:49+00:00,215.30,271.22,207.41,L7
2000-07-13 09:57:37+00:00,215.74,283.94,207.48,L7
2000-07-29 09:57:19+00:00,216.19,297.87,208.02,L7
2000-08-14 09:57:13+00:00,217.28,298.14,208.46,L7
2000-08-30 09:57:02+00:00,217.24,298.37,208.25,L7
2000-10-17 09:56:17+00:00,217.34,298.28,207.34,L7
2000-11-02 09:56:30+00:00,216.70,298.28,207.13,L7
2000-12-20 09:56:33+00:00,216.15,297.91,206.78,L7
2001-01-21 09:56:39+00:00,214.86,298.35,206.96,L7
2001-04-11 09:56:14+00:00,212.27,297.39,205.59,L7
2001-05-13 09:56:03+00:00,213.35,299.60,204.16,L7
2001-05-29 09:55:55+00:00,214.75,300.90,204.05,L7
2001-06-14 09:55:43+00:00,214.76,300.66,203.97,L7
2001-06-30 09:55:29+00:00,216.05,301.63,204.43,L7
2001-08-01 09:55:16+00:00,217.14,301.02,203.97,L7
2001-09-18 09:54:35+00:00,216.84,300.21,204.56,L7
2001-10-04 09:54:23+00:00,215.99,299.39,204.97,L7
2001-11-05 09:54:31+00:00,216.11,299.39,205.88,L7
2001-12-07 09:54:41+00:00,214.68,297.61,206.67,L7
2002-01-08 09:54:52+00:00,212.63,296.53,206.76,L7
2002-01-24 09:55:00+00:00,212.23,296.53,206.17,L7
2002-04-30 09:54:58+00:00,210.52,298.53,205.39,L7
2002-06-01 09:54:45+00:00,211.19,297.67,205.00,L7
2002-06-17 09:54:38+00:00,211.87,295.85,205.28,L7
2002-07-03 09:54:34+00:00,212.28,296.16,206.23,L7
2002-08-04 09:54:19+00:00,214.18,296.65,207.79,L7
2002-08-20 09:54:16+00:00,215.56,296.90,207.38,L7
2002-09-05 09:54:07+00:00,215.47,297.33,207.88,L7
2002-10-07 09:53:50+00:00,215.19,297.30,208.08,L7
2003-01-27 09:54:37+00:00,215.41,298.44,207.97,L7
2003-02-12 09:54:48+00:00,214.68,298.38,208.00,L7
2003-03-16 09:54:51+00:00,213.02,298.22,206.24,L7
2003-04-17 09:54:53+00:00,212.65,298.50,206.07,L7
2003-05-19 09:54:48+00:00,213.42,298.51,206.32,L7
2003-12-13 09:54:54+00:00,206.93,,209.53,L7
2004-01-30 09:55:12+00:00,210.75,,208.32,L7
2004-03-18 09:55:24+00:00,210.75,296.52,210.11,L7
2004-06-06 09:55:14+00:00,213.42,298.30,208.62,L7
2004-07-24 09:55:03+00:00,214.50,298.30,206.94,L7
2004-08-09 09:54:56+00:00,211.58,298.30,205.57,L7
2005-03-21 09:55:50+00:00,215.19,,208.43,L7
2005-04-06 09:55:46+00:00,214.75,293.99,209.82,L7
2005-04-22 09:55:40+00:00,214.00,291.89,209.29,L7
2005-12-18 09:55:45+00:00,208.45,,207.11,L7
2006-01-03 09:55:54+00:00,210.01,299.35,205.45,L7
2006-01-19 09:56:03+00:00,209.93,299.35,205.63,L7
2006-06-12 09:56:09+00:00,213.55,296.64,208.52,L7
2006-07-14 09:55:56+00:00,215.87,291.45,210.30,L7
2006-11-03 09:55:55+00:00,216.91,293.80,211.65,L7
2006-11-19 09:56:06+00:00,214.22,293.80,210.68,L7
2006-12-05 09:56:15+00:00,214.47,293.80,209.56,L7
2007-02-15 10:01:07+00:00,209.28,298.51,207.64,L5
2007-03-27 09:56:40+00:00,209.73,298.51,207.64,L7
2007-07-01 09:56:22+00:00,212.55,294.42,211.36,L7
2007-07-17 09:56:19+00:00,214.98,298.79,207.65,L7
2007-08-02 09:56:15+00:00,219.34,298.73,207.33,L7
2007-12-24 09:56:28+00:00,223.69,298.73,207.19,L7
2008-01-25 09:56:28+00:00,220.46,299.88,205.80,L7
2008-02-10 09:56:26+00:00,212.24,299.48,206.57,L7
2008-02-26 09:56:21+00:00,214.90,298.51,207.61,L7
2008-03-13 09:56:16+00:00,215.03,299.07,207.27,L7
2008-07-19 09:55:28+00:00,215.90,299.05,207.14,L7
2008-08-04 09:55:22+00:00,216.89,297.88,208.20,L7
2008-11-08 09:55:12+00:00,214.97,297.12,207.23,L7
2009-01-11 09:55:48+00:00,213.76,297.12,207.81,L7
2009-02-28 09:56:10+00:00,210.25,,207.24,L7
2009-04-17 09:56:29+00:00,211.79,297.76,206.90,L7
2009-05-03 09:56:32+00:00,212.39,299.85,206.08,L7
2009-05-19 09:56:34+00:00,213.58,299.83,205.51,L7
2009-06-04 09:56:34+00:00,216.78,299.70,205.79,L7
2009-10-02 09:56:06+00:00,220.12,299.70,204.84,L5
2009-10-26 09:56:27+00:00,221.41,300.35,205.73,L7
2010-05-22 09:58:14+00:00,216.14,299.76,206.70,L7
2010-06-23 09:58:18+00:00,215.04,299.95,205.98,L7
2011-03-22 09:59:41+00:00,218.94,297.13,207.04,L7
2011-04-07 09:59:45+00:00,215.33,297.13,207.26,L7
2011-08-13 09:59:32+00:00,215.69,297.89,207.35,L7
2011-08-29 09:59:30+00:00,213.70,297.89,209.80,L7
2011-09-14 09:59:24+00:00,213.54,296.95,209.84,L7
2011-09-30 09:59:23+00:00,212.09,296.86,209.07,L7
2011-12-03 09:59:53+00:00,211.90,296.86,208.18,L7
2012-01-04 10:00:09+00:00,211.80,297.97,207.78,L7
2012-02-21 10:00:16+00:00,210.98,298.95,207.33,L7
2012-03-24 10:00:15+00:00,211.56,300.90,204.34,L7
2012-04-09 10:00:11+00:00,211.94,299.97,204.80,L7
2012-04-25 10:00:26+00:00,211.94,299.74,205.72,L7
2012-05-11 10:00:49+00:00,213.56,299.18,206.60,L7
2012-05-27 10:00:40+00:00,213.11,299.18,207.17,L7
