,dates,aus0238-0000,aus0238-0001,aus0238-0002,aus0238-0003,aus0238-0004,aus0238-0005,aus0238-0006,aus0238-0007,aus0238-0008,aus0238-0009,aus0238-0010,aus0238-0011,aus0238-0012,aus0238-0013,aus0238-0014,aus0238-0015,aus0238-0016,aus0238-0017,aus0238-0018,aus0238-0019,aus0238-0020,aus0238-0021,aus0238-0022,aus0238-0023,aus0238-0024,aus0238-0025,aus0238-0026,aus0238-0027,aus0238-0028,aus0238-0029,aus0238-0030,aus0238-0031,aus0238-0032,aus0238-0033,aus0238-0034,aus0238-0035,aus0238-0036,aus0238-0037,aus0238-0038,aus0238-0039,aus0238-0040,aus0238-0041,aus0238-0042,aus0238-0043,aus0238-0044,aus0238-0045,aus0238-0046,aus0238-0047,aus0238-0048,aus0238-0049,aus0238-0050,aus0238-0051,aus0238-0052,aus0238-0053,aus0238-0054,aus0238-0055,aus0238-0056,aus0238-0057,aus0238-0058,aus0238-0059,aus0238-0060,aus0238-0061,aus0238-0062,aus0238-0063,aus0238-0064,aus0238-0065,aus0238-0066
0,1987-05-22 23:08:08+00:00,167.3283158192402,174.77005350286092,172.02251209281653,178.84559269340733,174.27190104425915,173.2753367550931,168.11856304527706,181.20267481296472,169.78513626466517,166.22095760229575,175.69986492276217,178.13986190632764,171.97050074504548,170.41066754870397,174.79210388629878,170.3234641768619,182.60109783462264,190.82518885354614,176.4060207998417,173.75551141451493,183.32457453288728,179.30902795323658,171.95315009540576,197.58633049658312,188.54389058658197,193.87442516786757,206.61776536892881,196.4098357410645,207.83297925250818,203.59461703124103,213.0512853884345,213.10222187447846,206.11838554187744,199.56729539306193,200.13167410153264,185.61851638639047,186.6861157405341,179.82285822493157,185.07927054634638,187.68590785037662,182.41055753964775,190.65033062159648,186.87105872895435,191.91937117512643,197.68949096470652,202.49843536827981,202.53193903341165,203.01695041447533,207.9842530402559,198.19800887081678,194.8991742772825,206.2386354445106,211.23942065671758,216.488742194089,209.5976266768911,204.66431501300278,207.82839481654395,201.8612159827062,196.533442610769,194.77453559334535,190.95299558456657,190.1290820114987,178.40355783458685,177.43117567635065,180.582739739676,168.22085744460585,175.84070991046295
1,1987-09-02 23:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.02992547516814,197.54241191888374,204.22737891130532,218.7338484952618,206.7713287937685,209.62307942631003,198.3000874688583,198.33308973883675,185.13024395772933,186.8674233480921,197.87812967240973,199.96409978290313,193.93162071998898,188.32330138041684,185.66657772178127,197.90404312059343,197.82485726412398,203.07693588522557,201.69594928560917,210.11999434470567,202.4674633621713,201.67025938024034,202.59882271116578,205.13788486021028,207.34602825386588,204.65818881720702,193.6340928945644,186.19742561384842,,,,,,,,,,,
2,1987-09-18 23:17:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.968900025273,226.74093866468715,223.258414390215,222.10265838677273,207.1035152646157,206.1353510130756,206.62087202879817,206.09556269767776,203.39273023616335,193.48505393226904,199.3348664843995,198.93634675650227,204.33277495545573,206.91821682601278,211.2706229251185,206.2750248651281,212.62935834746156,224.53109520174843,220.54992779285033,211.6260004639187,211.52196646726742,206.64058178253342,217.24732308003243,221.3619883630737,218.95716422474126,213.0001039210116,216.49187785694016,203.26549745754087,206.238261091606,203.68230333589278,199.23959954622913,198.56197082106328,194.80579901132475,188.42690874825942,191.3877442532015,182.300625003363,178.1516983500019
3,1987-09-27 23:11:15+00:00,203.22857267894383,202.95419938877225,201.6937643333491,209.52810478560653,201.60802454114727,205.2772919279256,196.78960425210022,214.98342094195718,207.42575351911998,198.03790953178847,211.588414394158,204.03239810261488,204.54219430619233,205.53161440656982,202.2293917575951,206.7361637586525,214.0202007956357,221.29405724089196,208.83950625550594,199.93203512305587,206.16238575277933,210.4652510151051,214.46981000814068,230.46237384658698,205.5247907772202,206.22301816844714,216.1418666697406,194.21844177650593,221.06428935411824,227.38636876775402,230.48155855425415,237.54681707666796,231.56232698042183,222.35020995947426,209.19406914120822,213.3975248435517,206.09402203036,207.36930871537763,205.77799925963836,205.62225888774628,201.55740605580772,211.3510789930743,214.41743442585005,207.12820067400997,211.63271481437172,213.89548644325944,214.1955682191475,218.7821231510824,225.31858716093979,220.25491233572964,211.7404031694968,222.21052962105205,224.09763008575192,226.1836940969216,,,,,,,,,,,,,
4,1987-10-04 23:17:34+00:00,,,,,,,,,,,,,,,,,,,,180.2810117007146,192.53155945833416,196.91301545484166,194.02546096055406,210.27054659271283,184.89146115310737,185.82708206654954,199.20795435429682,183.1555769202651,197.71262110693152,208.49797473646976,212.19166805699658,213.99571562334015,210.84300727253714,204.8246676211248,197.34262239762967,194.44998317147272,198.1779961021508,191.90703776138963,192.26588417492704,194.4396922964784,191.90939267685866,202.2876623580214,194.47991703036777,201.36156066376287,202.77639951479424,197.33697699359374,196.8245049584838,205.85395104820216,202.65598558756906,204.45998735205723,200.77398805334957,199.08983010089037,205.80224530124832,211.11748468748976,202.23876033082965,193.7677610886316,200.4342992044543,191.95738820263819,190.17777011884928,192.1149687554103,190.49735796931802,185.93866922051532,178.04226331796303,173.1360684684138,171.57610835223184,174.83329517234307,169.83834441071915
5,1987-10-13 23:11:33+00:00,179.27644178284248,186.57993477571551,199.85180579393904,209.74088518023345,195.12805734453192,179.04615740762063,184.90650402383432,199.03513946097627,192.53589330312246,190.52799624532645,195.29507821874404,196.95253899067023,196.1541444624941,188.85876440112443,192.8522892507334,187.9239007035939,199.7050340206384,203.58643160857295,182.61057752548123,195.39777658687208,204.8762040003017,206.01008809545795,197.01887640045078,220.21820043386276,193.34781385940104,194.07922128285998,212.51872787588277,202.70416362907017,205.41257955428236,215.35161427206302,207.50810732705526,222.57017842579913,216.48694246005186,209.0007388118162,199.01532593179618,197.47148180052983,205.04426530267844,201.51445255608618,202.21978652746705,196.69793707381524,195.8821097066701,204.93397340370598,198.34840956710605,206.30617403897756,208.3335666622966,212.55615900541696,205.48465784366857,218.66330187742503,215.30302632598512,206.3056573833181,206.85634578714027,214.4340438306,215.29967174794442,219.76898101354018,217.2631401590305,213.9485359589839,218.4915802740498,214.52703979665202,209.51981090175593,207.86397603818045,204.31996433575065,196.73428054659118,191.02993018631193,181.53025111428025,181.59644423335598,176.24690221313804,170.87249087315791
6,1987-11-21 23:18:29+00:00,,,,,,,,,,,,,169.81235463134985,171.97720092739542,182.31613137519622,180.88914775029122,193.01574679219038,190.53555748863386,180.3689538563471,190.68286771114904,199.66683904953095,181.80090935236905,179.3367581987939,211.38596731455021,191.1353224768066,187.60771702574928,204.80205441923067,192.96795105904397,198.46004120463084,,198.36320921150286,207.9177852739407,203.5880064389655,198.51318194174516,188.6544610586657,183.38407752562813,194.32664097475416,189.80878500436654,183.32690157630086,177.18125320789125,181.4070437000927,178.29658810337344,182.86384072993718,185.09635292612955,192.02942958455435,191.91703271205995,190.94484030018344,198.12548645379565,197.7019634895125,193.3949343060026,192.9292712185708,196.134075498097,196.41673464301067,204.28020738379996,197.11020472036213,183.2944575965533,197.58398322134758,194.46414906507317,189.81998442269736,187.06245384874163,194.85033472868435,179.33380993900937,174.1332284445701,171.62723828019477,,,
7,1987-12-16 23:12:41+00:00,204.37645334758975,207.61848024947636,222.25565017997354,221.28007300191155,197.7668465326202,202.66827763517705,202.08992738493856,204.3701670868378,194.0352025325987,197.74519804865133,215.8356891788267,203.90964720864037,199.2855234877263,189.52330002773724,194.1759211241117,201.918904698229,208.38068928327306,213.46399720107414,213.74563953620085,201.1627969237832,200.56121018801582,198.54492991391163,205.63210500065378,222.82166647074592,213.02874633150356,204.54490093570215,206.2261602066624,199.22441303890724,213.95363118590467,216.08474490144056,206.8296927230242,224.831011150008,212.88780361786064,206.79060203012156,203.04056500044376,215.03742738554476,206.64122597177544,202.01634592480937,205.32837832763173,212.8390693691574,210.1804268854919,210.73475151581954,203.90975691219685,202.7182753100245,203.50174447495786,216.83078891835254,208.52244084261395,216.98408753665709,219.23709547483335,206.79585154855755,207.51896170831486,211.00342418655637,221.51984976781233,221.22844007426002,208.1581368994949,200.74799648809343,208.80994087131185,195.21575912058395,198.8994924570595,197.3291202154417,191.26730894965723,173.05320984768937,173.0161917985031,167.89304797162515,161.37563313215458,165.08669882924403,154.878728096111
8,1988-01-08 23:19:14+00:00,208.59052314805376,209.4994774644217,230.75863486740116,224.7931541728073,202.76669642716192,203.5734136198155,206.10194626146443,212.2781809178707,194.21484856187345,202.7827805751098,216.46486869706018,211.45014836103167,201.45409417870113,196.71830855547282,197.47140427665818,210.88863681768277,218.55413800467005,222.69082585525942,228.22192027558108,212.62424310517696,212.94815143670274,220.13755897606808,207.70930481437136,229.6845597210792,224.77638783625707,204.7578524798382,216.646860793148,211.42840621033446,219.56798729146706,217.55560321737357,230.24176804542367,233.07075723078384,232.08084961815257,210.36236123160887,214.6225813842544,213.26223021886244,201.87051290794003,206.83995492048575,211.38338357502428,209.43137717256465,215.7083424553534,210.84973219378867,204.21208936726705,202.77588473267716,207.6892072340713,219.74570452699055,209.1416688981015,225.82693224344175,216.2797986910263,214.89953708835893,225.32314993505238,229.3056178750044,227.85575111953816,221.16981061850615,212.8646725342892,210.36858331252992,212.89762875693717,210.48373513589243,212.3370765629685,203.4251320934742,197.04537740899406,195.08133621455428,189.58812115577433,179.78964732789586,167.75165677979527,163.2584586960096,161.2057122837882
9,1988-01-17 23:13:14+00:00,179.13006306423853,190.9193194417163,202.14056365923216,201.9728430074924,179.43716686041168,188.19747516182758,183.31493046265317,188.06820838197575,176.1922400138367,187.10367318026434,193.30151259132595,191.19125823004347,183.411754596929,172.23132597810923,174.3318605100248,189.51139591920455,198.6656871083408,200.85141295821987,201.7518589215137,195.17809400193548,192.02713994438162,197.36529391270392,195.77571041637657,212.95926887958527,202.9684403613064,197.35084983843294,201.59401417753173,189.1786756347905,201.42044627457358,200.3092379657974,207.60921878837877,221.5576604042586,203.87811524774023,204.99339470355045,193.73587624818967,195.39072311675736,192.2284277981276,182.65882337259734,193.173362851097,198.0290835183023,197.7444615973848,199.04591528156038,192.6473869146957,186.7204674767663,191.49269701388448,198.73224112410782,200.5185754399238,203.60714812236498,202.66616600061516,193.29646896911086,,186.3253671576176,191.46339930769253,201.25677117314333,196.70023424195728,190.7019926713847,194.94463741868793,194.86537389485946,191.6737653139583,190.0793072368909,192.21614152144375,186.06343442014648,172.4341278014869,164.72686052285093,159.45347764627402,155.9757705894576,155.78305009606754
