dates,satname,sar2452-0000,sar2452-0001,sar2452-0002,sar2452-0003,sar2452-0004,sar2452-0005,sar2452-0006,sar2452-0007
1984-04-13 09:26:43+00:00,L5,210.97,209.01,226.94,213.55,210.44,221.01,207.39,198.05
1984-05-06 09:33:03+00:00,L5,215.22,213.29,222.47,209.51,202.19,216.47,204.17,194.22
1984-05-31 09:27:59+00:00,L5,,,,,,,,
1984-06-07 09:33:54+00:00,L5,274.73,190.97,327.96,420.87,,,319.69,
1984-07-18 09:28:22+00:00,L5,218.77,214.72,229.97,220.66,214.69,229.31,210.16,207.26
1984-08-03 09:29:20+00:00,L5,218.73,215.72,234.26,220.00,208.05,224.30,208.15,198.47
1984-08-26 09:35:45+00:00,L5,219.78,213.49,230.58,219.11,207.90,220.98,200.78,194.94
1984-09-04 09:29:37+00:00,L5,222.76,217.41,235.52,222.09,207.79,225.37,213.65,197.36
1984-09-11 09:35:50+00:00,L5,216.76,211.88,231.33,220.42,207.08,224.08,205.92,197.63
1984-09-20 09:30:04+00:00,L5,221.76,215.21,232.20,222.22,204.82,217.59,208.48,194.82
1984-10-13 09:35:49+00:00,L5,219.05,209.37,230.48,221.65,207.07,217.68,200.85,197.06
1984-10-22 09:29:36+00:00,L5,219.43,211.40,232.43,223.24,202.84,219.06,209.71,195.93
1984-11-07 09:29:29+00:00,L5,208.70,206.45,222.25,205.67,194.89,215.89,203.59,185.43
1984-12-09 09:29:34+00:00,L5,199.76,192.54,230.03,230.49,202.43,,215.42,181.81
1985-01-17 09:36:05+00:00,L5,219.72,201.73,227.15,220.54,210.99,221.03,209.86,200.04
1985-03-15 09:30:22+00:00,L5,219.47,210.48,231.98,224.47,206.96,221.48,214.35,193.21
1985-04-23 09:35:59+00:00,L5,213.75,206.08,222.25,209.28,199.13,216.47,208.11,198.68
1985-05-02 09:29:43+00:00,L5,220.74,218.19,227.13,209.68,203.01,217.63,206.35,197.88
1985-06-03 09:29:40+00:00,L5,209.53,208.15,228.90,211.66,207.82,221.21,205.29,183.36
1985-06-10 09:35:50+00:00,L5,211.49,210.39,227.01,211.04,201.75,218.18,205.89,190.68
