,dates,usa_HI_0023-0000,usa_HI_0023-0001,usa_HI_0023-0002,usa_HI_0023-0003,usa_HI_0023-0004,usa_HI_0023-0005,usa_HI_0023-0006,usa_HI_0023-0007,usa_HI_0023-0008,usa_HI_0023-0009,usa_HI_0023-0010,usa_HI_0023-0011,usa_HI_0023-0012,usa_HI_0023-0013,usa_HI_0023-0014,usa_HI_0023-0015,usa_HI_0023-0016,usa_HI_0023-0017,usa_HI_0023-0018,usa_HI_0023-0019,usa_HI_0023-0020
12,2000-06-03 20:45:56+00:00,213.42992999620242,206.47040060564078,199.43283402191557,215.5612029897255,222.88171803384674,208.07962493389923,191.3975795948872,194.4417372389614,214.28455233102892,226.71992082321898,231.56724335128675,229.85254632667147,255.8162161802725,262.64732918668955,249.89505400882726,240.85318024756359,216.9192731312176,232.89560271552727,224.51130246305695,236.01023134968685,241.82402933960267
13,2000-06-19 20:45:53+00:00,223.5550807600415,194.41707997802268,182.0961325719887,214.87609672790086,221.1204386662703,191.7112111692978,175.77768950025336,188.61324593518503,,,,,,,,,,,213.72698461457912,236.72858081890217,239.72260252139662
14,2000-08-06 20:45:09+00:00,233.86760985899815,204.29943310240708,192.5525326182959,221.82037151597626,236.18362722417677,216.8526707705014,196.6879876783247,218.0904649224023,239.91452722929654,245.57813127894383,258.78753679679147,255.832784762517,272.28138810666815,274.09403816030164,249.58767366855125,220.0598133082969,198.399177178656,215.38828680397907,214.06910271933805,232.70704966757773,251.85565648024172
15,2000-09-14 20:50:50+00:00,244.64359702064246,204.10158039507417,201.246731200387,224.36837827591376,237.61511965356286,215.48127314634684,197.37425388340236,215.30359785827534,238.4349700621245,247.53493837309344,249.16771106794263,257.23450037714616,282.2421811778835,272.6743646888895,245.95573476948124,216.0459443354428,185.87360815380364,193.43772165884246,189.94460474328582,220.56197916453,
16,2000-09-30 20:50:41+00:00,200.5837715046501,197.8098322655535,197.21866341528494,208.05370378459406,209.2003790451512,209.54817331628385,206.85023939775073,207.8612018945667,214.031954446737,218.5684265577152,224.953478367321,224.38898555569696,223.57094996962738,238.58661609814294,242.355295415292,202.18918217990716,179.91941054706624,211.46408417174774,197.10722422867832,,
17,2000-10-09 20:44:25+00:00,204.69320562578224,188.0524880169852,207.40808328872188,220.7696563995411,218.04962030997794,,188.12530884301546,210.4136137241812,220.93438378813534,239.16922544309855,244.33363458306,232.65725689136912,241.16981618972284,250.35951754830896,243.75605826460702,,,,,,240.14005703245607
18,2000-11-10 20:44:23+00:00,206.61667156243172,201.91448695025588,204.18872647096902,216.52367116099177,214.70593186956646,223.46582473346822,213.95460533424884,209.75621081195422,209.49498256073406,210.9760373718083,218.53964998801436,220.99914659502033,222.33336168070534,227.83765570163942,245.1893761947027,,,,,,
19,2000-11-26 20:44:25+00:00,188.11905785346315,189.39332180693285,183.39165768234682,192.29727538688545,203.67102767857818,208.55390844201713,195.40201701478648,193.52585106878936,199.7857494818388,186.2829944692396,198.68492905702715,188.1637644349936,189.1285794303759,195.0749795806401,241.35197883161854,233.50563567758093,204.70882806453204,206.7310951308689,,,
20,2000-12-03 20:50:34+00:00,215.37702942595413,209.09724103869968,206.6496393968597,219.54501445073365,228.78651049984052,214.4659885140871,197.73842822695514,210.041482588525,210.5629941827234,200.11388104086475,207.19284288287014,202.11553427707395,203.02573335018346,214.5999864837666,242.6062328288378,249.28232276792846,213.59471737232818,225.6402170898955,197.09025876108132,194.1208177160704,204.2800827069417
21,2000-12-12 20:44:27+00:00,192.71884700949423,189.31382690633998,186.21843528304353,201.74604492495726,210.79261198087474,205.21173224775984,191.7939348672539,199.2678422456341,202.7173200986065,187.7490814537373,199.26340474305047,187.0927709155711,192.0817149957152,212.0520879419504,238.58927241676454,231.98404119044008,206.3192269648188,226.5142356509979,209.00544818838682,199.32391931120264,202.21104239656293
22,2000-12-19 20:50:39+00:00,196.48643233947246,194.85517155034228,200.78766351834474,207.75710134129923,201.45212753909453,209.1516427100023,208.05690445928008,215.46996257631514,213.11224388442218,202.4725614841695,198.95972230559164,190.6354874230825,188.7726295440372,196.9922600761725,238.64235800728613,247.76841194000235,221.31169847102626,231.5351927323969,216.14375574660622,205.67522901071573,210.39473630190577
23,2001-01-29 20:44:33+00:00,172.46770323090462,173.50415563674073,178.56451641278048,205.02251689232054,215.20109595153792,209.72014384133524,197.93586490769863,195.13117046042274,188.03211817977552,177.50401707989678,172.80996707295282,168.897281320461,184.0249794350955,185.04058655679142,196.74370375639654,222.9575800954377,215.51538188499012,249.7102671778211,215.94672333583924,223.13800165454552,205.94012903795686
24,2001-02-05 20:50:39+00:00,185.38250721087198,176.93566084194669,171.5538457225708,198.91347320584353,203.7107347212766,195.60208987470966,182.62039912963868,182.65213906037854,190.4064112266635,179.27215939245914,,,,,,,,,228.9250893858623,226.18425767548814,213.6134204410695
25,2001-02-21 20:50:38+00:00,,,,204.20520793421827,,176.27408602215223,,,,172.56412035650334,186.54837428797606,177.23893671982688,183.00658183794602,197.82554916322565,226.21505154073773,248.1876051749242,222.65330294171483,234.5732774675843,226.9410694737594,212.8564310816489,208.22683899131908
26,2001-03-02 20:44:23+00:00,187.17912637466296,193.65720168667178,193.97020199941048,212.35231756063277,196.45787779811815,196.3128066186553,198.1056870742341,212.45630732473532,215.295338175308,199.18831820994527,200.1689046800045,186.6147575963804,194.35085340112983,200.25721961212932,212.70640933709817,247.12657897670553,231.33783689233172,250.01264520229805,238.9204680289749,233.24333438201322,218.51279173699362
27,2001-03-18 20:44:17+00:00,186.93121342745908,187.38504809781057,186.09960221394414,201.22301882373227,197.19454871930623,202.13139171900787,200.51108357352376,212.7025803736018,215.5077922127811,200.7300853283353,201.42367238051435,187.87687673802262,,,,,,,,,
28,2001-04-10 20:50:20+00:00,194.91330388743356,181.4918282750336,180.54403283633408,204.58638053451247,204.2903392708167,184.98225534608005,174.24870066325437,184.08886061055568,201.14133606544448,195.18476822536408,195.2275209920557,189.5898543100013,238.84807911343006,249.37188193249202,242.95720081391806,227.94152904033254,205.37772727586588,226.4357995959416,224.81687104792115,238.67727798842338,223.05499363110735
29,2001-07-15 20:49:35+00:00,219.83626353052622,196.82614301032586,190.07573175033255,213.43163850243056,223.8856694755239,208.46094166615055,190.5752326732121,206.5149051522142,230.4126519423332,237.50816199563235,243.78168987009306,249.71849433303905,259.93736999176684,265.23671456753704,247.7445429423773,213.52899923563035,194.67702049828358,211.9757975314286,203.99321803042548,211.13433160794358,229.49879892590744
30,2001-07-24 20:43:19+00:00,227.81741123996795,201.59234039408014,193.8085641654424,220.7424292986901,236.72141293037194,214.89672181309416,201.05659593777554,210.89086685011014,240.31291165547134,245.4118741117518,253.8816754638933,263.1491408538342,281.70842000957936,274.9346383700126,244.6225586814003,222.6120911543922,197.13590748437846,206.53921558699955,204.88978076887733,226.2126421825828,245.7129152899153
31,2001-09-01 20:48:54+00:00,235.14750250452414,210.8638875247206,202.37480800827467,215.08068016954346,229.72258068411278,207.89819369171084,188.86618905277135,197.84564895870133,222.2122915172893,235.37006924073242,247.91280046301927,248.60378612088294,,,,,,,,,
32,2001-09-10 20:42:38+00:00,227.2132479554893,219.99540088514615,207.7591807293605,216.3612280340069,243.11977880091158,221.55406572419275,197.30025511597046,208.79830312407634,219.6379051140456,244.18308756745316,254.43058560401468,255.72906406386116,256.39266248547426,,,,189.35868618150712,212.43217708323468,195.9756735087315,211.64347749096896,242.68015410331944
33,2001-09-17 20:48:42+00:00,202.43556893749613,182.20923088782914,183.37211740683833,194.14887000282548,208.74154495123238,199.71937936233115,180.8513076451574,179.79915599372876,183.12107986222153,,,,,,199.78085023425893,188.06723348787838,161.47690145138696,180.80232430408006,166.68233195037047,178.20620173437413,
34,2001-10-03 20:48:30+00:00,,,,211.67649360271503,222.94210974202372,194.29098630741467,174.09273071789488,184.27600994653284,211.70088097559744,230.71965801105216,232.94465356148552,227.85221407537222,251.69694755413994,238.16257766639848,224.7192161295448,202.07523596357493,170.0840990630049,192.20575972102313,179.82411652581249,198.51362481519817,218.7367775297345
35,2001-11-20 20:48:45+00:00,194.5742281678334,198.29201899902728,198.90471631745888,208.76020526160724,219.13394455225452,216.3062337415702,193.311471297549,178.29321027628282,188.98594352928245,189.9393789395126,196.0573840866044,202.72123228168456,199.31512864653638,212.3286703191999,231.92115500512034,,,,,,
36,2001-12-22 20:48:56+00:00,215.00534623017785,211.66143794858579,202.97106361602386,216.32782539762,230.31808084094018,225.49648422871275,209.95450799061643,213.58250021538203,211.6789574188826,212.35514416998708,221.5535350282899,216.56619374303915,229.16667219668284,,253.6499522149218,231.45449682854505,212.1521890436857,223.1010901130634,185.00843447792997,194.47687444059036,211.60264971587603
37,2001-12-31 20:42:36+00:00,,171.96083117845862,171.70477132943122,194.04018997107198,189.04080015729897,197.2083778548141,170.6459170024528,180.69429858235102,175.28801005013196,,173.5035226163328,172.18695535973023,175.24581766384443,180.4224072703302,197.05345424559016,202.13778650384535,166.60051789024118,181.23079674603048,166.665691170991,166.88207970701072,207.33525147392382
38,2002-01-07 20:48:58+00:00,,157.91603490974526,166.21976552155914,194.90810201654992,169.4678976062134,183.49214627925753,174.00610633410457,171.596780898856,183.68796418821958,,181.5371317145874,174.65702256026017,173.89801526594388,177.69892002917695,189.92404917878955,198.99639260509323,177.0785454507799,188.42699340839803,172.06117991750514,185.02067233028242,212.13707256504406
39,2002-01-23 20:49:06+00:00,227.45877779336064,203.76087567889206,186.55536355529958,212.5618100373683,216.38219377980045,191.19096869347166,195.613501110702,211.47271329130925,213.08104581836784,207.6361755927522,211.06679695158564,197.22916606766904,192.8395697618506,190.87172509617565,209.19385401843542,229.8416468818351,211.71452876579337,233.52180664814497,183.7305434868397,188.5989934469622,212.41738314506716
40,2002-03-05 20:42:58+00:00,224.56431901960212,208.09452058885174,192.6035408097975,208.99302500838434,217.96879113437492,188.3179994870055,171.55374543947528,181.68837762604392,198.07913435752988,210.40085899008517,224.08931955847288,220.18855249682488,238.65089990686803,255.5682996651948,248.33186254228417,233.55975748855974,208.64420427347903,213.57273173659553,194.84167920658498,208.28583542417527,208.62610448833573
41,2002-03-12 20:49:08+00:00,201.99363374921901,194.38632890007096,184.61361662181733,201.9504708109403,215.1444825477981,201.37099518205784,181.60268865431274,179.90530192904626,193.8900781229939,202.17541701712221,218.33352296522426,218.86888016233962,223.09127028428878,251.26313785644786,248.85127840943457,229.62924380388495,210.81328792665693,227.2275962344054,204.55986747784902,206.31299376898002,211.53601101577723
42,2002-05-24 20:42:43+00:00,,,,,242.47233941963177,216.75845910966925,196.67518108485174,203.11329591169624,230.308191977269,237.80477858477323,244.29927192022254,243.66693839072525,269.91670556638894,271.08632525933194,252.91470822007088,231.4763037363363,206.55030264937423,231.95347832303682,211.61792666865614,221.740864550363,239.1235659046508
43,2002-07-27 20:42:18+00:00,236.54673185841366,208.06802712838262,193.33080448650443,213.38453817252312,223.10830378759337,204.7269539081431,197.31168960441929,209.49092879047302,236.3079093244383,231.8042428616915,240.35462960687028,235.63342626403778,261.34514873649914,260.4691326417945,231.2564495983855,203.92672512587725,176.27123545591232,194.01725366814784,186.52650271201614,215.18531874636645,235.93092181586874
44,2002-09-20 20:48:01+00:00,254.34453092927185,231.81502546922698,223.3382409525737,235.53487628015276,248.7565343987056,224.24124482720623,215.54228999555755,228.2432781613399,244.96161417666727,250.52264943960571,252.8737864819981,258.12027414576505,271.713069400936,266.37369791565567,246.61878921547026,211.01977770991112,178.32491417473958,192.17771684871872,193.99150545740557,213.09352822553538,238.24152071412803
45,2003-01-10 20:48:36+00:00,153.4937221101569,149.10014270465038,153.33511917165387,161.50818381478905,160.80015630524144,177.8363082991841,171.46216064720483,175.02953190034515,175.6927323940199,175.76472464257756,181.13775044200972,178.39832306381692,177.57145048823924,,,193.78424391954286,188.7825846437595,209.40431407919846,209.95664326665937,194.13100195188625,213.10047734481498
46,2003-01-26 20:48:44+00:00,161.1953894247107,151.93589861314197,159.66634945005484,,160.59385192209334,176.43470984483562,183.20127704580094,190.44438681220925,194.27064160928626,176.8716632967032,179.7092976651801,172.72085639806022,177.06416266825144,,,191.80527662298388,179.9872546659216,216.5798582736818,219.02199251702297,211.85740059244006,214.9401795115279
47,2003-02-27 20:48:54+00:00,185.40869421214526,176.90346823406503,179.21497102182425,199.43698906487944,188.44674251987888,191.24635465522172,192.03909361818214,200.0594287605662,212.06429757297227,201.19577045892382,200.0522897863346,189.86856376057895,193.79822174735966,,,,,,,,
48,2003-03-24 20:42:41+00:00,207.3714380880262,205.42751658630033,199.92317858757767,225.6300730000658,219.41763171564867,215.17329967291124,188.02598431659968,191.19758305833182,210.19613108580333,195.88272676687004,203.00805847629857,193.34971626210756,221.34015675201164,255.62152871440423,253.4103915514923,247.9525939667637,234.944541062762,262.2960681163714,256.7448915195684,253.55681919056718,259.36665114940195
49,2003-05-02 20:49:00+00:00,180.35868525056594,171.79158285037136,167.32939309133886,191.32530525959933,204.23332381405447,,,,,,,,,,,,,,,,
50,2003-05-11 20:42:47+00:00,201.96858908550607,195.8579724170886,188.55104598717463,216.11425224760433,202.18261331598222,196.21756656414414,185.4064909685517,193.89981723564648,201.38753882431772,211.6881576624715,225.8122322254412,225.21377879949836,238.4040652625038,255.73772054019162,251.3551023512424,239.57790200446695,210.5214260966051,236.61210202313723,231.17589439891088,236.9505889149065,237.1630178066751
51,2003-05-27 20:42:45+00:00,192.66934540295435,183.45432850762936,177.9346161764278,208.60020773104273,219.27565351447706,207.052053765255,183.87763334780914,195.10527564389525,217.84969926744594,221.05331556200562,219.74674351558534,229.41579730066272,242.80806583229116,260.09192074891246,248.84077751420844,227.75256176888828,213.6202248122214,235.32277661477906,225.43958873787471,233.5936972647747,248.90179656831103
52,2003-08-06 20:48:37+00:00,213.93918216533876,196.69162102546792,189.755795032276,210.52669984276113,229.14177281285205,207.10944052526102,,,,,,,,,,,186.4739716908125,207.74784722713346,,,
53,2003-10-02 20:42:13+00:00,,,,,,204.24132710425215,190.2716958476242,194.2792625234533,199.24174092389504,226.8723190797052,238.5507505856062,234.07977545226447,,,,,,,,,
54,2003-10-25 20:48:36+00:00,,187.10308035342638,181.00545026989553,186.48214525085422,,213.50139446460952,183.45489101129294,180.25140304471344,,,,,,235.84781551245933,229.65547214902026,212.28382991211447,182.58817984511805,204.87069228510055,,234.00997518677445,211.66160876205612
55,2004-01-29 20:49:18+00:00,,,183.65854835794778,201.10681667954657,187.16648685678916,192.88424548850196,192.83048518916448,200.30352751248262,203.41618018907099,187.00690018168154,,,,,201.77304357239194,190.72928893297376,185.83693318853676,,,,
56,2004-02-23 20:43:09+00:00,170.65787901953948,166.9441404709628,165.98294273072597,187.49465323790497,168.6647471247428,179.72040605820203,,,,,,,189.06985270477486,187.68466168776428,202.74803226336473,221.65388846925225,227.00533901298564,246.63897771618892,,,
57,2004-03-10 20:43:17+00:00,187.35575270041477,183.86414967820664,168.97689966090192,199.97368177346306,197.46124538178213,188.64197788705783,,,,,,,194.998509579631,195.68733824186756,202.42722674051407,208.18111062951982,220.30923580059005,234.2453632046149,232.08410835975457,,
58,2004-04-11 20:43:15+00:00,204.15736160003388,192.25961547237003,189.19384716610878,210.63192303412956,207.53052750839015,,,,,,,199.59274419260947,217.93412304218563,224.99296746675228,256.57171885736363,240.6836615925419,215.6938320423843,,,,
59,2004-05-13 20:43:15+00:00,213.53677468408554,196.2857190678695,193.37589593963799,219.96713828082792,218.93992764074517,200.05399805793942,,,,,,,256.9164228773506,255.2352700791217,244.75164443755236,226.25207458712038,209.0832208340827,222.34902939932238,211.68304977313582,,
60,2004-07-07 20:49:14+00:00,,,,,,,,,,,,231.01839793929622,242.81010663839407,238.43710386547937,232.58564195692466,213.50222869125068,190.74191451998985,201.86536280846576,195.56209883949015,,
61,2004-08-08 20:49:02+00:00,226.63132102545813,203.82541380473563,197.504974372792,229.4593180034966,237.22005991161612,219.74953729204924,202.44259971033517,210.93301377182837,,,,,271.45509248624836,262.5710907419637,242.62011701469402,211.48894403201166,195.8579389211136,214.0462452551925,207.0414167525351,219.14838427307598,
62,2004-08-17 20:42:51+00:00,,199.5958850545938,193.66815419637663,230.1855307741604,240.74354124891528,216.8668603079645,212.28383729878044,,,,,,270.36215968340804,265.1207048328889,242.49298101268886,216.75867957442554,195.39777990634394,203.52526446603144,197.2079176329018,231.52648511951708,
63,2004-09-02 20:42:47+00:00,,,,,,,194.0899637161933,200.80610166901815,223.9179239608931,234.39070253375502,246.37118621386654,247.0021543766829,254.68825613933413,,,,,,,215.46616212955107,215.15651651117136
64,2004-10-20 20:42:46+00:00,227.3719228178913,218.25437557576123,,,,,,,226.19347703035743,236.98521451074623,250.0232372856297,252.65762465920437,253.49296549412017,251.37824093582998,240.95343824243355,,,,,,
65,2004-11-12 20:49:10+00:00,206.00116801330623,194.94616794032012,195.5620889765909,,,,,179.8429812801536,205.33269566984416,221.27931902475524,236.75433455264564,229.81631498450574,245.32282846253455,242.94354196625702,220.52620961631195,,,,,189.0316064552395,215.38374791465378
66,2004-11-21 20:43:04+00:00,204.79762755892173,198.9659701106735,199.1465250576171,205.70578407597242,,,,,,,232.65501731260846,221.64721556064742,222.23666208492722,238.43934214696253,233.96403288086202,200.17690987379783,171.68208036190748,,,,
67,2004-12-14 20:49:25+00:00,,,185.30164886442032,197.75174832528407,197.71360719486782,202.98689585842826,182.23484563442074,179.84998296549733,196.6486820620134,196.81506295311286,,,,,,,,,171.1314088589243,179.31205264179764,197.16115991495676
68,2004-12-23 20:43:20+00:00,,,,190.4127422428587,167.654493797899,182.16749354087887,181.19001508080726,198.16207100986315,199.84060308720177,184.22662303524905,177.5034183982985,,,,,,200.96854777162028,193.49236430618757,179.89798860584642,193.06562159163605,216.44290894351192
69,2005-01-08 20:43:27+00:00,177.08448247427972,194.7440575430774,193.41348279170006,199.69284426767433,,,,,,,171.81724624845089,183.35287534943853,201.52889295723614,200.56742470374928,193.10331453963758,193.42399544368322,,,,,
70,2005-03-04 20:49:56+00:00,182.75133224258184,179.08237048575825,178.59007914407064,196.99434948773745,,,,,,172.2977553289671,179.17668030789747,169.47180201129368,193.13026972830505,207.55138137541985,,243.0529242362785,,,,,
71,2005-03-20 20:49:56+00:00,174.56141962555353,167.72870443251026,170.17264779775965,192.23532491015294,179.14050348345526,,,,,170.15313184648716,175.17293131805695,170.73761668796263,184.13272341519146,194.25869289175859,195.338103138945,229.58635097050066,,,,,
72,2005-04-14 20:43:37+00:00,,184.68046134366787,172.3820520111848,215.98157838183093,222.10438508142207,197.6096489269831,180.43513225954982,,,,,,,,,,,,,220.75653521061727,
73,2005-04-21 20:49:46+00:00,,,,,197.28355614409594,197.4555897240529,183.8823153458768,180.72859209077052,187.67858775331408,180.25422658922503,200.57325773548774,196.86833957022338,,,,,,,,,
74,2005-04-30 20:43:38+00:00,,,168.05147405074857,201.1696145009067,195.90790017175414,200.20719642307213,193.0374662141887,193.91574505257606,206.94834256130267,,,,,,245.82110508541277,238.88812596968822,215.8875054840342,,,228.22544411165208,222.02960369900245
75,2005-06-01 20:43:36+00:00,200.36762127972185,192.68918148578618,192.26342470219961,222.232361528719,,,,,,,213.14761382295708,215.14617619581318,243.38685325670866,262.52553201930664,249.27438295824558,233.16415428097926,,,,,
76,2005-09-28 20:49:18+00:00,,,,,,,,,,,,,,245.34126737023632,234.21116599775746,198.40333705306827,177.78185289857848,199.02723019782147,188.32542261269865,196.30031402374752,225.37825340396913
77,2005-12-01 20:49:50+00:00,,197.96411168680677,194.88467251658696,212.94987446018777,223.43097770949092,196.07418079502654,159.85260954272874,173.82365189075875,,,,,,218.617558791571,220.33279280159013,213.69154227439142,177.95643577721958,193.12169981909972,170.4874643573825,186.0517312241515,211.903005245204
78,2005-12-10 20:43:40+00:00,,,,,,,187.72675757476117,186.91017567802555,195.58817599842436,200.1892201548576,209.42401586904137,204.13179364012944,209.25602854543064,,,,,,,184.31858963052315,206.39322157580705
79,2005-12-17 20:49:51+00:00,,,,,,,,,,,,,,,,,,,,,
80,2005-12-26 20:43:45+00:00,,,157.96886569659978,,,174.53490502242033,175.92982848645414,174.7916689936882,,,,,,,190.85079095362,199.6752475546951,181.63495232364,193.04975611811938,177.09039088650078,185.87989397893023,
81,2006-01-18 20:50:09+00:00,183.46691223708854,184.4984564785389,182.98697244759882,,,,,176.29352557541668,190.2400297597997,176.08220699986379,183.73811118184335,181.1515716088943,183.3586955983562,185.82828116164816,190.85678060394218,,,,,,200.37648417404762
82,2006-05-03 20:44:06+00:00,190.2968454923113,184.8867132728827,183.73840079706187,216.38434437377768,227.93257686222682,200.95785631798455,,,,,,,,,,,,,190.08913621630862,,
83,2006-05-19 20:44:07+00:00,,183.8069814809212,170.32875969580192,213.4195694957971,222.75029745867923,192.79917273123172,179.11973950072593,,,,,,,240.8604369149502,219.59339241421674,198.03260197568895,166.63483961653392,191.36449180756773,181.21801724095084,203.2952796588453,
84,2006-07-22 20:43:46+00:00,235.93106771892678,,,,,,,207.08964135133968,227.69403841670155,242.09955599879558,253.7571653863541,256.98156052319234,,,,,,,,,
85,2006-08-07 20:43:44+00:00,,,,,198.82686972554887,177.69147272675485,188.11441305855763,211.13691121435693,239.5779829726303,248.04886384359156,256.4494847062743,,,,,,,,,,
86,2006-08-14 20:49:54+00:00,249.64409537136694,217.78725867057162,205.20500608053354,220.369222329684,229.3599034743102,209.30668037988735,,,,,243.5763342182872,241.45149568503376,,236.6781363014052,217.16658284353193,178.4061992445318,159.8313393988568,176.52262604704592,,,
87,2006-08-23 20:43:42+00:00,,,,219.9854082110088,233.7125632045426,219.8264416753442,201.34604925709837,218.4827858931113,239.10434489678886,245.99958747428406,,,,,,,,196.33959412901842,175.984956792564,215.039716927615,
88,2006-10-10 20:43:27+00:00,,201.42261300139526,201.31778176080076,212.54822942608234,227.90664944526588,217.33618409077036,199.03475307211647,,,,,,,208.21112905001723,207.93165987747545,181.75342890038345,159.13977331932594,190.8833608703059,182.76072465884315,206.34036186974305,
89,2006-11-11 20:43:57+00:00,,,,,,,,,,,,,,,,,182.04364906239402,199.56362656427746,188.877682110208,201.78778522432555,219.9032261411936
90,2006-11-18 20:50:12+00:00,,,216.68409258593883,221.30232557682825,231.83948911435658,206.31287915668977,178.6647308197701,185.17745446346834,204.22087801205373,220.84850560758917,,,,,216.8974381061542,190.10129209096525,166.9066799082491,194.29255969068362,175.10171020878946,192.23908831461944,212.2297359840827
91,2007-01-21 20:50:30+00:00,,194.02110301420691,194.83302406188713,210.0672603409787,215.08658288685527,212.29093160531423,205.95637695991326,199.0749551294534,205.84220913772285,,,,,216.81978068160376,227.96038037921258,232.28786202466262,214.9422559794986,226.13130512452932,197.60491752386247,187.28734300391628,202.25225429865682
92,2007-04-04 20:44:35+00:00,,,184.24768858051678,205.58910745540635,216.00091645625852,207.1025860386055,182.94752606456413,193.1699383956555,204.58609053495942,,,,,,233.35638778840368,230.07163068173807,215.38937033247782,238.25189850997242,223.02079840339002,222.04448538175276,216.8071654892979
93,2007-04-11 20:50:45+00:00,181.2551745422405,178.82772376028507,177.12345679162976,196.60760778056138,203.49179405423192,210.83185414025894,192.74832388879238,,,,,,198.16530423242443,201.27734228935307,224.70319210932936,235.827063248371,211.0542067115572,226.46455585004585,215.2421474011675,,
