,dates,usa_CA_0127-0000,usa_CA_0127-0001,usa_CA_0127-0002,usa_CA_0127-0003,usa_CA_0127-0004,usa_CA_0127-0005,usa_CA_0127-0006,usa_CA_0127-0007,usa_CA_0127-0008,usa_CA_0127-0009,usa_CA_0127-0010,usa_CA_0127-0011,usa_CA_0127-0012,usa_CA_0127-0013,usa_CA_0127-0014,usa_CA_0127-0015,usa_CA_0127-0016,usa_CA_0127-0017,usa_CA_0127-0018,usa_CA_0127-0019,usa_CA_0127-0020,usa_CA_0127-0021,usa_CA_0127-0022,usa_CA_0127-0023,usa_CA_0127-0024,usa_CA_0127-0025,usa_CA_0127-0026,usa_CA_0127-0027,usa_CA_0127-0028,usa_CA_0127-0029,usa_CA_0127-0030,usa_CA_0127-0031,usa_CA_0127-0032,usa_CA_0127-0033,usa_CA_0127-0034,usa_CA_0127-0035,usa_CA_0127-0036,usa_CA_0127-0037,usa_CA_0127-0038,usa_CA_0127-0039,usa_CA_0127-0040,usa_CA_0127-0041,usa_CA_0127-0042,usa_CA_0127-0043,usa_CA_0127-0044,usa_CA_0127-0045,usa_CA_0127-0046,usa_CA_0127-0047,usa_CA_0127-0048,usa_CA_0127-0049,usa_CA_0127-0050,usa_CA_0127-0051,usa_CA_0127-0052,usa_CA_0127-0053,usa_CA_0127-0054,usa_CA_0127-0055,usa_CA_0127-0056,usa_CA_0127-0057,usa_CA_0127-0058,usa_CA_0127-0059,usa_CA_0127-0060,usa_CA_0127-0061,usa_CA_0127-0062,usa_CA_0127-0063,usa_CA_0127-0064,usa_CA_0127-0065,usa_CA_0127-0066,usa_CA_0127-0067,usa_CA_0127-0068,usa_CA_0127-0069,usa_CA_0127-0070,usa_CA_0127-0071,usa_CA_0127-0072,usa_CA_0127-0073,usa_CA_0127-0074,usa_CA_0127-0075
0,1984-04-18 18:01:41+00:00,186.82212510073555,202.88206913240856,195.04418121799333,193.57580939275007,196.74148750107196,191.47252357758867,204.21469086961108,185.69705764926334,168.20908004244544,180.8242400209052,182.99097834816126,177.79587987147727,183.19031590163186,188.04148750676504,181.45308951286162,174.1602337948499,171.5087676924286,167.8860131216666,159.64443913066225,159.34032810630728,162.7116582021256,150.9543929506324,135.57173991886293,125.97229363755858,135.65232758838957,136.8311925648599,150.8296787558303,165.72212813622505,149.23579360645672,160.18695655679844,183.32355781465907,179.4833704324693,170.849237650759,155.41213144170337,133.62130798079988,147.6680112072963,149.04863239882062,163.5760072896833,178.24166186671218,157.23882872305677,149.3573215301897,144.0718233687911,155.05701447914728,176.34032751612784,169.77870120856016,160.24736207104633,157.3200459958347,156.98840312307772,158.16235868296116,188.70278898305506,206.00372355284082,206.26378202589322,207.24701083477024,,,,,,,,,200.29659539222632,201.28150494337535,201.81506581583508,184.01602559001395,181.64398660303647,185.3694766953138,203.1065337112985,206.18958218746985,187.82461457670885,167.18715020073725,153.08660578135581,165.35672550997936,188.97378836115686,195.77317144257594,
1,1984-05-04 18:01:45+00:00,202.58241806583646,197.30597765069646,202.15326120251734,206.39900484144692,197.78462870270576,215.47784617953252,198.74487252245933,185.30437552719982,185.94191549646973,173.81058557683735,180.2053136393152,185.50077707433965,190.3449194279333,186.28517393489668,184.473856475665,187.5768734888312,176.65150663240402,165.55780859544765,167.4676776521059,166.10723654032,162.30268684631,147.9293438632738,143.5123854998442,136.74449595559494,151.69456359559643,166.29738998962426,184.48889686797304,180.0791458654467,171.90446012922854,171.6724685065441,174.06078062781535,182.0261962133198,176.95438727776238,168.05643288703754,166.23857964212633,153.72074728329443,158.661286308137,182.84476316478663,162.4834928175071,151.12340140533442,150.81311211576303,162.15289235975033,187.8184963148886,185.40354055917285,163.18474128909813,156.70230653675603,159.91327737557566,183.4516901340959,192.2170685817656,216.682779793668,219.46854650208505,225.4678970779814,228.98852436123445,220.17565318378254,208.43622286622332,208.29868339168536,207.76194940819025,209.30786389906768,198.58727649858625,196.34787409518148,197.58769617633496,202.99279355189026,212.3819345446291,217.3292606075323,200.67735096446924,187.54967435063838,197.67636716403905,215.06371694704723,208.90747844276464,178.94745979852922,165.25732900538767,150.60613933763187,168.4916538408977,204.88804627429988,210.02940885021872,226.8767556099437
2,1984-05-11 18:08:11+00:00,188.61302523054434,174.21741238055372,197.50879920727834,194.43004869701736,196.5067573968314,204.9274237255724,192.2441149669391,181.60246905982123,182.5879506335604,166.63596267302728,163.29343605456356,167.05604401917097,177.41594078476115,175.86476286132856,177.51605917437968,169.00120482584228,159.3981592508741,154.72857710535845,159.4967563583885,154.89136880399744,151.75498813318603,136.15475508900386,139.24483081055857,125.63455882042939,144.24048914061694,158.83843221973007,170.93150814911948,156.51764185910315,164.53537800140953,156.61059993800578,163.6722246142665,164.2195005515397,167.4816159102613,159.07389428274715,145.69281900198402,143.68058268112475,153.32318551428304,157.3250959849396,151.25221279229626,131.44530719229903,140.49286911521006,154.50377884282133,173.20304542801222,169.87694784560324,143.47265008112188,147.90116005632186,152.36777726237162,173.7164111803607,181.56077410580113,195.8405965725801,203.94238483970753,210.85607931835492,207.44980527941397,206.26324520000452,197.96989536477028,199.321221065192,203.57903567908596,199.94655732738366,187.0499984278648,182.51907426712287,176.17125665631622,188.3591612390509,197.6090427197288,200.84610573960842,185.44297434152003,170.72877565253856,183.10105611437095,194.71384587722028,195.1897371701425,169.1793625901153,153.7488056068958,144.66057824133964,163.90241183387394,190.84336754185915,197.8608846841788,219.28045725626754
3,1984-10-02 18:10:48+00:00,211.8475896767653,202.84676728349817,200.08198841269427,206.06203710304194,222.22149950604103,206.57565001008464,199.80028047259555,190.82384267132895,193.91961679445998,195.1425034633151,189.80051775208128,190.48650902992347,204.05440182440364,187.9428395475407,187.84478752458813,200.94983488172952,179.87124906267036,176.17886199980495,173.98151685973588,169.46841912327065,171.80263818539854,170.63534610852213,161.24534222090838,170.14189796611134,185.27350812690557,185.9015522607372,188.64534585485188,189.4012198598641,196.99339527491898,177.42621407605685,186.06687287403957,197.0324881647678,168.31386270585335,166.89104474173948,176.95269698872033,186.89944710596652,190.82124248884594,191.82355750961437,162.78204227348508,150.8683505155164,155.53948132298572,164.13343521422027,176.88948847223767,201.81668013422805,,211.3552989654132,213.49558967307217,226.55395407653424,219.11223637977764,222.90433858918834,230.09985042685975,234.09280613751991,224.39930995290993,222.00299326049463,222.88214319736767,230.44172756591584,228.92773370578266,224.9325235268489,213.9753897185577,217.47578180532597,214.45892273663964,206.14862742420348,215.43952231573073,231.06696827964333,229.38671680288724,220.52848965958842,210.6001597629945,216.11568414889962,206.7917388089628,190.53628876530476,204.33077311127482,191.51525924594765,191.76303894634742,197.87674064845254,220.4851355632625,240.81197452907418
4,1984-10-18 18:10:45+00:00,230.11681908361336,217.65841059184666,199.55074166080186,199.9082496284086,184.78309995480697,179.0199523242904,192.66866320439834,201.53756156727582,195.0756970372512,197.18605169525944,203.35102515436586,205.00686646544975,184.30179515410686,185.77625773540444,192.1469232049836,191.00499684016097,181.70326865753108,172.9342285711549,169.9883372334483,161.80284210818274,158.18128510562005,158.85864261737981,165.71085952753086,179.69073765076726,187.78545980173283,178.78784133985738,184.71602743336513,171.30557867334292,164.10206133332065,188.064412612189,198.90210976316507,179.98185423422282,157.2494264162984,157.577218912818,169.24375748658383,180.4814613403783,188.25893275672095,174.5276023237787,173.1526870778915,160.40671987398036,162.9759852577845,164.45203092773914,167.34800681066773,176.05927740605608,172.6076187473707,187.12700952392322,211.4183083353181,216.7225080962058,225.12590554697107,236.63978348959353,249.96469918473827,231.44954173730218,226.78800033789744,224.7986037113151,225.31550746389894,228.59678520494873,230.74569777316324,236.2675275454556,226.47058474636978,219.97680515176216,217.07783830281988,217.77905987469182,224.99321063327494,219.83726054022537,209.2416888323308,208.96612426876948,225.5290117534847,209.9924858943951,210.3569134829333,206.33026006847206,192.79339583125108,184.92725086595755,182.52562584736535,196.48604409530267,212.66277608707026,240.66379720135322
5,1984-10-27 18:04:31+00:00,227.13238372054587,223.14988609654318,194.5025432684264,204.5447897974876,196.54814768556835,189.34168973106975,190.8212409009445,196.63821816747407,197.07528762380514,200.05614278754427,202.31184862276908,206.32597718252325,191.19167745977109,193.29213608555025,198.57819749602206,186.29723785251002,176.79085511701157,173.40057796967713,171.3875444359173,158.896523169367,153.37096096926578,152.82274401686473,167.05597989108887,183.31200792420773,196.31140453428785,171.26119802057988,181.3736217403869,174.97641663959183,168.93946970891838,179.58272584709326,200.78151115106763,184.90829447386344,169.85891124350616,158.75413987367355,179.67367375844267,180.26737737554956,174.34964353691691,175.96665334558253,173.11806612033118,158.76592454278605,157.75034777928684,168.44039198905108,177.27991862338794,182.01485674107883,182.95954840674034,187.66569912250625,199.15188112138426,212.19747808111893,218.26598871345752,238.80688821402492,245.97201767707483,241.83398968226598,234.07756099549334,233.25672977118782,223.61195066568294,224.1019513241164,230.7334390441335,234.934377641263,225.58870003451756,222.53294557822278,210.956523949836,226.2312061727713,230.22830477210857,227.1170154629576,211.3017072839826,203.08670187889285,214.13935138609455,203.43022022298973,209.90363241634824,209.39185678265815,194.31095158732137,185.32175410032747,185.82483335385098,197.3377071548284,218.90113355997255,241.48395302069883
6,1984-11-19 18:10:33+00:00,195.78470766119298,198.42126106365603,193.53786905077837,178.41733826854025,170.80765400636065,173.87306471751097,149.10750954149023,152.92578008923525,183.76572129885798,167.62354353673499,166.96033309139412,153.91922011067768,165.91578265964534,165.33484720113648,162.13506717093838,165.18602515158983,150.61381124061845,127.16641668544808,126.54473795656779,,,122.28372927125127,124.25497796639364,147.7228567531702,160.37431324579103,154.92461049938214,154.42710699684994,147.83633196061365,147.6405299914429,154.52024101574014,150.21132509609305,143.0733756635121,133.41017946843502,132.68052072580988,144.66649495201034,155.35753683554722,152.29784475599396,147.57916122635348,149.1007593597414,137.85622407906249,140.4146498801159,140.8250327220386,147.09765541615664,135.44290559973078,144.19807123361835,141.63964334117125,154.35948181381374,171.370790723738,184.46676449450777,194.1796867515361,215.1727925904897,211.78773073287584,206.0583267644262,197.03747697801614,191.52649622380446,193.00831176814293,,202.9649559449438,192.15311509168134,181.57163863909943,163.2147358710293,169.1341416395368,161.36589434912406,171.98278473795048,161.12267375010506,155.568216127166,169.87084957949938,174.74454745009027,169.56616247491738,164.68447366842287,155.4185343523699,145.0762313188135,151.39866218684858,169.07059122603053,182.2279637654398,208.27010006841368
7,1984-11-28 18:04:24+00:00,,,,,,,,126.27664188632276,,,,141.15758458227876,137.75790024515348,128.4048703521992,170.59491336188907,157.66933376761492,,114.0455521545387,160.13905403579406,151.52537776023757,122.29664296342308,,130.14458010084658,147.36207418974485,156.05520320936355,159.07661678298572,166.97180527942007,155.05108074629393,139.3217048829263,135.33722651961673,156.2157540780915,153.28315520803838,134.1868802338248,127.4170562738959,133.93793015380365,159.11080705297965,165.66086335120076,162.18874177086892,142.86698662429205,145.99873504186644,139.53863074093422,150.4535432656443,157.61582417034438,150.18488623911895,131.21093891243368,141.78692071820004,167.22764072022466,183.83263082737255,194.6294509415206,208.78487673241256,204.53517236371516,209.32378276566243,212.0798690380423,203.7498749257549,199.17385402350953,204.1910416665803,,199.5498914211605,199.73795323964217,196.8357595255,179.0481511290243,173.83637207864695,164.17351564764093,171.26936523644963,180.29371436459948,179.48703758038494,181.59254076872665,189.7494763747484,193.2821052130076,174.79871247077415,163.66846962039918,154.8402373671426,158.02983245655295,176.38827484954962,191.60789800378026,216.57935380575643
8,1984-12-14 18:04:35+00:00,,,192.8537909644124,179.65750041567563,,163.3813295960228,165.58399576925356,,166.52479028113763,178.4203719308807,171.3487705006561,148.11592277114408,152.89920618702533,159.59776470120286,161.70828204178028,,157.0066730306433,,,,,103.08694365745522,136.96112420897558,142.5999122114353,144.14036880965352,142.1391311126694,157.9804540155504,152.12930729221287,133.52062454698955,132.02222870562343,153.67479156557735,165.3478187201121,146.1960365545516,126.84300243447652,131.06199852981698,165.02542663991377,168.45831737083108,149.11616004778352,140.99590156213623,139.77439340542182,136.97883190983438,150.2057405193238,150.14691743691455,145.51395400966064,146.6957625297333,142.8693313422309,151.58761837368465,171.91641199042434,178.91456592784067,201.8140433944791,206.7278269078473,212.7092327912803,203.44506828105213,192.5566025383849,187.40587270134856,194.387346045079,197.24452786649402,191.20854683214114,159.76819707988108,154.79308100879126,168.1601797788031,165.55748964571765,163.67511233761994,165.25205114449426,167.21346594626232,179.14153372902877,179.80326649045378,179.78234733343746,181.35972109414078,174.25729877787526,171.46467239021675,164.07828271857497,163.51481734751067,172.18552948129215,187.62930807222276,206.40682539471
9,1984-12-30 18:04:44+00:00,217.89214842711945,216.48617646610566,198.50052845118347,199.4545172378741,190.96406718215883,194.22625052714358,191.77827788696277,,184.19444222240116,198.95380357726407,197.80675490129448,,184.01023923153716,180.43962355806858,182.72776141393172,,189.47421692220007,,158.8037297067143,158.76013762814978,,,,168.24832981000662,,177.97597138276922,150.04897799622285,164.70447608599315,,,,185.94898670036173,162.68352973232885,148.1778435906806,164.4376117795922,189.17321695365987,193.58878734723172,181.83656216832412,170.33961639077842,166.3200334917344,147.04302020938957,157.42786876748755,169.72435578819852,173.62090743855214,162.31922647592728,168.79498666307148,178.2943439467661,197.8862713098205,,233.18416382837452,232.13122050124866,236.43180772013008,231.28589528321476,216.3836430519054,,,,,,,,,,184.10409617404542,,192.5390329494977,207.88897818277667,,208.7347839832015,,,196.82786605845087,189.10373458926398,190.88994992259904,194.17482892584073,220.1125498061159
