,dates,usa_CA_0127-0000,usa_CA_0127-0001,usa_CA_0127-0002,usa_CA_0127-0003,usa_CA_0127-0004,usa_CA_0127-0005,usa_CA_0127-0006,usa_CA_0127-0007,usa_CA_0127-0008,usa_CA_0127-0009,usa_CA_0127-0010,usa_CA_0127-0011,usa_CA_0127-0012,usa_CA_0127-0013,usa_CA_0127-0014,usa_CA_0127-0015,usa_CA_0127-0016,usa_CA_0127-0017,usa_CA_0127-0018,usa_CA_0127-0019,usa_CA_0127-0020,usa_CA_0127-0021,usa_CA_0127-0022,usa_CA_0127-0023,usa_CA_0127-0024,usa_CA_0127-0025,usa_CA_0127-0026,usa_CA_0127-0027,usa_CA_0127-0028,usa_CA_0127-0029,usa_CA_0127-0030,usa_CA_0127-0031,usa_CA_0127-0032,usa_CA_0127-0033,usa_CA_0127-0034,usa_CA_0127-0035,usa_CA_0127-0036,usa_CA_0127-0037,usa_CA_0127-0038,usa_CA_0127-0039,usa_CA_0127-0040,usa_CA_0127-0041,usa_CA_0127-0042,usa_CA_0127-0043,usa_CA_0127-0044,usa_CA_0127-0045,usa_CA_0127-0046,usa_CA_0127-0047,usa_CA_0127-0048,usa_CA_0127-0049,usa_CA_0127-0050,usa_CA_0127-0051,usa_CA_0127-0052,usa_CA_0127-0053,usa_CA_0127-0054,usa_CA_0127-0055,usa_CA_0127-0056,usa_CA_0127-0057,usa_CA_0127-0058,usa_CA_0127-0059,usa_CA_0127-0060,usa_CA_0127-0061,usa_CA_0127-0062,usa_CA_0127-0063,usa_CA_0127-0064,usa_CA_0127-0065,usa_CA_0127-0066,usa_CA_0127-0067,usa_CA_0127-0068,usa_CA_0127-0069,usa_CA_0127-0070,usa_CA_0127-0071,usa_CA_0127-0072,usa_CA_0127-0073,usa_CA_0127-0074,usa_CA_0127-0075
0,1984-04-18 18:01:41+00:00,187.56632356665546,203.62626759832847,195.63953999072925,194.171168165486,197.33684627380788,192.0678823503246,204.87620061709544,186.44125611518325,168.80443881518136,181.41959879364111,183.58633712089718,178.45738961896163,183.85182564911622,188.7029972542494,182.04844828559754,174.82174354233425,172.17027743991295,168.54752286915095,160.23979790339817,160.00183785379164,163.37316794960995,151.54975172336833,136.16709869159885,126.56765241029451,136.2476863611255,137.4265513375958,151.4250375285662,166.3836378837094,149.89730335394108,160.8484663042828,183.918916587395,180.0787292052052,171.39047289870075,156.0074902144393,134.28281772828424,148.32952095478066,149.71014214630497,164.17136606241922,178.8370206394481,157.90033847054113,149.95268030292561,144.667182141527,155.6523732518832,176.93568628886376,170.31993645650192,160.84272084378225,157.98155574331906,157.64991287056208,158.82386843044551,189.36429873053942,206.66523330032518,206.92529177337758,207.84236960750616,,,,,,,,,201.04079385814623,202.02570340929526,202.559264281755,184.6775353374983,182.2393453757724,185.96483546804973,203.76804345878287,206.8510919349542,188.4861243241932,167.8486599482216,153.68196455409173,165.8979607579211,189.56914713389278,196.4346811900603,
1,1984-05-04 18:01:45+00:00,207.7681426671273,202.4917022519873,206.30184088355003,210.5475845224796,201.93320838373845,219.6264258605652,203.35440550138452,190.49010012849067,190.09049517750242,177.95916525787004,184.35389332034788,190.11031005326484,194.95445240685848,190.89470691382186,188.6224361566977,192.1864064677564,181.2610396113292,170.16734157437284,171.61625733313858,170.7167695192452,166.91221982523518,152.0779235443065,147.6609651808769,140.89307563662763,155.84314327662912,170.44596967065695,188.63747654900573,184.68867884437188,176.51399310815373,176.2820014854693,178.20936030884803,186.17477589435248,180.72582335142846,172.20501256807023,170.8481126210515,158.33028026221962,163.27081928706218,186.9933428458193,166.6320724985398,155.7329343842596,154.96169179679572,166.301472040783,191.96707599592128,189.55212024020554,166.9561773627642,160.8508862177887,164.52281035450085,188.0612231130211,196.8266015606908,221.2923127725932,224.07807948101023,230.0774300569066,233.13710404226714,224.78518616270773,213.0457558451485,212.90821637061055,212.9476740094811,213.91739687799287,203.7730010998771,202.27441649665673,202.19722915526015,208.1785181531811,217.56765914591995,222.51498520882313,205.28688394339443,191.69825403167107,201.82494684507174,219.6732499259724,213.51701142168983,183.5569927774544,169.86686198431286,154.75471901866456,172.26308991456378,209.03662595533257,214.6389418291439,232.06248021123454
2,1984-05-11 18:08:11+00:00,195.03334262890348,180.63772977891287,202.64505312596566,199.56630261570467,201.64301131551872,210.0636776442597,197.95106376548054,188.02278645818038,187.72420455224773,171.7722165917146,168.42968997325087,172.76299281771242,183.1228895833026,181.57171165987,182.652313093067,174.70815362438373,165.10510804941555,160.4355259038999,164.6330102770758,160.59831760253888,157.46193693172748,141.29100900769117,144.38108472924588,130.7708127391167,149.37674305930426,163.97468613841738,176.0677620678068,162.2245906576446,170.24232679995097,162.31754873654722,168.8084785329538,169.35575447022703,172.1509376545225,164.21014820143446,151.39976780052547,149.3875314796662,159.0301343128245,162.4613499036269,156.38846671098358,137.15225599084047,145.62912303389737,159.64003276150865,178.33929934669953,175.01320176429056,148.14197182538308,153.03741397500917,158.07472606091306,179.42335997890214,187.26772290434258,201.54754537112154,209.64933363824898,216.56302811689636,212.58605919810128,211.97019399854597,203.67684416331173,205.02816986373344,209.9993530774451,205.6535061259251,193.47031582622395,189.8565798652476,181.87820545485766,194.77947863741005,204.02936011808794,207.26642313796756,191.14992314006147,175.86502957122588,188.23731003305826,200.42079467576173,200.89668596868395,174.88631138865674,159.45575440543723,149.79683216002695,168.57173357813514,195.97962146054647,203.56783348272026,225.70077465462668
3,1984-10-02 18:10:48+00:00,209.91192905895966,200.91110666569253,198.53345991844978,204.51350860879745,220.67297101179653,205.02712151584015,198.07969325676834,188.8881820535233,192.3710883002155,193.59397496907062,188.25198925783678,188.76592181409626,202.33381460857643,186.2222523317135,186.29625903034363,199.2292476659023,178.15066184684315,174.45827478397774,172.43298836549138,167.74783190744344,170.08205096957133,169.08681761427763,159.6968137266639,168.59336947186685,183.72497963266107,184.3530237664927,187.0968173606074,187.6806326440369,195.27280805909177,175.70562686022964,184.51834437979508,195.48395967052332,166.90610952926744,165.34251624749498,175.23210977289312,185.1788598901393,189.10065527301873,190.27502901536988,161.23351377924058,149.1477632996892,153.99095282874123,162.58490671997578,175.34095997799318,200.26815163998356,,209.8067704711687,211.77500245724497,224.83336686070703,217.39164916395043,221.18375137336113,228.37926321103254,232.3722189216927,222.85078145866544,220.28240604466743,221.16155598154046,228.72114035008863,226.99207308797702,223.2119363110217,212.03972910075206,215.26359824211954,212.73833552081243,204.21296680639784,213.5038616979251,229.1313076618377,227.66612958706003,218.97996116534392,209.05163126875001,214.3950969330724,205.0711515931356,188.81570154947755,202.61018589544761,189.96673075170315,190.3552857697615,196.32821215420805,218.7645483474353,238.87631391126854
4,1984-10-18 18:10:45+00:00,227.4551900303116,214.9967815385449,197.42143841816045,197.7789463857672,182.65379671216556,176.89064908164897,190.30277071257456,198.87593251397405,192.94639379460978,195.05674845261802,201.22172191172444,202.64097397362596,181.93590266228307,183.41036524358066,190.0176199623422,188.63910434833718,179.3373761657073,170.56833607933112,167.8590339908069,159.43694961635896,155.81539261379626,156.7293393747384,163.58155628488944,177.56143440812585,185.65615655909141,176.65853809721597,182.58672419072371,168.93968618151914,161.73616884149686,185.6985201203652,196.77280652052366,177.8525509915814,155.3136961957153,155.4479156701766,166.87786499476005,178.11556884855452,185.89304026489717,172.39829908113728,171.0233838352501,158.04082738215658,160.84668201514307,162.32272768509773,165.2187035680263,173.92997416341467,170.6718885267876,184.9977062812818,209.05241584349432,214.356615604382,222.76001305514728,234.27389099776974,247.59880669291448,229.0836492454784,224.65869709525603,222.43271121949132,222.94961497207515,226.23089271312494,228.08406871986148,233.90163505363182,223.80895569306801,216.93494337656017,214.7119458109961,215.11743082139006,222.33158157997318,217.1756314869236,206.875796340507,206.83682102612806,223.39970851084328,207.6265934025713,207.9910209911095,203.96436757664827,190.4275033394273,182.79794762331613,180.58989562678224,194.35674085266126,210.29688359524647,238.00216814805145
5,1984-10-27 18:04:31+00:00,204.98065847107176,200.99816084706907,176.78116306884712,186.82340959790832,178.82676748598908,171.62030953149048,171.13081845696752,174.48649291799995,179.35390742422587,182.334762587965,184.5904684231898,186.63555473854626,171.5012550157941,173.60171364157327,180.85681729644278,166.60681540853304,157.1004326730346,153.71015552570015,153.66616423633803,139.20610072539,133.6805385252888,135.10136381728546,149.3345996915096,165.59062772462846,178.59002433470857,153.5398178210006,163.65224154080764,155.28599419561485,149.2490472649414,159.89230340311627,183.06013095148836,167.18691427428416,153.748565607525,141.03275967409428,159.9832513144657,160.57695493157257,154.65922109293993,158.24527314600326,155.3966859207519,139.07550209880907,140.02896757970757,150.7190117894718,159.55853842380867,164.29347654149956,166.84920277075918,169.94431892292698,179.46145867740728,192.50705563714195,198.57556626948053,219.11646577004794,226.28159523309785,222.143567238289,216.35618079591407,213.56630732721084,203.92152822170596,204.41152888013943,208.58171379465938,215.24395519728603,203.43697478504345,197.21668815025237,191.266101505859,204.07948092329718,208.07657952263446,204.96529021348348,191.61128484000562,185.36532167931358,196.41797118651527,183.73979777901275,190.21320997237126,189.70143433868117,174.62052914334438,167.6003739007482,169.71448771786982,179.61632695524912,199.21071111599557,219.33222777122472
6,1984-11-19 18:10:33+00:00,196.4162183804026,199.05277178286565,194.04307762614604,178.92254684390792,171.31286258172833,174.37827329287865,149.66885240300988,153.55729080844486,184.27092987422566,168.12875211210266,167.4655416667618,154.48056297219733,166.477125521165,165.89619006265613,162.64027574630606,165.74736801310948,151.1751541021381,127.72775954696773,127.04994653193548,,,122.78893784661896,124.76018654176133,148.22806532853787,160.8795218211587,155.42981907474982,154.93231557221762,148.3976748221333,148.20187285296254,155.0815838772598,150.71653367146072,143.57858423887978,133.86945999149654,133.18572930117756,145.22783781353,155.91887969706687,152.8591876175136,148.08436980172115,149.60596793510908,138.41756694058213,140.91985845548356,141.33024129740627,147.60286399152432,135.94811417509845,144.65735175667987,142.14485191653893,154.9208246753334,171.93213358525765,185.02810735602742,194.74102961305576,215.73413545200935,212.3490735943955,206.56353533979387,197.5988198395358,192.0878390853241,193.56965462966258,,203.52629880646344,192.78462581089096,182.29336517533898,163.77607873254894,169.76565235874642,161.99740506833368,172.6142954571601,161.6840166116247,156.07342470253369,170.37605815486705,175.30589031160991,170.12750533643703,165.24581652994252,155.97987721388955,145.5814398941812,151.8579427099101,169.5757998013982,182.78930662695944,208.9016107876233
7,1984-11-28 18:04:24+00:00,,,,,,,,119.58779532367684,,,,135.21194319326017,131.8122588561349,122.4592289631806,165.24383611177234,151.72369237859633,,108.09991076552011,154.78797678567733,145.57973637121898,116.35100157440449,,124.79350285072985,142.01099693962811,150.70412595924682,153.725539532869,161.62072802930334,149.10543935727534,133.3760634939077,129.39158513059814,150.86467682797476,147.93207795792165,129.3222645519005,122.06597902377916,127.99228876478506,153.16516566396106,159.71522196218217,156.83766452075218,137.51590937417532,140.05309365284785,134.1875534908175,145.10246601552757,152.26474692022765,144.83380898900222,126.34632323050937,136.4358434680833,161.28199933120607,177.88698943835396,188.683809552502,202.83923534339397,198.58953097469657,203.37814137664384,206.72879178792556,197.80423353673632,193.22821263449094,198.2454002775617,,193.60425003214192,193.04910667699625,189.19136345390467,173.1025097400057,167.14752551600102,157.484669084995,164.5805186738037,174.3480729755809,174.1359603302682,176.24146351860992,183.80383498572982,187.33646382398902,168.85307108175556,157.7228282313806,149.48916011702588,153.16521677462865,171.0371975994329,185.66225661476167,209.8905072431105
8,1984-12-14 18:04:35+00:00,,,190.3241657000246,177.1278751512878,,160.85170433163498,162.77330103104487,,163.9951650167498,175.89074666649287,168.81914523626827,145.3052280329354,150.08851144881663,156.78706996299417,159.17865677739246,,154.1959782924346,,,,,100.5573183930674,134.43149894458776,140.0702869470475,141.6107435452657,139.60950584828157,155.4508287511626,149.31861255400418,130.70992980878086,129.21153396741474,151.14516630118953,162.81819345572427,143.89637722328993,124.3133771700887,128.25130379160828,162.21473190170508,165.6476226326224,146.5865347833957,138.4662762977484,136.96369866721312,134.44920664544657,147.67611525493598,147.61729217252673,142.98432874527282,144.39610319847162,140.3397060778431,148.77692363547595,169.10571725221564,176.10387118963197,199.00334865627042,203.9171321696386,209.8985380530716,200.9154430166643,189.7459078001762,184.59517796313986,191.5766513068703,194.08249628600925,188.39785209393244,156.6061654993963,151.1793306310944,165.3494850405944,162.39545806523287,160.51308075713516,162.09001956400948,164.40277120805362,176.61190846464095,177.27364122606596,176.97165259522876,178.54902635593209,171.44660403966657,168.65397765200805,161.54865745418715,161.215158016249,169.65590421690433,184.81861333401406,203.24479381422523
9,1984-12-30 18:04:44+00:00,222.12812495308066,220.72215299206687,201.88930967195245,202.84329845864306,194.3528484029278,197.61503174791255,195.54359035448383,,187.58322344317014,202.34258479803304,201.19553612206346,,187.7755516990582,184.20493602558963,186.1165426347007,,193.23952938972113,,162.19251092748328,162.52545009567083,,,,171.6371110307756,,181.3647526035382,153.43775921699182,168.4697885535142,,,,189.3377679211307,165.7642399330279,151.56662481144957,168.20292424711326,192.93852942118093,197.35409981475277,185.2253433890931,173.7283976115474,170.08534595925545,150.43180143015854,160.81664998825653,173.1131370089675,177.0096886593211,165.39993667662634,172.18376788384046,182.05965641428716,201.65158377734156,,236.94947629589558,235.89653296876972,240.19712018765114,234.67467650398373,220.14895551942647,,,,,,,,,,188.34007270000663,,195.92781417026669,211.27775940354564,,212.50009645072257,,,200.21664727921984,192.18444478996304,194.27873114336802,197.94014139336178,224.3485263320771
