dates,satname,nzd0548-0000,nzd0548-0001,nzd0548-0002,nzd0548-0003,nzd0548-0004,nzd0548-0005,nzd0548-0006,nzd0548-0007,nzd0548-0008
1999-07-16 22:13:35+00:00,L7,,300.75,319.21,314.92,304.12,298.12,296.77,,303.51
1999-08-08 22:19:52+00:00,L7,302.38,302.57,321.36,311.86,309.94,306.57,304.22,269.41,304.80
1999-08-24 22:19:53+00:00,L7,293.57,294.63,311.58,309.64,302.62,286.12,,,
1999-10-04 22:13:49+00:00,L7,286.16,285.11,305.58,294.30,292.05,278.35,272.46,268.12,282.66
1999-10-27 22:19:51+00:00,L7,343.12,319.25,343.48,331.80,331.38,322.32,317.02,316.07,316.62
1999-11-05 22:13:40+00:00,L7,320.43,321.22,336.17,325.89,322.18,317.89,312.90,314.62,313.66
1999-12-07 22:13:41+00:00,L7,328.46,319.13,333.81,319.32,319.69,313.06,307.94,312.08,309.12
2000-01-15 22:19:46+00:00,L7,296.92,295.83,311.54,303.09,305.05,300.51,301.27,301.04,300.11
2000-04-20 22:19:15+00:00,L7,350.38,335.05,351.41,339.13,338.81,329.61,324.72,328.72,319.13
2000-05-31 22:12:42+00:00,L7,306.06,294.47,308.61,296.70,293.52,264.39,272.78,258.70,291.22
2000-06-07 22:18:48+00:00,L7,323.94,314.07,327.68,310.77,,266.77,283.93,264.05,298.31
2000-09-04 22:11:34+00:00,L7,317.92,307.13,328.87,315.48,318.02,311.69,308.03,316.04,306.47
2000-09-20 22:11:14+00:00,L7,308.24,301.67,319.29,310.99,308.91,301.80,294.13,296.95,296.94
2000-09-27 22:17:24+00:00,L7,321.24,314.34,335.66,327.05,325.01,317.09,314.33,313.27,310.25
2000-10-29 22:17:19+00:00,L7,251.62,242.30,279.05,,,235.02,242.19,232.91,
2001-02-11 22:11:12+00:00,L7,345.69,325.29,348.56,340.89,337.97,323.75,317.51,323.69,322.61
2001-02-27 22:11:06+00:00,L7,346.68,329.62,351.39,342.92,337.11,328.49,328.19,324.58,333.96
2001-03-22 22:17:09+00:00,L7,328.56,326.58,342.41,332.39,324.38,313.98,304.00,310.31,305.53
2001-04-16 22:10:54+00:00,L7,307.15,302.39,322.61,312.40,312.69,298.78,289.30,286.45,296.07
2001-05-02 22:10:51+00:00,L7,298.05,292.85,316.64,305.94,306.18,287.84,283.31,268.37,302.67
2001-05-25 22:16:47+00:00,L7,317.77,320.98,336.96,331.41,327.70,320.75,309.10,311.26,312.62
2001-07-05 22:10:09+00:00,L7,339.01,319.37,335.06,,,258.82,263.85,251.54,285.30
2001-11-26 22:09:21+00:00,L7,317.54,317.72,330.54,322.52,322.68,318.16,310.28,314.84,316.18
2001-12-19 22:15:37+00:00,L7,325.47,318.13,338.21,326.26,329.82,323.60,326.17,326.96,330.10
2002-02-14 22:09:41+00:00,L7,,321.99,342.58,332.33,334.15,329.41,328.37,327.43,328.20
2002-05-21 22:09:29+00:00,L7,298.27,278.57,305.03,299.07,288.22,263.70,266.79,260.94,284.70
2002-07-31 22:15:11+00:00,L7,311.44,305.44,326.66,316.07,315.46,304.57,286.48,269.00,301.54
2002-08-25 22:08:48+00:00,L7,330.22,302.97,323.34,319.46,316.80,287.93,,269.96,298.95
2002-09-17 22:14:43+00:00,L7,296.84,294.46,310.70,301.76,301.36,300.27,298.43,294.75,293.23
2002-10-03 22:14:41+00:00,L7,311.40,305.67,322.33,320.25,321.71,315.24,311.26,314.92,307.79
2002-10-28 22:08:34+00:00,L7,302.71,296.93,315.16,300.94,300.23,294.75,287.38,290.95,294.09
2003-01-07 22:15:16+00:00,L7,329.30,318.97,341.79,331.79,331.53,326.41,321.01,322.96,323.40
2003-02-24 22:15:37+00:00,L7,307.56,305.05,322.38,310.06,312.24,300.98,286.17,301.97,298.86
2003-03-21 22:09:27+00:00,L7,,327.27,349.21,339.82,336.47,332.62,329.84,327.63,328.96
