,dates,usa_CA_0217-0000,usa_CA_0217-0001,usa_CA_0217-0002,usa_CA_0217-0003,usa_CA_0217-0004,usa_CA_0217-0005,usa_CA_0217-0006
0,1984-05-02 18:13:15+00:00,218.255572142245,183.14554304440662,172.04230324247175,172.42365916781313,165.7147364401963,174.6091157120136,176.32371209381037
1,1984-06-03 18:14:10+00:00,232.81404240616078,187.37347553983153,184.71651799456725,186.75751209159083,188.52056302478414,191.94807971971204,188.858568509906
2,1984-06-10 18:20:29+00:00,232.59441049996238,187.94579900622932,182.8531587004108,181.10355696909653,181.3141848387345,183.34133633603585,190.19394148732417
3,1984-09-07 18:16:09+00:00,235.2450970554159,186.21597033226612,174.2561469672876,182.41450572159863,188.1574149115405,190.04484169399524,196.2727877182765
4,1984-09-23 18:16:11+00:00,236.72359025911635,184.28936467992128,175.22299007647536,179.96226431711753,178.81379610751787,186.93392321059466,189.67600853430864
5,1984-10-25 18:16:05+00:00,235.21413613501954,187.83428258053328,180.67044467488455,182.5452580457573,182.18605719026968,187.34050640308914,193.46957300928193
6,1984-11-17 18:22:07+00:00,234.10852936716714,192.55092402329078,184.29733248852364,182.9398320039994,188.4638918031929,182.19622001891932,187.44048358569157
7,1984-12-12 18:16:08+00:00,216.12375471608595,184.26403742586655,183.45170064020843,177.711833438106,,,
8,1985-05-12 18:22:21+00:00,206.04439084921276,189.9094111738608,183.2898510965985,183.0498496732532,181.9781510634,187.27697218531995,185.51630516874124
9,1985-10-12 18:15:03+00:00,232.6433217171828,191.13464473196507,182.4425359289842,183.4566690960758,187.70779409233262,187.64980199634047,192.80289249129487
10,1985-10-28 18:14:51+00:00,238.51613909185122,185.07460146593576,174.60280504222828,183.3190634286152,180.9222369126532,189.1315844911341,186.14690573395032
11,1986-02-01 18:13:04+00:00,213.65794335732016,183.67585639435865,173.51644639162822,170.4846905062596,170.72745231070763,176.43869712723296,177.3908641134565
12,1986-03-21 18:12:01+00:00,232.7982672660222,193.26934543601476,191.29966354483932,191.03353302340264,190.82440381921663,190.09884597181238,187.45850055504656
13,1986-05-08 18:10:55+00:00,237.02774276888655,189.25975138358854,185.1743088964576,189.73671502122497,184.2143311107575,194.42648092007227,188.603860731723
14,1986-05-24 18:10:28+00:00,235.7561733554148,192.8014344767072,181.52320061579272,187.89116038602157,187.98146184767472,189.57418576306193,190.8933739124821
15,1986-06-09 18:10:00+00:00,235.9707600310731,188.8140389680648,184.17282996390458,179.13824431720522,180.7782406045837,182.66839371654726,171.2982131592013
16,1986-07-11 18:08:57+00:00,243.68131427938584,196.20389663676974,189.5150284911012,197.41982728551162,185.23171020292637,199.39168539700538,192.73258344768868
17,1986-10-31 18:05:05+00:00,242.5178115065274,185.47740257689105,175.27685459297123,182.8954974290748,176.32385510491736,189.56239133721368,190.0049227240999
18,1986-11-16 18:04:28+00:00,235.82528995836753,192.97452457535326,183.93947055874287,187.2518962269454,188.03174321511025,196.50311251953244,197.33139135555416
19,1986-11-23 18:10:25+00:00,236.66441512413053,200.44359332136375,195.4943219155963,198.4850953788362,185.53383613695433,192.64919223046482,190.50910047703985
20,1986-12-02 18:04:29+00:00,218.45970224323173,188.39861509012644,187.27874446898744,183.6655016150416,178.31431098382254,192.0995165199875,198.4983869405412
21,1986-12-18 18:04:58+00:00,,188.04573004752444,185.03993435259682,185.96281463696127,183.75207647997678,186.08022431342857,187.11268294494667
22,1987-01-10 18:11:50+00:00,,188.30687280988394,184.68925847452402,181.92786878056728,185.50931931745708,186.5140883720386,188.48162753669519
