dates,nzd0173-0000,nzd0173-0001,nzd0173-0002,nzd0173-0003,nzd0173-0004,nzd0173-0005,nzd0173-0006,nzd0173-0007,nzd0173-0008,nzd0173-0009,nzd0173-0010,nzd0173-0011,nzd0173-0012,nzd0173-0013,nzd0173-0014,nzd0173-0015,nzd0173-0016,nzd0173-0017,nzd0173-0018,nzd0173-0019,nzd0173-0020,nzd0173-0021,nzd0173-0022,satname
2002-08-27 21:54:00+00:00,382.67,384.65,390.65,374.11,381.94,378.61,383.10,389.43,385.84,382.72,383.74,391.35,386.66,392.29,392.48,391.92,396.82,383.59,386.78,388.02,392.07,389.78,385.33,L7
2002-10-14 21:53:43+00:00,378.23,377.96,378.69,372.09,375.85,373.61,384.07,383.31,381.04,367.49,367.30,374.09,382.32,378.67,379.50,382.10,381.81,382.70,382.42,385.66,382.78,383.45,391.93,L7
2003-01-02 21:54:22+00:00,377.24,373.49,377.29,365.60,373.93,371.12,378.44,380.05,379.35,374.61,373.80,381.96,379.45,387.32,386.61,388.97,388.71,382.51,389.54,381.91,388.98,392.34,395.67,L7
2003-01-18 21:54:30+00:00,382.85,377.58,381.21,368.16,378.44,372.98,381.62,384.61,383.75,375.21,377.91,387.26,383.16,390.06,391.87,393.93,396.63,390.59,393.54,388.57,395.30,395.13,401.61,L7
2003-04-08 21:54:23+00:00,380.08,371.58,370.54,367.99,377.21,376.60,379.88,386.78,377.90,378.19,374.73,383.38,388.73,386.05,387.44,387.79,391.26,385.62,390.60,388.84,387.75,390.58,393.24,L7
2003-05-10 21:54:46+00:00,395.07,394.82,391.15,387.10,387.38,387.89,390.96,389.04,389.97,382.65,385.60,387.07,392.85,393.05,389.27,393.97,386.82,390.19,389.72,392.29,393.56,389.86,393.48,L7
2003-05-26 21:54:43+00:00,392.73,396.60,395.39,394.97,390.04,389.07,395.88,396.10,399.26,392.41,387.41,389.72,398.92,398.56,393.72,394.16,387.01,390.81,389.70,393.28,388.11,390.98,387.02,L7
2003-07-21 21:42:33+00:00,396.51,398.08,400.66,398.64,395.44,398.19,401.45,402.78,400.52,388.27,383.27,390.16,398.31,403.78,405.83,401.91,403.96,408.42,407.03,405.47,410.71,408.05,409.51,L5
2003-08-06 21:42:27+00:00,394.67,397.72,403.56,398.55,396.27,400.11,402.97,407.60,401.58,386.43,379.05,385.68,398.08,398.15,397.28,392.15,395.00,400.25,401.76,400.47,398.68,402.36,393.64,L5
2003-08-22 21:42:44+00:00,366.61,359.87,365.14,,355.50,351.29,360.78,,357.14,352.60,368.43,366.84,377.35,377.26,376.81,376.44,373.57,382.01,380.50,386.60,386.13,379.64,378.75,L5
2003-09-07 21:43:24+00:00,,,,,,,,,365.15,358.80,,,,392.02,393.65,392.11,393.76,398.32,393.54,395.02,393.56,394.03,395.62,L5
2003-10-25 21:44:04+00:00,377.88,374.56,377.02,363.42,364.39,373.96,376.32,382.70,379.41,370.46,376.62,381.18,390.55,389.64,387.82,387.42,382.64,385.80,383.13,383.23,384.93,383.78,389.51,L5
2003-12-12 21:44:10+00:00,410.15,388.10,408.50,,393.21,387.74,396.16,391.38,411.88,390.84,391.73,392.48,415.67,398.75,391.69,403.33,403.28,393.70,398.51,399.85,405.10,399.07,399.53,L5
2004-01-21 21:54:39+00:00,374.71,373.89,374.76,361.27,364.43,368.36,373.05,379.15,376.55,370.98,374.34,380.02,380.09,385.33,387.22,387.70,387.78,379.73,380.85,380.09,382.76,,,L7
2004-02-06 21:54:44+00:00,387.93,,,,,,,,387.24,389.59,382.56,389.00,389.21,392.33,395.35,,,,,,,,,L7
2004-02-14 21:44:57+00:00,378.67,373.78,374.74,367.73,369.99,371.40,374.41,380.78,375.28,375.11,372.33,378.97,382.07,386.26,387.62,380.37,382.33,382.41,383.96,383.18,374.06,377.06,385.53,L5
2004-03-01 21:45:02+00:00,385.49,385.57,375.62,375.03,376.26,377.84,384.15,385.81,379.80,377.44,374.00,381.31,383.72,386.02,383.76,385.42,383.86,381.81,386.43,383.98,384.22,384.86,383.21,L5
2004-03-09 21:54:51+00:00,,,,373.87,369.15,378.85,374.76,386.77,372.49,373.40,385.77,373.07,385.90,388.76,381.78,378.40,380.91,,,,,,,L7
2004-03-17 21:44:44+00:00,384.93,377.51,379.05,382.05,385.90,387.86,390.14,389.57,385.82,380.36,378.33,379.01,383.88,387.70,383.30,387.45,382.93,382.48,391.92,399.67,394.73,384.57,383.20,L5
2004-03-25 21:54:54+00:00,378.06,376.56,380.07,371.24,374.95,376.21,378.58,386.18,383.65,377.46,381.08,386.29,382.86,390.64,389.38,385.70,381.43,379.49,383.58,386.43,392.20,393.35,391.56,L7
2004-04-02 21:45:18+00:00,380.12,372.36,378.02,381.82,382.31,382.38,388.24,392.90,391.58,385.82,381.31,387.00,392.62,395.20,391.62,386.45,384.20,390.88,396.38,395.99,396.36,397.26,390.84,L5
2004-04-18 21:45:49+00:00,382.78,379.17,379.22,373.42,376.82,385.60,389.35,393.33,389.50,385.52,386.64,390.17,394.23,396.55,392.25,396.05,393.47,391.48,391.92,396.61,399.08,393.68,391.82,L5
2004-05-04 21:46:16+00:00,381.67,372.98,376.19,375.49,373.61,378.60,379.87,385.41,383.52,376.09,380.22,380.29,388.00,387.44,384.91,383.50,387.51,385.63,381.20,387.43,385.85,385.99,384.71,L5
2004-05-20 21:46:44+00:00,393.73,383.08,389.59,383.49,383.34,391.85,390.30,402.79,394.86,392.68,394.34,394.79,400.67,397.88,400.71,399.74,403.55,400.64,402.38,400.95,399.73,397.49,402.24,L5
2004-05-28 21:55:11+00:00,381.34,,376.92,376.59,372.61,368.73,375.57,371.84,374.57,372.35,370.16,375.81,383.97,383.13,373.67,379.70,381.33,380.45,,,,,,L7
2004-06-05 21:47:12+00:00,,,,,,,,391.69,383.64,380.79,389.46,394.23,400.59,396.32,392.89,391.26,398.46,393.37,387.69,389.93,398.77,396.40,399.82,L5
2004-06-21 21:47:40+00:00,367.91,365.79,375.25,365.81,366.26,366.24,370.86,381.00,371.62,368.04,372.96,375.76,378.12,384.64,377.91,383.38,380.01,384.75,381.04,379.73,382.86,376.39,382.79,L5
2004-07-07 21:48:09+00:00,381.05,375.67,380.53,366.75,369.51,372.59,378.17,383.67,383.93,374.23,378.88,381.35,385.34,389.85,389.97,386.98,380.95,389.87,384.57,381.27,382.11,385.46,393.20,L5
2004-07-23 21:48:33+00:00,386.40,382.45,388.04,378.69,379.32,381.98,387.11,392.45,383.24,385.06,383.79,388.00,394.03,391.76,393.15,391.22,396.17,390.30,390.92,396.65,394.61,393.97,396.32,L5
2004-08-16 21:54:50+00:00,370.25,370.29,376.73,364.81,360.68,368.80,370.75,378.05,378.77,365.81,373.33,369.29,379.14,385.48,384.73,,426.72,396.35,380.48,380.12,383.48,385.15,387.19,L7
2004-08-24 21:49:18+00:00,388.96,390.18,387.01,390.40,389.04,393.60,394.01,396.78,396.90,388.19,380.44,392.22,399.30,397.55,396.84,393.82,392.28,395.24,397.60,399.61,399.34,399.59,399.12,L5
2004-09-09 21:49:43+00:00,394.99,396.39,395.43,394.35,392.80,400.62,401.92,408.70,403.22,398.87,398.05,403.47,408.44,408.06,405.06,407.27,404.43,406.49,407.17,408.94,406.20,416.35,407.96,L5
2004-09-25 21:50:07+00:00,392.47,393.50,393.48,395.06,392.92,400.56,405.09,406.62,403.05,398.22,396.54,399.39,408.37,404.28,408.26,405.83,403.96,406.17,406.91,409.78,407.28,415.66,406.78,L5
2005-01-15 21:52:09+00:00,383.64,381.82,384.27,372.94,378.04,382.24,389.98,389.65,387.16,383.10,386.38,387.95,391.95,400.55,397.45,397.38,392.80,396.98,401.63,393.55,404.31,398.98,404.88,L5
2005-01-23 21:55:25+00:00,378.38,369.82,370.80,364.73,369.70,367.24,377.78,380.62,378.46,377.96,369.20,377.83,378.68,386.49,385.86,385.29,387.93,383.85,387.76,384.47,389.74,392.56,390.93,L7
2005-02-16 21:52:37+00:00,395.25,388.67,384.29,378.93,382.88,383.27,387.76,388.54,388.89,385.98,386.79,387.83,393.01,396.73,392.81,396.10,392.88,394.50,396.11,399.49,400.23,395.51,399.15,L5
2005-03-04 21:52:52+00:00,,,,,,,391.86,395.15,393.77,387.40,389.47,392.11,397.40,396.43,398.32,398.68,396.55,397.38,394.32,397.40,393.35,395.60,395.12,L5
2005-03-28 21:55:18+00:00,,,390.09,381.27,373.35,379.78,378.36,390.14,388.48,375.38,384.69,378.41,389.25,398.43,398.19,,,,,,,,,L7
2005-04-05 21:53:07+00:00,391.38,390.95,389.03,385.45,388.69,392.75,393.02,399.85,398.38,396.11,390.33,392.61,399.65,398.26,391.14,391.82,385.98,392.16,392.97,393.69,381.23,371.57,,L5
2005-04-21 21:52:46+00:00,389.26,382.89,382.13,376.36,383.50,386.14,391.42,392.56,389.97,390.35,385.86,389.41,396.08,397.31,396.04,392.53,393.46,391.20,394.03,395.81,394.51,397.41,398.42,L5
2005-04-29 21:55:12+00:00,391.42,386.76,389.85,,,,,,,,,,401.63,413.79,400.06,398.43,403.55,405.45,408.19,405.14,414.87,402.26,411.28,L7
2005-05-23 21:53:00+00:00,380.11,374.36,373.23,370.15,373.43,376.88,380.80,383.87,377.21,379.64,379.08,382.62,387.73,388.04,389.85,387.02,387.55,387.32,391.91,391.70,388.00,391.46,393.81,L5
2005-05-31 21:55:11+00:00,393.98,393.83,392.48,384.22,388.40,,,,,,,,396.29,399.79,399.06,399.58,398.13,399.38,398.60,399.21,400.51,400.98,393.75,L7
2005-06-08 21:53:09+00:00,389.74,388.72,392.44,,,,,,,,,,,,395.91,397.85,399.00,396.33,407.08,,,400.69,404.99,L5
2005-06-24 21:53:14+00:00,,386.43,378.83,364.88,361.26,356.55,355.13,355.40,345.35,350.97,353.72,354.38,370.63,380.07,377.73,382.61,,,,,,,,L5
2005-07-26 21:53:30+00:00,,416.69,,,,,,,,,,,,,,,,,,383.12,387.95,390.91,395.20,L5
2005-08-19 21:55:20+00:00,376.82,370.92,374.58,367.82,371.67,369.48,375.41,379.46,375.56,373.52,368.37,377.95,376.58,379.51,379.78,381.03,384.21,373.24,377.59,383.33,380.31,383.13,386.28,L7
2005-08-27 21:53:44+00:00,,,,,,,,,,415.03,,,,,,,,,,,345.03,,,L5
2005-09-20 21:54:42+00:00,376.65,385.56,390.43,375.73,370.72,373.13,375.07,385.74,377.14,375.52,384.20,378.66,384.82,393.80,388.58,388.84,385.49,386.21,390.57,390.73,387.73,383.87,388.16,L7
2006-01-10 21:55:52+00:00,382.55,383.40,381.84,375.99,376.90,376.46,382.08,385.65,380.52,380.16,381.48,384.14,388.87,388.26,393.09,384.90,386.62,388.29,388.94,393.89,394.07,399.73,402.07,L7
2006-02-03 21:56:19+00:00,373.95,378.22,384.33,370.66,375.86,378.39,380.59,386.22,384.27,377.25,384.23,383.01,388.15,396.41,395.67,394.90,388.96,395.89,394.81,392.13,395.95,395.47,403.21,L5
2006-02-11 21:55:41+00:00,372.15,369.53,370.39,367.34,372.04,372.12,381.75,382.26,382.05,381.45,378.82,384.43,391.72,395.76,389.64,389.93,389.74,392.93,391.38,388.26,387.63,384.88,391.20,L7
2006-03-15 21:56:08+00:00,371.77,374.97,377.60,373.14,378.58,376.02,385.78,383.39,384.80,373.92,381.93,389.14,396.94,397.37,391.96,392.73,385.80,392.40,386.77,388.90,392.93,391.77,399.31,L7
2006-04-08 21:57:36+00:00,386.41,379.95,377.00,373.08,379.93,380.60,383.87,389.72,388.97,382.23,380.24,383.37,390.10,387.85,388.51,389.61,391.57,390.53,387.72,391.07,385.26,387.05,389.71,L5
2006-04-16 21:56:02+00:00,372.03,373.87,378.40,366.89,374.60,375.04,,384.18,,,381.08,380.54,381.35,389.83,389.44,390.50,,,,,,,,L7
2006-05-02 21:56:05+00:00,385.23,379.89,378.84,368.65,366.09,366.09,367.27,377.24,365.68,368.74,372.82,371.47,381.42,387.86,381.23,378.96,379.28,378.84,382.27,383.45,387.25,382.17,383.64,L7
2006-05-26 21:58:18+00:00,,,,,,,,,,,,,,,392.27,398.51,381.45,369.29,369.64,368.01,370.09,360.05,371.80,L5
2006-06-27 21:58:48+00:00,377.77,383.77,390.04,371.37,376.48,376.70,385.33,385.88,385.40,380.75,383.18,386.84,384.70,395.24,394.75,394.26,388.77,389.82,393.31,390.57,394.13,393.13,397.45,L5
2006-07-13 21:58:38+00:00,383.81,388.90,397.88,369.97,369.44,371.22,373.60,,,,389.90,386.32,392.89,394.88,387.95,384.54,395.93,388.57,389.92,387.84,394.95,393.26,392.58,L5
2006-07-21 21:55:45+00:00,,,,,,,,,,,,,,,,,,,409.28,409.08,411.86,413.84,409.82,L7
2006-08-22 21:55:17+00:00,379.38,,,,,,,,,,,,,,,383.26,385.94,388.38,388.05,392.25,389.89,386.84,388.90,L7
2006-11-26 21:55:41+00:00,385.67,378.69,382.59,372.58,372.41,375.99,371.84,384.93,372.06,372.88,381.14,381.15,393.87,392.24,392.38,385.93,392.78,393.65,386.89,390.63,392.36,394.24,393.32,L7
2007-03-02 21:56:31+00:00,379.51,371.85,374.40,371.42,374.95,374.48,380.31,381.56,380.72,382.80,377.20,384.59,391.14,398.06,389.86,386.62,390.73,392.20,395.28,395.43,400.00,391.89,395.46,L7
2007-04-19 21:56:31+00:00,,,,,,,,,,,,,,,,,,,,,403.70,403.68,418.06,L7
2007-05-05 21:56:27+00:00,384.61,385.33,387.81,375.39,387.56,381.08,392.73,393.19,389.92,389.79,384.44,393.38,402.44,411.09,400.79,400.11,405.43,406.22,409.82,397.56,412.39,402.05,411.86,L7
2007-05-21 21:56:21+00:00,,,,,,,,431.67,402.54,379.33,385.11,386.96,397.46,391.90,400.50,401.56,401.50,404.61,407.57,407.94,,,,L7
2007-06-06 21:56:17+00:00,380.83,379.28,386.42,371.28,382.21,375.96,386.01,386.84,384.71,379.91,379.85,387.98,390.32,397.17,395.06,394.96,399.61,399.99,401.98,391.75,399.46,398.23,404.59,L7
2007-09-18 21:59:06+00:00,382.84,377.65,377.47,370.42,373.96,374.05,377.10,383.77,373.86,372.00,376.15,380.95,385.49,383.78,383.70,382.05,388.28,378.77,381.53,386.38,386.31,384.95,384.26,L5
2007-10-12 21:55:47+00:00,369.20,370.16,378.03,361.62,358.05,368.89,364.85,380.00,366.69,365.26,366.99,365.87,373.91,379.66,379.08,377.14,373.31,375.35,377.27,380.45,379.68,372.42,383.21,L7
2007-10-28 21:55:58+00:00,380.28,378.08,390.64,376.03,367.77,371.00,372.18,381.51,369.15,374.11,371.39,373.04,386.35,395.33,385.39,379.84,383.02,386.24,390.81,380.86,394.20,383.08,392.60,L7
2007-11-13 21:55:44+00:00,374.44,380.95,385.21,371.38,366.94,367.89,368.37,373.30,368.61,370.22,377.84,377.11,381.51,389.85,377.44,383.07,383.19,380.55,381.45,379.45,386.06,376.37,385.93,L7
2007-11-29 21:55:51+00:00,,,,,,,,,,,,,,,,,,,,,,382.61,386.82,L7
2007-12-31 21:55:59+00:00,386.28,379.36,378.64,371.93,375.56,378.45,380.81,387.49,380.78,381.32,376.13,381.86,388.72,387.00,389.88,390.55,393.68,392.92,396.13,,,,,L7
2008-02-01 21:55:57+00:00,386.31,377.85,379.49,376.43,377.23,382.58,384.89,390.93,388.20,382.22,379.13,382.39,390.36,392.24,392.78,396.78,394.70,391.34,392.85,394.61,393.02,395.94,400.30,L7
2008-06-08 21:55:26+00:00,386.80,387.01,390.76,378.90,383.12,378.36,391.29,388.65,390.12,377.79,382.49,390.16,395.19,400.30,395.26,396.70,391.23,392.48,392.67,387.28,395.20,393.40,403.22,L7
2008-12-25 21:50:34+00:00,384.87,377.08,381.66,375.33,372.24,381.42,384.75,391.55,390.09,387.81,389.36,389.88,391.90,393.40,397.99,394.52,397.33,395.24,395.25,398.94,397.14,400.45,400.24,L5
2009-02-03 21:55:49+00:00,385.81,379.66,382.05,381.15,381.84,388.48,389.16,397.15,390.71,389.14,392.95,393.23,395.52,400.48,398.97,399.48,399.35,394.59,397.36,400.26,400.28,395.86,393.77,L7
2009-03-23 21:56:15+00:00,383.58,387.16,382.92,376.81,383.89,383.77,389.28,391.80,392.31,387.41,389.18,395.90,391.37,394.77,396.95,396.68,393.26,388.58,390.38,394.37,394.05,395.69,389.23,L7
2009-08-30 21:56:12+00:00,373.17,362.66,360.01,359.59,357.68,360.69,368.56,364.75,369.15,355.78,359.02,359.68,362.56,370.03,366.91,373.19,362.31,364.55,365.54,366.34,363.94,367.16,367.86,L7
2009-11-26 21:56:28+00:00,393.99,389.85,391.52,391.08,392.89,396.45,401.40,407.28,403.71,402.89,398.35,404.19,406.92,411.97,411.42,408.10,406.79,408.83,401.59,409.68,405.76,420.72,409.89,L5
2009-12-12 21:56:13+00:00,391.36,380.08,379.67,383.49,380.31,377.90,378.62,390.53,392.64,385.32,384.49,391.05,395.30,392.21,390.83,389.70,389.31,393.31,388.73,388.77,395.23,399.69,397.41,L5
2009-12-20 21:57:07+00:00,376.08,386.23,386.26,376.70,377.59,379.36,382.65,384.99,381.46,371.92,382.49,376.85,383.54,410.21,403.26,,,,,,,,,L7
2010-01-05 21:57:00+00:00,393.56,389.42,387.66,383.74,381.71,384.15,383.75,394.30,389.77,387.13,394.69,398.05,410.24,407.81,407.85,407.08,408.58,412.40,410.68,410.20,402.39,401.70,404.41,L7
2010-01-13 21:56:49+00:00,387.76,385.43,384.17,385.26,,388.53,389.09,395.26,394.77,388.78,392.97,395.09,402.89,404.68,403.08,402.17,399.11,405.29,400.65,401.64,400.03,402.03,403.82,L5
2010-05-29 21:58:09+00:00,373.60,380.95,383.21,372.56,384.48,,,389.56,416.19,403.35,412.73,,,,,,,,,,,,,L7
2010-06-14 21:58:10+00:00,372.40,386.72,393.34,373.82,385.59,380.33,389.78,390.30,387.94,404.83,,402.51,397.62,396.77,399.81,404.06,402.42,387.30,394.74,391.54,394.90,397.35,408.08,L7
2010-06-30 21:58:13+00:00,392.63,390.50,393.61,382.84,388.27,386.73,390.91,394.74,392.09,388.54,390.13,393.61,405.32,398.02,398.83,401.60,403.41,404.26,391.64,399.26,396.17,398.14,406.19,L7
2010-10-04 21:58:17+00:00,397.47,403.79,405.18,407.89,404.48,401.75,405.42,409.19,408.14,396.79,387.04,400.54,415.48,412.24,406.07,399.43,411.00,419.60,414.48,418.29,419.37,424.16,424.55,L7
2010-10-28 21:55:27+00:00,,,,,,,,,371.36,357.52,353.90,351.34,357.05,366.67,365.57,,,,,,368.16,,,L5
2010-11-05 21:58:37+00:00,,,375.03,373.22,,,,,,,,,,,,380.41,382.79,370.36,383.89,387.50,381.76,383.39,398.56,L7
2010-12-31 21:55:56+00:00,,390.26,390.02,390.59,389.20,389.31,389.79,390.17,389.14,383.53,372.94,380.72,392.96,394.49,391.65,385.36,386.27,401.00,400.28,403.84,405.30,407.47,411.07,L5
2011-01-08 21:59:16+00:00,374.46,381.58,384.45,373.36,372.45,380.05,381.79,389.55,,375.03,385.56,376.99,383.53,394.40,396.93,392.53,384.28,387.58,392.08,389.25,393.23,385.58,397.73,L7
2011-01-16 21:55:34+00:00,394.92,390.06,390.25,385.97,387.54,393.01,394.02,395.44,394.71,386.42,386.80,388.84,393.70,396.00,400.45,399.49,398.44,401.45,402.24,403.50,401.11,406.37,407.21,L5
2011-03-29 21:59:38+00:00,,,,,,,,,,,,,,,,,,,381.13,387.61,389.30,388.63,388.88,L7
2011-04-06 21:55:50+00:00,377.45,379.58,385.88,379.00,375.62,380.23,381.20,388.57,385.97,376.22,384.02,379.99,392.93,401.20,398.27,391.71,390.16,398.76,393.57,392.00,397.36,393.13,398.82,L5
2011-05-16 21:59:35+00:00,389.87,388.60,382.69,379.58,377.83,376.98,379.39,373.61,375.12,362.40,368.47,379.77,387.09,379.79,378.37,381.00,382.40,382.52,372.64,383.97,379.05,381.12,392.89,L7
2011-08-20 21:59:26+00:00,386.65,380.86,,,,,,,,,,,,,,390.24,392.60,378.89,384.67,384.87,384.83,384.33,387.60,L7
2011-09-04 22:00:27+00:00,346.73,344.58,353.62,342.11,348.62,,,,,,,,,,,,,,,,,,,L5
2011-09-05 21:59:22+00:00,387.46,389.74,389.70,389.50,378.78,382.09,382.83,387.30,380.34,375.09,378.34,383.76,390.49,392.03,383.37,393.44,392.77,405.39,413.47,411.83,399.15,404.40,407.01,L7
2012-03-15 22:00:09+00:00,,392.47,399.61,379.85,374.81,378.43,381.65,383.96,381.69,380.30,377.00,382.30,391.13,396.01,386.42,387.30,386.39,389.72,391.46,404.06,,,,L7
2012-04-16 22:00:05+00:00,,402.76,398.84,393.74,393.30,392.71,397.19,402.42,399.69,398.95,390.22,396.53,,,,,,375.27,406.65,,,,,L7
2012-05-02 22:00:31+00:00,409.91,408.94,407.92,401.62,402.95,402.05,406.20,411.56,409.72,406.16,402.94,411.25,416.46,413.06,413.60,405.42,400.92,405.04,406.27,410.63,410.54,418.40,418.54,L7
2012-06-03 22:00:23+00:00,,,,,,387.25,391.80,397.42,399.27,383.07,390.72,,,,,,,,,,,,,L7
2012-08-22 22:01:14+00:00,378.44,382.67,388.96,376.61,370.63,378.98,373.57,388.72,373.61,373.40,383.30,383.45,390.48,396.19,396.49,383.61,390.23,389.53,389.49,389.90,396.56,395.98,387.82,L7
2012-11-26 22:02:01+00:00,380.72,377.11,378.81,371.36,367.76,368.09,375.74,375.07,377.00,377.26,371.24,380.59,380.65,391.37,383.68,386.33,390.47,393.90,393.36,396.35,397.13,404.45,404.87,L7
2013-05-13 22:07:59+00:00,375.63,381.75,385.37,375.27,378.27,380.50,385.23,390.67,389.14,379.10,384.34,388.37,393.48,394.93,395.81,397.05,399.84,389.57,394.44,389.79,394.16,396.14,404.27,L8
2013-05-29 22:08:05+00:00,375.44,383.58,392.60,377.37,383.57,381.55,392.72,391.50,389.75,375.60,388.16,394.52,391.38,397.03,399.25,400.95,394.98,399.67,395.19,396.38,400.49,401.54,413.69,L8
2013-06-22 22:01:38+00:00,396.85,391.47,387.85,382.41,381.07,383.22,393.13,393.81,381.95,379.92,382.76,386.57,389.92,389.61,378.64,393.23,389.66,386.90,383.12,391.41,389.99,380.70,389.46,L7
2013-06-30 22:08:00+00:00,391.24,388.17,391.38,384.65,384.15,389.44,391.88,396.71,386.15,382.94,386.24,386.93,395.98,400.98,403.72,404.77,397.04,398.89,398.24,402.12,403.08,405.64,397.29,L8
