dates,satname,nzd0173-0000,nzd0173-0001,nzd0173-0002,nzd0173-0003,nzd0173-0004,nzd0173-0005,nzd0173-0006,nzd0173-0007,nzd0173-0008,nzd0173-0009,nzd0173-0010,nzd0173-0011,nzd0173-0012,nzd0173-0013,nzd0173-0014,nzd0173-0015,nzd0173-0016,nzd0173-0017,nzd0173-0018,nzd0173-0019,nzd0173-0020,nzd0173-0021,nzd0173-0022
2004-02-06 21:54:44+00:00,L7,378.64,,,,,,,,378.57,380.30,371.73,379.71,379.21,379.33,383.53,,,,,,,,
2004-02-14 21:44:57+00:00,L5,386.10,383.23,384.19,378.13,379.44,380.07,382.41,390.23,382.21,382.54,381.00,386.40,390.07,396.66,397.07,389.04,391.00,391.08,393.41,391.18,383.51,385.73,397.09
2004-03-01 21:45:02+00:00,L5,393.06,395.21,385.26,385.63,385.90,386.67,392.30,395.45,386.87,385.01,382.83,388.88,391.87,396.62,393.40,394.25,392.69,390.64,396.07,392.13,393.86,393.69,394.99
2004-03-09 21:54:51+00:00,L7,,,,347.87,345.51,357.18,354.76,363.13,355.16,354.83,364.10,354.50,365.90,362.76,358.14,356.73,359.24,,,,,,
2004-03-17 21:44:44+00:00,L5,394.93,390.24,391.78,396.05,398.63,399.53,400.91,402.30,395.15,390.36,390.00,389.01,394.65,401.70,396.03,399.12,394.60,394.15,404.65,410.44,407.46,396.24,398.76
2004-03-25 21:54:54+00:00,L7,365.35,360.38,363.89,353.44,358.77,361.38,364.89,370.00,371.78,364.75,366.25,373.58,369.17,372.84,373.20,370.87,366.60,364.66,367.40,372.74,376.02,378.52,371.78
2004-04-02 21:45:18+00:00,L5,388.55,383.09,388.75,393.62,393.04,392.21,397.32,403.63,399.45,394.25,391.14,395.43,401.70,407.00,402.35,396.28,394.03,400.71,407.11,405.07,407.09,407.09,403.95
2004-04-18 21:45:49+00:00,L5,382.21,378.44,378.49,372.62,376.09,384.93,388.73,392.60,388.97,384.95,385.97,389.60,393.61,395.75,391.52,395.38,392.80,390.81,391.19,395.99,398.35,393.01,390.93
2004-05-04 21:46:16+00:00,L5,379.96,370.80,374.01,373.09,371.43,376.60,378.02,383.23,381.92,374.38,378.22,378.58,386.15,385.04,382.73,381.50,385.51,383.63,379.02,385.58,383.67,383.99,382.04
2004-05-20 21:46:44+00:00,L5,384.73,371.63,378.14,370.89,371.89,381.35,380.61,391.34,386.46,383.68,383.84,385.79,390.98,385.28,389.26,389.24,393.05,390.14,390.93,391.26,388.28,386.99,388.24
2004-05-28 21:55:11+00:00,L7,389.77,,387.65,388.39,383.34,378.56,384.65,382.57,382.44,380.78,379.99,384.24,393.05,394.93,384.40,389.53,391.16,390.28,,,,,
2004-06-05 21:47:12+00:00,L5,,,,,,,,370.42,368.04,364.08,369.96,377.52,382.59,372.92,371.62,371.76,378.96,373.87,366.42,371.93,377.50,376.90,373.82
2004-06-21 21:47:40+00:00,L5,357.34,352.34,361.80,351.01,352.81,353.91,359.48,367.55,361.75,357.47,360.63,365.19,366.74,369.84,364.46,371.05,367.68,372.42,367.59,368.35,369.41,364.06,366.35
2004-07-07 21:48:09+00:00,L5,373.05,365.49,370.35,355.55,359.33,363.26,369.55,373.49,376.46,366.23,369.55,373.35,376.72,378.65,379.79,377.65,371.62,380.54,374.39,372.65,371.93,376.13,380.76
2004-07-23 21:48:33+00:00,L5,379.69,373.90,379.49,369.29,370.77,374.15,379.88,383.90,376.97,378.35,375.96,381.29,386.80,382.36,384.60,383.39,388.34,382.47,382.37,389.42,386.06,386.14,385.88
2004-08-08 21:48:26+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2004-08-16 21:54:50+00:00,L7,364.96,363.56,370.00,357.41,353.95,362.63,365.06,371.32,373.84,360.52,367.16,364.00,373.45,378.08,378.00,,420.55,390.18,373.75,374.43,376.75,378.98,378.97
2004-08-24 21:49:18+00:00,L5,397.53,401.09,397.92,402.40,399.95,403.60,403.24,407.69,404.90,396.76,390.44,400.79,408.53,409.55,407.75,403.82,402.28,405.24,408.51,408.84,410.25,409.59,412.45
2004-09-09 21:49:43+00:00,L5,405.70,410.03,409.07,409.35,406.44,413.12,413.46,422.34,413.22,409.58,410.55,414.18,419.98,423.06,418.70,419.77,416.93,418.99,420.81,420.48,419.84,428.85,424.63
2004-09-25 21:50:07+00:00,L5,406.61,411.50,411.48,414.86,410.92,417.06,420.32,424.62,416.25,412.36,413.04,413.53,423.60,424.08,426.26,422.33,420.46,422.67,424.91,425.01,425.28,432.16,428.78
2004-10-11 21:50:03+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2004-10-19 21:54:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2004-10-27 21:50:23+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:52:09+00:00,L5,371.78,366.73,369.18,356.34,362.95,368.41,377.21,374.56,376.09,371.24,372.55,376.09,379.18,383.95,382.36,383.55,378.97,383.15,386.54,380.78,389.22,385.15,386.44
2005-01-23 21:55:25+00:00,L7,379.67,371.46,372.44,366.53,371.34,368.74,379.16,382.26,379.66,379.25,370.70,379.12,380.06,388.29,387.50,386.79,389.43,385.35,389.40,385.85,391.38,394.06,392.93
2005-02-16 21:52:37+00:00,L5,398.54,392.85,388.47,383.53,387.06,387.10,391.30,392.72,391.96,389.27,390.62,391.12,396.55,401.33,396.99,399.93,396.71,398.33,400.29,403.03,404.41,399.34,404.26
2005-03-04 21:52:52+00:00,L5,,,,,,,397.55,401.88,398.70,392.69,395.64,397.40,403.09,403.83,405.05,404.85,402.72,403.55,401.05,403.09,400.08,401.77,403.34
2005-03-28 21:55:18+00:00,L7,,,370.45,359.67,353.71,361.78,361.74,370.50,374.08,359.95,366.69,362.98,372.63,376.83,378.55,,,,,,,,
2005-04-05 21:53:07+00:00,L5,404.09,407.13,405.21,403.25,404.87,407.58,406.71,416.03,410.25,408.82,405.16,405.32,413.34,416.06,407.32,406.65,400.81,406.99,409.15,407.38,397.41,386.40,
2005-04-13 21:55:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2005-04-21 21:52:46+00:00,L5,397.40,393.25,392.49,387.76,393.86,395.64,400.19,402.92,397.57,398.49,395.36,397.55,404.85,408.71,406.40,402.03,402.96,400.70,404.39,404.58,404.87,406.91,411.09
2005-04-29 21:55:12+00:00,L7,381.56,374.21,377.30,,,,,,,,,,391.01,399.99,387.51,386.93,392.05,393.95,395.64,394.52,402.32,390.76,395.95
2005-05-07 21:52:53+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2005-05-23 21:53:00+00:00,L5,379.68,373.81,372.68,369.55,372.88,376.38,380.34,383.32,376.81,379.21,378.58,382.19,387.27,387.44,389.30,386.52,387.05,386.82,391.36,391.24,387.45,390.96,393.14
2005-05-31 21:55:11+00:00,L7,403.55,406.01,404.66,397.62,400.58,,,,,,,,406.60,413.19,411.24,410.75,409.30,410.55,410.78,409.52,412.69,412.15,408.64
2005-06-08 21:53:09+00:00,L5,380.45,376.90,380.62,,,,,,,,,,,,384.09,387.02,388.17,385.50,395.26,,,389.86,390.55
2005-06-24 21:53:14+00:00,L5,,366.07,358.47,342.48,340.90,337.88,337.90,335.04,330.42,334.97,335.05,338.38,353.40,357.67,357.37,363.94,,535.63,567.56,601.63,,,
2005-07-26 21:53:30+00:00,L5,,404.87,,,,,,,,,,,,,,,,,,373.12,376.13,380.08,380.76
2005-08-03 21:55:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2005-08-19 21:55:20+00:00,L7,378.53,373.10,376.76,370.22,373.85,371.48,377.26,381.64,377.16,375.23,370.37,379.66,378.43,381.91,381.96,383.03,386.21,375.24,379.77,385.18,382.49,385.13,388.95
2005-08-27 21:53:44+00:00,L5,,,,,,,503.46,468.17,,421.17,,,,343.64,333.24,,,296.43,313.85,,352.85,,
2005-09-20 21:54:42+00:00,L7,358.36,362.29,367.16,350.13,347.45,351.80,355.38,362.47,360.07,357.23,362.87,360.37,365.13,368.20,365.31,367.51,364.16,364.88,367.30,371.04,364.46,362.54,359.72
2005-11-15 21:54:02+00:00,L5,,,489.00,,513.08,,,,,,,,,,,,,,,,,,
2006-01-10 21:55:52+00:00,L7,392.84,396.49,394.93,390.39,389.99,388.46,393.16,398.74,390.12,390.45,393.48,394.43,399.95,402.66,406.18,396.90,398.62,400.29,402.03,404.97,407.16,411.73,418.07
2006-02-03 21:56:19+00:00,L5,360.09,360.58,366.69,351.26,358.22,362.22,365.67,368.58,371.34,363.39,368.06,369.15,373.23,377.01,378.03,378.73,372.79,379.72,377.17,377.21,378.31,379.30,381.65
2006-02-11 21:55:41+00:00,L7,372.58,370.08,370.94,367.94,372.59,372.62,382.21,382.81,382.45,381.88,379.32,384.86,392.18,396.36,390.19,390.43,390.24,393.43,391.93,388.72,388.18,385.38,391.87
2006-02-19 21:56:15+00:00,L5,,,,,,,,,535.05,,510.71,,636.71,,,,,,465.29,480.78,,,
2006-03-15 21:56:08+00:00,L7,362.91,363.70,366.33,360.74,367.31,365.69,376.24,372.12,376.53,365.06,371.60,380.28,387.40,384.97,380.69,382.40,375.47,382.07,375.50,379.36,381.66,381.44,385.53
2006-04-08 21:57:36+00:00,L5,396.27,392.50,389.55,386.88,392.48,392.10,394.49,402.27,398.17,392.09,391.74,393.23,400.72,401.65,401.06,401.11,403.07,402.03,400.27,401.69,397.81,398.55,405.04
2006-04-16 21:56:02+00:00,L7,359.17,357.51,362.04,348.89,358.24,360.04,,367.82,,,366.08,367.68,367.50,371.83,373.08,375.50,,,,,,,
2006-05-02 21:56:05+00:00,L7,374.23,365.89,364.84,353.25,352.09,353.26,355.42,363.24,355.41,357.74,359.99,360.47,369.57,372.46,367.23,366.13,366.45,366.01,368.27,371.60,373.25,369.34,366.53
2006-05-26 21:58:18+00:00,L5,,,,,,,,,,,,,540.21,,397.18,403.01,385.95,373.79,374.55,372.16,375.00,364.55,377.80
2006-06-27 21:58:48+00:00,L5,368.06,371.41,377.68,357.77,364.12,365.37,374.87,373.52,376.33,371.04,371.85,377.13,374.24,381.64,382.39,382.93,377.44,378.49,380.95,380.11,381.77,381.80,382.34
2006-07-13 21:58:38+00:00,L5,368.81,369.81,378.79,348.97,350.35,353.72,357.45,,555.00,,372.40,371.32,376.74,373.88,368.86,367.04,378.43,371.07,370.83,371.69,375.86,375.76,369.25
2006-07-21 21:55:45+00:00,L7,,,,,,,,,,,,,,,,,,,428.19,425.08,430.77,431.17,432.93
2006-08-22 21:55:17+00:00,L7,383.95,,,,,,,,,,,,,,,388.59,391.27,393.71,393.87,397.17,395.71,392.17,396.01
2006-09-07 21:55:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2006-10-01 21:59:38+00:00,L5,,,,,,,,,,554.06,,,,,,,,,,,,,
2006-11-26 21:55:41+00:00,L7,373.53,363.24,367.14,355.58,356.96,361.82,358.76,369.48,360.73,360.74,366.97,369.01,380.79,375.24,376.93,371.76,378.61,379.48,371.44,377.55,376.91,380.07,374.43
2007-01-05 22:00:28+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2007-02-06 22:00:36+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2007-03-02 21:56:31+00:00,L7,379.94,372.40,374.95,372.02,375.50,374.98,380.77,382.11,381.12,383.23,377.70,385.02,391.60,398.66,390.41,387.12,391.23,392.70,395.83,395.89,400.55,392.39,396.13
2007-04-19 21:56:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,382.43,384.18,392.06
2007-05-05 21:56:27+00:00,L7,373.32,370.97,373.45,359.59,373.20,367.91,380.58,378.83,379.39,378.50,371.27,382.09,390.29,395.29,386.43,386.94,392.26,393.05,395.46,385.41,398.03,388.88,394.30
2007-05-21 21:56:21+00:00,L7,,,,,,,,418.40,392.81,368.90,372.94,376.53,386.23,377.30,387.23,389.39,389.33,392.44,394.30,396.71,,,
2007-06-06 21:56:17+00:00,L7,372.26,368.37,375.51,359.28,371.30,365.96,376.78,375.93,376.71,371.34,369.85,379.41,381.09,385.17,384.15,384.96,389.61,389.99,391.07,382.52,388.55,388.23,391.26
2007-07-08 21:55:51+00:00,L7,,,595.84,,,,,,,,,,,,,570.95,579.64,565.72,,594.93,538.15,,
2007-09-18 21:59:06+00:00,L5,377.55,370.92,370.74,363.02,367.23,367.88,371.41,377.04,368.93,366.71,369.98,375.66,379.80,376.38,376.97,375.88,382.11,372.60,374.80,380.69,379.58,378.78,376.04
2007-10-12 21:55:47+00:00,L7,359.63,357.98,365.85,348.22,345.87,357.72,354.54,367.82,357.76,355.69,355.82,356.30,363.60,366.26,366.90,365.97,362.14,364.18,365.09,370.14,367.50,361.25,368.32
2007-10-28 21:55:58+00:00,L7,360.99,353.53,366.09,349.03,343.22,348.50,351.41,356.96,351.15,354.82,348.89,353.75,365.58,368.33,360.84,357.34,360.52,363.74,366.26,360.09,369.65,360.58,362.60
2007-11-13 21:55:44+00:00,L7,359.87,362.40,366.66,350.98,348.39,350.89,352.68,354.75,355.01,355.65,360.84,362.54,365.82,369.45,358.89,366.07,366.19,363.55,362.90,363.76,367.51,359.37,363.26
2007-11-29 21:55:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,365.94,364.60
2007-12-31 21:55:59+00:00,L7,386.57,379.72,379.00,372.33,375.92,378.78,381.12,387.85,381.05,381.61,376.46,382.15,389.03,387.40,390.24,390.88,394.01,393.25,396.49,,,,
2008-02-01 21:55:57+00:00,L7,393.02,386.40,388.04,385.83,385.78,390.41,392.12,399.48,394.47,388.93,386.96,389.10,397.59,401.64,401.33,404.61,402.53,399.17,401.40,401.84,401.57,403.77,410.74
2008-06-08 21:55:26+00:00,L7,375.80,373.01,376.76,363.50,369.12,365.53,379.44,374.65,379.85,366.79,369.66,379.16,383.34,384.90,381.26,383.87,378.40,379.65,378.67,375.43,381.20,380.57,386.11
2008-06-24 21:55:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25 21:50:34+00:00,L5,387.16,379.99,384.57,378.53,375.15,384.09,387.21,394.46,392.22,390.10,392.03,392.17,394.36,396.60,400.90,397.19,400.00,397.91,398.16,401.40,400.05,403.12,403.80
2009-02-03 21:55:49+00:00,L7,387.38,381.66,384.05,383.35,383.84,390.31,390.85,399.15,392.18,390.71,394.78,394.80,397.21,402.68,400.97,401.31,401.18,396.42,399.36,401.95,402.28,397.69,396.21
2009-03-23 21:56:15+00:00,L7,391.87,397.71,393.47,388.41,394.44,393.44,398.20,402.35,400.04,395.70,398.85,404.19,400.29,406.37,407.50,406.35,402.93,398.25,400.93,403.29,404.60,405.36,402.12
2009-05-26 21:56:04+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30 21:56:12+00:00,L7,384.46,377.02,374.37,375.39,372.04,373.86,380.71,379.11,379.68,367.07,372.19,370.97,374.71,385.83,381.27,386.36,375.48,377.72,379.90,378.49,378.30,380.33,385.42
2009-11-26 21:56:28+00:00,L5,399.85,397.30,398.97,399.28,400.34,403.28,407.71,414.73,409.18,408.75,405.18,410.05,413.23,420.17,418.87,414.93,413.62,415.66,409.04,415.99,413.21,427.55,419.00
2009-12-12 21:56:13+00:00,L5,403.50,395.53,395.12,400.49,395.76,392.07,391.70,405.98,403.97,397.46,398.66,403.19,408.38,409.21,406.28,403.87,403.48,407.48,404.18,401.85,410.68,413.86,416.30
2009-12-20 21:57:07+00:00,L7,360.22,366.05,366.08,354.50,357.41,360.86,365.57,364.81,366.66,356.06,363.99,360.99,366.46,388.01,383.08,,,,,,,,
2010-01-05 21:57:00+00:00,L7,376.99,368.33,366.57,360.54,360.62,364.82,365.90,373.21,374.30,370.56,375.36,381.48,392.39,384.61,386.76,387.75,389.25,393.07,389.59,392.35,381.30,382.37,378.63
2010-01-13 21:56:49+00:00,L5,390.05,388.34,387.08,388.46,,391.20,391.55,398.17,396.90,391.07,395.64,397.38,405.35,407.88,405.99,404.84,401.78,407.96,403.56,404.10,402.94,404.70,407.38
2010-03-10 21:58:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2010-05-13 21:58:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2010-05-29 21:58:09+00:00,L7,364.31,369.13,371.39,359.56,372.66,,,377.74,407.52,394.06,401.90,,,,,,,,,,,,
2010-06-14 21:58:10+00:00,L7,359.11,369.81,376.43,355.22,368.68,364.83,375.47,373.39,375.54,391.54,,389.22,383.31,378.17,382.90,388.56,386.92,371.80,377.83,377.23,377.99,381.85,387.41
2010-06-30 21:58:13+00:00,L7,380.49,375.05,378.16,365.84,372.82,372.56,377.83,379.29,380.76,376.40,375.96,381.47,392.24,381.02,383.38,387.43,389.24,390.09,376.19,386.18,380.72,383.97,387.30
2010-09-02 21:57:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2010-10-04 21:58:17+00:00,L7,413.76,424.52,425.91,430.69,425.21,420.75,422.96,429.92,423.34,413.08,406.04,416.83,433.02,435.04,426.80,418.43,430.00,438.60,435.21,435.83,440.10,443.16,449.88
2010-10-28 21:55:27+00:00,L5,,,,,,,,,358.83,344.09,338.23,337.91,342.59,347.87,348.48,,,,,,351.07,,
2010-11-05 21:58:37+00:00,L7,,,379.58,378.22,,,,,,,,,,,,384.58,386.96,374.53,388.44,391.35,386.31,387.56,404.12
2010-11-21 21:58:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31 21:55:56+00:00,L5,,406.08,405.84,407.99,405.02,403.81,403.17,405.99,400.74,395.96,387.44,393.15,406.34,411.89,407.47,399.86,400.77,415.50,416.10,417.22,421.12,421.97,430.40
2011-01-08 21:59:16+00:00,L7,357.89,360.49,363.36,350.16,351.36,360.72,363.94,368.46,,358.46,366.23,360.42,365.68,371.20,375.84,373.20,364.95,368.25,370.99,371.40,372.14,366.25,371.95
2011-01-16 21:55:34+00:00,L5,404.49,402.24,402.43,399.37,399.72,404.18,404.33,407.62,403.64,395.99,397.97,398.41,404.01,409.40,412.63,410.66,409.61,412.62,414.42,413.81,413.29,417.54,422.10
2011-03-29 21:59:38+00:00,L7,,,,,,,,,,,,,,,,,,,395.13,399.46,403.30,401.46,405.99
2011-04-06 21:55:50+00:00,L5,364.59,363.22,369.52,361.00,359.26,365.23,367.35,372.21,373.97,363.36,369.02,367.13,379.08,383.20,381.91,376.71,375.16,383.76,377.21,378.15,381.00,378.13,378.82
2011-04-13 22:01:34+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2011-05-16 21:59:35+00:00,L7,397.01,397.69,391.78,389.58,386.92,385.31,387.08,382.70,381.79,369.54,376.80,386.91,394.78,389.79,387.46,389.33,390.73,390.85,381.73,391.66,388.14,389.45,404.00
2011-08-20 21:59:26+00:00,L7,380.79,373.41,,,,,,,,,,,,,,383.41,385.77,372.06,377.22,378.56,377.38,377.50,378.49
2011-09-04 22:00:27+00:00,L5,343.30,340.22,349.26,337.31,344.26,,,,,,,,,,,,,,,,,,
2011-09-05 21:59:22+00:00,L7,391.89,395.38,395.34,395.70,384.42,387.26,387.60,392.94,384.47,379.52,383.51,388.19,395.26,398.23,389.01,398.61,397.94,410.56,419.11,416.60,404.79,409.57,413.90
