dates,satname,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061
2000-08-19 22:11:49+00:00,L7,412.58,415.80,,,622.93,451.70,377.52,322.31,638.87,618.93,514.47,486.72,585.89,,,,,,491.29,,,583.13,626.79,618.22,,,547.05,,,,,,,560.60,642.98,569.65,516.18,633.06,,424.37,583.26,515.24,430.24,626.04,346.89,360.21,380.32,388.87,375.61,322.36,326.10,320.02,319.72,306.45,298.53,312.80,338.32,372.56,440.35,446.94,375.46,506.06
2000-09-20 22:11:14+00:00,L7,379.94,335.17,339.45,339.34,323.50,305.97,294.84,267.32,301.10,324.86,319.38,323.52,327.47,330.78,334.39,335.27,330.61,325.74,324.32,326.71,331.43,332.77,338.72,333.81,328.48,322.47,328.90,327.54,326.83,332.26,331.26,325.10,323.18,316.04,322.54,315.57,322.38,322.15,320.99,319.80,317.99,318.09,325.54,317.16,323.71,334.84,348.72,349.73,338.45,338.67,337.79,332.96,329.05,334.48,323.11,331.93,333.15,329.86,333.28,334.66,339.56,349.16
2000-12-18 22:05:01+00:00,L7,379.49,325.60,335.93,333.13,331.60,317.72,328.03,318.01,327.01,333.92,330.87,332.46,328.55,339.70,346.19,338.51,335.01,331.61,329.39,329.98,330.64,334.70,339.12,338.92,337.17,337.41,341.16,337.13,344.34,344.67,336.37,331.94,330.98,321.20,316.90,314.66,316.75,314.83,323.75,326.07,327.14,329.71,317.91,324.76,,353.31,359.36,366.70,355.85,354.91,355.34,343.11,342.58,342.20,338.45,335.92,338.98,337.68,335.58,336.89,326.61,336.98
2000-12-25 22:11:14+00:00,L7,395.14,346.10,345.08,344.00,338.16,337.44,337.10,327.74,348.65,342.42,346.43,345.96,345.09,347.70,352.43,348.09,343.18,340.88,343.16,338.59,346.43,349.50,351.01,350.52,350.91,351.58,354.25,349.05,353.15,353.68,344.76,348.11,339.66,344.64,332.05,337.32,336.20,342.82,346.23,346.70,348.48,342.28,339.36,334.30,,355.16,355.46,364.15,360.18,353.58,353.20,349.93,345.48,344.24,340.44,342.44,345.36,339.33,341.75,337.13,341.23,349.15
2001-01-03 22:05:00+00:00,L7,394.55,323.26,330.66,327.13,328.00,318.26,326.92,313.87,324.10,340.09,336.71,337.51,339.33,342.47,349.70,341.22,336.90,332.19,333.71,332.78,339.27,340.91,348.87,349.53,341.96,347.76,346.50,347.27,354.48,357.24,344.86,343.45,340.24,337.91,323.23,316.92,321.19,319.53,326.61,324.45,331.42,334.29,330.24,327.85,334.87,352.01,352.82,359.78,344.90,334.99,336.38,338.60,339.18,332.60,333.29,335.01,341.03,339.09,345.36,343.86,339.80,349.43
2001-01-26 22:11:18+00:00,L7,379.87,336.26,340.14,341.81,328.04,331.58,327.46,324.21,334.74,343.46,342.29,339.74,342.16,347.60,352.46,346.58,341.43,338.79,340.54,343.48,343.65,350.00,351.46,354.62,353.22,351.84,358.17,353.39,358.22,358.46,,,,350.18,341.77,341.86,340.07,343.21,,346.74,344.41,348.05,342.58,343.82,,359.37,362.93,366.63,362.96,355.63,357.87,354.41,352.65,356.94,345.93,352.80,348.76,344.16,349.62,347.16,350.61,351.59
2001-02-20 22:05:00+00:00,L7,396.12,352.89,356.89,358.09,352.19,348.32,352.14,349.14,359.35,365.55,359.65,359.80,361.03,366.14,372.07,365.96,362.94,356.92,357.93,361.14,363.37,365.45,366.32,365.52,366.00,367.65,369.49,367.38,369.66,366.63,364.44,362.66,358.37,359.40,351.94,351.99,342.65,347.04,355.74,353.03,356.32,357.11,359.27,355.54,357.59,365.56,366.67,374.01,368.54,365.27,365.62,369.90,368.60,368.23,366.25,363.94,368.60,366.73,366.26,368.10,358.03,371.70
2001-03-31 22:10:55+00:00,L7,396.28,345.48,342.70,346.22,338.26,334.54,335.58,336.58,344.91,352.17,349.80,349.61,350.25,353.86,361.49,358.51,355.72,351.04,349.06,353.02,356.57,356.75,364.26,361.70,359.05,361.15,358.94,358.74,362.37,369.86,,,,352.29,348.49,342.42,340.46,338.32,,338.76,346.06,341.26,341.40,344.04,354.40,361.79,362.94,367.38,359.22,361.46,364.91,355.59,359.32,358.44,355.73,355.75,355.48,349.62,358.27,353.19,359.04,363.65
2001-04-09 22:04:41+00:00,L7,411.17,354.64,357.40,361.19,350.45,346.11,350.50,351.37,365.05,370.42,361.57,359.55,360.05,361.49,372.66,366.47,358.94,357.95,359.38,361.02,366.25,365.06,364.62,366.02,363.52,360.46,364.20,363.27,364.01,364.25,360.66,359.72,358.51,364.78,363.19,364.13,362.24,360.37,,356.33,353.89,357.38,363.10,361.94,362.77,365.94,364.63,372.42,368.40,370.55,371.52,369.33,359.48,356.67,358.98,360.39,361.56,356.37,360.92,361.95,364.43,384.53
2001-04-16 22:10:54+00:00,L7,395.81,339.06,335.93,340.58,332.14,330.68,328.70,328.89,338.95,347.87,341.44,344.62,340.90,346.74,352.44,352.21,352.76,348.37,343.95,346.25,,348.43,351.50,350.70,347.17,348.57,349.59,346.11,349.32,348.23,,,,342.72,338.84,341.07,343.87,341.00,,334.03,333.28,335.99,335.39,336.95,335.76,340.33,345.60,352.74,347.20,350.37,343.54,342.06,339.57,339.70,338.15,337.39,341.00,338.09,335.83,340.64,343.36,351.24
2001-06-19 22:10:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.82,,,,,314.59,335.19,,349.58,338.90,345.44,345.86,355.88,350.92,357.12,364.85,369.00,364.02,362.14,361.83,353.32,351.10,347.62,352.69,355.11,352.29,346.17,350.92,351.89,352.52,370.17
2001-06-28 22:03:56+00:00,L7,396.57,328.19,306.66,203.89,202.29,319.64,328.58,337.79,341.22,347.45,336.46,331.86,342.70,349.06,350.28,347.32,346.87,349.31,348.94,354.18,356.09,350.44,357.90,359.15,352.98,352.09,354.31,361.80,358.71,353.48,352.09,354.34,348.19,347.83,343.39,348.87,347.62,347.73,348.77,353.15,351.68,348.16,349.48,351.87,351.96,364.73,360.71,373.99,365.62,361.75,363.09,367.68,360.81,362.99,356.09,353.17,359.63,353.92,360.95,362.28,354.73,357.44
2001-07-05 22:10:09+00:00,L7,394.81,265.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14,,376.73,375.92,,369.50,372.76,377.76,382.87,382.58,377.04,381.96,381.48,383.02,382.28,383.14,384.22,375.64,372.30,372.89,371.49,370.99,376.27,377.02,377.20,381.85,395.47,420.64
2001-07-14 22:03:57+00:00,L7,395.48,326.91,189.08,196.22,199.69,319.24,319.09,329.65,336.82,343.24,323.31,334.92,341.90,348.27,354.90,354.67,352.44,348.65,354.60,355.46,356.26,351.53,357.78,356.44,354.96,352.83,349.97,355.37,352.49,360.14,357.59,348.85,351.44,348.22,349.92,347.39,352.22,347.10,346.49,345.67,347.41,352.78,350.05,348.61,357.27,361.79,361.42,368.89,361.35,363.57,367.06,364.62,358.33,356.40,356.45,357.23,362.67,354.68,362.46,366.54,368.87,365.54
2001-08-15 22:03:26+00:00,L7,410.38,342.34,349.54,348.30,341.64,339.14,338.37,323.94,337.33,351.51,349.48,345.62,345.00,349.73,357.85,356.56,352.68,344.00,341.18,346.04,352.12,361.23,354.66,349.33,348.96,349.64,347.70,341.52,336.71,353.95,356.54,350.58,343.36,335.09,340.13,340.93,343.18,343.89,340.22,344.04,343.72,340.22,343.62,340.16,337.36,352.22,352.91,354.21,351.19,353.42,343.61,343.12,339.98,335.36,336.54,339.19,346.45,344.88,350.92,350.47,358.57,365.81
2002-01-29 22:09:33+00:00,L7,423.35,402.71,405.50,372.89,359.57,359.19,361.07,352.23,406.93,416.78,364.23,361.16,359.64,373.07,367.08,363.81,359.58,355.62,355.69,355.61,357.38,356.16,359.63,351.87,351.75,352.75,351.79,355.73,356.61,360.48,352.77,351.35,359.42,367.17,358.41,351.87,346.89,352.99,349.77,349.03,347.84,351.27,357.72,366.39,367.27,365.73,364.81,370.01,362.68,366.98,366.84,349.17,348.81,342.60,343.51,348.23,355.58,347.85,351.63,360.54,360.38,388.70
2002-02-23 22:03:31+00:00,L7,354.24,349.45,352.90,348.92,341.50,337.36,338.39,335.09,336.56,348.78,344.79,348.68,346.37,348.88,349.04,340.42,340.33,338.02,337.74,338.32,335.57,336.72,342.19,342.31,345.33,341.55,348.38,352.01,346.81,345.79,346.89,339.14,332.22,333.88,330.08,333.41,329.62,335.53,337.59,334.63,335.91,335.09,338.19,341.31,350.93,354.23,352.20,354.30,350.01,341.96,341.25,339.33,341.52,342.22,339.26,339.11,348.05,342.52,351.18,349.92,357.93,369.37
2002-03-11 22:03:31+00:00,L7,370.39,369.21,366.89,367.15,352.49,348.98,346.81,349.06,352.52,364.20,353.53,351.85,354.00,353.98,359.70,351.43,350.96,345.63,343.54,349.62,350.63,350.41,352.68,351.74,348.76,352.59,351.82,354.20,350.27,352.46,352.47,353.80,351.39,355.89,349.31,342.79,347.28,348.68,346.10,345.50,347.43,344.63,346.04,346.86,359.31,364.55,362.79,368.11,358.99,355.65,356.58,356.92,347.46,346.54,341.68,347.40,356.28,347.87,352.87,363.98,375.83,394.78
2002-04-12 22:03:25+00:00,L7,396.08,353.61,360.82,358.82,341.43,340.23,342.36,340.79,351.32,351.44,345.91,346.44,342.09,343.33,346.85,342.71,339.60,337.87,338.23,339.97,,355.11,353.42,349.52,347.36,348.17,349.83,352.71,353.83,359.26,,,,341.40,344.88,341.94,345.97,346.22,,344.55,344.94,349.05,347.27,344.41,352.01,360.01,359.67,362.46,360.90,357.41,358.14,357.71,348.64,350.33,347.28,350.87,356.84,351.16,359.58,365.74,377.18,395.36
2002-04-19 22:09:33+00:00,L7,379.50,333.10,335.36,333.06,330.66,319.41,324.62,320.18,320.82,332.84,302.01,320.01,316.62,322.13,323.75,317.53,318.06,315.38,319.57,318.16,,321.10,324.30,320.28,320.20,325.96,328.11,331.90,332.00,337.60,,,,315.15,322.84,326.50,326.90,327.70,,326.45,323.69,328.04,325.82,326.22,328.49,333.35,340.55,344.05,340.85,332.48,331.65,330.36,332.22,328.58,321.83,329.04,332.79,331.35,340.77,344.71,348.11,357.38
2002-05-05 22:09:37+00:00,L7,410.78,335.66,334.96,314.95,318.59,319.00,314.33,288.53,324.30,322.67,309.07,312.78,319.19,328.84,,331.83,308.82,315.19,314.96,318.21,,312.81,168.31,321.34,327.59,329.10,341.38,338.03,328.43,338.54,,,,324.39,320.90,320.65,327.86,329.32,,324.06,329.10,331.50,342.83,333.26,320.78,332.05,338.14,347.19,347.71,337.85,339.56,342.90,340.26,341.46,334.31,331.66,334.14,341.85,345.44,231.41,218.55,67.20
2002-05-14 22:03:19+00:00,L7,410.93,360.92,363.03,364.61,353.05,342.94,351.96,353.06,352.80,357.38,342.40,344.60,349.42,348.69,352.41,347.38,347.97,349.53,350.73,349.84,351.75,349.40,355.26,358.64,356.28,353.23,350.25,357.19,365.86,357.75,355.98,351.54,349.55,352.88,350.01,358.93,362.85,363.82,357.62,361.50,362.84,362.92,363.45,359.43,370.06,367.46,371.81,374.14,365.16,367.41,370.24,368.83,366.67,359.04,358.95,363.07,363.11,362.30,367.12,372.90,380.68,400.01
2002-05-30 22:03:13+00:00,L7,410.19,331.01,189.28,199.49,202.09,311.82,309.62,313.90,330.21,330.25,281.95,278.43,324.99,335.89,335.96,336.75,333.91,328.55,330.51,338.83,343.76,349.11,345.67,343.77,341.22,328.29,338.90,349.49,350.61,352.99,343.15,340.09,343.12,337.03,342.79,344.47,361.08,360.09,353.42,346.14,346.83,353.97,349.74,343.01,350.80,361.26,357.47,366.22,357.09,362.75,361.82,362.84,353.22,351.02,348.09,354.19,340.06,,,347.25,370.30,388.70
2002-06-15 22:03:07+00:00,L7,395.53,333.39,185.43,197.43,196.79,299.37,285.62,301.95,318.47,323.31,274.52,262.91,267.56,,322.03,324.87,323.85,329.57,327.48,337.53,,344.19,342.61,343.86,334.83,333.51,338.27,343.98,350.07,353.90,,340.46,342.55,339.06,343.70,353.41,351.98,344.33,352.32,357.02,352.96,351.86,354.22,353.16,360.51,357.60,363.65,366.20,357.25,362.38,361.04,361.27,350.49,356.40,360.09,361.19,358.01,355.42,362.16,369.11,377.10,387.47
2002-06-22 22:09:15+00:00,L7,394.81,329.77,179.83,190.93,191.01,295.54,301.20,300.77,320.07,322.29,266.89,264.16,293.99,,323.45,324.36,318.75,317.02,323.73,327.59,,335.40,326.41,334.14,325.87,299.14,330.22,331.35,340.58,345.64,,,,323.41,335.73,341.14,338.44,331.74,,354.06,341.28,327.70,330.06,344.76,342.60,338.27,344.98,348.81,342.98,350.73,344.09,340.67,341.38,340.49,336.13,337.96,344.14,341.62,344.93,354.71,363.09,376.55
2002-08-18 22:02:45+00:00,L7,411.21,331.83,329.42,329.47,315.40,313.24,306.37,303.62,308.40,322.35,300.39,308.08,319.30,323.78,319.37,317.13,320.08,321.18,329.82,330.05,331.14,331.85,340.18,339.62,336.51,334.06,336.72,337.65,341.36,345.49,340.46,336.79,330.27,329.82,328.40,334.56,337.27,335.39,342.07,340.66,337.78,335.76,334.56,333.47,339.32,346.08,354.02,349.37,348.54,342.83,342.22,338.37,337.51,339.00,336.69,336.77,334.66,337.17,341.07,346.87,353.66,360.44
2002-09-10 22:08:43+00:00,L7,395.59,335.79,338.43,341.01,331.47,330.56,331.16,333.72,334.70,340.15,327.58,334.92,335.64,333.64,334.91,332.27,333.01,332.12,330.62,334.71,336.58,341.52,342.59,341.87,348.71,345.05,346.76,346.22,348.94,354.88,345.26,338.75,333.97,337.08,337.23,342.20,340.12,345.98,349.43,349.81,350.26,346.89,344.37,343.94,340.23,350.38,350.56,356.81,355.65,351.40,354.05,342.40,340.86,343.45,339.65,339.77,342.47,336.53,340.83,346.95,356.65,369.90
2002-09-26 22:08:32+00:00,L7,395.98,338.46,336.26,336.69,325.04,325.56,326.33,321.88,329.72,334.19,319.67,324.58,324.49,326.76,332.02,324.78,331.74,329.56,327.65,332.39,338.87,344.09,345.05,343.67,337.92,335.63,340.16,343.54,348.66,347.64,344.66,333.36,334.49,333.38,341.62,337.67,334.31,343.14,344.52,344.10,336.51,338.59,334.57,332.73,338.15,336.88,345.18,358.42,347.45,349.02,349.70,338.74,337.43,334.65,330.57,333.82,332.10,330.50,332.65,336.71,345.37,364.27
2002-10-12 22:08:26+00:00,L7,,,,,,,,,,,,,,,,290.93,275.69,290.87,287.05,,,163.98,148.71,119.13,85.53,296.39,293.92,,295.24,300.06,,123.47,,,,,,285.96,,308.42,312.42,310.56,306.43,307.48,,319.73,326.02,330.93,324.78,320.38,319.19,307.79,307.57,305.52,306.40,312.17,313.89,313.63,317.28,322.62,328.68,342.14
2002-12-24 22:02:57+00:00,L7,380.06,321.52,324.64,317.99,322.28,313.18,320.91,314.88,319.20,327.33,319.75,323.27,324.21,327.21,333.59,328.87,326.88,324.57,324.92,326.82,328.89,325.07,331.59,332.71,335.13,335.77,334.47,336.47,339.67,344.09,337.33,335.54,328.06,327.05,326.22,327.50,328.75,322.30,329.66,334.65,325.43,318.21,328.25,336.00,333.39,338.64,344.74,351.24,342.19,340.20,330.68,326.11,325.77,319.55,323.00,320.59,324.41,330.47,338.36,345.91,348.03,363.79
2002-12-31 22:09:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.54,342.24,342.40,336.71,346.37,346.79,338.72,331.98,333.35,344.24,351.07,344.21,350.34,350.80,349.64,346.22,339.79,334.86,335.32,334.79,335.53,347.33,348.09,339.25,344.51,348.29,360.16,371.88
2003-02-01 22:09:21+00:00,L7,428.77,341.21,354.16,358.45,341.04,339.87,340.82,343.53,352.35,357.12,354.19,354.25,354.04,351.95,357.11,354.80,352.69,345.71,346.39,350.04,353.57,356.50,363.98,362.59,360.97,360.20,365.54,358.82,359.21,367.23,357.76,360.77,357.84,367.68,368.06,376.40,379.67,369.12,371.95,368.17,363.18,354.53,354.86,364.41,373.78,368.94,365.37,373.13,380.38,381.56,379.77,373.51,361.21,357.67,353.97,356.35,364.25,368.56,374.63,371.29,368.39,389.08
2003-08-04 21:57:34+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-05 22:02:59+00:00,L7,412.61,322.89,214.75,230.66,291.84,311.63,322.48,327.71,334.01,339.56,308.57,296.32,325.92,330.32,339.41,337.75,339.73,343.61,344.31,346.43,,,,,342.72,339.57,344.98,342.88,344.70,350.64,350.60,344.84,347.46,344.72,346.50,355.33,,,,356.04,360.95,353.19,352.61,348.77,354.89,362.11,361.43,366.24,354.91,356.76,353.20,,,341.96,340.59,338.72,341.98,342.42,348.11,347.09,352.07,354.25
2003-08-13 21:51:32+00:00,L5,409.39,391.80,366.71,364.77,364.27,363.43,370.47,362.64,367.94,372.57,358.49,360.25,366.64,368.05,376.70,379.10,368.87,368.50,369.86,376.61,376.58,366.30,374.54,379.86,374.63,373.59,378.78,368.83,380.53,384.32,368.67,375.51,379.65,393.22,401.28,406.74,401.51,409.98,394.89,380.83,385.45,386.89,386.70,385.91,391.37,395.83,391.21,394.07,401.42,396.99,390.00,383.45,373.06,367.94,365.30,366.16,367.67,362.85,367.79,372.14,384.36,417.65
2003-10-07 21:58:35+00:00,L5,403.22,353.66,351.00,348.93,340.14,334.51,343.13,343.22,348.22,352.87,346.59,340.62,345.80,348.70,353.87,351.49,344.83,343.79,338.14,342.55,345.29,343.14,347.95,345.22,342.06,340.91,348.28,352.35,360.20,364.22,362.16,360.47,359.13,368.77,364.44,365.71,365.32,366.62,363.25,359.68,356.03,361.60,367.76,368.25,369.95,372.62,374.63,376.79,373.51,362.48,361.11,356.69,346.86,343.66,341.25,356.55,361.45,361.66,361.45,366.89,376.11,393.48
2003-10-15 22:08:58+00:00,L7,,,,,,,,,,,,,,,,319.23,315.34,314.75,315.58,314.81,,180.48,,,,,,319.15,332.10,337.67,,,,332.17,337.06,334.12,,,,,,,327.57,322.20,327.97,336.91,330.79,334.62,335.72,327.53,,,,,,,219.42,321.61,318.83,326.99,332.03,349.97
2003-10-16 21:52:31+00:00,L5,404.40,345.07,342.91,343.22,334.19,331.64,331.94,324.43,329.65,341.27,332.50,331.28,335.60,340.85,345.53,345.30,336.94,337.24,338.67,340.42,344.73,341.95,348.65,348.66,343.93,343.38,347.59,341.32,347.84,352.98,351.71,349.85,353.16,351.24,360.88,361.56,361.15,361.36,361.85,361.80,358.41,360.17,356.62,352.02,361.31,359.57,361.69,361.18,362.20,361.65,362.88,353.65,348.02,344.77,341.27,349.24,349.01,342.53,348.66,348.72,352.78,372.08
2003-10-31 22:09:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.63,347.72,349.66,346.65,340.40,335.95,,,,,,,,223.13,226.41,224.95,
2003-11-17 21:52:57+00:00,L5,387.84,335.47,337.53,337.16,334.49,328.41,329.30,318.72,328.29,340.01,329.68,332.07,333.22,325.87,325.72,323.07,319.59,318.78,319.06,321.73,326.32,326.50,333.93,340.65,338.09,341.62,343.79,345.26,351.66,354.45,352.26,337.04,335.59,341.44,339.35,345.83,341.97,342.07,357.13,356.06,355.60,354.43,358.58,357.64,360.55,353.48,351.70,357.05,350.37,350.51,342.94,339.39,347.87,347.64,346.02,348.00,354.90,351.62,353.76,354.14,349.74,362.65
2003-12-10 21:59:17+00:00,L5,433.90,347.48,340.29,343.73,332.23,330.47,329.87,327.93,329.34,340.36,332.26,330.22,336.87,340.53,341.00,331.74,337.98,340.88,341.59,342.97,342.01,347.23,354.95,351.99,352.45,346.54,337.32,335.23,345.25,347.47,344.89,346.72,348.16,369.40,372.78,371.73,365.86,370.82,372.56,369.73,367.68,353.92,350.60,357.09,358.69,365.78,365.10,374.09,379.50,375.77,370.94,369.28,365.19,364.61,359.47,350.93,354.49,351.48,351.78,356.77,364.44,382.82
2003-12-26 21:59:30+00:00,L5,402.35,329.19,329.83,337.90,325.70,324.10,325.48,322.73,323.42,332.84,329.98,336.01,337.98,341.91,342.58,337.84,328.37,323.22,320.55,323.65,325.59,327.90,329.69,324.11,322.25,336.60,345.06,344.31,346.88,351.48,351.71,351.49,353.14,343.95,341.68,346.91,347.96,350.69,346.95,344.70,354.68,357.37,359.56,365.55,,372.78,368.63,366.01,351.73,352.50,350.63,340.40,337.03,336.18,348.06,356.34,358.72,349.63,351.38,354.73,363.50,376.56
