dates,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061,satname
2000-08-19 22:11:49+00:00,411.48,,,,,,373.85,316.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.22,357.46,377.18,385.73,371.94,318.69,321.70,316.02,316.05,304.93,296.21,310.80,336.49,371.30,,,373.14,,L7
2000-09-20 22:11:14+00:00,383.04,343.44,344.62,344.11,326.94,310.93,305.17,282.82,312.37,335.19,328.92,332.38,335.22,339.64,343.93,341.47,337.90,334.01,330.52,334.46,339.18,340.52,348.26,342.08,337.34,329.76,336.19,337.08,338.10,341.80,339.01,331.99,332.04,329.82,334.94,327.97,332.71,330.42,329.85,330.13,327.53,328.42,337.94,328.43,334.04,342.59,357.58,358.59,348.78,349.00,350.19,344.23,339.38,338.76,329.64,337.57,338.32,333.40,336.38,340.56,346.09,360.43,L7
2000-12-18 22:05:01+00:00,383.74,336.93,343.01,339.67,336.32,324.52,342.20,339.26,342.46,348.09,343.95,344.60,339.18,351.84,359.27,347.01,345.01,342.94,337.89,340.61,341.26,345.32,352.20,350.25,349.31,347.41,351.16,350.21,359.79,357.75,347.00,341.38,343.12,340.09,333.90,331.66,330.92,326.16,335.89,340.24,340.22,343.88,334.91,340.21,,363.94,371.50,378.84,370.02,369.08,372.34,358.56,356.75,348.06,347.40,343.65,346.06,342.54,339.83,344.99,335.56,352.43,L7
2000-12-25 22:11:14+00:00,391.74,337.03,339.41,338.77,334.38,332.00,325.77,310.74,336.29,331.09,335.97,336.25,336.59,337.99,341.97,341.29,335.18,331.81,336.36,330.09,337.93,341.00,340.55,341.45,341.20,343.58,346.25,338.59,340.79,343.22,336.26,340.55,329.95,329.53,318.45,323.72,324.87,333.75,336.52,335.37,338.02,330.95,325.76,321.94,,346.66,345.75,354.44,348.85,342.25,339.60,337.57,334.15,339.55,333.28,336.26,339.69,335.44,338.35,330.65,334.07,336.79,L7
2001-01-03 22:05:00+00:00,397.55,331.26,335.66,331.75,331.33,323.06,336.92,328.87,335.01,350.09,345.94,346.08,346.83,351.04,358.93,347.22,343.96,340.19,339.71,340.28,346.77,348.41,358.10,357.53,350.53,354.82,353.56,356.50,365.39,366.47,352.36,350.12,348.81,351.24,335.23,328.92,331.19,327.53,335.18,334.45,340.65,344.29,342.24,338.76,344.87,359.51,361.39,368.35,354.90,344.99,348.38,349.51,349.18,336.74,339.61,340.46,346.03,342.52,348.36,349.57,346.12,360.34,L7
2001-01-26 22:11:18+00:00,377.07,328.79,335.47,337.50,324.93,327.10,318.13,310.21,324.56,334.13,333.67,331.74,335.16,339.60,343.84,340.98,334.84,331.32,334.94,336.48,336.65,343.00,342.84,347.15,345.22,345.25,351.58,344.77,348.04,349.84,,,,337.74,330.57,330.66,330.74,335.74,,337.41,335.79,338.72,331.38,333.64,,352.37,354.93,358.63,353.63,346.30,346.67,344.23,343.32,353.08,340.04,347.71,344.09,340.96,346.82,341.83,344.72,341.41,L7
2001-02-20 22:05:00+00:00,394.07,347.42,353.47,354.94,349.91,345.04,345.31,338.89,351.90,358.72,353.34,353.94,355.90,360.28,365.76,361.86,358.12,351.45,353.83,356.01,358.25,360.32,360.01,360.05,360.14,362.83,364.67,361.07,362.21,360.32,359.31,358.10,352.51,350.29,343.74,343.79,335.82,341.57,349.88,346.20,350.01,350.28,351.07,348.09,350.76,360.44,360.81,368.15,361.71,358.44,357.42,362.45,361.77,365.40,361.93,360.21,365.18,364.39,364.21,364.20,353.71,364.25,L7
2001-03-31 22:10:55+00:00,398.48,351.35,346.37,349.60,340.70,338.06,342.91,347.58,352.91,359.50,356.57,355.90,355.75,360.15,368.26,362.91,360.90,356.91,353.46,358.52,362.07,362.25,371.03,367.57,365.34,366.33,364.12,365.51,370.37,376.63,,,,362.07,357.29,351.22,347.79,344.19,,346.09,352.83,348.59,350.20,352.04,361.73,367.29,369.23,373.67,366.55,368.79,373.71,363.59,366.65,361.47,360.36,359.75,359.15,352.13,360.47,357.38,363.67,371.65,L7
2001-04-09 22:04:41+00:00,406.77,342.91,350.07,354.42,345.56,339.07,335.83,329.37,349.05,355.75,348.03,346.98,349.05,348.92,359.12,357.67,348.59,346.22,350.58,350.02,355.25,354.06,351.08,354.29,350.95,350.11,353.85,349.73,348.01,350.71,349.66,349.94,345.94,345.22,345.59,346.53,347.57,348.64,,341.66,340.35,342.71,345.50,345.94,348.10,354.94,352.06,359.85,353.73,355.88,353.92,353.33,344.81,350.60,349.72,352.39,354.23,351.34,356.52,353.57,355.17,368.53,L7
2001-04-16 22:10:54+00:00,398.11,345.19,339.76,344.12,334.70,334.36,336.37,340.39,347.31,355.54,348.52,351.19,346.65,353.31,359.52,356.81,358.17,354.50,348.55,352.00,,354.18,358.58,356.83,353.74,353.98,355.00,353.19,357.68,355.31,,,,352.94,348.04,350.27,351.54,347.13,,341.70,340.36,343.66,344.59,345.31,343.43,346.08,352.17,359.31,354.87,358.04,352.74,350.42,347.24,342.87,342.99,341.57,344.83,340.72,338.13,345.02,348.20,359.60,L7
2001-06-19 22:10:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.32,,344.75,334.44,340.61,340.06,350.61,346.09,353.50,360.71,364.86,359.19,357.31,356.03,348.05,346.27,345.62,349.64,352.47,349.87,344.51,349.47,349.13,349.47,364.90,L7
2001-06-28 22:03:56+00:00,400.42,338.46,313.08,,,325.80,341.41,357.04,355.22,360.28,348.31,342.86,352.32,360.06,362.13,355.02,355.93,359.58,356.64,363.81,365.71,360.06,369.75,369.42,363.98,361.15,363.37,373.65,372.71,365.33,361.71,362.90,359.19,364.94,358.79,364.27,360.45,358.00,359.77,365.98,363.53,360.99,364.88,365.87,364.79,374.36,371.71,384.99,378.45,374.58,378.49,381.68,373.64,368.30,364.20,360.17,366.05,358.32,364.80,369.61,362.84,371.44,L7
2001-07-05 22:10:09+00:00,391.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.73,366.32,,357.50,361.68,365.76,368.47,369.49,365.04,372.96,371.19,372.73,370.28,371.14,369.82,362.55,360.30,367.92,363.91,364.44,370.27,372.91,373.60,374.99,387.89,407.55,L7
2001-07-14 22:03:57+00:00,398.18,334.11,,,,323.56,328.09,343.15,346.64,352.24,331.62,342.63,348.65,355.98,363.21,360.07,358.79,355.85,360.00,362.21,363.01,358.28,366.09,363.64,362.67,359.18,356.32,363.68,362.31,368.45,364.34,354.85,359.15,360.22,360.72,358.19,361.22,354.30,354.20,354.67,355.72,361.78,360.85,358.43,366.27,368.54,369.13,376.60,370.35,372.57,377.86,374.44,367.33,360.12,362.13,362.14,367.17,357.77,365.16,371.68,374.55,375.36,L7
2001-08-15 22:03:26+00:00,412.08,346.87,352.37,350.92,343.53,341.86,344.04,332.44,343.51,357.18,354.71,350.48,349.25,354.59,363.08,359.96,356.68,348.53,344.58,350.29,356.37,365.48,359.89,353.86,353.82,353.64,351.70,346.75,342.89,359.18,360.79,354.36,348.22,342.65,346.93,347.73,348.85,348.42,345.08,349.71,348.95,345.89,350.42,346.34,343.03,356.47,357.77,359.07,356.86,359.09,350.41,349.30,345.65,337.70,340.12,342.28,349.28,346.82,352.62,353.71,362.15,371.99,L7
2002-01-29 22:09:33+00:00,418.45,389.64,,365.35,354.13,351.35,344.74,327.73,,,349.15,347.16,347.39,359.07,352.00,354.01,348.05,342.55,345.89,343.36,345.13,343.91,344.55,338.80,337.75,341.22,340.26,340.65,338.79,345.40,340.52,340.46,345.42,345.39,338.81,332.27,330.56,339.92,335.77,332.70,332.76,334.94,338.12,348.57,350.94,353.48,350.81,356.01,346.35,350.65,347.24,331.35,332.48,335.84,333.19,339.32,347.41,342.25,346.73,351.21,350.06,370.88,L7
2002-02-23 22:03:31+00:00,355.14,351.85,354.40,350.30,342.50,338.80,341.39,339.59,339.83,351.78,347.56,351.25,348.62,351.45,351.81,342.22,342.45,340.42,339.54,340.57,337.82,338.97,344.96,344.71,347.90,343.67,350.50,354.78,350.08,348.56,349.14,341.14,334.79,337.88,333.68,337.01,332.62,337.93,340.16,337.63,338.68,338.09,341.79,344.58,353.93,356.48,354.77,356.87,353.01,344.96,344.85,342.60,344.52,343.46,341.15,340.75,349.55,343.55,352.08,351.63,359.82,372.64,L7
2002-03-11 22:03:31+00:00,367.99,362.81,362.89,363.46,349.82,345.14,338.81,337.06,343.79,356.20,346.15,344.99,348.00,347.12,352.32,346.63,345.31,339.23,338.74,343.62,344.63,344.41,345.30,345.34,341.90,346.94,346.17,346.82,341.54,345.08,346.47,348.47,344.53,345.22,339.71,333.19,339.28,342.28,339.24,337.50,340.05,336.63,336.44,338.13,351.31,358.55,355.93,361.25,350.99,347.65,346.98,348.19,339.46,343.23,336.63,343.04,352.28,345.13,350.47,359.41,370.78,386.05,L7
2002-04-12 22:03:25+00:00,392.53,344.14,354.90,353.36,337.49,334.55,330.53,323.04,338.41,339.61,334.99,336.30,333.21,333.19,335.93,335.61,331.25,328.40,331.13,331.10,,346.24,342.50,340.05,337.22,339.82,341.48,341.79,340.92,348.34,,,,325.62,330.68,327.74,334.14,336.75,,332.72,334.02,337.22,333.07,331.50,340.18,351.13,349.53,352.32,349.07,345.58,343.94,344.80,336.81,345.43,339.81,344.42,350.92,347.10,356.03,358.98,369.71,382.45,L7
2002-04-19 22:09:33+00:00,381.35,338.03,338.44,335.91,332.72,322.37,330.79,329.43,327.55,339.01,307.70,325.30,321.25,327.42,329.44,321.23,322.41,320.31,323.27,322.79,,325.73,329.99,325.21,325.49,330.31,332.46,337.59,338.73,343.29,,,,323.37,330.24,333.90,333.07,332.63,,332.62,329.38,334.21,333.22,332.95,334.66,337.98,345.84,349.34,347.02,338.65,339.05,337.09,338.39,331.13,325.72,332.40,335.87,333.46,342.62,348.23,352.00,364.11,L7
2002-05-05 22:09:37+00:00,413.18,342.06,338.96,318.64,321.26,322.84,322.33,300.53,333.03,330.67,316.45,319.64,325.19,335.70,,336.63,314.47,321.59,319.76,324.21,,318.81,,327.74,334.45,334.75,347.03,345.41,337.16,345.92,,,,335.06,330.50,330.25,335.86,335.72,,332.06,336.48,339.50,352.43,341.99,328.78,338.05,345.00,354.05,355.71,345.85,349.16,351.63,348.26,344.77,339.36,336.02,338.14,344.59,347.84,,,,L7
2002-05-14 22:03:19+00:00,408.08,353.32,358.28,,349.88,338.38,342.46,338.81,342.44,347.88,333.63,336.46,342.30,340.55,343.64,341.68,341.26,341.93,345.03,342.71,344.62,342.27,346.49,351.04,348.14,346.52,343.54,348.42,355.50,348.98,348.86,345.21,341.41,340.21,338.61,347.53,353.35,356.22,349.48,352.00,354.07,353.42,352.05,349.07,360.56,360.33,363.67,366.00,355.66,357.91,358.84,358.47,357.17,355.11,352.95,357.89,358.36,359.04,364.27,367.47,374.68,389.65,L7
2002-05-30 22:03:13+00:00,409.89,330.21,,,,311.34,308.62,312.40,329.12,329.25,281.03,277.57,324.24,335.03,335.04,336.15,333.20,327.75,329.91,338.08,343.01,348.36,344.75,342.97,340.36,327.58,338.19,348.57,349.52,352.07,342.40,339.42,342.26,335.70,341.59,343.27,360.08,359.29,352.56,345.14,345.91,352.97,348.54,341.92,349.80,360.51,356.61,365.36,356.09,361.75,360.62,361.75,352.22,350.61,347.46,353.64,339.56,,,346.68,369.67,387.61,L7
2002-06-15 22:03:07+00:00,395.78,334.06,,,,299.77,286.45,303.20,319.38,324.14,275.29,263.62,268.19,,322.80,325.37,324.44,330.24,327.98,338.15,,344.81,343.38,344.53,335.54,334.10,338.86,344.75,350.98,354.67,,341.02,343.26,340.17,344.70,354.41,352.81,345.00,353.03,357.85,353.73,352.69,355.22,354.07,361.34,358.23,364.36,366.91,358.08,363.21,362.04,362.18,351.32,356.74,360.62,361.64,358.43,355.71,362.41,369.59,377.63,388.38,L7
2002-06-22 22:09:15+00:00,393.76,326.97,,,,293.86,297.70,295.52,316.25,318.79,263.66,261.16,291.37,,320.22,322.26,316.28,314.22,321.63,324.96,,332.77,323.18,331.34,322.87,296.67,327.75,328.12,336.76,342.41,,,,318.74,331.53,336.94,334.94,328.94,,350.56,338.05,324.20,325.86,340.94,339.10,335.64,341.98,345.81,339.48,347.23,339.89,336.85,337.88,339.04,333.92,336.05,342.39,340.42,343.88,352.71,360.88,372.73,L7
2002-08-18 22:02:45+00:00,412.66,335.70,331.84,331.70,317.01,315.56,311.20,310.87,313.67,327.18,304.85,312.22,322.93,327.92,323.83,320.03,323.49,325.05,332.72,333.68,334.76,335.48,344.64,343.49,340.65,337.47,340.13,342.11,346.63,349.95,344.08,340.01,334.41,336.26,334.20,340.36,342.10,339.26,346.21,345.49,342.24,340.59,340.36,338.74,344.15,349.70,358.16,353.51,353.37,347.66,348.02,343.64,342.34,341.00,339.74,339.41,337.08,338.83,342.52,349.63,356.71,365.71,L7
2002-09-10 22:08:43+00:00,393.59,330.46,335.10,337.93,329.25,327.36,324.49,323.72,327.43,333.48,321.43,329.21,330.64,327.93,328.76,328.27,328.30,326.79,326.62,329.71,331.58,336.52,336.44,336.54,343.00,340.34,342.05,340.07,341.67,348.73,340.26,334.31,328.26,328.19,329.23,334.20,333.45,340.65,343.72,343.14,344.11,340.22,336.37,336.67,333.56,345.38,344.85,351.10,348.98,344.73,346.05,335.13,334.19,340.69,335.44,336.13,339.14,334.24,338.83,343.14,352.44,362.63,L7
2002-09-26 22:08:32+00:00,395.83,338.06,336.01,336.46,324.87,325.32,325.83,321.13,329.17,333.69,319.21,324.15,324.12,326.33,331.56,324.48,331.39,329.16,327.35,332.01,338.50,343.71,344.59,343.27,337.49,335.28,339.81,343.08,348.11,347.18,344.29,333.03,334.06,332.71,341.02,337.07,333.81,342.74,344.09,343.60,336.05,338.09,333.97,332.18,337.65,336.50,344.75,357.99,346.95,348.52,349.10,338.19,336.93,334.44,330.25,333.55,331.85,330.33,332.50,336.42,345.05,363.72,L7
2002-10-12 22:08:26+00:00,,,,,,,,,,,,,,,,297.53,,299.67,293.65,,,,,,,304.15,301.68,,307.24,310.21,,,,,,,,294.76,,319.42,322.57,321.56,319.63,319.48,,327.98,335.45,340.36,335.78,331.38,332.39,319.79,318.57,310.07,313.35,318.17,319.39,317.40,320.58,328.91,335.63,354.14,L7
2002-12-24 22:02:57+00:00,380.96,323.92,326.14,319.37,323.28,314.62,323.91,319.38,322.47,330.33,322.52,325.84,326.46,329.78,336.36,330.67,329.00,326.97,326.72,329.07,331.14,327.32,334.36,335.11,337.70,337.89,336.59,339.24,342.94,346.86,339.58,337.54,330.63,331.05,329.82,331.10,331.75,324.70,332.23,337.65,328.20,321.21,331.85,339.27,336.39,340.89,347.31,353.81,345.19,343.20,334.28,329.38,328.77,320.79,324.89,322.23,325.91,331.50,339.26,347.62,349.92,367.06,L7
2002-12-31 22:09:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.54,337.24,338.23,333.38,342.80,342.62,334.87,327.81,328.35,339.69,346.90,341.08,346.77,347.23,345.47,342.05,334.79,330.31,331.15,333.07,332.90,345.06,346.01,337.82,343.26,345.91,357.53,367.33,L7
2003-02-01 22:09:21+00:00,424.62,330.14,347.24,352.07,336.43,333.23,326.99,322.78,337.26,343.29,341.42,342.39,343.67,340.09,344.34,346.50,342.93,334.64,338.09,339.67,343.19,346.12,351.21,351.52,349.11,350.44,355.78,346.05,344.12,354.46,347.38,351.55,345.98,349.24,351.46,359.80,365.84,358.05,360.09,354.34,350.41,340.70,338.26,349.32,359.95,358.56,353.51,361.27,366.55,367.73,363.17,358.42,347.38,351.95,345.23,348.80,357.33,363.82,370.48,363.39,359.65,373.99,L7
2003-08-05 22:02:59+00:00,416.41,333.02,,,,317.71,335.15,346.71,347.83,352.23,320.26,307.18,335.42,341.18,351.10,345.35,348.67,353.74,351.91,355.93,,,,,353.58,348.51,353.92,354.57,358.52,362.33,360.10,353.28,358.32,361.61,361.70,370.53,,,,368.71,372.64,365.86,367.81,362.59,367.56,371.61,372.29,377.10,367.58,369.43,368.40,,,347.20,348.59,345.63,348.31,346.76,351.91,354.33,360.07,368.07,L7
2003-08-13 21:51:32+00:00,405.34,381.00,359.96,358.54,359.77,356.95,356.97,342.39,353.21,359.07,346.03,348.68,356.51,356.48,364.24,371.00,359.34,357.70,361.76,366.49,366.45,356.18,362.08,369.06,363.06,364.06,369.25,356.37,365.80,371.86,358.55,366.51,368.08,375.22,385.08,390.54,388.01,399.18,383.32,367.33,372.99,373.39,370.50,371.18,377.87,385.70,379.64,382.50,387.92,383.49,373.80,368.72,359.56,362.35,356.77,358.80,360.92,358.22,363.74,364.43,375.83,402.92,L5
2003-10-07 21:58:35+00:00,402.17,350.86,349.25,347.31,338.97,332.83,339.63,337.97,344.40,349.37,343.36,337.62,343.18,345.70,350.64,349.39,342.36,340.99,336.04,339.93,342.67,340.51,344.72,342.42,339.06,338.44,345.81,349.12,356.38,360.99,359.54,358.14,356.13,364.10,360.24,361.51,361.82,363.82,360.25,356.18,352.80,358.10,363.56,364.43,366.45,370.00,371.63,373.79,370.01,358.98,356.91,352.87,343.36,342.21,339.04,354.64,359.70,360.46,360.40,364.89,373.90,389.66,L5
2003-10-15 22:08:58+00:00,,,,,,,,,,,,,,,,320.13,316.40,315.95,316.48,315.94,,,,,,,,320.53,333.74,339.05,,,,334.17,338.86,335.92,,,,,,,329.37,323.84,329.47,338.04,332.08,335.91,337.22,329.03,,,,,,,,322.12,319.28,327.85,332.98,351.61,L7
2003-10-16 21:52:31+00:00,406.20,349.87,345.91,345.99,336.19,334.52,337.94,333.43,336.20,347.27,338.04,336.42,340.10,345.99,351.07,348.90,341.18,342.04,342.27,344.92,349.23,346.45,354.19,353.46,349.07,347.62,351.83,346.86,354.39,358.52,356.21,353.85,358.30,359.24,368.08,368.76,367.15,366.16,366.99,367.80,363.95,366.17,363.82,358.57,367.31,364.07,366.83,366.32,368.20,367.65,370.08,360.20,354.02,347.25,345.06,352.51,352.01,344.59,350.46,352.15,356.57,378.63,L5
2003-10-31 22:09:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.50,357.86,359.80,358.48,352.23,350.15,,,,,,,,,,,,L7
2003-11-17 21:52:57+00:00,391.24,344.54,343.20,342.39,338.27,333.85,340.63,335.72,340.65,351.34,340.14,341.78,341.72,335.58,336.18,329.87,327.59,327.85,325.86,330.23,334.82,335.00,344.39,349.72,347.80,349.62,351.79,355.72,364.02,364.91,360.76,344.60,345.30,356.55,352.95,359.43,353.30,351.14,366.84,367.39,366.06,365.76,372.18,370.00,371.88,361.98,361.41,366.76,361.70,361.84,356.54,351.75,359.20,352.33,353.18,354.18,360.57,355.51,357.16,360.62,356.90,375.01,L5
2003-12-10 21:59:17+00:00,431.30,340.55,335.96,339.73,329.34,326.31,321.20,314.93,319.89,331.69,324.26,322.79,330.37,333.10,333.00,326.54,331.86,333.95,336.39,336.47,335.51,340.73,346.95,345.06,345.02,340.42,331.20,327.23,335.80,339.47,338.39,340.94,340.73,357.84,362.38,361.33,357.19,363.89,365.13,361.06,359.68,345.25,340.20,347.64,350.02,359.28,357.67,366.66,370.83,367.10,360.54,359.83,356.52,361.02,354.00,346.20,350.16,348.51,349.18,351.82,358.97,373.37,L5
2003-12-26 21:59:30+00:00,401.05,325.72,327.66,335.90,324.26,322.02,321.15,316.23,318.69,328.51,325.98,332.30,334.73,338.20,338.58,335.24,325.31,319.75,317.95,320.40,322.34,324.65,325.69,320.64,318.54,333.54,342.00,340.31,342.15,347.48,348.46,348.60,349.43,338.17,336.48,341.71,343.63,347.22,343.24,340.37,350.68,353.04,354.36,360.82,,369.53,364.92,362.30,347.40,348.17,345.43,335.67,332.70,334.39,345.32,353.98,356.55,348.14,350.08,352.25,360.76,371.83,L5
2004-01-12 22:03:31+00:00,396.31,336.30,336.49,336.62,331.49,324.79,331.89,329.91,334.91,340.98,332.90,334.08,335.81,342.40,,,,338.21,334.07,338.34,344.25,344.63,344.69,343.83,340.95,341.16,346.44,347.56,349.27,348.89,352.27,,,,352.08,355.67,356.57,356.15,359.50,353.74,353.33,350.22,354.98,352.16,358.34,361.93,,,,365.62,367.79,352.56,349.32,343.68,341.52,340.93,348.50,344.12,341.45,346.39,351.69,,L7
