,dates,mex0287-0000,mex0287-0001,mex0287-0002,mex0287-0003,mex0287-0004,mex0287-0005,mex0287-0006,mex0287-0007,mex0287-0008,mex0287-0009,mex0287-0010,mex0287-0011,mex0287-0012,mex0287-0013,mex0287-0014,mex0287-0015,mex0287-0016,mex0287-0017,mex0287-0018,mex0287-0019,mex0287-0020,mex0287-0021,mex0287-0022,mex0287-0023
0,1985-09-24 16:53:54+00:00,,,,,,201.74682193966024,207.45395188588637,198.27579718641675,202.9099369751386,216.25223733204453,217.76050242119865,224.56289299278268,225.64651015105724,214.10980075335297,230.79815190783242,230.55976753180087,241.230424404481,235.00066883099728,,,,,,
1,1986-03-19 16:50:43+00:00,281.97296401386114,270.17687275745544,259.20593477064614,,242.78332374019934,234.91276325797813,223.30214353798104,210.47537144962675,207.41279180711214,209.7011148491006,205.23316032902287,203.44862627193262,211.32046108433647,203.98910928818992,210.16201843590787,213.55097587036101,212.79280299216452,199.40650786864146,186.76969069278624,172.0009504750901,156.20402754136822,164.29130865695174,149.168598870698,141.26434031602332
2,1986-04-04 16:50:23+00:00,291.8794827093654,289.5223133701622,284.62327877972893,,269.3601217394105,254.34607967024797,242.62309227017275,242.1629033891825,233.83805970791906,227.05744122394364,223.13794233128252,220.53200783998446,218.08587985132564,218.56886754417067,221.14612017713463,219.46432323719117,221.59771321764055,210.1949918374272,197.46218361377126,190.40045503538883,170.21525986693942,173.81988356855769,162.59832400693173,157.2528725319311
3,1986-04-20 16:50:02+00:00,265.4110064762057,269.3138074111471,270.3381218561842,,252.64471166433262,244.49805567356236,236.83244518237342,226.064336034683,224.2257790339358,220.85522845528894,221.95456321738772,210.799654720798,212.93369265395944,204.91225900660072,205.28755272707372,205.27481084502526,201.68295990584883,188.89465920243487,176.81813280487714,173.74059430713058,154.99278507966125,160.47665755162475,146.12816602221795,145.56544103720628
4,1987-09-14 16:51:34+00:00,177.03836698478668,207.74905764329796,213.05737460846981,217.82519910941312,225.93107078708996,225.16811371531182,228.98893419899258,224.534588589852,221.28230913390675,219.5483157629584,215.5634190076329,220.25878125381442,216.02720730352937,212.37760842079786,223.2418026001675,217.97415710873332,222.5465354341757,223.19303707525592,220.63086382230912,218.95403109267386,206.93689816884145,213.44307444950337,215.8051182422354,216.8325966111207
5,1990-02-10 16:46:22+00:00,217.3608100424385,222.70281582171185,226.2048279281919,217.3740766047415,223.55442364611443,226.24534601947224,217.7385114678994,221.8163555150647,221.95395487116866,222.18468666378533,220.16641363590853,226.2243917101727,224.73684136601403,223.8232210804776,228.78973439873764,236.07534287703777,236.0322031433863,228.48437045627057,225.32874631703166,220.5878120098474,212.3903848185874,211.65810910609153,201.0420013503219,201.70069045302347
6,1993-01-17 16:46:23+00:00,189.7664337233929,196.2334674311036,214.41241639901685,213.68489435320728,217.64374486025358,212.26375104532482,215.05372184118485,219.48338989326484,214.11694547157438,211.72909729921062,211.70764160386753,218.00933251808266,213.56863160702434,214.10823396140577,217.2838010226751,218.1480230082656,228.13263575247075,220.9379440898308,209.3210936602355,201.26198373035265,189.5004567903048,197.67315337194725,193.30112326936836,186.69315180501752
7,1993-02-02 16:46:34+00:00,226.80294512682937,229.04499371381922,231.80063663335477,227.79413438587667,222.93482931678264,221.26046047217932,223.28223051962854,221.78006802096436,223.92653222404954,221.65237590145938,228.58920990269172,223.6602418660356,219.158736361466,212.46122943067246,225.10275918458797,229.75992640400278,229.4305347623577,222.32354982547474,216.62870090241404,205.61784932801632,195.96931247258587,188.7668748120204,189.22832690400432,184.23494867327977
8,1993-02-18 16:46:41+00:00,229.46344147356746,237.30345798980218,240.39094052155275,226.6465458403662,223.63597613464708,216.64506309468786,216.64020641967986,210.21895432316998,202.7074169858666,201.89347293971673,211.4175714144056,206.41262282066324,201.90291956758233,196.564860133491,200.41857765468188,207.93212321468582,205.49754585729883,203.80287524902167,191.4653717311718,179.6874902571684,169.699404279092,171.6539436903725,167.02898843352875,165.46292229284703
9,1993-04-07 16:46:58+00:00,261.50070174924616,263.7755322065281,252.1780327973218,253.39112744602608,241.76408333036622,236.54901335235346,232.232313948694,227.50798576816806,224.6637003981845,219.7627361737587,213.96841973256667,201.25040503531596,194.76442651932558,182.33599451995286,191.8902707443893,198.62379591669853,192.9322547868301,186.89496131401992,177.92754007206088,163.18126167601486,157.35532886132924,177.31627823357394,169.772586955289,160.90826077131743
10,1993-04-23 16:47:08+00:00,257.7090278642147,254.94645416489803,255.0313924385721,252.11611863546582,249.9548421008915,243.71521924923445,234.0002466427475,221.88163981452172,221.36966325637113,217.19398188448721,210.23484846234675,195.82787501314758,191.29259478179318,191.00726924775046,190.44560220096997,186.93493940338593,180.09543292510799,168.6663034963658,153.01317741116156,152.76508598219255,125.01585244817161,149.52126110339645,158.84511921978068,154.3330513380852
11,1993-05-25 16:47:15+00:00,250.8363301706403,262.2005936894722,266.5982325687336,264.6535461241649,265.2365281723711,261.5121082768974,257.023100760131,243.78097550507374,239.7263726126549,241.61493457733715,234.16278309728747,226.1452607755671,221.39532679682156,207.0366525512462,204.49939448015377,201.7323655406122,201.61360674738236,193.7437857623931,192.49311270064248,178.87871112380893,166.89880175403098,180.1494657657912,170.19992768871245,167.58339396769375
12,1993-08-13 16:47:07+00:00,191.4718844409011,211.87782195732714,217.09479661263117,222.67293942351742,221.07403573527458,216.14884869170373,221.6191631139686,225.51393173663772,222.5449387060202,223.51655984344413,221.00255388973716,221.00460543244017,216.86624135558836,210.3237656238526,219.575098652058,215.31631300388133,225.72636412157215,226.36742187970646,219.89477591628562,217.60662933713067,206.01235827701984,208.577430206918,211.95174853264882,208.38819134723326
13,1993-08-29 16:47:06+00:00,181.435922308359,205.5356310584326,211.35518652102635,214.76288507760594,214.63044381374374,215.39182976533553,218.76852383554203,220.1352807960727,217.13147154250302,216.879982906859,218.49222620061713,211.22376681807575,219.35463139361812,218.63461660665993,215.52778934698583,216.39784301162854,217.5522669457496,211.521232504622,209.3602100522117,207.2286226304401,204.01136174451327,203.58864732272426,202.91374603146744,204.56679793362554
14,1993-10-16 16:46:54+00:00,172.8152305623871,190.19872933523018,196.47108950376563,195.4791968576226,191.0539788942626,197.7437387543715,202.2221951374227,205.05538415136283,199.53535617696062,200.4676570618743,193.1860872128069,195.34813994049696,,179.86737562737207,183.5078061848436,200.8467822245499,213.22951211950485,206.62983476701953,200.67456154263107,191.3206904717896,188.30362212842746,192.00715843716677,186.80205012284293,191.6763888966895
