,dates,chi0476-0000,chi0476-0001,chi0476-0002,chi0476-0003,chi0476-0004,chi0476-0005,chi0476-0006,chi0476-0007,chi0476-0008,chi0476-0009,chi0476-0010,chi0476-0011,chi0476-0012
0,1984-07-08 14:10:01+00:00,187.49754983759834,161.45507101934436,166.00126718179322,159.12528632211533,155.97854814467047,,164.05203722469113,166.02136269129613,149.62692422463425,,,140.74130040544895,
1,1985-01-25 14:05:39+00:00,197.32894313877162,164.5824471170849,145.09376852917552,,,,,,,,,,
2,1986-08-15 14:03:05+00:00,194.92017043251954,184.76372579526577,180.96625178312397,174.49153949258903,165.4996937286069,158.3688238730828,176.51419248938453,172.562608463801,181.19926300371392,196.20782235346633,178.91361697642853,165.126828441237,172.5971211932028
3,1986-08-24 13:56:34+00:00,171.57402220706268,155.13471585942273,158.568260443866,151.7692149766127,142.58428193249355,129.1972513177667,151.11640392899298,147.62541354731022,152.27008714981474,,,134.7707559029351,
4,1986-09-25 13:55:30+00:00,190.0843926840117,167.3962107944705,176.78988220280743,168.1139005159955,161.66260117889112,151.1408830916358,174.36461129976163,175.42037409221498,172.65438628989034,167.9615448916956,167.72766117580406,154.20617008281687,158.18210668569918
5,1986-10-18 14:00:56+00:00,191.5427577163374,175.87316696473022,169.88363792304114,155.19327470779874,152.6230801865698,147.84977396351917,168.60899935599105,172.26660013330346,170.40192140036984,155.04855353182802,157.25142131115496,149.46376084156086,155.20900001716888
6,1986-10-27 13:54:26+00:00,188.30879515510804,175.5237199832713,174.7790220785784,168.44968342257764,158.40510142687242,151.07600544738355,176.84540830343605,183.956765702831,190.97914523828643,165.279464483744,168.43221860499023,154.38823051785747,165.71127530255515
7,1986-11-03 14:00:21+00:00,198.88798841969782,186.04952986092005,187.81928790920333,176.80018859654018,165.05709256960182,161.11530694909848,182.20133955864125,191.58979297863218,195.51887606933406,182.09256261624793,179.17468338844398,162.37321214736608,171.63722279586415
8,1986-11-12 13:53:50+00:00,194.85363255628803,181.28049002001282,169.99961911146926,163.57637120103072,158.72449439045184,158.2891189931141,172.30100077235204,175.9506226829768,174.22750552738412,176.47574100354365,163.04627939956987,151.91614282328683,161.7398486252914
9,1986-12-21 14:00:25+00:00,190.82325876767158,174.10998731870018,172.92843141708383,161.33949552883942,155.92325865612366,149.75049858535516,170.22656819093058,166.68912700764378,163.17074295099712,158.67605040109498,161.28381564927795,154.5365711384947,165.09672206761826
10,1986-12-30 13:54:30+00:00,205.69780413928578,184.36536898985898,182.75025515464444,165.52959587690862,163.94699550704584,156.7936172933324,176.79805557083688,176.82240215169438,178.7161718373664,173.4625766226694,177.58018630792765,164.02522474551614,174.13843912432569
11,1987-01-06 14:00:54+00:00,190.01446813827206,171.4693705612967,162.6271493651306,151.02258025910353,154.83621138668335,139.8270290657414,171.34768842121025,161.82063447535532,157.8189061314749,,146.1605470008697,135.40844501161675,167.8822333527565
12,1987-01-15 13:54:59+00:00,190.21230883673653,171.1943736751353,163.96417101925636,155.53752847098772,156.06887688481328,147.94816885777615,171.59854595453214,166.26878770039298,161.65728788179376,,,,
13,1987-01-22 14:01:21+00:00,192.75058483863106,171.87115897791045,171.43373059926682,161.45842758797025,156.10088191151678,144.23001305097256,169.3570867634512,168.68843841577151,162.03394451086874,146.3966286366155,158.95589929461397,142.8719203002435,159.4396776513724
14,1987-01-31 13:55:29+00:00,192.73406754613939,178.45632294126008,172.13708983776104,159.55990156226486,153.1012692852267,145.67254816887535,173.3552470320731,165.94748015328767,139.2626287302858,,154.15434641287027,143.41529535824566,159.11895371617172
15,1987-02-07 14:01:56+00:00,204.98501364048,188.3213964399231,180.19437582351884,180.25506249599192,175.6807572638719,162.02535336952235,180.12841288638901,183.80271595754948,174.87887618248968,164.34718176273765,177.5381476980557,170.88870402141737,181.5142304093197
16,1998-03-09 14:17:57+00:00,190.48929279136797,173.34655567329548,159.98941015325565,152.4029839953377,147.92797435962785,156.14483611361447,168.62382105425885,168.45272070200804,159.01099229806061,163.6418868380444,173.47191614358087,154.37287712429958,156.5379489066163
17,1998-03-25 14:18:11+00:00,,,,,,,,,,,,,
18,1998-05-05 14:12:33+00:00,172.0283711500982,149.59359246206347,143.86385017352438,145.41690980941306,145.68489224459643,151.4363372238978,158.16302814224068,153.77379264581717,147.1707325050409,143.15841643120564,158.47834021175336,147.3737654708659,154.4861188947849
19,1998-06-13 14:19:18+00:00,,,182.1966100402141,177.56837432653987,164.49989705547603,,179.58495487490617,194.49913538624867,,196.62328461627743,187.6837279245108,184.34260217023953,180.3575139538132
