,dates,jap0035-0000,jap0035-0001,jap0035-0002,jap0035-0003,jap0035-0004,jap0035-0005,jap0035-0006,jap0035-0007,jap0035-0008,jap0035-0009,jap0035-0010,jap0035-0011,jap0035-0012,jap0035-0013,jap0035-0014,jap0035-0015,jap0035-0016,jap0035-0017,jap0035-0018,jap0035-0019,jap0035-0020,jap0035-0021,jap0035-0022,jap0035-0023,jap0035-0024,jap0035-0025,jap0035-0026,jap0035-0027,jap0035-0028,jap0035-0029,jap0035-0030,jap0035-0031,jap0035-0032,jap0035-0033,jap0035-0034,jap0035-0035,jap0035-0036,jap0035-0037,jap0035-0038,jap0035-0039,jap0035-0040,jap0035-0041,jap0035-0042,jap0035-0043,jap0035-0044,jap0035-0045,jap0035-0046,jap0035-0047,jap0035-0048,jap0035-0049,jap0035-0050,jap0035-0051,jap0035-0052,jap0035-0053,jap0035-0054,jap0035-0055,jap0035-0056,jap0035-0057,jap0035-0058,jap0035-0059,jap0035-0060,jap0035-0061,jap0035-0062,jap0035-0063,jap0035-0064,jap0035-0065,jap0035-0066,jap0035-0067,jap0035-0068,jap0035-0069,jap0035-0070,jap0035-0071,jap0035-0072,jap0035-0073,jap0035-0074,jap0035-0075,jap0035-0076,jap0035-0077,jap0035-0078,jap0035-0079,jap0035-0080,jap0035-0081,jap0035-0082,jap0035-0083,jap0035-0084,jap0035-0085,jap0035-0086,jap0035-0087,jap0035-0088,jap0035-0089,jap0035-0090,jap0035-0091,jap0035-0092,jap0035-0093,jap0035-0094,jap0035-0095,jap0035-0096,jap0035-0097,jap0035-0098,jap0035-0099,jap0035-0100,jap0035-0101,jap0035-0102,jap0035-0103,jap0035-0104,jap0035-0105,jap0035-0106,jap0035-0107,jap0035-0108,jap0035-0109,jap0035-0110,jap0035-0111,jap0035-0112,jap0035-0113,jap0035-0114,jap0035-0115,jap0035-0116,jap0035-0117,jap0035-0118,jap0035-0119,jap0035-0120,jap0035-0121,jap0035-0122,jap0035-0123,jap0035-0124,jap0035-0125,jap0035-0126,jap0035-0127,jap0035-0128,jap0035-0129,jap0035-0130,jap0035-0131,jap0035-0132,jap0035-0133,jap0035-0134,jap0035-0135,jap0035-0136,jap0035-0137,jap0035-0138,jap0035-0139,jap0035-0140,jap0035-0141,jap0035-0142,jap0035-0143,jap0035-0144,jap0035-0145,jap0035-0146,jap0035-0147,jap0035-0148,jap0035-0149,jap0035-0150,jap0035-0151,jap0035-0152,jap0035-0153,jap0035-0154,jap0035-0155,jap0035-0156,jap0035-0157,jap0035-0158,jap0035-0159,jap0035-0160,jap0035-0161,jap0035-0162,jap0035-0163,jap0035-0164,jap0035-0165,jap0035-0166,jap0035-0167,jap0035-0168,jap0035-0169,jap0035-0170,jap0035-0171,jap0035-0172,jap0035-0173,jap0035-0174,jap0035-0175,jap0035-0176,jap0035-0177,jap0035-0178,jap0035-0179,jap0035-0180,jap0035-0181
0,1984-08-18 00:31:19+00:00,,177.0789063177358,188.97124509776944,185.70019339932983,,175.39839963310604,173.81356162177374,185.51878489354965,176.13851105650497,,172.0854287619961,,176.29253577278752,,,163.23292324120106,162.23907445781427,160.23058556964318,163.59407341434692,160.38526004978883,157.9686606349453,163.09320668394494,170.70895265323955,169.2837176781216,171.00748593624405,175.62270239981282,177.7262523098259,173.16902921593157,171.0631023990669,163.24699960640513,166.26273497772462,163.5244941829619,164.82763164853074,157.678274817643,,,,,168.15781571623893,169.14036475692893,186.25476137277641,182.2624725896776,177.0831062946508,177.6494931680958,181.21781079059826,182.92555247342918,189.6371049853522,187.824385995768,191.25535955856157,196.36160482714365,192.88422070315283,188.55619152999395,182.83132793553065,185.92625534772372,177.46530068607004,167.65110635871662,165.7591320245792,161.0990967417415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-09-03 00:31:32+00:00,,171.2830789601032,166.97506582106337,,,,157.48605172533453,,153.7662556629069,147.8757915558186,150.00836661078176,160.94152195987002,162.43098720190753,158.23569357547882,152.77870997812315,157.89445724339367,163.95048921116907,166.68055492497777,169.3605458053067,167.05679434185086,164.27957996982389,171.24749576065852,188.26431298815078,175.97758772350215,184.96172718598683,196.65829806969307,177.36381217807744,,,,,,,,,,,219.50121732826412,,177.95528023691992,189.32518204219278,197.59303980154533,204.90233926385818,193.22005577008773,194.4838592310394,210.89551250792957,192.74248008219197,179.4785836108243,179.74148634257605,171.7879135614894,174.4202051560278,175.68258926372184,166.04642509520883,162.01166221181776,156.63367755923596,154.94253720128629,159.3174035616068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1984-09-19 00:31:35+00:00,,176.88737074143657,,,179.18333561603922,178.08700655243342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1984-09-26 00:37:46+00:00,,214.54669222083467,209.60179273849516,198.20119317767802,,185.42480571692784,178.55083223540012,190.04210929437818,186.04216895964723,180.45200603394403,184.71176324988923,187.6628377081208,188.48417750530533,185.43727660278864,186.81074915598037,188.4698935352126,184.43822600149846,186.5185232346648,182.94174363133646,176.63875433954735,177.27441098536517,178.83175088707134,182.75987198685786,185.5709835698166,194.7492349878757,187.32117494128596,188.27425297557474,183.9787618754855,184.45599850044306,179.1527706782047,174.75761182281042,177.3038964204017,181.63961079343773,177.48627699509623,168.24147687441123,173.01802756018085,175.44781770758652,178.38326878190927,184.0812699097915,186.09397997021236,192.01319028023383,198.87312887541015,202.2522519479172,197.63260429675861,193.70093379712563,194.27335826702662,199.35047732019714,198.38407549203325,197.14746934828648,197.01795454631346,200.8111448526063,199.70050038382985,186.52714062576263,176.82765444461282,174.76470844189458,174.26769955653037,174.14318156487408,171.37615556978238,174.45735969204983,184.7338105349206,184.74512377873432,188.17421985017907,,197.8212935460786,197.91595574560694,200.45910242381262,204.56937908179214,204.023183620396,200.36139625826488,196.69686490686803,197.4862615922033,188.71189779791067,184.04972439547944,185.4759395215593,191.00867985850468,199.62292744622593,196.94094921637353,195.89171887937144,190.15390273491354,189.9941073219445,,193.0185238242403,185.07915976040084,,194.9546309955338,199.0000577398162,194.73746298522363,193.01370679017822,192.01245519011908,184.7726727431361,183.50935064318503,176.6473533912505,178.58200287407502,177.30359406530084,167.8928294143707,,,,,,,,,,,,,,,,,,,,,,,,,,149.94593492359067,154.77628503191545,166.51485422566753,187.13847358879028,192.21542014221004,199.6473705102051,203.48670488843544,196.26460343805348,189.60162091930724,190.3090127438786,184.52963932303012,184.2618560207173,185.39806342667245,190.97103460468972,,,188.8868545029987,191.365214992693,189.28743364169975,181.74672646043467,181.4404439454932,,197.088154082278,197.31612576767088,190.62961240073471,196.49522591418324,196.75142574244182,193.07167628707072,196.90382767355567,190.85622717944145,181.89281080366828,187.7883243909482,186.66251522281286,185.70191213632708,191.81014570514702,195.00319120044196,192.24302135323836,187.15668231117687,177.90281417542707,165.97889993015465,165.19950691217628,161.9399497951369,161.94723456460233,148.81192109826245,164.26890732460487,168.19734772136846,169.9926580255808,175.57469842759699,169.92304535684644,169.56431305550296,172.28209513386324,169.99411920827472,173.77736930891703,167.05861314017363,166.00613569178662,154.0444734818033,152.7917111494593,158.1661225066976,159.4525723170093,171.08875266511217,167.30607797403343,168.73908683992104
4,1984-11-13 00:37:31+00:00,,200.44832192548222,195.34051222870752,185.4271547396078,,,169.8367139351438,186.51333061485911,176.31214055136002,168.0261941966212,168.0424216218052,170.91160124606805,178.14941357190574,183.3160704983377,179.92290888058935,179.23404830720105,182.82120202308894,180.9994316463512,181.44038837338024,174.2166673308313,175.79996108836414,176.13936795974465,175.61829138367708,183.63716327557572,185.62815754127365,193.5228454293593,191.31997615118016,191.4297896422834,185.43705033299815,181.19455838813235,180.2490189551878,178.7489289755442,180.77108236583072,178.88357961055604,182.1328637201285,182.73024610913896,188.7956734079842,187.5299998320469,192.33809999788937,193.83088432069732,196.11356659836264,200.52184454616363,194.8942661445798,196.4419837728303,194.73712301572627,196.67644892132466,200.00479272876905,196.3913642651619,201.18963518517077,207.06036701093169,200.94021010788254,196.53707464936994,187.63076827816496,191.44973757307557,191.01163601089843,188.96127999321808,171.00708272479903,182.70896650796695,178.83804612194672,181.91639630473156,180.68374336415977,,,,,,,,,,,,,,,,,,,155.65617698786977,189.81452171945688,189.67677150034217,188.39102041760066,153.9026767595156,191.64574733337457,193.28717066080205,193.73488256010305,189.49035807979365,188.30309844729163,176.7173357900724,179.7614687030718,213.12267050775353,194.64065782943263,199.10677362988125,178.2468514869179,171.01112950195213,,180.73702596525004,189.98350237958823,193.06770387899974,196.1040651031135,205.37914480170994,209.8546509272288,214.91670874096292,211.10495580632465,218.53550732806278,215.8947187912748,213.68950766876748,209.80653672110353,203.00614348245617,205.42527835524422,203.03003094396686,196.19456222395775,188.66430045381728,184.08879388197082,193.03486130087887,193.7263017064465,197.61760744856255,191.4864547040988,192.9503504092497,189.80414204306734,189.9482297614924,191.69144348156615,193.9821621413123,193.76973773332637,199.8371081046588,193.7129334345321,201.61746083071773,197.13575197226362,190.3873567951481,178.3254655220181,183.06278783292422,185.54538689309416,159.9390982585332,,,,,,,,,186.05594947698765,201.54886290138157,195.52154674210942,202.12381512466285,198.2520233903506,199.80310602074093,200.33760590177408,,192.3046716779656,192.84890014342793,193.8408924281471,196.91374352958331,195.18287648501607,192.5380139451877,192.3091317875601,191.3433308803012,178.40603770819422,171.05559526477063,162.48396487685812,172.1289110015318,165.0430482084006,158.92226092670097,169.19956528434773,178.05792300921817,183.42745649258083,185.2691195911919,171.1235975553035,164.44436557592877,164.5896152927201,,180.35318544171074,180.24544564017074,172.18476405280248,171.66784097899225,159.4460227470709,165.35742161977788,171.34489567444197,173.32348775197363,176.37138570838408,186.122799301049
5,1984-11-29 00:37:33+00:00,,208.99504952079093,205.07806755393415,187.86052663126975,191.0666598211247,,200.39282650430687,207.75633573639857,197.6157700242451,189.67370742404927,181.42650823546515,181.48467762468286,185.17757090457147,184.58550865517608,181.84360751452112,186.1247181749742,185.48586288894614,185.89281227223927,187.4814404853817,186.08832847641628,185.82414389257102,187.0593440759452,185.19352827910149,188.23210727949606,197.74227880653171,202.949533599356,199.1533885217254,197.99954930600404,193.15999442030923,188.05694171306325,186.7475253941457,182.76644167190418,182.34993625532903,181.73538019211776,183.91914114482145,185.79067973676754,191.01145119423128,190.9275093071762,193.84732538173253,203.44709508803044,208.17770525727326,211.31181503502705,211.1553306691126,210.30508934562238,208.72199658837388,208.50978381443645,213.7506191663926,211.92297436892312,216.9978645580045,217.0620805010183,211.4049618724692,203.9058575077041,189.21664261993593,194.98133320449494,192.12903107317163,195.42550550765884,193.88888534196684,189.6538033298534,200.1595146904672,204.10410573624642,204.54327989533948,210.88072398729884,206.61958396867624,210.5667478189757,212.16073002764628,219.71466415015192,220.86107902228508,220.54154423549068,219.14844662686914,213.29751778972164,207.27161353665196,201.24855554981085,201.90887848252035,204.60530465366287,207.11741548450408,,213.7188082286261,207.5688187228937,205.3805197987044,205.08992417757972,207.451445869231,197.59842283377301,194.901713573374,177.81288442751014,198.6625013214654,200.92550368567194,205.4252319072134,201.69081366796593,191.39786249693645,184.27711139685104,181.76967454141644,184.36712223776385,182.44121601983778,179.81301456605402,173.63184425233288,181.75561221983537,185.42409503722675,194.53327087434377,200.55576592517681,202.0021949275832,204.27112764972952,207.97049705275958,212.49648160390734,216.57802293665603,221.85743211984453,221.4736287114079,217.7337710151258,216.61867201299626,206.2361748527419,202.3063529256226,206.9773312930325,203.51651412731277,197.03214065431024,196.92968859815434,199.68608762787096,203.75040983656913,206.18343373612456,209.73637496045785,201.63438107412793,202.80350771281294,200.93108220830166,203.72600558995467,205.19244825791114,204.81874736273153,209.30694024192601,208.84088533506474,204.34838441127022,211.94221327568505,212.87206041459905,212.36027665420892,204.27492854247896,201.32679568869565,203.00317646290569,205.34084520330356,208.13136362733118,210.27727695426185,209.2876454681981,207.53904848666664,206.12234572713288,202.2656819313613,,198.11108854204966,211.2543236651093,211.95091722445622,201.2437000042171,207.82479402535077,212.61631933538735,205.6847624271597,203.97913786393448,205.2561431702708,201.96131937093372,205.78442097509313,206.0888615332973,206.12558156903586,203.7307081779566,201.47498053279367,200.31283928384082,204.196150984852,186.50683797097696,177.99215755414102,169.7672229251557,175.09389479487422,176.36150174367384,,173.9454058187819,181.19075771190808,183.01378183488825,194.10062926459076,178.61478309563017,174.77229975750774,177.1034435372777,184.0477682145539,188.1529096354349,189.9597301182742,178.89307304741519,171.7885051581252,163.087152949886,170.14551087042557,175.71702044171326,174.50082768003412,,191.09042358123483
6,1985-05-24 00:37:46+00:00,,,191.9425953931431,185.90158427191255,,189.48995913330646,185.4567563165663,189.8253763020396,188.546599073848,178.63155621512055,181.24268882307504,183.72052627877855,184.95444942584842,187.58164658250334,181.1693763361852,183.41660582869588,184.63856577016904,187.59333185506432,184.86915544458242,178.68253127479156,179.9391002800318,179.477265538077,184.57199394352335,191.90791695712045,195.88799743933077,195.2905628557292,192.4663535520452,188.92305584792902,182.3798886996562,175.20060017538788,181.70067490419748,181.083088852652,182.54534299494372,174.39717349720107,173.254658804604,173.76393541469523,175.277730937454,181.2837878176727,187.90606607708725,193.0396263400462,202.17436362679183,201.65798772557437,196.59619341918162,197.33809082111102,198.40172975116977,201.03735062048278,196.32953520113722,191.37042190411563,196.6524526051486,201.6784576859486,198.4489639830536,194.3083374137064,186.94019582573398,186.31907569654012,191.13152284942225,190.1279665331565,191.09677477016834,189.36745336099585,192.78623479217595,192.4408878168088,195.12946088225436,192.63794840557904,205.86721553363515,204.67035229585346,206.1100482574597,211.82895758947652,212.81564310549146,204.1310673433009,199.32007952929573,186.7987504873097,186.79779318665265,185.55216895810543,182.51133908234806,190.5689655201968,194.41209423323193,205.81468511498196,203.51500752410075,201.77005096721646,195.99699558441523,200.85224565190094,202.68006863754823,204.88474889802237,200.50154833894442,200.33155136674745,198.16607080714004,192.45168453861382,,195.3137411801312,192.5945104729377,191.83819439683256,193.9135650467103,184.38897711001673,187.88172594498155,188.27441740101617,177.6769835323852,174.66928311538004,182.9174560641539,184.87118532127334,180.67570622532637,198.9050034210428,195.64805663960004,200.46611482077145,208.4221537596091,212.92863817389923,219.48421772224106,209.93211291694314,209.92970800405124,211.44394107797217,196.38415039562682,194.29278477043,194.81880825404855,201.34825149152405,197.17367399999424,194.89309220328497,200.99988668661214,200.71490359744425,206.88780407102863,211.79733767369868,209.37259259294865,201.78277261538523,196.7919278987647,192.09487681460578,185.5457362088975,188.85194452781047,191.17251200597886,200.1562782643189,203.65648127621185,206.83737399614296,202.695854049761,201.96506704915242,200.0894621908758,193.27575271502286,201.18653317397576,201.59567186923564,200.005994889264,198.77047149000208,200.9583400479378,201.7692804054114,200.67997472834566,200.19763292518715,199.80543925717961,199.41806889736276,194.35213612567196,194.2498485129841,197.35754803862852,203.1520594217509,203.2396675947581,201.6513929409404,200.28184225395572,197.82399738335334,198.69656324797188,205.72604176346027,201.2034598617325,198.6476330119795,197.23754255606596,186.96886676368075,194.68128747289984,196.56208645502994,182.05044395132043,171.74158477059842,161.78530371189464,158.83275218677517,161.59514226035057,166.65686852918657,170.68366604814594,174.55328091982352,178.799919119988,184.0875523943793,189.84400120541898,175.7160768384109,169.2718410359167,175.6853972142007,175.6149693900484,180.94210585650472,174.1363094761525,166.60880670940776,157.71710469908555,158.1166113338803,170.1685649899856,187.1853143585578,187.55588162000785,193.2589856478457
7,1985-10-15 00:36:37+00:00,209.82402914696874,218.96884826335867,212.56296831173594,,178.06853413025726,189.68859539382868,183.6833582407523,194.5198842206503,193.25753247917717,192.78115814630647,204.8623393975101,193.62528624909748,196.1813253137127,197.59278198306777,197.45497668723942,197.9554439447358,199.04343769300232,198.6205391401997,195.70153449444183,190.0041621252746,194.65135970438502,192.45818232328034,185.12643156810054,185.80015831230864,191.40778562894488,193.50992661914984,192.912680673034,193.94416937858847,190.93044282888644,187.16135408184923,183.56156860624642,186.5455677489965,187.06765050692405,189.43250111885897,187.97125898418165,185.50690799017931,185.2049947425954,189.33122588043864,192.58085829735677,201.9192938966525,208.0418129322913,212.8800563195367,206.37523126498013,204.6558666580152,203.07287740469695,205.89379991959586,210.97476606240406,208.80130579700568,209.07186869794714,207.20145918209695,204.6802285443389,204.83112017821057,201.25896625085224,194.85024639452024,194.87107269316778,196.03853313642742,,190.61840850002847,199.1107248765627,206.08070941403378,205.9899739082693,200.56806015419943,203.89173908056136,205.40532763884482,207.71969636315927,204.93694208613283,211.6658920430891,209.17385864203746,204.50830108905143,201.2417779265484,205.13146221281025,197.39009841258098,190.56230378984262,194.47084584212348,203.17460478748825,,206.26057262872428,208.84317713053917,205.31711787799014,206.9709511499506,212.2773486264054,207.7612316262032,209.36799878247618,195.8245899290512,209.59740946367373,211.1057700768203,211.9524832712646,213.51296873198893,209.49700997069692,212.02119395050659,207.24161889975926,201.79011282425685,199.80032259651773,195.9255114548419,187.0993969987819,193.61470164553117,189.1450224266668,195.54849231240388,189.25810054787837,201.79248831803983,210.79945583261554,210.36975240840823,218.90170109931273,219.26669271857878,226.96348619927807,230.976737391715,221.31633271834693,221.37452206385973,215.0710994916195,210.77880618321652,206.32045773389115,215.05862796046608,209.6741088213845,206.317758497051,208.90132292479944,204.8003707741642,199.60355718085145,197.11926344328475,197.93759828669116,199.77408153711787,202.5474203022249,193.11164223741125,186.7739599630153,193.13570420318206,201.2743344834342,203.76571477530533,210.9352909624504,210.2240336339024,209.57924358001515,213.5963185210216,212.17630011071736,210.57543637746056,210.7134717092867,209.55235624986835,201.75472893276634,199.76652865518378,201.16693023813824,207.4478338323563,212.65704717925928,194.92574169089536,,196.75689273633932,201.3505899568142,204.71140187485105,204.56691507950438,211.54534859136254,212.07847939525993,212.48421294413373,216.67413257875617,215.9062605518846,204.6452898181463,207.6366801647534,205.202911151677,202.74392580602066,203.14384760062174,202.49610213239308,206.72164336553993,203.4426823893827,189.71701547442032,174.38353988423174,174.24196792608478,175.387186679383,175.48358508813996,181.57400284396965,186.90774052974731,,196.71092690433235,197.52706759983508,187.34681711284435,187.5598299084316,174.70055173169672,181.20873160425788,188.71287806577712,189.66907701639832,195.18455271686923,188.25677758099872,171.97771055248927,174.5445608420314,187.47448944474056,,179.6688744245273,178.30225782987486
8,1986-02-04 00:34:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,153.63955401895936,158.58533286639707,158.89320865839434,152.93244963113804,159.63440541227214,157.29662779672526,166.1993362328557,,169.07771038984532,173.91578802053866,168.5570996951356,173.73610827044646,178.11097680985162,183.75501559042098,191.93557111073923,197.3142671015738,178.2455484756149,,,197.24971414545038,181.420006702473,170.18327700189147,165.96687228745822,174.86385370199105,167.32785415877325,170.56920845606456,,,,,,,159.3859748763136,173.5975573793858,183.5225447089696,171.23906079294227,172.27747420730245,171.96426243517118,170.47726669751415,173.38765823731777,170.68520217873842,169.61764894420415,170.48751141457646,172.80859995154535,185.11368172655872,172.84733722178476,184.35350226464286,185.10360246156728,186.6370323261972,200.55389150374359,190.94043492357315,182.75864704968546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.84699952974626,154.38394925590862,143.47942541819793,,,,,,,,,149.39354105911153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-04-09 00:33:13+00:00,169.78397552918457,195.30642345946978,188.2681154739578,161.39597981713266,156.15241971519114,159.30976765183232,160.7525716672768,171.613665017934,163.0749626442482,156.786028053898,153.77470959285543,154.57109908655102,163.45111740658155,171.196653790522,174.21141036371975,172.36650071958925,165.71639814668393,170.3221743965182,166.80676958285872,159.06425786748565,151.2709330236096,159.33483947643816,165.03974590338072,166.65199363856522,167.99133512861093,171.04936879880998,175.09638962854956,170.13333784035763,165.06574007862525,164.55148422010967,154.96550071344288,159.20293220600232,159.20840872053765,150.50042586048153,150.32868066174376,158.1648863637988,160.61626582328074,159.94694752089106,166.47164694572763,166.52193227197688,171.4025860542163,173.7355887946993,170.81250674572271,172.98373120586024,173.60699927960098,182.27524090108508,179.7082759951016,181.91286732058433,183.52401696792015,181.8066589922023,179.6040676567775,170.33840117741767,165.3030265477497,174.13222795522407,172.1609923410673,,175.1179872567221,167.815163766299,166.15642611118875,172.42040263156485,169.5869437509881,181.16543950743937,182.0580572470613,183.4229113863381,180.9471159096919,191.8276560670353,188.16781996872476,190.55880117439577,181.48145358634943,177.0080705632701,176.31035979369312,171.34606344781892,175.67057827288886,180.2775355457082,188.30440164940887,188.48056759073086,189.70427356437781,184.15711505207082,180.10945126208782,183.0901157467525,186.59334454796706,175.40125745724978,158.46246254805126,145.573843447413,171.18185603579028,178.59745768527281,180.29385053185186,168.33697588049205,173.64914866433764,170.77487010479393,171.705088110056,162.95821387575313,161.42147236182987,156.8842207095837,151.89319217795924,141.9417054240467,155.4449688808068,165.39776219350978,167.54138525647605,168.8567747524666,175.09226144189682,176.2309583421412,,191.33661482440783,198.37260711095317,193.40374553445483,192.8856966280128,189.57030887705125,181.51171601515478,187.3335131727251,182.26166457036118,183.5895340489183,,172.26015238717497,,171.72339514241952,176.10154338098775,180.45827590340045,172.21660649021854,177.6500728298933,171.4983605427823,172.03149654379462,169.6291542107997,174.32279640503992,177.17300674653796,182.58206329037753,191.75176865795635,189.26573032737903,190.52112316103478,189.88056902403235,186.2127144444363,188.15762482211076,173.18930570297638,173.59629367784405,177.49615499212717,177.52187857289388,178.30965427908114,175.82240063588915,176.3145709811251,174.39427434986774,171.4528449229416,180.1904974125436,187.01302007487777,191.3718404132477,184.2674315524339,191.98909715795503,193.83166745231395,191.03071672091806,193.1760114280461,192.30566372836404,,177.11573815338068,177.7985893691738,178.75132103281592,182.56648440837964,176.14055353381005,181.1107544780732,177.81609929528472,163.1322140140289,160.98987579713744,152.75693391096405,154.57038916235095,,155.75418918285175,163.0658863724119,162.65715484427096,169.35077888904374,178.44785699520307,164.2753005277272,152.35255746870945,152.70730445516315,161.8526313685869,165.89777149488356,163.2517101423778,162.54031979897644,160.2760884339985,147.20023060951905,156.23327072836017,150.82127103643282,,,
