,dates,aus0091-0000,aus0091-0001,aus0091-0002,aus0091-0003,aus0091-0004,aus0091-0005,aus0091-0006,aus0091-0007,aus0091-0008,aus0091-0009,aus0091-0010,aus0091-0011,aus0091-0012,aus0091-0013,aus0091-0014,aus0091-0015,aus0091-0016,aus0091-0017,aus0091-0018,aus0091-0019,aus0091-0020,aus0091-0021,aus0091-0022,aus0091-0023,aus0091-0024,aus0091-0025
0,1987-09-11 23:09:41+00:00,219.40322081985704,233.43956233803593,223.97731226173534,221.21466427319712,219.9920198173468,218.1841452381881,240.81145856686123,247.62653965531993,241.29394285232064,241.04056780737187,237.206855056833,237.23239405948146,238.74832745546166,240.97365774793923,231.49572219118485,228.12314615440874,230.801119206262,237.26864353298237,232.23164637693117,233.5008448028974,235.37171021228926,232.54850296684668,232.90636495887736,221.1581962438094,211.3497691684534,
1,1987-10-06 23:04:03+00:00,232.158181444671,241.88424615202666,227.72140471327816,229.49760809494362,231.50007121818777,232.9148136083601,245.86200640577835,255.60564436932304,249.1947076079017,247.80906928562015,252.46911919858798,250.11371595909364,257.46657783367215,252.07372863911644,255.81209089980297,243.9806145064341,241.51228350872896,247.2234880892691,243.42667616281875,248.64931163489416,239.41975969831202,239.49955812645737,238.38528041493535,238.05611989605512,226.03496640698344,244.81071378489074
2,1987-12-16 23:11:29+00:00,221.75888816920963,233.74349173265244,231.09950525647855,230.95562928523708,234.3742882689697,224.5463280686433,260.3710319354669,258.1828123785749,257.39791442669264,247.3573109032085,261.38394946002563,251.91549692043512,268.67099051857616,257.6920125037763,253.8349180324464,251.3475680185497,241.31497644326998,242.12037942322667,243.01534259819465,243.23363921571433,251.11121907087144,244.48929864975878,238.48278732110862,232.37056347543233,232.56171940598247,220.96635343581983
3,1988-01-17 23:12:02+00:00,208.76761788358726,210.348172842214,199.78257730613242,203.42340130880513,208.07212272723154,216.26151486788456,223.1922404274854,231.27795604549706,230.85706767738574,236.66412298524855,223.02674477629307,227.19665616887698,232.0826125268119,227.59850714900486,219.90482729790656,211.07263133477403,213.42038763129818,218.4626056382943,223.41294620334315,228.03498259595608,228.06886738107988,216.61768060863503,208.96599988226492,203.280800399288,193.52012602098927,207.3947616619775
4,1988-02-18 23:12:35+00:00,211.96344690144144,219.18802414121865,196.17421055208922,209.754343867386,207.51514719314977,217.05546570232556,222.36500180520505,227.9425779344341,233.70163172717588,236.9326902586887,231.24998358481915,234.27813297202476,229.40925456585597,229.93288966803894,226.3909339342642,223.0865428031524,227.97136322653427,232.4524115588991,222.8158729432858,234.3522574282875,222.2009875068489,224.7056679536725,227.17642886309187,205.62072009383957,191.01282971049443,217.60649754468213
5,1988-03-05 23:12:45+00:00,198.04217063422806,185.57812110052143,159.62809149807887,189.62772936215103,182.01566810378304,194.83605026623616,221.36438637145386,218.7712108096548,233.26058834728425,237.9216464247798,246.54857198899916,234.56242486670288,245.33853418931565,226.6636045291434,223.2735881463422,225.6028231593507,215.3119400784799,227.1265896340758,221.12787118542514,213.32343863310672,211.52085014277492,222.24734037624023,218.75128236772088,214.51805325811154,198.14846546999263,195.7360254962607
6,1988-05-08 23:13:14+00:00,221.90193329095115,241.02977405450517,241.48111187430615,247.2935146384723,237.81094463040176,234.75548487313364,235.8417392840945,250.9710947680176,268.5301686173565,263.05093442680464,255.42753894073607,247.08252571865347,237.23701985383317,229.1042248417907,227.60707124987638,230.107995765278,236.7598670055346,244.41981264043392,243.71020252208982,256.5770878558346,262.96286851356865,239.31974896421485,237.28740512237079,231.81621406049427,227.1288827013537,
7,1988-05-24 23:13:21+00:00,224.70852763202856,241.26775870921358,240.25861391793336,244.37789400013776,240.76164160649643,226.02470511820405,237.16244887370667,249.04842073398592,254.60560684176772,257.2524447061115,256.1303396330216,237.1885127569692,235.0100725181176,234.3192363599816,235.65768853470655,240.34505328752772,243.74875882817406,252.30078654077244,243.30827222770455,248.6377264508423,259.3279982740891,245.99930832409234,241.76197855034468,234.49982613540732,226.01206554804898,239.70088346905834
8,1988-06-09 23:13:27+00:00,233.61470802911424,253.66532303696349,241.74756507630553,250.97808102607877,251.33635111923002,232.91857069929176,247.6689825091091,259.64051083446117,263.8734870687417,261.7160853881424,261.5491055439435,251.2207629383336,257.7396249267618,252.13144615422365,243.87478382284593,243.57582741023066,248.52449785256934,257.84153460069604,249.0775693158922,254.26667687596324,267.1420014692558,253.17199143592723,242.70948337760206,247.39063723045612,236.75280198459336,257.4149323712637
9,1988-06-18 23:07:20+00:00,226.35087375921822,239.68223639667545,231.8853199771291,236.1553353179114,236.23444252247486,230.96490182379296,243.63888977319263,251.33122694850942,250.47981639214174,254.84811701726088,253.38877771666802,239.8630361565386,241.46974876427214,239.94368796177326,235.0486354566699,229.90785510041206,240.3052740510049,247.9080359529305,242.42224825761923,241.99932464138237,250.73381612479733,241.809848438136,239.69237942089086,235.14836081999226,224.30168357905137,
