,dates,aus0091-0000,aus0091-0001,aus0091-0002,aus0091-0003,aus0091-0004,aus0091-0005,aus0091-0006,aus0091-0007,aus0091-0008,aus0091-0009,aus0091-0010,aus0091-0011,aus0091-0012,aus0091-0013,aus0091-0014,aus0091-0015,aus0091-0016,aus0091-0017,aus0091-0018,aus0091-0019,aus0091-0020,aus0091-0021,aus0091-0022,aus0091-0023,aus0091-0024,aus0091-0025
0,1987-09-11 23:09:41+00:00,221.43967455371524,236.4159177952133,230.42608241895292,228.24968626288904,225.9447307317015,221.27955491365256,247.26022872407881,255.36506384398103,249.03246704098174,248.0755897970638,246.8800102926594,243.18510497383616,244.27584473307675,245.0465652156556,235.56862965890122,232.67521920656233,234.67038130059257,241.5678236377941,236.30455384464753,238.052917855051,246.4267447675194,238.99727312406426,237.45843801103095,225.45737634862115,218.38479115814533,
1,1987-10-06 23:04:03+00:00,235.32384187516422,246.51098062736293,237.74599607650674,240.43352594573844,240.75354016886033,237.72661746270984,255.88659776900693,267.63515400519736,261.224217243776,258.744987136415,267.5060062434309,259.3671849097662,266.0590847164395,258.4050495001029,262.14341176078943,251.0567966451837,247.52703832666612,253.90654899808817,249.75799702380522,255.72549377364376,256.60477346384675,249.52414948968595,245.46146255368495,244.7391808048742,236.97088425777827,251.1420346458772
2,1987-12-16 23:11:29+00:00,221.14729032595528,232.84961796174227,229.16277875283984,228.84283673581302,232.58654072714936,223.61669934689672,258.43430543182814,255.85874057420844,255.07384262232617,245.24451835378443,258.4788597045675,250.12774937861477,267.010939229743,256.4688168172676,252.61172234593775,249.98046695715766,240.15294054108676,240.82922842080086,241.792146911686,241.86653815432228,247.79111649320507,242.55257214612007,237.11568625971657,231.07941247300653,230.44892685655842,219.74315774931117
3,1988-01-17 23:12:02+00:00,212.0597075427479,215.1596884979103,210.2075278934744,214.79607467681456,217.69515403862414,221.2654911498087,233.61719101482737,243.78789675030743,243.3670083821961,248.03679635325798,238.66417065730604,236.81968748026958,241.0182844588193,234.1826864673261,226.4890066162278,218.43141998466248,219.67535798370338,225.41257269652226,229.9971255216644,235.39377124584453,245.9402112450947,227.042631195977,216.32478853215338,210.23076745751598,204.8927993889987,213.97894098029874
4,1988-02-18 23:12:35+00:00,217.49428402212143,227.27155531759712,213.68852810090922,228.8608721024624,223.68220954590672,225.46233812575917,239.87931935402506,248.9597589930181,254.7188127857599,256.0392184937651,257.52145990804917,250.4451953247817,244.42152675055883,240.99456390939895,237.45260817562422,235.44959048467243,238.47995375582627,244.12862325811244,233.8775471846458,246.7153051098075,252.22553187625462,242.2199855024925,239.5394765446119,217.29693179305292,210.1193579455708,228.66817178604214
5,1988-03-05 23:12:45+00:00,201.32912760184166,190.38213513011053,170.0367885621886,200.98267161390712,191.62369616296127,199.83222485700884,231.7730834355636,231.26164728658648,245.75102482421593,249.27658867653588,262.16161758516375,244.1704529258811,254.26027452998113,233.23751846437062,229.84750208156942,232.95013873401638,221.55715831694573,234.06572101014896,227.70178512065235,220.6707542077724,229.36433082410588,232.65603744034996,226.09859794238656,221.4571846341847,209.50340772174872,202.30993943148792
6,1988-05-08 23:13:14+00:00,219.09325093426503,236.9247767639639,232.58695107813344,237.59079376992025,229.60095004931927,230.48628769097073,226.9475784879218,240.29810181261033,257.8571756619492,253.3482135582526,242.08629774647702,238.87253113757097,229.6134534571137,223.48686012841847,221.98970653650414,223.82976461503844,231.42337052783097,238.4903721096521,238.09283780871758,250.29885670559503,247.71573572012971,230.42558816804214,231.00917397213124,225.88677352971246,217.42616183280165,
7,1988-05-24 23:13:21+00:00,222.30128456541576,237.74948038108718,232.63567754032618,236.06196340638448,233.72508495024366,222.3656956569526,229.5395124960995,239.9008970808573,245.4580831886391,248.9365141123582,244.69593506661084,230.15195610071643,228.47612705159716,229.50475022675602,230.84320240148097,234.96415702098147,239.17499700160977,247.21882895570099,238.49378609447896,243.25683018429606,246.26010734104824,238.37637194648516,236.38108228379843,229.41786855033587,217.6961349542957,234.88639733583275
8,1988-06-09 23:13:27+00:00,230.94919932141528,249.76957954109577,233.3067875019255,241.769960035846,243.5448641274946,228.86699746358934,239.22820493472906,249.51157774520513,253.7445539794857,252.50796439790963,248.88793918237343,243.42927594659818,250.50467272015032,246.80042873882573,238.543766407448,237.61763147537417,243.4600313079413,252.21434955110934,243.74655190049427,248.30848094110675,252.67209705603284,244.7312138615472,236.75128744274556,241.76345218086942,227.5446809943606,252.0839149558658
9,1988-06-18 23:07:20+00:00,226.10119468653195,239.31732082890323,231.09466958028926,235.29280761226798,235.5046113869304,230.58538963330986,242.8482393763528,250.38244647230164,249.53103591593396,253.98558931161745,252.2028021214083,239.13320502099415,240.79204842412372,239.44432981640074,234.54927731129737,229.3497489379369,239.830883812901,247.38093568837064,241.9228901122467,241.44121847890722,249.3784154445005,241.01919804129616,239.1342732584157,234.6212605554324,223.43915587340794,
