dates,satname,sar2405-0000,sar2405-0001,sar2405-0002,sar2405-0003,sar2405-0004,sar2405-0005,sar2405-0006,sar2405-0007
1984-04-13 09:26:43+00:00,L5,165.27,123.46,,,,,154.03,140.92
1984-05-06 09:33:03+00:00,L5,156.05,123.78,,175.80,168.36,167.89,152.30,169.00
1984-06-07 09:33:54+00:00,L5,,,,,,,,
1984-07-18 09:28:22+00:00,L5,165.02,125.72,,178.55,168.78,167.64,154.51,166.39
1984-08-03 09:29:20+00:00,L5,168.09,135.29,,183.43,164.88,159.03,150.65,157.17
1984-09-04 09:29:37+00:00,L5,163.99,125.35,,176.02,156.64,153.99,147.01,153.13
1984-09-11 09:35:50+00:00,L5,167.21,128.56,,170.42,154.66,151.58,144.17,154.76
1984-09-20 09:29:40+00:00,L5,163.65,123.30,,179.21,168.63,167.21,156.09,
1984-10-13 09:35:49+00:00,L5,162.21,122.37,,166.38,145.30,143.08,133.31,151.38
1984-10-22 09:30:00+00:00,L5,161.78,,165.19,,32.31,44.12,60.02,129.49
1985-01-17 09:36:05+00:00,L5,158.10,117.13,,182.60,157.08,155.41,150.60,154.07
1985-02-02 09:36:09+00:00,L5,162.99,127.57,,184.38,165.35,162.56,154.19,165.92
1985-04-23 09:35:59+00:00,L5,158.56,118.28,,172.70,157.12,154.99,143.65,152.42
1985-05-02 09:29:43+00:00,L5,158.85,121.52,,185.24,167.36,155.80,142.68,155.92
1985-06-03 09:29:40+00:00,L5,163.55,138.49,,169.57,153.24,154.39,142.01,152.71
1985-06-10 09:35:50+00:00,L5,158.77,132.83,,161.73,146.86,146.47,129.04,149.15
1985-06-26 09:35:47+00:00,L5,161.53,127.82,,170.03,153.64,149.01,132.59,147.68
1985-07-05 09:29:57+00:00,L5,171.90,150.77,,178.72,160.84,155.19,140.60,153.79
1985-07-12 09:35:41+00:00,L5,162.04,137.60,152.75,173.38,158.49,153.72,144.64,153.22
1985-08-13 09:35:25+00:00,L5,160.71,130.15,,168.48,150.42,149.41,130.62,150.35
1985-08-22 09:29:08+00:00,L5,162.08,141.44,,183.50,167.24,160.77,145.34,153.75
1985-10-09 09:28:35+00:00,L5,174.87,144.15,151.48,173.50,161.42,156.15,145.22,153.56
1985-11-10 09:28:33+00:00,L5,178.58,154.77,166.86,189.21,172.97,175.61,156.63,167.37
1985-12-03 09:33:55+00:00,L5,167.80,144.81,,180.45,167.64,162.54,147.85,153.61
1986-01-04 09:33:20+00:00,L5,149.58,129.04,148.63,173.16,161.18,156.42,137.40,151.81
1986-01-13 09:27:22+00:00,L5,163.91,157.38,165.59,184.77,166.36,164.50,154.29,159.36
1986-02-21 09:32:17+00:00,L5,153.45,146.85,,172.68,165.36,166.31,149.89,163.77
1986-03-25 09:31:37+00:00,L5,154.45,145.31,148.33,167.76,149.84,150.30,134.33,149.94
1986-04-10 09:31:17+00:00,L5,160.10,150.65,,,7.32,15.41,6.65,
1986-05-12 09:30:29+00:00,L5,161.92,145.66,152.41,171.48,150.31,146.36,133.43,149.44
1986-05-21 09:24:03+00:00,L5,158.89,144.30,151.30,172.89,154.16,151.14,136.80,151.54
1986-06-22 09:23:04+00:00,L5,163.64,152.01,,178.54,162.01,159.24,142.16,153.33
1986-07-24 09:21:59+00:00,L5,162.41,151.19,145.75,167.65,152.83,151.68,142.29,154.66
1986-07-31 09:27:55+00:00,L5,167.83,154.44,146.64,168.19,152.44,152.02,140.07,153.36
1986-08-16 09:27:20+00:00,L5,171.06,164.42,155.84,174.12,159.06,155.14,147.12,153.03
1986-09-10 09:20:39+00:00,L5,164.15,164.79,165.21,184.64,160.96,155.84,,
1986-09-17 09:26:13+00:00,L5,165.70,162.26,155.42,174.92,156.48,154.50,144.71,154.22
1987-01-07 09:25:13+00:00,L5,166.40,160.38,166.91,177.50,160.77,154.68,146.95,152.22
1987-01-16 09:19:18+00:00,L5,,,,,,,,
1987-02-17 09:20:35+00:00,L5,178.59,165.91,165.22,185.31,167.21,167.54,147.24,153.02
1987-03-21 09:22:02+00:00,L5,180.17,167.05,165.36,182.58,168.89,162.08,147.07,160.12
1987-04-29 09:29:06+00:00,L5,171.40,161.51,150.93,174.11,155.30,150.45,142.77,152.90
1987-05-08 09:23:35+00:00,L5,178.08,164.36,158.63,175.54,164.10,161.08,147.14,162.25
1987-05-15 09:29:33+00:00,L5,169.89,158.62,151.90,169.03,150.62,148.25,131.05,148.47
1987-06-09 09:23:59+00:00,L5,172.22,167.96,164.89,176.47,162.42,153.49,147.45,152.80
1987-06-16 09:30:19+00:00,L5,164.79,152.48,147.26,165.47,152.49,146.58,128.72,151.58
1987-06-25 09:24:20+00:00,L5,173.81,166.68,165.24,183.12,170.18,164.08,148.24,159.88
1987-07-02 09:30:39+00:00,L5,170.67,162.39,155.41,170.97,152.95,148.13,133.48,149.93
1987-07-11 09:24:39+00:00,L5,178.47,172.10,163.94,181.20,159.34,157.74,148.61,155.33
1987-07-18 09:30:57+00:00,L5,177.49,170.31,159.69,171.77,162.25,157.49,146.88,153.41
1987-07-27 09:25:25+00:00,L5,,,,,,,144.69,153.79
1987-08-03 09:31:25+00:00,L5,177.97,165.45,159.71,174.85,155.58,153.98,139.23,153.09
1987-08-12 09:25:31+00:00,L5,170.31,168.79,166.21,175.59,156.69,153.67,142.71,152.58
1987-08-19 09:31:54+00:00,L5,177.07,172.38,163.02,171.08,157.31,154.87,143.46,152.78
1987-09-04 09:32:19+00:00,L5,167.24,161.55,155.54,167.84,156.97,157.68,146.48,158.80
1987-09-13 09:26:21+00:00,L5,181.85,171.09,156.51,179.42,161.73,155.51,146.30,153.84
1987-09-20 09:32:42+00:00,L5,177.99,169.82,162.94,171.83,154.73,152.14,141.48,153.47
1987-10-31 09:27:40+00:00,L5,182.49,180.53,172.23,189.09,174.43,168.28,145.26,
1987-11-16 09:28:03+00:00,L5,174.95,168.76,163.94,182.60,169.01,165.26,151.64,164.73
1987-12-02 09:28:18+00:00,L5,177.87,169.41,164.65,181.27,168.08,165.41,155.16,161.92
1988-01-10 09:34:42+00:00,L5,179.60,167.43,161.04,174.74,164.04,154.99,140.76,159.69
1988-01-19 09:28:41+00:00,L5,,98.80,,161.85,143.26,132.35,123.30,138.96
1988-02-11 09:35:17+00:00,L5,185.29,179.73,172.57,185.17,170.33,165.83,145.86,158.92
1988-02-20 09:29:38+00:00,L5,172.08,162.73,160.53,172.23,152.73,149.75,139.57,155.47
1988-03-07 09:29:48+00:00,L5,182.32,168.33,153.50,166.94,149.79,,,
1988-03-14 09:35:39+00:00,L5,178.06,164.83,156.09,171.05,158.84,160.28,141.24,150.96
1988-04-15 09:35:50+00:00,L5,166.02,160.05,160.21,160.77,154.02,153.03,146.19,
1988-05-01 09:35:57+00:00,L5,175.61,163.66,153.50,167.86,154.17,149.93,140.07,154.86
1988-05-17 09:36:08+00:00,L5,173.30,158.47,151.96,168.23,150.56,146.68,132.64,148.93
1988-06-02 09:36:14+00:00,L5,183.18,174.72,168.84,175.63,165.39,154.21,136.60,155.57
1988-06-11 09:30:05+00:00,L5,181.23,166.83,160.34,172.72,153.97,151.13,137.21,151.99
1988-06-18 09:36:19+00:00,L5,163.20,157.70,153.87,160.72,138.21,139.90,125.74,141.52
1988-07-04 09:36:24+00:00,L5,166.23,161.11,146.28,162.35,151.93,146.70,132.73,151.80
1988-07-13 09:30:15+00:00,L5,187.53,174.41,170.40,184.47,167.74,159.75,142.63,153.88
1988-07-29 09:30:18+00:00,L5,174.76,161.79,158.72,169.26,151.35,149.02,132.52,147.51
1988-08-05 09:36:28+00:00,L5,177.62,167.97,165.20,172.74,159.88,154.08,145.85,152.29
1988-08-14 09:30:16+00:00,L5,192.82,169.86,162.86,172.88,163.88,162.89,153.34,164.63
1988-08-21 09:36:29+00:00,L5,182.45,166.49,159.61,167.45,154.62,152.18,142.26,153.52
1988-08-30 09:30:45+00:00,L5,182.17,161.98,153.30,168.20,154.99,153.00,141.48,154.95
1988-09-15 09:30:17+00:00,L5,182.39,172.56,166.98,179.33,158.04,162.00,146.17,
