,dates,usa_HI_0005-0000,usa_HI_0005-0001,usa_HI_0005-0002,usa_HI_0005-0003,usa_HI_0005-0004,usa_HI_0005-0005
0,1990-08-12 20:08:15+00:00,206.1163844164847,201.76597185304428,202.51142883776402,183.28369001946805,184.66909675358323,190.37246271580588
1,1990-08-28 20:08:09+00:00,201.35625471972168,192.8288013982048,185.59887793057985,186.1486990138847,187.98704954218886,188.55573030167278
2,1990-09-13 20:08:07+00:00,199.6458843710724,,,,,
3,1999-07-12 20:41:04+00:00,206.87889171835502,201.45882380388537,198.79421875209817,197.65225119917122,198.51126658862563,203.82488279499532
4,1999-07-28 20:41:09+00:00,214.5259128979493,203.6723482090415,201.57761759094413,200.73624625235973,203.0345363478463,203.69065082746482
5,1999-08-29 20:41:13+00:00,207.5903911119911,203.58746167792478,195.46899239575833,196.32544354732516,195.62801518049014,198.309155367637
6,1999-09-14 20:41:06+00:00,201.86647198414843,199.9698961456815,195.72109111593994,196.22787075093956,196.21267418693324,202.14341153844188
7,1999-09-30 20:41:18+00:00,200.59050152985435,198.90834552396166,199.32113789349566,197.97696136676245,199.0587121159747,203.70735593276058
8,1999-11-01 20:41:09+00:00,,,,,,
9,1999-12-19 20:41:12+00:00,195.4833946820786,198.33042242575382,198.2093974294059,202.34000663323428,204.51139928824165,210.31114429362512
10,2000-01-04 20:41:06+00:00,209.47369351582222,206.8742202410555,203.63557639301968,205.43007436410548,199.99637718655936,195.4631946845222
11,2000-02-05 20:41:02+00:00,,,,224.11501214242378,194.37124710160677,190.66971143018
12,2000-02-21 20:40:54+00:00,211.52418489025297,206.30407091155277,201.02132989474725,199.6186146531461,188.97567865910295,178.48565534619848
13,2000-03-24 20:40:52+00:00,219.3420349096758,213.91488147843995,210.41381718651903,206.65350242800605,205.27381097098245,200.904969949218
14,2000-04-09 20:40:39+00:00,200.96092120307708,196.88806586077314,192.30573382578834,193.64637841079164,187.76223450147097,187.8903273129331
15,2000-05-27 20:40:14+00:00,210.0331667915275,206.4804578141544,200.65860204680925,203.47457679595212,203.27665879639704,204.80930802742984
16,2000-06-12 20:40:08+00:00,206.12595551510995,202.69925873040523,202.51351949953877,200.71017264934787,203.4103088828108,206.95087981065313
17,2000-06-28 20:39:57+00:00,202.06398867968096,197.6893627127641,178.211627389873,180.21835497966518,186.4819516604286,191.77204783966314
18,2000-07-14 20:39:45+00:00,211.10904793793497,206.08867621520818,200.23912260001416,202.82047569187182,202.80743606805063,208.4601780439321
19,2000-08-15 20:39:21+00:00,204.94219159369098,199.39439114260284,189.41630222805856,186.2906531105247,190.6484000022673,198.3555653569212
20,2000-08-31 20:39:09+00:00,201.69767254179885,194.45465077492034,192.61182223057534,,,
21,2000-09-16 20:38:49+00:00,202.85951510316775,199.76188802597994,197.56225776928144,199.80970092617636,200.91868553430615,202.81684537988914
22,2000-10-02 20:38:42+00:00,202.60335521640192,196.93801607332207,191.40613799591944,186.53709738946444,191.60658641800302,192.79946674631654
23,2000-11-19 20:38:36+00:00,208.87461642128505,207.42593629051316,206.59525093741553,206.9545801361961,206.21293925418422,216.4509959765904
24,2000-12-21 20:38:43+00:00,209.40885356866917,204.29713029075634,203.8390397691588,199.99788465458738,197.50223682643636,199.40819084524315
25,2001-01-06 20:38:42+00:00,213.13947386475976,206.99848616072344,201.5403258939083,197.72460047443664,191.13541761475102,182.29835124592807
26,2001-01-22 20:38:48+00:00,214.66909430886676,206.92854041834974,202.90054509840755,203.93043643657126,198.42648458506272,191.20807852903255
27,2001-02-07 20:38:40+00:00,207.30742217285996,202.44003192990664,198.36227237018983,195.80735164552334,191.6058126186957,184.39023112289522
28,2001-02-23 20:38:39+00:00,,215.51194758294412,206.74173088140535,204.31041019878657,199.88513631285892,197.49955817458113
29,2001-03-11 20:38:35+00:00,212.3121687138264,204.35317867473876,201.15232499546218,199.09805741295207,193.7042380983967,188.89067695854794
30,2001-03-27 20:38:26+00:00,207.3807973911843,199.45749432111535,195.83757075117362,190.48116499394052,177.08029392783783,166.1455798865964
31,2001-04-12 20:38:23+00:00,214.90728953003855,214.24276929139126,208.03834162472626,203.40442813515162,196.23270113181502,192.53917679093368
32,2001-04-28 20:38:21+00:00,214.08908792268392,211.0598291848595,207.08738765348372,200.80420851865122,194.94975140482484,190.7377181983969
33,2001-05-30 20:38:02+00:00,203.12561411853687,201.90827754963652,197.81076716148817,194.05751030957236,188.1777000733567,185.75854007687968
34,2001-06-15 20:37:50+00:00,217.63264490206703,212.3647895479296,209.3201154742664,206.44432885070725,204.8687695905173,207.46102903429843
35,2001-07-17 20:37:36+00:00,192.17641501357164,194.75294330557762,182.71775189078392,183.89375762040012,195.65445942084216,
36,2001-08-02 20:37:23+00:00,206.68662991684616,200.8464263619518,198.28104723014368,195.1138465495926,193.80215480732363,194.0693066089965
37,2001-08-18 20:37:06+00:00,202.8004480732198,201.7973939155298,198.94754305283965,195.66662228575413,194.59829145228107,194.15867179201794
38,2001-09-03 20:36:53+00:00,207.86522691053796,207.10200596539246,204.80233610012968,202.0388529876694,198.20613686714844,197.96680864380156
39,2001-10-05 20:36:32+00:00,189.2596629415057,190.3104433521873,192.0410361509331,190.17017326243445,192.96851944957555,200.38073183577464
40,2001-10-21 20:36:35+00:00,198.68899049553326,198.71217474450617,198.8244601191014,197.5799671056133,197.8126741035795,205.61369932180102
41,2001-11-06 20:36:41+00:00,204.32256375144007,201.6868790073391,201.838841915256,203.24907980074607,202.48976621272428,209.62136576629086
42,2001-11-22 20:36:49+00:00,207.96729187371704,207.9179081332263,205.68601683272595,206.43645049626875,210.16728033016338,213.38976638549045
43,2001-12-08 20:36:52+00:00,,,184.76521159947572,179.80439071117036,198.11337651539787,192.89932990857582
44,2001-12-24 20:36:58+00:00,202.24259864038882,201.04589281094874,202.40832737678755,201.21712487615673,203.25863891673907,199.93400150519201
45,2002-02-10 20:37:11+00:00,213.35143505501102,204.0419063883751,197.08396186053542,190.4030632858442,189.30714343932286,177.7096804958708
46,2002-03-14 20:37:09+00:00,215.9864242754131,209.7804425081852,199.4970132796897,192.25434083082033,190.02424529458236,176.32483761602708
47,2002-05-01 20:37:07+00:00,204.12217007849335,202.9537215497215,196.97586367910273,190.6744380035861,191.9773802154197,191.4615317631727
