dates,satname,nzd0499-0000,nzd0499-0001,nzd0499-0002,nzd0499-0003,nzd0499-0004,nzd0499-0005,nzd0499-0006,nzd0499-0007,nzd0499-0008,nzd0499-0009,nzd0499-0010,nzd0499-0011,nzd0499-0012,nzd0499-0013,nzd0499-0014,nzd0499-0015,nzd0499-0016,nzd0499-0017,nzd0499-0018,nzd0499-0019,nzd0499-0020,nzd0499-0021,nzd0499-0022,nzd0499-0023,nzd0499-0024,nzd0499-0025,nzd0499-0026,nzd0499-0027,nzd0499-0028,nzd0499-0029,nzd0499-0030,nzd0499-0031,nzd0499-0032,nzd0499-0033
2001-03-15 22:11:03+00:00,L7,321.96,322.64,320.99,319.91,321.90,317.20,315.19,317.03,320.76,321.43,327.20,333.66,337.22,342.75,351.29,352.15,354.22,364.88,361.10,355.51,346.30,356.36,355.49,407.39,443.71,411.58,,,,372.11,,,,
2001-04-09 22:04:41+00:00,L7,345.75,347.54,343.48,343.05,340.61,342.47,340.50,339.43,342.87,341.82,347.43,352.18,357.52,361.94,369.07,375.18,375.81,382.38,378.51,374.16,371.59,368.46,367.32,368.62,373.82,378.86,378.32,374.77,372.85,375.54,372.56,370.55,364.88,377.64
2001-04-16 22:10:54+00:00,L7,316.71,316.12,316.71,319.13,315.78,313.86,313.80,314.96,318.52,317.47,320.70,323.82,327.90,336.72,343.41,351.81,351.68,356.60,355.11,347.23,344.66,345.22,342.34,345.84,346.71,352.48,354.38,350.46,350.86,353.93,347.38,347.43,341.88,350.85
2001-06-03 22:10:28+00:00,L7,,363.53,358.06,354.05,358.17,354.34,348.69,356.71,371.82,360.40,361.95,363.11,365.53,364.75,371.19,379.32,377.97,379.62,377.83,373.81,365.83,366.80,367.21,364.20,367.19,371.48,373.18,374.31,373.67,374.44,367.55,367.75,366.79,370.20
2001-06-19 22:10:17+00:00,L7,,,,,,,,,,515.99,,,,,,,,,502.50,550.04,514.75,632.62,632.22,635.13,,,,,,,,,,
2001-06-28 22:03:56+00:00,L7,321.46,323.41,324.24,324.14,324.06,322.38,322.34,321.27,327.69,328.43,330.50,334.23,341.56,343.94,348.28,353.80,353.34,359.91,360.34,357.96,353.81,353.87,350.34,350.36,355.88,359.85,363.64,357.92,356.79,356.48,349.10,353.89,348.54,355.14
2001-07-05 22:10:09+00:00,L7,384.03,379.25,387.10,375.66,375.55,372.50,373.35,375.93,378.02,382.76,384.11,380.46,387.45,395.76,401.68,408.15,398.81,411.53,415.75,407.12,401.91,396.47,399.75,395.81,400.33,403.45,405.01,401.35,400.16,402.89,405.06,398.38,393.41,399.76
2001-07-14 22:03:57+00:00,L7,,328.22,326.71,,,,322.84,320.48,321.91,,,327.42,338.24,343.18,345.91,,,359.38,361.80,354.48,353.01,350.96,349.18,352.56,352.40,355.34,359.04,356.09,356.99,356.26,356.09,350.52,347.12,360.51
2001-08-15 22:03:26+00:00,L7,313.60,318.75,320.22,320.06,321.27,317.87,313.14,313.73,314.48,313.62,318.42,320.49,321.92,329.29,336.77,336.23,332.36,340.50,343.64,338.69,328.58,330.91,332.01,332.69,340.91,344.74,351.91,347.71,339.94,337.00,318.45,316.96,308.55,341.28
2001-11-19 22:03:08+00:00,L7,332.82,330.52,328.63,327.90,324.84,322.67,322.72,327.96,326.54,327.93,331.06,334.19,339.00,341.48,346.20,352.12,353.29,358.56,357.57,350.23,343.25,343.36,340.08,344.45,348.34,349.58,355.12,349.22,348.94,349.20,339.43,334.81,325.81,340.85
2001-11-26 22:09:21+00:00,L7,312.49,308.89,314.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-12 22:09:26+00:00,L7,324.52,324.90,325.20,325.13,322.97,317.60,319.41,323.07,324.94,323.17,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-28 22:09:25+00:00,L7,318.75,320.40,319.60,311.78,312.85,312.94,313.85,315.11,320.31,320.35,322.13,325.75,332.64,334.91,340.31,345.86,345.29,348.49,339.95,345.27,337.94,338.67,335.64,337.28,,,,,,,,,,
2002-01-29 22:09:33+00:00,L7,356.57,355.48,356.20,345.44,348.23,353.49,356.55,347.13,352.43,348.72,357.29,348.91,355.92,375.34,384.97,376.39,353.85,367.85,363.35,361.57,363.24,361.59,360.29,355.62,354.99,360.72,370.38,372.18,369.94,362.26,343.87,361.51,351.52,370.58
2002-02-23 22:03:31+00:00,L7,325.86,322.78,321.53,323.96,317.86,316.22,316.98,312.21,316.95,318.65,317.91,323.44,322.29,324.61,336.59,337.10,338.50,344.74,343.55,334.15,333.21,333.15,330.74,333.27,332.58,340.94,346.99,344.69,342.99,335.10,331.94,323.29,316.31,
2002-03-11 22:03:31+00:00,L7,351.13,343.85,344.74,348.45,345.16,345.55,346.71,340.37,341.34,350.67,348.17,355.75,352.21,358.57,363.14,368.84,362.01,368.90,367.76,358.37,361.61,355.20,358.83,361.45,360.26,370.29,371.15,365.26,362.41,361.28,360.22,357.48,341.62,341.56
2002-04-12 22:03:25+00:00,L7,374.69,377.34,375.61,370.57,365.85,367.19,367.20,365.84,365.54,368.49,369.62,372.97,378.09,378.97,381.20,384.13,389.36,388.75,384.13,378.97,376.80,374.38,371.95,372.93,374.85,379.14,377.61,375.31,373.69,372.53,369.18,364.33,364.98,373.76
2002-04-19 22:09:33+00:00,L7,333.27,334.37,330.40,330.65,328.46,326.63,327.69,331.01,330.65,331.30,335.34,336.78,338.40,339.18,347.21,357.10,357.88,360.34,351.52,344.53,343.52,343.21,340.62,345.16,344.17,349.19,348.97,345.33,358.52,353.98,338.89,330.71,327.71,342.21
2002-05-05 22:09:37+00:00,L7,320.10,327.18,325.78,,,,317.93,318.55,321.34,327.21,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-14 22:03:19+00:00,L7,349.15,352.18,349.45,345.85,345.35,343.03,342.47,343.03,345.20,343.11,347.11,350.23,354.75,355.89,356.96,372.05,362.32,367.81,367.21,364.05,362.65,363.25,360.88,358.35,361.99,365.02,371.20,363.87,365.02,365.83,360.12,361.24,368.19,376.76
2002-05-30 22:03:13+00:00,L7,349.65,346.46,342.63,343.18,343.08,342.63,340.00,339.97,348.47,347.45,347.09,350.15,350.85,352.43,355.76,363.08,358.16,368.54,367.07,364.52,367.26,360.99,,,,,,,,358.46,,,,606.44
2002-06-15 22:03:07+00:00,L7,342.95,343.93,343.77,344.79,341.06,342.67,341.21,341.46,340.12,343.12,344.13,351.86,348.66,352.78,357.28,359.27,359.33,368.10,367.05,363.70,358.21,358.00,356.91,354.37,359.26,362.91,361.86,365.30,358.00,365.27,354.12,351.06,345.90,365.30
2002-06-22 22:09:15+00:00,L7,,,,,,,,,,,,330.18,331.97,337.36,343.57,347.88,338.32,349.29,353.19,348.90,343.24,338.80,341.70,338.23,337.01,337.90,335.58,330.58,324.97,324.44,299.28,307.65,312.36,338.42
2002-08-18 22:02:45+00:00,L7,314.94,323.42,322.07,322.81,320.02,319.45,315.82,313.26,318.10,317.96,323.18,326.75,334.12,337.58,340.89,342.29,342.28,350.46,349.10,341.22,338.45,337.66,335.55,336.05,341.03,348.16,348.44,344.81,346.85,340.68,331.42,325.93,325.10,343.09
2002-09-10 22:08:43+00:00,L7,331.27,330.64,330.50,329.80,328.92,332.16,325.93,324.76,325.38,329.70,332.48,333.96,339.58,344.51,346.74,352.30,351.58,355.89,356.78,352.16,347.10,344.15,345.21,346.12,348.18,352.51,360.01,354.66,353.91,350.53,341.66,345.25,343.28,343.29
2003-02-01 22:09:21+00:00,L7,355.27,356.34,354.67,352.46,348.83,357.25,350.95,346.71,352.99,348.83,358.12,357.25,362.73,365.43,374.31,380.80,380.34,381.99,380.31,376.42,372.11,373.81,372.37,378.65,381.63,384.11,381.44,382.20,383.80,385.34,390.50,382.70,379.69,
2003-08-04 21:57:34+00:00,L5,,,,,,,613.31,,,,,,,,,,,,147.82,194.61,260.16,287.53,338.80,385.98,444.30,488.07,526.70,550.47,,,,,,
2003-08-05 22:02:59+00:00,L7,299.77,305.99,310.47,,,,,297.14,299.15,274.95,312.83,320.16,,,334.75,338.41,,,560.57,609.31,613.94,333.15,335.81,571.51,,555.80,568.03,,,,,,,
2003-08-13 21:51:32+00:00,L5,364.36,352.71,347.63,346.92,352.58,347.62,351.00,343.93,347.97,347.79,347.66,351.90,354.40,352.70,364.15,368.90,368.99,378.44,377.49,373.44,375.43,367.04,367.07,370.46,375.73,380.18,381.95,380.59,394.47,399.33,391.59,386.92,386.63,391.33
2003-08-29 21:51:49+00:00,L5,408.01,405.13,364.53,336.38,325.83,325.67,327.60,326.96,338.45,342.95,351.09,349.39,361.81,365.07,367.35,366.82,374.94,379.48,379.36,376.86,363.81,358.89,364.55,364.85,372.46,372.55,379.79,375.39,378.88,379.77,383.67,371.31,369.50,386.30
2003-10-07 21:58:35+00:00,L5,335.59,331.81,332.94,335.87,335.60,333.84,337.17,337.58,335.55,338.19,345.03,346.88,349.93,354.24,358.16,362.38,364.95,367.05,368.18,362.35,357.79,356.93,358.79,360.07,363.44,363.86,373.52,374.44,,,,,,
2003-11-17 21:52:57+00:00,L5,316.52,316.87,334.25,334.58,332.86,327.93,333.23,331.94,331.54,334.95,336.12,333.07,332.12,338.95,342.53,349.56,351.45,349.95,352.12,347.82,341.71,346.30,353.78,357.37,366.83,364.25,367.46,364.56,363.61,364.15,358.21,356.17,355.16,352.51
2003-12-11 22:03:21+00:00,L7,343.16,338.22,337.87,338.73,336.96,338.81,,,,347.32,346.06,347.76,355.22,358.79,366.60,371.71,374.44,377.49,378.30,374.27,368.17,362.92,363.30,365.09,366.16,372.14,372.90,372.15,373.83,,,,,
2004-02-29 22:03:45+00:00,L7,315.86,312.81,312.09,310.21,313.71,312.24,311.69,312.45,312.37,320.32,321.22,324.79,330.55,335.20,340.95,,,,,352.13,341.38,341.60,342.97,340.48,347.30,351.48,352.35,353.15,348.49,353.18,354.12,347.83,345.57,351.88
2004-03-23 22:10:04+00:00,L7,,,,,,,,,,336.13,337.41,344.82,349.25,353.44,,,,,,,,,,,,,,,,,,,,
2004-04-01 22:03:52+00:00,L7,327.00,323.18,321.12,322.02,321.14,317.63,320.08,,,,329.76,332.43,337.33,338.54,348.00,353.48,353.21,357.33,356.36,350.72,347.00,345.57,343.93,346.59,349.45,355.31,360.04,357.22,358.53,357.57,,,,
2004-04-08 22:10:00+00:00,L7,,,347.86,348.45,347.28,345.20,346.97,350.41,351.71,353.92,360.37,368.84,,,,,,,,,,,383.03,381.91,386.84,393.74,394.78,394.52,396.16,396.31,395.69,394.98,393.96,397.95
2004-04-24 22:09:55+00:00,L7,345.32,341.11,340.70,,,,,,,,,355.69,357.25,358.88,367.86,375.71,369.42,377.34,372.07,370.52,365.61,360.71,364.34,363.38,,,,,,,,,,
2004-04-25 21:54:35+00:00,L5,,,,,,,,,,,,,,,,,,,327.80,335.62,363.64,516.91,526.42,535.30,,,,,,,,,,629.71
2004-05-03 22:03:47+00:00,L7,349.35,346.46,344.65,345.61,343.55,342.82,340.48,338.80,344.23,344.69,347.60,,,,,379.35,377.28,382.98,379.80,372.55,368.15,366.08,364.92,369.67,374.31,380.09,383.87,381.12,382.33,381.94,380.73,378.56,377.78,381.06
2004-05-18 22:01:26+00:00,L5,371.57,371.01,358.02,355.89,352.36,348.49,343.24,344.92,350.66,351.45,357.87,364.38,371.03,375.70,380.18,390.24,390.64,393.37,388.09,383.70,382.95,381.08,,,,,,,,,,,,
2004-05-26 22:09:57+00:00,L7,,,,,,,,326.33,326.52,329.05,330.29,333.25,339.69,342.79,349.29,354.70,352.25,359.81,,,,,,,,,,,,,368.09,362.15,362.61,372.60
2004-06-11 22:09:50+00:00,L7,,344.18,336.96,333.08,335.60,328.74,333.47,333.66,333.08,333.98,334.80,,,,,,,,117.78,161.00,372.10,371.50,359.22,360.21,361.82,365.13,371.33,368.91,371.14,370.99,368.79,368.84,367.70,372.68
2004-06-12 21:55:59+00:00,L5,345.53,350.01,343.88,337.74,340.34,345.26,345.10,344.53,346.48,347.92,342.66,346.10,352.91,362.41,369.85,380.56,371.72,376.38,373.64,367.25,368.09,371.25,366.06,367.28,366.61,371.13,378.40,379.23,380.15,382.36,378.98,384.01,379.10,383.73
2004-06-27 22:09:48+00:00,L7,314.89,322.02,,,,,,,,,,325.33,331.59,339.43,342.28,345.43,347.28,354.40,353.84,345.28,343.65,,,,,,,,,,,,,
2004-07-06 22:03:36+00:00,L7,,304.26,,,,,271.85,303.63,311.17,317.45,323.20,328.77,336.31,341.14,350.29,,,,381.84,369.98,360.62,361.14,361.11,361.14,367.08,371.85,373.38,373.77,372.56,376.65,373.76,370.59,370.74,381.27
2004-07-14 21:56:54+00:00,L5,295.97,317.28,318.66,308.41,312.54,311.16,304.98,314.49,313.61,314.58,323.83,330.54,335.98,341.44,347.60,344.13,352.37,362.68,353.86,643.76,599.57,511.86,486.92,463.60,,369.91,375.01,373.38,369.06,358.71,367.03,379.76,382.44,368.86
2004-07-29 22:09:38+00:00,L7,340.80,340.73,338.86,335.43,333.00,336.29,336.13,334.65,336.18,336.22,,,,,,,,,,377.38,369.53,370.30,377.03,493.12,,,,,,,,,,
2004-08-15 21:57:37+00:00,L5,,,,,,,,,,,349.77,,,,,,,378.38,378.54,379.47,376.58,370.56,372.85,376.52,,,,,,,,,,369.15
2004-09-08 22:03:17+00:00,L7,323.42,324.37,322.27,321.84,321.49,319.79,316.75,318.55,321.58,322.68,325.60,329.20,,,,342.27,344.98,356.65,355.96,352.85,346.08,343.51,345.96,343.90,349.08,355.53,358.59,356.66,360.20,358.46,349.21,351.22,343.58,346.80
2004-09-24 22:03:12+00:00,L7,328.91,328.60,327.28,326.30,326.07,,,,323.04,329.32,328.00,334.34,339.36,339.88,347.88,347.12,347.64,358.18,360.83,357.28,350.74,351.38,348.89,349.83,356.05,357.95,362.97,361.27,,,,,,
2004-10-09 22:05:10+00:00,L5,,,,,,,301.05,302.01,303.95,305.49,311.75,314.96,318.97,329.39,330.22,335.92,335.08,339.73,346.18,335.58,335.35,335.31,323.83,330.20,333.57,329.92,338.95,333.07,338.14,348.12,,,,
2004-10-10 22:03:07+00:00,L7,331.31,327.96,328.62,327.45,327.87,322.85,325.06,325.21,,,,340.41,342.28,345.66,351.49,356.74,358.00,363.79,363.50,360.25,357.32,355.65,351.10,356.91,358.09,362.10,366.81,360.86,365.76,365.82,367.39,363.79,,
2004-10-18 21:59:11+00:00,L5,337.45,335.64,333.70,332.35,328.34,329.28,329.59,329.40,329.29,331.00,333.13,339.49,353.57,357.25,360.43,362.85,364.14,371.09,369.16,365.25,361.74,360.60,359.09,360.03,367.03,365.90,371.81,369.96,371.74,373.07,369.34,367.18,362.88,368.01
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,149.06,169.62,244.57,269.25,,,506.95,,,276.59,279.02,637.47,548.90,504.84,599.53,,,,,,,,,,
2004-12-29 22:03:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.89,374.55,369.79,376.02
2005-01-13 22:06:52+00:00,L5,364.64,346.18,343.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.62,377.88,377.64,385.38
2005-01-14 22:04:00+00:00,L7,333.14,330.96,330.07,328.27,326.16,323.51,325.16,326.10,327.21,329.44,329.13,332.02,340.44,345.04,347.30,,,,369.15,358.50,356.57,352.38,355.39,356.45,359.76,365.76,365.36,366.45,367.93,365.51,342.66,361.52,359.04,364.99
2005-02-14 22:07:21+00:00,L5,328.05,324.80,319.85,314.79,315.54,320.66,316.14,308.52,314.51,315.80,319.24,334.19,334.66,343.15,349.85,350.60,345.73,354.24,358.85,353.22,351.42,349.63,346.62,351.14,349.99,361.23,363.37,360.34,361.21,355.87,355.00,355.31,358.37,360.83
2005-03-03 22:04:17+00:00,L7,319.44,321.21,319.78,320.71,321.94,318.53,314.97,313.29,317.89,320.40,,,,,340.89,346.45,345.86,351.89,357.67,352.00,347.43,350.12,347.61,347.67,355.84,361.03,365.61,362.37,362.47,365.04,358.27,358.36,359.82,363.00
2005-04-04 22:04:14+00:00,L7,322.27,323.90,324.04,322.32,321.26,320.05,321.10,323.39,324.15,326.43,327.96,331.35,336.49,344.44,,,,,360.65,357.84,355.56,354.47,355.62,355.11,358.89,367.39,369.94,372.22,368.94,366.40,360.25,358.59,358.26,363.93
2005-04-20 22:04:08+00:00,L7,,322.94,,,,331.08,330.41,329.20,332.69,333.99,336.24,341.39,345.20,350.97,357.99,365.39,367.46,373.98,371.74,366.50,361.61,359.45,361.22,,,,,,377.47,376.43,373.66,369.51,370.43,366.35
2005-04-27 22:10:21+00:00,L7,345.66,347.12,347.11,346.25,,,,,,,,,,360.31,368.39,377.43,379.15,381.30,381.90,377.07,370.56,369.34,372.62,369.22,375.71,380.65,,,,,,,,
2005-05-05 22:08:01+00:00,L5,340.32,343.28,344.32,342.34,340.13,332.70,336.47,333.55,335.67,337.40,343.83,348.39,355.31,360.89,370.11,373.37,373.78,378.21,377.56,372.88,368.17,369.88,368.38,372.90,373.77,378.52,383.85,382.93,379.31,386.65,375.11,375.70,371.33,369.77
2005-05-14 22:01:54+00:00,L5,321.23,326.70,323.83,319.97,316.10,315.23,315.62,316.73,321.28,319.40,319.84,327.49,332.42,336.46,342.92,343.78,348.43,352.24,358.70,354.19,350.13,344.80,345.36,342.15,352.47,356.66,358.92,360.68,357.62,355.17,353.69,361.96,353.62,352.40
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,,,,,,,,,,625.95,622.42,573.83,585.12,604.22,624.85,,,,,,,,,,
2005-05-29 22:10:21+00:00,L7,321.53,326.00,327.05,329.28,325.93,320.67,321.52,318.26,,,,,,,,,364.36,361.29,362.75,359.23,356.12,352.02,351.63,358.10,360.59,365.60,371.45,369.59,367.01,367.46,350.37,,,
2005-06-07 22:04:06+00:00,L7,,,,,360.34,359.69,353.04,355.48,357.30,360.42,386.35,396.73,398.66,407.84,409.03,412.50,405.95,417.36,410.65,409.62,407.62,403.41,208.49,,,,414.65,410.03,414.85,410.00,405.56,409.40,405.49,405.46
2005-06-22 22:08:22+00:00,L5,364.87,357.74,362.03,361.81,349.97,354.39,351.26,354.30,353.29,353.25,355.38,356.55,362.15,375.03,386.43,387.12,389.86,398.86,400.28,395.36,387.73,380.11,379.90,385.99,386.86,391.64,401.01,404.92,398.94,390.92,390.54,385.92,395.42,399.94
2005-06-23 22:04:01+00:00,L7,367.14,369.86,368.15,360.99,360.02,368.04,367.91,367.20,368.80,370.70,372.69,370.62,380.19,383.39,,,,402.07,407.53,397.95,397.87,395.04,395.86,396.32,394.65,399.57,410.86,408.24,413.47,409.34,404.12,391.11,400.64,401.33
2005-06-30 22:10:11+00:00,L7,,,432.31,,564.83,,,,,,,331.80,,,,,,,273.84,198.64,459.23,628.08,344.43,,,,,,,,,,,
2005-07-09 22:04:02+00:00,L7,350.25,352.06,352.54,351.51,349.48,350.73,348.03,344.20,348.56,349.48,,,,373.16,376.83,385.87,390.54,394.12,393.64,392.66,381.72,382.15,382.08,386.15,387.00,396.02,400.19,399.68,396.99,396.75,388.22,385.84,385.08,385.01
2005-07-16 22:10:12+00:00,L7,325.61,,,,,,,,,,332.64,340.72,341.54,349.85,357.92,361.11,356.86,365.81,366.65,358.23,354.00,,,,,,,,,,,,,
2005-08-09 22:08:46+00:00,L5,252.30,259.49,,83.54,73.16,,160.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-17 22:10:06+00:00,L7,,,,,,318.68,318.56,318.06,321.65,322.89,326.87,329.57,335.90,341.37,347.93,351.96,,,,,,,,,,,,367.22,364.83,360.90,357.21,351.88,351.37,354.92
2005-08-25 22:08:52+00:00,L5,253.38,252.08,,85.71,88.58,,161.04,,,,,,,,,,,,,,,,77.96,123.95,147.72,,,,,,256.66,279.52,317.20,335.87
2005-08-26 22:03:51+00:00,L7,305.89,308.80,310.80,314.79,309.59,308.96,305.81,309.14,,,,,323.16,333.10,336.64,345.17,346.52,349.25,348.38,347.00,343.17,345.36,345.01,347.32,348.12,357.22,356.77,355.71,357.47,352.26,353.48,344.45,,
2005-09-19 22:02:44+00:00,L5,370.17,363.68,359.44,346.17,344.87,349.93,346.55,336.18,343.86,337.89,338.35,339.79,334.98,351.60,355.68,350.00,336.67,351.97,352.15,364.40,363.92,358.48,360.02,368.13,371.23,374.46,370.58,367.31,374.10,,,,,
2005-10-05 22:02:41+00:00,L5,342.05,339.14,336.85,335.91,348.42,344.73,343.64,340.98,346.30,347.88,346.92,352.12,355.31,360.36,367.93,372.66,364.93,381.06,378.82,372.55,370.49,368.46,368.35,370.43,376.56,391.85,385.82,381.22,380.43,381.11,378.05,373.06,373.07,375.28
2006-01-08 22:10:37+00:00,L7,279.58,280.27,284.65,,,,257.99,,,,,,,,,,,318.75,327.98,316.96,314.61,318.36,315.30,325.70,322.71,323.32,334.70,,,,,,,
2006-01-24 22:10:44+00:00,L7,329.70,323.40,322.68,325.10,322.69,318.93,317.53,,,,,,,,,,350.68,355.80,353.30,348.34,349.72,,,,,,,,,,,,,
2006-02-01 22:11:01+00:00,L5,337.42,333.48,329.16,333.83,336.04,325.41,328.17,325.45,329.47,328.66,333.85,,,,,,,,,,,,,,,,,,,,355.50,355.84,359.99,360.71
2006-02-26 22:05:22+00:00,L5,350.76,349.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-13 22:10:53+00:00,L7,354.11,352.53,355.32,347.25,347.13,345.20,344.85,344.98,346.41,,,,,,,,,,393.19,381.90,377.06,377.74,377.23,377.45,384.82,392.50,394.85,395.69,394.64,400.77,400.31,398.53,396.98,411.00
2006-03-14 22:05:42+00:00,L5,357.08,347.29,346.75,344.98,343.60,338.11,338.14,339.19,342.16,340.75,342.73,347.41,355.51,359.00,361.66,364.63,362.03,337.34,350.36,372.08,373.61,375.06,371.60,375.27,378.69,,,,,397.66,395.28,395.15,392.56,400.35
2006-03-22 22:04:42+00:00,L7,,,325.25,326.20,322.09,320.68,318.02,318.25,318.27,322.18,327.79,331.04,337.87,340.88,346.27,352.36,357.97,359.87,,,,,366.74,351.21,352.90,361.10,362.29,360.67,363.38,359.40,366.07,362.69,363.98,366.24
2006-04-14 22:10:48+00:00,L7,,,344.25,,,,341.71,339.17,344.45,342.95,345.98,347.74,354.18,,,,,,143.10,176.18,,252.44,370.89,369.83,373.89,376.46,382.40,378.83,376.44,378.58,379.98,382.25,384.15,390.25
2006-04-15 22:06:18+00:00,L5,364.80,356.30,364.35,362.00,350.43,354.36,354.23,353.76,355.71,349.04,353.23,364.67,366.08,370.29,369.99,376.31,382.31,386.74,382.64,381.70,374.25,372.31,,,,,,,,,,,,
2006-06-01 22:10:50+00:00,L7,,,,,,,,339.45,334.93,337.82,338.37,343.12,345.21,351.59,357.47,362.37,361.30,367.99,,,,,,,,,,,,,,,,
2006-06-25 22:13:31+00:00,L5,502.37,516.27,,,245.70,,,298.29,,,,,297.72,,352.43,348.18,347.71,375.29,520.32,578.53,581.90,553.36,601.84,602.08,,605.80,,538.58,545.03,507.80,468.42,458.62,450.41,410.67
