,dates,per0146-0000,per0146-0001,per0146-0002,per0146-0003,per0146-0004,per0146-0005,per0146-0006,per0146-0007,per0146-0008
132,2001-05-22 15:00:47+00:00,,,,,,,383.3050106866126,398.6702413004125,
133,2001-05-30 14:51:16+00:00,,,,,,,,,
134,2001-06-15 14:51:17+00:00,,,,,,,,,
135,2001-06-23 15:00:21+00:00,,,,,,,,404.7770094112054,
136,2001-07-01 14:51:19+00:00,,,,,,,,,
137,2001-07-09 15:00:19+00:00,,,,353.5561040497814,,,414.2725156664084,397.7500932945881,
138,2001-07-25 15:00:11+00:00,,,,382.8474370328545,190.06781977425112,,,415.3118951285479,
139,2001-08-18 14:51:14+00:00,,,,,,,,,
140,2001-10-05 14:50:52+00:00,,,,,,,,,
141,2001-10-29 14:59:14+00:00,8.440252695563675,-1.325176730440078,,,,,,10.092214791169216,10.859687923232471
142,2001-11-14 14:59:26+00:00,6.696786999594156,-3.6379637160459533,,,,,,11.854639323863807,8.57070044448058
143,2001-11-21 15:05:39+00:00,,,,,,,,,
144,2001-11-22 14:50:29+00:00,,,,,,,,,
145,2002-01-08 15:05:52+00:00,,,,,,,,,
146,2002-01-17 14:59:45+00:00,9.978164851620035,4.191611727718922,,,,,,17.29712992124685,13.24006480355537
147,2002-01-25 14:49:54+00:00,,,,,,,,,
148,2002-02-09 15:06:02+00:00,,,,,,,,,
149,2002-02-10 14:49:36+00:00,,,,,,,,,
150,2002-02-18 14:59:47+00:00,25.45164086202454,12.069492502700246,,,,,,19.560347323207843,11.921224878908989
151,2002-02-26 14:49:14+00:00,,,,,,,,,
152,2002-03-06 14:59:52+00:00,14.927534799270177,6.577415255893565,,,,,,,
153,2002-03-13 15:06:01+00:00,36.779773772396936,33.05809299856173,,,,,,20.093562975708362,28.46353610963936
154,2002-03-29 15:05:56+00:00,,,,,,,,,
155,2002-04-07 14:59:45+00:00,,,,399.1599589860307,,,403.5504956163413,,
156,2002-04-15 14:48:32+00:00,,,,,,,,,
157,2002-05-09 14:59:45+00:00,23.324390769744475,13.51817906961417,,,,,,11.171138810141102,4.845456665913643
158,2002-07-12 14:59:20+00:00,,,,394.08194936287475,,,,,
159,2002-07-28 14:59:11+00:00,,,316.67271342086616,,,,,,
160,2002-09-30 14:58:40+00:00,,,,,,,409.24850876119643,,1.3328026151568089
161,2002-10-23 15:04:55+00:00,,,,,,,,,
162,2002-11-01 14:58:46+00:00,,,,,,,,,
163,2002-11-17 14:58:58+00:00,,,,394.7402774099584,,,,,
164,2003-01-04 14:59:16+00:00,,,,333.5883965215318,,,,,
165,2003-01-27 15:05:37+00:00,,,286.36351312817334,358.29018854027333,,,404.1958054384497,,
166,2003-02-05 14:59:34+00:00,,,,,,,318.8117632180496,,
167,2003-02-12 15:05:48+00:00,,,277.68984634173063,276.058944682313,,,271.63272996044543,,
168,2003-02-28 15:05:49+00:00,18.242439249742592,6.410074291627699,7.297884437089795,-8.356974145519606,,,-0.12279512493163836,15.371014393367272,18.99857983035255
169,2003-03-16 15:05:51+00:00,16.735818668932936,12.492427210961505,10.39494310492725,2.9675316442212587,,,3.480582302266043,18.70325256427217,30.410202866055474
170,2003-03-25 14:59:34+00:00,22.267265332838406,11.319642146699598,10.619915920162274,-0.5378460644459189,,,-0.5912944323794205,22.53889312213823,26.630817794203494
171,2003-04-01 15:05:51+00:00,21.2396868602201,9.420261523538068,3.2585083831877055,-5.932051171241998,,,-0.7475285864111039,22.071976357141477,30.79720722685488
172,2003-04-10 14:59:42+00:00,25.01319520783505,7.923899851907223,1.7614743108078041,-1.140736663443875,,,0.012414000388127677,27.749907970201008,30.915569615611737
173,2003-04-17 15:05:52+00:00,27.32998061150453,16.449263518915092,9.323274634742566,7.766016202267311,,,10.463818030187303,28.693899254234417,34.176982380299776
174,2003-05-12 14:59:40+00:00,41.62491303232289,,,,,,,,49.64150780580739
175,2003-05-28 14:59:39+00:00,,,,,,,,,81.75999473162474
176,2003-07-07 14:47:14+00:00,52.468096630466185,,,,,246.9864514825096,,,
177,2003-07-23 14:47:30+00:00,,,,,,,,,
178,2003-08-08 14:47:47+00:00,,,,,,,,,
179,2003-08-24 14:48:05+00:00,,,,,,,,,
180,2003-11-19 14:55:30+00:00,,,6.094908411683611,1.4342260869382057,,,29.923779446593503,,
181,2003-12-06 14:59:39+00:00,,,,,,,,,
182,2003-12-22 14:59:48+00:00,0.5169193731861945,-5.085295577166408,-7.709622645433566,-15.5879166125462,,,,,
183,2004-01-23 14:59:59+00:00,9.831865010460875,0.5261216244640448,,,,,,,
184,2004-01-31 14:49:48+00:00,,,,,,,,,
185,2004-02-08 15:00:03+00:00,,,,,,,,,
186,2004-02-23 14:56:06+00:00,,,,,,,,,
187,2004-02-24 15:00:02+00:00,,,,,,,,,
188,2004-03-03 14:49:57+00:00,,,,,,,,,
189,2004-03-11 15:00:11+00:00,,,13.32983134941756,,,,,18.925899279470052,
190,2004-03-18 15:06:24+00:00,,,,,,,,,
191,2004-03-19 14:50:03+00:00,,,,,,,,,
192,2004-03-26 14:56:13+00:00,,,,,,,,,
193,2004-04-04 14:50:18+00:00,,,,,,,,,
194,2004-05-05 15:06:18+00:00,22.53680477975235,4.708030732073649,3.3187119026017404,-0.8970545778389867,,,,,
195,2004-05-06 14:51:14+00:00,,,,,,,,,
196,2004-06-07 14:52:10+00:00,,,,,,,,,
197,2004-06-15 14:59:57+00:00,,,,,,,,,48.19916333816082
198,2004-06-23 14:52:38+00:00,,,,,,,,,
199,2004-07-09 14:53:07+00:00,,,,,,,,,
200,2004-07-17 14:59:54+00:00,,,,,,,,,
201,2004-07-25 14:53:30+00:00,,,,,,,,,
202,2004-08-10 14:53:49+00:00,,,,,,,,,
203,2004-08-18 14:59:44+00:00,,,,,,,,,
204,2004-09-11 14:54:41+00:00,,,,,,,,,
205,2004-10-21 14:59:40+00:00,7.046318731999079,,,,,,2.7950317318641367,23.926405006980932,33.519012764072635
206,2004-11-05 15:02:03+00:00,,,,,,,,,
207,2004-11-14 14:55:59+00:00,,,,,,,,,
208,2004-12-07 15:02:40+00:00,,,,,,,,,
209,2004-12-08 15:00:07+00:00,,,,,,,12.018368507764047,28.55875809053795,33.66256231815717
210,2004-12-24 15:00:14+00:00,,,,,,,,,
211,2005-01-01 14:56:53+00:00,,,,,,,,,
212,2005-01-09 15:00:20+00:00,-3.9562148254593694,-1.4325898345329726,-8.48736781314343,-13.53065628249566,,,,,
213,2005-01-17 14:57:05+00:00,,,,,,,,,
214,2005-02-10 15:00:31+00:00,,,,,,,23.089888756957,47.03186755132751,49.41305269975985
215,2005-02-17 15:06:45+00:00,,,,20.239123292981564,,,41.213460781609065,72.07316395155644,
216,2005-02-18 14:57:34+00:00,,,,,,,,,
217,2005-03-05 15:06:49+00:00,,,,,,,,77.7760648510298,74.09728320148582
218,2005-03-14 15:00:39+00:00,,,,,,,,,
219,2005-03-22 14:57:58+00:00,,,,-10.625686264060691,,,35.9174628968269,48.60565781679167,56.11483761887088
220,2005-03-29 15:04:11+00:00,,,,-2.389792020656378,,,38.28708875320911,65.57520841506141,60.001871825291836
221,2005-04-07 14:58:02+00:00,,,,,,,,,
222,2005-04-14 15:04:14+00:00,,,,,,,,,
223,2005-04-15 15:00:30+00:00,,,,1.8611783556414077,,,42.45433174807635,64.82486206782524,65.26174104818604
224,2005-04-23 14:58:06+00:00,,,,,,,,,
225,2005-04-30 15:04:20+00:00,,,,4.635359585718258,,,31.60305431773204,,
226,2005-05-01 15:00:32+00:00,6.958307127318223,2.731826130955614,,,,,,,
227,2005-05-17 15:00:33+00:00,43.745958763628444,,,,,,,,
228,2005-06-18 15:00:23+00:00,12.060790608984306,9.061312698227221,,,,,,,
229,2005-06-26 14:58:33+00:00,,,,,,,,,
230,2005-11-25 15:00:30+00:00,,,,,,,,,
231,2005-12-02 15:06:43+00:00,-0.8988095741215982,,,,,,,,
232,2005-12-11 15:00:34+00:00,20.50302643162941,13.288414920200939,14.991438914709411,,,,,73.89806070842292,72.43991200122102
233,2006-01-28 15:00:55+00:00,,,,,89.51085503324968,85.41270719363004,55.96667593409307,37.23064170664753,59.04470478919898
234,2006-02-12 15:07:36+00:00,,,,,,,,,
235,2006-02-13 15:01:00+00:00,,,,,0.9581575906965454,-0.25364195860324656,39.109630365004456,57.23256935064352,
236,2006-02-21 15:01:37+00:00,18.214321404285954,13.6009948209633,5.090091658976016,11.281424116644569,9.283342987398422,10.165158293742806,36.95846047907263,60.25995066719685,61.4270505137512
237,2006-03-09 15:01:57+00:00,10.651209993385205,-1.831411468329199,0.5211822149101653,-3.269353451528074,5.280923777460217,14.0921115036513,47.62575569756171,66.3220419844832,68.46798068868395
238,2006-03-17 15:01:03+00:00,22.991255836820944,12.845168620829055,,,,,43.07225566589666,62.93716384373277,68.28538475858255
239,2006-04-01 15:08:34+00:00,,,,4.367938714158203,9.570805724625805,14.064465337783822,38.339118327217854,57.62115855699797,63.348081429871556
240,2006-04-02 15:01:01+00:00,,,,,,,,,
241,2006-04-10 15:02:33+00:00,,,,,,,,,
242,2006-04-25 15:07:09+00:00,20.95929129769069,,,,,,46.36704674369116,72.7084092192081,73.46742581465065
243,2006-04-26 15:02:48+00:00,9.745627628610261,2.8129351101101188,4.010082196399404,4.954990830325388,8.85914704659309,16.753377149501564,44.148952127252656,66.1588083391128,65.32317431456349
244,2006-05-03 15:09:05+00:00,,,,,,9.343737496877711,31.75768053290126,60.8305853081715,63.07960384397841
245,2006-05-04 15:01:00+00:00,,,,,18.564746429352226,,,,
246,2006-05-12 15:03:01+00:00,15.120196654851194,12.756156095146824,8.657523220051157,10.081335987311173,13.776219771870847,19.802556868455465,38.772168979721336,61.41047315399942,66.94932118919955
247,2006-05-19 15:09:17+00:00,25.74863555186675,14.964757853709687,13.817006311355312,12.211667953509075,15.19835199611953,,,,
248,2006-05-20 15:01:01+00:00,13.896584075539554,12.895723199691012,5.309168679125343,,,,,61.4133974000221,64.64960675110855
249,2006-06-05 15:00:59+00:00,,,,,,,,,
250,2006-06-13 15:03:30+00:00,,,,,,,,,
251,2006-06-29 15:03:45+00:00,,,,,,,,,
252,2006-07-07 15:00:48+00:00,,,,,,,,,
253,2006-07-15 15:03:59+00:00,,,,,,,,,
254,2006-07-31 15:04:11+00:00,,,,,,,,,
255,2006-08-24 15:00:35+00:00,,,,,,,,,
256,2006-09-17 15:04:47+00:00,,,,,,,,,
257,2006-10-19 15:05:08+00:00,,,,,,,,,
258,2006-12-30 15:01:09+00:00,,,,,,,,,
259,2007-01-07 15:05:47+00:00,,,,,,,,,
260,2007-01-31 15:01:17+00:00,16.093151928221186,23.965863168540544,22.482239638732963,21.507317382032962,,,,,91.04382147164395
261,2007-02-24 15:05:55+00:00,29.224882995293854,24.467566476264338,,,50.96615808749202,43.688880371093454,66.12020091501527,,132.34951094157458
262,2007-03-04 15:01:27+00:00,,,,,,,,,
263,2007-03-12 15:05:53+00:00,,,,,,,,,
264,2007-03-20 15:01:29+00:00,,17.74711060367152,17.453678014483014,20.476381289193764,31.50197569684697,38.64259923054145,70.19629537940958,88.86241920596504,
265,2007-03-28 15:05:50+00:00,20.09000865800555,21.13666745381024,13.066719451141859,18.172420299113938,29.400269523684713,35.458289230346196,64.10662488316541,91.29121269727398,94.21365249900761
266,2007-04-05 15:01:28+00:00,31.883533784224472,25.734730596800475,25.08537878207382,30.487142568513846,31.977377555449923,39.703181281427746,,,
267,2007-04-13 15:05:45+00:00,,,,,,,,,
268,2007-04-21 15:01:26+00:00,,,,42.1412757794593,43.710276783884005,53.544695739210326,71.78923315778673,95.3901940639303,98.61034828587265
269,2007-05-07 15:01:22+00:00,,,,,,,45.159963306158765,73.73852957548903,73.54844926615331
270,2007-05-22 15:11:33+00:00,,,,,,,,,
271,2007-05-30 15:07:23+00:00,,,,,,,,,
272,2007-06-16 15:04:58+00:00,,,,,,32.84327479908062,,,
273,2007-06-24 15:01:12+00:00,,,,,,,,,
274,2007-07-18 15:04:35+00:00,,,,,,,,,
275,2007-11-15 15:01:04+00:00,43.90580718807369,36.24641805990234,42.22515547547065,47.689764965063794,,,,,
276,2007-12-01 15:01:11+00:00,,,,,,,,,
277,2007-12-17 15:01:16+00:00,38.2502449719692,36.394826217879256,30.22966728821379,31.36454733328437,37.67392962788493,54.88866525363645,,,
278,2008-01-25 15:07:28+00:00,,,,,72.42916855783771,82.78274405905496,110.79517834385594,136.6645795485024,
279,2008-01-26 15:01:51+00:00,39.84794698738762,41.24283038600896,31.858450565319497,46.345860361525496,53.86252993898935,67.33446957776366,83.19455949393749,112.72579766263485,119.10526394135967
280,2008-02-02 15:07:56+00:00,42.90192348453585,42.662894488849155,39.97128141373202,59.30639224676787,60.314260129846254,67.97515019732944,99.60253856319471,127.53131705892488,115.26521774445683
281,2008-02-10 15:07:25+00:00,,,,65.22098198512332,63.71415356381516,75.33288810545909,104.57465015765573,136.8073051596986,
282,2008-03-05 15:07:21+00:00,46.121111084728824,50.84367688401489,49.45491327105162,60.18989937924049,63.65438026208903,66.25260308097815,93.28819835269503,109.79325838555114,116.00901274666093
283,2008-03-06 15:01:07+00:00,39.1148454508408,40.15095434608639,40.85867741139532,53.0379749136272,,,,,126.2235154317905
284,2008-03-14 15:00:59+00:00,37.59295185511614,39.367894755828075,33.58844372069627,52.06332457126458,53.5100198750408,64.62015024267504,87.38381248113099,112.34006946703417,116.00862690058507
285,2008-03-21 15:07:01+00:00,51.23192126993897,44.39972980272899,40.676535077280384,59.17875644175923,63.697577137115395,72.57912703533351,101.29377073045914,126.93760312646924,123.95006176160109
286,2008-03-22 15:01:05+00:00,39.93022062178214,40.79883297619252,,,,,86.6257643259389,112.06296695129652,117.9468314758107
287,2008-03-30 15:00:38+00:00,51.28278919144226,52.00010199536009,51.18808943241153,68.28973970703125,70.06904293465286,76.46494117041964,100.04460577359355,122.80274054573086,123.6257510939861
288,2008-04-06 15:06:39+00:00,60.35995983301088,51.8801130570781,52.65309365533703,75.37145263293884,67.25474375943922,81.09058590309128,108.6541607139748,127.40299435568568,127.06450856253522
289,2008-04-07 15:01:05+00:00,,,,,69.3164025820951,78.56893876191857,98.29423194846142,122.16227792860914,127.51537335439944
290,2008-04-23 15:01:03+00:00,,,,64.58560910005599,64.96489849446014,74.43651801194602,98.30796203250803,133.05354299531515,138.3747664745539
291,2008-05-09 15:00:58+00:00,,,,,,,,,
292,2008-05-25 15:00:52+00:00,35.680805378135446,39.65152105544383,41.819564417100324,55.79268245537433,55.79421645914256,,,,144.28720489662555
293,2008-06-25 15:04:31+00:00,,,,,,,,,
294,2008-07-20 14:57:38+00:00,,,,,,,,,
295,2008-08-05 14:57:10+00:00,,,,,,,,,
296,2008-08-13 15:00:07+00:00,,,,,,,,,
297,2008-08-21 14:56:43+00:00,,,,,,,,,
298,2008-10-15 15:01:12+00:00,,,,,79.08482965181422,,,,
299,2008-10-24 14:54:43+00:00,,,,,,,,,
300,2008-11-01 14:59:54+00:00,,,,,,,,,
301,2008-11-09 14:54:04+00:00,,34.45707810236726,47.660881882208265,72.87451627751994,77.9249045962663,77.13099708588179,114.90381980905399,157.37969841067493,163.05656324011318
302,2008-11-17 15:00:08+00:00,,,,,,,,,
303,2008-12-27 14:55:32+00:00,60.13415771749589,62.578766607849914,68.1673157235123,80.1992718725652,87.75526405481166,99.5854206386717,142.48115516932978,187.2317717411527,190.7245409553358
304,2009-01-03 15:01:53+00:00,54.9438382564138,60.98825791939898,72.67019290048178,86.36634537764257,95.56101893187775,108.52675634980183,142.22938194338266,194.44607986072623,191.27840529806053
305,2009-01-04 15:00:35+00:00,57.473546058685926,62.583004802734884,,,,,149.758577165859,194.6098555496121,195.65865030740608
306,2009-01-19 15:02:18+00:00,64.29379928719186,69.06451113510633,71.6926053657188,85.26559508657668,96.71839982880944,102.28554650718819,145.42723845273926,194.83172327964786,192.8055090765826
307,2009-01-20 15:00:40+00:00,56.81398205316433,,,,,99.47099810040238,,,
308,2009-02-05 15:00:45+00:00,60.45996194119281,64.77509237891535,69.09084765978915,,,,,195.7513322065282,199.77723692935422
309,2009-02-21 15:00:55+00:00,,,42.331121342485396,56.9462677293455,71.5159505628406,95.25542481910291,,,
310,2009-02-28 15:07:10+00:00,59.403940182439484,68.48552305846964,70.19774890096616,,,,,201.52553248180718,196.72734312747514
311,2009-03-17 14:57:32+00:00,,,,,,,,,
312,2009-03-25 15:01:10+00:00,56.24625127713433,69.43185767860383,77.76124560941255,79.93745866928562,92.87514998358864,,,,
313,2009-04-02 14:57:53+00:00,62.08573414134011,66.86130834327462,69.79682065743954,80.90710548933444,93.98401028810277,101.5591367607587,143.97012615358878,190.0716757313493,186.02815243882793
314,2009-04-10 15:01:16+00:00,,,,,96.86583612316544,113.07627632149793,149.66822726617536,186.62838497341778,198.4778283161854
315,2009-04-26 15:01:20+00:00,,60.45682656781897,69.65689216281793,73.9944688087782,87.69764975990499,101.42191485734112,145.8104697082511,182.80490580721445,
316,2009-05-04 14:58:30+00:00,56.81412740645097,61.26485951928914,57.88120152188568,70.15600693511898,70.26961733848174,91.34046132632064,124.54274005377144,166.98173521606785,180.8697690849592
317,2009-05-12 15:01:23+00:00,,,,,,,,,
318,2009-05-19 15:07:34+00:00,,,78.95501122135026,85.90738294485982,,,,,
319,2009-05-20 14:58:48+00:00,,,,,,,,,
320,2009-05-28 15:01:23+00:00,,,,,,,,,
321,2009-06-05 14:59:04+00:00,,,,,,,,,
322,2009-06-13 15:01:22+00:00,,,,,,,,200.36223844899487,
323,2009-07-07 14:59:40+00:00,,,,,,,,,
324,2009-07-23 14:59:56+00:00,,,,,,,,,
325,2009-08-08 15:00:10+00:00,,,,,,,,,
326,2009-09-17 15:01:06+00:00,,,,,,,,213.48049428850507,
327,2009-11-19 15:07:30+00:00,77.47871939195154,84.29108291415044,81.6328670640203,81.3694378809963,91.6577863637557,85.93863542172589,123.29520030348738,,174.13103098889616
328,2009-12-14 15:01:33+00:00,,,,,,,,,
329,2010-01-07 15:02:21+00:00,,,,,,,163.12635668752253,,
330,2010-01-23 15:02:35+00:00,,,,,,,,,
331,2010-01-30 15:08:51+00:00,,89.3940194367663,93.65632377120319,,,,,,
332,2010-01-31 15:01:48+00:00,61.4939991474009,65.6950984027995,72.00339141641342,88.02823135696578,90.7514947161164,84.09471949537782,125.00934916011997,145.26291376676195,168.92047389416092
333,2010-02-08 15:02:47+00:00,,,,,,,,,
334,2010-02-16 15:01:51+00:00,,,,,,,,,
335,2010-02-24 15:02:57+00:00,,,,,,,,,
336,2010-03-12 15:03:04+00:00,,,,,,,,,
337,2010-03-28 15:03:08+00:00,,,,,99.75426109158158,106.13232226976291,126.17788181668683,152.6109534293973,165.3927054332351
338,2010-04-13 15:03:10+00:00,,65.1405835963629,73.78492158948984,81.28383724039928,91.39264205440344,91.66420172428752,122.24337605028109,,
339,2010-04-29 15:03:08+00:00,,,74.73109407456363,86.92896001587206,95.67770609882147,97.53355329593361,123.41728527010646,147.1225829400956,
340,2010-05-14 15:07:55+00:00,83.10909304044702,79.96008434715175,90.55465373711499,91.36736989485996,99.87816012918375,100.3880634500717,123.91573336362127,145.95705590310337,171.83187699803517
341,2010-05-15 15:03:04+00:00,,,,,,,,,
