,dates,mex0399-0000,mex0399-0001,mex0399-0002,mex0399-0003,mex0399-0004,mex0399-0005,mex0399-0006,mex0399-0007,mex0399-0008,mex0399-0009,mex0399-0010,mex0399-0011,mex0399-0012,mex0399-0013,mex0399-0014,mex0399-0015,mex0399-0016,mex0399-0017,mex0399-0018,mex0399-0019,mex0399-0020,mex0399-0021,mex0399-0022,mex0399-0023,mex0399-0024,mex0399-0025,mex0399-0026,mex0399-0027,mex0399-0028,mex0399-0029,mex0399-0030,mex0399-0031,mex0399-0032,mex0399-0033,mex0399-0034,mex0399-0035,mex0399-0036,mex0399-0037,mex0399-0038,mex0399-0039
0,1986-03-10 16:55:52+00:00,186.85908417041787,213.60905957190727,212.51268507585135,218.15735301722634,,,,,214.98495903147813,217.75199298692175,217.2889570029806,217.16014064575992,217.88743919585386,222.5239832738357,221.09896504435926,223.74617979324591,221.83431999006694,223.36543828471483,214.06034242542367,229.69371516127222,219.94239696602742,220.46175920182492,212.30430890174677,210.0111497527264,208.76044506688564,204.95421418112622,207.1694183380825,198.9383776351055,211.17992477017307,218.09787989521283,224.22861160989942,218.77094212535349,219.19800954052317,212.2789843176681,218.96697496374043,211.32702754000263,215.29055844058038,223.52464908437682,219.23483955350306,220.9662088395359
1,1990-03-05 16:50:35+00:00,212.08038355506088,213.92520867211815,208.2982894986545,213.54958609352636,213.98731681768996,212.71520604995672,207.92780269892174,217.38915831708067,212.9624603814933,213.5241041367868,220.48918712426368,221.18810514905135,216.56436985511235,215.82903921821946,215.80956900464716,215.77073378594,218.73018943889676,218.01876913087656,209.7364721532706,226.065940643447,218.14571573813288,225.97667198175088,213.32619660225677,212.25885105878612,204.3073563064947,210.71561559313565,208.7165941020742,211.00971190627186,211.0168708494729,216.23750742411121,212.95575265770606,215.6345495207509,206.85094202057658,204.9987079209019,205.15934829649623,209.93129108906638,204.76707501774214,217.12258173935237,213.57309293558578,215.21880813093426
2,1990-03-21 16:50:01+00:00,204.77716347292818,217.19232668037583,210.99183052193575,212.53337162913235,215.0062385025325,210.2200722767122,212.39640361911574,208.62357104870526,211.84824578179925,213.7606703952969,213.8958014933072,216.68939757241338,217.78299582006719,218.42119703051642,216.24980519917858,214.86954779760393,217.9199436883927,215.37312755605817,208.8478962801929,225.29273782127896,223.905055694608,221.29617204361807,218.3453183981029,212.9761181741307,208.70974280592813,210.31400612014428,204.63562296191918,213.07263263471384,215.40799972802546,218.8955690251768,221.05858716715784,217.92902427398488,210.49304058068427,212.07091671531342,204.27529478418393,208.56387548289612,203.98788805045615,212.39101959505481,217.82586417745037,209.51184314724009
3,1990-04-06 16:49:47+00:00,205.4386586358176,209.58712566119365,213.6434837231925,215.45686436615566,214.87706842586363,213.56549705764155,205.14420984264828,209.9867450172858,209.6900724647564,212.63661512583636,218.19594215460737,219.29481290829077,217.16667803669318,211.4917715673847,212.46164004637927,212.39417061427233,223.3686696241032,219.87349096191664,210.83582967440609,225.59799944715976,217.71206262350915,223.76940166687163,213.3482168374251,213.7452017764081,211.04771515033727,214.1039706365794,208.69448976476508,214.97636825041042,209.035364641412,213.3813003554785,217.52926465317648,216.41792688556194,211.8911192461538,208.48032585969256,214.69603402775076,214.58313980848587,206.17789463822052,218.29360848962526,210.46042105342786,212.5174722691372
4,1990-04-22 16:49:57+00:00,204.4469343964761,220.19509276419342,213.70269663281354,216.77761625105677,212.2914627262481,214.32207529239764,219.3176379884581,217.27473546704468,218.4525506296777,220.756494660219,218.05539470350797,219.02451409941816,226.28455080656795,221.95717700461566,219.08532911814459,219.91424935298275,216.63044178422317,215.34478887383662,208.81913432385358,221.12198335828896,222.23528709786038,223.0681695367427,221.49039306151948,212.13497907613265,212.41909076868,210.28299578881195,210.09622437012925,215.94172767213053,211.86907226884588,217.96788934921238,220.99891959646578,219.00533466967633,212.21796817524208,213.86132254600525,207.41514362419528,209.60538266055352,201.84402872448152,214.8423180477007,206.94879616815763,210.06092897945638
5,1991-02-27 16:56:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,214.69623364904072,212.0920356885308,219.21244345858892,221.99438952430924,220.9598621367217,223.79852486954448,226.06101217573968,226.57795381515723,217.7510466371288,215.94395548300594,220.15666570472314,210.94664553957097,216.6416377955564,223.78257441758223,218.93194693106165,217.79374358471432
6,1992-09-02 16:51:59+00:00,202.22404181426097,206.0078016568339,204.75993450660454,203.3711570907231,210.06189830820563,205.69516094761397,206.90745577158427,205.7298593897858,210.47879599344063,208.89777072834568,220.55717273889252,225.82223110782792,214.14773893600668,216.44901305917514,214.37194534227447,216.73300701894124,218.76427642561202,220.39423928556204,209.1112691324846,219.2081027492199,212.16001813688177,216.58388549765277,205.60545231058296,200.91051930093172,195.4723224069816,203.92007002487878,200.0736377193091,205.03815832018984,203.88971408802445,208.883759642097,216.3619504980729,212.6515392647983,196.0991899950817,,202.6221405611509,204.90420965828102,196.15709818670177,210.43002067123837,202.6164634242141,203.0033315845309
7,1993-01-08 16:51:16+00:00,196.66658125451687,217.6717142809918,205.77116822935358,212.6966357268244,217.58942574129222,220.88533180625885,212.93671845609188,217.9089060608948,212.76286404839092,217.11804246620233,221.48984773951295,226.14319478902394,223.47235169144807,216.90229554101595,216.6528419030542,219.01430903632803,214.75956624907,224.03441798276492,214.34389705631634,234.30243001526344,221.07319047058894,228.40771342488807,214.06778820000633,210.6928724370306,204.26576003632266,216.48805080525898,205.1522835687778,213.00829520966965,209.37687669460908,216.29881943050435,220.28703419797375,216.10394966121663,216.4020210109759,208.53966923190694,205.08287678128295,222.7023005579738,209.17088124111172,229.291821451401,218.97316703539892,226.41499896444085
8,1993-01-24 16:51:27+00:00,192.94327601245593,211.33931982583363,214.834541132836,205.62720873722228,212.03364974451276,206.9637995065556,209.47792252853768,205.96824030332604,210.48860851326125,213.7804075645404,217.18238682896214,223.18599600060722,219.45114767429126,218.40895760339882,216.1128422877185,210.98919111137323,210.87967817668007,220.7709818064882,211.9303788514814,223.90171290576944,215.63332769093395,221.10455221475928,207.10999146130533,209.0076499652566,201.27846681905984,213.20347486093965,206.2058394904487,210.18584945068622,209.0335811773198,218.47748654569043,219.02099935570337,215.92247687683496,213.41580416987392,211.2918416641894,206.82832381631044,222.26465497769124,212.5572978805879,227.62750694560074,218.54435783583864,223.0357419562192
9,1993-02-16 16:57:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
