dates,nzd0065-0000,nzd0065-0001,nzd0065-0002,nzd0065-0003,nzd0065-0004,nzd0065-0005,nzd0065-0006,nzd0065-0007,nzd0065-0008,nzd0065-0009,nzd0065-0010,nzd0065-0011,nzd0065-0012,nzd0065-0013,nzd0065-0014,nzd0065-0015,nzd0065-0016,nzd0065-0017,nzd0065-0018,nzd0065-0019,nzd0065-0020,nzd0065-0021,nzd0065-0022,nzd0065-0023,nzd0065-0024,nzd0065-0025,nzd0065-0026,satname
2003-01-16 22:06:02+00:00,423.60,398.93,396.70,386.58,386.56,371.22,367.88,376.74,,,361.19,346.01,338.82,331.96,330.27,337.95,364.73,370.26,370.70,357.08,359.04,359.54,374.07,374.10,350.63,347.52,321.18,L7
2003-03-21 22:06:15+00:00,417.18,392.54,384.47,,,,,,,,,,,,,,,,,,,,,,347.23,319.16,310.09,L7
2003-04-22 22:06:19+00:00,406.03,396.65,373.08,383.82,368.83,364.76,363.33,377.89,,,357.52,346.51,338.81,335.55,337.82,344.46,357.01,365.95,364.89,339.50,353.00,338.93,347.40,361.41,351.36,,325.54,L7
2003-11-16 22:06:11+00:00,,366.82,360.40,351.39,347.96,344.99,338.91,342.48,319.63,325.43,320.99,329.47,326.90,330.04,320.51,,,,,323.04,321.39,320.81,343.91,351.90,331.49,,310.32,L7
2003-12-26 21:56:18+00:00,405.96,372.16,366.14,351.83,344.44,346.41,349.76,349.70,346.65,351.71,358.16,356.49,353.45,351.90,345.41,349.94,355.53,351.87,351.70,336.30,335.15,336.59,341.26,354.03,329.30,312.31,298.24,L5
2004-04-08 22:06:49+00:00,374.07,372.64,369.36,354.79,341.66,,,,,317.75,347.04,344.56,340.35,,,,,335.38,332.59,347.32,347.93,343.58,333.55,334.69,318.67,,284.85,L7
2004-04-16 21:57:19+00:00,398.83,374.40,375.77,365.78,360.03,352.76,347.77,342.39,335.28,350.25,348.20,345.79,344.28,344.48,332.97,331.23,330.88,336.95,345.58,347.05,352.47,349.04,343.66,349.39,328.18,278.72,283.48,L5
2004-05-18 21:58:14+00:00,416.04,396.29,395.31,388.80,385.42,373.45,371.12,367.48,351.68,374.55,367.28,364.14,353.69,345.74,333.10,334.48,334.22,347.20,353.27,365.83,362.82,359.42,353.72,364.83,342.30,307.80,299.47,L5
2004-08-06 22:00:22+00:00,,,,,,,363.06,376.33,355.22,350.19,338.67,336.78,332.55,333.28,330.87,346.67,342.64,352.38,346.27,341.90,332.54,328.81,334.76,345.18,323.32,299.73,298.88,L5
2004-08-30 22:06:20+00:00,417.45,386.48,373.47,,,,370.90,371.21,350.69,383.96,350.18,349.71,346.56,343.54,343.85,345.68,341.34,330.25,338.04,354.85,351.17,321.68,,,317.42,,288.37,L7
2005-01-13 22:03:41+00:00,442.37,412.80,399.14,392.27,381.43,376.88,372.90,375.02,380.53,390.91,377.58,364.81,345.14,343.51,339.60,367.47,360.78,348.17,358.27,361.16,360.46,366.37,364.08,381.91,352.73,319.86,332.87,L5
2005-01-21 22:06:59+00:00,402.28,390.43,388.80,374.75,366.93,364.07,364.62,367.16,,,,,344.09,339.23,337.15,345.87,342.08,326.56,332.96,334.90,347.13,345.82,350.42,367.59,334.15,312.77,326.66,L7
2005-02-14 22:04:09+00:00,,,332.16,335.20,340.00,359.85,368.63,375.13,368.13,344.20,343.87,333.87,321.71,305.53,298.44,,310.29,306.36,313.08,322.70,329.95,331.51,332.57,350.47,332.45,308.68,301.21,L5
2005-03-18 22:04:34+00:00,404.05,378.78,361.81,361.94,363.23,374.60,379.73,380.91,378.52,366.32,362.35,364.72,350.63,339.31,342.22,349.74,,355.85,344.94,338.56,336.44,333.10,337.82,341.02,325.36,319.92,339.28,L5
2005-04-03 22:04:40+00:00,403.02,394.75,366.24,362.90,369.65,377.07,378.56,376.57,369.57,364.74,362.99,356.54,349.09,342.78,340.18,350.75,,361.31,347.99,341.84,343.06,342.19,342.95,347.51,334.36,318.03,333.67,L5
2005-06-14 22:07:02+00:00,,418.62,,,404.83,,,,388.35,392.15,393.19,,,376.97,378.32,363.63,,384.29,,,367.16,342.44,355.52,,,,,L7
2005-08-25 22:05:41+00:00,,353.60,347.02,341.91,349.98,346.77,338.44,333.09,320.18,324.33,327.33,329.05,331.68,327.67,322.19,318.72,326.30,297.29,303.28,307.22,309.90,314.16,317.69,339.43,325.27,304.45,319.36,L5
2005-09-02 22:06:46+00:00,408.87,378.49,369.09,361.52,361.12,355.25,350.40,351.87,,,,,341.29,336.27,332.40,334.41,,326.41,328.59,319.69,328.24,329.77,335.32,339.73,329.29,311.33,310.93,L7
2005-12-23 22:07:15+00:00,396.71,374.06,355.50,352.39,358.46,350.72,,,,326.92,332.87,330.21,328.53,323.62,319.69,324.38,332.86,320.39,332.17,330.33,323.40,312.78,315.51,,,,,L7
2006-01-08 22:07:25+00:00,399.53,395.46,384.02,387.43,391.43,387.14,377.54,368.04,,,,344.85,330.57,326.09,330.80,341.52,332.88,335.01,332.45,337.69,338.05,335.45,326.40,357.32,344.19,332.45,,L7
2006-02-17 22:08:11+00:00,,,372.60,357.39,,,,,,,,,,,313.09,329.77,,,,,349.42,338.13,337.89,360.24,338.04,334.53,335.43,L5
2006-03-13 22:07:41+00:00,405.09,373.76,365.70,354.21,354.10,352.71,353.25,357.96,346.22,,,,,,,,,,,334.28,339.00,332.44,335.68,342.07,328.44,315.39,325.27,L7
2006-04-06 22:09:08+00:00,410.90,388.43,370.05,368.20,367.14,380.31,376.39,370.37,360.88,332.63,351.87,355.03,345.71,339.91,328.48,343.35,336.89,317.29,332.68,343.51,353.30,353.70,359.09,363.10,349.58,,364.74,L5
2006-04-14 22:07:36+00:00,396.81,378.04,372.34,364.24,364.61,357.96,357.90,361.82,339.33,332.07,,,,,324.48,329.03,336.63,340.46,336.20,355.11,354.68,353.00,350.60,355.97,335.23,311.85,328.48,L7
2006-04-30 22:07:38+00:00,411.54,390.01,384.47,369.81,365.18,364.19,365.07,,,,,,,,,,,,,,,346.49,353.12,348.60,339.77,338.35,319.44,L7
2006-05-16 22:07:40+00:00,,,,,,,,353.82,341.51,338.87,338.58,320.69,306.62,313.23,314.64,325.00,,318.25,318.11,328.69,334.23,,,,326.28,312.62,331.34,L7
2006-06-01 22:07:38+00:00,420.82,397.71,385.22,375.85,367.47,364.67,359.03,360.55,360.96,352.65,351.03,335.81,322.80,322.26,,,,,,341.90,341.29,330.59,335.08,345.63,326.01,326.73,339.78,L7
2006-07-27 22:10:47+00:00,413.31,395.14,383.99,374.56,366.80,366.18,370.13,364.23,353.30,350.55,346.97,339.30,329.30,321.27,318.06,334.41,333.04,343.40,347.92,348.47,351.95,342.56,340.65,369.01,347.77,333.80,344.14,L5
2006-08-28 22:11:11+00:00,412.88,394.71,380.23,366.36,363.72,359.75,351.46,347.44,346.42,359.51,357.70,345.14,327.41,324.75,325.27,352.95,357.60,344.67,348.04,346.21,343.89,339.63,341.24,363.20,338.23,326.63,339.31,L5
2006-09-05 22:07:11+00:00,,354.09,,,,340.79,336.31,327.16,300.81,315.71,320.15,326.41,314.85,307.41,306.25,311.39,322.43,318.63,316.15,325.29,328.23,,,,332.91,293.38,324.92,L7
2006-09-13 22:11:23+00:00,,375.17,362.36,354.94,342.00,331.56,322.60,316.19,317.29,331.15,339.23,324.62,311.76,310.77,306.37,318.28,326.97,309.33,311.77,315.24,314.81,309.33,303.55,330.07,317.41,291.65,321.72,L5
2006-10-07 22:06:56+00:00,,381.39,374.13,358.08,345.85,,,,,,,,323.67,317.10,322.28,322.51,,,,,353.18,341.98,,343.34,331.66,298.63,329.99,L7
2006-11-08 22:07:27+00:00,,346.06,346.42,330.96,330.36,,,,317.13,309.95,319.45,309.41,,,,292.16,,,,,,322.68,304.13,,,,,L7
2006-11-24 22:07:37+00:00,407.36,,380.70,368.40,359.80,355.11,361.05,,,,,348.16,342.81,335.36,331.02,338.90,331.47,335.12,343.82,347.10,351.72,347.86,,367.24,334.59,328.57,,L7
2007-01-12 22:06:41+00:00,,313.18,369.90,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-02-04 22:12:33+00:00,410.91,393.97,380.26,362.81,360.83,357.55,357.16,359.77,364.37,362.65,353.96,348.62,344.49,347.82,349.62,351.22,349.61,346.75,345.75,352.57,354.37,347.76,360.68,362.93,338.46,343.96,349.98,L5
2007-02-13 22:06:47+00:00,401.36,399.99,374.45,360.90,358.15,358.48,352.69,,,,,,,,,,,,,,,,,,,,,L5
2007-02-28 22:08:05+00:00,414.24,392.95,379.68,359.04,,,,345.51,343.42,334.19,336.28,335.47,334.76,339.27,339.91,338.44,342.29,339.87,338.92,342.21,343.67,345.23,351.19,,,,341.48,L7
2007-04-01 22:08:07+00:00,,,,364.32,359.38,351.15,349.55,348.06,342.42,348.98,355.79,359.54,351.39,349.97,,342.19,339.27,342.83,,,,,347.84,346.88,338.08,326.70,340.12,L7
2007-05-03 22:08:02+00:00,,,,369.69,360.42,362.39,367.09,371.92,354.57,368.14,366.22,360.44,358.16,355.34,344.77,350.90,350.90,,,,,350.01,354.98,364.84,351.42,340.80,358.26,L7
2007-07-22 22:07:45+00:00,364.64,373.90,363.25,353.82,352.42,,,,,333.65,337.53,349.85,348.57,,,341.38,,,,,323.00,318.68,320.49,,,,,L7
2007-11-27 22:07:48+00:00,393.08,381.05,382.04,376.29,374.47,370.51,367.11,363.37,341.86,331.56,338.45,340.79,335.96,,,,338.58,340.17,343.96,348.11,350.11,341.10,344.77,357.06,348.78,337.37,345.39,L7
2008-04-03 22:07:44+00:00,423.98,396.86,392.93,385.16,382.71,375.55,376.77,368.69,362.29,356.68,356.28,355.24,345.98,,,,356.94,356.52,361.84,361.73,361.57,359.77,362.45,366.32,347.59,343.53,365.54,L7
2008-08-09 22:06:47+00:00,369.16,375.04,363.28,365.43,363.10,355.56,343.15,339.45,336.54,317.60,339.98,338.59,327.38,,,,,,,325.45,321.84,305.38,294.86,,328.03,325.58,344.08,L7
2008-09-26 22:06:23+00:00,375.97,,,,,357.39,357.82,347.28,335.78,322.46,321.43,330.26,331.70,328.59,314.92,312.64,307.87,,323.26,,,,,350.06,328.16,303.18,316.55,L7
2008-10-12 22:06:13+00:00,,335.23,344.63,340.19,,,,,,,307.97,310.13,302.15,293.87,292.87,294.45,296.01,,306.56,302.03,315.45,316.83,316.92,,,,,L7
2008-11-13 22:06:43+00:00,405.50,,,,369.06,366.22,365.62,368.04,352.68,356.63,342.36,339.10,327.34,306.79,295.53,312.80,324.55,333.54,335.17,,,,352.14,355.08,334.05,293.61,310.97,L7
2008-11-29 22:06:55+00:00,421.63,392.15,382.98,374.07,376.04,372.34,,,,378.19,347.17,342.71,325.20,300.26,292.02,314.08,326.29,337.57,345.56,348.36,355.36,349.09,357.85,355.93,,,,L7
2008-12-31 22:07:13+00:00,415.64,386.63,378.74,370.98,375.64,366.83,355.56,349.67,350.67,,,,320.51,292.62,290.56,320.68,318.29,321.81,335.33,339.14,346.88,344.63,350.20,360.67,330.51,288.40,303.17,L7
2009-03-21 22:07:47+00:00,423.65,398.02,385.18,381.93,378.78,,,,,360.12,357.08,357.25,343.14,340.22,331.75,343.34,329.72,338.38,353.82,359.09,363.50,350.94,347.41,353.27,,,,L7
2009-09-13 22:07:45+00:00,,395.35,396.64,399.18,389.26,378.46,361.99,354.05,360.08,331.50,335.07,341.26,333.43,,,,363.93,367.86,353.13,330.78,325.05,322.59,323.59,335.18,338.43,301.22,322.12,L7
2009-09-29 22:07:43+00:00,,,,,,355.20,344.61,338.25,,,311.27,314.79,313.61,313.96,306.03,313.91,314.45,,,,,,,,,,,L7
2010-02-12 22:08:30+00:00,444.62,405.65,390.22,382.75,371.34,373.68,380.67,379.07,386.65,385.99,375.33,372.65,363.31,354.24,348.54,357.80,349.25,348.37,351.93,350.32,333.10,335.26,346.07,372.71,347.25,333.17,333.17,L5
2010-02-20 22:09:33+00:00,,409.26,395.74,390.03,380.26,374.46,373.43,370.73,365.70,371.25,375.53,375.46,369.83,365.41,356.66,,,,,343.36,334.35,332.92,340.82,369.45,346.28,322.62,328.14,L7
2010-03-08 22:09:41+00:00,,406.83,389.35,388.24,387.56,388.66,377.23,372.10,379.31,372.66,382.17,382.98,373.93,366.85,,,,,382.85,358.82,331.05,328.54,331.00,372.26,348.78,306.13,319.49,L7
2010-03-24 22:09:46+00:00,387.94,387.99,381.26,386.32,381.35,382.99,371.94,363.39,,,,,365.04,369.05,356.72,357.22,367.70,352.19,348.73,355.69,355.12,335.76,361.96,365.80,341.63,281.41,,L7
2010-06-28 22:09:46+00:00,,,,,,,,,,,,367.05,345.66,348.70,342.26,344.70,,343.98,,,338.23,,,,,,,L7
2010-07-30 22:09:48+00:00,,,391.81,379.68,379.54,371.89,372.72,373.72,368.51,373.15,363.24,356.62,345.04,331.41,327.95,330.98,,,,,340.27,335.23,344.11,361.02,339.03,327.39,350.13,L7
2010-10-02 22:09:49+00:00,415.45,,,,,367.64,358.44,362.49,,333.20,332.61,344.24,332.75,326.21,331.26,337.65,346.83,353.46,349.91,,,,308.09,336.48,325.16,,,L7
2010-11-27 22:07:24+00:00,415.05,384.91,372.86,369.74,368.38,369.85,363.65,347.85,357.15,351.87,357.41,358.77,351.79,347.14,350.57,353.99,356.91,342.92,356.26,346.48,338.43,335.45,341.40,360.83,346.37,324.66,333.50,L5
2011-04-12 22:11:12+00:00,,373.58,362.77,354.41,363.80,368.43,357.40,355.58,339.69,335.81,339.41,346.80,337.53,338.09,,,,368.85,365.27,364.60,367.02,359.83,353.57,352.72,341.71,317.00,339.30,L7
2011-07-01 22:11:06+00:00,395.47,379.81,370.17,,,,350.14,339.26,314.01,340.65,336.50,337.05,348.53,,,312.81,,,,,344.69,,,,321.80,,325.33,L7
2011-07-17 22:11:06+00:00,,,,371.36,363.73,358.61,358.65,360.73,353.67,355.73,347.25,343.20,347.11,349.56,339.47,340.80,329.40,,,,342.62,335.56,330.01,347.03,341.77,315.82,341.58,L7
2011-09-19 22:10:52+00:00,376.37,364.39,360.10,355.08,355.48,353.07,349.87,340.93,331.12,306.81,332.68,333.11,,,,336.19,314.35,298.12,316.08,309.00,313.01,315.34,317.95,348.60,,,,L7
2011-11-22 22:11:15+00:00,,,,376.45,364.42,,,,333.41,328.04,330.55,338.49,339.44,334.99,324.73,341.29,346.41,330.99,328.71,321.05,317.56,323.14,316.00,,,,,L7
2012-01-25 22:11:35+00:00,414.29,393.26,381.38,370.43,369.11,367.64,371.75,362.38,348.75,347.76,337.92,337.67,333.25,,,,,340.74,344.95,341.69,331.40,320.87,347.89,364.99,348.42,317.82,364.70,L7
2012-04-14 22:11:39+00:00,390.15,372.79,356.77,343.72,322.24,,,,332.31,312.64,328.93,334.31,320.63,317.11,309.45,343.91,307.03,317.25,325.65,333.60,330.47,328.53,338.35,,,,,L7
2012-06-01 22:11:59+00:00,368.91,,,,340.12,337.46,337.23,334.00,317.06,306.54,310.11,311.32,303.18,306.38,,319.14,,289.14,310.55,,,,303.10,,318.21,,334.33,L7
2012-10-23 22:13:24+00:00,369.23,369.22,350.25,344.67,345.79,341.96,333.90,319.35,319.86,313.16,330.92,,,,325.92,335.21,345.30,339.49,335.29,317.90,305.91,,,,324.58,308.85,328.28,L7
2012-11-08 22:13:27+00:00,,387.34,366.72,382.71,370.76,343.72,340.28,338.89,343.69,,,,,337.59,339.56,343.66,360.27,373.90,,,,336.78,362.95,368.48,366.61,351.48,363.88,L7
2013-01-27 22:13:47+00:00,434.05,,,,372.88,372.85,382.90,,,,,370.66,358.46,349.43,334.69,340.82,347.73,358.28,367.00,,,,,383.07,357.61,346.99,356.65,L7
2013-05-11 22:19:31+00:00,400.29,383.49,369.23,363.91,364.53,362.29,356.09,331.64,311.57,327.56,327.18,333.61,337.18,342.12,333.55,331.66,331.29,323.84,320.06,337.82,336.63,336.32,323.33,341.63,326.23,327.52,333.68,L8
2013-06-28 22:19:33+00:00,404.51,363.96,348.01,348.55,357.54,348.75,340.48,335.50,348.38,329.96,334.97,325.12,321.01,325.92,336.22,363.78,,294.26,325.16,323.41,322.54,322.01,325.03,,332.04,304.42,331.54,L8
2013-07-06 22:13:02+00:00,,,360.87,359.29,357.67,354.90,350.12,341.59,333.38,333.63,339.48,335.13,326.79,325.73,328.18,332.37,313.30,,,,,,,,,,,L7
2013-08-23 22:12:58+00:00,399.58,388.18,377.48,363.10,357.10,358.25,363.34,365.06,352.70,,,,326.43,330.96,328.79,344.12,332.29,339.86,345.30,353.01,342.74,341.60,344.64,353.55,338.67,321.06,342.71,L7
2013-08-31 22:19:38+00:00,389.70,380.35,366.95,353.00,344.86,349.48,352.92,351.47,347.87,327.62,333.82,324.47,318.64,323.23,317.76,323.78,333.29,323.83,336.80,331.69,322.96,319.13,328.16,355.91,323.57,311.03,335.71,L8
2013-10-02 22:19:52+00:00,,355.69,354.62,341.49,335.74,335.31,333.37,324.75,313.25,297.93,313.67,312.65,316.80,318.86,310.51,309.86,305.06,295.11,,314.61,323.35,322.47,316.47,320.05,306.61,282.85,319.64,L8
2013-10-26 22:13:39+00:00,381.16,367.18,366.05,355.33,354.01,356.31,360.15,352.44,344.80,327.16,331.80,341.58,347.77,,,,,346.36,356.06,335.83,337.89,332.16,331.63,353.62,325.11,302.35,326.46,L7
2013-11-03 22:19:44+00:00,415.47,389.66,381.75,366.55,360.18,365.60,370.33,371.76,358.13,345.71,354.39,350.96,350.38,347.17,342.34,345.73,348.52,352.86,353.48,359.66,355.93,354.95,356.34,360.72,335.35,323.78,342.70,L8
2014-02-07 22:18:57+00:00,384.10,380.15,363.15,354.20,358.40,378.74,377.88,383.24,381.52,374.95,355.10,348.54,344.85,358.92,373.19,361.94,372.07,,378.26,380.57,368.01,345.85,367.59,366.36,360.03,323.00,337.54,L8
2014-02-23 22:18:44+00:00,392.21,358.82,349.50,345.46,344.39,356.99,361.62,348.98,335.84,326.32,332.43,330.95,327.03,330.68,343.64,340.32,340.38,325.14,330.35,330.01,336.60,324.62,320.48,355.18,329.14,310.42,326.78,L8
2014-03-27 22:17:50+00:00,370.24,359.41,355.30,351.27,352.72,370.10,364.98,360.61,343.81,325.77,334.48,337.04,326.86,322.95,311.82,324.88,337.70,334.96,334.41,337.42,339.95,337.58,335.18,364.79,,,,L8
2014-04-12 22:18:01+00:00,396.51,378.41,367.98,364.23,377.85,383.06,383.14,378.16,364.19,353.73,351.87,350.84,341.97,337.94,335.61,348.46,352.25,350.81,355.15,360.26,360.81,360.35,365.02,375.93,344.12,339.74,339.79,L8
2014-05-14 22:17:08+00:00,390.82,370.83,364.30,361.18,357.04,350.25,356.98,351.15,,,337.67,332.51,327.43,322.29,321.51,323.02,331.23,338.27,322.06,339.18,349.24,339.35,331.47,326.54,318.53,320.86,321.08,L8
2014-07-01 22:17:46+00:00,,,,,,,,,,,,,,,,,324.07,322.69,323.12,335.08,,,,,,,,L8
2014-07-17 22:17:52+00:00,330.51,354.37,353.78,354.66,360.15,347.48,335.71,328.95,329.92,,,,,,,,,,,,,,,,,,,L8
2014-09-19 22:18:06+00:00,357.58,358.27,360.42,356.71,355.68,353.35,349.90,336.05,312.79,,328.74,328.51,320.57,312.20,301.99,313.93,298.64,295.25,,323.60,318.82,321.04,322.15,,328.52,305.15,326.77,L8
2014-11-06 22:17:49+00:00,391.02,375.75,377.45,375.62,385.35,381.07,377.84,377.20,368.31,368.66,365.95,363.35,352.97,344.67,332.22,335.71,332.95,339.83,345.64,358.76,355.18,351.58,350.42,363.46,347.35,344.24,346.37,L8
2015-02-10 22:17:27+00:00,383.74,357.75,368.78,373.81,374.73,370.05,356.69,344.43,336.92,327.50,359.12,358.43,351.28,342.99,318.23,320.07,317.80,320.56,331.57,333.18,332.22,335.86,339.43,364.18,333.12,317.13,334.96,L8
2015-02-26 22:17:23+00:00,,370.39,364.38,377.95,376.35,364.58,352.51,357.89,365.12,363.78,364.81,368.35,360.78,345.23,336.09,355.33,316.28,,335.83,346.73,356.52,340.46,335.45,356.28,343.43,321.78,328.03,L8
2015-07-20 22:17:10+00:00,332.71,328.40,331.89,324.11,326.53,332.95,349.17,348.88,327.15,294.60,321.14,316.83,313.85,313.60,303.15,,295.29,291.21,295.95,293.57,300.86,295.00,285.32,,307.35,,321.33,L8
2015-08-05 22:17:37+00:00,343.03,321.61,320.36,325.04,328.29,338.42,344.03,341.78,350.31,,331.58,313.78,303.60,305.60,297.99,341.90,288.55,289.23,302.37,308.58,313.09,313.83,307.17,,315.44,318.96,334.15,L8
2015-08-21 22:17:45+00:00,338.94,315.84,326.45,328.70,337.77,348.19,347.69,333.36,315.45,286.80,318.45,316.91,307.73,302.58,275.49,,267.73,266.70,,294.92,279.52,269.96,273.74,,293.34,278.47,317.98,L8
2015-09-06 22:17:50+00:00,336.98,330.05,331.82,351.37,371.48,360.34,339.46,327.23,325.19,323.36,327.24,321.00,311.48,307.75,312.19,347.73,304.63,273.93,303.54,302.73,319.12,305.66,295.34,345.28,323.00,,,L8
2015-10-08 22:18:00+00:00,338.36,304.46,336.92,336.13,342.98,341.25,339.30,327.91,299.87,285.18,309.95,311.31,311.07,308.73,296.25,299.60,286.53,291.06,297.29,300.70,307.04,306.01,310.28,320.03,307.84,277.98,319.54,L8
2015-12-11 22:18:06+00:00,356.32,347.75,354.03,358.37,358.38,362.77,365.91,362.79,343.48,327.90,330.85,331.37,328.92,331.58,331.05,326.43,315.18,314.36,328.33,330.83,333.84,331.71,338.33,351.61,332.01,310.50,331.51,L8
2015-12-27 22:17:43+00:00,389.10,368.47,367.17,359.57,362.07,365.52,377.42,380.87,369.26,351.37,341.60,337.23,331.85,343.22,343.90,343.40,326.10,326.26,343.57,338.35,348.40,348.26,353.15,361.73,345.05,334.94,343.91,L8
2016-01-12 22:18:04+00:00,380.31,367.86,369.53,364.16,358.60,364.48,376.67,375.46,357.51,343.82,350.91,335.47,332.25,336.21,342.19,345.96,326.86,331.70,344.43,346.90,348.32,348.73,353.53,365.68,345.33,333.03,336.69,L8
2016-04-17 22:17:33+00:00,,,,,,,361.56,358.75,343.01,322.47,305.34,338.73,343.11,346.68,349.16,348.47,346.23,334.30,349.32,346.59,351.61,349.37,352.90,359.89,343.03,322.48,343.61,L8
2016-06-04 22:17:40+00:00,379.16,364.23,355.12,355.90,360.69,357.46,352.42,347.58,333.70,329.98,321.95,324.60,323.27,316.60,321.12,318.39,318.26,319.17,325.52,,321.20,329.69,325.93,334.57,326.52,308.24,324.54,L8
2016-12-29 22:17:49+00:00,,,,,,361.98,361.54,355.01,340.77,327.37,323.43,314.76,303.27,293.80,290.67,313.26,326.44,345.26,348.49,348.16,325.05,312.70,320.38,351.08,327.41,291.52,306.67,L8
2017-01-30 22:17:38+00:00,390.44,381.81,377.65,375.54,373.63,368.77,362.52,363.20,344.44,319.51,316.55,317.11,304.11,296.28,294.78,318.94,331.23,345.18,346.59,347.81,334.14,317.45,326.27,353.11,336.68,281.52,309.24,L8
2017-03-03 22:17:49+00:00,,381.71,369.39,370.96,373.26,361.90,358.01,356.78,354.85,337.93,328.56,310.14,298.05,291.55,292.93,,356.44,338.95,332.27,333.02,334.36,327.85,320.52,,326.80,286.24,313.65,L8
2017-03-19 22:17:39+00:00,,374.87,370.30,364.88,365.66,361.25,362.20,362.11,348.42,329.53,335.06,322.50,302.94,288.60,285.91,356.61,331.25,329.59,337.80,338.34,337.99,338.94,332.82,370.07,323.91,,311.57,L8
2017-04-20 22:16:59+00:00,,350.53,348.36,350.50,348.00,348.97,342.19,328.50,311.31,,294.60,299.75,290.52,279.53,276.48,301.50,274.76,291.40,299.16,299.69,296.82,284.76,291.30,302.77,295.43,248.76,281.16,L8
2017-05-06 22:17:19+00:00,361.14,356.60,353.83,356.73,355.29,354.50,349.27,341.46,329.21,309.88,321.50,315.03,307.79,303.07,286.06,313.59,284.40,306.98,314.24,318.27,314.42,288.40,301.28,316.58,307.42,255.71,279.85,L8
