,dates,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
0,1999-08-17 22:13:37+00:00,,,,131.6743025135382,,,122.85965436181651,,113.65714381978565,,,118.61963532863747,123.25660333525536,118.92343615674176,124.4680625490746,126.42098938471932,124.95066935956311,124.02612229388835,,,,,145.8616654279342,,,154.12708927211906,,,,158.02264799050698,,136.56695888693005,,,,134.0936285128572,,,125.03604836126999,128.22026721875113,122.9302826394765,,90.97876337980401,,,133.08319828589606,132.02861691989975,121.89080828604429
1,1999-08-26 22:07:32+00:00,222.93354840490497,163.44625377038085,,154.72987576034265,144.41199312476263,,145.58266543112703,140.6326767878477,138.2554626764276,,,141.06507770111082,131.99391586505465,,131.45291116454138,,145.56045702164297,,,,,,159.5552971748336,,,175.91678680943332,,176.0590516702905,,163.58794718942937,,,170.6121325345929,,137.73200940299918,154.4651452132935,,,,154.72902395658122,,120.42985888918757,,144.01992048252197,,133.55245690482724,129.8267912059764,133.34873981177296
2,1999-09-18 22:13:39+00:00,228.47167455609818,,,124.47866600638548,,,119.14277078673398,,,,,112.90991949307204,,,118.8055114044716,,,120.860804965357,,121.01745773163672,,,145.45462076790955,,,,,,129.05587312141367,,127.19688776306877,,,119.58449960946919,,123.77813459909282,,129.4068438240407,135.9416161290073,,,,,,,,112.90080431743797,105.90585913124714
3,1999-09-27 22:07:36+00:00,195.46802107816356,130.70743814983345,,122.74110546084583,119.41670303487626,100.03199559587507,106.21057333107348,,108.99133470929144,103.7697284186616,,97.86546293793381,,,110.44942270637273,112.20489684439323,,116.96783301873043,,129.01602089202953,,,133.84632662912878,,158.94774271156712,156.46479531394917,,,,,151.6047125503119,,139.78413735923093,142.25445518915276,,,,138.00919464097706,135.46120135588373,138.0973153482975,132.274490247808,,112.61267979299811,136.38535808949146,157.7491328611255,,129.55190489401232,126.52605444145279
4,1999-11-05 22:13:40+00:00,228.45756676645524,,,156.61520496504522,129.29278908622857,,,,142.08712025925033,,,130.4075323469604,137.15215951942585,134.45204357727985,142.96680689175585,142.46021324077472,150.10454547728247,153.33023956303185,,161.39380411730133,156.509310363512,,158.61133633534482,,170.8832623064364,169.0850415247506,,166.0422859855009,,178.08597276755117,160.9315024112499,,166.56432759570367,,160.47313725168937,138.28831777234365,,156.32848043206445,,152.06295380585635,141.85304024035165,147.08075766336665,,138.39970995804052,139.89687753441189,138.20814084366887,148.30277030410468,130.47538262670577
5,1999-12-07 22:13:41+00:00,254.60397254736435,162.4386060647673,,154.17523245309846,,,,144.07080906353656,157.74402878763712,,,135.98130821303235,,,141.4004180584393,,141.0960846288793,147.45029143672738,,154.94617148171514,,164.12334486241684,167.47955667662117,,176.08171108898654,177.64606645756845,,163.14370586784824,,172.6599064824801,,154.7764769679848,163.01099753794693,163.3287761363978,164.03066663569942,,157.9323294178962,163.77715032802,,162.63544854922833,156.42087143054133,156.08399406797412,,156.44243452264382,142.3381551881945,148.2892980643667,138.99782205352517,136.58859366112594
6,1999-12-16 22:07:33+00:00,,,,139.11038852359894,137.7498347851005,,125.78871972865014,,,,,129.08699573267089,,,122.68970758752442,,127.54653306964804,,134.87865769957696,137.75795013045885,142.36932627766447,,158.94653341046,,158.2989100251528,158.9619595058662,,150.46458911455534,157.3050265146718,,135.5711575121882,,,,,135.90831038488295,,,,,146.43549068639294,,136.72724171535586,,130.63881545187687,128.21398366947088,134.21026038410585,129.23962093229906
7,2000-02-18 22:07:16+00:00,220.68191503725998,,,158.9846776502904,,140.82305679196185,,,154.33966244362622,,,137.23129846505034,132.9580757264568,,,,148.37495016366026,,,,,,164.62830024266748,176.51121608419749,,,,181.59148311846138,181.58313912963246,178.185685535618,,,168.12428677825656,,151.4755045337802,,,,,167.56744864165677,171.7555990998052,,,158.61303981559146,,149.80146475021834,143.14332682691943,149.1270460898315
8,2000-02-25 22:13:25+00:00,,131.3914679350951,,126.54721077978054,,,113.89000837746092,,115.53742165589124,,,109.20823267416765,101.46373549821006,116.23457690364181,128.3324725004158,126.1594867951358,,90.90264047173986,,120.73926330324622,,,133.94651351568282,,134.6479316960218,,,,,,130.11600296504182,137.67049282710897,,128.08011023104137,,127.74385076729565,,137.42291716324084,,,128.30597711020812,,92.87622592464369,113.93741854972436,116.33713384331836,115.1784539117804,124.41093149387828,129.6399322520272
9,2000-03-28 22:13:18+00:00,222.48420035927617,,133.33155561818006,141.88057494857384,,,131.72260479432066,,136.12275347393705,143.73954174364528,138.65633070167843,133.48095476734179,124.03589981703351,138.5400176723158,139.62460379147,,,120.65779591688475,,121.31711276471734,,,150.72231850139104,162.55351196133276,,165.51780909918028,145.28214792503212,,155.46286092440394,,140.14555142859933,,,133.0350858825045,137.32442624679462,130.62023230810686,,132.0244307796867,137.06682229862528,,124.82380769007756,,,98.52029716228128,97.88709173781128,107.05825426547635,118.97483130713701,108.63308618333974
