,dates,per0128-0000,per0128-0001,per0128-0002,per0128-0003,per0128-0004,per0128-0005,per0128-0006,per0128-0007,per0128-0008,per0128-0009,per0128-0010,per0128-0011,per0128-0012,per0128-0013,per0128-0014,per0128-0015,per0128-0016,per0128-0017,per0128-0018,per0128-0019,per0128-0020,per0128-0021
0,1986-04-10 14:42:40+00:00,167.49438435280842,173.0757305612052,165.30041405214112,173.15046311516815,174.82413896234198,173.17328745670375,176.13655380475157,171.4143545246447,167.2202732038944,169.44762408545841,161.94931487757512,161.56886747796267,172.28941321273908,,191.1401372329628,184.82926467464443,187.03995314568783,183.20359356334353,182.25528229667128,192.32099217922743,181.76226284545626,187.0244488800716
1,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,,,,,,,,
2,1987-11-23 14:45:21+00:00,173.47661965557003,177.24564831428864,188.8575986384357,188.06603436205506,181.3653573043125,169.0168222241132,182.56874923647322,193.12374042735263,194.235396740689,188.71036178767594,192.3971042842998,,,,,,,,,,,
3,1988-01-26 14:46:24+00:00,143.33726819447858,138.29640537687152,140.0421812949559,157.41248576531004,163.92836266664045,162.17301823765018,171.5209496250513,170.64764117106353,172.2271375599391,180.75733170659333,186.0227135317196,182.91616182983128,191.188548995301,192.7823969537039,197.02092583447242,191.29992575560036,193.62296477445528,189.17279891200252,186.47462284964044,197.18583394360627,198.90161859156626,196.72859233760371
4,1988-03-30 14:47:10+00:00,161.79310669437814,164.32374774323875,153.6450884607341,159.35434282881715,164.70771390527958,167.11140769338252,161.40616300518914,155.4506897188009,161.74021026779394,163.269757870717,156.19655840616474,167.07242565972058,,,,,,,,,173.7820435758403,182.12112563555957
5,1988-05-01 14:47:21+00:00,176.00308920006285,175.913842182295,,169.66813227163618,171.75121454533883,174.37325375895983,171.66615762714022,173.00689452064756,182.9533964961559,166.9934106628936,168.20054498185704,166.96203099780223,170.94452424165814,160.97556280759088,179.28370566972637,177.8484455744586,175.53840256178853,167.15522762077313,166.74368543051975,167.0313611476661,173.649835966052,171.38687791501732
6,1989-03-01 14:46:53+00:00,164.8828641620321,171.19349944140703,176.87279632841089,182.4632930768626,181.1875982497213,183.1692001567959,182.24352633806043,181.65198919062405,182.21624392582794,185.2405636636526,188.40786528614615,185.10325622103846,197.41272322373143,,199.899964331087,190.21257210988733,200.22270192577957,196.11429608307162,200.37194554553474,197.5170275232511,197.76950272158874,197.96391762469074
7,1990-10-14 14:36:43+00:00,155.56772124113712,158.6239791664357,151.55358661910773,161.71440006095563,166.7801651690254,167.95866880903344,164.21586779723629,162.1815401065515,164.08639641338033,155.74497119754952,167.56566752541895,161.22204366738316,168.18665346432306,155.97419228757713,148.70161719168703,159.18036699904258,166.02568578809365,159.17950659593862,160.14811259155684,158.11655152248784,160.21338363155098,165.800452454614
8,1991-01-18 14:37:29+00:00,152.45472821572912,156.18854849884224,162.2002866352961,184.69350258606946,181.26011762731434,174.90276276535738,176.76207176640216,179.96197798985685,183.79749388355154,182.696269905737,185.01292060637337,181.37413264373612,188.61856170852468,188.8134794273333,185.78229312605583,184.67052888261503,190.12050676579616,186.2054361733187,183.8822945446733,181.2781989520309,186.38444100629624,191.05080679288454
9,1991-08-30 14:40:48+00:00,,,,,,,,,,,,,,,,,,,,,,
